Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Language_ID	Dialect_ID	Citation	Installed_Count	Entry_Keys
7	nose	RAS	Rasabeda L. Bonda	16	11	6	n̩tʃemi	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 11, item 7, Rasabeda L. Bonda]	0	
7	nose	GUT	Tikrapada Gadaba	16	11	7	mi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 11, item 7, Tikrapada Gadaba]	0	
7	nose	BIA	Biapada U. Didayi	16	11	8	mu	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 11, item 7, Biapada U. Didayi]	0	
7	nose	PAR	Kinumun Parenga Parja	16	11	9	mũ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 11, item 7, Kinumun Parenga Parja]	0	
7	nose	RON	Malenga Rona Desiya	16	11	10	nak	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 11, item 7, Malenga Rona Desiya]	0	
7	nose	ODI	Cuttack Oriya	16	11	11	nakho	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 11, item 7, Cuttack Oriya]	0	
8	mouth	POD	Podeiguda U. Bonda	16	11	1	t̪ʊmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 8, Podeiguda U. Bonda]	1	bonda-further-2022:p016:i008:POD:a1
8	mouth	BON	Bondapada U. Bonda	16	11	2	t̪ʊmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 8, Bondapada U. Bonda]	1	bonda-further-2022:p016:i008:BON:a1
8	mouth	DUM	Dumripada U. Bonda	16	11	3	t̪ʊmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 8, Dumripada U. Bonda]	1	bonda-further-2022:p016:i008:DUM:a1
8	mouth	KAD	Kadamguda L. Bonda	16	11	4	t̪ʊmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 11, item 8, Kadamguda L. Bonda]	0	
8	mouth	KEN	Kendhuguda L. Bonda	16	11	5	t̪umo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 11, item 8, Kendhuguda L. Bonda]	0	
8	mouth	RAS	Rasabeda L. Bonda	16	11	6	t̪ʊmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 11, item 8, Rasabeda L. Bonda]	0	
8	mouth	GUT	Tikrapada Gadaba	16	11	7	t̪ʊmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 11, item 8, Tikrapada Gadaba]	0	
8	mouth	BIA	Biapada U. Didayi	16	11	8	t̪ʊmua	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 11, item 8, Biapada U. Didayi]	0	
8	mouth	PAR	Kinumun Parenga Parja	16	11	9	t̪oɾ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 11, item 8, Kinumun Parenga Parja]	0	
8	mouth	RON	Malenga Rona Desiya	16	11	10	ʈɔɳɖ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 11, item 8, Malenga Rona Desiya]	0	
8	mouth	ODI	Cuttack Oriya	16	11	11	paʈ:i	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 11, item 8, Cuttack Oriya]	0	
9	tooth	POD	Podeiguda U. Bonda	16	11	1	gine	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 9, Podeiguda U. Bonda]	1	bonda-further-2022:p016:i009:POD:a1
9	tooth	BON	Bondapada U. Bonda	16	11	2	gine	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 9, Bondapada U. Bonda]	1	bonda-further-2022:p016:i009:BON:a1
9	tooth	DUM	Dumripada U. Bonda	16	11	3	gine	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 9, Dumripada U. Bonda]	1	bonda-further-2022:p016:i009:DUM:a1
9	tooth	KAD	Kadamguda L. Bonda	16	11	4	gine	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 11, item 9, Kadamguda L. Bonda]	0	
9	tooth	KEN	Kendhuguda L. Bonda	16	11	5	gine	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 11, item 9, Kendhuguda L. Bonda]	0	
9	tooth	RAS	Rasabeda L. Bonda	16	11	6	gine	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 11, item 9, Rasabeda L. Bonda]	0	
9	tooth	GUT	Tikrapada Gadaba	16	11	7	ginɛ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 11, item 9, Tikrapada Gadaba]	0	
9	tooth	BIA	Biapada U. Didayi	16	11	8	gini	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 11, item 9, Biapada U. Didayi]	0	
9	tooth	PAR	Kinumun Parenga Parja	16	11	9	dʒi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 11, item 9, Kinumun Parenga Parja]	0	
9	tooth	RON	Malenga Rona Desiya	16	11	10	d̪ẽt̪	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 11, item 9, Malenga Rona Desiya]	0	
9	tooth	ODI	Cuttack Oriya	16	11	11	d̪ant̪o	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 11, item 9, Cuttack Oriya]	0	
10	tongue	POD	Podeiguda U. Bonda	16	11	1	lejʌŋ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 10, Podeiguda U. Bonda]	1	bonda-further-2022:p016:i010:POD:a1
10	tongue	BON	Bondapada U. Bonda	16	11	2	leʔjʌŋ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	source-local target staging	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 10, Bondapada U. Bonda]	1	bonda-further-2022:p016:i010:BON:a1
10	tongue	DUM	Dumripada U. Bonda	16	11	3	leʔjʌŋ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	source-local target staging	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 10, Dumripada U. Bonda]	1	bonda-further-2022:p016:i010:DUM:a1
10	tongue	KAD	Kadamguda L. Bonda	16	11	4	lejʌŋ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 11, item 10, Kadamguda L. Bonda]	0	
10	tongue	KEN	Kendhuguda L. Bonda	16	11	5	lejʌŋ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 11, item 10, Kendhuguda L. Bonda]	0	
10	tongue	RAS	Rasabeda L. Bonda	16	11	6	lejʌŋ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	re		mathew2022bonda-further[Appendix A, printed p. 11, item 10, Rasabeda L. Bonda]	0	
10	tongue	GUT	Tikrapada Gadaba	16	11	7	lɐø	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gu		mathew2022bonda-further[Appendix A, printed p. 11, item 10, Tikrapada Gadaba]	0	
10	tongue	BIA	Biapada U. Didayi	16	11	8	n̩lia	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	gt		mathew2022bonda-further[Appendix A, printed p. 11, item 10, Biapada U. Didayi]	0	
10	tongue	PAR	Kinumun Parenga Parja	16	11	9	lɐŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	go		mathew2022bonda-further[Appendix A, printed p. 11, item 10, Kinumun Parenga Parja]	0	
10	tongue	RON	Malenga Rona Desiya	16	11	10	dʒɪb	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	AdivasiOriya		mathew2022bonda-further[Appendix A, printed p. 11, item 10, Malenga Rona Desiya]	0	
10	tongue	ODI	Cuttack Oriya	16	11	11	dʒibhə	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	audit-only: republished comparison list from JLSR 2022-004	Or		mathew2022bonda-further[Appendix A, printed p. 11, item 10, Cuttack Oriya]	0	
11	breast	POD	Podeiguda U. Bonda	16	11	1			prompt printed DISQUALIFIED across all eleven lists	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	excluded: source prompt DISQUALIFIED	re	sil-bonda-further-2002-podeiguda-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 11, Podeiguda U. Bonda]	0	
11	breast	BON	Bondapada U. Bonda	16	11	2			prompt printed DISQUALIFIED across all eleven lists	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	excluded: source prompt DISQUALIFIED	re	sil-bonda-further-2002-bondapada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 11, Bondapada U. Bonda]	0	
11	breast	DUM	Dumripada U. Bonda	16	11	3			prompt printed DISQUALIFIED across all eleven lists	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	checked_replacement_target	excluded: source prompt DISQUALIFIED	re	sil-bonda-didayi-1997-dumripada-u-bonda	mathew2022bonda-further[Appendix A, printed p. 11, item 11, Dumripada U. Bonda]	0	
11	breast	KAD	Kadamguda L. Bonda	16	11	4			prompt printed DISQUALIFIED across all eleven lists	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	excluded: source prompt DISQUALIFIED	re		mathew2022bonda-further[Appendix A, printed p. 11, item 11, Kadamguda L. Bonda]	0	
11	breast	KEN	Kendhuguda L. Bonda	16	11	5			prompt printed DISQUALIFIED across all eleven lists	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	excluded: source prompt DISQUALIFIED	re		mathew2022bonda-further[Appendix A, printed p. 11, item 11, Kendhuguda L. Bonda]	0	
11	breast	RAS	Rasabeda L. Bonda	16	11	6			prompt printed DISQUALIFIED across all eleven lists	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_comparison	excluded: source prompt DISQUALIFIED	re		mathew2022bonda-further[Appendix A, printed p. 11, item 11, Rasabeda L. Bonda]	0	
