Item	Gloss	Lect_Code	Language_Label	Site	Similarity_Group	Response_Index	Raw_Form	Form	PDF_Page	Printed_Page	Column	Source_Scope	Status	Review
8	mouth	Pa	Pattani	Mooling	1	1	ɐh	ɐh	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Pa	Pattani	Tholang	1	1	ɐ	ɐ	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Pa	Pattani	Chimrat	1	1	ɐhː	ɐhː	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Pa	Pattani	Salgram	1	1	ɐh	ɐh	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Ti	Tinani	Sissu	1	1	ɐː	ɐː	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Ti	Tinani	Gondhla	1	1	ɐhː	ɐhː	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Ga	Gahri	Keylong	1	1	ɐh	ɐh	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Ga	Gahri	Stingri	1	1	ɐh	ɐh	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Ga	Gahri	Gawzang	1	1	ɐʔ	ɐʔ	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Bh	Bhoti	Darcha	2	1	kʌ	kʌ	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Bh	Bhoti	Kolong	2	1	khɐso	khɐso	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Bh	Bhoti	Rarig	2	1	khɐ	khɐ	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Bh	Bhoti	Tingrat	2	1	khɐ	khɐ	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Bh	Bhoti	Khoksar	2	1	khɐ	khɐ	47	39	3	target	response	Unicode Charis/Doulos SIL text layer
8	mouth	Ld	Ladakhi	Leh	2	1	khɐ	khɐ	47	39	3	prior_list	response	Unicode Charis/Doulos SIL text layer
8	mouth	Bh	Bhoti	Spiti	2	1	khɐ	khɐ	47	39	3	prior_list	response	Unicode Charis/Doulos SIL text layer
8	mouth	Tb	Tibetan	Lhasa	2	1	kha	kha	47	39	3	comparison	response	Unicode Charis/Doulos SIL text layer
9	teeth	Hi	Hindi	Standard	1	1	dɐñ t	dɐñ t	47	39	4	comparison	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pg	Pangi	Tindi	1	1	d̪ɐnt ̪	d̪ɐnt ̪	47	39	4	prior_list	response	Unicode Charis/Doulos SIL text layer
9	teeth	Ch	Chinali	Gushal	1	1	dɐt̃	dɐt̃	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Ch	Chinali	Nalda	1	1	dʌnde	dʌnde	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Lo	Lohari	Gondhla	1	1	d̪ʌn	d̪ʌn	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Lo	Lohari	Gawzang	1	1	dʌn	dʌn	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pa	Pattani	Jobrang	3	1	tsuwɐh	tsuwɐh	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pa	Pattani	Thirot	3	1	tʃuwɐ	tʃuwɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pa	Pattani	Udeypur	3	1	tʃuwɐ	tʃuwɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pa	Pattani	Udeypur	3	2	tsuwɐ	tsuwɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pa	Pattani	Udeypur	4	3	tsuwɐ	tsuwɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pa	Pattani	Gushal	3	1	tʃuwɐ	tʃuwɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pa	Pattani	Mooling	3	1	tsuwɐ	tsuwɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pa	Pattani	Tholang	3	1	tʃuɐ	tʃuɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pa	Pattani	Chimrat	3	1	tʃuwɐ	tʃuwɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Pa	Pattani	Salgram	3	1	tsuɐ	tsuɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Ti	Tinani	Sissu	4	1	tsɐ	tsɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Ti	Tinani	Gondhla	4	1	tsɐ	tsɐ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Ga	Gahri	Keylong	3	1	sʌwɐ ̃	sʌwɐ ̃	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Ga	Gahri	Stingri	3	1	suwə	suwə	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Ga	Gahri	Gawzang	3	1	sʌwɐ ̃	sʌwɐ ̃	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Bh	Bhoti	Darcha	2	1	so	so	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Bh	Bhoti	Kolong	2	1	soʔ	soʔ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Bh	Bhoti	Rarig	2	1	so	so	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Bh	Bhoti	Tingrat	2	1	soʔ	soʔ	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Bh	Bhoti	Khoksar	2	1	so	so	47	39	4	target	response	Unicode Charis/Doulos SIL text layer
9	teeth	Ld	Ladakhi	Leh	2	1	so	so	47	39	4	prior_list	response	Unicode Charis/Doulos SIL text layer
9	teeth	Bh	Bhoti	Spiti	2	1	so	so	47	39	4	prior_list	response	Unicode Charis/Doulos SIL text layer
9	teeth	Tb	Tibetan	Lhasa	2	1	sɔ	sɔ	47	39	4	comparison	response	Unicode Charis/Doulos SIL text layer
10	tongue	Hi	Hindi	Standard	2	1	dʒibh	dʒibh	47	39	5	comparison	response	Unicode Charis/Doulos SIL text layer
10	tongue	Pg	Pangi	Tindi	2	1	dʒib	dʒib	47	39	5	prior_list	response	Unicode Charis/Doulos SIL text layer
10	tongue	Ch	Chinali	Gushal	2	1	dʒib	dʒib	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Ch	Chinali	Nalda	2	1	dʒib	dʒib	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Lo	Lohari	Gondhla	2	1	dzib	dzib	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Lo	Lohari	Gawzang	2	1	dʒɪb	dʒɪb	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Pa	Pattani	Jobrang	3	1	leh	leh	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Pa	Pattani	Thirot	3	1	le	le	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Pa	Pattani	Udeypur	3	1	lɛ	lɛ	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Pa	Pattani	Gushal	3	1	ɭɛ ̃	ɭɛ ̃	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Pa	Pattani	Mooling	3	1	le	le	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Pa	Pattani	Tholang	3	1	le	le	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Pa	Pattani	Chimrat	3	1	le	le	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Pa	Pattani	Salgram	3	1	le	le	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Ti	Tinani	Sissu	3	1	leʔ	leʔ	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Ti	Tinani	Gondhla	3	1	le	le	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Ga	Gahri	Keylong	3	1	le	le	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Ga	Gahri	Stingri	3	1	le	le	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Ga	Gahri	Gawzang	3	1	le	le	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Bh	Bhoti	Darcha	1	1	tʃe	tʃe	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Bh	Bhoti	Kolong	1	1	dʒɛ	dʒɛ	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Bh	Bhoti	Kolong	1	2	tʃɛ	tʃɛ	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Bh	Bhoti	Rarig	1	1	tʃɛ	tʃɛ	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Bh	Bhoti	Tingrat	1	1	tʂɐ	tʂɐ	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Bh	Bhoti	Khoksar	1	1	tʃɛ	tʃɛ	47	39	5	target	response	Unicode Charis/Doulos SIL text layer
10	tongue	Ld	Ladakhi	Leh	1	1	ɬtʃe	ɬtʃe	47	39	5	prior_list	response	Unicode Charis/Doulos SIL text layer
10	tongue	Bh	Bhoti	Spiti	1	1	tʃe	tʃe	47	39	5	prior_list	response	Unicode Charis/Doulos SIL text layer
10	tongue	Tb	Tibetan	Lhasa	4	1	tʃilip	tʃilip	47	39	5	comparison	response	Unicode Charis/Doulos SIL text layer
11	breast	Hi	Hindi	Standard	8	1	stʌn	stʌn	48	40	1	comparison	response	Unicode Charis/Doulos SIL text layer
11	breast	Hi	Hindi	Standard	a	2	tʃhati	tʃhati	48	40	1	comparison	response	Unicode Charis/Doulos SIL text layer
11	breast	Pg	Pangi	Tindi	2	1	dɐdo	dɐdo	48	40	1	prior_list	response	Unicode Charis/Doulos SIL text layer
11	breast	Ch	Chinali	Gushal	3	1	jɐqɐ	jɐqɐ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Ch	Chinali	Nalda	3	1	jɐqɐ	jɐqɐ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Lo	Lohari	Gondhla	3	1	jɐkɐ	jɐkɐ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Lo	Lohari	Gawzang	0	1	ɴo entry	ɴo entry	48	40	1	target	no_entry	Unicode Charis/Doulos SIL text layer
11	breast	Pa	Pattani	Jobrang	b	1	tʃutʃu	tʃutʃu	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Pa	Pattani	Thirot	4	1	kɐ	kɐ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Pa	Pattani	Udeypur	4	1	kɐh	kɐh	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Pa	Pattani	Gushal	4	1	kəh	kəh	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Pa	Pattani	Mooling	4	1	kɐ	kɐ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Pa	Pattani	Tholang	a	1	tʃhʌth̪ i	tʃhʌth̪ i	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Pa	Pattani	Chimrat	7	1	pɐu	pɐu	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Pa	Pattani	Salgram	4	1	kɐ	kɐ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Ti	Tinani	Sissu	5	1	kiu	kiu	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Ti	Tinani	Gondhla	5	1	kiu	kiu	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Ga	Gahri	Keylong	5	1	kjũŋʈõh	kjũŋʈõh	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Ga	Gahri	Stingri	5	1	kjuʈoŋ	kjuʈoŋ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Ga	Gahri	Stingri	6	2	mɐmɐ	mɐmɐ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Ga	Gahri	Gawzang	5	1	kjuktoŋ	kjuktoŋ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Bh	Bhoti	Darcha	9	1	ʈʌŋo	ʈʌŋo	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Bh	Bhoti	Darcha	c	2	pibi	pibi	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Bh	Bhoti	Kolong	1	1	ɖəŋgo	ɖəŋgo	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Bh	Bhoti	Rarig	1	1	ɖʌŋ	ɖʌŋ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Bh	Bhoti	Tingrat	9	1	ʈɐŋ	ʈɐŋ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Bh	Bhoti	Khoksar	b	1	tʃʊtʃʊ	tʃʊtʃʊ	48	40	1	target	response	Unicode Charis/Doulos SIL text layer
11	breast	Ld	Ladakhi	Leh	9	1	tɐŋ	tɐŋ	48	40	1	prior_list	response	Unicode Charis/Doulos SIL text layer
11	breast	Bh	Bhoti	Spiti	9	1	ʈʌŋ	ʈʌŋ	48	40	1	prior_list	response	Unicode Charis/Doulos SIL text layer
11	breast	Tb	Tibetan	Lhasa	0	1	ɴo entry	ɴo entry	48	40	1	comparison	no_entry	Unicode Charis/Doulos SIL text layer
12	belly	Hi	Hindi	Standard	6	1	peʈ	peʈ	48	40	2	comparison	response	Unicode Charis/Doulos SIL text layer
12	belly	Pg	Pangi	Tindi	6	1	pet	pet	48	40	2	prior_list	response	Unicode Charis/Doulos SIL text layer
12	belly	Ch	Chinali	Gushal	6	1	peʈ	peʈ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Ch	Chinali	Nalda	6	1	peʈ	peʈ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Lo	Lohari	Gondhla	6	1	peʈ	peʈ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Lo	Lohari	Gawzang	6	1	peʈ	peʈ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Jobrang	4	1	koʔ	koʔ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Jobrang	5	2	koʔ	koʔ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Thirot	5	1	kopːe	kopːe	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Udeypur	5	1	kopːɐ	kopːɐ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Gushal	4	1	khoʔ	khoʔ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Gushal	5	2	khoʔ	khoʔ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Mooling	4	1	koʔ	koʔ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Mooling	5	2	koʔ	koʔ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Tholang	4	1	kokh	kokh	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Chimrat	5	1	koph	koph	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Pa	Pattani	Salgram	1	1	bɐnɨ	bɐnɨ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Ti	Tinani	Sissu	4	1	khogh	khogh	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Ti	Tinani	Gondhla	4	1	khogh	khogh	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Ga	Gahri	Keylong	3	1	dʌn	dʌn	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Ga	Gahri	Keylong	7	2	puɛ	puɛ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Ga	Gahri	Stingri	3	1	d̪hʌn	d̪hʌn	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Ga	Gahri	Gawzang	3	1	dhʌn	dhʌn	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Bh	Bhoti	Darcha	2	1	tuʈpʌ	tuʈpʌ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Bh	Bhoti	Kolong	2	1	ɖot̚pɐ	ɖot̚pɐ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Bh	Bhoti	Rarig	2	1	ʈotp̪ ɐ	ʈotp̪ ɐ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Bh	Bhoti	Tingrat	8	1	ʈhuepɐ	ʈhuepɐ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Bh	Bhoti	Tingrat	8	2	ʈopɐ	ʈopɐ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Bh	Bhoti	Tingrat	2	3	ʈopɐ	ʈopɐ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Bh	Bhoti	Khoksar	2	1	totp̪ ɐ	totp̪ ɐ	48	40	2	target	response	Unicode Charis/Doulos SIL text layer
12	belly	Ld	Ladakhi	Leh	2	1	totpɐ	totpɐ	48	40	2	prior_list	response	Unicode Charis/Doulos SIL text layer
12	belly	Bh	Bhoti	Spiti	2	1	tɾʌtpʌ	tɾʌtpʌ	48	40	2	prior_list	response	Unicode Charis/Doulos SIL text layer
12	belly	Tb	Tibetan	Lhasa	a	1	tʃokɔ	tʃokɔ	48	40	2	comparison	response	Unicode Charis/Doulos SIL text layer
13	arm	Hi	Hindi	Standard	4	1	hɐʈh	hɐʈh	48	40	3	comparison	response	Unicode Charis/Doulos SIL text layer
13	arm	Pg	Pangi	Tindi	1	1	bɐ	bɐ	48	40	3	prior_list	response	Unicode Charis/Doulos SIL text layer
13	arm	Ch	Chinali	Gushal	1	1	bɐĩ	bɐĩ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Ch	Chinali	Nalda	4	1	hʌʈh	hʌʈh	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Lo	Lohari	Gondhla	4	1	hɐt ̪	hɐt ̪	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Lo	Lohari	Gawzang	2	1	bohuwi	bohuwi	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Pa	Pattani	Jobrang	a	1	ɾʌŋ	ɾʌŋ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Pa	Pattani	Thirot	9	1	ɾəŋ	ɾəŋ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Pa	Pattani	Udeypur	a	1	ɾʌŋ	ɾʌŋ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Pa	Pattani	Gushal	9	1	ɾəŋ	ɾəŋ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Pa	Pattani	Mooling	9	1	ɾɐŋ	ɾɐŋ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Pa	Pattani	Mooling	9	2	ɾʌn	ɾʌn	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Pa	Pattani	Tholang	a	1	ɾʌŋ	ɾʌŋ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Pa	Pattani	Chimrat	9	1	ɾʌn	ɾʌn	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Pa	Pattani	Salgram	3	1	guɽ	guɽ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Ti	Tinani	Sissu	5	1	kiutsʌ	kiutsʌ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Ti	Tinani	Gondhla	5	1	kiutsʌ	kiutsʌ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Ga	Gahri	Keylong	5	1	kjutsih	kjutsih	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Ga	Gahri	Stingri	5	1	kjutsi	kjutsi	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Ga	Gahri	Gawzang	5	1	kjutsi	kjutsi	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Bh	Bhoti	Darcha	7	1	lʌpɐ	lʌpɐ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Bh	Bhoti	Darcha	8	2	puŋpɐ	puŋpɐ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Bh	Bhoti	Kolong	7	1	lək̚pɐ	lək̚pɐ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Bh	Bhoti	Kolong	8	2	pʊ̃ŋpɐ	pʊ̃ŋpɐ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Bh	Bhoti	Rarig	8	1	pʊmpɐ	pʊmpɐ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Bh	Bhoti	Tingrat	6	1	lɐnɐɾ	lɐnɐɾ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Bh	Bhoti	Tingrat	7	2	lɐʔpɐ	lɐʔpɐ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Bh	Bhoti	Tingrat	7	3	lɐk̚pɐ	lɐk̚pɐ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Bh	Bhoti	Khoksar	6	1	ɭʌŋʌɾ	ɭʌŋʌɾ	48	40	3	target	response	Unicode Charis/Doulos SIL text layer
13	arm	Ld	Ladakhi	Leh	7	1	lɐkpɐ	lɐkpɐ	48	40	3	prior_list	response	Unicode Charis/Doulos SIL text layer
13	arm	Ld	Ladakhi	Leh	b	2	lɐktʃis	lɐktʃis	48	40	3	prior_list	response	Unicode Charis/Doulos SIL text layer
13	arm	Bh	Bhoti	Spiti	7	1	lʌkpʌ	lʌkpʌ	48	40	3	prior_list	response	Unicode Charis/Doulos SIL text layer
13	arm	Tb	Tibetan	Lhasa	7	1	lakpa	lakpa	48	40	3	comparison	response	Unicode Charis/Doulos SIL text layer
14	elbow	Hi	Hindi	Standard	6	1	kʊhʌni	kʊhʌni	48	40	4	comparison	response	Unicode Charis/Doulos SIL text layer
14	elbow	Pg	Pangi	Tindi	1	1	ɐɾk	ɐɾk	48	40	4	prior_list	response	Unicode Charis/Doulos SIL text layer
14	elbow	Pg	Pangi	Tindi	2	2	ɐɾk	ɐɾk	48	40	4	prior_list	response	Unicode Charis/Doulos SIL text layer
14	elbow	Ch	Chinali	Gushal	2	1	ɐɾkunə	ɐɾkunə	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Ch	Chinali	Nalda	2	1	ɐɾkʌn	ɐɾkʌn	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Lo	Lohari	Gondhla	1	1	ʌɾki	ʌɾki	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Lo	Lohari	Gawzang	0	1	ɴo entry	ɴo entry	48	40	4	target	no_entry	Unicode Charis/Doulos SIL text layer
14	elbow	Pa	Pattani	Jobrang	1	1	əɾki	əɾki	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Pa	Pattani	Thirot	1	1	ɐɾki	ɐɾki	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Pa	Pattani	Udeypur	1	1	əɖki	əɖki	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Pa	Pattani	Gushal	1	1	əɾki	əɾki	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Pa	Pattani	Mooling	1	1	ɐɽki	ɐɽki	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Pa	Pattani	Tholang	1	1	ɐɾki	ɐɾki	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Pa	Pattani	Chimrat	1	1	ɐɾkhi	ɐɾkhi	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Pa	Pattani	Chimrat	5	2	koɖuki	koɖuki	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Pa	Pattani	Salgram	1	1	ɐɽki	ɐɽki	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Ti	Tinani	Sissu	8	1	niuŋkuthu	niuŋkuthu	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Ti	Tinani	Gondhla	8	1	niuŋkuthu	niuŋkuthu	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Ga	Gahri	Keylong	7	1	lɐʔ	lɐʔ	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Ga	Gahri	Keylong	b	2	th̪ il	th̪ il	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Ga	Gahri	Stingri	a	1	tsiskspɐ	tsiskspɐ	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Ga	Gahri	Gawzang	9	1	toktok	toktok	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Bh	Bhoti	Darcha	8	1	ɲiunkutʃ	ɲiunkutʃ	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Bh	Bhoti	Darcha	c	2	dɹumo	dɹumo	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Bh	Bhoti	Kolong	8	1	ɲʊŋkʊɾtʃɪ	ɲʊŋkʊɾtʃɪ	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Bh	Bhoti	Rarig	3	1	dɛmutʃoŋ	dɛmutʃoŋ	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Bh	Bhoti	Tingrat	3	1	temu	temu	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Bh	Bhoti	Tingrat	3	2	themoʔ	themoʔ	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Bh	Bhoti	Tingrat	3	3	tʃemuʔ	tʃemuʔ	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Bh	Bhoti	Khoksar	4	1	jʊŋʊtu̪	jʊŋʊtu̪	48	40	4	target	response	Unicode Charis/Doulos SIL text layer
14	elbow	Ld	Ladakhi	Leh	3	1	tɛmɐʒoŋ	tɛmɐʒoŋ	48	40	4	prior_list	response	Unicode Charis/Doulos SIL text layer
14	elbow	Bh	Bhoti	Spiti	3	1	temotʃu	temotʃu	48	40	4	prior_list	response	Unicode Charis/Doulos SIL text layer
14	elbow	Tb	Tibetan	Lhasa	0	1	ɴo entry	ɴo entry	48	40	4	comparison	no_entry	Unicode Charis/Doulos SIL text layer
15	palm	Hi	Hindi	Standard	4	1	hʌtheli	hʌtheli	48	40	5	comparison	response	Unicode Charis/Doulos SIL text layer
15	palm	Pg	Pangi	Tindi	4	1	ɐth	ɐth	48	40	5	prior_list	response	Unicode Charis/Doulos SIL text layer
15	palm	Ch	Chinali	Gushal	4	1	hɐth	hɐth	48	40	5	target	response	Unicode Charis/Doulos SIL text layer
15	palm	Ch	Chinali	Nalda	1	1	powhwʌt	powhwʌt	48	40	5	target	response	Unicode Charis/Doulos SIL text layer
