ID,Tag,Language_ID,Source_Language_ID,Name,Glottocode,Latitude,Longitude,Clade,Location,Quality
dh,dialect:As:dh:Dhauli,As,dh,Dhauli,maha1305,20.192372,85.839489,MIA,"Dhauli, India (historical inscription site or regional label)",C
dr,dialect:Sh:dr:Dras,Sh,dr,Dras,shin1264,34.430718,75.751684,Shinaic,"Dras, Pakistan",C
EMIA,dialect:MIA:EMIA:Eastern,MIA,EMIA,Eastern,maha1305,25.5941,85.1376,MIA,"Eastern, India (approximate historical reference point)",C
eng,dialect:RomWel:eng:English,RomWel,eng,English,wels1246,52.3555,1.1743,Migratory,"England, United Kingdom (comparative-language label in the Romani source)",C
fuv,dialect:Md:fuv:Fuvahmulah,Md,fuv,Fuvahmulah,dhiv1236,0.2984,73.4269,Insular,"Fuvahmulah, Maldives",C
pottangi,dialect:Gadaba:pottangi:Pottangi,Gadaba,pottangi,Pottangi,mudh1235,18.5685,82.9757,C. Dravidian,"Pottangi, India",C
Gahorabad,dialect:Sh:Gahorabad:Chilas%20%28Gahorabad%29,Sh,Gahorabad,Chilas (Gahorabad),chil1277,35.525780,74.085644,Shinaic,"Chilas (Gahorabad), Pakistan",C
gav,dialect:As:gav:Gavimath,As,gav,Gavimath,maha1305,15.3372926,76.1621377,MIA,"Gavimath, India (historical inscription site or regional label)",C
ghatage-kasargod1970,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod,M,ghatage-kasargod1970,Marati of Kasargod,mara1378,12.52616,75.12132,Marathi-Konkani,"Kasargod district, Kerala",B
germ,dialect:RomSint:germ:German,RomSint,germ,German,sint1235,48.70,9.40,Migratory,Germany (comparative-language label in the Romani source),C
gil,dialect:Sh:gil:Gilgit,Sh,gil,Gilgit,shin1264,35.910131,74.3019138,Shinaic,"Gilgit, Pakistan",C
gir,dialect:As:gir:Girnar,As,gir,Girnar,maha1305,21.494722,70.505556,MIA,"Girnar, India (historical inscription site or regional label)",C
gng,dialect:Ku:gng:Gangoi,Ku,gng,Gangoi,kuma1273,29.8150,79.2902,C. Pahari,"Gangoi, India",C
koya,dialect:Gondi:koya:Koya,Gondi,koya,Koya,koya1251,17.68,81.21,S. Dravidian II,"Koya, India",C
gommu,dialect:Gondi:gommu:Koya%20%28Gommu%29,Gondi,gommu,Koya (Gommu),koya1251,17.611837,81.032816,S. Dravidian II,"Koya (Gommu), India",C
adil,dialect:Gondi:adil:Adilabad,Gondi,adil,Adilabad,gond1265,19.67,78.53,S. Dravidian II,"Adilabad, India",C
chanda,dialect:Gondi:chanda:Chandrapur,Gondi,chanda,Chandrapur,gond1265,19.95,79.297,S. Dravidian II,"Chandrapur, India",C
maria,dialect:Gondi:maria:Maria,Gondi,maria,Maria,mari1414,19.79,79.91,S. Dravidian II,"Maria, India",C
betul,dialect:Gondi:betul:Betul,Gondi,betul,Betul,gond1265,21.92,77.9,S. Dravidian II,"Betul, India",C
mandla,dialect:Gondi:mandla:Mandla,Gondi,mandla,Mandla,gond1265,22.6,80.38,S. Dravidian II,"Mandla, India",C
yavatmal,dialect:Gondi:yavatmal:Yavatmal,Gondi,yavatmal,Yavatmal,gond1265,20.1,78.2,S. Dravidian II,"Yavatmal, India",C
seoni,dialect:Gondi:seoni:Seoni,Gondi,seoni,Seoni,gond1265,22.09,79.55,S. Dravidian II,"Seoni, India",C
durg,dialect:Gondi:durg:Durg,Gondi,durg,Durg,gond1265,21.183333,81.283333,S. Dravidian II,"Durg, India",C
muria,dialect:Gondi:muria:Muria,Gondi,muria,Muria,muri1262,20.14,80.89,S. Dravidian II,"Muria, India",C
gr,dialect:RomBalk:gr:Greek,RomBalk,gr,Greek,balk1252,42.67,21.17,Migratory,Greece (comparative-language label in the Romani source),C
gul,dialect:Pas:gul:Gulbahari,Pas,gul,Gulbahari,nort2665,35.17,69.99,Pashai,"Gulbahari, Afghanistan",C
Gultari,dialect:Sh:Gultari:Gultari,Sh,Gultari,Gultari,shin1264,34.62555,75.78305,Shinaic,"Gultari, Pakistan",C
Gupis,dialect:Sh:Gupis:Gupis,Sh,Gupis,Gupis,shin1264,36.227407,73.442007,Shinaic,"Gupis, Pakistan",C
gur,dialect:Sh:gur:Guresi,Sh,gur,Guresi,shin1264,34.6477333,74.6350532,Shinaic,"Guresi, Pakistan",C
Haramosh,dialect:Sh:Haramosh:Haramosh,Sh,Haramosh,Haramosh,hara1257,35.8403131,74.5883546,Shinaic,"Haramosh, Pakistan",C
Harban,dialect:Sh:Harban:Harban,Sh,Harban,Harban,harb1238,35.4260562,73.5161858,Shinaic,"Harban, Pakistan",C
haz,dialect:awan:haz:Hazara,awan,haz,Hazara,hind1271,34.8,72.3,Lahndic,"Hazara, Pakistan",C
hrudh,dialect:khash:hrudh:High%20Rudhari,khash,hrudh,High Rudhari,bhad1241,33.29,75.87,W. Pahari,"High Rudhari, India",C
hung,dialect:RomCarp:hung:Hungarian,RomCarp,hung,Hungarian,carp1235,48.20,20.31,Migratory,Hungary (comparative-language label in the Romani source),C
HunzaNasirabad,dialect:Sh:HunzaNasirabad:Hunza,Sh,HunzaNasirabad,Hunza,hunz1246,36.2645875,74.5167716,Shinaic,"Hunza, Pakistan",C
huv,dialect:Md:huv:Huvadhu,Md,huv,Huvadhu,dhiv1236,0.5000,73.3000,Insular,"Huvadhu, Maldives",C
ish,dialect:Pas:ish:Ishpi,Pas,ish,Ishpi,sout2671,34.85,69.87,Pashai,"Ishpi, Afghanistan",C
isk,dialect:Pas:isk:Iskeni,Pas,isk,Iskeni,sout2671,34.85,69.87,Pashai,"Iskeni, Afghanistan",C
it,dialect:RomBalk:it:Italian,RomBalk,it,Italian,balk1252,42.67,21.17,Migratory,Italy (comparative-language label in the Romani source),C
jau,dialect:As:jau:Jaugada,As,jau,Jaugada,maha1305,19.522556,84.81225,MIA,"Jaugada, India (historical inscription site or regional label)",C
jij,dialect:Sh:jij:Jijelut,Sh,jij,Jijelut,shin1264,34.65,75.29,Shinaic,"Jijelut, Pakistan",C
jt,dialect:kaithal:jt:Jatu,kaithal,jt,Jatu,hary1238,29.02,76.04,W. Hindi,"Jatu, India",C
kach,dialect:L:kach:Kachri,L,kach,Kachri,west2386,31.1704,72.7097,Lahndic,"Kachri, Pakistan",C
KachuraJel,dialect:Sh:KachuraJel:Kachura,Sh,KachuraJel,Kachura,shin1264,35.4387956,75.4475141,Shinaic,"Kachura, Pakistan",C
kal,dialect:As:kal:Kalsi,As,kal,Kalsi,maha1305,30.5215481,77.8418148,MIA,"Kalsi, India (historical inscription site or regional label)",C
bumb,dialect:Kal:bumb:Bumburet,Kal,bumb,Bumburet,kala1372,35.69,71.66,Chitrali,Bumburet Valley,C
Kamd,dialect:Kt:Kamd:Kamdesh,Kt,Kamd,Kamdesh,kati1270,35.4099,71.3386,Nuristani,"Kamdesh, Afghanistan",C
halakki,dialect:Kannada:halakki:Halakki,Kannada,halakki,Halakki,nucl1305,14.6,74.7,S. Dravidian I,"Halakki, India",C
havyaka,dialect:Kannada:havyaka:Havyaka,Kannada,havyaka,Havyaka,havy1234,13.166667,75.5,S. Dravidian I,"Havyaka, India",C
pampa,dialect:pampa:pampa:Pampa%20Bharata,pampa,pampa,Pampa Bharata,oldk1250,13.24,75.82,S. Dravidian I,"Pampa Bharata, India",C
gowda,dialect:Kannada:gowda:Gowda%2FArebhashe,Kannada,gowda,Gowda/Arebhashe,areb1239,12.5975,75.848333,S. Dravidian I,"Gowda/Arebhashe, India",C
gulbarga,dialect:Kannada:gulbarga:Gulbarga,Kannada,gulbarga,Gulbarga,nucl1305,17.329,76.825,S. Dravidian I,"Gulbarga, India",C
nanjangud,dialect:Kannada:nanjangud:Nanjangud,Kannada,nanjangud,Nanjangud,nucl1305,12.12,76.68,S. Dravidian I,"Nanjangud, India",C
barkur,dialect:Kannada:barkur:Barkur,Kannada,barkur,Barkur,nucl1305,13.4668,74.7498,S. Dravidian I,"Barkur, India",C
tiptur,dialect:Kannada:tiptur:Tiptur,Kannada,tiptur,Tiptur,nucl1305,13.26,76.48,S. Dravidian I,"Tiptur, India",C
coorg,dialect:Kannada:coorg:Coorg%20%28Jenu%20Kuruba%29,Kannada,coorg,Coorg (Jenu Kuruba),nucl1305,12.4208,75.7397,S. Dravidian I,"Coorg (Jenu Kuruba), India",C
rabakavi,dialect:Kannada:rabakavi:Rabakavi,Kannada,rabakavi,Rabakavi,nucl1305,16.47,75.12,S. Dravidian I,"Rabakavi, India",C
kar,dialect:as:kar:Karachi,as,kar,Karachi,doma1258,40.1431,47.5769,Migratory,"Karachi, Pakistan (source label; stored coordinate is inconsistent)",C
kash,dialect:K:kash:Kishtawari,K,kash,Kishtawari,kash1277,33.3191147,75.7493952,Kashmiric,"Kishtawari, India",C
kath,dialect:G:kath:Kathiyavadi,G,kath,Kathiyavadi,guja1252,21.7645,72.1519,Gujaratic,"Kathiyavadi, India",C
kb,dialect:As:kb:Kausambi,As,kb,Kausambi,maha1305,25.338984,81.392899,MIA,"Kausambi, India (historical inscription site or regional label)",C
kch,dialect:Pas:kch:Kachur-i%20Sala,Pas,kch,Kachur-i Sala,nort2665,35.17,69.99,Pashai,"Kachur-i Sala, Afghanistan",C
Kharmang,dialect:Sh:Kharmang:Kharmang,Sh,Kharmang,Kharmang,khar1285,35.2920319,75.6860979,Shinaic,"Kharmang, Pakistan",C
khas,dialect:Ku:khas:Khasa,Ku,khas,Khasa,kuma1273,29.56,80.02,C. Pahari,"Khasa, India",C
knd,dialect:Pas:knd:Kandak,Pas,knd,Kandak,nort2666,34.66,70.43,Pashai,"Kandak, Afghanistan",C
koh,dialect:Sh:koh:Kohistani,Sh,koh,Kohistani,kohi1248,35.17,73.32,Shinaic,"Kohistani, Pakistan",C
kol,dialect:Sh:kol:Kola,Sh,kol,Kola,kohi1248,35.17,73.32,Shinaic,"Kola, Pakistan",C
kinwat,dialect:Kolami:kinwat:Kinwat,Kolami,kinwat,Kinwat,nort2699,19.60604,78.200786,C. Dravidian,"Kinwat, India",C
pandh,dialect:Kolami:pandh:P%C4%81n%E1%B8%8Dharkav%E1%B9%9Ba,Kolami,pandh,Pānḍharkavṛa,nort2699,20.022,78.546,C. Dravidian,"Pānḍharkavṛa, India",C
wagh,dialect:Kolami:wagh:Waghapur,Kolami,wagh,Waghapur,nort2699,20.4031,78.1151,C. Dravidian,"Waghapur, India",C
sova,dialect:Konda:sova:Sovva,Konda,sova,Sovva,kond1295,18.422543,82.832662,S. Dravidian II,"Sovva, India",C
onti,dialect:Koraga:onti:Onti,Koraga,onti,Onti,kora1289,13.3389,74.7451,S. Dravidian I,"Onti, India",C
tappu,dialect:Koraga:tappu:Tappu,Koraga,tappu,Tappu,kora1289,13.466667,74.983333,S. Dravidian I,"Tappu, India",C
mudu,dialect:Koraga:mudu:Mudu,Koraga,mudu,Mudu,kora1289,13.628333,74.688889,S. Dravidian I,"Mudu, India",C
kq,dialect:As:kq:Kausambi,As,kq,Kausambi,maha1305,25.338984,81.392899,MIA,"Kausambi, India (historical inscription site or regional label)",C
KS,dialect:KS:KS:Kishanganj,KS,KS,Kishanganj,surj1235,26.0982,87.9450,Eastern,"Kishanganj, India",C
ktivi,dialect:Kt:ktivi:Ktivi,Kt,ktivi,Ktivi,kati1279,35.3277082,70.7227742,Nuristani,"Ktivi, Afghanistan",C
kur,dialect:Pas:kur:Kurangali,Pas,kur,Kurangali,nort2666,34.90,70.92,Pashai,"Kurangali, Afghanistan",C
kurd,dialect:Pas:kurd:Kurdari,Pas,kurd,Kurdari,nort2666,34.66,70.43,Pashai,"Kurdari, Afghanistan",C
mirdha,dialect:Kurux:mirdha:Mirdha,Kurux,mirdha,Mirdha,kuru1301,22.116,84.016,N. Dravidian,"Mirdha, India",C
sunkar,dialect:Kuwi:sunkar:Sunkarametta,Kuwi,sunkar,Sunkarametta,kuvi1243,18.278312,82.967209,S. Dravidian II,"Sunkarametta, India",C
bisam,dialect:Kuwi:bisam:Bisamkatak,Kuwi,bisam,Bisamkatak,kuvi1243,19.52,83.52,S. Dravidian II,"Bisamkatak, India",C
ky,dialect:Mai:ky:Kanyawali,Mai,ky,Kanyawali,indu1241,35.34,73.02,Kohistani,"Kanyawali, Pakistan",C
la,dialect:S:la:Lari,S,la,Lari,lari1254,24.1955515,67.8884947,Sindhic,"Lari, Pakistan",C
lagh,dialect:Pas:lagh:Laghmani,Pas,lagh,Laghmani,sout2672,34.43,70.30,Pashai,"Laghmani, Afghanistan",C
lakh,dialect:Aw:lakh:Lakhimpuri,Aw,lakh,Lakhimpuri,awad1243,27.9462,80.7787,E. Hindi,"Lakhimpuri, India",C
laur,dialect:Pas:laur:Laurowani,Pas,laur,Laurowani,nort2665,35.17,69.99,Pashai,"Laurowani, Afghanistan",C
lrudh,dialect:khash:lrudh:Low%20Rudhari,khash,lrudh,Low Rudhari,bhad1241,33.29,75.87,W. Pahari,"Low Rudhari, India",C
ludh,dialect:P:ludh:Ludhiana,P,ludh,Ludhiana,panj1256,30.9010,75.8573,Punjabic,"Ludhiana, India",C
mag,dialect:Bi:mag:Magahi,Bi,mag,Magahi,maga1260,25.09,85.33,Bihari,"Magahi, India",C
Mai-Jijal,dialect:Mai:Mai-Jijal:Jij%C4%81l%C4%AB,Mai,Mai-Jijal,Jijālī,indu1241,35.03862,72.92497,Kohistani,"Jijal, Lower Kohistan",A
Mai-Shatot,dialect:Mai:Mai-Shatot:%C5%A0%C4%81%E1%B9%AD%C5%8D%E1%B9%AD%C4%AB,Mai,Mai-Shatot,Šāṭōṭī,indu1241,35.437023791,75.476318302,Kohistani,"Shatot (Shyot), Rondu",B
Mai-Seo,dialect:Mai:Mai-Seo:Seo,Mai,Mai-Seo,Seo,indu1241,35.309601,73.184992,Kohistani,"Seo, Upper Kohistan",A
tiyya,dialect:Malayalam:tiyya:Thiyya,Malayalam,tiyya,Thiyya,mala1464,12.0167,75.2833,S. Dravidian I,"Thiyya, India",C
man,dialect:As:man:Mansehra,As,man,Mansehra,maha1305,34.333333,73.166667,MIA,"Mansehra, Khyber Pakhtunkhwa, Pakistan (Ashokan inscription site)",C
marm,dialect:khash:marm:Marmati,khash,marm,Marmati,bhad1241,33.29,75.87,W. Pahari,"Marmati, India",C
mg,dialect:Pk:mg:Magadhi,Pk,mg,Magadhi,maha1305,19.18,74.71,MIA,"Magadhi, India (approximate historical reference point)",C
mh,dialect:Pk:mh:Maharastri,Pk,mh,Maharastri,maha1305,19.18,74.71,MIA,"Maharastri, India (approximate historical reference point)",C
MH,dialect:MH:MH:Mahayespur,MH,MH,Mahayespur,rajb1243,26.5186,88.0754,Eastern,"Mahayespur, Nepal",C
mi,dialect:As:mi:Delhi%20Meerut,As,mi,Delhi Meerut,maha1305,28.99,77.7,MIA,"Delhi Meerut, India (historical inscription site or regional label)",C
midrudh,dialect:khash:midrudh:Middle%20Rudhari,khash,midrudh,Middle Rudhari,bhad1241,33.29,75.87,W. Pahari,"Middle Rudhari, India",C
mth,dialect:As:mth:Mathia,As,mth,Mathia,maha1305,26.983333,84.4,MIA,"Mathia, India (historical inscription site or regional label)",C
mult,dialect:srk:mult:Multan,srk,mult,Multan,west2386,30.1575,71.5249,Lahndic,"Multan, Pakistan",C
nag,dialect:Kho:nag:Nagar,Kho,nag,Nagar,khow1242,36.265255,74.713503,Chitrali,"Nagar, Pakistan",C
NagarChalt,dialect:Sh:NagarChalt:Nagar%20%28Chalt%29,Sh,NagarChalt,Nagar (Chalt),hunz1246,36.2493248,74.3055633,Shinaic,"Nagar (Chalt), Pakistan",C
NagarThol,dialect:Sh:NagarThol:Nagar%20%28Thol%29,Sh,NagarThol,Nagar (Thol),hunz1246,36.2652357,74.7445647,Shinaic,"Nagar (Thol), Pakistan",C
ng,dialect:As:ng:Nagarjuni,As,ng,Nagarjuni,maha1305,25.0089,85.0785,MIA,"Nagarjuni, India (historical inscription site or regional label)",C
nig,dialect:As:nig:Nigliva,As,nig,Nigliva,maha1305,27.594917,83.095806,MIA,"Nigali Sagar/Nigliva, Lumbini Province, Nepal (Ashokan inscription site)",C
nij,dialect:Pas:nij:Nijelami,Pas,nij,Nijelami,nort2665,35.17,69.99,Pashai,"Nijelami, Afghanistan",C
nir,dialect:Pas:nir:Nirlami,Pas,nir,Nirlami,nort2665,35.17,69.99,Pashai,"Nirlami, Afghanistan",C
nis,dialect:Wg:nis:Nisheigram,Wg,nis,Nisheigram,waig1243,35.0833322,70.8245782,Nuristani,"Nisheigram, Afghanistan",C
norw,dialect:eur:norw:Norwegian,eur,norw,Norwegian,trav1236,60.4720,8.4689,Migratory,Norway (comparative-language label in the Romani source),C
pad,dialect:bhad:pad:Padari,bhad,pad,Padari,bhad1241,33.155671,76.092911,W. Pahari,"Padari, India",C
pais,dialect:Pk:pais:Paishachi,Pk,pais,Paishachi,pais1238,19.18,74.71,MIA,"Paishachi, India (approximate historical reference point)",C
aleppo,dialect:as:aleppo:Aleppo,as,aleppo,Aleppo,doma1258,36.2021,37.1343,Migratory,"Aleppo, Syria (Herin 2012 fieldwork site)",A
pal,dialect:as:pal:Palestinian,as,pal,Palestinian,doma1258,32.00,35.00,Migratory,Palestine (comparative-language label in the Domari source),C
pales,dialect:Sh:pales:Palesi,Sh,pales,Palesi,shin1264,35.1033951,72.9967152,Shinaic,"Palesi, Pakistan",C
pat,dialect:G:pat:Pattani,G,pat,Pattani,guja1252,23.85,72.125,Gujaratic,"Pattani, India",C
pch,dialect:Pas:pch:Pachaghani,Pas,pch,Pachaghani,nort2665,35.17,69.99,Pashai,"Pachaghani, Afghanistan",C
pers,dialect:Lom:pers:Persian,Lom,pers,Persian,loma1235,32.4279,53.6880,Migratory,Iran (Persian comparative-language label in the Domari source),C
pol,dialect:RomSint:pol:Polish,RomSint,pol,Polish,sint1235,47.50,16.50,Migratory,Poland (comparative-language label in the Romani source),C
pow,dialect:P:pow:Powadhi,P,pow,Powadhi,panj1256,30.34,76.38,Punjabic,"Powadhi, India",C
pun,dialect:srk:pun:Punchi,srk,pun,Punchi,paha1251,33.64,73.81,Lahndic,"Punchi, Pakistan",C
punl,dialect:Sh:punl:Puniali,Sh,punl,Puniali,shin1264,36.1685667,73.7611916,Shinaic,"Puniali, Pakistan",C
rdh,dialect:As:rdh:Radhia,As,rdh,Radhia,maha1305,26.5439379,84.6442085,MIA,"Radhia, India (historical inscription site or regional label)",C
RL,dialect:MH:RL:Rangeli,MH,RL,Rangeli,rajb1243,26.4568,87.5099,Eastern,"Rangeli, Morang district, Nepal",C
rod,dialect:Si:rod:Rodiya,Si,rod,Rodiya,sinh1246,8.00,81.00,Insular,Sri Lanka (Rodiya regional variety),C
Rondu,dialect:Sh:Rondu:Rondu,Sh,Rondu,Rondu,rond1238,35.5897923,75.1903678,Shinaic,"Rondu, Pakistan",C
rp,dialect:As:rp:Rampurva,As,rp,Rampurva,maha1305,26.8429,84.696,MIA,"Rampurva, India (historical inscription site or regional label)",C
RP,dialect:BH:RP:Rangpur,BH,RP,Rangpur,rang1265,25.7499116,89.227026,Eastern,"Rangpur, Bangladesh",C
ru,dialect:As:ru:Rupnath,As,ru,Rupnath,maha1305,24.583333,82.066667,MIA,"Rupnath, India (historical inscription site or regional label)",C
rudh,dialect:khash:rudh:Rudhari,khash,rudh,Rudhari,bhad1241,33.29,75.87,W. Pahari,"Rudhari, India",C
rum,dialect:RomVlax:rum:Romanian,RomVlax,rum,Romanian,vlax1238,45.9432,24.9668,Migratory,Romania (comparative-language label in the Romani source),C
rumb,dialect:Kal:rumb:Rambur,Kal,rumb,Rambur,kala1372,35.77,71.70,Chitrali,"Rambur, Pakistan",C
rus,dialect:RomSint:rus:Russian,RomSint,rus,Russian,sint1235,47.50,16.50,Migratory,Russia (comparative-language label in the Romani source),C
s,dialect:Pk:s:Shauraseni,Pk,s,Shauraseni,saur1252,27.46,77.56,MIA,"Shauraseni, India (approximate historical reference point)",C
sah,dialect:As:sah:Sahasram,As,sah,Sahasram,maha1305,24.95,84.03,MIA,"Sahasram, India (historical inscription site or regional label)",C
sanu,dialect:Ash:sanu:Sanu%20%28Sama%29,Ash,sanu,Sanu (Sama),ashk1246,35.1202001,70.7324182,Nuristani,"Sanu (Sama), Afghanistan",C
Satpara,dialect:Sh:Satpara:Satpara,Sh,Satpara,Satpara,satp1241,35.2527796,75.6381789,Shinaic,"Satpara, Pakistan",C
sec,dialect:Pr:sec:Sec,Pr,sec,Sec,pras1239,35.17,70.80,Nuristani,"Sec, Afghanistan",C
SEeur,dialect:RomBalk:SEeur:Balkan,RomBalk,SEeur,Balkan,balk1252,42.67,21.17,Migratory,Balkans (regional comparative-language label in the Romani source),C
serb,dialect:RomBalk:serb:Serbia,RomBalk,serb,Serbia,balk1252,44.0165,21.0059,Migratory,Serbia (comparative-language label in the Romani source),C
seu,dialect:khash:seu:Seuti,khash,seu,Seuti,bhad1241,33.29,75.87,W. Pahari,"Seuti, India",C
SH,dialect:BH:SH:Shalkumar,BH,SH,Shalkumar,rang1265,26.703185,89.164801,Eastern,"Shalkumar, Bangladesh",C
shah,dialect:As:shah:Shahbazgarhi,As,shah,Shahbazgarhi,maha1305,34.235556,72.16,MIA,"Shahbazgarhi, Khyber Pakhtunkhwa, Pakistan (Ashokan inscription site)",C
sham,dialect:Pas:sham:Shamakat,Pas,sham,Shamakat,nort2665,35.17,69.99,Pashai,"Shamakat, Afghanistan",C
she,dialect:Pas:she:Shewa,Pas,she,Shewa,nort2665,35.17,69.99,Pashai,"Shewa, Afghanistan",C
shut,dialect:Pas:shut:Shutuli,Pas,shut,Shutuli,nort2665,35.17,69.99,Pashai,"Shutuli, Afghanistan",C
sn,dialect:As:sn:Sarnath,As,sn,Sarnath,maha1305,25.3811,83.0214,MIA,"Sarnath, India (historical inscription site or regional label)",C
snj,dialect:Pas:snj:Sanjan,Pas,snj,Sanjan,nort2665,35.14,69.36,Pashai,"Sanjan, Afghanistan",C
sop,dialect:As:sop:Bombay-Sopara,As,sop,Bombay-Sopara,maha1305,19.4154,72.8613,MIA,"Bombay-Sopara, India (historical inscription site or regional label)",C
sp,dialect:eur:sp:Spanish,eur,sp,Spanish,calo1236,40.4637,3.7492,Migratory,Spain (comparative-language label in the Romani source),C
supu,dialect:Pr:supu:Supu,Pr,supu,Supu,pras1239,35.17,70.80,Nuristani,"Supu, Afghanistan",C
kollimalai,dialect:Tamil:kollimalai:Kollimalai,Tamil,kollimalai,Kollimalai,tami1289,11.65,78.55,S. Dravidian I,"Kollimalai, India",C
tinn,dialect:Tamil:tinn:Tirunelveli,Tamil,tinn,Tirunelveli,tami1289,8.713611,77.756667,S. Dravidian I,"Tirunelveli, India",C
nancil,dialect:Tamil:nancil:N%C4%81%C3%B1cil-n%C4%81%E1%B9%ADu,Tamil,nancil,Nāñcil-nāṭu,tami1289,8.2312,77.506,S. Dravidian I,"Nāñcil-nāṭu, India",C
nanv,dialect:Tamil:nanv:N%C4%81%C3%B1cil-n%C4%81%E1%B9%ADu%20Vell%C4%81la,Tamil,nanv,Nāñcil-nāṭu Vellāla,tami1289,8.2312,77.506,S. Dravidian I,"Nāñcil-nāṭu Vellāla, India",C
southarcot,dialect:Tamil:southarcot:South%20Arcot,Tamil,southarcot,South Arcot,tami1289,11.5,79.416667,S. Dravidian I,"South Arcot, India",C
thanjavur,dialect:Tamil:thanjavur:Ta%C3%B1j%C4%81vur,Tamil,thanjavur,Tañjāvur,tami1289,10.787,79.137806,S. Dravidian I,"Tañjāvur, India",C
salem,dialect:Tamil:salem:Salem,Tamil,salem,Salem,tami1289,11.65,78.15,S. Dravidian I,"Salem, India",C
coimbatore,dialect:Tamil:coimbatore:Coimbatore,Tamil,coimbatore,Coimbatore,tami1289,11.016806,76.955806,S. Dravidian I,"Coimbatore, India",C
lowerperak,dialect:Tamil:lowerperak:Lower%20Perak,Tamil,lowerperak,Lower Perak,tami1289,4,101,S. Dravidian I,"Lower Perak, Malaysia",C
ramnad,dialect:Tamil:ramnad:Ramnad,Tamil,ramnad,Ramnad,tami1289,9.3639,78.8395,S. Dravidian I,"Ramnad, India",C
Tangir,dialect:Sh:Tangir:Tangir,Sh,Tangir,Tangir,tang1331,35.6588981,73.4401586,Shinaic,"Tangir, Pakistan",C
merolu,dialect:Telugu:merolu:Merolu,Telugu,merolu,Merolu,telu1262,19.076111,72.8775,S. Dravidian II,"Merolu, India",C
TH,dialect:BH:TH:Thakurgaon,BH,TH,Thakurgaon,rang1265,26.0274,88.4646,Eastern,"Thakurgaon, Bangladesh",C
top,dialect:As:top:Delhi-Topra,As,top,Delhi-Topra,maha1305,30.1252,77.1623,MIA,"Delhi-Topra, India (historical inscription site or regional label)",C
ucu,dialect:Pr:ucu:Ucu,Pr,ucu,Ucu,pras1239,35.17,70.80,Nuristani,"Ucu, Afghanistan",C
urt,dialect:Kal:urt:Urtsun,Kal,urt,Urtsun,kala1372,35.50,71.74,Chitrali,"Urtsun, Pakistan",C
usut,dialect:Pr:usut:Usut,Pr,usut,Usut,pras1239,35.17,70.80,Nuristani,"Usut, Afghanistan",C
uzb,dialect:Pas:uzb:Uzbini,Pas,uzb,Uzbini,nort2665,35.17,69.99,Pashai,"Uzbini, Afghanistan",C
vagal,dialect:Wg:vagal:Vagal,Wg,vagal,Vagal,waig1243,35.04,70.98,Nuristani,"Vagal, Afghanistan",C
vrac,dialect:Ap:vrac:Vrachada,Ap,vrac,Vrachada,maha1305,27.0,79.0,MIA,"Vrachada, India (approximate historical reference point)",C
waz,dialect:Psht:waz:Waziri,Psht,waz,Waziri,nort2646,34.00,71.33,Other,"Waziri, Pakistan",C
weg,dialect:Pas:weg:Wegali,Pas,weg,Wegali,nort2666,34.66,70.43,Pashai,"Wegali, Afghanistan",C
wel,dialect:RomWel:wel:Welsh,RomWel,wel,Welsh,wels1246,52.12,-3.79,Migratory,"Wales, United Kingdom (comparative-language label in the Romani source)",C
Werch,dialect:Bur:Werch:Yasin,Bur,Werch,Yasin,yasi1237,36.3650121,73.3154493,Burushaski,"Yasin, Pakistan",C
zumu,dialect:Pr:zumu:Zumu,Pr,zumu,Zumu,pras1239,35.17,70.80,Nuristani,"Zumu, Afghanistan",C
Darel,dialect:Sh:Darel:Darel,Sh,Darel,Darel,dare1241,35.587447,73.579510,Shinaic,"Darel, Pakistan",C
Jalkot,dialect:Sh:Jalkot:Jalkot,Sh,Jalkot,Jalkot,jalk1241,35.253177,73.215250,Shinaic,"Jalkot, Pakistan",C
