Cell_Key	PDF_Page	Printed_Page	Row	Item	List_Key	Source_Label	Scope	Language_ID	Dialect_ID	OCR_Gloss_Scaffold	OCR_Form_Scaffold	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
kurumba2012:tamil_madras:i111	221	216	11	111	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	fur			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i112	221	216	12	112	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	Jaw	fada		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i113	221	216	13	113	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	l13 chin			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i114	221	216	14	114	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	cheek.	kannam		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i115	221	216	15	115	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	15 voicebax	kuralvala!		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i116	221	216	16	116	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	elboW	muķanga		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i117	221	216	17	117	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	thigh	toda!		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i118	221	216	18	118	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	I18 buttock	puttas		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i119	221	216	19	119	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	19 heel	kudunga l!		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i120	221	216	20	120	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	120.ankle			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i121	221	216	21	121	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	backbone	muquge lumbu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i122	221	216	22	122	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	saliva	Jetftfl		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i123	221	216	23	123	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	tears	kannr		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i124	221	216	24	124	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	l24 Seat	vijarva!		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i125	221	216	25	125	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	I25 earwax	kucumt		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i126	222	217	1	126	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	nasal mucus	muskkutfalI		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i127	222	217	2	127	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	vefn	nArAmbu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i128	222	217	3	128	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	navel	tappul		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i129	222	217	4	129	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	stamach	VAJicu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i130	222	217	5	130	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	spleen			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i131	222	217	6	131	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	lung	nucajucal		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i132	222	217	7	132	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	hoof			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i133	222	217	8	133	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	snout			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i134	222	217	9	134	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	beak	alagu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i135	222	217	10	135	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	I35 belly	VAJIru		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i136	222	217	11	136	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	heart	JirudajamR,		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i137	222	217	12	137	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	liver	Jical		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i138	222	217	13	138	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	intestine	kuqa l		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i139	222	217	14	139	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	kidney			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i140	222	217	15	140	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	breath	mutfi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i141	222	217	16	141	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	teces	BAlA		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i142	222	217	17	142	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	urine	sirunie		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i143	222	217	18	143	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	lesah	SAda		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i144	222	217	19	144	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	Deat	maulsAn		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i145	222	217	20	145	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	l45 tat	koķuppu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i146	222	217	21	146	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	horm	kɔmbu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i147	222	217	22	147	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	47 tall	val		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i148	222	217	23	148	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	l48 toather			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i149	222	217	24	149	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	49 wing	Jiragu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i150	222	217	25	150	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras				pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i151	223	218	1	151	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	clasN			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i152	223	218	2	152	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	louse, head	pen		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i153	223	218	3	153	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	louse, body	pen		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i154	223	218	4	154	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	I54 leech, land	atta!		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i155	223	218	5	155	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	I55 leech, water	atta!		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i156	223	218	6	156	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	fly	JI		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i157	223	218	7	157	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	bee	ten		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i158	223	218	8	158	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	butterfly	VANNA$tupu tsi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i159	223	218	9	159	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	mosquito	kosu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i160	223	218	10	160	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	ant	jerumbu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i161	223	218	11	161	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	grasshopper	vettukl|I		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i162	223	218	12	162	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	crab	nAndu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i163	223	218	13	163	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	snalke	pambu		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i164	223	218	14	164	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	rat	Jeli		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i165	223	218	15	165	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	dog	na		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i166	223	218	16	166	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	pig	pAnsi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i167	223	218	17	167	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	wild pig	kattupanc i		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i168	223	218	18	168	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	\68 tiger	puli		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i169	223	218	19	169	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	bear	karAQ!		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i170	223	218	20	170	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	I70 monkey			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i171	223	218	21	171	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	71 deer, large			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i172	223	218	22	172	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	I72. deer, smal	an		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i173	223	218	23	173	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	I73 nest.	man		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i174	223	218	24	174	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	74 rat hole	kus du		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i175	223	218	25	175	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	n5 tlea	Jelivala!		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i176	224	219	1	176	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	I76 bedbug	Buitta'pustfi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i177	224	219	2	177	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	tick			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i178	224	219	3	178	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	firefly	Binukupur tsi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i179	224	219	4	179	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	moth	vettulpu:tsi		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i180	224	219	5	180	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	stick insect	kutfipu tsl		pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i181	224	219	6	181	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	antis			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i182	224	219	7	182	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	beetle			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i183	224	219	8	183	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	wasp			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i184	224	219	9	184	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	centipede			pending				OCR is an untrusted locator only; transcribe from rendered scan
kurumba2012:tamil_madras:i185	224	219	10	185	tamil_madras	Standard Tamil, Madras	control	Tamil	sil-kurumba-1985-tamil-madras	scorpion			pending				OCR is an untrusted locator only; transcribe from rendered scan
