legacy_row	item	site_code	manual_entry_key	manual_variant_rank	manual_physical_page	manual_printed_page	manual_gloss	manual_group	manual_status	manual_form	manual_visible_base	manual_note	legacy_pdf_page	legacy_group	legacy_status	legacy_raw_form	legacy_entry_key	legacy_reason	legacy_rows_for_manual	legacy_alias_retired	gloss_match	group_match	comparison
148	21	c	silkochbd2011:i021:c:1	1	44	43	silver	1	attested	rupa			43	1	attested	rupa	silkochbd2011:i021:c:1		1	false	true	true	form_exact
149	21	l	silkochbd2011:i021:l:1	1	44	43	silver	1	attested	rupa			43	1	attested	rupa	silkochbd2011:i021:l:1		1	false	true	true	form_exact
150	21	m	silkochbd2011:i021:m:1	1	44	43	silver	1	attested	rupa			43	1	attested	rupa	silkochbd2011:i021:m:1		1	false	true	true	form_exact
151	21	q	silkochbd2011:i021:q:1	1	44	43	silver	1	attested	rupa			43	1	attested	rupa	silkochbd2011:i021:q:1		1	false	true	true	form_exact
152	21	r	silkochbd2011:i021:r:1	1	44	43	silver	1	attested	rupa			43	1	attested	rupa	silkochbd2011:i021:r:1		1	false	true	true	form_exact
153	22	b	silkochbd2011:i022:b:1	1	44	43	today	1	attested	tai̯ni			43	1	unresolved	tain� i		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
154	22	c	silkochbd2011:i022:c:1	1	44	43	today	1	attested	tai̯ni			43	1	unresolved	tain� i		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
155	22	r	silkochbd2011:i022:r:1	1	44	43	today	1	attested	tai̯ni			43	1	unresolved	tain� i		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
156	22	m	silkochbd2011:i022:m:1	1	44	43	today	1	attested	tani			43	1	attested	tani	silkochbd2011:i022:m:1		1	false	true	true	form_exact
157	22	q	silkochbd2011:i022:q:1	1	44	43	today	1	attested	tini			43	1	attested	tini	silkochbd2011:i022:q:1		1	false	true	true	form_exact
158	22	l	silkochbd2011:i022:l:1	1	44	43	today	2	attested	taan			43	2	attested	taan	silkochbd2011:i022:l:1		1	false	true	true	form_exact
159	22	0	silkochbd2011:i022:0:1	1	44	43	today	3	attested	adʒ			43	3	attested	adʒ	silkochbd2011:i022:0:1		1	false	true	true	form_exact
160	23	l	silkochbd2011:i023:l:1	1	44	43	yesterday	0	blank			Printed `no entry`.	43	0	blank	no entry		printed gap: the item was not elicited at this site	1	false	true	true	blank_match
161	23	m	silkochbd2011:i023:m:1	1	44	43	yesterday	1	attested	mɨja			43	1	attested	mɨja	silkochbd2011:i023:m:1		1	false	true	true	form_exact
162	23	b	silkochbd2011:i023:b:1	1	44	43	yesterday	1	attested	mui̯ja			43	1	unresolved	muij� a		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
163	23	c	silkochbd2011:i023:c:1	1	44	43	yesterday	1	attested	mui̯ja			43	1	unresolved	muij� a		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
164	23	r	silkochbd2011:i023:r:1	1	44	43	yesterday	1	attested	mui̯ja			43	1	unresolved	muij� a		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
165	23	0	silkochbd2011:i023:0:1	1	44	43	yesterday	2	attested	gɔtokal / kalke			43	2	unresolved	ɡ!tokal / kalke		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
166	23	q	silkochbd2011:i023:q:1	1	44	43	yesterday	3	attested	ganɛkai̯			43	3	unresolved	ɡanɛkai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
167	24	l	silkochbd2011:i024:l:1	1	44	43	tomorrow	0	blank			Printed `no entry`.	43	0	blank	no entry		printed gap: the item was not elicited at this site	1	false	true	true	blank_match
168	24	b	silkochbd2011:i024:b:1	1	44	43	tomorrow	1	attested	gɛnɛ			43	1	attested	ɡɛnɛ	silkochbd2011:i024:b:1		1	false	true	true	form_difference
169	24	c	silkochbd2011:i024:c:1	1	44	43	tomorrow	1	attested	gɛnɛ			43	1	attested	ɡɛnɛ	silkochbd2011:i024:c:1		1	false	true	true	form_difference
170	24	r	silkochbd2011:i024:r:1	1	44	43	tomorrow	1	attested	gɛnɛ			43	1	attested	ɡɛnɛ	silkochbd2011:i024:r:1		1	false	true	true	form_difference
171	24	m	silkochbd2011:i024:m:1	1	44	43	tomorrow	2	attested	hanɛp			43	2	attested	hanɛp	silkochbd2011:i024:m:1		1	false	true	true	form_exact
172	24	0	silkochbd2011:i024:0:1	1	44	43	tomorrow	3	attested	agamikal			43	3	attested	aɡamikal	silkochbd2011:i024:0:1		1	false	true	true	form_difference
173	24	q	silkochbd2011:i024:q:1	1	44	43	tomorrow	4	attested	oi̯dina			43	4	unresolved	oid� ina		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
174	25	b	silkochbd2011:i025:b:1	1	44	43	week	1	attested	hatai̯			43	1	unresolved	hatai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
175	25	c	silkochbd2011:i025:c:1	1	44	43	week	1	attested	hatai̯			43	1	unresolved	hatai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
176	25	0	silkochbd2011:i025:0:1	1	44	43	week	2	attested	ʃɔpta			43	2	unresolved	ʃ!pta		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
177	25	l	silkochbd2011:i025:l:1	1	44	43	week	2	attested	ʃɔpta			43	2	unresolved	ʃ!pta		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
178	25	m	silkochbd2011:i025:m:1	1	44	43	week	2	attested	ʃɔpta			43	2	unresolved	ʃ!pta		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
179	25	q	silkochbd2011:i025:q:1	1	44	43	week	2	attested	ʃɔpta			43	2	unresolved	ʃ!pta		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
180	25	r	silkochbd2011:i025:r:1	1	44	43	week	2	attested	ʃɔpta			43	2	unresolved	ʃ!pta		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
181	26	l	silkochbd2011:i026:l:1	1	44	43	month	1	attested	dʒa			43	1	attested	ɖʒa	silkochbd2011:i026:l:1		1	false	true	true	form_difference
182	26	m	silkochbd2011:i026:m:1	1	44	43	month	1	attested	dʒa			43	1	attested	ɖʒa	silkochbd2011:i026:m:1		1	false	true	true	form_difference
183	26	0	silkochbd2011:i026:0:1	1	44	43	month	2	attested	maʃ			43	2	attested	maʃ	silkochbd2011:i026:0:1		1	false	true	true	form_exact
184	26	b	silkochbd2011:i026:b:1	1	44	43	month	2	attested	maʃ			43	2	attested	maʃ	silkochbd2011:i026:b:1		1	false	true	true	form_exact
185	26	c	silkochbd2011:i026:c:1	1	44	43	month	2	attested	maʃ			43	2	attested	maʃ	silkochbd2011:i026:c:1		1	false	true	true	form_exact
186	26	q	silkochbd2011:i026:q:1	1	44	43	month	2	attested	maʃ			43	2	attested	maʃ	silkochbd2011:i026:q:1		1	false	true	true	form_exact
187	26	r	silkochbd2011:i026:r:1	1	44	43	month	2	attested	maʃ			43	2	attested	maʃ	silkochbd2011:i026:r:1		1	false	true	true	form_exact
188	27	l	silkochbd2011:i027:l:1	1	44	43	year	1	attested	bɨlʃi			43	1	attested	bɨlʃi	silkochbd2011:i027:l:1		1	false	true	true	form_exact
189	27	m	silkochbd2011:i027:m:1	1	44	43	year	1	attested	bɨlʃi			43	1	attested	bɨlʃi	silkochbd2011:i027:m:1		1	false	true	true	form_exact
190	27	0	silkochbd2011:i027:0:1	1	44	43	year	2	attested	bɔtʃʰor			43	2	unresolved	b!tʃhor		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
191	27	b	silkochbd2011:i027:b:1	1	44	43	year	2	attested	bɔtʃʰor			43	2	unresolved	b!tʃhor		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
192	27	c	silkochbd2011:i027:c:1	1	44	43	year	2	attested	bɔtʃʰor			43	2	unresolved	b!tʃhor		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
193	27	q	silkochbd2011:i027:q:1	1	44	43	year	2	attested	bɔtʃʰor			43	2	unresolved	b!tʃhor		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
194	27	r	silkochbd2011:i027:r:1	1	44	43	year	2	attested	bɔtʃʰor			43	2	unresolved	b!tʃhor		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
195	28	l	silkochbd2011:i028:l:1	1	44	43	day	1	attested	ʃan			43	1	attested	ʃan	silkochbd2011:i028:l:1		1	false	true	true	form_exact
196	28	m	silkochbd2011:i028:m:1	1	44	43	day	1	attested	ʃan			43	1	attested	ʃan	silkochbd2011:i028:m:1		1	false	true	true	form_exact
197	28	b	silkochbd2011:i028:b:1	1	44	43	day	2	attested	sanok			43	2	attested	sanok	silkochbd2011:i028:b:1		1	false	true	true	form_exact
198	28	c	silkochbd2011:i028:c:1	1	44	43	day	2	attested	sanok			43	2	attested	sanok	silkochbd2011:i028:c:1		1	false	true	true	form_exact
199	28	0	silkochbd2011:i028:0:1	1	44	43	day	3	attested	din			43	3	attested	dɪn	silkochbd2011:i028:0:1		1	false	true	true	form_difference
200	28	q	silkochbd2011:i028:q:1	1	44	43	day	3	attested	din			43	3	attested	dɪn	silkochbd2011:i028:q:1		1	false	true	true	form_difference
201	28	r	silkochbd2011:i028:r:1	1	44	43	day	3	attested	din			43	3	attested	dɪn	silkochbd2011:i028:r:1		1	false	true	true	form_difference
202	29	l	silkochbd2011:i029:l:1	1	45	44	morning	1	attested	walni			44	1	attested	walni	silkochbd2011:i029:l:1		1	false	true	true	form_exact
203	29	m	silkochbd2011:i029:m:1	1	45	44	morning	1	attested	walni			44	1	attested	walni	silkochbd2011:i029:m:1		1	false	true	true	form_exact
204	29	b	silkochbd2011:i029:b:1	1	45	44	morning	2	ambiguous		manat	A small upper-right corner-like modifier follows the visible final `t`; its value is not inferred.	44	2	attested	manat̚	silkochbd2011:i029:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
205	29	c	silkochbd2011:i029:c:1	1	45	44	morning	2	ambiguous		manat	A small upper-right corner-like modifier follows the visible final `t`; its value is not inferred.	44	2	attested	manat̚	silkochbd2011:i029:c:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
206	29	r	silkochbd2011:i029:r:1	1	45	44	morning	2	attested	manap			44	2	attested	manap	silkochbd2011:i029:r:1		1	false	true	true	form_exact
207	29	0	silkochbd2011:i029:0:1	1	45	44	morning	3	attested	ʃokal			44	3	unresolved	ʃ!kal		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
208	29	q	silkochbd2011:i029:q:1	1	45	44	morning	4	attested	bihan			44	4	attested	bihan	silkochbd2011:i029:q:1		1	false	true	true	form_exact
209	30	m	silkochbd2011:i030:m:1	1	45	44	noon	1	attested	ʃanmadʒi			44	1	attested	ʃanmaɖʒi	silkochbd2011:i030:m:1		1	false	true	true	form_difference
210	30	0	silkochbd2011:i030:0:1	1	45	44	noon	2	attested	dupur			44	2	attested	dupur	silkochbd2011:i030:0:1		1	false	true	true	form_exact
211	30	b	silkochbd2011:i030:b:1	1	45	44	noon	2	attested	dupur			44	2	attested	dupur	silkochbd2011:i030:b:1		1	false	true	true	form_exact
212	30	c	silkochbd2011:i030:c:1	1	45	44	noon	2	attested	dupur			44	2	attested	dupur	silkochbd2011:i030:c:1		1	false	true	true	form_exact
213	30	l	silkochbd2011:i030:l:1	1	45	44	noon	2	attested	dupur			44	2	attested	dupur	silkochbd2011:i030:l:1		1	false	true	true	form_exact
214	30	q	silkochbd2011:i030:q:1	1	45	44	noon	2	attested	dupur			44	2	attested	dupur	silkochbd2011:i030:q:1		1	false	true	true	form_exact
215	30	r	silkochbd2011:i030:r:1	1	45	44	noon	2	attested	dupur			44	2	attested	dupur	silkochbd2011:i030:r:1		1	false	true	true	form_exact
216	31	r	silkochbd2011:i031:r:1	1	45	44	evening	1	attested	dasum			44	1	attested	dasum	silkochbd2011:i031:r:1		1	false	true	true	form_exact
217	31	l	silkochbd2011:i031:l:1	1	45	44	evening	1	attested	gasam			44	1	attested	ɡasam	silkochbd2011:i031:l:1		1	false	true	true	form_difference
218	31	m	silkochbd2011:i031:m:1	1	45	44	evening	1	attested	gasam			44	1	attested	ɡasam	silkochbd2011:i031:m:1		1	false	true	true	form_difference
219	31	b	silkochbd2011:i031:b:1	1	45	44	evening	1	attested	gasum			44	1	attested	ɡasum	silkochbd2011:i031:b:1		1	false	true	true	form_difference
220	31	c	silkochbd2011:i031:c:1	1	45	44	evening	1	attested	gasum			44	1	attested	ɡasum	silkochbd2011:i031:c:1		1	false	true	true	form_difference
221	31	0	silkochbd2011:i031:0:1	1	45	44	evening	2	attested	ʃondʰa			44	2	attested	ʃondha	silkochbd2011:i031:0:1		1	false	true	true	form_difference
222	31	q	silkochbd2011:i031:q:1	1	45	44	evening	3	attested	bɛlabati			44	3	attested	bɛlabati	silkochbd2011:i031:q:1		1	false	true	true	form_exact
223	32	l	silkochbd2011:i032:l:1	1	45	44	night	1	attested	wal			44	1	attested	wal	silkochbd2011:i032:l:1		1	false	true	true	form_exact
224	32	m	silkochbd2011:i032:m:1	1	45	44	night	1	attested	wal			44	1	attested	wal	silkochbd2011:i032:m:1		1	false	true	true	form_exact
225	32	b	silkochbd2011:i032:b:1	1	45	44	night	2	ambiguous		pʰarok	A small upper-right corner-like modifier follows the visible final `k`; its value is not inferred.	44	2	attested	pharok̚	silkochbd2011:i032:b:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
226	32	c	silkochbd2011:i032:c:1	1	45	44	night	2	ambiguous		pʰarok	A small upper-right corner-like modifier follows the visible final `k`; its value is not inferred.	44	2	attested	pharok̚	silkochbd2011:i032:c:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
227	32	r	silkochbd2011:i032:r:1	1	45	44	night	2	ambiguous		pʰarok	A small upper-right corner-like modifier follows the visible final `k`; its value is not inferred.	44	2	attested	pharok̚	silkochbd2011:i032:r:1		1	false	true	true	manual_excludes_legacy_installed_ambiguous
228	32	0	silkochbd2011:i032:0:1	1	45	44	night	3	attested	rat			44	3	attested	rat	silkochbd2011:i032:0:1		1	false	true	true	form_exact
229	32	q	silkochbd2011:i032:q:1	1	45	44	night	4	attested	pʰar			44	4	attested	phar	silkochbd2011:i032:q:1		1	false	true	true	form_difference
230	33	b	silkochbd2011:i033:b:1	1	45	44	paddy rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
231	33	c	silkochbd2011:i033:c:1	1	45	44	paddy rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
232	33	l	silkochbd2011:i033:l:1	1	45	44	paddy rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
233	33	m	silkochbd2011:i033:m:1	1	45	44	paddy rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
234	33	q	silkochbd2011:i033:q:1	1	45	44	paddy rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
235	33	r	silkochbd2011:i033:r:1	1	45	44	paddy rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
236	33	0	silkochbd2011:i033:0:1	1	45	44	paddy rice	2	attested	dʰan			44	2	attested	dhan	silkochbd2011:i033:0:1		1	false	true	true	form_difference
237	34	b	silkochbd2011:i034:b:1	1	45	44	uncooked rice	0	attested	mai̯ruŋ		No group number is printed on this response line.	44	1	unresolved	maiɾ� uŋ		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
238	34	c	silkochbd2011:i034:c:1	1	45	44	uncooked rice	0	attested	mai̯ruŋ		No group number is printed on this response line.	44	1	unresolved	maiɾ� uŋ		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
239	34	l	silkochbd2011:i034:l:1	1	45	44	uncooked rice	0	attested	mai̯ruŋ		No group number is printed on this response line.	44	1	unresolved	maiɾ� uŋ		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
240	34	q	silkochbd2011:i034:q:1	1	45	44	uncooked rice	0	attested	mai̯ruŋ		No group number is printed on this response line.	44	1	unresolved	maiɾ� uŋ		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
241	34	r	silkochbd2011:i034:r:1	1	45	44	uncooked rice	0	attested	mai̯ruŋ		No group number is printed on this response line.	44	1	unresolved	maiɾ� uŋ		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
242	34	m	silkochbd2011:i034:m:1	1	45	44	uncooked rice	1	attested	mai̯roŋ			44	1	unresolved	mair� oŋ		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
243	34	0	silkochbd2011:i034:0:1	1	45	44	uncooked rice	2	attested	tʃal			44	2	attested	tʃal	silkochbd2011:i034:0:1		1	false	true	true	form_exact
244	35	b	silkochbd2011:i035:b:1	1	45	44	cooked rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
245	35	c	silkochbd2011:i035:c:1	1	45	44	cooked rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
246	35	m	silkochbd2011:i035:m:1	1	45	44	cooked rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
247	35	q	silkochbd2011:i035:q:1	1	45	44	cooked rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
248	35	r	silkochbd2011:i035:r:1	1	45	44	cooked rice	1	attested	mai̯			44	1	unresolved	mai �		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
249	35	l	silkochbd2011:i035:l:1	1	45	44	cooked rice	2	attested	mai̯min			44	2	unresolved	maim� ɨn		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
250	35	m	silkochbd2011:i035:m:2	2	45	44	cooked rice	2	attested	mai̯min			44	2	unresolved	maim� ɨn		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
251	35	0	silkochbd2011:i035:0:1	1	45	44	cooked rice	3	attested	bʰat			44	3	attested	bhat	silkochbd2011:i035:0:1		1	false	true	true	form_difference
252	36	0	silkochbd2011:i036:0:1	1	45	44	wheat	1	attested	gɔm			44	1	unresolved	ɡ!m		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
253	36	b	silkochbd2011:i036:b:1	1	45	44	wheat	1	attested	gɔm			44	1	unresolved	ɡ!m		contains a glyph with no verified reading	1	false	true	true	manual_recovered_legacy_unresolved
