Or,46,ākhu,sugar-cane,,,,CDIAL,2:
H,46,āk,sugar-cane sprout,,,m; (cf. <smallcaps>akṣa</smallcaps>-³),CDIAL,2:
Bi,46,akhainā,hooked stick for pushing sheaves under bullock's feet when threshing,,,,CDIAL,2:
Bhoj,46,akhain,hooked stick for pushing sheaves under bullock's feet when threshing,,,,CDIAL,2:
Mth,46,ukhaino,hooked stick for pushing sheaves under bullock's feet when threshing,,,,CDIAL,2:
Bhoj,46,pacakhā,,,,,CDIAL,3:
Mth,46,pacakhā,,,,,CDIAL,3:
Mth,46,pã̄cakh,five-pronged stick for same use,,,,CDIAL,3:
Si,46,akuva,stake,,,more prob,CDIAL,4:
Indo-Aryan,47,*akṣēma,unpeaceful,,,,CDIAL,1:
Sh,47,ac̣hēmo,"unruly, mischievous, malignant, dishonest",,,,CDIAL,2:
Indo-Aryan,48,akṣōṭa,"walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹",,,m; Kālid; Suśr; lex,CDIAL,1:
Indo-Aryan,48,akṣōḍa,"walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹",,,,CDIAL,1:@variant
Indo-Aryan,48,akṣōḍaka,"walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹",,,,CDIAL,1:@variant
Indo-Aryan,48,ākṣōḍa,"walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹",,,,CDIAL,1:@variant
Indo-Aryan,48,ākhōṭa,"walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹",,,lex,CDIAL,1:@variant
Pk,48,akkhōḍa,walnut tree; its nut,,,,CDIAL,2:
Pk,48,akkhula,walnut tree; its nut,,,m; n,CDIAL,2:
pers,48,āγūr,walnut,,,,CDIAL,2:
pers,48,akūl,walnut,,,,CDIAL,2:
arm,48,ankhor,hazel nut,,,,CDIAL,2:
eur,48,akhor,nut,,,,CDIAL,2:
Ḍ,48,akōu,walnut-tree and nut,,,m,CDIAL,2:
Wg,48,ac̣hṓṛ,walnut,,,,CDIAL,2:
Bshk,48,c̣hōr,walnut,,,,CDIAL,2:
Tor,48,aṣṓ,walnut,,,,CDIAL,2:
Phal,48,ac̣hṓṛ,the tree,,,m,CDIAL,2:
Phal,48,ac̣hū́ṛī,the tree,,,,CDIAL,2:
Sh,48,ac̣hṓ,walnut,,,m,CDIAL,2:
Sh,48,ac̣hói,the tree,,,f,CDIAL,2:
awāṇ,48,akhoṛ,walnut,,,m,CDIAL,2:
bhad,48,ā́khoṛ,walnut-tree; its nut,,,m; n,CDIAL,2:
Ku,48,akhoṛ,walnut,,,,CDIAL,2:
Ku,48,ãkhoṛ,walnut,,,,CDIAL,2:
N,48,okhar,walnut,,,,CDIAL,2:
G,48,akhoṛ,walnut,,,n,CDIAL,2:
M,48,akhoḍ,the tree; its nut,,,m; n,CDIAL,2:
S,48,akhiroṭu,,,,m,CDIAL,4:
P,48,akhroṭ,,,,,CDIAL,4:
P,48,kharoṭ,,,,m,CDIAL,4:
B,48,ākhroṭ,,,,,CDIAL,4:
B,48,ākroṭ,,,,,CDIAL,4:
H,48,akhroṭ,"walnut, fruit of Aleurites triloba",,,,CDIAL,4:
H,48,axroṭ,"walnut, fruit of Aleurites triloba",,,m,CDIAL,4:
H,48,akroṭ,"walnut, fruit of Aleurites triloba",,,,CDIAL,4:
G,48,akhroṭ,walnut,,,n,CDIAL,4:
M,48,akroṭ,"walnut; an oil nut, Croton moluccanum or Aleurites triloba",,,,CDIAL,4:
M,48,akroḍ,"walnut; an oil nut, Croton moluccanum or Aleurites triloba",,,m,CDIAL,4:
S,48,ākhaṛu,walnut,,,,CDIAL,5:
kṭg,48,khóṛ,walnut,,,poet,CDIAL,5:
kṭg,48,okhṛu,walnut,,,,CDIAL,5:
kṭg,48,khóṛu,walnut,,,m,CDIAL,5:
J,48,khō'ṛ,walnut,,,m,CDIAL,5:
jaun,48,okhaṛ,walnut,,,,CDIAL,5:
kṭg,48,kəṭhṓṛ,wild walnut,,,(metath. from form with <i>kṣ</i> &gt; <i>khr</i> Him.I 27) m; poss,CDIAL;Him.I[27],5:
kṭg,48,khənōr,chestnut,,,m,CDIAL,5:
J,48,kanhōr,,,,m,CDIAL,5:
kul,48,khanor,horse-chestnut,,,(Hendriksen 16.4.77 compares <i>kṣ</i>- &gt; <i>khr</i>- &gt; <i>khəṇ</i>- in <smallcaps>kṣḗtra</smallcaps>- Add²),CDIAL;Hendriksen[16.4.77],5:
Garh,48,akhoṛ,,,,,CDIAL,5:
Indo-Aryan,48a,akhādya,not to be eaten,,,MW,CDIAL,1:
Pk,48a,akhajja,not to be eaten,,,,CDIAL,2:
OP,48a,ahāju,not to be eaten,,,,CDIAL,2:
Indo-Aryan,48b,akhila,"complete, whole",,,Kāv,CDIAL,1:
Pk,48b,ahila,"complete, whole",,,,CDIAL,2:
OP,48b,ahilā,"complete, whole",,,,CDIAL,2:
Indo-Aryan,49,agaru,"fragrant Aloe-tree and wood, Aquilaria agallocha",,,m; lex,CDIAL,1:
Indo-Aryan,49,aguru,"fragrant Aloe-tree and wood, Aquilaria agallocha",,,R,CDIAL,1:@variant
Pa,49,agalu,a partic. ointment,,,,CDIAL,2:
Pa,49,aggalu,a partic. ointment,,,m,CDIAL,2:
Pa,49,akalu,a partic. ointment,,,m,CDIAL,2:
Pk,49,agaru,Aloe-tree and wood,,,,CDIAL,2:
Pk,49,agaluya,Aloe-tree and wood,,,,CDIAL,2:
Pk,49,agaru(a),Aloe-tree and wood,,,m,CDIAL,2:
K,49,agara-kāth,sandal-wood,,,,CDIAL,2:
S,49,agaru,aloe,,,m,CDIAL,2:
P,49,agar,aloe,,,m,CDIAL,2:
N,49,agar,aloe,,,m,CDIAL,2:
A,49,agaru,aloe,,,,CDIAL,2:
B,49,agaru,aloe,,,,CDIAL,2:
Or,49,agarū,aloe,,,,CDIAL,2:
H,49,agar,aloe,,,,CDIAL,2:
H,49,agur,aloe,,,m,CDIAL,2:
G,49,agar,aloe or sandal-wood,,,,CDIAL,2:
G,49,agru,aloe or sandal-wood,,,n,CDIAL,2:
M,49,agar,aloe,,,m,CDIAL,2:
Si,49,ayal,aloe,,,(<i>agil</i> ← Tam. <i>akil</i>),CDIAL,2:
Indo-Aryan,50,agásti,the tree Agasti grandiflorum,,,m; Suśr,CDIAL,1:
Pk,50,agatthi,a partic. tree,,,,CDIAL,2:
Pk,50,agatthiya,a partic. tree,,,m,CDIAL,2:
H,50,agtī,the tree Sesbana or Aeschynomene grandiflora,,,,CDIAL,2:
H,50,aktī,the tree Sesbana or Aeschynomene grandiflora,,,f,CDIAL,2:
G,50,agthiyɔ,a partic. tree,,,m,CDIAL,2:
Indo-Aryan,51,ágāt,has come,,,RV,CDIAL,1:
Kho,51,aii,has come,,,,CDIAL,2:
Kho,51,hai,has come,,,pret,CDIAL,2:
Indo-Aryan,52,agāra,house,,,n; ĀśvGr̥,CDIAL,1:
Indo-Aryan,52,āgāra,house,,,Mn,CDIAL,1:@variant
Pa,52,agāra,house,,,,CDIAL,2:
Pa,52,agāraka,house,,,n,CDIAL,2:
Pa,52,āgāra,house,,,,CDIAL,2:
Pk,52,āgāra,house,,,,CDIAL,2:
Pk,52,agāra,house,,,,CDIAL,2:
Pk,52,gāra,house,,,n,CDIAL,2:
Indo-Aryan,53,*agāhya,unfathomable,,,,CDIAL,1:
S,53,ajhāg̠u,deep,,,,CDIAL,2:
Indo-Aryan,54,aguṇa,wickedness,,,m; MBh,CDIAL,1:
Pa,54,aguṇa,wickedness,,,m,CDIAL,2:
Pk,54,aguṇa,wickedness,,,m,CDIAL,2:
Si,54,ayuṇa,wickedness,,,,CDIAL,2:
Si,54,yuṇa,wickedness,,,,CDIAL,2:
Indo-Aryan,55,agní,fire,,,¹ m,CDIAL,1:
Pa,55,aggi,fire,,,,CDIAL,2:
Pa,55,aggini,fire,,,,CDIAL,2:
Pa,55,gini,fire,,,m,CDIAL,2:
Pk,55,aggi,fire,,,,CDIAL,2:
Pk,55,agiṇi,fire,,,,CDIAL,2:
Pk,55,agaṇi,fire,,,m,CDIAL,2:
Aś,55,agi,fire,,,,CDIAL,2:
pal,55,ag,"fire, matches",,,,CDIAL,2:
pal,55,agi,hell,,,also,CDIAL,2:
eur,55,yag,fire,,,f; (<i>y</i>- from f. article),CDIAL,2:
Ḍ,55,ak,fire,,,obl,CDIAL,2:
Ḍ,55,agis,fire,,,f,CDIAL,2:
Wg,55,ã̄ī́,,,,"(Morgenstierne NTS xvii 226, perh. &lt; <i>agní</i>- with -<i>gn</i>- &gt; <i>*ṅg</i> as <i>dn</i> &gt; <i>nd</i>, see <smallcaps>ánna</smallcaps>-; but poss. &lt; <smallcaps>áṅgāra</smallcaps>- as in other Kaf. and Dard. lggs.)",CDIAL;Morgenstierne;NTS[xvii 226],2:
S,55,āgⁱ,fire,,,,CDIAL,2:
S,55,āgi,fire,,,f,CDIAL,2:
S,55,āgo,goldsmith's furnace,,,m; (<i>ā</i> and <i>g</i> point to borrowing from Rj. or G. areas),CDIAL,2:
L,55,agg,,,,f,CDIAL,2:
awāṇ,55,ag,,,,obl,CDIAL,2:
awāṇ,55,aggī,,,,,CDIAL,2:
P,55,agg,,,,f,CDIAL,2:
P,55,āg,,,,f,CDIAL,2:
WPah,55,agg,,,,f,CDIAL,2:
Ku,55,āgu,,,,,CDIAL,2:
Ku,55,āgo,,,,"(-<i>o</i> to preserve orig. gender: -<i>i</i> in <i>agyūṇo</i> 'to burn jungle for grazing, to provoke')",CDIAL,2:
N,55,āgo,,,,,CDIAL,2:
OB,55,āgi,,,,,CDIAL,2:
B,55,āg,,,,,CDIAL,2:
Or,55,āgi,,,,,CDIAL,2:
Bi,55,āgi,,,,,CDIAL,2:
Mth,55,āgⁱ,,,,,CDIAL,2:
Bhoj,55,āgī,,,,,CDIAL,2:
OAw,55,āgi,,,,,CDIAL,2:
lakh,55,āgⁱ,,,,,CDIAL,2:
H,55,āg,,,,,CDIAL,2:
H,55,āgī,,,,f,CDIAL,2:
OMarw,55,āgi,,,,f,CDIAL,2:
OG,55,āgi,,,,f,CDIAL,2:
G,55,āgⁱ,,,,f,CDIAL,2:
OM,55,āgi,,,,m,CDIAL,2:
M,55,āg,,,,f,CDIAL,2:
Ko,55,āg,,,,f,CDIAL,2:
OSi,55,aga,,,,"(replaced by <i>ginna</i>, stem <i>gini</i>- ← Pa.)",CDIAL,2:
kṭg,55,āg,fire,,,f,CDIAL,3:
Garh,55,āg,fire,,,f,CDIAL,3:
Indo-Aryan,56,agni,"name of various plants, Plumbago zeylanica (Suśr.), Semecarpus anacardium, Citrus acida (lex.)",,,² m,CDIAL,1:
bhal,56,agg,a partic. plant with bright red flowers,,,f,CDIAL,2:
Indo-Aryan,57,agnika,*fiery; the plant Semecarpus anacardium; a partic. scarlet insect,,,m; lex,CDIAL,1:
Indo-Aryan,57,āgnika,belonging to the preparation of the sacred fire,,,KātyŚr,CDIAL,1:@variant
Pa,57,aggika,fire-worshipper,,,m,CDIAL,2:
Pk,57,aggia,firefly,,,m,CDIAL,2:
Or,57,agīā bāt,nettle-rash,,,,CDIAL,2:
G,57,āgiyũ,fiery,,,,CDIAL,2:
G,57,āgiyɔ,glowworm,,,m,CDIAL,2:
M,57,āghī,a kind of stinging fly,,,m,CDIAL,2:
M,57,āghyā,"fiery, stinging; a kind of nettle, Urtica interrupta",,,,CDIAL,2:
M,57,āgyā,"fiery, stinging; a kind of nettle, Urtica interrupta",,,m,CDIAL,2:
Indo-Aryan,58,agnikārya,kindling the sacred fire with butter,,,m; Mn,CDIAL,1:
Indo-Aryan,58,agnikārikā,kindling the sacred fire with butter,,,f,CDIAL,1:@variant
Pk,58,aggiāriā,fire-worship,,,f,CDIAL,2:
H,58,agyārī,kindling the sacred fire,,,f,CDIAL,2:
M,58,agerī,throwing ghee on the fire during ancestor-worship,,,f,CDIAL,2:
Indo-Aryan,59,agnidāha,a fiery glow (in the sky),,,m; Hariv,CDIAL,1:
Pa,59,mahaggidāha,outbreak of fire,,,,CDIAL,2:
Pa,59,ḍāha,outbreak of fire,,,m,CDIAL,2:
Pa,59,aggidāha,outbreak of fire,,,,CDIAL,2:
Mth,59,agṛāhī,forest-fire,,,,CDIAL,2:
OAw,59,agiḍāhu,forest-fire,,,,CDIAL,2:
Indo-Aryan,60,agnidhā́na,receptacle for the sacred fire,,,n; RV,CDIAL,1:
bhal,60,agyāṇ,tinderbox,,,n,CDIAL,2:
N,60,aghyānu,a fire for sitting round,,,,CDIAL,2:
N,60,agenu,a fire for sitting round,,,,CDIAL,2:
Indo-Aryan,60a,*agnidhānya,fit for fire-receptacle,,,,CDIAL,1:
kṭg,60a,εgnnɔ,pieces of wood collected and kindled,,,m,CDIAL,2:
Indo-Aryan,61,agnimantha,producing fire by friction; the tree Premna spinosa,,,m; Suśr,CDIAL,1:
Pa,61,aggimantha,Premna spinosa (the wood of which was used for kindling fire by friction),,,m,CDIAL,2:
H,61,agẽth,"a tree the wood of which is used for kindling the sacred fire, usu. Ficus religiosa",,,m,CDIAL,2:
Indo-Aryan,62,*agnirujā,a disease with burning sensation,,,,CDIAL,1:
H,62,āgrū,eruption on the lips from heat,,,m,CDIAL,2:
G,62,āgru,disease causing burning sensation in the mouth,,,m,CDIAL,2:
M,62,āgrū̃,heat eruptions on lips and tongue,,,,CDIAL,2:
M,62,agrū̃,heat eruptions on lips and tongue,,,,CDIAL,2:
M,62,agerū̃,heat eruptions on lips and tongue,,,n; for gender poss,CDIAL,2:
M,62,*rujas,heat eruptions on lips and tongue,,,n,CDIAL,2:
M,62,rujaskara,heat eruptions on lips and tongue,,,,CDIAL,2:
M,62,āgerū̃,heat eruptions on lips and tongue,,,n; for gender poss,CDIAL,2:
Indo-Aryan,64,agniśikhā́,flame,,,f; ŚBr,CDIAL,1:
Pa,64,aggisikhā,flame,,,f,CDIAL,2:
Pk,64,aggisihā,flame,,,f,CDIAL,2:
M,64,āgśī,tongue of flame,,,f,CDIAL,2:
Indo-Aryan,65,agniṣṭhá,fire-pan,,,m; ĀpŚr,CDIAL,1:
Indo-Aryan,65,agniṣṭhā́,that corner of the Yūpa towards the fire,,,f; ŚBr,CDIAL,1:@variant
Indo-Aryan,65,agniṣṭhikā,fire-pan,,,f,CDIAL,1:@variant
Pa,65,aggiṭṭha,fireplace,,,n,CDIAL,2:
Pa,65,aggiṭṭhā,fireplace,,,f,CDIAL,2:
Pk,65,aggiṭṭha,being in the fire,,,,CDIAL,2:
Dm,65,aṅguṭí,smoke-hole,,,,CDIAL,2:
Phal,65,aṅgúṭ,"fireplace, chimney",,,,CDIAL,2:
S,65,āg̠īṭhī,fireplace,,,f,CDIAL,2:
P,65,ãgīṭhā,stove,,,m,CDIAL,2:
P,65,ãgīṭhī,small stove,,,f,CDIAL,2:
P,65,gīṭṭhī,small stove,,,f,CDIAL,2:
bhal,65,ágṭhi,hearth,,,f,CDIAL,2:
sod,65,geṭhe,hearth,,,,CDIAL,2:
Ku,65,ageṭho,portable fire-vessel,,,,CDIAL,2:
N,65,ãgeṭhi,portable fire-vessel,,,,CDIAL,2:
A,65,āṅgaṭhā,burning coal,,,,CDIAL,2:
Or,65,aṅgaṭhā,fire-pan,,,,CDIAL,2:
Or,65,aṅgeṭhā,fire-pan,,,,CDIAL,2:
Or,65,āṅgaṭhā,fire-pan,,,,CDIAL,2:
Bi,65,ãgeṭhā,jeweller's fireplace,,,,CDIAL,2:
Bi,65,ãgeṭhī,jeweller's fireplace,,,(North of Ganges),CDIAL,2:
Bi,65,ãgaiṭhā,jeweller's fireplace,,,,CDIAL,2:
H,65,ãgīṭhā,goldsmith's furnace,,,m,CDIAL,2:
H,65,ãgīṭhī,portable stove,,,f,CDIAL,2:
H,65,ãgeṭhī,portable stove,,,,CDIAL,2:
H,65,ãgeṭī,portable stove,,,f,CDIAL,2:
G,65,ãgīṭhī,,,,,CDIAL,2:
G,65,ãgeṭhī,,,,f,CDIAL,2:
OM,65,āṁgīṭhā,stove,,,m,CDIAL,2:
M,65,āgṭhẽ,heap of kindled sticks,,,,CDIAL,2:
M,65,āgṭẽ,heap of kindled sticks,,,n,CDIAL,2:
M,65,āgṭhī,heap of kindled sticks,,,,CDIAL,2:
M,65,agṭī,heap of kindled sticks,,,,CDIAL,2:
M,65,akṭī,heap of kindled sticks,,,f,CDIAL,2:
M,65,āgṭī,heap of kindled sticks,,,,CDIAL,2:
M,65,ākṭī,heap of kindled sticks,,,f,CDIAL,2:
Ko,65,āgṭī,brazier,,,,CDIAL,2:
Pers,65,angišt,charcoal,,,"(: <i>ángāra</i>-, or perh. <i>*aṅgriṣṭha</i>- &lt; IE. <i>*oṅgli</i>- in OPruss. <i>anglis</i> 'charcoal' Pokorny IEW 779)",CDIAL;Pokorny;IEW[779],"3:The nasal of the majority of mod. lggs. may be due to influence of <smallcaps>áṅgāra</smallcaps>- or (with Morgenstierne NTS xii 155 for Dm. <i>aṅguṭí</i>) represent <i>*angr̥-ṣṭha</i>-, cf"
WPah,65,agní,,,,¹ as in,CDIAL,"3:The nasal of the majority of mod. lggs. may be due to influence of <smallcaps>áṅgāra</smallcaps>- or (with Morgenstierne NTS xii 155 for Dm. <i>aṅguṭí</i>) represent <i>*angr̥-ṣṭha</i>-, cf"
Sk,65,agní,,,,"and its descendants, as in",CDIAL,"3:The nasal of the majority of mod. lggs. may be due to influence of <smallcaps>áṅgāra</smallcaps>- or (with Morgenstierne NTS xii 155 for Dm. <i>aṅguṭí</i>) represent <i>*angr̥-ṣṭha</i>-, cf"
S,65,ā,,,,fr,CDIAL,"3:The nasal of the majority of mod. lggs. may be due to influence of <smallcaps>áṅgāra</smallcaps>- or (with Morgenstierne NTS xii 155 for Dm. <i>aṅguṭí</i>) represent <i>*angr̥-ṣṭha</i>-, cf"
S,65,āgi,,,,,CDIAL,"3:The nasal of the majority of mod. lggs. may be due to influence of <smallcaps>áṅgāra</smallcaps>- or (with Morgenstierne NTS xii 155 for Dm. <i>aṅguṭí</i>) represent <i>*angr̥-ṣṭha</i>-, cf"
kṭg,65,géṭṭhɔ,stone fireplace,,,m,CDIAL,4:
kc,65,geṭṭho,campfire,,,m,CDIAL,4:
kṭg,65,géṭṭhɪ,campfire,,,,CDIAL,4:
kc,65,geṭṭhe,"fireplace, firepan",,,f,CDIAL,4:
J,65,geṭhā,"fireplace, firepan",,,m,CDIAL,4:
Garh,65,ageṭhī,portable firepan,,,,CDIAL,4:
Indo-Aryan,66,*agnisthāna,fireplace,,,n,CDIAL,1:
Wg,66,ã̄ī̃te,fireplace,,,gambīrī,CDIAL,2:
Wg,66,aṅatä̃ř,fireplace,,,,CDIAL,2:
Paš,66,eṅgatáĩ,fireplace,,,,CDIAL,2:
Shum,66,ã̄than,fireplace,,,,CDIAL,2:
Indo-Aryan,67,agnyagārá,a house for keeping the sacred fire,,,m; ŚBr,CDIAL,1:
Indo-Aryan,67,agnyāgnyagārá,a house for keeping the sacred fire,,,KātyŚr,CDIAL,1:@variant
Indo-Aryan,67,*agniya°,a house for keeping the sacred fire,,,,CDIAL,1:@variant
Indo-Aryan,67,*agniyā°,a house for keeping the sacred fire,,,,CDIAL,1:@variant
Pa,67,agyagāra,house in which fire is kept,,,,CDIAL,2:
Pa,67,agyāgyagāra,house in which fire is kept,,,n,CDIAL,2:
G,67,agiyārī,small fire-temple,,,f,CDIAL,2:
M,67,agyārī,pit or house in which Fire-worshippers keep their fire,,,,CDIAL,2:
M,67,agerī,pit or house in which Fire-worshippers keep their fire,,,f,CDIAL,2:
Indo-Aryan,68,ágra,"top, summit; front",,,n; RV; Mn,CDIAL,1:
Pa,68,agga,"top, front, point",,,n,CDIAL,2:
Pk,68,agga,"top, front, point",,,n,CDIAL,2:
eur,68,agor,"end, corner, point",,,"(doubtful whether -<i>gor</i> &lt; <i>gr</i>-, prob. ext. with MIA. -<i>ra</i>- or -<i>ḍa</i>-, since <i>kr</i>- &gt; <i>k</i>-, see e.g. <smallcaps>krīṇā́ti</smallcaps>, <i>ghr</i>- &gt; <i>kh</i>-, see <smallcaps>gharmá</smallcaps>-)",CDIAL,2:
Ḍ,68,hʌgēni,on the front side,,,,CDIAL,2:
S,68,ag̠u,"front, fore part",,,,CDIAL,2:
S,68,ag̠o,"front, fore part",,,m,CDIAL,2:
P,68,aggar,"front, privities",,,,CDIAL,2:
P,68,aggā,"front, privities",,,m,CDIAL,2:
Ku,68,āgo,"front part, future, offspring",,,,CDIAL,2:
Ku,68,āgho,"front part, future, offspring",,,"(<i>gh</i>, as also in N. below, due to association with <i>pāch</i> 'behind', &amp;c., &lt; <smallcaps>paścā́t</smallcaps>)",CDIAL,2:
A,68,āg,"top, front",,,,CDIAL,2:
B,68,āg,front,,,,CDIAL,2:
Or,68,āga,front,,,,CDIAL,2:
H,68,āgā,"front, forehead",,,m,CDIAL,2:
OMarw,68,āgo,front,,,m,CDIAL,2:
G,68,āgɔ,front of a coat,,,m,CDIAL,2:
M,68,āgā,front of a coat,,,m,CDIAL,2:
Si,68,aga,top,,,,CDIAL,2:
Si,68,aguva,area in front of the door of a house,,,,CDIAL,2:
Pa,68,aggē,after,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
Pk,68,aggē,"in front, at first",,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
Aś,68,agrēna,"in front, at first",,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
Aś,68,agēna,"in front, at first",,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
KharI,68,agrē,in front,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
pal,68,ắger,"in front of, before",,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
as,68,vegur,forward,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
wel,68,agrē,at the end,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
Ḍ,68,hʌgi,in front,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
K,68,agi lagun,to go forward,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
S,68,age,in front,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
L,68,agge,in front,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
P,68,agge,in front,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
cur,68,aggar,"further, at first",,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
paṅ,68,agar,"further, at first",,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
N,68,aghi,,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
A,68,āg bāriba,to go forward,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
A,68,āge,at first,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
B,68,āge,formerly,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
Or,68,āga,before,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
Or,68,āge,before,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
OMth,68,āgai,before,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
OAw,68,āgai,before,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
H,68,āge,before,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
OMarw,68,āgi,before,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
OMarw,68,āgai,before,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
OG,68,āgaï,before,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
G,68,āgε,before,,,,CDIAL,"3:<i>ágrē</i>, <i>ágrēṇa</i> 'in front' ŚBr"
Pk,68,aggādō,,,,,CDIAL,4:
Bhoj,68,āgã̄,in front,,,,CDIAL,4:
M,68,agāv,in front,,,,CDIAL,4:
Pk,68,aggala,additional,,,in cmpds; (e.g. <i>vīsā ekkaggalā</i> '21'),CDIAL,5:with -<i>la</i>-
eur,68,angle,in front,,,,CDIAL,5:with -<i>la</i>-
eur,68,anglal,from in front,,,,CDIAL,5:with -<i>la</i>-
eur,68,aglal,from in front,,,(&lt; -<i>ādō</i>),CDIAL,5:with -<i>la</i>-
S,68,agaro,superior,,,,CDIAL,5:with -<i>la</i>-
L,68,aglā,former,,,,CDIAL,5:with -<i>la</i>-
P,68,aglā,former,,,,CDIAL,5:with -<i>la</i>-
A,68,āgale,in future,,,,CDIAL,5:with -<i>la</i>-
OB,68,āgali,being in front,,,f; (Chatterji ODBL 698),CDIAL;ODBL[698],5:with -<i>la</i>-
OAw,68,āgara,best,,,,CDIAL,5:with -<i>la</i>-
H,68,āgal,future; front part,,,m,CDIAL,5:with -<i>la</i>-
OG,68,āgali,before,,,,CDIAL,5:with -<i>la</i>-
G,68,āgaḷⁱ,previously,,,,CDIAL,5:with -<i>la</i>-
G,68,āgḷũ,"previous, future, superior",,,,CDIAL,5:with -<i>la</i>-
M,68,agḷā,superior,,,,CDIAL,5:with -<i>la</i>-
Pk,68,aggiliya,first,,,,CDIAL,"6:with -<i>ila</i>- (for <i>i</i> cf. <smallcaps>agrimá-, agriyá</smallcaps>-)"
S,68,ag̠iro,superior,,,,CDIAL,"6:with -<i>ila</i>- (for <i>i</i> cf. <smallcaps>agrimá-, agriyá</smallcaps>-)"
OAw,68,āgila,future,,,,CDIAL,7:with -<i>illa</i>-
H,68,āgil,foremost,,,,CDIAL,7:with -<i>illa</i>-
M,68,aglā,anterior,,,,CDIAL,7:with -<i>illa</i>-
M,68,āglā,anterior,,,,CDIAL,7:with -<i>illa</i>-
kcch,68,eglo,former,,,,CDIAL,8:
kcch,68,eghyā,in front of,,,,CDIAL,8:
kc,68,āg,in front (of),,,,CDIAL,8:
kc,68,aga,in front (of),,,,CDIAL,8:
kṭg,68,aggε,in front (of),,,,CDIAL,8:
Garh,68,aglu,former,,,,CDIAL,8:
OMarw,68,āgaḷi,in front of,,,,CDIAL,8:
kcch,68,agāṛ,forenoon,,,f,CDIAL,9:(+ <smallcaps>ardhá</smallcaps>-²)
Indo-Aryan,69,*agragaṇḍa,top of sugar-cane,,,,CDIAL,1:
Bi,69,agẽṛ,leaves at the top of sugar-cane,,,,CDIAL,2:
Bi,69,geṛ,leaves at the top of sugar-cane,,,,CDIAL,2:
Indo-Aryan,70,*agragamaṇa,going in front,,,,CDIAL,1:
Or,70,agauṇa,"chief, primary",,,,CDIAL,2:
H,70,agaunī,going forward to meet a visitor,,,f,CDIAL,2:
Indo-Aryan,71,agragāmin,guide,,,m; Pāṇ,CDIAL,1:
Pk,71,aggagāmiga,leading,,,,CDIAL,2:
P,71,agāū̃,"guide, pioneer",,,m,CDIAL,2:
