Item	Gloss	Similarity_Group	Raw_Form	Form	Site_Codes	Printed_Page	Response	Review
33	paddy rice	1	he i	he ʈʃi	ABCDEIJ	60	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
33	paddy rice	2	kba	kba	GKL	60	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
33	paddy rice	2	kuba	kuba	F	60	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
33	paddy rice	3	diba	dʒiba	H	60	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
33	paddy rice	3	kuba	kuba	F	60	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
34	uncooked rice	1	re hea	re hea̯	J	60	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
34	uncooked rice	1	re hia	re hia̯	B	60	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
34	uncooked rice	1	rhia	rhia̯	ACDEI	60	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
34	uncooked rice	2	khao	khao̯	FHKL	60	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
34	uncooked rice	3	kh	khɔ	G	60	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
35	cooked rice	1	i	ʈʃi	ABCDEIJ	60	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
35	cooked rice	2	a	ʈʃa	F	60	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
35	cooked rice	3	da	dʒa	GHKL	60	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	1	so h ro	so hɨ ro	DEI	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	1	so he reo	so he reo̯	B	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	1	so h rao	so hə rao̯	A	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	2	h rou	hɨ rou̯	J	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	2	so reo	so reo̯	FK	61	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	2	so ru	so ru	G	61	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	3	sur khao	sur khao̯	H	61	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	4	keo	keo̯	L	61	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	5	h rou	hɨ rou̯	J	61	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	5	so h ro	so hɨ ro	DEI	61	10	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	6	so h ro	so hɨ ro	DEI	61	11	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	6	so ru	so ru	G	61	12	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	7	so he reo	so he reo̯	B	61	13	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	7	so h rao	so hə rao̯	A	61	14	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
37	corn	7	so reo	so reo̯	FK	61	15	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
38	potato	1	saa	saɾaʔ	J	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
38	potato	1	sla	slaʔ	G	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
38	potato	1	so la	so laʔ	ABCDEI	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
38	potato	2	phan	phan	FHKL	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
43	tree	1	twia	tɨwia̯	DE	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
43	tree	1	tewia	tewia̯	C	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
43	tree	1	tu wei	tu wei̯	J	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
43	tree	1	tuwia	tuwia̯	ABI	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
43	tree	2	de	deŋ	F	61	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
43	tree	2	die	die̯ŋ	L	61	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
43	tree	2	 dia	ə dia̯ŋ	H	61	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
43	tree	3	tre d	tre dɪŋ	G	61	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
43	tree	4	ki di	ki di	K	61	9	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
44	branch	1	hia	ʈʃhia̯ŋ	ABCDEIJ	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
44	branch	2	tr nat	tɨr nat	L	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
44	branch	2	tnat	tnat	FK	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
44	branch	3	r ka	rɨ ka	H	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
45	leaf	1	sla	sla	FGHKL	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
45	leaf	1	sli	sli	ABCDEIJ	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
46	thorn	1	ia	ʃia̯ʔ	FL	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
46	thorn	1	ie	ʃie̯ʔ	K	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
46	thorn	1	hei	ʈʃhei̯ʔ	G	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
46	thorn	1	hia	ʈʃhia̯ʔ	ABCDEIJ	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
46	thorn	1	i	ʈʃiʔ	H	61	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
47	root	1	it	ʃit	ABCDIJ	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
47	root	2	tra	tra	E	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
47	root	2	trai	trai̯	F	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
47	root	3	tht	thɪt	G	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
47	root	3	thiet	thie̯t	KL	61	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
47	root	3	tht	thɔt	H	61	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
48	bamboo	1	thne	thneŋ	ABCDEIJ	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
48	bamboo	2	ken	ʃken	F	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
48	bamboo	2	eken	ʈʃeken	G	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
48	bamboo	3	r si	rɨ si	H	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
48	bamboo	4	sie	sie̯	L	61	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
48	bamboo	5	sk	skɔŋ	K	61	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
49	fruit	1		ʃɔʔ	CF	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
49	fruit	1	s	sɔʔ	ABDEIJKL	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
49	fruit	1	so	soʔ	G	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
49	fruit	1	su	suʔ	H	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
50	jackfruit	1	phan	ʃɔʔphan	F	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
50	jackfruit	1	s fan	sɔʔ fan	KL	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
50	jackfruit	1	s phua	sɔʔ phua̯	J	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
50	jackfruit	1	sphai	sɔʔphai̯	A	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
50	jackfruit	1	sphu	sɔʔphuʔ	BCDEI	62	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
50	jackfruit	2	e hram	ʈʃe ʈʃhram	G	62	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
50	jackfruit	3	su  rm	su ə rəm	H	62	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
52	banana	1	ldia	lɨdia̯	CDEIJ	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
52	banana	1	ladao	ladao̯	G	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
52	banana	1	ledea	ledea̯	B	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
52	banana	1	ledia	ledia̯	A	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
52	banana	2	l kai	lɨŋ kai̯	F	62	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
52	banana	3	kait	kai̯t	HKL	62	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
53	mango	1	 pe	ʃɔʔ peŋ	F	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
53	mango	1	s pi	sɔʔ pi	K	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
53	mango	1	s pia	sɔʔ pia̯ŋ	ABCDEIJ	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
53	mango	1	s pie	sɔʔ pie̯ŋ	L	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
53	mango	1	so pia	soʔ pia̯ŋ	GJ	62	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
53	mango	1	su pia	suʔ pia̯ŋ	H	62	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
54	flower	1	khl	khlɨ	CEJ	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
54	flower	1	khla	khlɨa̯	D	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
54	flower	1	khle	khle	BI	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
54	flower	1	khlo	khlo	A	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
54	flower	2	sn t	sɨn tɨ	H	62	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
54	flower	2	sn teo	sɨn teo̯	FKL	62	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
54	flower	2	sn tu	sɨn tu	G	62	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
55	seed	1	si ia	si ia̯ŋ	ABCDEIJ	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
55	seed	1	e ein	ʈʃe ei̯n	G	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
55	seed	2	sn bai	sɨn bai̯	FKL	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
55	seed	3	khut lia	khut lia̯ŋ	H	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
56	sugarcane	1	pu	pu	ABCDE	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
56	sugarcane	1	pua	pua̯	J	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
56	sugarcane	2	pe am	peŋ ŋam	F	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
56	sugarcane	3	pai	pai̯	KL	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
56	sugarcane	3	pei	pei̯	G	62	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
56	sugarcane	4	khluit	khlui̯t	H	62	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
56	sugarcane	5	pur	pur	I	62	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
57	betelnut	1	kuwai	kuwai̯	G	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
57	betelnut	1	kuwei	kuwei̯	F	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
57	betelnut	1	kuwu	kuwu	ABCDEI	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
57	betelnut	1	kuwua	kuwua̯	J	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
57	betelnut	1	kwai	kwai̯	L	62	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
57	betelnut	2	ki	kɔi̯	K	62	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
57	betelnut	2	kui	kui̯	H	62	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
58	lime for betelnut	1	un	ʃun	FKL	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
58	lime for betelnut	1	una	ʃuna	ABCDEI	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
58	lime for betelnut	1	un	ʃunɛ	J	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
58	lime for betelnut	1	huni	ʈʃhuni	G	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
58	lime for betelnut	1	un	ʈʃun	H	62	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
59	liquor	1	ra	ra	AE	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
59	liquor	1	re	re	I	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
59	liquor	2	r	rɨ	BCJ	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
59	liquor	2	rua	rua̯	D	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
59	liquor	3	kiat	kia̯t	FHKL	62	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
59	liquor	3	kit	kiə̯t	G	62	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
59	liquor	4	r	rɨ	BCJ	62	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
59	liquor	4	re	re	I	62	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
61	oil	1	mn suit	mɨn sui̯t	F	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
61	oil	1	mksut	məksut	BI	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
61	oil	1	moksot	moksot	C	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
61	oil	1	moksut	moksut	ADEJ	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
61	oil	2	phnia	phnia̯ŋ	GKL	63	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
61	oil	3	su nia	suʔ nia̯ŋ	H	63	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
62	meat	1	d	dɔʔ	ABCDEGIJL	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
62	meat	2	ta	taʔ	F	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
62	meat	3	mim	mim	H	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
62	meat	4	k	kɔʔ	K	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
63	salt	1	mlu	mluʔ	K	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
63	salt	1	mnu	mnuʔ	F	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
63	salt	1	mo	mɾoʔ	L	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
63	salt	1	pnu	pnuʔ	ABCDEIJ	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
63	salt	2	bolu	boluʔ	G	63	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
63	salt	3	mlk	mlɨk	H	63	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
66	red pepper	1	so mn tho	so mɨn tho	J	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
66	red pepper	1	so mon tho	so mon tho	BCI	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
66	red pepper	1	som tho	som tho	ADE	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
66	red pepper	2	mrt	mrɨt	FKL	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
66	red pepper	2	sum rt	sum rɪt	GJ	63	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
66	red pepper	3	su sat sao	su sat sao̯	H	63	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
68	tiger	1	khla	khla	FGHKL	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
68	tiger	1	khli	khli	ABCDEI	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
69	bear	1	d em	dɨŋ ŋem	L	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
69	bear	1	d m	dɨŋ ŋɔm	H	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
69	bear	1	de em	deŋ ŋem	G	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
69	bear	1	de um	deŋ ŋum	F	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
69	bear	1	d m	dɪŋ ŋɪm	K	63	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
69	bear	1	l em	lɨŋ ŋem	J	63	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
69	bear	1	le em	leŋ ŋem	ABCDEI	63	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
70	deer	1	ka	ʃkaʔ	CDEI	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
70	deer	1	ke	ʃkeʔ	J	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
70	deer	1	ska	skaʔ	AB	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
70	deer	1	skai	skai̯	G	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
70	deer	1	skao	skao̯	H	63	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
70	deer	1	skei	skei̯	FKL	63	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
71	monkey	1	rie	ʃrie̯ʔ	L	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
71	monkey	1	r	ʃrɔʔ	K	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
71	monkey	1	 ri	ʈʃɨ riʔ	H	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
71	monkey	1	ria	ʈʃria̯ʔ	ABCDEIJ	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
71	monkey	2	erek	ʃerek	F	63	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
71	monkey	3	 ri	ʈʃɨ riʔ	H	63	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
71	monkey	3	hre	ʈʃhreʔ	G	63	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
71	monkey	3	ria	ʈʃria̯ʔ	ABCDEIJ	63	8	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
73	snake	1	bsein	bsei̯n	KL	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
73	snake	1	msein	msei̯n	H	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
