Item	Site	Response	Transcription	Review	Uncertainty
175	ANA	1	oɖɨ	reviewed	source-raster-coronal
175	BOO	1	oɖu	reviewed	source-raster-coronal
175	THA	1	oɖɨ	reviewed	source-raster-coronal
175	NEL	1	oɖɨ	reviewed	source-raster-coronal
176	KUN	1	po	reviewed	
176	KOL	1	po	reviewed	
176	CHE	1	po	reviewed	
176	KIL	1	po	reviewed	
176	MET	1	po	reviewed	
176	CHO	1	po	reviewed	
176	MAV	1	po	reviewed	
176	ANA	1	po	reviewed	
176	BOO	1	ogu	reviewed	
176	THA	1	po	reviewed	
176	NEL	1	po	reviewed	
177	KUN	1	ʋʌ	reviewed	
177	KOL	1	ʋʌ	reviewed	
177	CHE	1	ʋʌ	reviewed	
177	KIL	1	ʋʌ	reviewed	
177	MET	1	ʋʌ	reviewed	
177	CHO	1	ʋʌ	reviewed	
177	MAV	1	ʋʌ	reviewed	
177	ANA	1	ʋʌ	reviewed	
177	BOO	1	bʌ	reviewed	
177	THA	1	ʋʌ	reviewed	
177	NEL	1	ʋʌ	reviewed	
178	KUN	1	mʌɳi	reviewed	source-raster-coronal
178	KOL	1	nʌjʌmʌɳi	reviewed	source-raster-coronal
178	CHE	1	mʌɳi	reviewed	source-raster-coronal
178	KIL	1	mʌɳi	reviewed	source-raster-coronal
178	MET	1	mʌɳi	reviewed	source-raster-coronal
178	CHO	1	nʌjʌmʌɳi	reviewed	source-raster-coronal
178	MAV	1	nʌjʌmʌɳi	reviewed	source-raster-coronal
178	ANA	1	nʌjʌmʌɳi	reviewed	source-raster-coronal
178	BOO	1	mʌt̪ʌɖu	reviewed	source-raster-coronal
178	THA	1	pesu	reviewed	
178	NEL	1	pesu	reviewed	
179	KUN	1	keɭɨ	reviewed	source-raster-coronal
179	KOL	1	keʈʈu	reviewed	source-raster-coronal
179	CHE	1	keɭɨ	reviewed	source-raster-coronal
179	KIL	1	keʈʈu	reviewed	source-raster-coronal
179	MET	1	keɭɨ	reviewed	source-raster-coronal
179	CHO	1	keɭɨ	reviewed	source-raster-coronal
179	MAV	1	keɭu	reviewed	source-raster-coronal
179	ANA	1	keɭɨ	reviewed	source-raster-coronal
179	BOO	1	keɭɨ	reviewed	source-raster-coronal
179	THA	1	keɭɨ	reviewed	source-raster-coronal
179	NEL	1	keɭu	reviewed	source-raster-coronal
180	KUN	1	peɾu	reviewed	
180	KOL	1	pʌɾɨ	reviewed	
180	CHE	1	pʌɾɨ	reviewed	
180	KIL	1	pʌɾɨ	reviewed	
180	MET	1	pʌɾɨ	reviewed	
180	CHO	1	oɾɨ	reviewed	
180	MAV	1	oɾu	reviewed	
180	ANA	1	oɾɨ	reviewed	
180	BOO	1	noɖu	reviewed	source-raster-coronal
180	THA	1	pʌɾɨ	reviewed	
180	NEL	1	pʌɾu	reviewed	
181	KUN	1	nʌnɨ	reviewed	
181	KOL	1	nʌnɨ	reviewed	
181	CHE	1	nʌ	reviewed	
181	KIL	1	nʌnɨ	reviewed	
181	MET	1	nʌnɨ	reviewed	
181	CHO	1	nʌn	reviewed	
181	MAV	1	nʌn	reviewed	
181	ANA	1	nʌn	reviewed	
181	BOO	1	nʌn	reviewed	
181	THA	1	nʌm	reviewed	
181	NEL	1	nʌnɨ	reviewed	
182	KUN	1	ninɨ	reviewed	
182	KOL	1	ninɨ	reviewed	
182	CHE	1	ni	reviewed	
182	KIL	1	ninu	reviewed	
182	MET	1	ni	reviewed	
182	CHO	1	ni	reviewed	
182	MAV	1	ninu	reviewed	
182	ANA	1	ninnɨ	reviewed	
182	BOO	1	ni	reviewed	
182	THA	1	ni	reviewed	
182	NEL	1	niji	reviewed	
183	KUN	1	ʌʋã	reviewed	source-raster-nasalization
183	KOL	1	ʌʋʌ	reviewed	
183	CHE	1	ʌʋʌ	reviewed	
183	KIL	1	ʌʋɛ	reviewed	
183	MET	1	ʌʋʌ	reviewed	
183	CHO	1	ʌʋʌ	reviewed	
183	MAV	1	ʌʋã	reviewed	source-raster-nasalization
183	ANA	1	ʌʋã	reviewed	source-raster-nasalization
183	BOO	1	ʌʋã	reviewed	source-raster-nasalization
183	BOO	2	ʌʋã	reviewed	source-raster-nasalization
183	THA	1	ʌʋɛ	reviewed	
183	NEL	1	ʌʋã	reviewed	source-raster-nasalization
184	KUN	1	ʌʋʌ	reviewed	
184	KOL	1	ʌʋʌ	reviewed	
184	CHE	1	ʌʋʌl	reviewed	
184	KIL	1	ʌʋʌ	reviewed	
184	MET	1	ʌʋʌ	reviewed	
184	CHO	1	ʌʋʌ	reviewed	
184	MAV	1	ʌʋʌ	reviewed	
184	ANA	1	ʌʋʌl	reviewed	
184	BOO	1	ʌʋʌ	reviewed	
184	THA	1	ʌʋʌ	reviewed	
184	NEL	1	ʌʋʌl	reviewed	
185	KUN	1	nʌmu	reviewed	
185	KOL	1	nʌmu	reviewed	
185	CHE	1	nʌmʌ	reviewed	
185	KIL	1	nʌmʌ	reviewed	
185	MET	1	nʌmʌ	reviewed	
185	CHO	1	nʌmɨ	reviewed	
185	MAV	1	nʌmu	reviewed	
185	ANA	1	nʌmɨ	reviewed	
185	BOO	1	nʌʋɨ	reviewed	
185	THA	1	nʌmʌ	reviewed	
185	NEL	1	nʌmʌ	reviewed	
187	KUN	1	ʌʋʌɾɨ	reviewed	
187	KOL	1	ʌʋʌɾɨ	reviewed	
187	CHE	1	ʌʋʌɾɨ	reviewed	
187	KIL	1	ʌʋeɾu	reviewed	
187	MET	1	ʌʋʌɾɨ	reviewed	
187	CHO	1	ʌʋʌɾɨ	reviewed	
187	MAV	1	ʌʋʌɾɨ	reviewed	
187	ANA	1	ʌʋʌ	reviewed	
187	BOO	1	ʌʋʌɾu	reviewed	
187	THA	1	ʌʋʌɾɨ	reviewed	
187	NEL	1	ʌʋuŋgʌ	reviewed	
