Item	Gloss	Excluded_From_Similarity	Raw_Lect_Code	Lect_Code	Site	District	Reliability	Raw_Form	Form	PDF_Page	Printed_Page	Column	Block	Source_Scope	Status	Review
15	palm	No	DUN	DUN	Dunga Gali	Abbottabad District	A	tʌli	tʌli	157	151	right	top	target	response	
15	palm	No	BHA	BHA	Bharakoh	Islamabad District	B	hʌtʰ	hʌtʰ	157	151	right	top	target	response	
15	palm	No	ABB	ABB	Abbottabad	Abbottabad District	B	tʌli	tʌli	157	151	right	top	hindko_control	response	
15	palm	No	MAN	MAN	Mansehra	Mansehra District	B	tʰɛli	tʰɛli	157	151	right	top	hindko_control	response	
15	palm	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	hʌtʰ	hʌtʰ	157	151	right	top	target	response	
15	palm	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	tʌli	tʌli	157	151	right	top	target	response	
16	finger	No	MOS	MOS	Mosyari	Rawalpindi District	A	ʌŋɡli	ʌŋɡli	157	151	right	bottom	target	response	
16	finger	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ʌŋɡli	ʌŋɡli	157	151	right	bottom	target	response	
16	finger	No	DEW	DEW	Dewal	Rawalpindi District	B	ʌŋɡli	ʌŋɡli	157	151	right	bottom	target	response	
16	finger	No	AYU	AYU	Ayubia	Abbottabad District	A	ʌnɡḷi	ʌnɡḷi	157	151	right	bottom	target	response	
16	finger	No	KOH	KOH	Kohala	Rawalpindi District	A	ʌŋɡli	ʌŋɡli	157	151	right	bottom	target	response	
16	finger	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ʊŋɡli	ʊŋɡli	157	151	right	bottom	target	response	
16	finger	No	THA	THA	Thandiani	Abbottabad District	A	ʌŋɡol	ʌŋɡol	157	151	right	bottom	target	response	
16	finger	No	LOR	LOR	Lora	Abbottabad District	A	ʌŋɡol	ʌŋɡol	157	151	right	bottom	target	response	
16	finger	No	OSI	OSI	Osia	Rawalpindi District	A	ʌŋɡli	ʌŋɡli	157	151	right	bottom	target	response	
16	finger	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	ʌŋɡli	ʌŋɡli	157	151	right	bottom	target	response	
16	finger	No	DUN	DUN	Dunga Gali	Abbottabad District	A	ʌŋɡli	ʌŋɡli	157	151	right	bottom	target	response	
16	finger	No	BHA	BHA	Bharakoh	Islamabad District	B	ʊŋɡli	ʊŋɡli	157	151	right	bottom	target	response	
16	finger	No	ABB	ABB	Abbottabad	Abbottabad District	B	ʌŋɡʌl	ʌŋɡʌl	157	151	right	bottom	hindko_control	response	
16	finger	No	MAN	MAN	Mansehra	Mansehra District	B	ʌŋɡʌl	ʌŋɡʌl	157	151	right	bottom	hindko_control	response	
16	finger	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ʌŋɡol	ʌŋɡol	157	151	right	bottom	target	response	
16	finger	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	ʌŋɡʌl	ʌŋɡʌl	157	151	right	bottom	target	response	
17	fingernail	No	MOS	MOS	Mosyari	Rawalpindi District	A	ṇũ	ṇũ	158	152	left	top	target	response	
17	fingernail	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ṇũ	ṇũ	158	152	left	top	target	response	
17	fingernail	No	DEW	DEW	Dewal	Rawalpindi District	B	ṇũ	ṇũ	158	152	left	top	target	response	
17	fingernail	No	AYU	AYU	Ayubia	Abbottabad District	A	ṇũ	ṇũ	158	152	left	top	target	response	
17	fingernail	No	KOH	KOH	Kohala	Rawalpindi District	A	ṇũ	ṇũ	158	152	left	top	target	response	
17	fingernail	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ṇũ	ṇũ	158	152	left	top	target	response	
17	fingernail	No	THA	THA	Thandiani	Abbottabad District	A	nṳ̃	nṳ̃	158	152	left	top	target	response	
17	fingernail	No	LOR	LOR	Lora	Abbottabad District	A	ṇũ	ṇũ	158	152	left	top	target	response	
17	fingernail	No	OSI	OSI	Osia	Rawalpindi District	A	ṇũ	ṇũ	158	152	left	top	target	response	
17	fingernail	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	nũ	nũ	158	152	left	top	target	response	
17	fingernail	No	DUN	DUN	Dunga Gali	Abbottabad District	A	nṳ̃	nṳ̃	158	152	left	top	target	response	
17	fingernail	No	BHA	BHA	Bharakoh	Islamabad District	B	nṳ̃	nṳ̃	158	152	left	top	target	response	
17	fingernail	No	ABB	ABB	Abbottabad	Abbottabad District	B	nũ	nũ	158	152	left	top	hindko_control	response	
17	fingernail	No	MAN	MAN	Mansehra	Mansehra District	B	nũ	nũ	158	152	left	top	hindko_control	response	
17	fingernail	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	nũ	nũ	158	152	left	top	target	response	
17	fingernail	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	nṳ̃	nṳ̃	158	152	left	top	target	response	
18	leg	No	MOS	MOS	Mosyari	Rawalpindi District	A	lʌt	lʌt	158	152	left	bottom	target	response	
18	leg	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ǰʌŋ	ǰʌŋ	158	152	left	bottom	target	response	
18	leg	No	DEW	DEW	Dewal	Rawalpindi District	B	lʌt	lʌt	158	152	left	bottom	target	response	
18	leg	No	AYU	AYU	Ayubia	Abbottabad District	A	ǰʌŋ	ǰʌŋ	158	152	left	bottom	target	response	
18	leg	No	KOH	KOH	Kohala	Rawalpindi District	A	ǰʌŋ	ǰʌŋ	158	152	left	bottom	target	response	
18	leg	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	lʌt	lʌt	158	152	left	bottom	target	response	
18	leg	No	THA	THA	Thandiani	Abbottabad District	A	ǰʌŋ	ǰʌŋ	158	152	left	bottom	target	response	
18	leg	No	LOR	LOR	Lora	Abbottabad District	A	ǰʌŋ	ǰʌŋ	158	152	left	bottom	target	response	
18	leg	No	OSI	OSI	Osia	Rawalpindi District	A	ǰʌŋ	ǰʌŋ	158	152	left	bottom	target	response	
18	leg	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	ǰʌŋ	ǰʌŋ	158	152	left	bottom	target	response	
18	leg	No	DUN	DUN	Dunga Gali	Abbottabad District	A	ǰʌŋ	ǰʌŋ	158	152	left	bottom	target	response	
18	leg	No	BHA	BHA	Bharakoh	Islamabad District	B	ǰʌŋ	ǰʌŋ	158	152	left	bottom	target	response	
18	leg	No	ABB	ABB	Abbottabad	Abbottabad District	B	tʌŋ	tʌŋ	158	152	left	bottom	hindko_control	response	
18	leg	No	MAN	MAN	Mansehra	Mansehra District	B	tʌŋ	tʌŋ	158	152	left	bottom	hindko_control	response	
18	leg	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	lʌt	lʌt	158	152	left	bottom	target	response	
18	leg	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	ǰʌŋ	ǰʌŋ	158	152	left	bottom	target	response	
19	skin	No	MOS	MOS	Mosyari	Rawalpindi District	A	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	DEW	DEW	Dewal	Rawalpindi District	B	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	AYU	AYU	Ayubia	Abbottabad District	A	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	KOH	KOH	Kohala	Rawalpindi District	A	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	THA	THA	Thandiani	Abbottabad District	A	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	LOR	LOR	Lora	Abbottabad District	A	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	OSI	OSI	Osia	Rawalpindi District	A	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	DUN	DUN	Dunga Gali	Abbottabad District	A	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	BHA	BHA	Bharakoh	Islamabad District	B	čʌmṛi	čʌmṛi	158	152	right	top	target	response	
19	skin	No	ABB	ABB	Abbottabad	Abbottabad District	B	čʌmḷi	čʌmḷi	158	152	right	top	hindko_control	response	
19	skin	No	MAN	MAN	Mansehra	Mansehra District	B	čʌmḷa	čʌmḷa	158	152	right	top	hindko_control	response	
19	skin	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	čʌmṛa	čʌmṛa	158	152	right	top	target	response	
19	skin	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	čʌmṛa	čʌmṛa	158	152	right	top	target	response	
20	bone	No	MOS	MOS	Mosyari	Rawalpindi District	A	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	DEW	DEW	Dewal	Rawalpindi District	B	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	AYU	AYU	Ayubia	Abbottabad District	A	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	KOH	KOH	Kohala	Rawalpindi District	A	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	THA	THA	Thandiani	Abbottabad District	A	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	LOR	LOR	Lora	Abbottabad District	A	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	OSI	OSI	Osia	Rawalpindi District	A	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	DUN	DUN	Dunga Gali	Abbottabad District	A	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	BHA	BHA	Bharakoh	Islamabad District	B	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	ABB	ABB	Abbottabad	Abbottabad District	B	haḍi	haḍi	158	152	right	bottom	hindko_control	response	
20	bone	No	MAN	MAN	Mansehra	Mansehra District	B	hʌḍˑi	hʌḍˑi	158	152	right	bottom	hindko_control	response	
20	bone	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
20	bone	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	hʌḍˑi	hʌḍˑi	158	152	right	bottom	target	response	
21	heart	No	MOS	MOS	Mosyari	Rawalpindi District	A	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	DEW	DEW	Dewal	Rawalpindi District	B	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	AYU	AYU	Ayubia	Abbottabad District	A	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	KOH	KOH	Kohala	Rawalpindi District	A	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	THA	THA	Thandiani	Abbottabad District	A	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	LOR	LOR	Lora	Abbottabad District	A	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	OSI	OSI	Osia	Rawalpindi District	A	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	DUN	DUN	Dunga Gali	Abbottabad District	A	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	BHA	BHA	Bharakoh	Islamabad District	B	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	ABB	ABB	Abbottabad	Abbottabad District	B	dɪl	dɪl	159	153	left	top	hindko_control	response	
21	heart	No	MAN	MAN	Mansehra	Mansehra District	B	dɪl	dɪl	159	153	left	top	hindko_control	response	
21	heart	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	dɪl	dɪl	159	153	left	top	target	response	
21	heart	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	dɪl	dɪl	159	153	left	top	target	response	
22	blood	Yes	MOS	MOS	Mosyari	Rawalpindi District	A	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	GHO	GHO	Ghora Gali	Rawalpindi District	A	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	DEW	DEW	Dewal	Rawalpindi District	B	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	AYU	AYU	Ayubia	Abbottabad District	A	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	KOH	KOH	Kohala	Rawalpindi District	A	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	THA	THA	Thandiani	Abbottabad District	A	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	LOR	LOR	Lora	Abbottabad District	A	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	OSI	OSI	Osia	Rawalpindi District	A	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	DUN	DUN	Dunga Gali	Abbottabad District	A	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	BHA	BHA	Bharakoh	Islamabad District	B	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	ABB	ABB	Abbottabad	Abbottabad District	B	xun	xun	159	153	left	bottom	hindko_control	response	
22	blood	Yes	MAN	MAN	Mansehra	Mansehra District	B	xun	xun	159	153	left	bottom	hindko_control	response	
22	blood	Yes	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	xun	xun	159	153	left	bottom	target	response	
22	blood	Yes	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	rʌt	rʌt	159	153	left	bottom	target	response	
23	urine	No	MOS	MOS	Mosyari	Rawalpindi District	A	mutʌr	mutʌr	159	153	right	top	target	response	
23	urine	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	mutor	mutor	159	153	right	top	target	response	
23	urine	No	DEW	DEW	Dewal	Rawalpindi District	B	mutʌr	mutʌr	159	153	right	top	target	response	
23	urine	No	AYU	AYU	Ayubia	Abbottabad District	A	mutor	mutor	159	153	right	top	target	response	
23	urine	No	KOH	KOH	Kohala	Rawalpindi District	A	mutor	mutor	159	153	right	top	target	response	
23	urine	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	mutor	mutor	159	153	right	top	target	response	
23	urine	No	THA	THA	Thandiani	Abbottabad District	A	mutor	mutor	159	153	right	top	target	response	
23	urine	No	LOR	LOR	Lora	Abbottabad District	A	mutor	mutor	159	153	right	top	target	response	
23	urine	No	OSI	OSI	Osia	Rawalpindi District	A	mutor	mutor	159	153	right	top	target	response	
23	urine	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	mutor	mutor	159	153	right	top	target	response	
23	urine	No	DUN	DUN	Dunga Gali	Abbottabad District	A	mutor	mutor	159	153	right	top	target	response	
23	urine	No	BHA	BHA	Bharakoh	Islamabad District	B	pɪšab	pɪšab	159	153	right	top	target	response	
23	urine	No	ABB	ABB	Abbottabad	Abbottabad District	B	mutʌr	mutʌr	159	153	right	top	hindko_control	response	
23	urine	No	MAN	MAN	Mansehra	Mansehra District	B	mutʌr	mutʌr	159	153	right	top	hindko_control	response	
23	urine	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	mutor	mutor	159	153	right	top	target	response	
23	urine	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	mutor	mutor	159	153	right	top	target	response	
24	feces	No	MOS	MOS	Mosyari	Rawalpindi District	A	ɡũ	ɡũ	159	153	right	bottom	target	response	
24	feces	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ɡũ	ɡũ	159	153	right	bottom	target	response	
24	feces	No	DEW	DEW	Dewal	Rawalpindi District	B	ɡũ	ɡũ	159	153	right	bottom	target	response	
24	feces	No	AYU	AYU	Ayubia	Abbottabad District	A	ɡũ	ɡũ	159	153	right	bottom	target	response	
24	feces	No	KOH	KOH	Kohala	Rawalpindi District	A	ṭʌṭi	ṭʌṭi	159	153	right	bottom	target	response	
24	feces	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ṭʌṭi	ṭʌṭi	159	153	right	bottom	target	response	
24	feces	No	THA	THA	Thandiani	Abbottabad District	A	ɡũ	ɡũ	159	153	right	bottom	target	response	
24	feces	No	LOR	LOR	Lora	Abbottabad District	A	ɡũ	ɡũ	159	153	right	bottom	target	response	
24	feces	No	OSI	OSI	Osia	Rawalpindi District	A	ɡũ	ɡũ	159	153	right	bottom	target	response	
24	feces	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	ṭʌṭi	ṭʌṭi	159	153	right	bottom	target	response	
24	feces	No	DUN	DUN	Dunga Gali	Abbottabad District	A	ɡũ	ɡũ	159	153	right	bottom	target	response	
24	feces	No	BHA	BHA	Bharakoh	Islamabad District	B	bol	bol	159	153	right	bottom	target	response	
24	feces	No	ABB	ABB	Abbottabad	Abbottabad District	B	ṭʌṭi	ṭʌṭi	159	153	right	bottom	hindko_control	response	
24	feces	No	MAN	MAN	Mansehra	Mansehra District	B	ṭʌṭi	ṭʌṭi	159	153	right	bottom	hindko_control	response	
24	feces	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ṭʌṭi	ṭʌṭi	159	153	right	bottom	target	response	
24	feces	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	bol	bol	159	153	right	bottom	target	response	
25	village	No	MOS	MOS	Mosyari	Rawalpindi District	A	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	DEW	DEW	Dewal	Rawalpindi District	B	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	AYU	AYU	Ayubia	Abbottabad District	A	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	KOH	KOH	Kohala	Rawalpindi District	A	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	THA	THA	Thandiani	Abbottabad District	A	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	LOR	LOR	Lora	Abbottabad District	A	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	OSI	OSI	Osia	Rawalpindi District	A	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	DUN	DUN	Dunga Gali	Abbottabad District	A	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	BHA	BHA	Bharakoh	Islamabad District	B	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	ABB	ABB	Abbottabad	Abbottabad District	B	ɡrã	ɡrã	160	154	left	top	hindko_control	response	
25	village	No	MAN	MAN	Mansehra	Mansehra District	B	ɡrã	ɡrã	160	154	left	top	hindko_control	response	
25	village	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ɡrã	ɡrã	160	154	left	top	target	response	
25	village	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	ɡrã	ɡrã	160	154	left	top	target	response	
26	house	Yes	MOS	MOS	Mosyari	Rawalpindi District	A	ka̤r	ka̤r	160	154	left	bottom	target	response	
26	house	Yes	GHO	GHO	Ghora Gali	Rawalpindi District	A	ka̤r	ka̤r	160	154	left	bottom	target	response	
26	house	Yes	DEW	DEW	Dewal	Rawalpindi District	B	kɛ̤r	kɛ̤r	160	154	left	bottom	target	response	
26	house	Yes	AYU	AYU	Ayubia	Abbottabad District	A	kʌ̤r	kʌ̤r	160	154	left	bottom	target	response	
26	house	Yes	KOH	KOH	Kohala	Rawalpindi District	A	kʌ̤r	kʌ̤r	160	154	left	bottom	target	response	
26	house	Yes	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	kʌ̤r	kʌ̤r	160	154	left	bottom	target	response	
26	house	Yes	THA	THA	Thandiani	Abbottabad District	A	kʌ̤r	kʌ̤r	160	154	left	bottom	target	response	
26	house	Yes	LOR	LOR	Lora	Abbottabad District	A	kʌ̤r	kʌ̤r	160	154	left	bottom	target	response	
26	house	Yes	OSI	OSI	Osia	Rawalpindi District	A	kɛ̤r	kɛ̤r	160	154	left	bottom	target	response	
26	house	Yes	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	ka̤r	ka̤r	160	154	left	bottom	target	response	
26	house	Yes	DUN	DUN	Dunga Gali	Abbottabad District	A	koṭʰa	koṭʰa	160	154	left	bottom	target	response	
26	house	Yes	BHA	BHA	Bharakoh	Islamabad District	B	kʌr	kʌr	160	154	left	bottom	target	response	
26	house	Yes	ABB	ABB	Abbottabad	Abbottabad District	B	kʰar	kʰar	160	154	left	bottom	hindko_control	response	
26	house	Yes	MAN	MAN	Mansehra	Mansehra District	B	ka̤r	ka̤r	160	154	left	bottom	hindko_control	response	
26	house	Yes	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	ka̤r	ka̤r	160	154	left	bottom	target	response	
26	house	Yes	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	kʌ̤r	kʌ̤r	160	154	left	bottom	target	response	
27	roof	No	MOS	MOS	Mosyari	Rawalpindi District	A	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	DEW	DEW	Dewal	Rawalpindi District	B	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	AYU	AYU	Ayubia	Abbottabad District	A	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	KOH	KOH	Kohala	Rawalpindi District	A	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	THA	THA	Thandiani	Abbottabad District	A	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	LOR	LOR	Lora	Abbottabad District	A	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	OSI	OSI	Osia	Rawalpindi District	A	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	DUN	DUN	Dunga Gali	Abbottabad District	A	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	BHA	BHA	Bharakoh	Islamabad District	B	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	ABB	ABB	Abbottabad	Abbottabad District	B	čʰʌt	čʰʌt	160	154	right	top	hindko_control	response	
27	roof	No	MAN	MAN	Mansehra	Mansehra District	B	čʰʌt	čʰʌt	160	154	right	top	hindko_control	response	
27	roof	No	MIR	MIR	Mirpur	Mirpur, Azad Kashmir	B	čʰʌt	čʰʌt	160	154	right	top	target	response	
27	roof	No	GUJ	GUJ	Gujarkhan	Rawalpindi District	B	čʰʌt	čʰʌt	160	154	right	top	target	response	
28	door	No	MOS	MOS	Mosyari	Rawalpindi District	A	dʌr	dʌr	160	154	right	bottom	target	response	
28	door	No	GHO	GHO	Ghora Gali	Rawalpindi District	A	dʌr	dʌr	160	154	right	bottom	target	response	
28	door	No	DEW	DEW	Dewal	Rawalpindi District	B	dʌr	dʌr	160	154	right	bottom	target	response	
28	door	No	AYU	AYU	Ayubia	Abbottabad District	A	dʌr	dʌr	160	154	right	bottom	target	response	
28	door	No	KOH	KOH	Kohala	Rawalpindi District	A	dʌr	dʌr	160	154	right	bottom	target	response	
28	door	No	NIL	NIL	Nilabutt	Bagh, Azad Kashmir	B	dʌr	dʌr	160	154	right	bottom	target	response	
28	door	No	THA	THA	Thandiani	Abbottabad District	A	bua	bua	160	154	right	bottom	target	response	
28	door	No	LOR	LOR	Lora	Abbottabad District	A	bua	bua	160	154	right	bottom	target	response	
28	door	No	OSI	OSI	Osia	Rawalpindi District	A	dɛr	dɛr	160	154	right	bottom	target	response	
28	door	No	MUZ	MUZ	Muzaffarabad	Muzaffarabad District	B	dʌr	dʌr	160	154	right	bottom	target	response	
28	door	No	DUN	DUN	Dunga Gali	Abbottabad District	A	dʌr	dʌr	160	154	right	bottom	target	response	
28	door	No	BHA	BHA	Bharakoh	Islamabad District	B	bua	bua	160	154	right	bottom	target	response	
