Status,Reason,Proto_Burushaski_ID,Proto_Source_Key,CDIAL_ID,Claim_Source_Entry_ID,Legacy_Form_ID,Source_Key,Language_ID,Form,Gloss,Source,Prior_Relation,New_Relation,Comparison_IDs
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11307-1a8a603932ea,proto-burushaski:indo-aryan:ia-11307-1a8a603932ea,11307,11307,45-1209,berger-entry-997,Bur,buyē̂ço,weaver,berger-auto[p. 36 (printed p. 66)],reflex,reflex,burushaski:ia-11307-1a8a603932ea:cdial:11307:8f15b7b3cd
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11307-1a8a603932ea,proto-burushaski:indo-aryan:ia-11307-1a8a603932ea,11307,11307,45-1210,berger-entry-997:dialect:1,Bur,biē̂ço,weaver,berger-auto[p. 36 (printed p. 66)],variant,variant,burushaski:ia-11307-1a8a603932ea:cdial:11307:8f15b7b3cd
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11348-6ebf9133c3ff,proto-burushaski:indo-aryan:ia-11348-6ebf9133c3ff,11348,11348,45-732,berger-entry-506,Bur,bat,"flat stone, stone slab, slate; ; ; 253",berger-auto[p. 24 (printed p. 43)],reflex,reflex,burushaski:ia-11348-6ebf9133c3ff:cdial:11348:089f320c73
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11359-5374ac7a6fc4,proto-burushaski:indo-aryan:ia-11359-5374ac7a6fc4,11359,11359,45-751,berger-entry-528,Bur,baṭí,pavement (mediz.),berger-auto[p. 25 (printed p. 44)],reflex,reflex,burushaski:ia-11359-5374ac7a6fc4:cdial:11359:e45b8b4423
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11365-9ecfdb148c8f,proto-burushaski:indo-aryan:ia-11365-9ecfdb148c8f,11365,11365,0-128507,,Bur,rolī,,CDIAL;Lorimer BurLg[iii 64],borrowed,reflex,burushaski:ia-11365-9ecfdb148c8f:cdial:11365:8e72c03ef8
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11365-bb47c4cf771d,proto-burushaski:indo-aryan:ia-11365-bb47c4cf771d,11365,11365,0-128506,,Bur,bʌḍ,,CDIAL,borrowed,reflex,burushaski:ia-11365-bb47c4cf771d:cdial:11365:8e72c03ef8
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11385-85a4fad16586,proto-burushaski:indo-aryan:ia-11385-85a4fad16586,11385,11385,24-1767,,Bur,ppʰatīl,hammer,backstrom1992,reflex,reflex,burushaski:ia-11385-85a4fad16586:cdial:11385:5b19817f64
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11406-96c47e62b456,proto-burushaski:indo-aryan:ia-11406-96c47e62b456,11406,11406,20-34,berger:gold:cdial11406:balan-man,Bur,balán man-́,"squirming, rolling (especially horses and cows); dangling, (breasts) limply hanging down",berger[p. 33],reflex,reflex,burushaski:ia-11406-96c47e62b456:cdial:11406:7ed8edba75
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11406-96c47e62b456,proto-burushaski:indo-aryan:ia-11406-96c47e62b456,11406,11406,20-35,berger:gold:cdial11406:balanees-man,Bur,balanē̌ś man-́,,berger[p. 33],reflex,reflex,burushaski:ia-11406-96c47e62b456:cdial:11406:7ed8edba75
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-1142-8b2a9bf9deb8,proto-burushaski:indo-aryan:ia-1142-8b2a9bf9deb8,1142,1142,45-268,berger-entry-234,Bur,ar -mán,"fear (of -ċum , to do something: finalis on -éar L II, 222.5, -asar ); ; ; (áran) ; 39",berger-auto[p. 13 (printed p. 20)],reflex,reflex,burushaski:ia-1142-8b2a9bf9deb8:cdial:1142:d2c4d8fca6
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11433-37133bdc4bb5,proto-burushaski:indo-aryan:ia-11433-37133bdc4bb5,11433,11433,20-0,berger-entry-27,Bur,abáś,"difficulty, unhappiness; difficult",berger[p. 11],reflex,reflex,burushaski:ia-11433-37133bdc4bb5:cdial:11433:ececdaf157
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11480-b6c9d2c7e2db,proto-burushaski:indo-aryan:ia-11480-b6c9d2c7e2db,11480,11480,20-31,berger-entry-441,Bur,bákur,small covered pen for lambs and kids,berger[p. 31],reflex,reflex,burushaski:ia-11480-b6c9d2c7e2db:cdial:11480:c52e1ca66c
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-01fa161c6a17,proto-burushaski:indo-aryan:ia-11503-01fa161c6a17,11503,11503,24-2142,,Bur,paṭīgān,eggplant,backstrom1992,reflex,reflex,burushaski:ia-11503-01fa161c6a17:cdial:11503:0874de5862
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-58188f3599a4,proto-burushaski:indo-aryan:ia-11503-58188f3599a4,11503,11503,24-2136,,Bur,beŋgan,eggplant,backstrom1992,reflex,reflex,burushaski:ia-11503-58188f3599a4:cdial:11503:0874de5862
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-58188f3599a4,proto-burushaski:indo-aryan:ia-11503-58188f3599a4,11503,11503,24-2137,,Bur,beŋgan,eggplant,backstrom1992,reflex,reflex,burushaski:ia-11503-58188f3599a4:cdial:11503:0874de5862
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-d2d98f5a3016,proto-burushaski:indo-aryan:ia-11503-d2d98f5a3016,11503,11503,45-556,berger:p035:c1:e003,Bur,balógan,"and pl, D.pl. -gayu hz.ng. tomato",berger-auto[p. 20 (printed p. 35)],reflex,reflex,burushaski:ia-11503-d2d98f5a3016:cdial:11503:13c593ec7a
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-d2d98f5a3016,proto-burushaski:indo-aryan:ia-11503-d2d98f5a3016,11503,11503,45-557,berger:p035:c1:e003:dialect:1,Bur,balúgun,"and pl, D.pl. -gayu hz.ng. tomato",berger-auto[p. 20 (printed p. 35)],variant,variant,burushaski:ia-11503-d2d98f5a3016:cdial:11503:13c593ec7a
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-f504c0a60975,proto-burushaski:indo-aryan:ia-11503-f504c0a60975,11503,11503,24-2198,,Bur,bālogan,tomato,backstrom1992,reflex,reflex,burushaski:ia-11503-f504c0a60975:cdial:11503:bd3cf9f745
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-f504c0a60975,proto-burushaski:indo-aryan:ia-11503-f504c0a60975,11503,11503,24-2199,,Bur,bālogan,tomato,backstrom1992,reflex,reflex,burushaski:ia-11503-f504c0a60975:cdial:11503:bd3cf9f745
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-f504c0a60975,proto-burushaski:indo-aryan:ia-11503-f504c0a60975,11503,11503,24-2200,,Bur,bālogan,tomato,backstrom1992,reflex,reflex,burushaski:ia-11503-f504c0a60975:cdial:11503:bd3cf9f745
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-f504c0a60975,proto-burushaski:indo-aryan:ia-11503-f504c0a60975,11503,11503,24-2201,,Bur,bālogan,tomato,backstrom1992,reflex,reflex,burushaski:ia-11503-f504c0a60975:cdial:11503:bd3cf9f745
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-f504c0a60975,proto-burushaski:indo-aryan:ia-11503-f504c0a60975,11503,11503,24-2202,,Bur,bālogan,tomato,backstrom1992,reflex,reflex,burushaski:ia-11503-f504c0a60975:cdial:11503:bd3cf9f745
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-f504c0a60975,proto-burushaski:indo-aryan:ia-11503-f504c0a60975,11503,11503,24-2203,,Bur,bālogan,tomato,backstrom1992,reflex,reflex,burushaski:ia-11503-f504c0a60975:cdial:11503:bd3cf9f745
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-f504c0a60975,proto-burushaski:indo-aryan:ia-11503-f504c0a60975,11503,11503,24-2204,,Bur,bālogan,tomato,backstrom1992,reflex,reflex,burushaski:ia-11503-f504c0a60975:cdial:11503:bd3cf9f745
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-f504c0a60975,proto-burushaski:indo-aryan:ia-11503-f504c0a60975,11503,11503,24-2205,,Bur,bālūgūn,tomato,backstrom1992,reflex,reflex,burushaski:ia-11503-f504c0a60975:cdial:11503:bd3cf9f745
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11503-f504c0a60975,proto-burushaski:indo-aryan:ia-11503-f504c0a60975,11503,11503,24-2206,,Bur,bālūgūn,tomato,backstrom1992,reflex,reflex,burushaski:ia-11503-f504c0a60975:cdial:11503:bd3cf9f745
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11507-023b46c63adb,proto-burushaski:indo-aryan:ia-11507-023b46c63adb,11507,11507,45-3148,berger-entry-3254,Bur,galavā̂r,music at the beginning of the polo game,berger-auto[p. 87 (printed p. 166)],reflex,reflex,burushaski:ia-11507-023b46c63adb:cdial:11507:551b6acf01
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11507-023b46c63adb,proto-burushaski:indo-aryan:ia-11507-023b46c63adb,11507,11507,45-3149,berger-entry-3254:dialect:1,Bur,galavár,music at the beginning of the polo game,berger-auto[p. 87 (printed p. 166)],variant,variant,burushaski:ia-11507-023b46c63adb:cdial:11507:551b6acf01
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-1154-73f80ede9351,proto-burushaski:indo-aryan:ia-1154-73f80ede9351,1154,1154,20-4,berger-entry-57,Bur,adít,sunday,berger[p. 12],reflex,reflex,burushaski:ia-1154-73f80ede9351:cdial:1154:2cad7d9420
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11556-239aaa79d0a1,proto-burushaski:indo-aryan:ia-11556-239aaa79d0a1,11556,11556,45-6516,berger-entry-6802,Bur,pʰári,"pond, pond ; reservoir on an irrigation canal, which serves as a water--of which phuphús ní-, phúsum phus níser reservoir for the overbringing of the after-hours; large field L",berger-auto[p. 166 (printed p. 324)],reflex,reflex,burushaski:ia-11556-239aaa79d0a1:cdial:11556:fef7712085
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11584-c083643dbc7b,proto-burushaski:indo-aryan:ia-11584-c083643dbc7b,11584,11584,45-441,berger-entry-418-dialect-1,Bur,?badá,"the woolly flying squirrel, Empetaurus Cinereus (T 11584.27)",berger-auto[p. 17 (printed p. 29)],reflex,reflex,burushaski:ia-11584-c083643dbc7b:cdial:11584:8c60ba6f63
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11591-f3e3303f462d,proto-burushaski:indo-aryan:ia-11591-f3e3303f462d,11591,11591,45-697,berger-entry-465,Bur,basá,"overnight, place to stay, hostel ; ; day distance, -walk (i.e. the distance from one overnight to another)",berger-auto[p. 24 (printed p. 42)],reflex,reflex,burushaski:ia-11591-f3e3303f462d:cdial:11591:7c5ca4dac3
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11647-b9c2f40492ea,proto-burushaski:indo-aryan:ia-11647-b9c2f40492ea,11647,11647,45-727,berger-entry-502,Bur,baśçár,"peephole, shooting chart",berger-auto[p. 24 (printed p. 43)],reflex,reflex,burushaski:ia-11647-b9c2f40492ea:cdial:11647:089f320c73
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11647-b9c2f40492ea,proto-burushaski:indo-aryan:ia-11647-b9c2f40492ea,11647,11647,45-728,berger-entry-503-dialect-1,Bur,baçár,"peephole, shooting chart",berger-auto[p. 24 (printed p. 43)],variant,variant,burushaski:ia-11647-b9c2f40492ea:cdial:11647:089f320c73
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11706-04e83acfe844,proto-burushaski:indo-aryan:ia-11706-04e83acfe844,11706,11706,45-1207,berger-entry-996,Bur,buyát,"admonition, request, idh il request, request",berger-auto[p. 36 (printed p. 66)],reflex,reflex,burushaski:ia-11706-04e83acfe844:cdial:11706:8f15b7b3cd
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11706-04e83acfe844,proto-burushaski:indo-aryan:ia-11706-04e83acfe844,11706,11706,45-1208,berger-entry-996-dialect-1,Bur,buinát,"admonition, request, idh il request, request",berger-auto[p. 36 (printed p. 66)],variant,variant,burushaski:ia-11706-04e83acfe844:cdial:11706:8f15b7b3cd
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-118-d502bdda90f1,proto-burushaski:indo-aryan:ia-118-d502bdda90f1,118,118,20-7,berger-entry-69,Bur,agón,"courtyard around the moon; circle (of people); upper room, veranda, reception room",berger[p. 13],reflex,reflex,burushaski:ia-118-d502bdda90f1:cdial:118:10007a9995
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11847-c68272741186,proto-burushaski:indo-aryan:ia-11847-c68272741186,11847,11847,45-963,berger-entry-723,Bur,birál man,(vegetables in spring) sprouted out,berger-auto[p. 30 (printed p. 54)],reflex,reflex,burushaski:ia-11847-c68272741186:cdial:11847:abf08df73d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11847-c68272741186,proto-burushaski:indo-aryan:ia-11847-c68272741186,11847,11847,45-964,berger-entry-724-dialect-1,Bur,birō̌l,(vegetables in spring) sprouted out,berger-auto[p. 30 (printed p. 54)],variant,variant,burushaski:ia-11847-c68272741186:cdial:11847:abf08df73d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11879-9cf0b9e2b87b,proto-burushaski:indo-aryan:ia-11879-9cf0b9e2b87b,11879,11879,20-37,berger-entry-450,Bur,baláŋ,"balance beam; cross beam or line for hanging clothes; n.g., strip supporting the funnel to the mill; strip around the loom; railing",berger[p. 33],reflex,reflex,burushaski:ia-11879-9cf0b9e2b87b:cdial:11879:7ed8edba75
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11879-9cf0b9e2b87b,proto-burushaski:indo-aryan:ia-11879-9cf0b9e2b87b,11879,11879,20-38,berger-entry-450-dialect-1,Bur,balóŋ,"balance beam; cross beam or line for hanging clothes; n.g., strip supporting the funnel to the mill; strip around the loom; railing",berger[p. 33],reflex,reflex,burushaski:ia-11879-9cf0b9e2b87b:cdial:11879:7ed8edba75
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11879-9cf0b9e2b87b,proto-burushaski:indo-aryan:ia-11879-9cf0b9e2b87b,11879,11879,45-522,berger-entry-450:dialect:1,Bur,baláħ,balóṅ -iśo balance beam; cross beam or line for hanging clothes; ng. strip supporting the funnel to the mill; strip around the loom; railing,berger-auto[p. 19 (printed p. 33)],variant,variant,burushaski:ia-11879-9cf0b9e2b87b:cdial:11879:7717be0c95
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11879-9cf0b9e2b87b,proto-burushaski:indo-aryan:ia-11879-9cf0b9e2b87b,11879,11879,45-523,berger-entry-450:dialect:2,Bur,balóŋ,balóṅ -iśo balance beam; cross beam or line for hanging clothes; ng. strip supporting the funnel to the mill; strip around the loom; railing,berger-auto[p. 19 (printed p. 33)],variant,variant,burushaski:ia-11879-9cf0b9e2b87b:cdial:11879:7717be0c95
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11892-a7496441b9ef,proto-burushaski:indo-aryan:ia-11892-a7496441b9ef,11892,11892,45-5745,berger-entry-5956,Bur,milí,"drug, medicine, means (for -ar); poetic for the 'loved'",berger-auto[p. 147 (printed p. 287)],reflex,reflex,burushaski:ia-11892-a7496441b9ef:cdial:11892:f48533c426
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-11956-efbad9752e7e,proto-burushaski:indo-aryan:ia-11956-efbad9752e7e,11956,11956,45-1174,berger-entry-963,Bur,buśō̌m díus,be fresh,berger-auto[p. 35 (printed p. 65)],reflex,reflex,burushaski:ia-11956-efbad9752e7e:cdial:11956:3276ef983f
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-1197-6fb6eb44502d,proto-burushaski:indo-aryan:ia-1197-6fb6eb44502d,1197,1197,20-18,berger-entry-328,Bur,avā̌ji,"necessary, necessary",berger[p. 24],reflex,reflex,burushaski:ia-1197-6fb6eb44502d:cdial:1197:53661a32f2
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12052-2d48c224e007,proto-burushaski:indo-aryan:ia-12052-2d48c224e007,12052,12052,24-1932,,Bur,bīʣ̣oon,rainbow,backstrom1992,reflex,reflex,burushaski:ia-12052-2d48c224e007:cdial:12052:d1f32d7bb2
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12052-2d48c224e007,proto-burushaski:indo-aryan:ia-12052-2d48c224e007,12052,12052,24-1933,,Bur,bīʣ̣oon,rainbow,backstrom1992,reflex,reflex,burushaski:ia-12052-2d48c224e007:cdial:12052:d1f32d7bb2
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12056-e6f720cf2129,proto-burushaski:indo-aryan:ia-12056-e6f720cf2129,12056,12056,45-916,berger-entry-673,Bur,bī̂ro,male (from animals); NH also: brave,berger-auto[p. 29 (printed p. 52)],reflex,reflex,burushaski:ia-12056-e6f720cf2129:cdial:12056:e583a859ba
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12064-aa601df07949,proto-burushaski:indo-aryan:ia-12064-aa601df07949,12064,12064,45-4634,berger-entry-4757,Bur,juk,kidney,berger-auto[p. 122 (printed p. 236)],reflex,reflex,burushaski:ia-12064-aa601df07949:cdial:12064:949f7fe971
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12067-4ca24d823fa2,proto-burushaski:indo-aryan:ia-12067-4ca24d823fa2,12067,12067,45-1090,berger-entry-858,Bur,buç,chenar plane tree,berger-auto[p. 33 (printed p. 60)],reflex,reflex,burushaski:ia-12067-4ca24d823fa2:cdial:12067:8d5ec6dd53
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12067-4ca24d823fa2,proto-burushaski:indo-aryan:ia-12067-4ca24d823fa2,12067,12067,45-1091,berger-entry-859-attached-1853-1,Bur,buçá,chenar plane tree,berger-auto[p. 33 (printed p. 60)],variant,variant,burushaski:ia-12067-4ca24d823fa2:cdial:12067:8d5ec6dd53
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12070-36b01f9b9690,proto-burushaski:indo-aryan:ia-12070-36b01f9b9690,12070,12070,20-8,berger-entry-78,Bur,(ajá-)biṭi( ét-),"to work hard, to work hard",berger[p. 13],reflex,reflex,burushaski:ia-12070-36b01f9b9690:cdial:12070:10007a9995
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12115-16a83b47b1a5,proto-burushaski:indo-aryan:ia-12115-16a83b47b1a5,12115,12115,45-9885,berger-entry-10340-dialect-2,Bur,yō̌ċ,see -yeéč,berger-auto[p. 242 (printed p. 477)],reflex,reflex,burushaski:ia-12115-16a83b47b1a5:cdial:12115:f0b173dcb4
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12115-b2611a2445c4,proto-burushaski:indo-aryan:ia-12115-b2611a2445c4,12115,12115,45-810,berger-entry-581,Bur,bel,"about: *time, only in",berger-auto[p. 26 (printed p. 47)],reflex,reflex,burushaski:ia-12115-b2611a2445c4:cdial:12115:0372bdec57
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12193-f0ff7a4140b4,proto-burushaski:indo-aryan:ia-12193-f0ff7a4140b4,12193,12193,20-27,berger-entry-346,Bur,baġ,"baɣ-biéḍo: lynx, after others: animal that eats corpses from graves",berger[p. 25],reflex,reflex,burushaski:ia-12193-f0ff7a4140b4:cdial:12193:bb35214aea
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12196-8fdaa7a664cf,proto-burushaski:indo-aryan:ia-12196-8fdaa7a664cf,12196,12196,45-407,berger:p027:c2:e002,Bur,bā̂to man,"hz.ng. suddenly -, to be opened with a beat (door, lid)",berger-auto[p. 16 (printed p. 27)],reflex,reflex,burushaski:ia-12196-8fdaa7a664cf:cdial:12196:da17c22a64
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-1221-c6b5d3b24235,proto-burushaski:indo-aryan:ia-1221-c6b5d3b24235,1221,1221,20-19,berger-entry-329,Bur,avā̌ji,"necessary, necessary",berger[p. 24],reflex,reflex,burushaski:ia-1221-c6b5d3b24235:cdial:1221:53661a32f2
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12233-63614c8134b4,proto-burushaski:indo-aryan:ia-12233-63614c8134b4,12233,12233,24-2118,,Bur,bras,rice,backstrom1992,reflex,reflex,burushaski:ia-12233-63614c8134b4:cdial:12233:931970511f
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12233-63614c8134b4,proto-burushaski:indo-aryan:ia-12233-63614c8134b4,12233,12233,24-2119,,Bur,bras,rice,backstrom1992,reflex,reflex,burushaski:ia-12233-63614c8134b4:cdial:12233:931970511f
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-12233-63614c8134b4,proto-burushaski:indo-aryan:ia-12233-63614c8134b4,12233,12233,24-2120,,Bur,bras,rice,backstrom1992,reflex,reflex,burushaski:ia-12233-63614c8134b4:cdial:12233:931970511f
