Source_Dictionary,Source_Entry_ID,Source_Page,Printed_Target_ID,Resolved_Target_ID,Status,Reason,Resolution,Relation,Direction,Confidence,Citation,Evidence
cdial,11573,675,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,low,CDIAL[entry 11573],"11573 vālaka ¹ m. 'bracelet', n. 'finger-ring', vālikā - f. 'ear ornament' lex. [Cf. valaya - ?] K. wôlᵘ m. 'large earring', wöjᷴ , °jⁱ f. 'finger-ring, ring, buttonhole or similar orifice, hole (of rat &c.)', kash. wail 'ring'; L. vāḷā m. 'large ear-ring', °ḷī f. 'smaller do.', P. vālā , bā° m., vālī f.; WPah.bhal. bālū m. 'nose-ring'; Ku. bālo 'bracelet', bālī 'ear-ring', N. bālo , bāli ; A. B. bālā 'bracelet', B. bāli 'bracelet, earring'; Or. bā̆ḷā 'bangle'; Bi. bārī , bālī , kan-bālā 'earring worn by men', bālā , bāleā 'ring on wrist'; H. bālā m. 'bracelet' (→ S. ḇālo m. 'bracelet worn by Hindus'), bālī , bārī f. 'small ear-ring', OMārw. bālī f.; G. vāḷɔ m. 'wire', pl. 'ear ornament made of gold wire'; M. vāḷā m. 'ring', vāḷī f. 'nose-ring'. Addenda: vālaka-¹: WPah.kṭg. baḷu m. 'big nose-ring for women', J. bāḷū m."
cdial,11584,675,DED 4400,d5370,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,loan,entry-from-compared,high,CDIAL[entry 11584],[J. Bloch in Thomas EIS 35 ← Drav. Tam. vaval &c. (DED 4400). — vātuli - f. 'large bat' lex. sanskritized from * vāuli - < eastern MIA. vāguli - (see Si. bel.)]
cdial,11626,678,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 11626],(Buddruss Kan 45 < vikāla - with l - suffix)
cdial,1174,53,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,low,CDIAL[entry 1174],"1174 ā́nayati 'leads forward, fetches' RV. 2. ā́nīta- RV. 3. ānāyayati 'causes to be brought' MBh. [√ nī ] 1. Pa. ānēti 'brings, fetches', NiDoc. āneṁti , Gy. as. anémi 1st sg., eur. an -, Ḍ. anina inf., ān 2nd sg. imper., Wg. ana imper., Tir. anēm 1st sg., Shum. ani -, Gaw. āni -, Kal. ōnim 1st sg., Kho. aṅgik (< ānīya with gik 'to come' BelvalkarVol 86 or poss. < * anugr̥bhāyati ), Bshk. ān 2nd sg. imper., Tor. an -; Mai. ky. ā - 'to fetch, bring' (< * ā̃ -) or < āpayati Buddruss Kan 41; K. ānun , an° , rām. muli āṇ - 'to buy'; S. āṇaṇu , L. āṇaṇ , P. ludh. ānnā 'to bring', WPah. bhad. āṇṇo , bhal. anṇu ; Ku. āṇṇo 'to buy'; A. āniba 'to bring', B. ānā , Or. āṇibā , OMth. ānai , Bhoj. ānal , OAw. ānaï , lakh. ānab , H. ānnā , OMarw. OG. āṇaï , G. āṇvũ , M. āṇṇẽ . — Replacement by le āv - in central area, P. Tedesco JAOS 43, 375. 2. Pa. ānīta -, NiDoc. anida , Pk. āṇīya -, OG. āṇiu , G. āṇyo . 3. Pa. ānāpēti 'sends for', Pk. āṇāvēi , aṇ° , āṇāvaï , Ḍ. Λnuwāna 'to cause to be brought'; P. anāuṇā 'to call for'; A. anāiba 'to cause to be brought', B. anāna , Or. aṇāibā ; H. poet. anānā 'to ask for'; G. aṇāvvũ 'to cause to bring'; Si. änavanavā 'to call, summon'. Addenda: ā́nayati . 1. WPah.kṭg. (kc.) aṇnõ 'to bring, to marry (a woman)'. 3. ānāyayati: WPah.kṭg. ṇauṇõ , ṛãuṇõ 'to cause to be brought' (for ṇ - cf. nidrā́-, †*anidrōdgata -). ānāyayati see ā́nayati Add²."
cdial,11862,688,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,low,CDIAL[entry 11862],"11862 * virīyatē 'is melted'. 2. * virāyayati 'melts'. 3. * virīṇa- 'melted'. [~ vílīyatē, vilāpayati², vilīna-. — √rī ] 1. Si. virenavā , virīyanavā 'to become liquid, melt'. — Pk. virāi intr. 'melts' (cf. vilāi ~ vílīyatē ), Kho. buruik ; G. virāvũ , varāvũ , varvũ 'to be expended, be exhausted'; M. virṇẽ intr. 'to melt'. 2. Kho. biréik tr. 'to melt'; G. varāvvũ 'to expend'. 3. Si. viruṇu , vuruṇu 'liquified by heat, hot, become dry', vuruṇu-tel 'juice of meat', viruṇā pret. of virenavā in 2. Addenda: * virīyatē . 1. Kho. buruik 'to melt', absol. burui BKhoT 67; Md. virenī intr. 'melts'. 2. virāyayati: Md. viruvanī tr. 'melts'."
cdial,1200,54,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 1200],"1200 āpayati 'causes to reach' ChUp., ā́pa 'came towards' RV. [√ āp ] Pa. āpēti 'causes to reach'; Kt. aw - 'to bring'; Wg. āw - 'to fetch'; Mai. ky. ā - 'to fetch, bring' or < ā́nayati Buddruss Kan 41. Pk. āvēi , āvaï 'comes'; Gy. pal. auar 'comes', arm. eur. av -, Ḍ. āna , L. āwuṇ , P. āuṇā , WPah. jaun. āṇō̃ , Ku. ūṇo , N. āunu , OB. āvaï , Or. āibā , OMth. OAw. āvaï , H. ānā , st. āw -, OMarw. OG. āvaï , G. āvvũ . — Preterite usu. < ā́gata -. Addenda: āpayati: WPah.kṭg. āṇo 'to come', J. āwaṇu ."
cdial,12042,696,DED 4479,d5450,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,loan,entry-from-compared,low,CDIAL[entry 12042],"[J. Bloch BSOS v 741 ← Drav., Tam. vīcu 'to fan', &c. DED 4479; but cf. √ vic 'blow, winnow' (see * vicyatē ¹) and √ vij 'sudden motion' (see * vijyatē ) and Dhātup. √ vij = √vic 'separate'. Perh. vīj - from IA. vic -, vij -, vyaj - X Drav. vīc - (J. C. W.)]"
cdial,12046,697,DED 4539,d5515,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,loan,entry-from-compared,low,CDIAL[entry 12046],"[Poss. ← Drav., cf. Tam. veṟṟ-ilai , Kota vetl : DED 4539. — See vīṭā -]"
cdial,12064,698,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,low,CDIAL[entry 12064],"12064 vr̥kká m. du. 'kidneys' AV., vŕ̥kya - TS., vr̥kkā - f. 'heart' lex. 2. * vrakka-. 3. bukka- ¹ n. 'heart', °kan - m. lex., °kā - f. Mr̥cch., būkka - n. lex., būkhan - n. Col. [Meaning and initial v - are confirmed by Av. vərət̰ka -, Pers. gurda 'kidney'. vr̥kkā - 'heart' is X non-Aryan bukka - 'intestines (heart, liver, lungs, &c.)' which in its turn in NW. (Tor. K. L. WPah.) and M. gained mng. 'kidney' (com. on Amarakośa ii 6, 64 s.v. bukkāgramāṁsa - appears to refer to kidneys confused with heart and liver). RV. vr̥kkḗ (Padap. vr̥kkáḥ ) 'in belly' is poss. a hyper-vedic substitution for bukka - (J. C. W.). — Cf. * bōkk -] 1. Pa. vakka - n. 'kidney', Pr. wūk , uwūk , Paš. wīk (in waṭṭəwī́k s.v. vr̥ttá -), Kal. Kho. bruk , Bshk. ǰuk , Phal. b ( h ) ru"
cdial,12115,702,DED 4558,,unresolved,printed DED/DEDS ID has no DEDR footer match,missing-target,loan,entry-from-compared,medium,CDIAL[entry 12115],"[- ḍ - appears in K. and Or. and poss. in cmpd. * ardhavēḍa -. In N. Mth. Bhoj. Aw. H. forms with - r - could derive from - ḍ -, but more prob. represent the EH., Bi. or Mth. change of - l - > - r -. But the forms of vḗlā - and * savēla - with - r - occurring in P. Ku. G. M. (as well as those already mentioned) may be from an old * vērā - ~ vḗlā - rather than all be loans from the East Hindi-Bihari area. — Prob. ← Drav.: Ga. vēle 'sun, daytime'; Kuwi vēḍa 'sun', Malto béru ; Kur. bīṛī 'sun, time' DED 4558]"
cdial,12253,710,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,medium,CDIAL[entry 12253],"(with - kk - from MIA. pres. st. sakkaï : but ac. to H. Smith JA 1950, 206 a loanword through Tamil)"
cdial,12262,710,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,low,CDIAL[entry 12262],"12262 śaṅkura 'frightful' lex. [√ śaṅk ] Dm. šãkur , šãku 'ice' (semant. cf. Ash. trọ̈̄s < trāsa - NTS xii 190)?"
cdial,12353,716,DED 243,d2401,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,related,undetermined,medium,CDIAL[entry 12353],[~ Drav. DED 243]
cdial,12356,716,DED 2002,d2426,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,loan,entry-from-compared,high,CDIAL[entry 12356],"[← Drav. T. Burrow BSOAS xii 143, Tel. cāvu 'death', Kui sāva 'to die', &c. DED 2002]"
cdial,1248,56,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 1248],[√ mal ¹]
cdial,12493,724,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,medium,CDIAL[entry 12493],"[→ Brah. shēvāl 'green scum on water, Vallisneria octandra']"
cdial,12543,727,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 12543],"(← Drav. e.g. Tam. cuṅkam , Kan. suṅga ← MIA. suṅka -)"
cdial,12588,730,DED 363,d429,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,loan,entry-from-compared,high,CDIAL[entry 12588],"(← Drav. Tam. iñci 'ginger', &c. DED 363, and Tam. vēr 'root', &c. DED 4554: T. Burrow BSOAS xi 130)"
cdial,12588,730,DED 4554,d5535,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,loan,entry-from-compared,high,CDIAL[entry 12588],"(← Drav. Tam. iñci 'ginger', &c. DED 363, and Tam. vēr 'root', &c. DED 4554: T. Burrow BSOAS xi 130)"
cdial,1260,57,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,medium,CDIAL[entry 1260],"1260 āmuñcati orig. 'puts off or on': 'discharges' MBh., 'puts on (clothes)' Kālid. 2. * āmucati. 3. * āmukna- (replacing āmukta - 'shot off, accoutred' MBh., Pa. āmutta - 'dressed'). [√ muc ] 1. Pa. āmuñcati 'puts on (clothes)', Pk. āmuṁcaï , Kt. amči -, Wg. amiča -, amiči - 'to dress someone else'; Pr. amǰū -, Gaw. anċe -, ā̃ċe - 'to put on, wear', ā̃ċa - 'to dress someone else'; Kho. anǰik 'to put on', anǰeik 'to dress someone else' (or poss. < ā́nahyati .) 2. Mai. ky. ū̃y - 'to put on, wear' Buddruss Kan 43. 3. Pk. āmukka - 'dressed, discharged, left'; Kho. amkik 'to sprinkle (earth)' Morgenstierne BelvalkarVol 85. Addenda: āmuñcati . 4. āmukta-: Si. amut 'worn, tied round, shot off, daubing' DSL i 554."
cdial,1265,57,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,medium,CDIAL[entry 1265],"1265 āmr̥ṣyatē 'bears patiently' MBh. 2. pp. * āmr̥ṣṭa- ². 3. āmarṣa- '*forgetfulness' ('anger' lex.). [ mŕ̥ṣyatē 'forgets' RV.: though phonet. colliding with āmr̥śyatē 'is wiped out' in NIA., derivation from mr̥ṣ - is supported by Pahl. framōš 'forgetting': √ mr̥ṣ ] 1. Bshk. amuṣ - 'to forget', Tor. (Biddulph) amašūsa , Mai. ky. ū̃ṣ - Buddruss Kan 43; Phal. amuṣ - 'to forget, be forgotten' ( ṣy > ṣ Morgenstierne NOPhal 15); Sh. amušoĭki̯ 'to forget'. 2. Phal. pret. āmūᵘṣṭo 'was forgotten'; Sh. pret. amūṭus 'I forgot'. 3. Tor. amōš m. 'forgetfulness' ( š = ṣ ?). ām ēva see ām ."
cdial,12759,739,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,medium,CDIAL[entry 12759],(< * ispraṣū Buddruss Kan 42)
cdial,12766,740,DED 2283,d2776,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,loan,entry-from-compared,medium,CDIAL[entry 12766],"[ sēdhā - is prob. with T. Burrow BSOAS xii 141 ← Drav., Tam. ey , Tel. ēdu , &c. DED 2283 (and not with Lüders PhilInd 177 < * śvavidh -). The retroflex in śvāviḍh - (nom. °viṭ , °viḍ ) of some MSS. of Āpastamba and most of Baudhāyana and in * sēḍhā - also suggests non-Aryan origin. But if sēdhā - was replaced through pop. etym. by śvāvidh -, the antiquity of the latter is attested by its occurrence in AV., by the ċ - of Dm. and s - of Kt. and Pr. and by śuv - ~ śv - in * śuvāvidh -. — śván-, √vyadh? ]"
cdial,12817,744,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,low,CDIAL[entry 12817],"12817 saṁkaṭá 'contracted, narrow, dangerous', n. 'defile, difficulty, danger' MBh. [Prob. < * saṁkr̥ta -¹, cf. sáṁkr̥ti-; connexion, if any, with * sakuṭa- not clear. — √ kr̥ ¹] Pk. saṁkaḍa -, °ḍia - 'narrow'; K. sangur m. 'steep hill'; WPah.jaun. sā̃gaṛō 'narrow', Ku. sā̃guṛo , N. sā̃guro , Or. (Sambhalpur) sā̃kur (or < saṁkula- ); H. sā̃kar 'narrow', m. 'narrow lane', sakrā 'tight, narrow'; OG. sāṁkaḍaü 'narrow', G. sā̃kṛũ ; M. sā̃kaḍ , sā̃kḍā 'tight, narrow', sā̃kaḍ , sā̃kḍẽ n. 'a difficulty'; Si. sakuḷu 'hard, fast, massive'. Addenda: saṁkaṭá-: WPah.kṭg. sáṅgṛɔ 'narrow', jaun. sā̃gaṛo ."
cdial,12828,744,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,low,CDIAL[entry 12828],"12828 saṁkula 'crowded together, dense, disordered', n. 'battle' MBh., 'crowd' Mālatīm. [See ākula-. — √kr̥̄ ¹?] Pa. saṅkula - 'crowded'; Pk. saṁkula - 'filled'; Or. (Sambhalpur) sā̃kur 'narrow' (or < saṁkaṭá- ); M. sā̃kūḷ n. 'straws &c. blocking a stream' (cf. saṁkara- ), sā̃kuḷṇẽ 'to become thick and clotted'; Si. sakuḷu 'numerous', akula 'thicket, dense bush'. * saṁkr̥ta- ¹ 'narrowed' see saṁkaṭá-."
cdial,12859,746,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 12859],"12859 saṁghāṭa m. 'fitting and joining of timber' R. [√ ghaṭ ] Pa. nāvā-saṅghāṭa -, dāru-s° 'raft'; Pk. saṁghāḍa -, °ḍaga - m., °ḍī - f. 'pair'; Ku. sĩgāṛ m. 'doorframe'; N. saṅār , siṅhār 'threshold'; Or. saṅghāṛi 'pair of fish roes, two rolls of thread for twisting into the sacred thread, quantity of fuel sufficient to maintain the cremation fire'; Bi. sĩghārā 'triangular packet of betel'; H. sĩghāṛā m. 'piece of cloth folded in triangular shape'; G. sãghāṛɔ m. 'lathe'; M. sãgaḍ f. 'a body formed of two or more fruits or animals or men &c. linked together, part of a turner's apparatus', m.f. 'float made of two canoes joined together' (LM 417 compares σαγγαραι at Limurike in the Periplus, Tam. śaṅgaḍam , Tu. jaṅgala 'double-canoe'), sā̃gāḍā m. 'frame of a building', °ḍī f. 'lathe'; Si. san̆gaḷa 'pair', han̆guḷa , an̆g° 'double canoe, raft'. Addenda: saṁghāṭa-: Md. an̆goḷi 'junction'?"
cdial,13096,758,DED 44,d47,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,related,undetermined,medium,CDIAL[entry 13096],[~ Drav. DED 44]
cdial,13146,761,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,undetermined,medium,CDIAL[entry 13146],"13146 saptádaśa '17' TS. Pa. Pk. sattadasa , sattarasa '17', Pk. sattaraha , sattara , Ash. sattäˊis , Wg. sattā́š , Kt. satiċ , stiċ , Pr. sεtlī́z , Bashg. "" sapits "", Dm. sattâš ( â for ē after aṣṭâš '18' NTS xii 131), Tir. sΛtūṛə , Paš.lauṛ. sattī , dar. satū , Niṅg. satás , Woṭ. sidārō˜ˊ , zdārō˜ˊ , Gaw. sɔtā́s , Bshk. sattā́h , Tor. sattā́š , Kand. satā̃eš , Mai. satālaš , ky. satā́leš , Sv. satāš , Phal. sattṓš , satā́š , Sh.gil. sătáĩ (→ Ḍ. sΛtãˊi ), pales. sattā̃i , kol. satā́i , jij. sΛtäˊi , K. sadāh , S. satraha , L.khet. sattāra , P. satārā̃ , WPah. bhal. satāre , paṅ. satārā , cur. satāhrā , N. satra , A. xatara , B. satera , Or. satara , Aw.lakh. sattarā , H. sattrah , OG. sattari , G. sattar , M. satrā , Si. sataḷos , hataḷoha . saptadaśama-. Addenda: saptádaśa: WPah. sɔ́tra '17', Md. satāra ← Ind."
cdial,13238,764,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,low,CDIAL[entry 13238],"13238 sámūḍha ¹, sámūḷha - 'collected together' RV. [√ ūh ¹] Pa. saṁvūḷha - 'collected, massed', saṁyū° (with y - after its opposite viy-ūḷha -); Si. hamuḷu 'collection'; — Si. muḷu , mulu 'all, entire', muḷa 'multitude' (GS 32) poss. < * muhuḷ - < * hamuḷ - or < sámūla-, but prob. ← Tam. Mal. mul̤u 'all, whole, entire', Mal. mul̤appu 'completion, crowd'. Addenda: sámūḍha-: WPah.kṭg. sv́ṇḍ 'share given by villagers to a temple, collection of shares stored in a temple for feeding guests' (semant. cf. phaṇṭ < * phāṇṭ- )? Him.I 216."
cdial,13240,765,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,medium,CDIAL[entry 13240],"13240 sámūla 'having roots' ŚBr., 'root and branch, entire' Br., samūlam 'entirely', °laka - 'roots and all' MBh. [ sa-², mū́la- ] Pa. samūlaka - 'including the root', NiDoc. samulavr̥c̄h́a 'the tree with its roots'; S. samūro 'complete, whole' (< * saṽūro rather than < saṁpūraka- ), G. samuḷũ ; Si. mulu , muḷu 'complete' rather than < mū́la-, if not ← Tam. see sámūḍha- ¹ ( sumulu 'with the root' ← Pa.)."
cdial,13267,766,DED 288,,unresolved,printed DED/DEDS ID has no DEDR footer match,missing-target,loan,entry-from-compared,low,CDIAL[entry 13267],"[T. Burrow BSOAS xii 137 ← Drav. * sārc/j in Tam. āccā 'Shorea robusta', &c. DED 288. — Cf. śāka- ¹]"
cdial,13387,772,DED 1882,d2281,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,related,undetermined,medium,CDIAL[entry 13387],"[~ Drav. DED 2065, also Tam. caṅku 'be dispirited' DED 1882?]"
cdial,13387,772,DED 2065,d2503,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,related,undetermined,medium,CDIAL[entry 13387],"[~ Drav. DED 2065, also Tam. caṅku 'be dispirited' DED 1882?]"
cdial,13392,773,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,loan,entry-from-compared,high,CDIAL[entry 13392],[← Drav. Tam. cīku 'broom grass' T. Burrow BSOAS xii 140]
cdial,13417,774,DED 2089,d2535,installed,printed DED/DEDS ID uniquely resolves through the DEDR footer,unique-legacy-id,loan,entry-from-compared,high,CDIAL[entry 13417],[← Drav. Tam. cippi DED 2089]
cdial,13627,785,,,unresolved,Dravidian comparison has no resolvable DED/DEDS entry ID,no-target-id,related,undetermined,medium,CDIAL[entry 13627],"army)' MBh., skándhas - n. 'branching top of a tree' RV. [Absence of any trace of initial s - in Kafiri and Dardic supports possibility of IA. * kandha - beside sk° (unnecessarily assumed in ODBL 438 for NIA. k - which is dissim. from kh - before dh as prob. in Aś. agi-k ( h ) aṁdha -)] Pa. khandha - m. 'shoulder, back, tree-trunk', °aka - m. 'division, chapter'; Pk. khaṁdha -, ka° m. 'shoulder, tree trunk, wall'; Ash. kándä 'stem, trunk', Kt. kə́nē , Wg. kaná ; Paš.lauṛ. xānd 'shoulder', ar. kandī́ , kuṛ. kōn (obl. kānda ); Shum. kandam 'my shoulder'; Gaw. kandík 'shoulder'; Bshk. kān (with rising tone) 'shoulder, upper part of back'; Tor. kan 'shoulder', Sv. kandike , Phal. kān , kan ; S. kandhu m. 'neck, back of neck', °dho m. 'back of neck, edge', °dhī f. 'bank of river', °dhī pāso 'neighbourhood'; L.awāṇ. khaddhā 'multitude', P. khandhā m. 'mass, multitude, flock of sheep or goats, herd of buffaloes', ludh. kannhā m. 'shoulder', (Ambala) kandhā m.; Ku. kā̃d , kā̃dho , kāno 'shoulder', gng. kānⁱ 'neck'; N. kā̃dh , kā̃d 'shoulder, back' (whence khãduwā , °dilo 'heavy, solid', kãdheuli , khãde° 'stick carried by coolies across shoulders to take the weight of a load'); A. kāndh , kān 'shoulder', kandhā , kanā 'large bundle of reeds &c. carried on the shoulder', kā̃dhi 'pent hou"
