Set_ID,Proto_Form,Gloss,Evidence_Keys,Method,Status,Notes
berger-berger-entry-2171,*dékaran,s. d:karan,berger-entry-2171|berger-entry-4884-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2174,*dél-,s. d:l,berger-entry-2174|berger-entry-6633-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2212,*dilk,"tierische Exkremente, Mist, Dung",berger-entry-2212|berger-entry-2212-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2215,*dimbalaphúr,,berger-entry-2215|berger-entry-2215-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2237,*diśçá,"diśtá sg. und pl. Sämling, Baumpflänzchen",berger-entry-2237|berger-entry-2237-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2299,*draś man,ng. schen,berger-entry-2299|berger-entry-2299-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2324,*dugúi,dugói y Mittag,berger-entry-2324|berger-entry-2324-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2342,*dulduṅgí,"davon dulduṅgí dickes Brot nach Wakhi-Art, im Ofen gebacken",berger-entry-2342|berger-entry-2342-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2366,*dúrgin-,s. <rgin,berger-entry-2366|berger-entry-7733-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2373,*duró,"Arbeit, Geschäft, Angelegenheit, Sache ; ; ; ; 18; u.a; ; 146",berger-entry-2373|berger-entry-2373-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2377,*duróo- -ć-,davon duróo- -ć- nutúro ?duróoyas arbeiten,berger-entry-2377|berger-entry-2377-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2379,*duróskuin,"davon duróskuin hz.ng. -kuyo Lohn- arbeiter, angeworbener Arbeiter",berger-entry-2379|berger-entry-2379-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2489,*dir man,"davon dir man: , , díri mans, didir man: rollen, fließen",berger-entry-2489|berger-entry-2489-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-249,*argún,morganatische Ehe- frau; Kind aus einer morganati- schen Ehe,berger-entry-249|berger-entry-249-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2495,*dáudo,"Ho. dáudau Ein- topf, Grütze, Brei aus Schrot oder Teigwaren",berger-entry-2495|berger-entry-2495-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2540,*dódo,"Gurgel, Schlund {ys. dódo, dódi, sh. dóro) dódue mágggun Adamsapfel dóődo guníqiś üble, d.h. hervorste- hende Kehle (Schimpfwort)",berger-entry-2540|berger-entry-2540-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2553,*doù,"Erdhügel, Buckel; ng. auch: nicht bebaubares, nur als Weide verwendetes Land",berger-entry-2553|berger-entry-2553-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2555,*doùqám,wellig,berger-entry-2555|berger-entry-2555-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2598,*dumúl,feiner Schwemmsand,berger-entry-2598|berger-entry-2598-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-266,*ási,hási Frühstück,berger-entry-266|berger-entry-266-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-267,*asif,"""hasí"" Stern",berger-entry-267|berger-entry-267-dialect-1|berger-entry-267-dialect-4,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2672,*gaáljo,"und pl, Lei. ""gál"", pl. ""gálju"", ng. gaálgo Art wilder Hund, schwarz, macht huhu, we- nig in Hz",berger-entry-2672|berger-entry-2672-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2675,*gáaṅ,"von ganç, q.V",berger-entry-2675|berger-entry-3188-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2676,*gaár,"Schwindelgefühl; Sorge, Be- sorgtsein um , jáa",berger-entry-2676|berger-entry-2676-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-268,*asiír,"adv. nahe, in der Nä- he ; Postp. nahe an",berger-entry-268|berger-entry-268-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2684,*gáarċ- -rś-,"mit Pl.subj. gáarća- -ć- hz.ng. laufen, (Pferd) ` galoppieren ; ; ; 41. 5, weglaufen, weiterlaufen, flie- hen ; ; ; ; ; losrennen (auf -ate), sich stürzen auf, angreifen, hinter",berger-entry-2684|berger-entry-2684-dialect-1|berger-entry-2684-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2687,*di-áarċ- -śŚ-,"dazu di-áarċ- -śŚ-, neg. atíarċ- reg- nen",berger-entry-2687|berger-entry-2687-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2690,*gaát,brunftig,berger-entry-2690|berger-entry-2690-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2695,*ga,s. gaz,berger-entry-2695|berger-entry-3183-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2706,*sammenziehen,"zwicken, kratzen, scharren; herunterkratzen, schar- ren, (Feuer) schlagen",berger-entry-2706|berger-entry-2706-attached-569-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2726,*sus,"= (eine Art) Wacholder, den Feen heilig ; , ; 22. 23",berger-entry-2726|berger-entry-2726-attached-1046-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2732,*gál- -j-,,berger-entry-2732|berger-entry-2732-attached-1946-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2735,*plündern,berauben,berger-entry-2735|berger-entry-2735-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-274,*askúr,,berger-entry-274|berger-entry-274-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2745,*galgí,Flügel; Flosse; hölzernes Seitenstück des Sattels; Schaufeln des Mühlrads,berger-entry-2745|berger-entry-2745-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2754,*gáliùů,"beim Straßen- bau in Sprenglöcher gefügt, auf die die Pflastersteine gelegt wer- den",berger-entry-2754|berger-entry-2754-attached-1315-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2756,*galt,"das An-der- Reihe-Sein, jds. Platz in einer Reihenfolge",berger-entry-2756|berger-entry-2764-attached-745-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2769,*guté,,berger-entry-2769|berger-entry-3167-dialect-1|berger-entry-3167-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2797,*gán- gái-,"neg. akán-, īImp",berger-entry-2797|berger-entry-3292-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2817,*gáne,"Postp. mit Gen.: um ... willen, wegen",berger-entry-2817|berger-entry-2817-dialect-1|berger-entry-2817-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-282,*astaqáal,,berger-entry-282|berger-entry-282-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2850,*garéi,Schere zur Schafschur,berger-entry-2850|berger-entry-2850-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2853,*gargaár t-,,berger-entry-2853|berger-entry-2853-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2864,*gármun,Adler (wird zur Jagd abgerichtet}),berger-entry-2864|berger-entry-2864-attached-2082-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2871,*garúmo,"dazu garúmo, garúkimo hz.ng. Frühlings-; im Frühling",berger-entry-2871|berger-entry-2871-dialect-1|berger-entry-2871-dialect-2,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2875,*garúrum,"garúm -iù heiß, warm; befreundet, zugeneigt 54. 30; subst. Hitze",berger-entry-2875|berger-entry-2875-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2877,*garúrumkuś,"davon garúrumkuś, ng. garúmkuś, hz. auch garuméi Wärme, Hitze; Fieber; Freundschaft, Zuneigung, Dankbarkeit",berger-entry-2877|berger-entry-2877-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2880,*gas,lgas hz.ng. -śú Garn auf einer Spule aufgewickelt Qs. gas),berger-entry-2880|berger-entry-2893-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2889,*gaí,"Tanne, Fichte, Föhre;, eine best. Musterung im Stoff in Form von Tannenzwei- gen",berger-entry-2889|berger-entry-2889-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2890,*gaśk,dickes Hanfseil ; Seillänge,berger-entry-2890|berger-entry-3418-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2908,*gatámur- -ćć-,,berger-entry-2908|berger-entry-2908-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2910,*du-yátamur-,dazu du-yátamur- weich werden,berger-entry-2910|berger-entry-2910-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2920,*gátkus,gátukus -śo Teil der Mühle,berger-entry-2920|berger-entry-2920-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2926,*ge,"und pl. hz.ng., D.pl. :¿ćiṅ, ng. <miṅ, L auch gye, Cunn. ""gye"" Schnee",berger-entry-2926|berger-entry-2926-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
berger-berger-entry-2932,*géeskus,"und -gus hz.ng., pl -guyanċ und -iśo, ng. auch gu- yúus, giúus verwitwet; Witwe, Witwer",berger-entry-2932|berger-entry-2932-dialect-1,source-explicit-dialect-correspondence,accepted,Provisional starred Hunza citation form; Berger explicitly supplies the Yasin correspondence.
