Language_ID	Parameter_ID	Form	Gloss	Native	Phonemic	Notes	Source	Cognateset	Etymology	Entry_Key	Variant_Of_Key	Borrowed_From_Key	Derivation_Parent_Keys	Tags
markodi_vannarkadav		niːrerigenᵊ	He is thirsty		niːrerigenᵊ	JLSR 2025-005 physical p.36 / printed p.30 / item 182 / MTV / right column	canvin2025[p. 30, item 182, MTV]			sil-mavilan-2025-182-mtv				
markodi_ennappara		nirɜrugɐt̪	He is thirsty		nirɜrugɐt̪	JLSR 2025-005 physical p.36 / printed p.30 / item 182 / MTE / right column	canvin2025[p. 30, item 182, MTE]			sil-mavilan-2025-182-mte				
markodi_pannithadam		unukkine	He is drinking		unukkine	JLSR 2025-005 physical p.36 / printed p.30 / item 183 / MTP / right column	canvin2025[p. 30, item 183, MTP]			sil-mavilan-2025-183-mtp				
markodi_vannarkadav		uɳukkinə	He is drinking		uɳukkinə	JLSR 2025-005 physical p.36 / printed p.30 / item 183 / MTV / right column	canvin2025[p. 30, item 183, MTV]			sil-mavilan-2025-183-mtv				
markodi_ennappara		uɲukːeɲᵘ	He is drinking		uɲukːeɲᵘ	JLSR 2025-005 physical p.36 / printed p.30 / item 183 / MTE / right column	canvin2025[p. 30, item 183, MTE]			sil-mavilan-2025-183-mte				
markodi_pannithadam		tʃiɲtʃigeɳu	He is sleeping		tʃiɲtʃigeɳu	JLSR 2025-005 physical p.36 / printed p.30 / item 184 / MTP / right column	canvin2025[p. 30, item 184, MTP]			sil-mavilan-2025-184-mtp				
markodi_vannarkadav		tʃiɲdʒiginu	He is sleeping		tʃiɲdʒiginu	JLSR 2025-005 physical p.36 / printed p.30 / item 184 / MTV / right column	canvin2025[p. 30, item 184, MTV]			sil-mavilan-2025-184-mtv				
markodi_ennappara		tʃɨɲdʒɨgɜɳ	He is sleeping		tʃɨɲdʒɨgɜɳ	JLSR 2025-005 physical p.36 / printed p.30 / item 184 / MTE / right column	canvin2025[p. 30, item 184, MTE]			sil-mavilan-2025-184-mte				
markodi_pannithadam		pədugeɳu	He lay down		pədugeɳu	JLSR 2025-005 physical p.36 / printed p.30 / item 185 / MTP / right column	canvin2025[p. 30, item 185, MTP]			sil-mavilan-2025-185-mtp				
markodi_vannarkadav		padeginu	He lay down		padeginu	JLSR 2025-005 physical p.36 / printed p.30 / item 185 / MTV / right column	canvin2025[p. 30, item 185, MTV]			sil-mavilan-2025-185-mtv				
markodi_ennappara		padukɜɳⁱ	He lay down		padukɜɳⁱ	JLSR 2025-005 physical p.36 / printed p.30 / item 185 / MTE / right column	canvin2025[p. 30, item 185, MTE]			sil-mavilan-2025-185-mte				
markodi_pannithadam		kuɭɭepp	Sit down		kuɭɭepp	JLSR 2025-005 physical p.36 / printed p.30 / item 186 / MTP / right column	canvin2025[p. 30, item 186, MTP]			sil-mavilan-2025-186-mtp				
markodi_vannarkadav		kullupːə	Sit down		kullupːə	JLSR 2025-005 physical p.36 / printed p.30 / item 186 / MTV / right column	canvin2025[p. 30, item 186, MTV]			sil-mavilan-2025-186-mtv				
markodi_ennappara		kuɭːe	Sit down		kuɭːe	JLSR 2025-005 physical p.36 / printed p.30 / item 186 / MTE / right column	canvin2025[p. 30, item 186, MTE]			sil-mavilan-2025-186-mte				
markodi_pannithadam		t̪a	Give		t̪a	JLSR 2025-005 physical p.37 / printed p.31 / item 187 / MTP / left column	canvin2025[p. 31, item 187, MTP]			sil-mavilan-2025-187-mtp				
markodi_vannarkadav		tːa	Give		tːa	JLSR 2025-005 physical p.37 / printed p.31 / item 187 / MTV / left column	canvin2025[p. 31, item 187, MTV]			sil-mavilan-2025-187-mtv				
markodi_ennappara		tːa	Give		tːa	JLSR 2025-005 physical p.37 / printed p.31 / item 187 / MTE / left column	canvin2025[p. 31, item 187, MTE]			sil-mavilan-2025-187-mte				
markodi_pannithadam		kɑt̪iɳɖu	It is burning		kɑt̪iɳɖu	JLSR 2025-005 physical p.37 / printed p.31 / item 188 / MTP / left column	canvin2025[p. 31, item 188, MTP]			sil-mavilan-2025-188-mtp				
markodi_vannarkadav		kat̪uga	It is burning		kat̪uga	JLSR 2025-005 physical p.37 / printed p.31 / item 188 / MTV / left column	canvin2025[p. 31, item 188, MTV]			sil-mavilan-2025-188-mtv				
markodi_ennappara		kat̪iɲu	It is burning		kat̪iɲu	JLSR 2025-005 physical p.37 / printed p.31 / item 188 / MTE / left column	canvin2025[p. 31, item 188, MTE]			sil-mavilan-2025-188-mte				
markodi_pannithadam		tʃejt̪igu	He died		tʃejt̪igu	JLSR 2025-005 physical p.37 / printed p.31 / item 189 / MTP / left column	canvin2025[p. 31, item 189, MTP]			sil-mavilan-2025-189-mtp				
markodi_vannarkadav		tʃejt̪ːu	He died		tʃejt̪ːu	JLSR 2025-005 physical p.37 / printed p.31 / item 189 / MTV / left column	canvin2025[p. 31, item 189, MTV]			sil-mavilan-2025-189-mtv				
markodi_ennappara		tʃejt̪iːu	He died		tʃejt̪iːu	JLSR 2025-005 physical p.37 / printed p.31 / item 189 / MTE / left column	canvin2025[p. 31, item 189, MTE]			sil-mavilan-2025-189-mte				
markodi_pannithadam		kereŋɖu	He killed		kereŋɖu	JLSR 2025-005 physical p.37 / printed p.31 / item 190 / MTP / left column	canvin2025[p. 31, item 190, MTP]			sil-mavilan-2025-190-mtp				
markodi_vannarkadav		kerukːo	He killed		kerukːo	JLSR 2025-005 physical p.37 / printed p.31 / item 190 / MTV / left column	canvin2025[p. 31, item 190, MTV]			sil-mavilan-2025-190-mtv				
markodi_ennappara		kerekːed	He killed		kerekːed	JLSR 2025-005 physical p.37 / printed p.31 / item 190 / MTE / left column	canvin2025[p. 31, item 190, MTE]			sil-mavilan-2025-190-mte				
markodi_pannithadam		parəguⁱ	It is flying		parəguⁱ	JLSR 2025-005 physical p.37 / printed p.31 / item 191 / MTP / left column	canvin2025[p. 31, item 191, MTP]			sil-mavilan-2025-191-mtp				
markodi_vannarkadav		paregeɳu	It is flying		paregeɳu	JLSR 2025-005 physical p.37 / printed p.31 / item 191 / MTV / left column	canvin2025[p. 31, item 191, MTV]			sil-mavilan-2025-191-mtv				
markodi_ennappara		paregaɲu	It is flying		paregaɲu	JLSR 2025-005 physical p.37 / printed p.31 / item 191 / MTE / left column	canvin2025[p. 31, item 191, MTE]			sil-mavilan-2025-191-mte				
markodi_pannithadam		nədʌt̪in̪d̪e	Walk		nədʌt̪in̪d̪e	JLSR 2025-005 physical p.37 / printed p.31 / item 192 / MTP / left column	canvin2025[p. 31, item 192, MTP]			sil-mavilan-2025-192-mtp				
markodi_vannarkadav		nədakːunnu	Walk		nədakːunnu	JLSR 2025-005 physical p.37 / printed p.31 / item 192 / MTV / left column	canvin2025[p. 31, item 192, MTV]			sil-mavilan-2025-192-mtv				
markodi_ennappara		nədət̪igɜt̪e	Walk		nədət̪igɜt̪e	JLSR 2025-005 physical p.37 / printed p.31 / item 192 / MTE / left column	canvin2025[p. 31, item 192, MTE]			sil-mavilan-2025-192-mte				
markodi_pannithadam		paːjiŋdu	Run		paːjiŋdu	JLSR 2025-005 physical p.37 / printed p.31 / item 193 / MTP / left column	canvin2025[p. 31, item 193, MTP]			sil-mavilan-2025-193-mtp				
markodi_vannarkadav		pajugeɳu	Run		pajugeɳu	JLSR 2025-005 physical p.37 / printed p.31 / item 193 / MTV / left column	canvin2025[p. 31, item 193, MTV]			sil-mavilan-2025-193-mtv				
markodi_ennappara		pejit̪ɜ	Run		pejit̪ɜ	JLSR 2025-005 physical p.37 / printed p.31 / item 193 / MTE / left column	canvin2025[p. 31, item 193, MTE]			sil-mavilan-2025-193-mte				
markodi_pannithadam		poːɳɖ	Go		poːɳɖ	JLSR 2025-005 physical p.37 / printed p.31 / item 194 / MTP / middle column	canvin2025[p. 31, item 194, MTP]			sil-mavilan-2025-194-mtp				
markodi_vannarkadav		po	Go		po	JLSR 2025-005 physical p.37 / printed p.31 / item 194 / MTV / middle column	canvin2025[p. 31, item 194, MTV]			sil-mavilan-2025-194-mtv				
markodi_ennappara		poː	Go		poː	JLSR 2025-005 physical p.37 / printed p.31 / item 194 / MTE / middle column	canvin2025[p. 31, item 194, MTE]			sil-mavilan-2025-194-mte				
markodi_pannithadam		pɑlla	Come		pɑlla	JLSR 2025-005 physical p.37 / printed p.31 / item 195 / MTP / middle column	canvin2025[p. 31, item 195, MTP]			sil-mavilan-2025-195-mtp				
markodi_vannarkadav		ba	Come		ba	JLSR 2025-005 physical p.37 / printed p.31 / item 195 / MTV / middle column	canvin2025[p. 31, item 195, MTV]			sil-mavilan-2025-195-mtv				
markodi_ennappara		pɑ	Come		pɑ	JLSR 2025-005 physical p.37 / printed p.31 / item 195 / MTE / middle column	canvin2025[p. 31, item 195, MTE]			sil-mavilan-2025-195-mte				
markodi_pannithadam		paɳə	Speak		paɳə	JLSR 2025-005 physical p.37 / printed p.31 / item 196 / MTP / middle column	canvin2025[p. 31, item 196, MTP]			sil-mavilan-2025-196-mtp				
markodi_vannarkadav		paɳɳu	Speak		paɳɳu	JLSR 2025-005 physical p.37 / printed p.31 / item 196 / MTV / middle column	canvin2025[p. 31, item 196, MTV]			sil-mavilan-2025-196-mtv				
markodi_ennappara		paɲːɜ	Speak		paɲːɜ	JLSR 2025-005 physical p.37 / printed p.31 / item 196 / MTE / middle column	canvin2025[p. 31, item 196, MTE]			sil-mavilan-2025-196-mte				
markodi_pannithadam		keɳᵊ	He hears		keɳᵊ	JLSR 2025-005 physical p.37 / printed p.31 / item 197 / MTP / middle column	canvin2025[p. 31, item 197, MTP]			sil-mavilan-2025-197-mtp				
markodi_vannarkadav		keɳᵊ	He hears		keɳᵊ	JLSR 2025-005 physical p.37 / printed p.31 / item 197 / MTV / middle column	canvin2025[p. 31, item 197, MTV]			sil-mavilan-2025-197-mtv				
markodi_ennappara		kɜɲege	He hears		kɜɲege	JLSR 2025-005 physical p.37 / printed p.31 / item 197 / MTE / middle column	canvin2025[p. 31, item 197, MTE]			sil-mavilan-2025-197-mte				
markodi_pannithadam		tʃuɳɖ	He saw		tʃuɳɖ	JLSR 2025-005 physical p.37 / printed p.31 / item 198 / MTP / middle column	canvin2025[p. 31, item 198, MTP]			sil-mavilan-2025-198-mtp				
markodi_vannarkadav		tʃugᵊ	He saw		tʃugᵊ	JLSR 2025-005 physical p.37 / printed p.31 / item 198 / MTV / middle column	canvin2025[p. 31, item 198, MTV]			sil-mavilan-2025-198-mtv				
markodi_ennappara		tʃːen̪d̪	He saw		tʃːen̪d̪	JLSR 2025-005 physical p.37 / printed p.31 / item 198 / MTE / middle column	canvin2025[p. 31, item 198, MTE]			sil-mavilan-2025-198-mte				
markodi_pannithadam		enu	I (1st sg)		enu	JLSR 2025-005 physical p.37 / printed p.31 / item 199 / MTP / middle column	canvin2025[p. 31, item 199, MTP]			sil-mavilan-2025-199-mtp				
markodi_vannarkadav		enu	I (1st sg)		enu	JLSR 2025-005 physical p.37 / printed p.31 / item 199 / MTV / middle column	canvin2025[p. 31, item 199, MTV]			sil-mavilan-2025-199-mtv				
markodi_ennappara		enu	I (1st sg)		enu	JLSR 2025-005 physical p.37 / printed p.31 / item 199 / MTE / middle column	canvin2025[p. 31, item 199, MTE]			sil-mavilan-2025-199-mte				
markodi_pannithadam		idʒe	You (2nd sg, inf.)		idʒe	JLSR 2025-005 physical p.37 / printed p.31 / item 200 / MTP / middle column	canvin2025[p. 31, item 200, MTP]			sil-mavilan-2025-200-mtp				
markodi_vannarkadav		ijːⁱ	You (2nd sg, inf.)		ijːⁱ	JLSR 2025-005 physical p.37 / printed p.31 / item 200 / MTV / middle column	canvin2025[p. 31, item 200, MTV]			sil-mavilan-2025-200-mtv				
markodi_ennappara		iy	You (2nd sg, inf.)		iy	JLSR 2025-005 physical p.37 / printed p.31 / item 200 / MTE / middle column	canvin2025[p. 31, item 200, MTE]			sil-mavilan-2025-200-mte				
markodi_pannithadam		nigʌɭ	You (2nd sg, form.)		nigʌɭ	JLSR 2025-005 physical p.37 / printed p.31 / item 201 / MTP / right column	canvin2025[p. 31, item 201, MTP]			sil-mavilan-2025-201-mtp				
markodi_vannarkadav		nikːarⁱ	You (2nd sg, form.)		nikːarⁱ	JLSR 2025-005 physical p.37 / printed p.31 / item 201 / MTV / right column	canvin2025[p. 31, item 201, MTV]			sil-mavilan-2025-201-mtv				
markodi_ennappara		nɨkːl	You (2nd sg, form.)		nɨkːl	JLSR 2025-005 physical p.37 / printed p.31 / item 201 / MTE / right column	canvin2025[p. 31, item 201, MTE]			sil-mavilan-2025-201-mte				
markodi_pannithadam		aːji	He (3rd sg, m.)		aːji	JLSR 2025-005 physical p.37 / printed p.31 / item 202 / MTP / right column	canvin2025[p. 31, item 202, MTP]			sil-mavilan-2025-202-mtp				
markodi_vannarkadav		aːji	He (3rd sg, m.)		aːji	JLSR 2025-005 physical p.37 / printed p.31 / item 202 / MTV / right column	canvin2025[p. 31, item 202, MTV]			sil-mavilan-2025-202-mtv				
markodi_ennappara		ayi	He (3rd sg, m.)		ayi	JLSR 2025-005 physical p.37 / printed p.31 / item 202 / MTE / right column	canvin2025[p. 31, item 202, MTE]			sil-mavilan-2025-202-mte				
markodi_pannithadam		ajjini	She (3rd sg, f.)		ajjini	JLSR 2025-005 physical p.37 / printed p.31 / item 203 / MTP / right column	canvin2025[p. 31, item 203, MTP]			sil-mavilan-2025-203-mtp				
markodi_vannarkadav		ad̪u	She (3rd sg, f.)		ad̪u	JLSR 2025-005 physical p.37 / printed p.31 / item 203 / MTV / right column	canvin2025[p. 31, item 203, MTV]			sil-mavilan-2025-203-mtv				
markodi_ennappara		ad̪eu	She (3rd sg, f.)		ad̪eu	JLSR 2025-005 physical p.37 / printed p.31 / item 203 / MTE / right column	canvin2025[p. 31, item 203, MTE]			sil-mavilan-2025-203-mte				
markodi_pannithadam		ekːalam	We		ekːalam	JLSR 2025-005 physical p.37 / printed p.31 / item 204 / MTP / right column	canvin2025[p. 31, item 204, MTP]			sil-mavilan-2025-204-mtp				
markodi_vannarkadav		namːa	We		namːa	JLSR 2025-005 physical p.37 / printed p.31 / item 204 / MTV / right column	canvin2025[p. 31, item 204, MTV]			sil-mavilan-2025-204-mtv				
markodi_ennappara		ekː	We		ekː	JLSR 2025-005 physical p.37 / printed p.31 / item 204 / MTE / right column	canvin2025[p. 31, item 204, MTE]			sil-mavilan-2025-204-mte				
markodi_pannithadam		nɑnnːa ɾʌɖːʌɭ	We (two)		nɑnnːa ɾʌɖːʌɭ	JLSR 2025-005 physical p.37 / printed p.31 / item 205 / MTP / right column	canvin2025[p. 31, item 205, MTP]			sil-mavilan-2025-205-mtp				
markodi_vannarkadav		namːa	We (two)		namːa	JLSR 2025-005 physical p.37 / printed p.31 / item 205 / MTV / right column	canvin2025[p. 31, item 205, MTV]			sil-mavilan-2025-205-mtv				
markodi_ennappara		nemmə	We (two)		nemmə	JLSR 2025-005 physical p.37 / printed p.31 / item 205 / MTE / right column	canvin2025[p. 31, item 205, MTE]			sil-mavilan-2025-205-mte				
markodi_pannithadam		nikːʌr	You (2nd pl)		nikːʌr	JLSR 2025-005 physical p.37 / printed p.31 / item 206 / MTP / right column	canvin2025[p. 31, item 206, MTP]			sil-mavilan-2025-206-mtp				
markodi_vannarkadav		nikːerelːam	You (2nd pl)		nikːerelːam	JLSR 2025-005 physical p.37 / printed p.31 / item 206 / MTV / right column	canvin2025[p. 31, item 206, MTV]			sil-mavilan-2025-206-mtv				
markodi_ennappara		nikːərar	You (2nd pl)		nikːərar	JLSR 2025-005 physical p.37 / printed p.31 / item 206 / MTE / right column	canvin2025[p. 31, item 206, MTE]			sil-mavilan-2025-206-mte				
markodi_pannithadam		aʋu	They (3rd pl)		aʋu	JLSR 2025-005 physical p.37 / printed p.31 / item 207 / MTP / right column	canvin2025[p. 31, item 207, MTP]			sil-mavilan-2025-207-mtp				
markodi_vannarkadav		aoʋ	They (3rd pl)		aoʋ	JLSR 2025-005 physical p.37 / printed p.31 / item 207 / MTV / right column	canvin2025[p. 31, item 207, MTV]			sil-mavilan-2025-207-mtv				
markodi_ennappara		ɑou	They (3rd pl)		ɑou	JLSR 2025-005 physical p.37 / printed p.31 / item 207 / MTE / right column	canvin2025[p. 31, item 207, MTE]			sil-mavilan-2025-207-mte				
markodi_pannithadam		pod̪i	Dust		pod̪i	JLSR 2025-005 physical p.38 / printed p.32 / item 208 / MTP / left column	canvin2025[p. 32, item 208, MTP]			sil-mavilan-2025-208-mtp				
markodi_vannarkadav		podi	Dust		podi	JLSR 2025-005 physical p.38 / printed p.32 / item 208 / MTV / left column	canvin2025[p. 32, item 208, MTV]			sil-mavilan-2025-208-mtv				
markodi_ennappara		podɨ	Dust		podɨ	JLSR 2025-005 physical p.38 / printed p.32 / item 208 / MTE / left column	canvin2025[p. 32, item 208, MTE]			sil-mavilan-2025-208-mte				
