Item	Gloss	List_Code	Raw_Form	Form	PDF_Page	Printed_Page	Column	Status	Continuation_Lines	Review
7	nose	KHR	pVzV	pʌzʌ	100	82	1	response	0	SILDoulosNP positioned text
8	mouth	KHR	xolV	xolʌ	100	82	2	response	0	SILDoulosNP positioned text
9	teeth	KHR	Gàs7	ɣɑɕ	100	82	3	response	0	SILDoulosNP positioned text
7	nose	WCI	pizV	pizʌ	100	82	1	response	0	SILDoulosNP positioned text
8	mouth	WCI	xolV	xolʌ	100	82	2	response	0	SILDoulosNP positioned text
9	teeth	WCI	Gàs7	ɣɑɕ	100	82	3	response	0	SILDoulosNP positioned text
7	nose	ORM	nene	nene	100	82	1	response	0	SILDoulosNP positioned text
8	mouth	ORM	pioz	pioz	100	82	2	response	0	SILDoulosNP positioned text
9	teeth	ORM	gVs	gʌs	100	82	3	response	0	SILDoulosNP positioned text
10	tongue	PES	'jibV	'jibʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	PES	'sinV	'sinʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	PES	xeTV	xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	CHS	jIbV	jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	CHS	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	CHS	xeTV / geDV	xeʈʌ / geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	MAR	jIbV	jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	MAR	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	MAR	xeTV / geDV	xeʈʌ / geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	SWA	jIbV	jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	SWA	sinV	sinʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	SWA	geDV	geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	MAD	jEbV / jIbV	jɛbʌ / jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	MAD	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	MAD	xeTV / geDV	xeʈʌ / geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	MIN	jEbV / jIbV	jɛbʌ / jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	MIN	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	MIN	xeTV / geDV	xeʈʌ / geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	BAT	jIbV	jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	BAT	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	BAT	xeTV / geDV	xeʈʌ / geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	BAF	jIbV	jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	BAF	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	BAF	xeTV / geDV	xeʈʌ / geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	OGI	jIbV	jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	OGI	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	OGI	xeTV / geDV	xeʈʌ / geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	DIR	jIbV	jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	DIR	sinV	sinʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	DIR	xeTV	xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	BAJ	jIbà	jɪbɑ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	BAJ	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	BAJ	xeTV	xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	MOH	jVbV	jʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	MOH	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	MOH	xeTà	xeʈɑ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	NIG	{Vbà	ʒʌbɑ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	NIG	si'nV	si'nʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	NIG	'xeTV	'xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	SHN	'{VbV	'ʒʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	SHN	'sinV	'sinʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	SHN	geDV	geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	BAR	{Ibà	ʒɪbɑ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	BAR	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	BAR	geDà	geɖɑ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	MAL	{Vbà	ʒʌbɑ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	MAL	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	MAL	xeTà	xeʈɑ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	ZKH	{Vbà	ʒʌbɑ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	ZKH	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	ZKH	geDà	geɖɑ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	JAM	jIbV	jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	JAM	'sinà	'sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	JAM	geDV	geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	TIR	'jVbV	'jʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	TIR	si'nV	si'nʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	TIR	'geDV	'geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	JAL	jIbà	jɪbɑ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	JAL	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	JAL	xeTà / geDV	xeʈɑ / geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	CHE	jIbV	jɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	CHE	sinV	sinʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	CHE	xeTV	xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	PAR	{VbV	ʒʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	PAR	sInà	sɪnɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	PAR	xeTV	xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	HAN	{ibV	ʒibʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	HAN	sinV	sinʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	HAN	xeTV	xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	TAL	{IbV	ʒɪbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	TAL	sinV	sinʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	TAL	xeTV	xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	KRK	{VbV	ʒʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	KRK	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	KRK	xeTV	xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	LAK	zVbV	zʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	LAK	sinV	sinʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	LAK	geDV	geɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	BAN	{Vbà	ʒʌbɑ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	BAN	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	BAN	geDà	geɖɑ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	MIR	{Vbà	ʒʌbɑ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	MIR	sinV	sinʌ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	MIR	gVdV / xeTV	gʌdʌ / xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	WAA	zVbV	zʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	WAA	sinV / dzigVr	sinʌ / dzigʌr	101	83	2	response	0	SILDoulosNP positioned text
12	belly	WAA	gVDV / nàs	gʌɖʌ / nɑs	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	QUE	zVbV	zʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	QUE	sinà / dzigVr	sinɑ / dzigʌr	101	83	2	response	0	SILDoulosNP positioned text
12	belly	QUE	nVs	nʌs	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	CHA	{VbV	ʒʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	CHA	sinV / dzigVr	sinʌ / dzigʌr	101	83	2	response	0	SILDoulosNP positioned text
12	belly	CHA	nVs	nʌs	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	PAS	{VbV	ʒʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	PAS	sinV / dzigVr	sinʌ / dzigʌr	101	83	2	response	0	SILDoulosNP positioned text
12	belly	PAS	nVs / xeTV	nʌs / xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	KAK	zVbV	zʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	KAK	zigVr	zigʌr	101	83	2	response	0	SILDoulosNP positioned text
12	belly	KAK	nVs / xeTV	nʌs / xeʈʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	KHR	{VbV	ʒʌbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	KHR	sinV / zigVr / dzigVr	sinʌ / zigʌr / dzigʌr	101	83	2	response	0	SILDoulosNP positioned text
12	belly	KHR	nVs	nʌs	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	WCI	zbV	zbʌ	101	83	1	response	0	SILDoulosNP positioned text
11	breast	WCI	jIgVr	jɪgʌr	101	83	2	response	0	SILDoulosNP positioned text
12	belly	WCI	nVs / gVDV	nʌs / gʌɖʌ	101	83	3	response	0	SILDoulosNP positioned text
10	tongue	ORM	zVbàn	zʌbɑn	101	83	1	response	0	SILDoulosNP positioned text
11	breast	ORM	sinà	sinɑ	101	83	2	response	0	SILDoulosNP positioned text
12	belly	ORM	Dim	ɖim	101	83	3	response	0	SILDoulosNP positioned text
13	arm/hand	PES	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	PES	sVK'gVl	sʌŋ'gʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	PES	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	CHS	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	CHS	sVKgVl	sʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	CHS	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	MAR	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	MAR	sVKgVl	sʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	MAR	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	SWA	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	SWA	sVKgVl	sʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	SWA	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	MAD	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	MAD	tsVKgVl	tsʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	MAD	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	MIN	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	MIN	sVKgVl	sʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	MIN	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	BAT	lecV / làs	lecʌ / lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	BAT	sàKgVl	sɑŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	BAT	tVle / wàrGVwài	tʌle / wɑrɣʌwɑi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	BAF	lecV	lecʌ	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	BAF	sàKgVl	sɑŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	BAF	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	OGI	lecV	lecʌ	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	OGI	sàKgVl	sɑŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	OGI	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	DIR	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	DIR	sVKgVl	sʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	DIR	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	BAJ	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	BAJ	sVKgVl	sʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	BAJ	tVle / worGVwei	tʌle / worɣʌwei	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	MOH	Làs	ɭɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	MOH	'sàKgVl	'sɑŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	MOH	tàle	tɑle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	NIG	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	NIG	tsàK'gVl	tsɑŋ'gʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	NIG	r'GVwài	r'ɣʌwɑi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	SHN	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	SHN	tsVK'gVl	tsʌŋ'gʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	SHN	tàlài	tɑlɑi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	BAR	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	BAR	tsVKgVl	tsʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	BAR	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	MAL	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	MAL	tsVKgVl	tsʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	MAL	tVlVi	tʌlʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	ZKH	los	los	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	ZKH	tsVKgVl	tsʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	ZKH	tVlVi	tʌlʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	JAM	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	JAM	tsVK'gVl	tsʌŋ'gʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	JAM	tàlài	tɑlɑi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	TIR	los	los	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	TIR	tsVK'gVl	tsʌŋ'gʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	TIR	tà'lài	tɑ'lɑi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	JAL	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	JAL	sVKgVl	sʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	JAL	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	CHE	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	CHE	tVxnVi	tʌxnʌi	102	84	2	response	0	SILDoulosNP positioned text
15	palm	CHE	tVle	tʌle	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	PAR	los	los	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	PAR	tsVKgVlV	tsʌŋgʌlʌ	102	84	2	response	0	SILDoulosNP positioned text
15	palm	PAR	wàrGVwi / tVlià	wɑrɣʌwi / tʌliɑ	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	HAN	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	HAN	terkVi	terkʌi	102	84	2	response	0	SILDoulosNP positioned text
15	palm	HAN	tVlVi	tʌlʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	TAL	los	los	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	TAL	tsVKgVlV	tsʌŋgʌlʌ	102	84	2	response	0	SILDoulosNP positioned text
15	palm	TAL	tVlà	tʌlɑ	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	KRK	los	los	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	KRK	tsàKgVl	tsɑŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	KRK	tVlài	tʌlɑi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	LAK	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	LAK	sVKgVl	sʌŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	LAK	GVrwVi	ɣʌrwʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	BAN	los	los	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	BAN	sVngVl	sʌngʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	BAN	tVlài	tʌlɑi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	MIR	los	los	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	MIR	sàK'gVl	sɑŋ'gʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	MIR	wVGVwVi / tVlVi	wʌɣʌwʌi / tʌlʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	WAA	wVzVr	wʌzʌr	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	WAA	tsàKgVl	tsɑŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	WAA	wVrGVwVi	wʌrɣʌwʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	QUE	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	QUE	{irE	ʒirɛ	102	84	2	response	0	SILDoulosNP positioned text
15	palm	QUE	wàrGVwVi	wɑrɣʌwʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	CHA	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	CHA	{VrVi	ʒʌrʌi	102	84	2	response	0	SILDoulosNP positioned text
15	palm	CHA	wàrGVwVi	wɑrɣʌwʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	PAS	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	PAS	Z7erVi / tseKgVl	ʐerʌi / tseŋgʌl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	PAS	wàrGVwVi	wɑrɣʌwʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	KAK	lVc / làs / wVzVr	lʌc / lɑs / wʌzʌr	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	KAK	sVKglVi	sʌŋglʌi	102	84	2	response	0	SILDoulosNP positioned text
15	palm	KAK	wàrGVwVi	wɑrɣʌwʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	KHR	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	KHR	{ErVi / tsVKgVl / tsIKgVle	ʒɛrʌi / tsʌŋgʌl / tsɪŋgʌle	102	84	2	response	0	SILDoulosNP positioned text
15	palm	KHR	wàrGVwVi	wɑrɣʌwʌi	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	WCI	làs	lɑs	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	WCI	tsIKgVle	tsɪŋgʌle	102	84	2	response	0	SILDoulosNP positioned text
15	palm	WCI	wàrGVwà	wɑrɣʌwɑ	102	84	3	response	0	SILDoulosNP positioned text
13	arm/hand	ORM	bizEr	bizɛr	102	84	1	response	0	SILDoulosNP positioned text
14	elbow (forearm)	ORM	ciKgIl	ciŋgɪl	102	84	2	response	0	SILDoulosNP positioned text
15	palm	ORM	tVlài	tʌlɑi	102	84	3	response	0	SILDoulosNP positioned text
16	finger	PES	'gotV	'gotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	PES	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	PES	xpV	xpʌ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	CHS	gotV	gotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	CHS	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	CHS	xpà	xpɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	MAR	gwVtV	gwʌtʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	MAR	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	MAR	xpV	xpʌ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	SWA	gotV	gotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	SWA	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	SWA	xpà	xpɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	MAD	gwotV / gwVtV	gwotʌ / gwʌtʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	MAD	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	MAD	xpà	xpɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	MIN	gwotV	gwotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	MIN	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	MIN	xpà	xpɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	BAT	gotV	gotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	BAT	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	BAT	xpà	xpɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	BAF	gotV	gotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	BAF	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	BAF	pànDài / xpà	pɑnɖɑi / xpɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	OGI	gotV	gotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	OGI	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	OGI	pànDài	pɑnɖɑi	103	85	3	response	0	SILDoulosNP positioned text
16	finger	DIR	gotV	gotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	DIR	nuk	nuk	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	DIR	pVnDVi	pʌnɖʌi	103	85	3	response	0	SILDoulosNP positioned text
16	finger	BAJ	gotV	gotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	BAJ	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	BAJ	pVnDVi	pʌnɖʌi	103	85	3	response	0	SILDoulosNP positioned text
16	finger	MOH	gwVtà	gwʌtɑ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	MOH	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	MOH	xpà	xpɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	NIG	'gwVtà	'gwʌtɑ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	NIG	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	NIG	pVxà	pʌxɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	SHN	'gotV / gwVtà	'gotʌ / gwʌtɑ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	SHN	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	SHN	pV'xà	pʌ'xɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	BAR	gwVtà	gwʌtɑ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	BAR	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	BAR	pxà	pxɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	MAL	gwVtà / gotV	gwʌtɑ / gotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	MAL	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	MAL	xpV	xpʌ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	ZKH	gwotV	gwotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	ZKH	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	ZKH	pxà	pxɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	JAM	'gotV / gwotV	'gotʌ / gwotʌ	103	85	1	response	0	SILDoulosNP positioned text
17	fingernail	JAM	nukh	nukh	103	85	2	response	0	SILDoulosNP positioned text
18	leg / foot	JAM	pVxà	pʌxɑ	103	85	3	response	0	SILDoulosNP positioned text
16	finger	TIR	'gotV	'gotʌ	103	85	1	response	0	SILDoulosNP positioned text
