PDF_Page	Printed_Page	Line	Item	Gloss	Similarity_Group	Manual_Form	Site_Codes	Unknown_Site_Codes	Confidence	Review_Status	Review_Note
81	71	54	145	light	1	hɐluk	Jjw		high	complete	
81	71	55	145	light	1	hɐluka	Tdpt		high	complete	
81	71	56	145	light	1	haluk	bc		high	complete	
81	71	57	145	light	1	həluk	k		high	complete	
81	71	58	145	light	1	hɪlka	A		high	complete	
81	71	59	145	light	1	hʌlʊk	CKSm		high	complete	
81	71	60	145	light	1	hʌlʊka	DHKR		high	complete	
81	71	61	145	light	1	hʌlʊkid̪a	L		high	complete	
81	71	62	145	light	2	hɐlka	GV		high	complete	
81	71	63	145	light	2	hɐluk	Jjw		high	complete	
81	71	64	145	light	2	hɐule	S		high	complete	
81	71	65	145	light	2	haluk	bc		high	complete	
81	71	66	145	light	2	həluk	k		high	complete	
81	71	67	145	light	2	hɪlka	A		high	complete	
81	71	68	145	light	3	hɐru	BZ		high	complete	
81	71	69	145	light	3	hʌɽu	M		high	complete	
81	71	70	145	light	4	lɔnkhɔja	p		high	complete	
81	71	71	145	light	5	ɾɐmɐl	U		high	complete	
81	71	74	146	above	1	sɛrmo	CHKLMR		high	complete	
81	71	75	146	above	1	semore	Z		high	complete	
81	71	76	146	above	1	semro	DG		high	complete	
81	71	77	146	above	1	seremre	T		high	complete	
81	71	78	146	above	2	ɐgas	mp		high	complete	
81	71	79	146	above	2	agas	Scjtw		high	complete	
81	71	80	146	above	2	akas	c		high	complete	
81	71	81	146	above	3	t̪ɛŋg	A		high	complete	
81	71	82	146	above	3	t̪eŋg	S		high	complete	
81	71	83	146	above	3	t̪eŋgɨ	bd		high	complete	
81	71	84	146	above	4	ʊpːəɾɛ	k		high	complete	
81	71	85	146	above	4	uppɐr	V		high	complete	
81	71	86	146	above	5	uːɲtʃ	B		high	complete	
81	71	87	146	above	6	tʃet̪ɐn	U		high	complete	
81	71	88	146	above	7	usul	J		high	complete	
81	71	91	147	below	1	pɛn̪d̪i	j		high	complete	
81	71	92	147	below	1	pen̪d̪i	bcdpw		high	complete	
81	71	93	147	below	1	pen̪d̪ɪ	S		high	complete	
81	71	94	147	below	1	pen̪d̪ire	t		high	complete	
81	71	95	147	below	1	pɪn̪d̪ɪ	m		high	complete	
81	71	96	147	below	2	ɔt̪et̪	J		high	complete	
81	71	97	147	below	2	othɨ	R		high	complete	
81	71	98	147	below	2	ot̪h	G		high	complete	
81	71	99	147	below	2	ot̪hɨ	Scw		high	complete	
81	71	100	147	below	2	ot̪het̪	jt		high	complete	
81	71	101	147	below	3	lɐt̪t̪ɐr	U		high	complete	
81	71	102	147	below	3	lat̪are	T		high	complete	
81	71	103	147	below	3	lət̪ʌr	A		high	complete	
81	71	104	147	below	3	lʌt̪ar	HKM		high	complete	
81	71	105	147	below	3	lʌt̪t̪ar	CD		high	complete	
81	71	106	147	below	4	t̪ɔs	bcp		high	complete	
81	71	107	147	below	5	hɛ̃thɛ	k		high	complete	
81	71	108	147	below	5	hẽːʈh	B		high	complete	
81	71	109	147	below	6	bhɪt̪hɾɪ	R		high	complete	
81	71	110	147	below	7	huɖiŋg	L		high	complete	
81	71	111	147	below	8	nitʃe	V		high	complete	
81	71	112	147	below	9	t̪ɐri	Z		high	complete	
81	71	115	148	white	1	pʊɳɖi	S		high	complete	
81	71	116	148	white	1	puɳɖi	TUcdjmptw		high	complete	
81	71	117	148	white	1	puɳɖiʔa	b		high	complete	
81	71	118	148	white	1	puɳɖih	c		high	complete	
81	71	119	148	white	1	puɽi	A		high	complete	
81	71	120	148	white	2	ʊdʒɐɖ	G		high	complete	
81	71	121	148	white	2	ʊdʒɐr	BV		high	complete	
81	71	122	148	white	2	ʊdʒaɽ	CDLMRS		high	complete	
81	71	123	148	white	3	dʒʌrka	J		high	complete	
81	71	124	148	white	3	tʃəɾkɐ	k		high	complete	
81	71	125	148	white	3	tʃərka	A		high	complete	
81	71	126	148	white	3	tʃʌrka	HK		high	complete	
81	71	127	148	white	4	pɐɳɖra	Z		high	complete	
81	71	130	149	black	1	kɐɖija	CGHMT		high	complete	
81	71	131	149	black	1	kɐrija	BV		high	complete	
81	71	132	149	black	1	keɾijɐ	k		high	complete	
81	71	133	149	black	1	kʌɖija	AJ		high	complete	
81	71	134	149	black	1	kʌɽija	DKLRSZ		high	complete	
81	71	135	149	black	2	hen̪d̪e	SUcdjptw		high	complete	
81	71	136	149	black	2	hen̪d̪e ʔa	b		high	complete	
81	71	137	149	black	2	hen̪d̪eh	m		high	complete	
82	72	5	150	red	1	lɐl	k		high	complete	
82	72	6	150	red	1	lal	BCDGHJKLMRSTVZbcdjmptw		high	complete	
82	72	7	150	red	2	ɐrriʔa	U		high	complete	
82	72	8	150	red	3	dʒəɾʌɭija	A		high	complete	
82	72	11	151	one	1	miaʈaŋg	m		high	complete	
82	72	12	151	one	1	mijaʈaŋ	S		high	complete	
82	72	13	151	one	1	mijaʈaŋg	bcjptw		high	complete	
82	72	14	151	one	1	miʈoŋg	CDGKLMR		high	complete	
82	72	15	151	one	2	mɪgoʈ	HKL		high	complete	
82	72	16	151	one	2	miʈoŋ	Z		high	complete	
82	72	17	151	one	2	miʈoŋg	CDGKLMR		high	complete	
82	72	18	151	one	3	ɛk	k		high	complete	
82	72	19	151	one	3	ek	BKRV		high	complete	
82	72	20	151	one	4	mɪjan	J		high	complete	
82	72	21	151	one	4	mɪjãɖ	A		high	complete	
82	72	22	151	one	4	mijən	U		high	complete	
82	72	23	151	one	5	min	T		high	complete	
82	72	26	152	two	1	ba ʈaŋg	Sbcdmtw		high	complete	
82	72	27	152	two	1	bahʈaŋg	jp		high	complete	
82	72	28	152	two	1	barʈoŋg	CDGKMRZ		high	complete	
82	72	29	152	two	2	bargoʈ	L		high	complete	
82	72	30	152	two	2	barʈoŋg	CDGKMRZ		high	complete	
82	72	31	152	two	3	d̪o	K		high	complete	
82	72	32	152	two	3	d̪ʊi	R		high	complete	
82	72	33	152	two	3	d̪ʊiʈoŋg	M		high	complete	
82	72	34	152	two	3	d̪ui	BVk		high	complete	
82	72	35	152	two	4	bɐɾija	U		high	complete	
82	72	36	152	two	4	bɐriɔ	T		high	complete	
82	72	37	152	two	4	bərija	AJ		high	complete	
82	72	38	152	two	5	bargɛʈoŋg	H		high	complete	
82	72	41	153	three	1	pegoʈ	L		high	complete	
82	72	42	153	three	1	peɪʈoŋg	CDGKR		high	complete	
82	72	43	153	three	1	pei gɔt	Z		high	complete	
82	72	44	153	three	1	peiʈaŋg	Sbcdjmptw		high	complete	
82	72	45	153	three	2	t̪ɪnʈoŋg	M		high	complete	
82	72	46	153	three	2	t̪in	BKRVk		high	complete	
82	72	47	153	three	3	pɛja	A		high	complete	
82	72	48	153	three	3	pija	T		high	complete	
82	72	49	153	three	3	t̪ija	J		high	complete	
82	72	50	153	three	4	appija	U		high	complete	
82	72	51	153	three	4	pɛja	A		high	complete	
82	72	52	153	three	4	pija	T		high	complete	
82	72	53	153	three	5	t̪ɛɪgoʈoŋg	H		high	complete	
82	72	56	154	four	1	sɛirʈoŋg	K		high	complete	
82	72	57	154	four	1	tʃairgoʈ	H		high	complete	
82	72	58	154	four	1	tʃairʈoŋg	DR		high	complete	
82	72	59	154	four	1	tʃarʈaŋg	j		high	complete	
82	72	60	154	four	1	tʃarʈoŋ	Z		high	complete	
82	72	61	154	four	1	tʃarʈoŋg	CGM		high	complete	
82	72	62	154	four	2	tʃairʈoŋg	DR		high	complete	
82	72	63	154	four	2	tʃar gɔ ʈaŋg	Sbcdmptw		high	complete	
82	72	64	154	four	2	tʃarʈaŋg	j		high	complete	
82	72	65	154	four	2	tʃarʈoŋ	Z		high	complete	
82	72	66	154	four	2	tʃarʈoŋg	CGM		high	complete	
82	72	67	154	four	3	tʃɐiɾ	Bk		high	complete	
82	72	68	154	four	3	tʃar	AKRV		high	complete	
82	72	69	154	four	4	tʃargo	T		high	complete	
82	72	70	154	four	4	tʃargɔʈ	J		high	complete	
82	72	71	154	four	4	tʃargoʈ	L		high	complete	
82	72	72	154	four	5	upɨnija	U		high	complete	
82	72	75	155	five	1	paɲtʃ go	T		high	complete	
82	72	76	155	five	1	paɲtʃ goʈ	L		high	complete	
82	72	77	155	five	1	paɲtʃ ʈaŋg	j		high	complete	
82	72	78	155	five	1	paɲtʃ ʈoŋg	CDGMR		high	complete	
82	72	79	155	five	1	patʃʈoŋ	Z		high	complete	
82	72	80	155	five	1	pãːsʈoŋg	K		high	complete	
82	72	81	155	five	1	pãtʃgɔʈ	J		high	complete	
82	72	82	155	five	2	paɲtʃ gɔ ʈaŋg	Sbcdmptw		high	complete	
82	72	83	155	five	2	paɲtʃ ʈaŋg	j		high	complete	
82	72	84	155	five	2	paɲtʃ ʈoŋg	CDGMR		high	complete	
82	72	85	155	five	2	patʃʈoŋ	Z		high	complete	
82	72	86	155	five	3	paɲtʃ	BKRV		high	complete	
82	72	87	155	five	3	pãtʃ	A		high	complete	
82	72	88	155	five	3	pə̃ɲtʃ	k		high	complete	
82	72	89	155	five	4	pasgoʈ	H		high	complete	
82	72	90	155	five	4	pãːsʈoŋg	K		high	complete	
82	72	91	155	five	4	pãtʃgɔʈ	J		high	complete	
82	72	92	155	five	5	mɔɳeja	U		high	complete	
82	72	95	156	six	1	tʃe ʈaŋg	cj		high	complete	
82	72	96	156	six	1	tʃhɛʈoŋg	CR		high	complete	
82	72	97	156	six	1	tʃhegɔʈ	J		high	complete	
82	72	98	156	six	1	tʃhɔʈoŋg	DGKM		high	complete	
82	72	99	156	six	1	tʃogoʈ	HL		high	complete	
82	72	100	156	six	1	tʃoʈoŋ	Z		high	complete	
82	72	101	156	six	2	tʃɔgɔʈaŋg	Sbdmptw		high	complete	
82	72	102	156	six	3	tʃɐu	k		high	complete	
82	72	103	156	six	3	tʃhɛ	AKR		high	complete	
82	72	104	156	six	3	tʃho	V		high	complete	
82	72	105	156	six	3	tʃhɔu	B		high	complete	
82	72	106	156	six	4	tʃhegɔʈ	J		high	complete	
82	72	107	156	six	4	tʃhogo	T		high	complete	
82	72	108	156	six	4	tʃogoʈ	HL		high	complete	
82	72	109	156	six	4	tʃoʈoŋ	Z		high	complete	
82	72	110	156	six	5	t̪ʊrija	U		high	complete	
82	72	113	157	seven	1	sat̪go	T		high	complete	
82	72	114	157	seven	1	sat̪gɔʈ	J		high	complete	
82	72	115	157	seven	1	sat̪goʈ	HL		high	complete	
82	72	116	157	seven	1	sat̪ʈog	Z		high	complete	
82	72	117	157	seven	1	sat̪ʈoŋg	CDGKMR		high	complete	
82	72	118	157	seven	2	sat̪ gɔ  ʈaŋg	Sbcdjmptw		high	complete	
82	72	119	157	seven	2	sat̪ʈog	Z		high	complete	
82	72	120	157	seven	2	sat̪ʈoŋg	CDGKMR		high	complete	
82	72	121	157	seven	3	sɐt̪	k		high	complete	
82	72	122	157	seven	3	sat̪	ABKRV		high	complete	
82	72	123	157	seven	4	ɪɾɨlija	U		high	complete	
82	72	126	158	eight	1	aʈhgo	T		high	complete	
82	72	127	158	eight	1	aʈhgɔʈ	J		high	complete	
82	72	128	158	eight	1	aʈhgoʈ	HL		high	complete	
82	72	129	158	eight	1	aʈhʈoŋg	CDGKMR		high	complete	
82	72	130	158	eight	1	aʈtoŋ	Z		high	complete	
82	72	131	158	eight	2	aʈh gɔ ʈaŋg	Sbcdjmptw		high	complete	
82	72	132	158	eight	3	ɐʈ	k		high	complete	
82	72	133	158	eight	3	aʈh	ABKRV		high	complete	
82	72	134	158	eight	4	aɾeja	U		high	complete	
82	72	137	159	nine	1	nɐugɔʈ	J		high	complete	
82	72	138	159	nine	1	nauʈoŋ	Z		high	complete	
83	73	3	159	nine	1	nʌʊgo	T		high	complete	
83	73	4	159	nine	1	nʌʊgoʈ	HL		high	complete	
83	73	5	159	nine	1	nʌʊʈoŋg	CDGKMR		high	complete	
83	73	6	159	nine	2	nɐʊ gɔ ʈaŋg	Sbcdjmptw		high	complete	
83	73	7	159	nine	2	nauʈoŋ	Z		high	complete	
83	73	8	159	nine	2	nʌʊʈoŋg	CDGKMR		high	complete	
83	73	9	159	nine	3	ɳɐu	k		high	complete	
83	73	10	159	nine	3	nɐu	A		high	complete	
83	73	11	159	nine	3	nʌʊ	BKRV		high	complete	
83	73	12	159	nine	4	eja	U		high	complete	
83	73	15	160	ten	1	d̪əsgɔʈ	J		high	complete	
83	73	16	160	ten	1	d̪ʌsgo	T		high	complete	
83	73	17	160	ten	1	d̪ʌsgoʈ	HL		high	complete	
83	73	18	160	ten	1	d̪ʌsʈoŋg	CDGKMR		high	complete	
83	73	19	160	ten	1	d̪usʈoŋ	Z		high	complete	
83	73	20	160	ten	2	d̪ɐs gɔ ʈaŋg	Sbcdjmptw		high	complete	
83	73	21	160	ten	2	d̪ʌsʈoŋg	CDGKMR		high	complete	
83	73	22	160	ten	2	d̪usʈoŋ	Z		high	complete	
83	73	23	160	ten	3	d̪ɐs	BKRVk		high	complete	
83	73	24	160	ten	3	d̪əs	A		high	complete	
83	73	25	160	ten	4	geleja	U		high	complete	
83	73	28	161	eleven	1	gaɾahgoʈ	HL		high	complete	
83	73	29	161	eleven	1	garahʈoŋg	DG		high	complete	
83	73	30	161	eleven	1	garaʈoŋg	KZ		high	complete	
83	73	31	161	eleven	1	gjaɾagɔʈ	J		high	complete	
83	73	32	161	eleven	1	gjarahʈoŋg	CMR		high	complete	
83	73	33	161	eleven	2	gara gɔ ʈaŋg	Sbcdjmptw		high	complete	
83	73	34	161	eleven	2	garahʈoŋg	DG		high	complete	
83	73	35	161	eleven	2	garaʈoŋg	KZ		high	complete	
83	73	36	161	eleven	2	gjarahʈoŋg	CMR		high	complete	
83	73	37	161	eleven	3	egɐɾɐ	k		high	complete	
83	73	38	161	eleven	3	gara	V		high	complete	
83	73	39	161	eleven	3	garah	B		high	complete	
83	73	40	161	eleven	3	gjaɾa	A		high	complete	
83	73	41	161	eleven	3	gjara	K		high	complete	
83	73	42	161	eleven	3	gjarah	R		high	complete	
83	73	43	161	eleven	4	gaɾago	T		high	complete	
83	73	44	161	eleven	4	gaɾahgoʈ	HL		high	complete	
83	73	45	161	eleven	4	gjaɾagɔʈ	J		high	complete	
83	73	46	161	eleven	5	gelmijən	U		high	complete	
83	73	49	162	twelve	1	baɾagɔʈ	J		high	complete	
83	73	50	162	twelve	1	bara ʈoŋ	Z		high	complete	
83	73	51	162	twelve	1	barahʈoŋg	CDGKMR		high	complete	
83	73	52	162	twelve	1	bʌrahgoʈ	HL		high	complete	
83	73	53	162	twelve	2	barah gɔ ʈaŋg	Sbcdjmptw		high	complete	
83	73	54	162	twelve	2	barahʈoŋg	CDGKMR		high	complete	
83	73	55	162	twelve	3	bɐɾɐ	k		high	complete	
83	73	56	162	twelve	3	baɾa	A		high	complete	
83	73	57	162	twelve	3	barɐh	B		high	complete	
83	73	58	162	twelve	3	bʌra	K		high	complete	
83	73	59	162	twelve	3	bʌrah	RV		high	complete	
83	73	60	162	twelve	4	baɾagɔʈ	J		high	complete	
83	73	61	162	twelve	4	barago	T		high	complete	
83	73	62	162	twelve	4	bʌrahgoʈ	HL		high	complete	
83	73	63	162	twelve	5	gelbɐɾɾija	U		high	complete	
83	73	66	163	twenty	1	bisgo	T		high	complete	
83	73	67	163	twenty	1	bisgɔʈ	J		high	complete	
83	73	68	163	twenty	1	bisgoʈ	HL		high	complete	
83	73	69	163	twenty	1	bisʈoŋ	Z		high	complete	
83	73	70	163	twenty	1	bisʈoŋg	DGKMR		high	complete	
83	73	71	163	twenty	2	bis gɔ ʈaŋg	Sbcdmptw		high	complete	
83	73	72	163	twenty	2	bisʈoŋ	Z		high	complete	
83	73	73	163	twenty	2	bisʈoŋg	DGKMR		high	complete	
83	73	74	163	twenty	4	bis	ABKRVk		high	complete	
83	73	75	163	twenty	4	bise	j		high	complete	
83	73	76	163	twenty	5	mijakoɖi	jp		high	complete	
83	73	77	163	twenty	5	mijakuɾɪh	m		high	complete	
83	73	78	163	twenty	5	mikuɽi	D		high	complete	
83	73	79	163	twenty	5	mikuɾɪ	C		high	complete	
83	73	80	163	twenty	6	ɛkɛikuɖi	R		high	complete	
83	73	81	163	twenty	7	hissi	U		high	complete	
83	73	84	164	one hundred	1	mija sau	Scjp		high	complete	
83	73	85	164	one hundred	1	mija sou	d		high	complete	
83	73	86	164	one hundred	1	mijasɔh	m		high	complete	
83	73	87	164	one hundred	1	misau	D		high	complete	
83	73	88	164	one hundred	1	miso	CLR		high	complete	
83	73	89	164	one hundred	2	sɐu gɔ ʈaŋg	bdmtw		high	complete	
83	73	90	164	one hundred	2	sɔueʈoŋg	G		high	complete	
83	73	91	164	one hundred	2	sɔuʈoŋg	KM		high	complete	
83	73	92	164	one hundred	3	sɐu gɔ	T		high	complete	
83	73	93	164	one hundred	3	sɔhʈoŋ	Z		high	complete	
83	73	94	164	one hundred	3	sɔueʈoŋg	G		high	complete	
83	73	95	164	one hundred	3	sɔuʈoŋg	KM		high	complete	
83	73	96	164	one hundred	3	sogɔʈ	J		high	complete	
83	73	97	164	one hundred	4	so	A		high	complete	
83	73	98	164	one hundred	4	sɔ	V		high	complete	
83	73	99	164	one hundred	4	sʌʊ	BKT		high	complete	
83	73	100	164	one hundred	5	ɛkoiso	R		high	complete	
83	73	101	164	one hundred	5	ɛksʌu	H		high	complete	
83	73	102	164	one hundred	5	eksɐu	p		high	complete	
83	73	103	164	one hundred	5	eksɐu	k		high	complete	
83	73	104	164	one hundred	6	moɽẽ hissi	U		high	complete	
83	73	106	165	who?	1	ɪja	S		high	complete	
83	73	107	165	who?	1	ija	bcdjmptw		high	complete	
83	73	108	165	who?	1	ije	CDGHKLMRZ		high	complete	
83	73	109	165	who?	2	ka	T		high	complete	
83	73	110	165	who?	2	ke	k		high	complete	
83	73	111	165	who?	2	kon	Bk		high	complete	
83	73	112	165	who?	2	koɳ	V		high	complete	
83	73	113	165	who?	3	ɔke	AJ		high	complete	
83	73	114	165	who?	3	okɔe	U		high	complete	
83	73	117	166	what?	1	tʃɪla	CGHKLR		high	complete	
83	73	118	166	what?	1	tʃɪlam	D		high	complete	
83	73	119	166	what?	1	tʃɪle	MZ		high	complete	
83	73	120	166	what?	1	tʃɪli	bd		high	complete	
83	73	121	166	what?	1	tʃɪlɪ	S		high	complete	
83	73	122	166	what?	2	tʃi	jmpt		high	complete	
83	73	123	166	what?	2	tʃɪli	bd		high	complete	
83	73	124	166	what?	2	tʃɪlɪ	S		high	complete	
83	73	125	166	what?	2	tʃih	bw		high	complete	
83	73	126	166	what?	2	tʃiva	cw		high	complete	
83	73	127	166	what?	3	ka	BTV		high	complete	
83	73	128	166	what?	3	kɐ	k		high	complete	
83	73	129	166	what?	4	tʃɪt̪ena	J		high	complete	
83	73	130	166	what?	4	tʃinaʔa	U		high	complete	
83	73	131	166	what?	5	ɛt̪an	A		high	complete	
83	73	132	166	what?	5	tʃet̪e	T		high	complete	
83	73	135	167	where?	1	kɐra	dw		high	complete	
83	73	136	167	where?	1	kɐra hɐn	t		high	complete	
83	73	137	167	where?	1	kɐra hor	Z		high	complete	
83	73	138	167	where?	1	kɐrɐ	LM		high	complete	
84	74	3	167	where?	1	kɐre ʔa	bc		high	complete	
84	74	4	167	where?	1	kɐreh	w		high	complete	
84	74	5	167	where?	1	kɐrt̪e	d		high	complete	
84	74	6	167	where?	1	kʌra vʌri	S		high	complete	
84	74	7	167	where?	1	kʌraɪ	D		high	complete	
84	74	8	167	where?	1	kʌrɛ	CKRm		high	complete	
84	74	9	167	where?	1	kʌrʌm	GHT		high	complete	
84	74	10	167	where?	2	kɐ̃ha	BV		high	complete	
84	74	11	167	where?	2	kãh	m		high	complete	
84	74	12	167	where?	2	kəh hɐn̪t̪e	jp		high	complete	
84	74	13	167	where?	2	kəhɐ	k		high	complete	
84	74	14	167	where?	3	kʌrʌm	GHT		high	complete	
84	74	15	167	where?	3	ɔkarem	J		high	complete	
84	74	16	167	where?	4	kɐrt̪e	d		high	complete	
84	74	17	167	where?	4	kot̪aʔa	U		high	complete	
84	74	18	167	where?	4	ɔkat̪ɛ	A		high	complete	
84	74	19	167	where?	5	kɐrt̪e	d		high	complete	
84	74	20	167	where?	5	ɔkaɖɛ	A		high	complete	
84	74	21	167	where?	5	ɔkat̪ɛ	A		high	complete	
84	74	24	168	when?	1	t̪imin	cj		high	complete	
84	74	25	168	when?	1	t̪imis	Tcmptw		high	complete	
84	74	26	168	when?	1	t̪ʊmis	CDGHKLMR		high	complete	
84	74	27	168	when?	1	t̪umin d̪in	Z		high	complete	
84	74	28	168	when?	2	kɐra bɐt̪hɐr	bd		high	complete	
84	74	29	168	when?	2	kʌɾa bʌt̪hʌr	S		high	complete	
84	74	30	168	when?	3	kɐb	BV		high	complete	
84	74	31	168	when?	4	ʊkin bɛra	A		high	complete	
84	74	32	168	when?	4	ʊkin iɖi	J		high	complete	
84	74	33	168	when?	5	ka tʃeka	c		high	complete	
84	74	34	168	when?	6	kẽhijɐ	k		high	complete	
84	74	35	168	when?	7	tʃimt̪aː	U		high	complete	
84	74	38	169	how many?	1	t̪ɪmɪn	Sbcdjmptw		high	complete	
84	74	39	169	how many?	1	t̪ʊmɪn	CDGHKLMRTZ		high	complete	
84	74	40	169	how many?	2	kɐt̪na	V		high	complete	
84	74	41	169	how many?	2	kɛt̪ənɐ	k		high	complete	
84	74	42	169	how many?	2	kɪt̪əne	J		high	complete	
84	74	43	169	how many?	3	kɐt̪ek	B		high	complete	
84	74	44	169	how many?	3	kɐt̪na	V		high	complete	
84	74	45	169	how many?	4	tʃimnɐŋg	U		high	complete	
84	74	46	169	how many?	5	ʊkin	A		high	complete	
84	74	49	170	what kind?	1	kɐraʔuɖi	KZ		high	complete	
84	74	50	170	what kind?	1	kʌraʊɖi	CDHLMR		high	complete	
84	74	51	170	what kind?	1	kʌrkʌraoɖi	G		high	complete	
84	74	52	170	what kind?	1	kʌrkʌraʊɖi	K		high	complete	
84	74	53	170	what kind?	1	kʌrʌʋʌɾɪ	S		high	complete	
84	74	54	170	what kind?	2	tʃighɐi	bt		high	complete	
84	74	55	170	what kind?	2	tʃighɐit̪e	cm		high	complete	
84	74	56	170	what kind?	2	tʃighɐja	j		high	complete	
84	74	57	170	what kind?	2	tʃighegija	w		high	complete	
84	74	58	170	what kind?	2	tʃighejane	d		high	complete	
84	74	59	170	what kind?	3	tʃeɖrija	T		high	complete	
84	74	60	170	what kind?	3	tʃɪlɪɾa	Sbt		high	complete	
84	74	61	170	what kind?	4	ka kɐs	B		high	complete	
84	74	62	170	what kind?	4	keɪsʌn	D		high	complete	
84	74	63	170	what kind?	4	keisən	k		high	complete	
84	74	64	170	what kind?	5	dʒilkare nɔnka	J		high	complete	
84	74	65	170	what kind?	5	tʃilkaʔa	U		high	complete	
84	74	66	170	what kind?	6	kɐjaʔ t̪eh	w		high	complete	
84	74	67	170	what kind?	6	kaʔt̪e	p		high	complete	
84	74	68	170	what kind?	7	ka tʃidʒ	V		high	complete	
84	74	69	170	what kind?	8	kəlːlekhɛ̃	k		high	complete	
84	74	70	170	what kind?	9	ɪt̪alʌkna	A		high	complete	
84	74	72	171	this	1	nɐʔa	CDGKSbcmptw		high	complete	
84	74	73	171	this	1	nejã	U		high	complete	
84	74	74	171	this	1	nɪjã	J		high	complete	
84	74	75	171	this	1	nɔʔa	A		high	complete	
84	74	76	171	this	1	nʌʔah	H		high	complete	
84	74	77	171	this	2	na	cjw		high	complete	
84	74	78	171	this	2	nã	MZ		high	complete	
84	74	79	171	this	2	n̪ʌ	KLR		high	complete	
84	74	80	171	this	3	eː	B		high	complete	
84	74	81	171	this	3	i	k		high	complete	
84	74	82	171	this	3	je	V		high	complete	
84	74	83	171	this	4	nina	T		high	complete	
84	74	86	172	that	1	hena	cd		high	complete	
84	74	87	172	that	1	hɔna	AJ		high	complete	
84	74	88	172	that	1	mɐna	CDGLMTb		high	complete	
84	74	89	172	that	1	mena	Scdjmptw		high	complete	
84	74	90	172	that	1	mʌn̪a	KRZ		high	complete	
84	74	91	172	that	2	mɐna	CDGLMTb		high	complete	
84	74	92	172	that	2	man	K		high	complete	
84	74	93	172	that	2	mena	Scdjmptw		high	complete	
84	74	94	172	that	2	mʌn̪a	KRZ		high	complete	
84	74	95	172	that	3	ɔː	B		high	complete	
84	74	96	172	that	3	oh	V		high	complete	
84	74	97	172	that	3	u	k		high	complete	
84	74	98	172	that	4	mʌn̪d̪eɾa	H		high	complete	
84	74	99	172	that	5	hɐneʔe	U		high	complete	
84	74	102	173	these	1	nɐʔa	CDGKSbcdjnptw	n	high	complete	unidentified source site code; retained, never reassigned
84	74	103	173	these	1	nɐʔa bɐgragiʔa	m		high	complete	
84	74	104	173	these	1	nina	T		high	complete	
84	74	105	173	these	1	nʊku	A		high	complete	
84	74	106	173	these	2	nã	MZ		high	complete	
84	74	107	173	these	2	n̪ʌ	KLR		high	complete	
84	74	108	173	these	3	nʌhenʌ	R		high	complete	
84	74	109	173	these	3	nʌnnʌʔah	H		high	complete	
84	74	110	173	these	4	eː	B		high	complete	
84	74	111	173	these	4	je	V		high	complete	
84	74	112	173	these	5	nɛjako	U		high	complete	
84	74	113	173	these	6	i dʒʊn	k		high	complete	
84	74	114	173	these	7	ʌɭɛ	J		high	complete	
84	74	116	174	those	1	hena	cd		high	complete	
84	74	117	174	those	1	mena	Scdjmptw		high	complete	
84	74	118	174	those	1	mʌna	DGKLMRTZb		high	complete	
84	74	119	174	those	2	man	K		high	complete	
84	74	120	174	those	2	mena	Scdjmptw		high	complete	
84	74	121	174	those	2	mʌna	DGKLMRTZb		high	complete	
84	74	122	174	those	3	mʌn̪d̪era	HR		high	complete	
84	74	123	174	those	4	maɪdʒ	C		high	complete	
84	74	124	174	those	4	man	K		high	complete	
84	74	125	174	those	5	ɔː	BV		high	complete	
84	74	126	174	those	6	hʊku	AJ		high	complete	
84	74	127	174	those	7	hɐneʔko	U		high	complete	
84	74	128	174	those	8	t̪hʌɾɾeja	m		high	complete	
84	74	129	174	those	9	u dʒən	k		high	complete	
84	74	132	175	same	1	mɪni ʈoŋ	G		high	complete	
84	74	133	175	same	1	mɪnɪ	LRT		high	complete	
84	74	134	175	same	1	mɪnɪ bɛɾʌn	H		high	complete	
84	74	135	175	same	1	mɪnɪ bʌrana	HK		high	complete	
84	74	136	175	same	1	mɪnɪ jek ɪd̪a	M		high	complete	
84	74	137	175	same	1	mɪnɪ kuɖɪ	S		high	complete	
84	74	138	175	same	1	mɪnɪ mɪt̪ka	D		high	complete	
85	75	3	175	same	1	mɪnɪ uɖɪ ɪd̪a	CK		high	complete	
85	75	4	175	same	1	mini kɐsɐɾ	Z		high	complete	
85	75	5	175	same	2	mɪjaɖ	A		high	complete	
85	75	6	175	same	2	mɪjan	J		high	complete	
85	75	7	175	same	2	mia  ghɐi	d		high	complete	
85	75	8	175	same	2	mija ghɐigija	cmtw		high	complete	
85	75	9	175	same	2	mija ghae	p		high	complete	
85	75	10	175	same	2	mija ghai	Sb		high	complete	
85	75	11	175	same	2	mija ghɛigi	j		high	complete	
85	75	12	175	same	2	mija ghija	w		high	complete	
85	75	13	175	same	3	bɐrabɐr	G		high	complete	
85	75	14	175	same	3	bɐrobɐr gija	m		high	complete	
85	75	15	175	same	3	bəɾɐ bɛɾ	k		high	complete	
85	75	16	175	same	4	ekɐikɐs	B		high	complete	
85	75	17	175	same	4	eke sɐman	V		high	complete	
85	75	18	175	same	5	miʔ leka	U		high	complete	
85	75	21	176	different	1	ɛʈaʔ ɪd̪a	MZ		high	complete	
85	75	22	176	different	1	ɛʈaʔ kuɖi	S		high	complete	
85	75	23	176	different	1	ɛʈaʔ uɖɪ ɪd̪a	C		high	complete	
85	75	24	176	different	1	eʈ etaʔa	p		high	complete	
