section,pdf_page,printed_page,top,native,raw_head,form,pos,gloss,cdial_ids,link_method,etymology,ocr_confidence,confidence,review_reasons,gold_rows,raw_entry
main,40,5,1324,ਉਨਵਿ,ūnavi,ūnavi,vi,bow down; lower (of gathering clouds,,unlinked,= unavi,80.13106858333333,0.8300000000000001,,,"ūnavi, v.i. ‘bow down; lower (of gathering clouds]. 2. [ = unavi]"
main,40,5,1379,ਉਪਜਿ,üpaji,"upaji, ūpaji",vi,"be produced, created, born",1814,gold,= UPAJI,88.66893255555556,1.0,,41,"üpaji, v.i. ‘be produced, created, born’. 15. [= UPAJI]"
main,40,5,1437,ਉਪਰਿ,ūpari,"uppari, ūpari",adv; ppn,"up, above; above, on, upon",2333,gold,= UPPARI,86.027183,1.0,,44,"ūpari, adv. ‘up, above’; also ppn. ‘above, on, upon’. 17. [ = UPPARI]"
main,40,5,1495,ਉਬਰਿ,übari,ubāri,vt,"save, deliver",2356,gold,= UBBARI,85.12002942857143,1.0,,48,"übari, v.i. ‘be saved’. 1. [= UBBARI]"
main,40,5,1555,ਉਤਾ,ūbhā (-au),ūbhā,adj,standing,,unlinked,= UBBHĀ,69.20763775,0.71,,,"ūbhā (-au), adj. ‘standing’. 5. [ = UBBHĀ]"
main,40,5,1609,ਉਭਿ,übhi,ūbhi,adv; ppn,"up, upwards; in the sky, in heaven",2426,gold,2426 ürdhva-: cf. ÜRADHI)J,60.38277392307692,1.0,,74,"übhi, adv. ‘up, upwards; in the sky, in heaven., 3. [2426 ürdhva-: cf. ÜRADHI)J"
main,40,5,1720,ਉਰਧੀ,üradhi,üradhi,adv,up,,unlinked,x OBHI)),81.535677875,0.8300000000000001,,,"üradhi, adv. ‘up’. 1. [Sk. ürdhvam [x OBHI))"
main,40,5,1782,ਉਰਮ,ürama,ürama,f,"wave, i.e. sea.",,unlinked,"Sk. ürmi-] ""a, HLO OVI ICALI J AL LE -",61.3922435625,0.71,,,"ürama, f. ‘wave, i.e. sea.’ 1. [Sk. ürmi-] ""a, HLO OVI ICALI J AL LE -"
main,41,6,78,ਓਮ਼ੈਕਾਰੁ,oarhkāru,oarhkāru,m,God (as the primal being].,,unlinked,"Sk. orhkāra- ‘the sacre syllable om, etc.'",74.16122679166666,0.71,,,"oarhkāru, m. ‘God (as the primal being]. 6. [Sk. orhkāra- ‘the sacre syllable om, etc.']"
main,41,6,206,ਓਇ,oi (emph. oï AsV16.2),oi,pr,"those, they",972,gold,see onu,82.5214402,1.0,,78,"oi (emph. oï AsV16.2), pr. ‘those, they’. 13. [see onu]"
main,41,6,265,ਓਸੁ,osu (osa before ppn.),"osu, osa",pr,"that, him (obl.)",972,gold,see onu,83.29355460000001,1.0,,79,"osu (osa before ppn.), pr. ‘that, him’. 2. [see onu]"
main,41,6,328,ਓਹਾਤ,ohāru,ohāṛu,m,floods (perh. fierce rain storms),850,gold,<850 avasīyate! 9: cf. S. ohīro for sense (not R ohāl ‘flotsam ™”),64.94237564166666,1.0,,76,"ohāru, m., in jhara jhakhara ohāra laharīrh vahanhi lakhesarī Sl- comm. ‘floods’ [as equ. of P. harh (<?)), but perh. better ‘fier rain-storms’`. 1. [<850 avasīyate! 9: cf. S. ohīro for sense (not R ohāl ‘flotsam ™”)]"
main,41,6,524,ਓਹੀ,ohī? (ohi' Si6),ohī,intj,"lament, moan, groan",,unlinked,onom.,50.68753154545455,0.5899999999999999,low_ocr_confidence,,"ohī? (ohi' Si6), intj. ʻalas”: ohī kari ‘lament, moan, groan’. c [onom.]"
main,41,6,629,ਓਹੁ,"ohu (emph. ohï?, oho MIV19.2; fsd. oha",ohu,pr,"that, he, she, it; p. those, they",972,gold,,83.96045963636364,1.0,,77,"ohu (emph. ohï?, oho MIV19.2; fsd. oha, emph. ohā MIV19.2, oh"
main,41,6,675,,MrAT'; pd. ohi?),MrAT'; pd. ohi?),pr,"that, he, she, it",,rejected,972 asa related forms are so. Osu (and cf. VA); sl. OTU; pd. OI; po. ONHĀAM; p ONHĪM (and see usu),80.8930635079365,0.51,missing_native;unverified_cdial_candidate;suspicious_headword,,"MrAT'; pd. ohi?), pr. ‘that, he, she, it'; p. ‘those, they’. 47. [972 asa related forms are so. Osu (and cf. VA); sl. OTU; pd. OI; po. ONHĀAM; p ONHĪM (and see usu)]"
main,41,6,828,ਓਗਾਹੁ,togāhu,ogāhu,m,witness,,unlinked,Pers. gavāh: cf. UGANI),82.94479325,0.8300000000000001,,,"togāhu, m. ‘witness’. F"". [Pers. gavāh: cf. UGANI)"
main,41,6,891,ਓਜਾਤ,ojāru (-ā),"ojāṛu, ojāṛā",m,"waste, wasteland, ruin, destruction",1660b,gold,1660 *ujjāta-,79.35787027777778,1.0,,80,"ojāru (-ā), m. ‘waste, wasteland; ruin, destruction’. 3. [1660 *ujjāta-]"
main,41,6,995,ਓਟ,ota,oṭā,f,"shelter, protection",2544,gold,2544 *otta-,89.893547,1.0,,81,"ota, f. ‘shelter, protection’ (+ gahi). 7. [2544 *otta-]"
main,41,6,1055,ਓਢਿ,odhi,oḍhi,vt,"put on, wear",2547,gold,2547 *oddh-,93.063944875,1.0,,82,"odhi, v.t. ‘put on, wear’. 1. [2547 *oddh-]"
main,41,6,1114,ਓਤਾਕੁ,otāku,otāku,m,"sitting place, abode",,unlinked,"Turk. > Pers. otāq; cf. S. otāqi ‘men’s sitting-room"": =AÙUTAĀKU",68.04100244871795,0.71,,,"otāku, m. ‘sitting place, abode’. 1. [Turk. > Pers. otāq; cf. S. otāqi ‘men’s sitting-room"": =AÙUTAĀKU]"
main,41,6,1219,ਓਤੁ,otu,otu,pr,"that, with that",972,gold,see oHu,90.043382125,1.0,,83,"otu, pr. ‘that, with that’. 1. [see oHu]"
main,41,6,1279,ਓਥੈ,othai,othai,adv,there,1564,crossref,see AITHAI,85.38005833333334,0.91,,,"othai, adv. ‘there’. 16. [see AITHAI]"
main,41,6,1337,ਓਨ੍ਮੁ,onamn,onamn,m,the letter O,,unlinked,comm. also as Sk. om namah ‘glory be to God!”,85.54153380769232,0.8300000000000001,,,"onamn, m. ‘the letter O’, as onama akkharu DO1, i.e. as standing foi oarhkāru *‘Goďd'’. 2. [comm. also as Sk. om namah ‘glory be to God!”"
main,41,6,1441,ਓਨਾ,onhārh,onhāṃ,pr,"those, them",972,gold,see OHU),86.67305714285715,1.0,,84,"onhārh, pr. ‘those, them’. 8. [see OHU)"
main,41,6,1500,ਓਨ੍ਹੀ,onhīmh,onhīṃ,pr,"by those, by them",972,gold,see onu,79.23216666666667,1.0,,85,"onhīmh, pr. ‘by those, by them’. 4. [see onu]"
main,41,6,1560,ਓਪਤਿ,opati,opati,f,"creation, birth",1812,gold,1812 utpatti-: cf. UTAPATI,86.1316390138889,1.0,,86,"opati, f. ‘creation, birth"": opati khapati 'creatioñn and destruction. birth and death’. 6. [1812 utpatti-: cf. UTAPATI]"
main,41,6,1667,ਓਮਾਹਾ,"omāhā (-a0"")","omāhā, omāhao",m,"great joy, rapture",2120,gold,2120 unmātha-),72.20081355555556,1.0,,87,"omāhā (-a0""), m. ‘great joy, rapture`. 6. [2120 unmātha-)"
main,41,6,1730,ਓਮੀ,omī,omī,adj,"illiterate, unlearned",,unlinked,"Ar. ummī], (aaa maaa",52.5727738125,0.5899999999999999,low_ocr_confidence,,"omī, adj., m. ‘illiterate, unlearned’. 2. [Ar. ummī], (aaa maaa"
main,42,7,33,ਓਰੁ,oru?,oru,m,"end, limit",,unlinked,=o0Ru,42.49955408333334,0.5899999999999999,low_ocr_confidence,,"oru?, m. ‘end, limit’, in kathan kathaüm na āvai oru GaA4. 1'. [=o0Ru]"
main,42,7,140,ਓਰੈ,orai,orai,ppn,below,805,gold,805 avarena,93.948237,1.0,,91,"orai, ppn. ‘below’. 1. [805 avarena]"
main,42,7,197,ਓਲ੍ਗੀ,olhagī,olhagī,m,"servant, retainer",822,gold,"Pk. olaggi- (ult. < Dravidian, rather than 822 avalagna- —SVrev.)",83.92351765000001,1.0,,92,"olhagī, m. ‘servant, retainer’. 2. [Pk. olaggi- (ult. < Dravidian, rather than 822 avalagna- —SVrev.)]"
main,42,7,302,ਓਨ੍ਹਾਮਾ,olhāmāå,olhāmāå,m,"reproach, complaint",,unlinked,= ULHAMA,84.467512125,0.6500000000000001,suspicious_headword,,"olhāmāå, m. ‘reproach, complaint’. 2. [ = ULHAMA]"
main,42,7,364,ਓੜ੍ਕੁ,otaku,oṛaku,m,"end, limit",,gold,ORU + -k(k]-: =P. orak,82.7778233125,1.0,,90,"otaku, m. ‘end, limit’: sl. oraki, as adv. ‘in the end, at last’. 2. [ORU + -k(k]-: =P. orak]"
main,42,7,464,ਓੜ੍,oru,"oru, oru, oṛu",f,side,812,gold,"??: =ORU?, ORAKU] m A",79.9958110625,1.0,,88;89,"oru, m. ‘end, limit’. 1. [??: =ORU?, ORAKU] m A"
main,42,7,855,ਅਉਹਠਿ,aühathi (-a),"aühaṭhi, aühaṭha",f,the heart,,gold,27,76.69240262301587,1.0,,93,"aühathi (-a), f., comm. as ‘the heart’, in aühathi hasata marhī gharu chāiā RaA9, athathi hasata mamihi bhīkhiā jācī Pr16, athatha pattana mathi bhīkhiā karai RaV12.3. 3. [27]"
main,42,7,1003,ਅਉਖਧੁ,aükhadhu,aükhadhu,m,"medicinal herb, medicine",,unlinked,Sk. ausadha-,84.733142125,0.8300000000000001,,,"aükhadhu, m. ‘medicinal herb, medicine’: attkhadha kari ‘apply remedies’. 3. [Sk. ausadha-]"
main,42,7,1109,ਅਉਖਾ,aükhā,aükhā,adj,"difficult, hard, in difficulties, hard-pressed",414,gold,414 apakşa-,66.94490305555556,1.0,,94,"aükhā, adj. ‘difficuit, hard; in difficulties, hard-pressed’. 7. [414 apakşa-]"
main,42,7,1205,ਅਉਗਣਿਆਰ,‘aüganiārā,‘aügaṇiārā,adj,sinful,,unlinked,= AVAGANIĀRU,69.03663842857144,0.53,suspicious_headword,,"‘aüganiārā, adj. ‘sinful’. 1. [ = AVAGANIĀRU]"
main,42,7,1273,ਅਉਗਣ,aüganu,aügaṇu,m,"defect, blemish; fault, sin",,unlinked,"= AŬGUNU, AVAGANUJ",86.49362818181818,0.8300000000000001,,,"aüganu, m. ‘defect, blemish; fault, sin’. 14. [ = AŬGUNU, AVAGANUJ]"
main,42,7,1334,ਅਉਗੁਣਵੰਤੀ,aügunavanti,aüguṇavanti,f,woman full of faults or sin,,unlinked,= AVAGANAVANTI,82.12927875,0.8300000000000001,,,"aügunavanti, f. ‘woman full of faults or sin’. 1. [ = AVAGANAVANTI]"
main,42,7,1383,ਅਉਗੁਣ,aügunu,aüguṇu,m,,,unlinked,,87.61841316666666,0.56,missing_gloss,,"aügunu, m. 3. Í = AŬGANUJ"
main,42,7,1450,ਅਉਘ੍ਟੁ,aüghatu,aüghaṭu,adj,"difficult, hard (of roadY",,unlinked,= AvaGHaTU,67.92828755555556,0.71,,,"aüghatu, adj. ‘difficult, hard (of roadY. 1. [= AvaGHaTU]"
main,42,7,1510,ਅਉਤਾਕੁ,aütāku,aütāku,m,"sitting-room, reception room",,unlinked,=O0TĀKU,78.334259875,0.71,,,"aütāku, m. ‘sitting-room, reception room’. 1. [ =O0TĀKU]"
main,42,7,1570,ਅਉਤਾਰੁ,aütāru,aütāru,m,"birth, appearance",,unlinked,= AVATĀRU,86.687155625,0.8300000000000001,,,"aütāru, m. ‘birth, appearance’. 1"". [ = AVATĀRU]"
main,42,7,1629,ਅਉਤੁ,aütu,aütu,adj,childless,490,gold,,83.7771575,1.0,,95,"aütu, adj. ‘childless’. 1. (490 aputra-]"
main,42,7,1685,ਅਉਧੂ,aüdhū,aüdhū,m,yogi,,unlinked,= AŬDHOTU,85.99487041666667,0.8300000000000001,,,"aüdhū, m. 'yogi’, usu. as term of address. 17. [ = AŬDHOTU]"
main,42,7,1743,ਅਉਧੂਤੁ,"aüdhūtu (-ā', -1)",aüdhūtu,m,,,unlinked,,72.17333785416668,0.44,missing_gloss,,"aüdhūtu (-ā', -1), m. 'one who has shaken off the world, yogi: mendicant ascetic, beggar`. 7. (Sk. avadhūta-: = AUDHŪ]"
main,43,8,31,ਅਉਲਿ,aüli,aüli,adv,first,,unlinked,= AvaLi,83.31190704166667,0.8300000000000001,,,"aüli, adv. ‘first’, in avali atli dīnu kari mitthā MjV8.1 [but comm. ‘the religion of the saints’ <Ar. auliyā (?)]. 1. [ = AvaLi]"
main,43,8,175,ਅੰਸ,ansa,ansa,xref,,,unlinked,,95.46947966666669,0.6799999999999999,,,ansa: see ANSU
main,43,8,228,ਅਸੈਖ,asañkha (-ā),asañkha,adj,"countless, innumerable",,unlinked,Sk. asarhkhya-,79.71569825,0.71,,,"asañkha (-ā), adj. ‘countless, innumerable’. 33. [Sk. asarhkhya-]"
main,43,8,291,ਅਸਗਹੁ,_ asagāhu,_ asagāhu,adj,very deep (of water,,unlinked,Sk. *asagāha-: cf. AGAHU,80.53632120833333,0.6500000000000001,suspicious_headword,,"_ asagāhu, adj. ‘very deep (of water]’; m. ‘very deep water, bottomless ocean’. 6. [Sk. *asagāha-: cf. AGAHU]"
main,43,8,395,ਅਸਟ,aseta,aseṭa,num,"eight: asata sidhi (-ïrh], f. ‘the eight magical powers",,unlinked,Sk. aştā: cf. ATTHA,79.74793166212122,0.71,,,"aseta, num. ‘eight: asata sidhi (-ïrh], f. ‘the eight magical powers’: asata daså‘the eighteen (Purānas)': asata dhātu ‘the eight metals’. 6. [Sk. aştā: cf. ATTHA]"
main,43,8,548,ਅਸਟਮੀ,asatami,asaṭami,f,8th day of lunar fortnight,,unlinked,Sk. aştamī-,88.7882001,0.8300000000000001,,,"asatami, f. ‘8th day of lunar fortnight’. 1. [Sk. aştamī-]"
main,43,8,608,ਅਸਤਿ,asanti,asanti,vs,is,,unlinked,Pers. ast,79.1755295,0.71,,,"asanti, v.s. ‘is’. 3'. [Pers. ast]"
main,43,8,667,ਅਸਬੈਤ,asathambhu,asathambhu,m,"support, prop",,unlinked,for Sk. stambha-: cf. THAMMHU,89.0893646,0.8300000000000001,,,"asathambhu, m. ‘support, prop’. 2. [for Sk. stambha-: cf. THAMMHU]"
main,43,8,723,ਅਸਥਾਨ,asathānu,asathānu,m,place,,unlinked,for Sk. sthāna-: cf. THANU,84.61614888888889,0.8300000000000001,,,"asathānu, m. ‘place’. 3. [for Sk. sthāna-: cf. THANU]"
main,43,8,784,ਅਸਥਿ੍ਰੁ,asathiru,asathiru,adj,"fixed, firm, permanent",,unlinked,fór Sk. sthira-: cf. THIRU,89.56568972727273,0.8300000000000001,,,"asathiru, adj. ‘fixed, firm, permanent’. 15. [fór Sk. sthira-: cf. THIRU]"
main,43,8,847,ਅਸਨਾਈ,asanāi,asanāi,f,"knowledge, acquaintance",,unlinked,Pers. āshnāi,78.06959842857142,0.71,,,"asanāi, f. ‘knowledge, acquaintance’. 1"". [Pers. āshnāi]"
main,43,8,906,ਅਸਨੌਹੁ,asanehu,asanehu,m,love,,unlinked,Pers. āsmān),84.52543695714286,0.8300000000000001,,,"asanehu, m. ‘love’. 2. [for Sk. sneha-: =SANEHO; cf. NEHU] asəmāni m. ‘sky, heaven’. 6. [Pers. āsmān)"
main,43,8,1022,ਅਸਰਲੂ,assrālu,asarālu,adj,"terrifying, fearful (of ocean, etc.)",,gold,"s)arāl ‘fearful’, but P. asrāl ‘large snake, alligator",77.93687544166666,1.0,,96,"assrālu, adj. ‘terrifying, fearful (of ocean, etc.yY. 4. [$arāru- ‘noxious (creaturey, with same generalization of sense as AJAGARU?; cf. Rj. as([s)arāl ‘fearful’, but P. asrāl ‘large snake, alligator]"
main,43,8,1176,ਅਸਰੂਪ,assrüpu,assrüpu,m,"essential form, nature, identity",,unlinked,for Sk. svarüpa-: =SAROPU',61.31788315,0.71,,,"assrüpu, m. ‘essential form, nature, identity’. 4. [for Sk. svarüpa-: =SAROPU']"
main,43,8,1280,ਅਸਲਿ,asali,asali,adv,really,,unlinked,Ar. asll: = AasuLOM,69.654090375,0.71,,,"asali, adv. ‘really’. 1. [Ar. asll: = AasuLOM]"
main,43,8,1339,ਅਸਵਾਰ,asavāru,asavāru,adj; m,"mounted; rider, horseman",926,gold,926 aśvavāra- (or directily < Pers. asvār?),77.2743153,1.0,,97,"asavāru, adj. ‘mounted’: also m. ‘rider, horseman’. 2. [926 aśvavāra- (or directily < Pers. asvār?)]"
main,43,8,1440,ਅਸਾ,assārh (ext. asārniha Sr10°),assāṃ,pr,"us, our",986,gold,see AassI1™,72.8026707,1.0,,98,"assārh (ext. asārniha Sr10°), pr. ‘us, our’. 2. [see AassI1™]"
main,43,8,1501,ਅਸਾਹੁ,asāhu,asāhu,adj,without breath,,unlinked,<ASSĀM: equ. HAMĀRĀ'] .,75.667153131993,0.71,,,"asāhu, adj. ‘without breath’, in jete jia jivamhi lai sāhārh jīivāle tārh ki asāha MjV14.1', comm. ‘why should He not give them life without breath? 1"". [a- + sĀHU?] asādā, poss. pr. ‘our’. 1. [ <ASSĀM: equ. HAMĀRĀ'] ."
main,43,8,1712,ਅਸਤੁ,asārhu,"asāṛhu, ahāṛhu",m,the month June-July,1473,gold,1473 āsādha-: = AHAĀRHU,81.7273437,1.0,,100,"asārhu, m. ‘the month June-July’. 1. [1473 āsādha-: = AHAĀRHU]"
main,43,8,1770,ਅਸੀ,"assī, (as ext. o. asīhānm MjV1.3)",assī,num,80,911,gold,911 _aŝīti-] f a a F,44.28715511363636,1.0,,101,"assī, (as ext. o. asīhānm MjV1.3), num. ‘80°. 1. [911 _aŝīti-] f a a F"
main,44,9,36,ਅਸੀਸ,asīsa (ext. pd. -arīārh),"āsīsa, asīsa",f,blessing,1457,gold,= ASISA] .,79.70014616666667,1.0,,188,"asīsa (ext. pd. -arīārh), f. ‘blessing’ (+ de). 1. [= ASISA] ."
main,44,9,98,ਅੰਸੁ,ansu (-ā°),"ansu, ansā",m,"share, part",2,gold,2 arhśa-,83.5525465,1.0,,103,"ansu (-ā°), m. ‘share, part’. 3. [2 arhśa-]"
main,44,9,157,ਅ੍ਸ੍ਨ,assunu,assunu,m,the month September-October,1472,gold,1472 āsvina-,77.465858,1.0,,104,"assunu, m. ‘the month September-October’. 2. [1472 āsvina-]"
main,44,9,215,ਅਸੁਰ,asura,asura,m,demons,,unlinked,Sk.,86.44321679999999,0.8300000000000001,,,"asura, mp. ‘demons’, as asura sarhghāri ‘destroy demons’. 3. [Sk.]"
main,44,9,272,ਅਸੂਲੂ,asulūrh,asulūrh,adv,"really, basically",,unlinked,Ar. asi; =Sir. aslūnhi. = ASALI,70.09061218181817,0.71,,,"asulūrh, adv. ‘really, basically’. 1. [Ar. asi; =Sir. aslūnhi. = ASALI]"
main,44,9,325,ਮਹ,abarh,abarh,m,"ego, pride",,unlinked,Sk. aham ‘T: cf. HaUM,74.0187092,0.71,,,"abarh, m? ‘ego, pride’. 2. [Sk. aham ‘T: cf. HaUM]"
main,44,9,393,ਅਹੰਕਰਣ,ahamkaranu,ahamkaraṇu,m,"ego, pride",,unlinked,,78.99159657142857,0.71,,,"ahamkaranu, m. ‘ego, pride’. 2. (Sk ahakarana-]"
main,44,9,453,ਅਹੰਕਾਰੀ,aharhkārī,aharhkārī,adj,proud,,unlinked,Sk. aharhkārin-,80.90588666666666,0.8300000000000001,,,"aharhkārī, adj. ‘proud’: also m. ‘egotist’. 4. [Sk. aharhkārin-]"
main,44,9,512,ਅਹੰਕਾਰੁ,"aharhkāru (-ā', -0"")",aharhkāru,m,"ego, egotism, pride, self-centredness",,unlinked,Sk. ahamkāra-,69.40863452777778,0.71,,,"aharhkāru (-ā', -0""), m. ‘ego, egotism, pride, self-centredness’. 27. [Sk. ahamkāra-]"
main,44,9,619,ਅਹਰਣਿ,aharanji,aharaṇi,f,anvil,252,gold,252 adhikarani-,67.45970966666667,1.0,,105,"aharanji, f. ‘anvil’. 1. [252 adhikarani-]"
main,44,9,679,ਅਹਲਿਆ,ahaliā,ahaliā,f,"Ahalyā, wife of the rẹşi Gotama, seduced by Indra",,unlinked,,78.57859025,0.71,,,"ahaliā, f. ‘Ahalyā, wife of the rẹşi Gotama, seduced by Indra’. 1."
main,44,9,738,ਅਹਵਾਲ,ahavāla,ahavāla,m,"state, condition",,unlinked,"Ar. ahvāl, p. of kāl. equ. HALU",75.83232891666667,0.71,,,"ahavāla, m. ‘state, condition’. 1"". [Ar. ahvāl, p. of kāl. equ. HALU]"
main,44,9,797,ਅਹਾਜੁ,ahāju,ahāju,adj,"not to be eaten, i.e. forbidden, unclean",,unlinked,akhādya-]),79.648478775,0.71,,,"ahāju, adj. ‘not to be eaten, i.e. forbidden, unclean’, in khānā khāju ahāju SaV 14.2"". 1"". [akhādya-])"
main,44,9,903,ਅਹਾਰੰ,ahārarh (-0),ahārarh,m,food,,unlinked,= AKARU,74.53365275,0.71,,,"ahārarh (-0), m. ‘food’. 2. [ = AKARU]"
main,44,9,961,ਅਹਾੜੀ,ahārhi,ahāṛhī,f,"the Rabi' crop, sprint harvest",1474,gold,,83.66884689999999,1.0,,106,"-ahārhi, f. ‘the Rabi‘ crop, spring harvest’. 1. (1474 āsādhiya-]"
main,44,9,1018,ਅਹਾ,ahārhu,ahārhu,m,the month June-July: the spring harvest,1473,crossref,= ASĀRHU,83.53005538888888,0.91,,,"ahārhu, m. ‘the month June-July: the spring harvest. 1. [= ASĀRHU]"
main,44,9,1120,ਅਹਿ,ahi’,ahi,adv,"the, thus",230,gold,230 atha (Pk. ahay),79.17529434469697,1.0,,107,"ahi’, adv. ‘thèn, thus’ (?), in rāmacandi mārio aki rāvanu SG40 [comm. ‘in his pride’ ( < AHAaM)]??]] 1. [230 atha (Pk. ahay)"
main,44,9,1221,ਅਹਿ,tahi’,ahi’,pr,this,2530,crossref,"= IHU, EHU; cf. airu",79.06784275,0.6099999999999999,suspicious_headword,,"tahi’, pr. ‘this’, in ahi tanu dheri thīsī SuF2. F. [ = IHU, EHU; cf. airu]"
main,44,9,1278,ਅਹਿ,arithi,arithi,vs,are,,unlinked,see HA1,81.14270892857144,0.8300000000000001,,,"arithi, v.s. ‘are’, in te nara virale jāna arhi Pr13 [not jānaarhhi as 8). 1. [see HA1]"
main,44,9,1388,ਅਹਿਨਿਸਿ,ahinisi,ahinisi,adv,"day and night, all the time, always",,gold,aharniśam,90.75879063636363,1.0,,108,"ahinisi, adv. ‘day and night; all the time, always’. 65. [aharniśam]"
main,44,9,1448,ਅਹਿਲਾ,ahilā,ahilā,adj,entire,,gold,akhila-: cf. AKHALA]J,77.55435129166668,1.0,,109,"ahilā, adj. ‘entire’, as ahilā janamu garhvāi ‘waste one's entire life’. 3. [akhila-: cf. AKHALA]J"
main,44,9,1552,ਅਹੈ,ahai,ahai,vs,is,,unlinked,see HAI,83.99418666666666,0.8300000000000001,,,"ahai, v.s. ‘is’. 1. [see HAI]"
main,44,9,1610,ਅਗ,akka,akka,xref,,,unlinked,,95.94712299999999,0.6799999999999999,,,akka: see AKKU
main,44,9,1671,ਯੰਗਸੁ,ankasu,aṅkasu,m,elephant goad,,unlinked,Sk. ankuśa-,69.184781,0.71,,,"ankasu, m. ‘elephant goad’. 2. [Sk. ankuśa-]"
main,44,9,1731,ਅਗ੍ਥੁ,"akathu (-at, -0, -au)",akathu,adj,"not to be spoken of, indescribable",,unlinked,,84.59577825,0.8300000000000001,,,"akathu (-at, -0, -au), adj. ‘not to be spoken of, indescribable’: akatha"
main,44,9,1771,ਅਗ੍ਥੁ,kathā,kathā,f,description of the indescribable,,rejected,"Sk. akathya-] 9 aKan \-a ], I reason, SEnse, UNGETStLangIng . 11. LAI. aqij",76.14927912025011,0.63,unverified_cdial_candidate,,"kathā, f. ‘description of the indescribable’: akathu kahi, kathi ‘describe the indescribable’. 33. [Sk. akathya-] 9 aKan \-a ], I reason, SEnse, UNGETStLangIng . 11. LAI. aqij"
main,45,10,49,ਅਕ੍ਠ,akalu,akalu,adj,"ʻuncontrived, not fabricated",,unlinked,a- + KALAJ,80.3711194888889,0.8300000000000001,,,"akalu, adj. ‘ʻuncontrived, not fabricated’: akala kal, f. ‘uncontrivec art’. 4. [a- + KALAJ"
main,45,10,159,ਅਕਾਸੁ,akāsu,akāsu,m,"sky, heaven",,unlinked,= AĀAKĀSU,85.73380337500001,0.8300000000000001,,,"akāsu, m. ‘sky, heaven’. 4. [ = AĀAKĀSU]"
main,45,10,217,ਅਕਾਰੁ,akāru,akāru,m,form,,unlinked,= AKÄRU,68.0594935,0.71,,,"akāru, m. ‘form’. 1"". [= AKÄRU]"
main,45,10,269,ਅਕਾਲ,akālu,akālu,adj,not subject to time or death,,unlinked,a- + KALU!,84.98278909444444,0.8300000000000001,,,"akālu, adj. ‘not subject to time or death’, as akāla purakhu, m ‘Being beyond time’, and akāla mūrati ‘Whose form is timeless immortal. 2. [a- + KALU!]"
main,45,10,427,ਅ੍ਰੁ,akku,akku,m,"the swallow-wort Calatropis gigantea, a desert plant with a poisonous milky juice",625,gold,,92.74472388888888,1.0,,110,"akku, m. ‘the swallow-wort Calotropis gigantea, a desert plani"
main,45,10,472,ਅ੍ਰੁ,with a poisonous milky juice: akka tiddā,with a poisonous milky juice: akka tiddā,m,,625,explicit,625 arka-?: = AKU,81.05875325,0.46,missing_gloss;suspicious_headword,,"with a poisonous milky juice: akka tiddā, m. ʻlarge greer. grasshopper living on the akk’. 5. [625 arka-?: = AKU]"
main,45,10,575,,añku,añku,m,body,,unlinked,Sk. añka-: cf. ANGU,74.50504570833334,0.6499999999999999,missing_native,,"añku, m. ‘body’: añki samāi' ‘be embraced’: añki carhāi ‘rub on the body’. 21. [Sk. añka-: cf. ANGU]"
main,45,10,680,ਅਕੁਲੀਣੁ,akulīnu,akulīṇu,adj,without family (of God]y.,,unlinked,but Sk. akulīna- ‘low- born’,72.69828227272727,0.71,,,"akulīnu, adj. ‘without family (of God]y. 1. [but Sk. akulīna- ‘low- born’]"
