PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Raw_Fragments	Notes	Source_Status
62	62	7	nose	Ujjaini-Malvi-Rojdi	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Ujjaini-Malvi-Thillorkhurd	1	1	nɑkʰ	n(cid:35)kh		response
62	62	7	nose	Ujjaini-Malvi-Kumardi	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Ujjaini-Malvi-Jokhar	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Ujjaini-Malvi-Bercha	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Ujjaini-Malvi-Moondikhedi	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Rajwadi-Malvi-Lojithara	1	1	nʌkoɖo	n(cid:106)ko(cid:122)o		response
62	62	7	nose	Rajwadi-Malvi-Bhimakhedi	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Rajwadi-Malvi-Kishorpura	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Rajwadi-Malvi-Bhunyakhedi	1	1	nak	nak		response
62	62	7	nose	Rajwadi-Malvi-Jesingpura	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Rajwadi-Malvi-Bhandia	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Umadwadi-Malvi-Jhadmu	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Umadwadi-Malvi-Semlikakad	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Umadwadi-Malvi-Sagpur	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Umadwadi-Malvi-Paldyabana	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Umadwadi-Malvi-Mungavali	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Sondhwadi-Malvi-Harnauda	1	1	nak	nak		response
62	62	7	nose	Sondhwadi-Malvi-Narana	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Sondhwadi-Malvi-Adakhedi	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Sondhwadi-Malvi-Era	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Sondhwadi-Malvi-Deevdi	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Sondhwadi-Malvi-Jamli	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Gond-Malvi-Kalwar	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Gond-Malvi-Samapura	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Bhil-Malvi-Bhandikhali	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Bhili-Kankaria	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Bhili-Athwaniya	1	1	nʌkoɖɑ	n(cid:106)ko(cid:122)(cid:35)		response
62	62	7	nose	Nimadi-Jajumkhedi	1	1	nak	nak		response
62	62	7	nose	Nimadi-Sonipura	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Bhopali-Rpura	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Hindi-standard	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Gujarati-Standard	1	1	nɑk	n(cid:35)k		response
62	62	7	nose	Marathi-Standard	1	1	nɑk	n(cid:35)k		response
62	62	8	mouth	Ujjaini-Malvi-Harsodan	2	1	munɖo	mun(cid:122)o		response
62	62	8	mouth	Ujjaini-Malvi-Chandukhedi	1	1	mũ	mu(cid:174)		response
62	62	8	mouth	Ujjaini-Malvi-Chandukhedi	2	2	munɖʌ	mun(cid:122)(cid:106)		response
62	62	8	mouth	Ujjaini-Malvi-Nain	2	1	muɳɖʌ	mu(cid:118)(cid:122)(cid:106)		response
62	62	8	mouth	Ujjaini-Malvi-Nain	3	2	mukʰʌɖo	mukh(cid:106)(cid:122)o		response
62	62	8	mouth	Ujjaini-Malvi-Koyal	2	1	muɳɖʌ	mu(cid:118)(cid:122)(cid:106)		response
62	62	8	mouth	Ujjaini-Malvi-Rojdi	2	1	munɖo	mun(cid:122)o		response
62	62	8	mouth	Ujjaini-Malvi-Thillorkhurd	2	1	muɳɖɑ	mu(cid:118)(cid:122)(cid:35)		response
62	62	8	mouth	Ujjaini-Malvi-Kumardi	2	1	muɳɖʌ	mu(cid:118)(cid:122)(cid:106)		response
62	62	8	mouth	Ujjaini-Malvi-Jokhar	2	1	munɖo	mun(cid:122)o		response
62	62	8	mouth	Ujjaini-Malvi-Bercha	2	1	muɳɖʌ	mu(cid:118)(cid:122)(cid:106)		response
62	62	8	mouth	Ujjaini-Malvi-Bercha	2	2	muɳɖo	mu(cid:118)(cid:122)o		response
62	62	8	mouth	Ujjaini-Malvi-Moondikhedi	2	1	munɖo	mun(cid:122)o		response
62	62	8	mouth	Rajwadi-Malvi-Lojithara	2	1	muɳɖo	mu(cid:118)(cid:122)o		response
62	62	8	mouth	Rajwadi-Malvi-Bhimakhedi	2	1	munɖo	mun(cid:122)o		response
62	62	8	mouth	Rajwadi-Malvi-Kishorpura	2	1	muɳɖo	mu(cid:118)(cid:122)o		response
62	62	8	mouth	Rajwadi-Malvi-Bhunyakhedi	1	1	muh	muh		response
62	62	8	mouth	Rajwadi-Malvi-Jesingpura	2	1	muɳɖo	mu(cid:118)(cid:122)o		response
62	62	8	mouth	Rajwadi-Malvi-Bhandia	2	1	muɳɖo	mu(cid:118)(cid:122)o		response
62	62	8	mouth	Umadwadi-Malvi-Jhadmu	1	1	muh	muh		response
62	62	8	mouth	Umadwadi-Malvi-Jhadmu	2	2	muɳɖo	mu(cid:118)(cid:122)o		response
62	62	8	mouth	Umadwadi-Malvi-Semlikakad	2	1	muɳɖʌ	mu(cid:118)(cid:122)(cid:106)		response
62	62	8	mouth	Umadwadi-Malvi-Sagpur	2	1	muɳɖɑ	mu(cid:118)(cid:122)(cid:35)		response
62	62	8	mouth	Umadwadi-Malvi-Paldyabana	1	1	mu	mu		response
62	62	8	mouth	Umadwadi-Malvi-Mungavali	2	1	muɳɖɑ	mu(cid:118)(cid:122)(cid:35)		response
62	62	8	mouth	Sondhwadi-Malvi-Harnauda	2	1	munɖo	mun(cid:122)o		response
62	62	8	mouth	Sondhwadi-Malvi-Narana	2	1	munɖo	mun(cid:122)o		response
62	62	8	mouth	Sondhwadi-Malvi-Adakhedi	2	1	muɳɖɑ	mu(cid:118)(cid:122)(cid:35)		response
62	62	8	mouth	Sondhwadi-Malvi-Era	2	1	munɖo	mun(cid:122)o		response
62	62	8	mouth	Sondhwadi-Malvi-Deevdi	2	1	muɳɖʌ	mu(cid:118)(cid:122)(cid:106)		response
62	62	8	mouth	Sondhwadi-Malvi-Jamli	2	1	muɳɖʌ	mu(cid:118)(cid:122)(cid:106)		response
62	62	8	mouth	Gond-Malvi-Kalwar	2	1	muɳɖɑ	mu(cid:118)(cid:122)(cid:35)		response
62	62	8	mouth	Gond-Malvi-Samapura	1	1	muh	muh		response
62	62	8	mouth	Bhil-Malvi-Bhandikhali	2	1	muɳɖo	mu(cid:118)(cid:122)o		response
62	62	8	mouth	Bhili-Kankaria	2	1	muɳɖɑ	mu(cid:118)(cid:122)(cid:35)		response
62	62	8	mouth	Bhili-Athwaniya	2	1	muɖ̃ɑ	mu(cid:122)(cid:174)(cid:35)		response
62	62	8	mouth	Nimadi-Jajumkhedi	2	1	munɖɔ	mun(cid:122)(cid:107)		response
62	62	8	mouth	Nimadi-Sonipura	2	1	mʊɳɖo	m(cid:55)(cid:118)(cid:122)o		response
62	62	8	mouth	Bhopali-Rpura	1	1	mu	mu		response
62	62	8	mouth	Hindi-standard	1	1	mũh	mu(cid:174)h		response
62	62	8	mouth	Gujarati-Standard	1	1	mõh	mo(cid:174)h		response
62	62	8	mouth	Marathi-Standard	3	1	mukʰ	mukh		response
62	62	8	mouth	Marathi-Standard	4	2	t̪oɳ̃ɖ	t(cid:196)o(cid:118)(cid:174)(cid:122)		response
63	63	9	tooth	Ujjaini-Malvi-Harsodan	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Ujjaini-Malvi-Chandukhedi	2	1	bʌt̪t̪is	b(cid:106)t(cid:196)t(cid:196)is		response
63	63	9	tooth	Ujjaini-Malvi-Nain	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Ujjaini-Malvi-Koyal	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Ujjaini-Malvi-Rojdi	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Ujjaini-Malvi-Thillorkhurd	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Ujjaini-Malvi-Kumardi	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Ujjaini-Malvi-Kumardi	1	2	d̪at̪koɭi	d(cid:196)at(cid:196)ko(cid:124)i		response
63	63	9	tooth	Ujjaini-Malvi-Jokhar	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Ujjaini-Malvi-Bercha	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Ujjaini-Malvi-Moondikhedi	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Rajwadi-Malvi-Lojithara	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Rajwadi-Malvi-Bhimakhedi	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Rajwadi-Malvi-Kishorpura	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Rajwadi-Malvi-Bhunyakhedi	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Rajwadi-Malvi-Jesingpura	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Rajwadi-Malvi-Bhandia	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Umadwadi-Malvi-Jhadmu	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Umadwadi-Malvi-Semlikakad	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Umadwadi-Malvi-Sagpur	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Umadwadi-Malvi-Paldyabana	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Umadwadi-Malvi-Mungavali	1	1	d̪at̪koɭi	d(cid:196)at(cid:196)ko(cid:124)i		response
63	63	9	tooth	Umadwadi-Malvi-Mungavali	1	2	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Sondhwadi-Malvi-Harnauda	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Sondhwadi-Malvi-Narana	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Sondhwadi-Malvi-Adakhedi	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Sondhwadi-Malvi-Era	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Sondhwadi-Malvi-Deevdi	1	1	d̪ad̪	d(cid:196)ad(cid:196)		response
63	63	9	tooth	Sondhwadi-Malvi-Jamli	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Gond-Malvi-Kalwar	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Gond-Malvi-Samapura	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Bhil-Malvi-Bhandikhali	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Bhili-Kankaria	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Bhili-Athwaniya	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Nimadi-Jajumkhedi	1	1	d̪ɑt̪̃	d(cid:196)(cid:35)t(cid:174)(cid:196)		response
63	63	9	tooth	Nimadi-Sonipura	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Bhopali-Rpura	1	1	d̪ɑt̪	d(cid:196)(cid:35)t(cid:196)		response
63	63	9	tooth	Hindi-standard	1	1	d̪ɑt̪̃	d(cid:196)(cid:35)t(cid:174)(cid:196)		response
63	63	9	tooth	Gujarati-Standard	1	1	d̪ɑnt̪	d(cid:196)(cid:35)nt(cid:196)		response
63	63	9	tooth	Marathi-Standard	1	1	d̪ɑt̪ə	d(cid:196)(cid:35)t(cid:196)(cid:101)		response
63	63	10	tongue	Ujjaini-Malvi-Harsodan	1	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Ujjaini-Malvi-Chandukhedi	1,2	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Ujjaini-Malvi-Nain	1	1	ʒibʌɖli	(cid:60)ib(cid:106)(cid:122)li		response
63	63	10	tongue	Ujjaini-Malvi-Nain	1,2	2	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Ujjaini-Malvi-Koyal	1,2	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Ujjaini-Malvi-Rojdi	1,2	1	dʒɪbaɳ	d(cid:60)(cid:43)ba(cid:118)		response
63	63	10	tongue	Ujjaini-Malvi-Thillorkhurd	1	1	dʒib	d(cid:60)ib		response
63	63	10	tongue	Ujjaini-Malvi-Kumardi	1,2	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Ujjaini-Malvi-Jokhar	1,2	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Ujjaini-Malvi-Bercha	1	1	dʒib	d(cid:60)ib		response
63	63	10	tongue	Ujjaini-Malvi-Bercha	2	2	dʒʌban	d(cid:60)(cid:106)ban		response
63	63	10	tongue	Ujjaini-Malvi-Moondikhedi	2	1	dʒʌban	d(cid:60)(cid:106)ban		response
63	63	10	tongue	Rajwadi-Malvi-Lojithara	1,2	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Rajwadi-Malvi-Bhimakhedi	1,2	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Rajwadi-Malvi-Bhimakhedi	2	2	dʒʌbɑn	d(cid:60)(cid:106)b(cid:35)n		response
63	63	10	tongue	Rajwadi-Malvi-Kishorpura	1	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Rajwadi-Malvi-Kishorpura	2	2	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Rajwadi-Malvi-Bhunyakhedi	2	1	dʒʌwan	d(cid:60)(cid:106)wan		response
63	63	10	tongue	Rajwadi-Malvi-Jesingpura	2	1	dʒʌbɑn	d(cid:60)(cid:106)b(cid:35)n		response
63	63	10	tongue	Rajwadi-Malvi-Jesingpura	1	2	dʒib	d(cid:60)ib		response
63	63	10	tongue	Rajwadi-Malvi-Bhandia	1	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Rajwadi-Malvi-Bhandia	2	2	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Umadwadi-Malvi-Jhadmu	2	1	dʒʌwan	d(cid:60)(cid:106)wan		response
63	63	10	tongue	Umadwadi-Malvi-Jhadmu	1	2	dʒib	d(cid:60)ib		response
63	63	10	tongue	Umadwadi-Malvi-Semlikakad	1	1	dʒib	d(cid:60)ib		response
63	63	10	tongue	Umadwadi-Malvi-Sagpur	1	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Umadwadi-Malvi-Sagpur	2	2	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Umadwadi-Malvi-Paldyabana	2	1	dʒʌban	d(cid:60)(cid:106)ban		response
63	63	10	tongue	Umadwadi-Malvi-Mungavali	1	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Umadwadi-Malvi-Mungavali	2	2	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Sondhwadi-Malvi-Harnauda	1	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Sondhwadi-Malvi-Narana	1	1	dʒib	d(cid:60)ib		response
63	63	10	tongue	Sondhwadi-Malvi-Narana	1,2	2	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Sondhwadi-Malvi-Adakhedi	1	1	dʒib	d(cid:60)ib		response
63	63	10	tongue	Sondhwadi-Malvi-Era	1	1	dʒib	d(cid:60)ib		response
63	63	10	tongue	Sondhwadi-Malvi-Deevdi	2	1	dʒʌbɑn	d(cid:60)(cid:106)b(cid:35)n		response
63	63	10	tongue	Sondhwadi-Malvi-Jamli	2	1	dʒʌban	d(cid:60)(cid:106)ban		response
63	63	10	tongue	Gond-Malvi-Kalwar	2	1	dʒʌwan	d(cid:60)(cid:106)wan		response
63	63	10	tongue	Gond-Malvi-Samapura	2	1	dʒʌwan	d(cid:60)(cid:106)wan		response
63	63	10	tongue	Bhil-Malvi-Bhandikhali	1	1	dʒib	d(cid:60)ib		response
63	63	10	tongue	Bhili-Kankaria	1,2	1	dʒɪban	d(cid:60)(cid:43)ban		response
63	63	10	tongue	Bhili-Athwaniya	1	1	dʒib	d(cid:60)ib		response
63	63	10	tongue	Nimadi-Jajumkhedi	1	1	dʒib	d(cid:60)ib		response
63	63	10	tongue	Nimadi-Sonipura	1	1	dʒib	d(cid:60)ib		response
63	63	10	tongue	Bhopali-Rpura	2	1	dʒʌbɑn	d(cid:60)(cid:106)b(cid:35)n		response
63	63	10	tongue	Hindi-standard	1	1	dʒibʱ	d(cid:60)ib(cid:137)		response
63	63	10	tongue	Gujarati-Standard	1	1	dʒibʱ	d(cid:60)ib(cid:137)		response
63	63	10	tongue	Marathi-Standard	1	1	dʒibʱ	d(cid:60)ib(cid:137)		response
		11	breast	Ujjaini-Malvi-Harsodan		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Ujjaini-Malvi-Chandukhedi		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Ujjaini-Malvi-Nain		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Ujjaini-Malvi-Koyal		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Ujjaini-Malvi-Rojdi		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Ujjaini-Malvi-Thillorkhurd		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Ujjaini-Malvi-Kumardi		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Ujjaini-Malvi-Jokhar		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Ujjaini-Malvi-Bercha		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Ujjaini-Malvi-Moondikhedi		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Rajwadi-Malvi-Lojithara		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Rajwadi-Malvi-Bhimakhedi		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Rajwadi-Malvi-Kishorpura		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Rajwadi-Malvi-Bhunyakhedi		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Rajwadi-Malvi-Jesingpura		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Rajwadi-Malvi-Bhandia		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Umadwadi-Malvi-Jhadmu		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Umadwadi-Malvi-Semlikakad		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Umadwadi-Malvi-Sagpur		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Umadwadi-Malvi-Paldyabana		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Umadwadi-Malvi-Mungavali		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Sondhwadi-Malvi-Harnauda		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Sondhwadi-Malvi-Narana		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Sondhwadi-Malvi-Adakhedi		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Sondhwadi-Malvi-Era		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Sondhwadi-Malvi-Deevdi		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Sondhwadi-Malvi-Jamli		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Gond-Malvi-Kalwar		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Gond-Malvi-Samapura		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Bhil-Malvi-Bhandikhali		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Bhili-Kankaria		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Bhili-Athwaniya		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Nimadi-Jajumkhedi		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Nimadi-Sonipura		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Bhopali-Rpura		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Hindi-standard		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Gujarati-Standard		1			prompt disqualified and absent from Appendix B	omitted_prompt
		11	breast	Marathi-Standard		1			prompt disqualified and absent from Appendix B	omitted_prompt
64	64	12	belly	Ujjaini-Malvi-Harsodan	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Ujjaini-Malvi-Chandukhedi	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Ujjaini-Malvi-Nain	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Ujjaini-Malvi-Nain	2	2	bʱʌɳɖaɾ	b(cid:137)(cid:106)(cid:118)(cid:122)a(cid:52)		response
64	64	12	belly	Ujjaini-Malvi-Koyal	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Ujjaini-Malvi-Rojdi	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Ujjaini-Malvi-Thillorkhurd	1	1	pɛʈʰ	p(cid:39)(cid:121)h		response
64	64	12	belly	Ujjaini-Malvi-Kumardi	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Ujjaini-Malvi-Jokhar	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Ujjaini-Malvi-Bercha	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Ujjaini-Malvi-Moondikhedi	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Rajwadi-Malvi-Lojithara	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Rajwadi-Malvi-Bhimakhedi	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Rajwadi-Malvi-Kishorpura	1	1	pɛʈ	p(cid:39)(cid:121)		response
64	64	12	belly	Rajwadi-Malvi-Bhunyakhedi	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Rajwadi-Malvi-Jesingpura	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Rajwadi-Malvi-Bhandia	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Umadwadi-Malvi-Jhadmu	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Umadwadi-Malvi-Semlikakad	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Umadwadi-Malvi-Sagpur	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Umadwadi-Malvi-Paldyabana	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Umadwadi-Malvi-Mungavali	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Sondhwadi-Malvi-Harnauda	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Sondhwadi-Malvi-Narana	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Sondhwadi-Malvi-Adakhedi	1	1	piʈ	pi(cid:121)		response
64	64	12	belly	Sondhwadi-Malvi-Era	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Sondhwadi-Malvi-Deevdi	1	1	poʈ	po(cid:121)		response
64	64	12	belly	Sondhwadi-Malvi-Jamli	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Gond-Malvi-Kalwar	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Gond-Malvi-Samapura	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Bhil-Malvi-Bhandikhali	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Bhili-Kankaria	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Bhili-Athwaniya	3	1	odʒᵊɾɑ	od(cid:60)(cid:101)(cid:52)(cid:35)		response
64	64	12	belly	Nimadi-Jajumkhedi	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Nimadi-Sonipura	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Bhopali-Rpura	1	1	peʈ	pe(cid:121)		response
64	64	12	belly	Hindi-standard	1	1	pɛʈ	p(cid:39)(cid:121)		response
64	64	12	belly	Gujarati-Standard	1	1	pɛʈʰ	p(cid:39)(cid:121)h		response
64	64	12	belly	Marathi-Standard	1	1	poʈ	po(cid:121)		response
64	64	13	arm	Ujjaini-Malvi-Harsodan	3	1	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Ujjaini-Malvi-Chandukhedi	3	1	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Ujjaini-Malvi-Nain	3	1	hʌt̪əɭio	h(cid:106)t(cid:196)(cid:101)(cid:124)io		response
64	64	13	arm	Ujjaini-Malvi-Nain	3	2	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Ujjaini-Malvi-Koyal	3	1	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Ujjaini-Malvi-Rojdi	3	1	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Ujjaini-Malvi-Thillorkhurd	3	1	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Ujjaini-Malvi-Kumardi	1	1	baũ	bau(cid:174)		response
64	64	13	arm	Ujjaini-Malvi-Kumardi	3	2	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Ujjaini-Malvi-Jokhar	3	1	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Ujjaini-Malvi-Bercha	1	1	bɑ̃j	b(cid:35)(cid:174)j		response
64	64	13	arm	Ujjaini-Malvi-Moondikhedi	3	1	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Rajwadi-Malvi-Lojithara	3	1	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Rajwadi-Malvi-Bhimakhedi	3	1	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Rajwadi-Malvi-Kishorpura	1	1	bã	ba(cid:174)		response
64	64	13	arm	Rajwadi-Malvi-Bhunyakhedi	3	1	hɑt̪	h(cid:35)t(cid:196)		response
64	64	13	arm	Rajwadi-Malvi-Jesingpura	3	1	hɑt̪ʰ	h(cid:35)t(cid:196)h		response
64	64	13	arm	Rajwadi-Malvi-Bhandia	3	1	hɑt̪	h(cid:35)t(cid:196)		response
