Item	Gloss	Site_Key	Scope	PDF_Page	Printed_Page	Column	Source_Group_Labels	Manual_Transcription	Review_Status	Disposition	Reason	Language_ID	Dialect_ID	Source	Installed_Count	Entry_Keys	Confidence	Site_Assignment_Confidence	Uncertainty	Reviewer_Method	Reviewer_Declaration
5	eye	RNK	target	32	27	left	1	aŋkʰi	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, RNK]	1	webster2017westerntharu:item005:rnk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	RNS_Sisaikhara	target	32	27	left	1	aŋkʰi	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, RNS occurrence 1]	1	webster2017westerntharu:item005:rns_sisaikhara:form1	high	medium	duplicate source code RNS; occurrence 1/2 assigned to metadata row 1/2 (Sisaikhara/Sisana)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	RNS_Sisana	target	32	27	left	1	aŋkʰi	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, RNS occurrence 2]	1	webster2017westerntharu:item005:rns_sisana:form1	high	medium	duplicate source code RNS; occurrence 1/2 assigned to metadata row 1/2 (Sisaikhara/Sisana)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	RKM	target	32	27	left	1	ãŋkʰi	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, RkM]	1	webster2017westerntharu:item005:rkm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	RKB	target	32	27	left	1	akʰi	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, RKB]	1	webster2017westerntharu:item005:rkb:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	TkN	target	32	27	left	1	aŋkʰ	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, TkN]	1	webster2017westerntharu:item005:tkn:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	KkP	target	32	27	left	1	aŋkʰ	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, KkP]	1	webster2017westerntharu:item005:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	SkP	target	32	27	left	1	akʰi	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, SkP]	1	webster2017westerntharu:item005:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	DKS	target	32	27	left	1	aŋkʰ	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, DKS]	1	webster2017westerntharu:item005:dks:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	DDK	target	32	27	left	1	aŋkʰ	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, DDK]	1	webster2017westerntharu:item005:ddk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	DGC	target	32	27	left	1	aŋkʰ	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, DGC]	1	webster2017westerntharu:item005:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	DkR	target	32	27	left	1	aŋkʰi	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, DkR]	1	webster2017westerntharu:item005:dkr:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	CCC	target	32	27	left	2	aiːkʰ	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 27 (PDF p. 32), item 5, CCC]	1	webster2017westerntharu:item005:ccc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
5	eye	HIN	control	32	27	left	1	aŋkʰ	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 27 (PDF p. 32), item 5, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	BNM	target	32	27	left	1	kan	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, BNM]	1	webster2017westerntharu:item006:bnm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	BNT	target	32	27	left	1	kan	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, BNT]	1	webster2017westerntharu:item006:bnt:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	RNK	target	32	27	left	1	kan	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, RNK]	1	webster2017westerntharu:item006:rnk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	RNS_Sisaikhara	target	32	27	left	1	kan	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, RNS occurrence 1]	1	webster2017westerntharu:item006:rns_sisaikhara:form1	high	medium	duplicate source code RNS; occurrence 1/2 assigned to metadata row 1/2 (Sisaikhara/Sisana)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	RNS_Sisana	target	32	27	left	1	kan	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, RNS occurrence 2]	1	webster2017westerntharu:item006:rns_sisana:form1	high	medium	duplicate source code RNS; occurrence 1/2 assigned to metadata row 1/2 (Sisaikhara/Sisana)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	RKM	target	32	27	left	1	kan	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, RkM]	1	webster2017westerntharu:item006:rkm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	RKB	target	32	27	left	1	kan	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, RKB]	1	webster2017westerntharu:item006:rkb:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	TkN	target	32	27	left	1	kan	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, TkN]	1	webster2017westerntharu:item006:tkn:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	KkP	target	32	27	left	1	kan	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, KkP]	1	webster2017westerntharu:item006:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	SkP	target	32	27	left	1	kan	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, SkP]	1	webster2017westerntharu:item006:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	DKS	target	32	27	left	1	kan	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, DKS]	1	webster2017westerntharu:item006:dks:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	DDK	target	32	27	left	1	kan	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, DDK]	1	webster2017westerntharu:item006:ddk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	DGC	target	32	27	left	1	kan	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, DGC]	1	webster2017westerntharu:item006:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	DkR	target	32	27	left	1	kan	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, DkR]	1	webster2017westerntharu:item006:dkr:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	CCC	target	32	27	left	1	kan	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 27 (PDF p. 32), item 6, CCC]	1	webster2017westerntharu:item006:ccc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
6	ear	HIN	control	32	27	left	1	kan	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 27 (PDF p. 32), item 6, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	BNM	target	32	27	right	1	nak	attested	installed		Buksa	Tharu-BNM	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, BNM]	1	webster2017westerntharu:item007:bnm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	BNT	target	32	27	right	1	nak	attested	installed		Buksa	Tharu-BNT	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, BNT]	1	webster2017westerntharu:item007:bnt:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	RNK	target	32	27	right	1	nak	attested	installed		Rana	Tharu-RNK	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, RNK]	1	webster2017westerntharu:item007:rnk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	RNS_Sisaikhara	target	32	27	right	1	nak	attested	installed		Rana	Tharu-RNS-Sisaikhara	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, RNS occurrence 1]	1	webster2017westerntharu:item007:rns_sisaikhara:form1	high	medium	duplicate source code RNS; occurrence 1/2 assigned to metadata row 1/2 (Sisaikhara/Sisana)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	RNS_Sisana	target	32	27	right	1	nak	attested	installed		Rana	Tharu-RNS-Sisana	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, RNS occurrence 2]	1	webster2017westerntharu:item007:rns_sisana:form1	high	medium	duplicate source code RNS; occurrence 1/2 assigned to metadata row 1/2 (Sisaikhara/Sisana)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	RKM	target	32	27	right	1	nak	attested	installed		Rana	Tharu-RkM	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, RkM]	1	webster2017westerntharu:item007:rkm:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	RKB	target	32	27	right	1	nak	attested	installed		Rana	Tharu-RKB	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, RKB]	1	webster2017westerntharu:item007:rkb:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	TkN	target	32	27	right	1	nak	attested	installed		Rana	Tharu-TkN	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, TkN]	1	webster2017westerntharu:item007:tkn:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	KkP	target	32	27	right	1	nak	attested	installed		Kathoriya	Tharu-KkP	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, KkP]	1	webster2017westerntharu:item007:kkp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	SkP	target	32	27	right	1	nak	attested	installed		Sunha	Tharu-SkP	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, SkP]	1	webster2017westerntharu:item007:skp:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	DKS	target	32	27	right	1	nak	attested	installed		Dang	Tharu-DKS	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, DKS]	1	webster2017westerntharu:item007:dks:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	DDK	target	32	27	right	1	nak	attested	installed		Dang	Tharu-DDK	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, DDK]	1	webster2017westerntharu:item007:ddk:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	DGC	target	32	27	right	1	nak	attested	installed		Dang	Tharu-DGC	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, DGC]	1	webster2017westerntharu:item007:dgc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	DkR	target	32	27	right	1	nak	attested	installed		Dang	Tharu-DkR	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, DkR]	1	webster2017westerntharu:item007:dkr:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	CCC	target	32	27	right	1	nak	attested	installed		Chitwan	Tharu-CCC	webster[Appendix B, printed p. 27 (PDF p. 32), item 7, CCC]	1	webster2017westerntharu:item007:ccc:form1	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
7	nose	HIN	control	32	27	right	1	nak	attested	excluded	Standard Hindi comparison control; outside target scope			webster[Appendix B, printed p. 27 (PDF p. 32), item 7, HIN]	0		high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
