Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Installed_Count	Entry_Keys
6	ear	BMU	Barutiya-Mutalwad	34	28	left	kaɳ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list BMU]	0	
6	ear	DBM	Dungra Bhili-Mathwad	34	28	left	kan	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list DBM]	1	noira2015:p034:i006:DBM:a1
6	ear	DBA	Dungra Bhili-Ambadungar	34	28	left	kane	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list DBA]	1	noira2015:p034:i006:DBA:a1
6	ear	NTO	Nahali-Toranmal	34	28	left	kaɭ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list NTO]	0	
6	ear	KNA	Kotli-Narayanpur	34	28	left	kan	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list KNA]	1	noira2015:p034:i006:KNA:a1
6	ear	KTA	Kotli-Taradi	34	28	left	kan	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list KTA]	1	noira2015:p034:i006:KTA:a1
6	ear	GTA	Gujari-Taradi	34	28	left	kan	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list GTA]	1	noira2015:p034:i006:GTA:a1
6	ear	GUJ	Gujarati	34	28	left	kan	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list GUJ]	0	
6	ear	MAR	Marati	34	28	left	kan	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list MAR]	0	
6	ear	HIN	Hindi	34	28	left	kan	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list HIN]	0	
6	ear	NTE	Nahali-Tembhi	34	28	left	lʊʈʊr	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list NTE]	1	noira2015:p034:i006:NTE:a1
6	ear	TKO	Tukaithad-Korku	34	28	left	lʊʈʊr	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list TKO]	1	noira2015:p034:i006:TKO:a1
6	ear	NJA	Nihali-Jamod	34	28	left	tʃigam	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 6, list NJA]	1	noira2015:p034:i006:NJA:a1
7	nose	NCH	Noiri-Chillare	34	28	left	ɳak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list NCH]	1	noira2015:p034:i007:NCH:a1
7	nose	NPN	Noiri-Pannali	34	28	left	nak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list NPN]	1	noira2015:p034:i007:NPN:a1
7	nose	NAS	Noiri-Astambha	34	28	left	nakh	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list NAS]	0	
7	nose	NGO	Noiri-Gomon	34	28	left	ɳak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list NGO]	1	noira2015:p034:i007:NGO:a1
7	nose	BMU	Barutiya-Mutalwad	34	28	left	ɳak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list BMU]	0	
7	nose	DBM	Dungra Bhili-Mathwad	34	28	left	nak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list DBM]	1	noira2015:p034:i007:DBM:a1
7	nose	DBA	Dungra Bhili-Ambadungar	34	28	left	ɳake	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list DBA]	1	noira2015:p034:i007:DBA:a1
7	nose	NTO	Nahali-Toranmal	34	28	left	ɳakh	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list NTO]	0	
7	nose	KNA	Kotli-Narayanpur	34	28	left	nak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list KNA]	1	noira2015:p034:i007:KNA:a1
7	nose	KTA	Kotli-Taradi	34	28	left	ɳak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list KTA]	1	noira2015:p034:i007:KTA:a1
7	nose	GTA	Gujari-Taradi	34	28	left	ɳak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list GTA]	1	noira2015:p034:i007:GTA:a1
7	nose	GUJ	Gujarati	34	28	left	nak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list GUJ]	0	
7	nose	MAR	Marati	34	28	left	nak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list MAR]	0	
7	nose	HIN	Hindi	34	28	left	nak	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list HIN]	0	
7	nose	NTE	Nahali-Tembhi	34	28	left	mu	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list NTE]	1	noira2015:p034:i007:NTE:a1
7	nose	TKO	Tukaithad-Korku	34	28	left	mu	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list TKO]	1	noira2015:p034:i007:TKO:a1
7	nose	NJA	Nihali-Jamod	34	28	left	tʃon	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 7, list NJA]	1	noira2015:p034:i007:NJA:a1
8	mouth	NCH	Noiri-Chillare	34	28	left	sub	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list NCH]	1	noira2015:p034:i008:NCH:a1
8	mouth	NPN	Noiri-Pannali	34	28	right	sub	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list NPN]	1	noira2015:p034:i008:NPN:a1
8	mouth	NAS	Noiri-Astambha	34	28	right	sob	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list NAS]	0	
8	mouth	NGO	Noiri-Gomon	34	28	right	sub	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list NGO]	1	noira2015:p034:i008:NGO:a1
8	mouth	BMU	Barutiya-Mutalwad	34	28	right	sob	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list BMU]	0	
8	mouth	DBM	Dungra Bhili-Mathwad	34	28	right	sube	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list DBM]	1	noira2015:p034:i008:DBM:a1
8	mouth	DBA	Dungra Bhili-Ambadungar	34	28	right	sube	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list DBA]	1	noira2015:p034:i008:DBA:a1
8	mouth	NTO	Nahali-Toranmal	34	28	right	mui	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list NTO]	0	
8	mouth	KNA	Kotli-Narayanpur	34	28	right	muj	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list KNA]	1	noira2015:p034:i008:KNA:a1
8	mouth	KTA	Kotli-Taradi	34	28	right	muj	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list KTA]	1	noira2015:p034:i008:KTA:a1
8	mouth	GTA	Gujari-Taradi	34	28	right	wɔʈ	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list GTA]	1	noira2015:p034:i008:GTA:a1
8	mouth	GUJ	Gujarati	34	28	right	mõh	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list GUJ]	0	
8	mouth	MAR	Marati	34	28	right	mukh | ʈõɳɖ	2 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list MAR]	0	
8	mouth	HIN	Hindi	34	28	right	mũh	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list HIN]	0	
8	mouth	NTE	Nahali-Tembhi	34	28	right	tʃabu	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list NTE]	1	noira2015:p034:i008:NTE:a1
8	mouth	TKO	Tukaithad-Korku	34	28	right	tʃabu | koʈo	5 | 7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list TKO]	2	noira2015:p034:i008:TKO:a1 | noira2015:p034:i008:TKO:a2
8	mouth	NJA	Nihali-Jamod	34	28	right	knogo	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 8, list NJA]	1	noira2015:p034:i008:NJA:a1
9	tooth	NCH	Noiri-Chillare	34	28	right	ɖaʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list NCH]	1	noira2015:p034:i009:NCH:a1
9	tooth	NPN	Noiri-Pannali	34	28	right	ɖaʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list NPN]	1	noira2015:p034:i009:NPN:a1
9	tooth	NAS	Noiri-Astambha	34	28	right	daʈh	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list NAS]	0	
9	tooth	NGO	Noiri-Gomon	34	28	right	ɖaʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list NGO]	1	noira2015:p034:i009:NGO:a1
9	tooth	BMU	Barutiya-Mutalwad	34	28	right	ɖaʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list BMU]	0	
9	tooth	DBM	Dungra Bhili-Mathwad	34	28	right	ɖaʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list DBM]	1	noira2015:p034:i009:DBM:a1
9	tooth	DBA	Dungra Bhili-Ambadungar	34	28	right	ɖaʈe	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list DBA]	1	noira2015:p034:i009:DBA:a1
9	tooth	NTO	Nahali-Toranmal	34	28	right	ɖaʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	republished_dhule	republished-dhule-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list NTO]	0	
9	tooth	KNA	Kotli-Narayanpur	34	28	right	ɖaʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list KNA]	1	noira2015:p034:i009:KNA:a1
9	tooth	KTA	Kotli-Taradi	34	28	right	ɖaʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list KTA]	1	noira2015:p034:i009:KTA:a1
9	tooth	GTA	Gujari-Taradi	34	28	right	ɖaʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list GTA]	1	noira2015:p034:i009:GTA:a1
9	tooth	GUJ	Gujarati	34	28	right	ɖanʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list GUJ]	0	
9	tooth	MAR	Marati	34	28	right	ɖaʈə	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list MAR]	0	
9	tooth	HIN	Hindi	34	28	right	ɖãʈ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	comparison_control	control-excluded	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list HIN]	0	
9	tooth	NTE	Nahali-Tembhi	34	28	right	ʈiʈin | ʈirin	3 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list NTE]	2	noira2015:p034:i009:NTE:a1 | noira2015:p034:i009:NTE:a2
9	tooth	TKO	Tukaithad-Korku	34	28	right	ʈirin	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list TKO]	1	noira2015:p034:i009:TKO:a1
9	tooth	NJA	Nihali-Jamod	34	28	right	meŋge	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 9, list NJA]	1	noira2015:p034:i009:NJA:a1
10	tongue	NCH	Noiri-Chillare	34	28	right	dʒib	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	new_target	staged	varghesekumar2015noira[Appendix A3, printed p. 28, item 10, list NCH]	1	noira2015:p034:i010:NCH:a1
