Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration	Scope	Disposition	Citation	Staged_Entry_Keys
10	thunder	RM	Ramo	17	13	right	d̪oŋgum	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 10, list RM]	padung-sako2015adi:item:010:site:RM:response:1
10	thunder	ML	Milang	17	13	right	dʒomaɾ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 10, list ML]	padung-sako2015adi:item:010:site:ML:response:1
10	thunder	PL	Pailibo	17	13	right	d̪obum	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 10, list PL]	padung-sako2015adi:item:010:site:PL:response:1
10	thunder	AS	Ashing (Bogum Bokang)	17	13	right	d̪omɯɾjaɾi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 10, list AS]	padung-sako2015adi:item:010:site:AS:response:1
10	thunder	PD	Padam	17	13	right	d̪omɯɾ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 10, list PD]	padung-sako2015adi:item:010:site:PD:response:1
10	thunder	SM	Shimong	17	13	right	d̪oːmɯɾ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 10, list SM]	padung-sako2015adi:item:010:site:SM:response:1
10	thunder	BK	Bokar	17	13	right	d̪oŋgum	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 10, list BK]	padung-sako2015adi:item:010:site:BK:response:1
11	sea	MN	Minyong	17	13	right		0	source_blank		source prints no entry	manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	blank-excluded	padung-sako2015adi[Appendix B, printed p. 13, item 11, list MN]	
11	sea	BR	Bori	17	13	right		0	source_blank		source prints no entry	manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	blank-excluded	padung-sako2015adi[Appendix B, printed p. 13, item 11, list BR]	
11	sea	RM	Ramo	17	13	right	t̪əbənaiʃ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 11, list RM]	padung-sako2015adi:item:011:site:RM:response:1
11	sea	ML	Milang	17	13	right		0	source_blank		source prints no entry	manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	blank-excluded	padung-sako2015adi[Appendix B, printed p. 13, item 11, list ML]	
11	sea	PL	Pailibo	17	13	right		0	source_blank		source prints no entry	manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	blank-excluded	padung-sako2015adi[Appendix B, printed p. 13, item 11, list PL]	
11	sea	AS	Ashing (Bogum Bokang)	17	13	right		0	source_blank		source prints no entry	manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	blank-excluded	padung-sako2015adi[Appendix B, printed p. 13, item 11, list AS]	
11	sea	PD	Padam	17	13	right	ʃɯjəŋ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 11, list PD]	padung-sako2015adi:item:011:site:PD:response:1
11	sea	SM	Shimong	17	13	right		0	source_blank		source prints no entry	manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	blank-excluded	padung-sako2015adi[Appendix B, printed p. 13, item 11, list SM]	
11	sea	BK	Bokar	17	13	right		0	source_blank		source prints no entry	manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	blank-excluded	padung-sako2015adi[Appendix B, printed p. 13, item 11, list BK]	
12	mountain	MN	Minyong	17	13	right	dit̪ə	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 12, list MN]	padung-sako2015adi:item:012:site:MN:response:1
12	mountain	BR	Bori	17	13	right	ad̪i	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 12, list BR]	padung-sako2015adi:item:012:site:BR:response:1
12	mountain	RM	Ramo	17	13	right	d̪it̪uŋ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 12, list RM]	padung-sako2015adi:item:012:site:RM:response:1
12	mountain	ML	Milang	17	13	right	ade	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 12, list ML]	padung-sako2015adi:item:012:site:ML:response:1
12	mountain	PL	Pailibo	17	13	right	ad̪i	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 12, list PL]	padung-sako2015adi:item:012:site:PL:response:1
12	mountain	AS	Ashing (Bogum Bokang)	17	13	right	ad̪i	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 12, list AS]	padung-sako2015adi:item:012:site:AS:response:1
12	mountain	PD	Padam	17	13	right	d̪ɯt̪ə	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 12, list PD]	padung-sako2015adi:item:012:site:PD:response:1
12	mountain	SM	Shimong	17	13	right	d̪it̪ə	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 12, list SM]	padung-sako2015adi:item:012:site:SM:response:1
12	mountain	BK	Bokar	17	13	right	d̪it̪uŋ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 12, list BK]	padung-sako2015adi:item:012:site:BK:response:1
13	water	MN	Minyong	17	13	left	aʃɯ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 13, list MN]	padung-sako2015adi:item:013:site:MN:response:1
13	water	BR	Bori	17	13	left	aʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 13, item 13, list BR]	padung-sako2015adi:item:013:site:BR:response:1
13	water	RM	Ramo	18	14	left	iʃ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 13, list RM]	padung-sako2015adi:item:013:site:RM:response:1
13	water	ML	Milang	18	14	left	aʃɯ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 13, list ML]	padung-sako2015adi:item:013:site:ML:response:1
13	water	PL	Pailibo	18	14	left	isi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 13, list PL]	padung-sako2015adi:item:013:site:PL:response:1
13	water	AS	Ashing (Bogum Bokang)	18	14	left	aʃɯ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 13, list AS]	padung-sako2015adi:item:013:site:AS:response:1
13	water	PD	Padam	18	14	left	aʃɯ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 13, list PD]	padung-sako2015adi:item:013:site:PD:response:1
13	water	SM	Shimong	18	14	left	aʃɯ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 13, list SM]	padung-sako2015adi:item:013:site:SM:response:1
13	water	BK	Bokar	18	14	left	isi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 13, list BK]	padung-sako2015adi:item:013:site:BK:response:1
14	river	MN	Minyong	18	14	left	koɾoŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 14, list MN]	padung-sako2015adi:item:014:site:MN:response:1
14	river	BR	Bori	18	14	left	ʃijon	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 14, list BR]	padung-sako2015adi:item:014:site:BR:response:1
14	river	RM	Ramo	18	14	left	tʃot̪oŋ	4	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 14, list RM]	padung-sako2015adi:item:014:site:RM:response:1
14	river	ML	Milang	18	14	left	koɾo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 14, list ML]	padung-sako2015adi:item:014:site:ML:response:1
14	river	PL	Pailibo	18	14	left	ʃit̪o	3	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 14, list PL]	padung-sako2015adi:item:014:site:PL:response:1
14	river	AS	Ashing (Bogum Bokang)	18	14	left	konə	5	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 14, list AS]	padung-sako2015adi:item:014:site:AS:response:1
14	river	PD	Padam	18	14	left	koɾoŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 14, list PD]	padung-sako2015adi:item:014:site:PD:response:1
14	river	SM	Shimong	18	14	left	koɾoŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 14, list SM]	padung-sako2015adi:item:014:site:SM:response:1
14	river	BK	Bokar	18	14	left	iʃijumbuŋ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 14, list BK]	padung-sako2015adi:item:014:site:BK:response:1
15	soil/ground	MN	Minyong	18	14	left	kedeŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 15, list MN]	padung-sako2015adi:item:015:site:MN:response:1
15	soil/ground	BR	Bori	18	14	left	ked̪e	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 15, list BR]	padung-sako2015adi:item:015:site:BR:response:1
15	soil/ground	RM	Ramo	18	14	left	ked̪e	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied	target	staged	padung-sako2015adi[Appendix B, printed p. 14, item 15, list RM]	padung-sako2015adi:item:015:site:RM:response:1
