Record_Type,Report,PDF_Page,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Comparison_Role,Response,Group,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,adimathara2019mudhili,19,15,3,9,teeth,TELUGU,Srikakulam Telugu,comparison control,1,1,pəlːu,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 9, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,19,15,3,9,teeth,TELUGU,Srikakulam Telugu,comparison control,2,2,pəlːu,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 9, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,19,15,3,10,tongue,Bobbili,Bobbilivalasa,target,1,1,nɑɲu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 10, Bobbilivalasa]",silgadaba2019:g010:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,10,tongue,Gogada,Gogaduvalasa,target,1,1,nɑɲu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 10, Gogaduvalasa]",silgadaba2019:g010:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,10,tongue,Panuku,Panukuvalasa,target,1,1,nẽɲu,visually transcribed at quarter-column zoom,source-raster-nasalization,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 10, Panukuvalasa]",silgadaba2019:g010:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,10,tongue,Reyavani,Reyavanivalasa,target,1,1,nɑɲu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 10, Reyavanivalasa]",silgadaba2019:g010:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,10,tongue,Kotha,Kothavalasa,target,1,1,nẽɲu,visually transcribed at quarter-column zoom,source-raster-nasalization,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 10, Kothavalasa]",silgadaba2019:g010:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,10,tongue,Suregadi,Suregadivalasa,target,1,1,ŋẽɲu,visually transcribed at quarter-column zoom,source-raster-nasalization,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 10, Suregadivalasa]",silgadaba2019:g010:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,10,tongue,Chinachipuru,Chinachipuruvalasa,target,1,1,nɑɲu,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 10, Chinachipuruvalasa]",silgadaba2019:g010:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,10,tongue,TELUGU,Srikakulam Telugu,comparison control,1,3,nɛlʊkɐ,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 10, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Bobbili,Bobbilivalasa,target,1,1,pʊɖːu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Bobbilivalasa]",silgadaba2019:g012:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Bobbili,Bobbilivalasa,target,2,2,pʊɖːu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Bobbilivalasa]",silgadaba2019:g012:sil-gadaba-2019-bobbilivalasa:i2
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Gogada,Gogaduvalasa,target,1,1,pʊɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Gogaduvalasa]",silgadaba2019:g012:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Gogada,Gogaduvalasa,target,2,2,pʊɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Gogaduvalasa]",silgadaba2019:g012:sil-gadaba-2019-gogaduvalasa:i2
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Panuku,Panukuvalasa,target,1,1,puɖʊ?,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel;source-raster-unresolved,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Panukuvalasa]",silgadaba2019:g012:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Panuku,Panukuvalasa,target,2,2,puɖʊ?,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel;source-raster-unresolved,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Panukuvalasa]",silgadaba2019:g012:sil-gadaba-2019-panukuvalasa:i2
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Reyavani,Reyavanivalasa,target,1,1,pʊɖːu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Reyavanivalasa]",silgadaba2019:g012:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Reyavani,Reyavanivalasa,target,2,2,pʊɖːu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Reyavanivalasa]",silgadaba2019:g012:sil-gadaba-2019-reyavanivalasa:i2
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Kotha,Kothavalasa,target,1,1,pʊɖːu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Kothavalasa]",silgadaba2019:g012:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Suregadi,Suregadivalasa,target,1,1,pʊɖːu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Suregadivalasa]",silgadaba2019:g012:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Chinachipuru,Chinachipuruvalasa,target,1,1,pʊɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Chinachipuruvalasa]",silgadaba2019:g012:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,19,15,3,12,belly,Chinachipuru,Chinachipuruvalasa,target,2,2,pʊɖu,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Chinachipuruvalasa]",silgadaba2019:g012:sil-gadaba-2019-chinachipuruvalasa:i2
wordlist response,adimathara2019mudhili,19,15,3,12,belly,TELUGU,Srikakulam Telugu,comparison control,1,3,poʈːɐ,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 15, item 12, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,20,16,1,13,arm,Bobbili,Bobbilivalasa,target,1,1,kɪju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 13, Bobbilivalasa]",silgadaba2019:g013:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,13,arm,Gogada,Gogaduvalasa,target,1,1,kɪju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 13, Gogaduvalasa]",silgadaba2019:g013:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,13,arm,Panuku,Panukuvalasa,target,1,1,kiju,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 13, Panukuvalasa]",silgadaba2019:g013:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,13,arm,Reyavani,Reyavanivalasa,target,1,1,kɪju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 13, Reyavanivalasa]",silgadaba2019:g013:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,13,arm,Kotha,Kothavalasa,target,1,1,kɪju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 13, Kothavalasa]",silgadaba2019:g013:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,13,arm,Suregadi,Suregadivalasa,target,1,1,kiju,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 13, Suregadivalasa]",silgadaba2019:g013:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,13,arm,Chinachipuru,Chinachipuruvalasa,target,1,1,kɪju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 13, Chinachipuruvalasa]",silgadaba2019:g013:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,13,arm,TELUGU,Srikakulam Telugu,comparison control,1,3,tʃɛji,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 13, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,20,16,1,14,elbow,Bobbili,Bobbilivalasa,target,1,1,kokere,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 14, Bobbilivalasa]",silgadaba2019:g014:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,14,elbow,Gogada,Gogaduvalasa,target,1,3,mʊɖuku,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 14, Gogaduvalasa]",silgadaba2019:g014:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,14,elbow,Panuku,Panukuvalasa,target,1,3,muɖukːu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 14, Panukuvalasa]",silgadaba2019:g014:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,14,elbow,Reyavani,Reyavanivalasa,target,1,1,kompere,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 14, Reyavanivalasa]",silgadaba2019:g014:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,14,elbow,Kotha,Kothavalasa,target,1,2,morɐ,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 14, Kothavalasa]",silgadaba2019:g014:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,14,elbow,Suregadi,Suregadivalasa,target,1,2,morɐ,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 14, Suregadivalasa]",silgadaba2019:g014:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,14,elbow,Suregadi,Suregadivalasa,target,2,3,muɖukːu,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 14, Suregadivalasa]",silgadaba2019:g014:sil-gadaba-2019-suregadivalasa:i2
wordlist response,adimathara2019mudhili,20,16,1,14,elbow,Chinachipuru,Chinachipuruvalasa,target,1,1,kompere,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 14, Chinachipuruvalasa]",silgadaba2019:g014:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,14,elbow,TELUGU,Srikakulam Telugu,comparison control,1,4,motʃeji,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 14, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,20,16,1,15,hand (palm),Bobbili,Bobbilivalasa,target,1,2,ɑrɪkiju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 15, Bobbilivalasa]",silgadaba2019:g015:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,15,hand (palm),Gogada,Gogaduvalasa,target,1,2,ɑrɪkiju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 15, Gogaduvalasa]",silgadaba2019:g015:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,15,hand (palm),Panuku,Panukuvalasa,target,1,2,kiju,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 15, Panukuvalasa]",silgadaba2019:g015:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,15,hand (palm),Reyavani,Reyavanivalasa,target,1,2,ɑrɪkiju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 15, Reyavanivalasa]",silgadaba2019:g015:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,15,hand (palm),Kotha,Kothavalasa,target,1,2,ərɪkɪju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 15, Kothavalasa]",silgadaba2019:g015:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,15,hand (palm),Suregadi,Suregadivalasa,target,1,2,ərkɪju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 15, Suregadivalasa]",silgadaba2019:g015:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,15,hand (palm),Chinachipuru,Chinachipuruvalasa,target,1,2,ɑrɪkiju,visually transcribed at quarter-column zoom,source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 15, Chinachipuruvalasa]",silgadaba2019:g015:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,15,hand (palm),TELUGU,Srikakulam Telugu,comparison control,1,5,ɐretʃeji,visually transcribed at quarter-column zoom,source-raster-vowel,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 15, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,20,16,1,16,finger,Bobbili,Bobbilivalasa,target,1,1,vʌn̪d̪e,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 16, Bobbilivalasa]",silgadaba2019:g016:sil-gadaba-2019-bobbilivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,16,finger,Gogada,Gogaduvalasa,target,1,1,vʌn̪d̪e,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-gogaduvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 16, Gogaduvalasa]",silgadaba2019:g016:sil-gadaba-2019-gogaduvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,16,finger,Panuku,Panukuvalasa,target,1,1,vən̪d̪ɛ,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-panukuvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 16, Panukuvalasa]",silgadaba2019:g016:sil-gadaba-2019-panukuvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,16,finger,Reyavani,Reyavanivalasa,target,1,1,vʌn̪d̪e,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-reyavanivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 16, Reyavanivalasa]",silgadaba2019:g016:sil-gadaba-2019-reyavanivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,16,finger,Kotha,Kothavalasa,target,1,1,ven̪d̪e,visually transcribed at quarter-column zoom,source-raster-coronal,installed,,Gadaba,sil-gadaba-2019-kothavalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 16, Kothavalasa]",silgadaba2019:g016:sil-gadaba-2019-kothavalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,16,finger,Suregadi,Suregadivalasa,target,1,1,vən̪d̪ɛ,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-suregadivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 16, Suregadivalasa]",silgadaba2019:g016:sil-gadaba-2019-suregadivalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,16,finger,Chinachipuru,Chinachipuruvalasa,target,1,1,vʌn̪d̪e,visually transcribed at quarter-column zoom,source-raster-coronal;source-raster-vowel,installed,,Gadaba,sil-gadaba-2019-chinachipuruvalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 16, Chinachipuruvalasa]",silgadaba2019:g016:sil-gadaba-2019-chinachipuruvalasa:i1
wordlist response,adimathara2019mudhili,20,16,1,16,finger,TELUGU,Srikakulam Telugu,comparison control,1,3,velu,visually transcribed at quarter-column zoom,,excluded,Telugu comparison control; not a target Mudhili Gadaba list,,,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 16, Srikakulam Telugu]",
wordlist response,adimathara2019mudhili,20,16,2,17,fingernail,Bobbili,Bobbilivalasa,target,1,2,goru,visually transcribed at quarter-column zoom,,installed,,Gadaba,sil-gadaba-2019-bobbilivalasa,"adimathara2019mudhili[Appendix A.3, printed p. 16, item 17, Bobbilivalasa]",silgadaba2019:g017:sil-gadaba-2019-bobbilivalasa:i1
