Status,Entry_Key,Snapshot_Revision,Snapshot_Timestamp,Wikitext_Line,Raw_Gloss,Gloss,Raw_Form,Form,Raw_Origin,Origin,Raw_Page_Marker,Variant_Number
ingested,nagaraja2014-wiktionary:170,88143027,2025-11-12T18:53:49Z,349,"[[blunt]], [[not]] [[sharp]]","blunt, not sharp",benitto (ṭṭ) (< beṭhenitto),benitto,,,,1
ingested,nagaraja2014-wiktionary:171,88143027,2025-11-12T18:53:49Z,351,[[close]] [[relatives]],close relatives,bera,bera,,,,1
ingested,nagaraja2014-wiktionary:172,88143027,2025-11-12T18:53:49Z,353,[[mad]],mad,beriyay,beriyay,,,,1
ingested,nagaraja2014-wiktionary:173,88143027,2025-11-12T18:53:49Z,355,to [[cut]] ([[wood]]),to cut (wood),beri-be,beri-be,,,,1
ingested,nagaraja2014-wiktionary:174,88143027,2025-11-12T18:53:49Z,357,[[spear]],spear,bersi,bersi,"IA, Dr.?","IA, Dr.?",,1
ingested,nagaraja2014-wiktionary:175,88143027,2025-11-12T18:53:49Z,359,[[nose]] [[ring]],nose ring,besaːr,besaːr,Dr.?,Dr.?,,1
ingested,nagaraja2014-wiktionary:176,88143027,2025-11-12T18:53:49Z,361,"[[no]], [[not]]","no, not",beṭhe,beṭhe,,,,1
ingested,nagaraja2014-wiktionary:177,88143027,2025-11-12T18:53:49Z,363,"[[inside]], [[under]]","inside, under",bether,bether,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:178,88143027,2025-11-12T18:53:49Z,365,to [[split]] ([[wood]]),to split (wood),bethri-be,bethri-be,,,,1
ingested,nagaraja2014-wiktionary:179,88143027,2025-11-12T18:53:49Z,367,to [[die]],to die,betto-be (ṭṭ),betto-be,,,,1
ingested,nagaraja2014-wiktionary:180,88143027,2025-11-12T18:53:49Z,369,to [[become]] [[sick]],to become sick,beymaːr-be,beymaːr-be,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:181,88143027,2025-11-12T18:53:49Z,371,[[musical]] [[pipe]] of [[snake]] [[charmer]],musical pipe of snake charmer,beyraːng,beyraːng,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:182,88143027,2025-11-12T18:53:49Z,373,"to [[give]], [[hand]] [[over]] ([[something]])","to give, hand over (something)",beː-,beː-,,,,1
ingested,nagaraja2014-wiktionary:183,88143027,2025-11-12T18:53:49Z,375,[[stick]] ([[wooden]]/[[tire]]),stick (wooden/tire),beːdo,beːdo,,,,1
ingested,nagaraja2014-wiktionary:184,88143027,2025-11-12T18:53:49Z,377,to [[lose]] [[consciousness]],to lose consciousness,beːhoːsi,beːhoːsi,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:185,88143027,2025-11-12T18:53:49Z,379,"[[bad]], [[useless]]","bad, useless",beːkaːr,beːkaːr,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:186,88143027,2025-11-12T18:53:49Z,381,[[bad]] [[smell]],bad smell,beːkaːrghani,beːkaːrghani,,,,1
ingested,nagaraja2014-wiktionary:187,88143027,2025-11-12T18:53:49Z,383,to [[get]] [[spoiled]],to get spoiled,beːkaːr-kam-be,beːkaːr-kam-be,,,*,1
ingested,nagaraja2014-wiktionary:188,88143027,2025-11-12T18:53:49Z,385,[[excellently]],excellently,beːkataːrki,beːkataːrki,,,,1
ingested,nagaraja2014-wiktionary:189,88143027,2025-11-12T18:53:49Z,387,to [[play]] ([[flute]]),to play (flute),beːri-be,beːri-be,,,,1
ingested,nagaraja2014-wiktionary:190,88143027,2025-11-12T18:53:49Z,389,to [[whistle]],to whistle,beːsi,beːsi,,,,1
ingested,nagaraja2014-wiktionary:191,88143027,2025-11-12T18:53:49Z,391,[[loudly]],loudly,bhagaːn,bhagaːn,,,,1
ingested,nagaraja2014-wiktionary:192,88143027,2025-11-12T18:53:49Z,393,"[[local]] [[priest]], [[holy]] [[man]]","local priest, holy man",bhagato,bhagato,IA,IA,,1
ingested,nagaraja2014-wiktionary:193,88143027,2025-11-12T18:53:49Z,395,"[[big]], [[long]]","big, long",bhagel,bhagel,,,,1
ingested,nagaraja2014-wiktionary:194,88143027,2025-11-12T18:53:49Z,397,[[all]] [[big]] [[people]],all big people,bhagel hela,bhagel hela,,,,1
ingested,nagaraja2014-wiktionary:195,88143027,2025-11-12T18:53:49Z,399,[[ancestors]],ancestors,bhagel manṭa,bhagel manṭa,,,,1
ingested,nagaraja2014-wiktionary:196,88143027,2025-11-12T18:53:49Z,401,[[stork]] ([[bird]]),stork (bird),bhaggo,bhaggo,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:197,88143027,2025-11-12T18:53:49Z,403,[[religious]] [[singing]],religious singing,bhajan ḍuyra,bhajan ḍuyra,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:198,88143027,2025-11-12T18:53:49Z,405,[[vegetable]],vegetable,bhaji,bhaji,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:199,88143027,2025-11-12T18:53:49Z,407,[[big]],big,bhakka,bhakka,,,,1
ingested,nagaraja2014-wiktionary:200,88143027,2025-11-12T18:53:49Z,409,a [[large]] [[group]],a large group,bhakkharu,bhakkharu,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:201,88143027,2025-11-12T18:53:49Z,411,[[please]],please,bhala,bhala,,,,1
ingested,nagaraja2014-wiktionary:202,88143027,2025-11-12T18:53:49Z,413,[[cold]] (in a [[person]]),cold (in a person),bhambra,bhambra,,,,1
ingested,nagaraja2014-wiktionary:203,88143027,2025-11-12T18:53:49Z,415,[[sister]]’s [[son]],sister’s son,bhanja,bhanja,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:204,88143027,2025-11-12T18:53:49Z,417,[[earthworm]],earthworm,bhardhwa(ː)n,bhardhwa(ː)n,,,,1
ingested,nagaraja2014-wiktionary:205,88143027,2025-11-12T18:53:49Z,419,[[waterfall]],waterfall,bhat-bhatka joppo,bhat-bhatka joppo,,,,1
ingested,nagaraja2014-wiktionary:206,88143027,2025-11-12T18:53:49Z,421,[[very]] ([[intensifier]]),very (intensifier),bhayan,bhayan,,,,1
ingested,nagaraja2014-wiktionary:207,88143027,2025-11-12T18:53:49Z,423,"[[big]], [[older]]","big, older",bhaːga,bhaːga,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:208,88143027,2025-11-12T18:53:49Z,425,to [[grow]],to grow,bhaːga-be,bhaːga-be,,,,1
ingested,nagaraja2014-wiktionary:209,88143027,2025-11-12T18:53:49Z,427,[[very]] ([[broad]]),very (broad),bhaːga (cawḍa),bhaːga,,,,1
ingested,nagaraja2014-wiktionary:210,88143027,2025-11-12T18:53:49Z,429,[[elder]] [[sister]],elder sister,bhaːga bay,bhaːga bay,,,*,1
ingested,nagaraja2014-wiktionary:211,88143027,2025-11-12T18:53:49Z,431,[[elder]] [[brother]],elder brother,bhaːga ḍã(ː)y/ḍaːy,bhaːga ḍã(ː)y/ḍaːy,,,,1
ingested,nagaraja2014-wiktionary:212,88143027,2025-11-12T18:53:49Z,433,[[father]]’s [[elder]] [[brother]]’s [[wife]],father’s elder brother’s wife,bhaːga maːy,bhaːga maːy,,,,1
ingested,nagaraja2014-wiktionary:213,88143027,2025-11-12T18:53:49Z,435,[[late]] [[night]],late night,bhaːga minḍi,bhaːga minḍi,,,,1
ingested,nagaraja2014-wiktionary:214,88143027,2025-11-12T18:53:49Z,437,"[[pot]], [[vessel]]","pot, vessel",bhaːnḍa,bhaːnḍa,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:215,88143027,2025-11-12T18:53:49Z,439,"[[vessels]], [[etc]].","vessels, etc.",bhaːnḍa-kunḍa,bhaːnḍa-kunḍa,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:216,88143027,2025-11-12T18:53:49Z,441,"[[heavy]], [[difficult]]","heavy, difficult",bhaːri,bhaːri,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:217,88143027,2025-11-12T18:53:49Z,443,[[price]]/[[value]],price/value,bhaːw,bhaːw,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:218,88143027,2025-11-12T18:53:49Z,445,a [[kind]] of [[bird]],a kind of bird,bhaːwci,bhaːwci,,,,1
ingested,nagaraja2014-wiktionary:219,88143027,2025-11-12T18:53:49Z,447,[[back]] of the [[body]],back of the body,bhaːwri,bhaːwri,,,,1
ingested,nagaraja2014-wiktionary:220,88143027,2025-11-12T18:53:49Z,449,[[tomato]],tomato,bhedra,bhedra,,,,1
ingested,nagaraja2014-wiktionary:221,88143027,2025-11-12T18:53:49Z,451,to [[explode]],to explode,bheki-be,bheki-be,,,,1
ingested,nagaraja2014-wiktionary:222,88143027,2025-11-12T18:53:49Z,453,to [[fill]] ([[intr]].),to fill (intr.),bherya-,bherya-,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:223,88143027,2025-11-12T18:53:49Z,455,to [[fill]] ([[tr]].),to fill (tr.),bheryaː-kam-be,bheryaː-kam-be,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:224,88143027,2025-11-12T18:53:49Z,457,[[below]],below,bheteːr,bheteːr,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:225,88143027,2025-11-12T18:53:49Z,459,[[w:Terminalia bellirica|behera tree]],behera tree,bheyra aːḍḍo,bheyra aːḍḍo,,,,1
ingested,nagaraja2014-wiktionary:226,88143027,2025-11-12T18:53:49Z,461,[[kite]] ([[bird]]),kite (bird),bhilla,bhilla,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:227,88143027,2025-11-12T18:53:49Z,463,[[beggar]],beggar,bhiːk wayni-re,bhiːk wayni-re,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:228,88143027,2025-11-12T18:53:49Z,465,[[dull]],dull,bhola,bhola,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:229,88143027,2025-11-12T18:53:49Z,467,[[naked]] ([[children]]),naked (children),bhongaː-ka,bhongaː-ka,,,,1
ingested,nagaraja2014-wiktionary:230,88143027,2025-11-12T18:53:49Z,469,[[snail]],snail,bhoːri,bhoːri,,,,1
ingested,nagaraja2014-wiktionary:231,88143027,2025-11-12T18:53:49Z,471,"[[sharp]] ([[knife]], [[etc]].)","sharp (knife, etc.)",bhum,bhum,,,,1
ingested,nagaraja2014-wiktionary:232,88143027,2025-11-12T18:53:49Z,473,to [[have]] [[relation]] [[with]] [[more]] [[than]] [[one]] [[man]]/[[woman]],to have relation with more than one man/woman,bhum cippoka,bhum cippoka,,,,1
ingested,nagaraja2014-wiktionary:233,88143027,2025-11-12T18:53:49Z,475,"to [[roam]] (a [[tiger]]), [[wander]]","to roam (a tiger), wander",bhum-be,bhum-be,,,*,1
ingested,nagaraja2014-wiktionary:234,88143027,2025-11-12T18:53:49Z,477,[[wandering]]-[[wandering]],wandering-wandering,bhum-bhum-ka,bhum-bhum-ka,,,,1
ingested,nagaraja2014-wiktionary:235,88143027,2025-11-12T18:53:49Z,479,[[fisher]] [[person]],fisher person,bhuy,bhuy,,,,1
ingested,nagaraja2014-wiktionary:236,88143027,2025-11-12T18:53:49Z,481,to [[fry]] (in [[oil]]),to fry (in oil),bhuːjo-be,bhuːjo-be,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:237,88143027,2025-11-12T18:53:49Z,483,to [[forget]],to forget,bhuːl,bhuːl,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:238,88143027,2025-11-12T18:53:49Z,485,"[[ghost]], [[spirit]]","ghost, spirit",bhuːto,bhuːto,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:239,88143027,2025-11-12T18:53:49Z,487,[[also]],also,bi,bi,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:240,88143027,2025-11-12T18:53:49Z,489,to [[inquire]],to inquire,bica-be,bica-be,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:241,88143027,2025-11-12T18:53:49Z,491,to [[say]] [[goodbye]],to say goodbye,bidakam-be,bidakam-be,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:242,88143027,2025-11-12T18:53:49Z,493,[[once]],once,biḍḍaːw,biḍḍaːw,,,,1
ingested,nagaraja2014-wiktionary:243,88143027,2025-11-12T18:53:49Z,495,[[one]],one,biḍi,biḍi,Dr.?,Dr.?,,1
ingested,nagaraja2014-wiktionary:243:v2,88143027,2025-11-12T18:53:49Z,495,[[one]],one,baḍa,baḍa,Dr.?,Dr.?,,2
ingested,nagaraja2014-wiktionary:244,88143027,2025-11-12T18:53:49Z,497,[[one]] [[half]],one half,biḍi aːdha,biḍi aːdha,,,,1
ingested,nagaraja2014-wiktionary:245,88143027,2025-11-12T18:53:49Z,499,[[one]] [[length]]: [[distance]] [[between]] the [[extended]] [[thumb]] [[and]] the [[little]] [[finger]],one length: distance between the extended thumb and the little finger,biḍi,biḍi,byanga,byanga,,1
ingested,nagaraja2014-wiktionary:246,88143027,2025-11-12T18:53:49Z,501,[[length]] of [[two]] [[hands]],length of two hands,biḍi gajjo,biḍi gajjo,,,,1
ingested,nagaraja2014-wiktionary:247,88143027,2025-11-12T18:53:49Z,503,[[distance]] [[between]] the [[elbow]] [[and]] the [[tip]] of the [[middle]] [[finger]],distance between the elbow and the tip of the middle finger,biḍi mukha,biḍi mukha,,,,1
ingested,nagaraja2014-wiktionary:248,88143027,2025-11-12T18:53:49Z,505,[[together]],together,biḍikhaṭṭa,biḍikhaṭṭa,,,,1
ingested,nagaraja2014-wiktionary:249,88143027,2025-11-12T18:53:49Z,507,of [[same]]/[[similar]] [[type]],of same/similar type,biḍisãː,biḍisãː,,,,1
ingested,nagaraja2014-wiktionary:250,88143027,2025-11-12T18:53:49Z,509,"([[e.g]]. [[dance]]) to [[extinguish]] [[fire]], to [[blow]] ([[air]])","(e.g. dance) to extinguish fire, to blow (air)",bigi-be,bigi-be,,,*,1
ingested,nagaraja2014-wiktionary:250:v2,88143027,2025-11-12T18:53:49Z,509,"([[e.g]]. [[dance]]) to [[extinguish]] [[fire]], to [[blow]] ([[air]])","(e.g. dance) to extinguish fire, to blow (air)",bhigi-be,bhigi-be,,,*,2
ingested,nagaraja2014-wiktionary:251,88143027,2025-11-12T18:53:49Z,511,[[bangles]],bangles,bigri,bigri,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:252,88143027,2025-11-12T18:53:49Z,513,[[latch]],latch,bijasari/bijaːsri,bijasari/bijaːsri,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:253,88143027,2025-11-12T18:53:49Z,515,[[negative]] [[marker]],negative marker,biji,biji,,,,1
ingested,nagaraja2014-wiktionary:254,88143027,2025-11-12T18:53:49Z,517,[[one]] [[place]],one place,bijjaːga,bijjaːga,,,,1
ingested,nagaraja2014-wiktionary:255,88143027,2025-11-12T18:53:49Z,519,[[lightening]],lightening,bijli,bijli,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:256,88143027,2025-11-12T18:53:49Z,521,"to [[lift]], [[turn]] [[out]]","to lift, turn out",bikama,bikama,,,,1
ingested,nagaraja2014-wiktionary:257,88143027,2025-11-12T18:53:49Z,523,[[beggar]],beggar,bikkhari,bikkhari,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:258,88143027,2025-11-12T18:53:49Z,525,[[bidi]],bidi,bira,bira,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:259,88143027,2025-11-12T18:53:49Z,527,[[father]]-in-[[law]],father-in-law,birṭom,birṭom,,,,1
ingested,nagaraja2014-wiktionary:260,88143027,2025-11-12T18:53:49Z,529,[[mother]]-in-[[law]],mother-in-law,birtom napyom,birtom napyom,,,,1
ingested,nagaraja2014-wiktionary:261,88143027,2025-11-12T18:53:49Z,531,[[one]] [[hundred]],one hundred,biseddi (ḍḍ),biseddi,,,,1
ingested,nagaraja2014-wiktionary:262,88143027,2025-11-12T18:53:49Z,533,[[sand]],sand,biṭil,biṭil,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:263,88143027,2025-11-12T18:53:49Z,535,to [[unroll]] ([[mat]]),to unroll (mat),bitni-be,bitni-be,,,,1
ingested,nagaraja2014-wiktionary:264,88143027,2025-11-12T18:53:49Z,537,to [[join]],to join,biṭṭhaːw,biṭṭhaːw,,,,1
ingested,nagaraja2014-wiktionary:265,88143027,2025-11-12T18:53:49Z,539,[[all]] [[fall]] [[into]] [[one]] [[place]],all fall into one place,biṭṭhaːwi,biṭṭhaːwi,,,,1
ingested,nagaraja2014-wiktionary:266,88143027,2025-11-12T18:53:49Z,541,[[village]],village,biya,biya,,,,1
ingested,nagaraja2014-wiktionary:267,88143027,2025-11-12T18:53:49Z,543,[[villager]],villager,biya ungaːy-re,biya ungaːy-re,,,,1
ingested,nagaraja2014-wiktionary:268,88143027,2025-11-12T18:53:49Z,545,to [[rise]],to rise,biː-be,biː-be,,,,1
ingested,nagaraja2014-wiktionary:269,88143027,2025-11-12T18:53:49Z,547,[[seed]]; to [[sprout]],seed; to sprout,biːjo-,biːjo-,IA,IA,,1
ingested,nagaraja2014-wiktionary:270,88143027,2025-11-12T18:53:49Z,549,to [[wake]] [[up]] ([[someone]]),to wake up (someone),biː-kam-be,biː-kam-be,,,,1
ingested,nagaraja2014-wiktionary:271,88143027,2025-11-12T18:53:49Z,551,to [[bleed]],to bleed,biːkini,biːkini,,,*,1
ingested,nagaraja2014-wiktionary:272,88143027,2025-11-12T18:53:49Z,553,"to [[tie]] ([[something]]), [[obstruct]]","to tie (something), obstruct",bokki-be,bokki-be,,,,1
ingested,nagaraja2014-wiktionary:273,88143027,2025-11-12T18:53:49Z,555,[[bear]] ([[n]].),bear (n.),bolgo,bolgo,Korku?,Korku?,,1
ingested,nagaraja2014-wiktionary:274,88143027,2025-11-12T18:53:49Z,557,an [[edible]] [[root]],an edible root,bolor,bolor,,,,1
ingested,nagaraja2014-wiktionary:275,88143027,2025-11-12T18:53:49Z,559,[[cry]] in [[shame]],cry in shame,bombo,bombo,,,,1
ingested,nagaraja2014-wiktionary:276,88143027,2025-11-12T18:53:49Z,561,[[top]] [[portion]] of a [[plant]],top portion of a plant,bonḍe,bonḍe,,,,1
ingested,nagaraja2014-wiktionary:277,88143027,2025-11-12T18:53:49Z,563,a [[variety]] of [[fish]],a variety of fish,boṭhya,boṭhya,,,,1
ingested,nagaraja2014-wiktionary:278,88143027,2025-11-12T18:53:49Z,565,[[hare]],hare,boṭor,boṭor,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:279,88143027,2025-11-12T18:53:49Z,567,to [[get]] [[tired]],to get tired,boːr-be?,boːr-be?,,,,1
ingested,nagaraja2014-wiktionary:280,88143027,2025-11-12T18:53:49Z,569,[[jujube]] [[tree]],jujube tree,boːre aːḍḍo,boːre aːḍḍo,,,,1
ingested,nagaraja2014-wiktionary:281,88143027,2025-11-12T18:53:49Z,571,[[grass]],grass,boːy,boːy,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:282,88143027,2025-11-12T18:53:49Z,573,to [[drown]] (in [[water]]) ([[self]]),to drown (in water) (self),buddo-be (ḍḍ),buddo-be,,,,1
ingested,nagaraja2014-wiktionary:283,88143027,2025-11-12T18:53:49Z,575,to [[drown]] ([[some]] [[one]]),to drown (some one),buddojere-be,buddojere-be,,,,1
ingested,nagaraja2014-wiktionary:284,88143027,2025-11-12T18:53:49Z,577,[[nest]] ([[bird]]),nest (bird),budlic,budlic,,,,1
ingested,nagaraja2014-wiktionary:285,88143027,2025-11-12T18:53:49Z,579,[[bubble]],bubble,bulbul,bulbul,,,,1
ingested,nagaraja2014-wiktionary:286,88143027,2025-11-12T18:53:49Z,581,to [[slip]] ([[from]] [[hand]]),to slip (from hand),buluruyj,buluruyj,,,,1
ingested,nagaraja2014-wiktionary:287,88143027,2025-11-12T18:53:49Z,583,[[navel]],navel,bumli,bumli,,,,1
ingested,nagaraja2014-wiktionary:288,88143027,2025-11-12T18:53:49Z,585,"[[near]], [[towards]]","near, towards",bundi,bundi,,,,1
ingested,nagaraja2014-wiktionary:289,88143027,2025-11-12T18:53:49Z,587,"[[bad]], [[spoiled]]","bad, spoiled",buraːso,buraːso,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:290,88143027,2025-11-12T18:53:49Z,589,to [[surround]],to surround,burikamay,burikamay,,,,1
ingested,nagaraja2014-wiktionary:291,88143027,2025-11-12T18:53:49Z,591,[[mole]] ([[n]].),mole (n.),buthru,buthru,,,,1
ingested,nagaraja2014-wiktionary:292,88143027,2025-11-12T18:53:49Z,593,a [[kind]] of [[grass]],a kind of grass,buṭu boːy,buṭu boːy,,,*,1
ingested,nagaraja2014-wiktionary:293,88143027,2025-11-12T18:53:49Z,595,"[[breast]], [[udder]]","breast, udder",buːcu,buːcu,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:294,88143027,2025-11-12T18:53:49Z,597,"to [[set]] ([[sun]], [[moon]])","to set (sun, moon)",buːdi-,buːdi-,IA,IA,,1
ingested,nagaraja2014-wiktionary:295,88143027,2025-11-12T18:53:49Z,599,[[above]] ([[on]] a [[tree]]),above (on a tree),buːndi,buːndi,,,,1
ingested,nagaraja2014-wiktionary:296,88143027,2025-11-12T18:53:49Z,601,[[cat]],cat,byarko,byarko,Dr.?,Dr.?,,1
ingested,nagaraja2014-wiktionary:296:v2,88143027,2025-11-12T18:53:49Z,601,[[cat]],cat,berko,berko,Dr.?,Dr.?,,2
ingested,nagaraja2014-wiktionary:297,88143027,2025-11-12T18:53:49Z,603,to [[mutter]],to mutter,cabaːḍ-cabaːḍ,cabaːḍ-cabaːḍ,,,,1
ingested,nagaraja2014-wiktionary:298,88143027,2025-11-12T18:53:49Z,605,[[grand]] [[son]]/[[daughter]],grand son/daughter,cacaːw,cacaːw,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:299,88143027,2025-11-12T18:53:49Z,607,to [[heat]],to heat,cacakkamaː-be/cackoːki,cacakkamaː-be/cackoːki,,,,1
ingested,nagaraja2014-wiktionary:300,88143027,2025-11-12T18:53:49Z,609,[[hot]],hot,cacko,cacko,,,,1
ingested,nagaraja2014-wiktionary:301,88143027,2025-11-12T18:53:49Z,611,[[hot]] [[water]],hot water,cacko joppo,cacko joppo,,,,1
ingested,nagaraja2014-wiktionary:302,88143027,2025-11-12T18:53:49Z,613,to [[taste]] [[good]],to taste good,cacom,cacom,,,,1
ingested,nagaraja2014-wiktionary:303,88143027,2025-11-12T18:53:49Z,615,"[[blanket]], [[carpet]]","blanket, carpet",caddar,caddar,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:304,88143027,2025-11-12T18:53:49Z,617,[[half]]-[[pant]],half-pant,caḍḍi-,caḍḍi-,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:305,88143027,2025-11-12T18:53:49Z,619,to [[shoot]] ([[with]] [[arrow]]),to shoot (with arrow),cagi-be,cagi-be,,,,1
ingested,nagaraja2014-wiktionary:306,88143027,2025-11-12T18:53:49Z,621,[[echo]],echo,caharka,caharka,,,,1
ingested,nagaraja2014-wiktionary:307,88143027,2025-11-12T18:53:49Z,623,[[tongs]],tongs,cekiji,cekiji,,,,1
ingested,nagaraja2014-wiktionary:308,88143027,2025-11-12T18:53:49Z,625,to [[sweep]],to sweep,cakhaːw-be,cakhaːw-be,,,,1
ingested,nagaraja2014-wiktionary:309,88143027,2025-11-12T18:53:49Z,627,"to [[climb]], [[make]] to [[climb]]","to climb, make to climb",caki-be,caki-be,,,,1
ingested,nagaraja2014-wiktionary:309:v2,88143027,2025-11-12T18:53:49Z,627,"to [[climb]], [[make]] to [[climb]]","to climb, make to climb",cakakamaː-be,cakakamaː-be,,,,2
ingested,nagaraja2014-wiktionary:310,88143027,2025-11-12T18:53:49Z,629,to [[hear]],to hear,cakni,cakni,,,,1
ingested,nagaraja2014-wiktionary:311,88143027,2025-11-12T18:53:49Z,631,[[whirlwind]],whirlwind,cakri oːra,cakri oːra,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:312,88143027,2025-11-12T18:53:49Z,633,[[thunder]],thunder,calomka,calomka,,,,1
ingested,nagaraja2014-wiktionary:313,88143027,2025-11-12T18:53:49Z,635,"[[stone]] [[slab]], [[used]] [[as]] a [[lid]]","stone slab, used as a lid",calphet,calphet,,,*,1
ingested,nagaraja2014-wiktionary:313:v2,88143027,2025-11-12T18:53:49Z,635,"[[stone]] [[slab]], [[used]] [[as]] a [[lid]]","stone slab, used as a lid",calphej,calphej,,,*,2
ingested,nagaraja2014-wiktionary:314,88143027,2025-11-12T18:53:49Z,637,[[dance]],dance,cana,cana,,,,1
ingested,nagaraja2014-wiktionary:315,88143027,2025-11-12T18:53:49Z,639,to [[dance]],to dance,cana-be,cana-be,,,,1
ingested,nagaraja2014-wiktionary:316,88143027,2025-11-12T18:53:49Z,641,to [[chew]],to chew,caphaːt-be,caphaːt-be,,,,1
ingested,nagaraja2014-wiktionary:317,88143027,2025-11-12T18:53:49Z,643,[[slipper]],slipper,cappal,cappal,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:318,88143027,2025-11-12T18:53:49Z,645,to [[graze]],to graze,caraːw-,caraːw-,IA,IA,,1
ingested,nagaraja2014-wiktionary:319,88143027,2025-11-12T18:53:49Z,647,"[[rivulet]], [[canal]]","rivulet, canal",caraːy,caraːy,,,,1
ingested,nagaraja2014-wiktionary:320,88143027,2025-11-12T18:53:49Z,649,[[hot]] ([[chillies]]),hot (chillies),cark(h)a,cark(h)a,,,,1
