PDF_Page,Printed_Page,Column,Head_Source,Form,Dialect,Language_ID,POS,Gloss,CDIAL_ID,Link_Source,CDIAL_Candidates,Entry_Text
74,64,1,ʌ̀ċh (J),ʌ̀ċh,J,Mai-Jijal,adj.m,light (weight),142,dictionary,142,ʌ̀ċh (J) adj.m.; ʌ̀ċho (Š) adj.m. – adj.f. ʌ̀ċhi ‘light (weight)’. Ex. J: ṣʌ̀ỹ zòṛ ʌ̀ċh thḕ ‘these clothes are light’. Cf. J adj.f. ʌỳċhi. < accha-1 (142).
74,64,1,ʌċhákh (J),ʌċhákh,J,Mai-Jijal,adj.m,bad; painful,4564,dictionary,4564,"ʌċhákh (J) adj.m. – adj.f. ʌċhʌýkhi; aċhʌ́go adj.m. – adj.f. aċhʌ́gi (Š) ‘bad; painful’. Ex. J: ʌ̀s gā̃̀-mʌz ʌċhákh mɑ̄̀ṣ thḕ ‘there are bad men in this village’. Cf. Sanṭ achok ‘unclean feeding, low’ and mulṭ cōkha ‘good’. < caṅga- (4564) with privative."
74,64,1,ʌċhɑ̄̀r,ʌċhɑ̄̀r,J,Mai-Jijal,adj,(a place which is usually) shady,,unlinked,,ʌċhɑ̄̀r adj. ‘(a place which is usually) shady’.
74,64,2,ʌčhɑ̄̀r,ʌčhɑ̄̀r,J,Mai-Jijal,n.f,a type of big coniferous tree,30,dictionary,30,ʌčhɑ̄̀r n.f. ‘a type of big coniferous tree’. < *akṣadāruka- (30).
74,64,2,àc̣h,àc̣h,J,Mai-Jijal,n.m,a kind of edible black berry,1025,dictionary,1025,àc̣h n.m. ‘a kind of edible black berry’. < ākṣika- (1025).
74,64,2,"ac̣kū́, ac̣kúi (G)",ac̣kū́,G,Gowro,n.m,eyelid,,unlinked,,"ac̣kū́, ac̣kúi (G) n.m. ‘eyelid’. ← ayc̣i plus ? Cf. nexṭ"
74,64,2,"ac̣kū́, ac̣kúi (G)",ac̣kúi,G,Gowro,n.m,eyelid,,unlinked,,"ac̣kū́, ac̣kúi (G) n.m. ‘eyelid’. ← ayc̣i plus ? Cf. nexṭ"
74,64,2,ac̣kṓaṇi (G),ac̣kṓaṇi,G,Gowro,n.f,winking (with the eyes),,unlinked,,ac̣kṓaṇi (G) n.f. ‘winking (with the eyes)’. ← ayc̣i plus ? Same meaning as J ʌ̃ṣkṑ.
74,64,2,+ diō̃́,ac̣kṓaṇi diō̃́,G,Gowro,,"to wink at s.o., give s.o. a wink",,unlinked,,"+ diō̃́ ‘to wink at s.o., give s.o. a wink’."
74,64,2,"ac̣hʌ̀y, ac̣hḕ (Š)",ac̣hʌ̀y,Š,Mai-Shatot,n.f,an apricot,,unlinked,,"ac̣hʌ̀y, ac̣hḕ (Š) n.f. ‘an apricot’. Same as B ac̣hɑ̈̄́."
74,64,2,"ac̣hʌ̀y, ac̣hḕ (Š)",ac̣hḕ,Š,Mai-Shatot,n.f,an apricot,,unlinked,,"ac̣hʌ̀y, ac̣hḕ (Š) n.f. ‘an apricot’. Same as B ac̣hɑ̈̄́."
74,64,2,"ac̣háv, ac̣hḗh (G)",ac̣háv,G,Gowro,n.f,a sour variety of strawberry (or tamarind?),1025,dictionary,1025,"ac̣háv, ac̣hḗh (G) n.f. ‘a sour variety of strawberry (or tamarind?)’. Kam. b’üm ānṣuk ‘wild strawberry’. < ākṣika- (1025). Cf. next and J àc̣h and ã̀ṣ."
74,64,2,"ac̣háv, ac̣hḗh (G)",ac̣hḗh,G,Gowro,n.f,a sour variety of strawberry (or tamarind?),1025,dictionary,1025,"ac̣háv, ac̣hḗh (G) n.f. ‘a sour variety of strawberry (or tamarind?)’. Kam. b’üm ānṣuk ‘wild strawberry’. < ākṣika- (1025). Cf. next and J àc̣h and ã̀ṣ."
74,64,2,"ʌc̣hṓ, -ʒ̀ (Š); ac̣hǜ;",ʌc̣hṓ,Š,Mai-Shatot,obl.sg,a walnut,48,dictionary,48,"ʌc̣hṓ, -ʒ̀ (Š); ac̣hǜ; obl.sg. ac̣hṑ; obl.pl. ac̣hō̃̀ (B) n.m. ‘a walnut’. < akṣoṭa- (48)."
74,64,2,àzʌynā̃,àzʌynā̃,J,Mai-Jijal,adv,from there,,unlinked,,àzʌynā̃ adv. ‘from there’ (Uṛ us jagah se). ← ʌ̀s zḗ nā̃́ 3.
74,64,2,"ázʌr, azráh (G)",ázʌr,G,Gowro,n.m,a solar eclipse,,unlinked,,"ázʌr, azráh (G) n.m. ‘a solar eclipse’."
74,64,2,"ázʌr, azráh (G)",azráh,G,Gowro,n.m,a solar eclipse,,unlinked,,"ázʌr, azráh (G) n.m. ‘a solar eclipse’."
74,64,2,ʌzɑ̄̀th karʌ́ṽ,ʌzɑ̄̀th karʌ́ṽ,J,Mai-Jijal,,to open (the lock of a canal),,unlinked,,ʌzɑ̄̀th karʌ́ṽ ‘to open (the lock of a canal)’. Perṣ āzāḍ
74,64,2,ʌ̀ziōr,ʌ̀ziōr,J,Mai-Jijal,adv,here along,,unlinked,,ʌ̀ziōr adv. ‘here along’. ← ʌ̀zē plus -ṓṛ
74,64,2,ʌzīzvʌlī̀,ʌzīzvʌlī̀,J,Mai-Jijal,n.f,friendship,,unlinked,,ʌzīzvʌlī̀ n.f. ‘friendship’. Aṛ ‘azīz plus Pshṭ -valī.
74,64,2,ʌ̀zē,ʌ̀zē,J,Mai-Jijal,adv,"here, at this place",,unlinked,,"ʌ̀zē adv. ‘here, at this place’. ← ʌ̀s and zḗ."
74,64,2,azgʌ́r šɑ̄̀ or azɣʌ́r šɑ̄̀ (n1),azgʌ́r šɑ̄̀,J,Mai-Jijal,n.m,a type of green vegetable (similar to spinach),,unlinked,,"azgʌ́r šɑ̄̀ or azɣʌ́r šɑ̄̀ (n1) n.m. ‘a type of green vegetable (similar to spinach)’. Perh. related to Buṛ birġár, Sh. birgáal ‘Nelkengewächs, als Spinat genossen’. See second worḍ"
74,64,2,azgʌ́r šɑ̄̀ or azɣʌ́r šɑ̄̀ (n1),azɣʌ́r šɑ̄̀,J,Mai-Jijal,n.m,a type of green vegetable (similar to spinach),,unlinked,,"azgʌ́r šɑ̄̀ or azɣʌ́r šɑ̄̀ (n1) n.m. ‘a type of green vegetable (similar to spinach)’. Perh. related to Buṛ birġár, Sh. birgáal ‘Nelkengewächs, als Spinat genossen’. See second worḍ"
74,64,2,"ɑzmḗx, -àh (J)",ɑzmḗx,J,Mai-Jijal,n.f,a trial; an examination,,unlinked,,"ɑzmḗx, -àh (J) n.f.; (G) n.m. ‘a trial; an examination’. Ex. J: ɑ̄́z màh tì-tʌl ʌzmḗx kʌrʌṣʌ̀th ‘today I will put you to the test’, màh sʌlī́m-tʌl ʌzmḗx kʌrɑ̄́th ‘I put Salim to the test’. Pshṭ āzmāīxṭ"
74,64,2,+ J karʌ́ṽ and G ghō̃́,ɑzmḗx karʌ́ṽ,J,Mai-Jijal,,"to try, (put to) test, prove, examine",,unlinked,,"+ J karʌ́ṽ and G ghō̃́ ‘to try, (put to) test, prove, examine’."
74,64,2,+ J karʌ́ṽ and G ghō̃́,ɑzmḗx ghō̃́,G,Gowro,,"to try, (put to) test, prove, examine",,unlinked,,"+ J karʌ́ṽ and G ghō̃́ ‘to try, (put to) test, prove, examine’."
75,65,1,"ʌžʌ́ṛ, -àh",ʌžʌ́ṛ,J,Mai-Jijal,adj.m,a Gujar who only raises goats,146,chapter-6,146,"ʌžʌ́ṛ, -àh adj.m.; n.m. – adj.f.; n.f. ʌžṛī̀, -ah ‘a Gujar who only raises goats’. < OIA *aja-kaṭa-."
75,65,1,"ʌžʌ́l, -àh ṇ",ʌžʌ́l,J,Mai-Jijal,,death,,unlinked,,"ʌžʌ́l, -àh ṇ ‘death’. Aṛ ajal."
75,65,1,"ʌždʌhɑ̄́ (J); ʌždʌhā, ʌždʌhē (G)",ʌždʌhɑ̄́,J,Mai-Jijal,n.m,a kind of snake (it is said that it can draw in humans through its breath),,unlinked,,"ʌždʌhɑ̄́ (J); ʌždʌhā, ʌždʌhē (G) n.m. ‘a kind of snake (it is said that it can draw in humans through its breath)’. Perṣ azdahā."
75,65,1,"ʌždʌhɑ̄́ (J); ʌždʌhā, ʌždʌhē (G)",ʌždʌhā,G,Gowro,n.m,a kind of snake (it is said that it can draw in humans through its breath),,unlinked,,"ʌždʌhɑ̄́ (J); ʌždʌhā, ʌždʌhē (G) n.m. ‘a kind of snake (it is said that it can draw in humans through its breath)’. Perṣ azdahā."
75,65,1,"ʌždʌhɑ̄́ (J); ʌždʌhā, ʌždʌhē (G)",ʌždʌhē,G,Gowro,n.m,a kind of snake (it is said that it can draw in humans through its breath),,unlinked,,"ʌždʌhɑ̄́ (J); ʌždʌhā, ʌždʌhē (G) n.m. ‘a kind of snake (it is said that it can draw in humans through its breath)’. Perṣ azdahā."
75,65,1,ʌžbɑ̀,ʌžbɑ̀,J,Mai-Jijal,adj,"strange, wonderful, curious",,unlinked,,"ʌžbɑ̀ adj. ‘strange, wonderful, curious’. Ex.: ṣũ̀h ghʌṛʌ́y ʌžbàh thī̀ ‘this clock is wonderful’. Aṛ ‘ajīb."
75,65,1,ɑ̀ẓ (B),ɑ̀ẓ,B,bhatr,adj.m,wet,1340,dictionary,1340,ɑ̀ẓ (B) adj.m. ‘wet’. < ārdrá- (1340). See adj.f. èẓ.
75,65,1,"ʌ̀ẓ (G, J)",ʌ̀ẓ,G,Gowro,,rain; a cloud,549,dictionary,549,"ʌ̀ẓ (G, J) ‘rain; a cloud’; ʌ̀ẓo (Š) n.m. ‘rain’. Ex. J: ṣʌ̀s yū̃̀-mʌz sʌ̀x ʌ̀ẓ hō̃́ thū̀ (liṭ: ‘of-this month-in serious rain happened is’) ‘in this month there have been heavy showers’. < abhrá1 (549)."
75,65,1,"ʌ̀ẓ (G, J)",ʌ̀ẓ,J,Mai-Jijal,,rain; a cloud,549,dictionary,549,"ʌ̀ẓ (G, J) ‘rain; a cloud’; ʌ̀ẓo (Š) n.m. ‘rain’. Ex. J: ṣʌ̀s yū̃̀-mʌz sʌ̀x ʌ̀ẓ hō̃́ thū̀ (liṭ: ‘of-this month-in serious rain happened is’) ‘in this month there have been heavy showers’. < abhrá1 (549)."
75,65,1,+ J iʌ́ṽ,ʌ̀ẓ iʌ́ṽ,J,Mai-Jijal,,to rain,,unlinked,,+ J iʌ́ṽ ‘to rain’.
75,65,1,+ J diyʌ́ṽ,ʌ̀ẓ diyʌ́ṽ,J,Mai-Jijal,,to rain,,unlinked,,+ J diyʌ́ṽ ‘to rain’: ʌ̀ẓ dḗth ‘it rains’.
75,65,1,ʌẓʌ́ṽ,ʌẓʌ́ṽ,J,Mai-Jijal,adj,cloudy,549,dictionary,549,ʌẓʌ́ṽ adj. ‘cloudy’. < abhríya- (549)“with secondary sufﬁx” like Dm. abrianá ‘cloud’. Cf. prec̣ and nexṭ
75,65,1,ʌẓɑ̄̀l,ʌẓɑ̄̀l,J,Mai-Jijal,adj,cloudy,551,dictionary,551,ʌẓɑ̄̀l adj. ‘cloudy’. < *abhrakāla- (551)?
75,65,1,"aẓiū̀, aẓḕ (B)",aẓiū̀,B,bhatr,n.m,a cloud,549,dictionary,549,"aẓiū̀, aẓḕ (B) n.m. ‘a cloud’. < abhrá1 (549). The ﬁnal vowel in the singular form is only half long, perh. because of the preceding ultrashort vowel."
75,65,1,"aẓiū̀, aẓḕ (B)",aẓḕ,B,bhatr,n.m,a cloud,549,dictionary,549,"aẓiū̀, aẓḕ (B) n.m. ‘a cloud’. < abhrá1 (549). The ﬁnal vowel in the singular form is only half long, perh. because of the preceding ultrashort vowel."
75,65,1,"aṭáh, aṭḗ (G)",aṭáh,G,Gowro,n.m,an egg,1111,dictionary,1111,"aṭáh, aṭḗ (G) n.m. ‘an egg’. Same as J ʌ̃ṛàh. < āṇḍá- (1111)."
75,65,1,"aṭáh, aṭḗ (G)",aṭḗ,G,Gowro,n.m,an egg,1111,dictionary,1111,"aṭáh, aṭḗ (G) n.m. ‘an egg’. Same as J ʌ̃ṛàh. < āṇḍá- (1111)."
75,65,1,àṭamim (B),àṭamim,B,bhatr,n.m,a type of gun,,unlinked,,àṭamim (B) n.m. ‘a type of gun’ (‘eight mm’). Same as J ɑ̄́ṭhemem.
75,65,1,aṭēnčʌ́ṇḍ˚,aṭēnčʌ́ṇḍ˚,J,Mai-Jijal,interj,attention!,,unlinked,,aṭēnčʌ́ṇḍ˚ interj. ‘attention!’ Eng. military language.
75,65,1,"aṭkʌ́l, -àh",aṭkʌ́l,J,Mai-Jijal,adv,according to one,183,dictionary,183,"aṭkʌ́l, -àh adv.; n.m. ‘according to one’s estimate; imagination, guess’. In adverbial usage the postp. ghín can be used which, however, is frequently droppeḍ Ex.: màh aṭkʌ́l ċuìṭhi tōlàṣʌth ‘I will weigh the ﬂour according to my estimate’. < *aṭṭakkalā- (183), but also Pshṭ aṭkal."
75,65,2,+ karʌ́ṽ or tōlʌ́ṽ or manʌ́ṽ,aṭkʌ́l karʌ́ṽ,J,Mai-Jijal,,"to imagine, guess",,unlinked,,"+ karʌ́ṽ or tōlʌ́ṽ or manʌ́ṽ ‘to imagine, guess’."
75,65,2,+ karʌ́ṽ or tōlʌ́ṽ or manʌ́ṽ,aṭkʌ́l tōlʌ́ṽ,J,Mai-Jijal,,"to imagine, guess",,unlinked,,"+ karʌ́ṽ or tōlʌ́ṽ or manʌ́ṽ ‘to imagine, guess’."
75,65,2,+ karʌ́ṽ or tōlʌ́ṽ or manʌ́ṽ,aṭkʌ́l manʌ́ṽ,J,Mai-Jijal,,"to imagine, guess",,unlinked,,"+ karʌ́ṽ or tōlʌ́ṽ or manʌ́ṽ ‘to imagine, guess’."
75,65,2,ʌṭkɑ̄̀,ʌṭkɑ̄̀,J,Mai-Jijal,adj,"standing, erect",182,dictionary,182,"ʌṭkɑ̄̀ adj. ‘standing, erect’. < *aṭṭakk- (182)."
75,65,2,+ karʌ́ṽ,ʌṭkɑ̄̀ karʌ́ṽ,J,Mai-Jijal,,"to stop, bring to a halt (e.g., s.th. slipping down a slope)",,unlinked,,"+ karʌ́ṽ ‘to stop, bring to a halt (e.g., s.th. slipping down a slope)’."
75,65,2,ʌ̀ṭkih,ʌ̀ṭkih,J,Mai-Jijal,n.f,January; the coldest season of the year,,unlinked,,ʌ̀ṭkih n.f. ‘January; the coldest season of the year’. Perh. connected with prec̣
75,65,2,"ʌṭhàh, -ī́",ʌṭhàh,J,Mai-Jijal,n.f,an eight (in a card game),,unlinked,,"ʌṭhàh, -ī́ n.f. ‘an eight (in a card game)’. Cf. ɑ̄̀ṭh."
75,65,2,"aṭhani, aṭhanẽ (G); aṭhʌnī̀z, -ah (J)",aṭhani,G,Gowro,n.f,an eight-anna piece,,unlinked,,"aṭhani, aṭhanẽ (G); aṭhʌnī̀z, -ah (J) n.f. ‘an eight-anna piece’. Uṛ aṭhannī. Same as J ɑ̄́ṭhanī and same meaning as G adhēl. Origin of ﬁnal consonant in J is unclear, but prob. same as in J dūnʌlìzi."
75,65,2,"aṭhani, aṭhanẽ (G); aṭhʌnī̀z, -ah (J)",aṭhanẽ,G,Gowro,n.f,an eight-anna piece,,unlinked,,"aṭhani, aṭhanẽ (G); aṭhʌnī̀z, -ah (J) n.f. ‘an eight-anna piece’. Uṛ aṭhannī. Same as J ɑ̄́ṭhanī and same meaning as G adhēl. Origin of ﬁnal consonant in J is unclear, but prob. same as in J dūnʌlìzi."
75,65,2,"aṭhani, aṭhanẽ (G); aṭhʌnī̀z, -ah (J)",aṭhʌnī̀z,J,Mai-Jijal,n.f,an eight-anna piece,,unlinked,,"aṭhani, aṭhanẽ (G); aṭhʌnī̀z, -ah (J) n.f. ‘an eight-anna piece’. Uṛ aṭhannī. Same as J ɑ̄́ṭhanī and same meaning as G adhēl. Origin of ﬁnal consonant in J is unclear, but prob. same as in J dūnʌlìzi."
75,65,2,"ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G)",ʌṭhɑ̄̀lʌš,J,Mai-Jijal,adj,eighteen,946,dictionary,946,"ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G) adj. ‘eighteen’. < aṣṭɑ̄́daśa- (946)."
75,65,2,"ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G)",ʌṭhɑ̄̀lʌš,Š,Mai-Shatot,adj,eighteen,946,dictionary,946,"ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G) adj. ‘eighteen’. < aṣṭɑ̄́daśa- (946)."
75,65,2,"ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G)",aṭhɑ̈̄́š,B,bhatr,adj,eighteen,946,dictionary,946,"ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G) adj. ‘eighteen’. < aṣṭɑ̄́daśa- (946)."
75,65,2,"ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G)",aṭhāš,G,Gowro,adj,eighteen,946,dictionary,946,"ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G) adj. ‘eighteen’. < aṣṭɑ̄́daśa- (946)."
75,65,2,ʌṭhɑ̄̀lʌšobīš,ʌṭhɑ̄̀lʌšobīš,J,Mai-Jijal,adj,thirty-eight,,unlinked,,"ʌṭhɑ̄̀lʌšobīš adj. ‘thirty-eight’. ← prec̣, -o- and bī́š."
75,65,2,aṭhʌ́ṽ,aṭhʌ́ṽ,J,Mai-Jijal,adj.m,eighth,,unlinked,,aṭhʌ́ṽ adj.m. – adj.f. aṭhʌ́ỹ (J); aṭhō̃́ (G) adj.m. ‘eighth’. ← J ɑ̄̀ṭh resp. G āṭh.
75,65,2,"àḍʌr, -ah (J, G [but G no pl.])",àḍʌr,J,Mai-Jijal,n.m,"command, order",,unlinked,,"àḍʌr, -ah (J, G [but G no pl.]) n.m. ‘command, order’. Eng."
75,65,2,+ J karʌ́ṽ and G ghō̃́,àḍʌr karʌ́ṽ,J,Mai-Jijal,,"to command, order",,unlinked,,"+ J karʌ́ṽ and G ghō̃́ ‘to command, order’."
75,65,2,+ J karʌ́ṽ and G ghō̃́,àḍʌr ghō̃́,G,Gowro,,"to command, order",,unlinked,,"+ J karʌ́ṽ and G ghō̃́ ‘to command, order’."
75,65,2,ʌ̀ṛ (J),ʌ̀ṛ,J,Mai-Jijal,adv,"half; inferior, of inferior quality; left over",644,dictionary,644,"ʌ̀ṛ (J) adv.; adj.m. ‘half; inferior, of inferior quality; left over’; àṛ adj.m. – adj.f. ä̀ṛ (B); aṛih (G) adv.,adj.m. ‘half’. The J meanings are close to Buṛ áḍa ‘übrig; minder gut’. Cf. J adj.f. ʌỳṛi and B adj.f. in èṛ rɑ̄̀. Ex. J: ɑ̄́z mʌ́ỹ kitɑ̄̀b ʌ̀ṛ pʌṛàh-ċhē ‘today I have read half the book’; guìli ʌỳṛi thī̀ ‘there is (some) bread left over’. < ardhá-2 (644) (or are these two words?)."
75,65,2,+ J dharʌ́ṽ,ʌ̀ṛ dharʌ́ṽ,J,Mai-Jijal,,to be cut in half,,unlinked,,+ J dharʌ́ṽ ‘to be cut in half’. Ex: ṣũ̀h ghʌrī̃́ kʌỳli-mʌz ʌỳṛi dhʌýri thī̀ ‘this woman was cut in half in the war’ (Uṛ... ādhī rah gayī).
75,65,2,ʌ̀ṛ-khʌ́ṭh,ʌ̀ṛ-khʌ́ṭh,J,Mai-Jijal,adj.m,"half castrated (i.e., having one testicle)",,unlinked,,"ʌ̀ṛ-khʌ́ṭh adj.m. or ʌ̀ṛ-khʌṭū́, -ṓ (dimin.) (n2) adj.m. ‘half castrated (i.e., having one testicle)’. ← ʌ̀ṛ plus khʌ́ṭh 2 ‘virile’."
76,66,1,ʌ̀ṛ-khʌýṭhi (n2),ʌ̀ṛ-khʌýṭhi,J,Mai-Jijal,adj.f,,,unlinked,,ʌ̀ṛ-khʌýṭhi (n2) adj.f. of prec̣ (used in jokes).
76,66,1,ʌ̀ṛ-ċɑ̄́n (J) (n2),ʌ̀ṛ-ċɑ̄́n,J,Mai-Jijal,n.f,half-moon,,unlinked,,ʌ̀ṛ-ċɑ̄́n (J) (n2) n.f.; aṛ-ċān (G); àṛ-ċā̃̀n (B) n.m. ‘half-moon’. See componentṣ
76,66,1,ʌ̀ṛ-zibɑ̄̀,ʌ̀ṛ-zibɑ̄̀,J,Mai-Jijal,adj.m,lisping; a person having a lisp,,unlinked,,ʌ̀ṛ-zibɑ̄̀ adj.m.; n.m. – adj.f.; n.f. ʌ̀ṛ-zibḕ (n2) ‘lisping; a person having a lisp’ (liṭ: ‘(being) half-tongued’). ← ʌ̀ṛ plus zī̀b.
76,66,1,"ʌ̀ṛ-dī̃̀1, -ãh (n2)",ʌ̀ṛ-dī̃̀,J,Mai-Jijal,n.f,"noon, afternoon",6328,dictionary,6328,"ʌ̀ṛ-dī̃̀1, -ãh (n2) n.f. ‘noon, afternoon’. ← ʌ̀ṛ plus < dina- (6328). Cf. OIA ardhadivasa- (654). Change of gender perh. due to ending or analogy with next entry. Ex.: bèh ʌ̀ṛ-dī̃̀-khʌỹ damā̃̀ kʌrɑ̄́tē ‘we take rest at noon’."
76,66,1,+ guìli,ʌ̀ṛ-dī̃̀ guìli,J,Mai-Jijal,n.f,lunch,,unlinked,,+ guìli n.f. ‘lunch’. ← guìli.
76,66,1,"ʌ̀ṛ-dī̃̀2, -ãh (n2)",ʌ̀ṛ-dī̃̀,J,Mai-Jijal,n.f,a surface measurement,6328,chapter-6,6328,"ʌ̀ṛ-dī̃̀2, -ãh (n2) n.f. ‘a surface measurement’ (corṛ to ca. 10 ‘kanāl’ [1 ‘kanāl’ corṛ to 20 ‘marla’, 1 ‘marla’ corṛ to 4,5 square yards]). < OIA ardhadróṇa- ‘a measure for measuring ﬁelds’ (thus originally a measure of capacity: a certain amount of grain for a certain surface area)."
76,66,1,ʌ̀ṛ-pɑ̄̀ (n2),ʌ̀ṛ-pɑ̄̀,J,Mai-Jijal,n.m,a square measurement (one half of a pɑ̄̀ 2 ),,unlinked,,ʌ̀ṛ-pɑ̄̀ (n2) n.m. ‘a square measurement (one half of a pɑ̄̀ 2 )’.
76,66,1,ʌ̀ṛ-phʌ́ṭh,ʌ̀ṛ-phʌ́ṭh,J,Mai-Jijal,adj.m,(a) half-ﬁnished (work),,unlinked,,"ʌ̀ṛ-phʌ́ṭh adj.m. or ʌ̀ṛ-phʌṭū́, -ṓ (n2) n.m. ‘(a) half-ﬁnished (work)’. ← ʌ̀ṛ and connection with phaṭʌ́ṽ."
76,66,1,ʌ̀ṛ-phʌýṭhi (n2),ʌ̀ṛ-phʌýṭhi,J,Mai-Jijal,adj.f,,,unlinked,,ʌ̀ṛ-phʌýṭhi (n2) adj.f. of prec̣
76,66,1,"ʌ̀ṛ-mɑ̄́ṣ, -àh (n2)",ʌ̀ṛ-mɑ̄́ṣ,J,Mai-Jijal,n.m,an eunuch,,unlinked,,"ʌ̀ṛ-mɑ̄́ṣ, -àh (n2) n.m. ‘an eunuch’ (liṭ: ‘half man’). ← ʌ̀ṛ and mɑ̄̀ṣ with change of accenṭ"
76,66,1,ʌ̀ṛ-vʌ́l,ʌ̀ṛ-vʌ́l,J,Mai-Jijal,adj.m,half (of) a distance,11405,dictionary,11405,ʌ̀ṛ-vʌ́l adj.m.; n.m. – adj.f.; n.f. ʌ̀ṛ-vʌýli (n2) ‘half (of) a distance’. Ex.: màh ʌ̀ṛ-vʌ́l hɑ̄́r bḗth ‘I go until (reaching) half the distance’. ← ʌ̀ṛ and < válati (11405).
76,66,1,ʌ̀ṛ-vʌlḗ (n2),ʌ̀ṛ-vʌlḗ,J,Mai-Jijal,adv,half distance,,unlinked,,ʌ̀ṛ-vʌlḗ (n2) adv. ‘half distance’. Ex.: màh ʌ̀ṛ-vʌlḗ bḗth ‘I go half the distance’ (here no postposition possible). ← prec̣ plus -ḗ.
76,66,1,"ʌ̀ṛ-ṣìṣ, -àh (note accent) (n2)",ʌ̀ṛ-ṣìṣ,J,Mai-Jijal,n.m,a receding hairline; a small corncob,676,dictionary,676,"ʌ̀ṛ-ṣìṣ, -àh (note accent) (n2) n.m. ‘a receding hairline; a small corncob’. < *ardhaśīrṣa- (676)."
76,66,2,ʌṛʌ́m karʌ́ṽ,ʌṛʌ́m karʌ́ṽ,J,Mai-Jijal,,"to start, begin (also frequently in the sense ‘to start a sexual activity",1307,dictionary,1307,"ʌṛʌ́m karʌ́ṽ ‘to start, begin (also frequently in the sense ‘to start a sexual activity’)’. < ārambhá-1 (1307)."
76,66,2,aṛù (B),aṛù,B,bhatr,v.t,"to adhere, cling",,unlinked,,"aṛù (B) v.t. ‘to adhere, cling’. Imp. sg. áṛ ‘cling!’ See J ʌṛḕ karʌ́ṽ."
76,66,2,äŕ.el (B),äŕ.el,B,bhatr,adj,busy,,unlinked,,äŕ.el (B) adj. ‘busy’.
76,66,2,ʌṛḕ karʌ́ṽ,ʌṛḕ karʌ́ṽ,J,Mai-Jijal,,to be stubborn,187,dictionary,187,ʌṛḕ karʌ́ṽ ‘to be stubborn’. < *aḍ- (187) plus derivational sufﬁx. Also Pshṭ āṛ ‘obstruction’.
76,66,2,ʌ̀ṛḍim,ʌ̀ṛḍim,J,Mai-Jijal,adj,small (in height),,unlinked,,ʌ̀ṛḍim adj. ‘small (in height)’. ← ʌ̀ṛ plus ḍím 3. Cf. Buṛ aḍímo ‘kleiner Mensch’. The suppression of the second accent here in comparison to the compounds above beginning with ‘half’ suggests either a different origin or perh. an older type of compounding.
76,66,2,àṇḍ (B),àṇḍ,B,bhatr,n.m,an egg,,unlinked,,àṇḍ (B) n.m. ‘an egg’. Same as J ʌ̃ṛàh.
76,66,2,ʌ̀th; ʌ̀thʌṽ,ʌ̀th,J,Mai-Jijal,n.f,water(drops) which trickle(s) out of ceiling or wall,186,dictionary,186,ʌ̀th; ʌ̀thʌṽ n.f. ‘water(drops) which trickle(s) out of ceiling or wall’. Ex.: purā̃̀ bhʌ̀ṽ-mʌz ʌ̀th vḗtī ‘in old houses waterdrops trickle (down from the ceiling)’. < *attha- (186).
76,66,2,ʌ̀th; ʌ̀thʌṽ,ʌ̀thʌṽ,J,Mai-Jijal,n.f,water(drops) which trickle(s) out of ceiling or wall,186,dictionary,186,ʌ̀th; ʌ̀thʌṽ n.f. ‘water(drops) which trickle(s) out of ceiling or wall’. Ex.: purā̃̀ bhʌ̀ṽ-mʌz ʌ̀th vḗtī ‘in old houses waterdrops trickle (down from the ceiling)’. < *attha- (186).
76,66,2,ʌtàph,ʌtàph,J,Mai-Jijal,adj.m,(food) without ghee,,unlinked,,ʌtàph adj.m. – adj.f. ʌtʌỳphi ‘(food) without ghee’. ← tàph 2 with privative.
76,66,2,ʌthkhuā (ṭapū̀s) (G),ʌthkhuā,G,Gowro,,a vulture,,unlinked,,ʌthkhuā (ṭapū̀s) (G) ‘a vulture’. Cf. ṭapū̀s and Sh. kuār ‘vulture’. Cf. also Tam. karu ‘grifﬁn vulture’.
76,66,2,ʌttī̀,ʌttī̀,J,Mai-Jijal,adj,addicted,,unlinked,,ʌttī̀ adj. ‘addicted’. Ex.: ṣũ̀h mɑ̄̀ṣ čḕ ʌttī̀ thū̀ ‘this man is addicted to teas’. Perṣ ‘ādatī.
