Record_Type,Report,Raw_Line,PDF_Page,Printed_Page,Column,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Comparison_Role,Response,Group,Raw_OCR,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
wordlist response,ernest-oleary-kelsall2018irula,88,30,25,2,5,eye,CHO,Chokkanalli,Northern,target,1,1,Kanni,kʌɳɳɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Chokkanalli (CHO)]",silirula2018:g005:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,89,30,25,2,5,eye,MAV,Mavanalla,Northern,target,1,1,kanni,kʌɳɳɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Mavanalla (MAV)]",silirula2018:g005:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,90,30,25,2,5,eye,ANA,Anaikatty,Northern,target,1,1,kanni,kʌɳɳɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Anaikatty (ANA)]",silirula2018:g005:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,91,30,25,2,5,eye,BOO,Bookapuram,Northern,target,1,1,kenni,kɛɳɳɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Bookapuram (BOO)]",silirula2018:g005:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,92,30,25,2,5,eye,THA,Thaliyur,Vette Kada,target,1,1,kanni,kʌɳɳɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Thaliyur (THA)]",silirula2018:g005:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,93,30,25,2,5,eye,NEL,Nellithurai,Vette Kada,target,1,1,kanné,kʌɳɳɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Nellithurai (NEL)]",silirula2018:g005:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,94,30,25,2,5,eye,CBT,Coimbatore Tamil,,elicited comparison list,1,1,kanni,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,99,30,25,3,5,eye,MAD,MAD (unresolved),,unresolved comparison list,1,2,kan,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,100,30,25,3,5,eye,KAN,Kannada,,comparison list culled from Blair 2012,1,1,kannu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,101,30,25,3,5,eye,BAD,Badaga,,comparison list culled from Blair 2012,1,1,kannu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,102,30,25,3,5,eye,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,1,kKannu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,103,30,25,3,5,eye,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,1,kKannu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,104,30,25,3,5,eye,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,1,kannu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 5, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,107,30,25,3,6,ear,KUN,Kunjapanai,Mele Nadu,target,1,1,kadé,kaɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Kunjapanai (KUN)]",silirula2018:g006:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,108,30,25,3,6,ear,KOL,Kolikarai,Mele Nadu,target,1,1,kadéd,kaɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Kolikarai (KOL)]",silirula2018:g006:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,109,30,25,3,6,ear,CHE,Chemmanarai,Mele Nadu,target,1,1,kadi,kaɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Chemmanarai (CHE)]",silirula2018:g006:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,110,30,25,3,6,ear,KIL,Kilkupkad,Mele Nadu,target,1,1,kadé,kaɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Kilkupkad (KIL)]",silirula2018:g006:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,111,30,25,3,6,ear,MET,Mettukal,Mele Nadu,target,1,1,kadgu,kaɖu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Mettukal (MET)]",silirula2018:g006:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,112,30,25,3,6,ear,CHO,Chokkanalli,Northern,target,1,1,kadé,kaɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Chokkanalli (CHO)]",silirula2018:g006:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,113,30,25,3,6,ear,MAV,Mavanalla,Northern,target,1,1,kadu,kaɖu,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Mavanalla (MAV)]",silirula2018:g006:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,114,30,25,3,6,ear,ANA,Anaikatty,Northern,target,1,1,kad:,kaɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Anaikatty (ANA)]",silirula2018:g006:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,115,30,25,3,6,ear,BOO,Bookapuram,Northern,target,1,2,kimi,kimi,reviewed,,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Bookapuram (BOO)]",silirula2018:g006:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,116,30,25,3,6,ear,THA,Thaliyur,Vette Kada,target,1,1,kad:,kaɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Thaliyur (THA)]",silirula2018:g006:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,117,30,25,3,6,ear,NEL,Nellithurai,Vette Kada,target,1,1,kadé,kaɖɨ,reviewed,source-raster-coronal,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Nellithurai (NEL)]",silirula2018:g006:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,118,30,25,3,6,ear,CBT,Coimbatore Tamil,,elicited comparison list,1,1,kad:,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,119,30,25,3,6,ear,MAD,MAD (unresolved),,unresolved comparison list,1,1,kadu,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,120,30,25,3,6,ear,KAN,Kannada,,comparison list culled from Blair 2012,1,"2,3",kivi,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,121,30,25,3,6,ear,BAD,Badaga,,comparison list culled from Blair 2012,1,,missing data,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,122,30,25,3,6,ear,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,3,kevi,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,123,30,25,3,6,ear,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,4,kiviye,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,124,30,25,3,6,ear,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,3,kivi,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 6, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,127,30,25,3,7,nose,KUN,Kunjapanai,Mele Nadu,target,1,1,mukku,mukku,reviewed,,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Kunjapanai (KUN)]",silirula2018:g007:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,128,30,25,3,7,nose,KOL,Kolikarai,Mele Nadu,target,1,1,mukku,mukku,reviewed,,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Kolikarai (KOL)]",silirula2018:g007:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,129,30,25,3,7,nose,CHE,Chemmanarai,Mele Nadu,target,1,1,mukku,mukku,reviewed,,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Chemmanarai (CHE)]",silirula2018:g007:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,130,30,25,3,7,nose,KIL,Kilkupkad,Mele Nadu,target,1,1,muku,muku,reviewed,,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Kilkupkad (KIL)]",silirula2018:g007:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,131,30,25,3,7,nose,MET,Mettukal,Mele Nadu,target,1,1,mukku,mukku,reviewed,,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Mettukal (MET)]",silirula2018:g007:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,132,30,25,3,7,nose,CHO,Chokkanalli,Northern,target,1,1,mukké,mukkɨ,reviewed,,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Chokkanalli (CHO)]",silirula2018:g007:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,133,30,25,3,7,nose,MAV,Mavanalla,Northern,target,1,1,muku,muku,reviewed,,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Mavanalla (MAV)]",silirula2018:g007:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,134,30,25,3,7,nose,ANA,Anaikatty,Northern,target,1,1,mukki,mukkɨ,reviewed,,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Anaikatty (ANA)]",silirula2018:g007:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,135,30,25,3,7,nose,BOO,Bookapuram,Northern,target,1,1,mugu,mugu,reviewed,,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Bookapuram (BOO)]",silirula2018:g007:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,136,30,25,3,7,nose,THA,Thaliyur,Vette Kada,target,1,1,mukku,mukku,reviewed,,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Thaliyur (THA)]",silirula2018:g007:nilgiri-irula-thaliyur:i1
wordlist response,ernest-oleary-kelsall2018irula,137,30,25,3,7,nose,NEL,Nellithurai,Vette Kada,target,1,1,mukké,mukkɨ,reviewed,,installed,,Irula,nilgiri-irula-nellithurai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Nellithurai (NEL)]",silirula2018:g007:nilgiri-irula-nellithurai:i1
wordlist response,ernest-oleary-kelsall2018irula,138,30,25,3,7,nose,CBT,Coimbatore Tamil,,elicited comparison list,1,1,mukk4,,not transcribed (excluded comparison),,excluded,excluded elicited comparison list; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Coimbatore Tamil (CBT)]",
wordlist response,ernest-oleary-kelsall2018irula,139,30,25,3,7,nose,MAD,MAD (unresolved),,unresolved comparison list,1,1,mu:kku,,not transcribed (excluded comparison),,excluded,excluded unresolved comparison list; not a target Irula list; the report does not expand the code MAD,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, MAD (unresolved) (MAD)]",
wordlist response,ernest-oleary-kelsall2018irula,140,30,25,3,7,nose,KAN,Kannada,,comparison list culled from Blair 2012,1,1,mu:gu,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Kannada (KAN)]",
wordlist response,ernest-oleary-kelsall2018irula,141,30,25,3,7,nose,BAD,Badaga,,comparison list culled from Blair 2012,1,1,mu:kku,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Badaga (BAD)]",
wordlist response,ernest-oleary-kelsall2018irula,142,30,25,3,7,nose,ALU,Alu Kurumba,,comparison list culled from Blair 2012,1,1,mu:ku,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Alu Kurumba (ALU)]",
wordlist response,ernest-oleary-kelsall2018irula,143,30,25,3,7,nose,BET,Betta Kurumba,,comparison list culled from Blair 2012,1,1,mu:kku,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Betta Kurumba (BET)]",
wordlist response,ernest-oleary-kelsall2018irula,144,30,25,3,7,nose,JEN,Jenu Kurumba,,comparison list culled from Blair 2012,1,1,mu:kku,,not transcribed (excluded comparison),,excluded,excluded comparison list culled from Blair 2012; not a target Irula list,,,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 25, item 7, Jenu Kurumba (JEN)]",
wordlist response,ernest-oleary-kelsall2018irula,148,31,26,1,8,mouth,KUN,Kunjapanai,Mele Nadu,target,1,1,va,ʋʌɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Kunjapanai (KUN)]",silirula2018:g008:nilgiri-irula-kunjapanai:i1
wordlist response,ernest-oleary-kelsall2018irula,150,31,26,1,8,mouth,KUN,Kunjapanai,Mele Nadu,target,2,1,vai,ʋʌi,reviewed,,installed,,Irula,nilgiri-irula-kunjapanai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Kunjapanai (KUN)]",silirula2018:g008:nilgiri-irula-kunjapanai:i2
wordlist response,ernest-oleary-kelsall2018irula,151,31,26,1,8,mouth,KOL,Kolikarai,Mele Nadu,target,1,1,pa’,ʋʌɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-kolikarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Kolikarai (KOL)]",silirula2018:g008:nilgiri-irula-kolikarai:i1
wordlist response,ernest-oleary-kelsall2018irula,152,31,26,1,8,mouth,CHE,Chemmanarai,Mele Nadu,target,1,1,va’,ʋʌɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-chemmanarai,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Chemmanarai (CHE)]",silirula2018:g008:nilgiri-irula-chemmanarai:i1
wordlist response,ernest-oleary-kelsall2018irula,153,31,26,1,8,mouth,KIL,Kilkupkad,Mele Nadu,target,1,1,va',ʋʌɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-kilkupkad,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Kilkupkad (KIL)]",silirula2018:g008:nilgiri-irula-kilkupkad:i1
wordlist response,ernest-oleary-kelsall2018irula,154,31,26,1,8,mouth,MET,Mettukal,Mele Nadu,target,1,1,va’,ʋʌɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-mettukal,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Mettukal (MET)]",silirula2018:g008:nilgiri-irula-mettukal:i1
wordlist response,ernest-oleary-kelsall2018irula,155,31,26,1,8,mouth,CHO,Chokkanalli,Northern,target,1,1,va',ʋʌɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-chokkanalli,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Chokkanalli (CHO)]",silirula2018:g008:nilgiri-irula-chokkanalli:i1
wordlist response,ernest-oleary-kelsall2018irula,156,31,26,1,8,mouth,MAV,Mavanalla,Northern,target,1,1,va’,ʋʌɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-mavanalla,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Mavanalla (MAV)]",silirula2018:g008:nilgiri-irula-mavanalla:i1
wordlist response,ernest-oleary-kelsall2018irula,157,31,26,1,8,mouth,ANA,Anaikatty,Northern,target,1,1,vai,ʋʌi,reviewed,,installed,,Irula,nilgiri-irula-anaikatty,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Anaikatty (ANA)]",silirula2018:g008:nilgiri-irula-anaikatty:i1
wordlist response,ernest-oleary-kelsall2018irula,158,31,26,1,8,mouth,BOO,Bookapuram,Northern,target,1,3,ba’,bʌɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-bookapuram,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Bookapuram (BOO)]",silirula2018:g008:nilgiri-irula-bookapuram:i1
wordlist response,ernest-oleary-kelsall2018irula,159,31,26,1,8,mouth,THA,Thaliyur,Vette Kada,target,1,1,vpa',ʋʌɪ,reviewed,source-raster-legacy-glyph-ɪ,installed,,Irula,nilgiri-irula-thaliyur,"ernest-oleary-kelsall2018irula[Appendix B, printed p. 26, item 8, Thaliyur (THA)]",silirula2018:g008:nilgiri-irula-thaliyur:i1
