Source_Key,PDF_Page,Printed_Page,Page_Line,Item,Gloss,Source_Code,Site,Source_Classification,Similarity_Group,Extracted_Form,Verified_Form,Review_Method,Review_Status,Confidence,Record_Type,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
abraham-daimary2021amrikarbi,37,27,79,4,star,l,"Sunajoli, Lakhimpur",Karbi,1,tʃekɭoloŋso,tʃekɭoloŋso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 37, printed p. 27, item 4, site l]",silamrikarbi2021:p037:l079:l
abraham-daimary2021amrikarbi,37,27,80,4,star,m,"Mikirgaon, Nagaon",Karbi,1,tʃiklomaloŋso,tʃiklomaloŋso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 37, printed p. 27, item 4, site m]",silamrikarbi2021:p037:l080:m
abraham-daimary2021amrikarbi,37,27,81,4,star,s,"Sardoka Ingti, E K A",Karbi,1,tʃikɭoloŋso,tʃikɭoloŋso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 37, printed p. 27, item 4, site s]",silamrikarbi2021:p037:l081:s
abraham-daimary2021amrikarbi,38,28,4,5,cloud,A,"Holanki, Papumpare AP",Karbi,2,ĭnhŭn,ĭnhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site A]",silamrikarbi2021:p038:l004:A
abraham-daimary2021amrikarbi,38,28,5,5,cloud,C,S Cherrapunjee,Khasi control,3,loʔo,loʔo,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site C]",
abraham-daimary2021amrikarbi,38,28,6,5,cloud,H,"Hajarongpi, E K A",Karbi,2,ĭŋhŭn,ĭŋhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site H]",silamrikarbi2021:p038:l006:H
abraham-daimary2021amrikarbi,38,28,7,5,cloud,K,"Amguri, Kamrup",Amri Karbi,2,ĭnhŭn,ĭnhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site K]",silamrikarbi2021:p038:l007:K
abraham-daimary2021amrikarbi,38,28,8,5,cloud,M,"PaboiMisamari, Sonitpur",Karbi,2,ĭnhŭn,ĭnhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site M]",silamrikarbi2021:p038:l008:M
abraham-daimary2021amrikarbi,38,28,9,5,cloud,P,"Maina Kharong, Kamrup",Amri Karbi,2,ĭnhun,ĭnhun,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site P]",silamrikarbi2021:p038:l009:P
abraham-daimary2021amrikarbi,38,28,10,5,cloud,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,2,ĭnhŭn,ĭnhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site S]",silamrikarbi2021:p038:l010:S
abraham-daimary2021amrikarbi,38,28,11,5,cloud,Z,"Assamese, Dibrugarh",Assamese control,1,ɖʌ̆uɾ,ɖʌ̆uɾ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site Z]",
abraham-daimary2021amrikarbi,38,28,12,5,cloud,a,"Amguri, W K A",Karbi,2,ĭnhŭn,ĭnhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site a]",silamrikarbi2021:p038:l012:a
abraham-daimary2021amrikarbi,38,28,13,5,cloud,b,"Sermansingner, E K A",Karbi,2,ĭŋhŭn,ĭŋhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site b]",silamrikarbi2021:p038:l013:b
abraham-daimary2021amrikarbi,38,28,14,5,cloud,c,"Langhemphi, W K A",Karbi,2,ĭŋhŭn,ĭŋhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site c]",silamrikarbi2021:p038:l014:c
abraham-daimary2021amrikarbi,38,28,15,5,cloud,d,"Umrinti, W K A",Karbi,2,ĭŋhŭn,ĭŋhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site d]",silamrikarbi2021:p038:l015:d
abraham-daimary2021amrikarbi,38,28,16,5,cloud,h,"Bankri, W K A",Karbi,2,ĭnhŭn,ĭnhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site h]",silamrikarbi2021:p038:l016:h
abraham-daimary2021amrikarbi,38,28,17,5,cloud,k,"Rongtheang, E K A",Karbi,2,ĭŋhŭn,ĭŋhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site k]",silamrikarbi2021:p038:l017:k
abraham-daimary2021amrikarbi,38,28,18,5,cloud,l,"Sunajoli, Lakhimpur",Karbi,2,ĭnhŭn,ĭnhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site l]",silamrikarbi2021:p038:l018:l
abraham-daimary2021amrikarbi,38,28,19,5,cloud,m,"Mikirgaon, Nagaon",Karbi,2,ĭnhŭn,ĭnhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site m]",silamrikarbi2021:p038:l019:m
abraham-daimary2021amrikarbi,38,28,20,5,cloud,s,"Sardoka Ingti, E K A",Karbi,2,ĭnhŭn,ĭnhŭn,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 5, site s]",silamrikarbi2021:p038:l020:s
abraham-daimary2021amrikarbi,38,28,23,6,rain,A,"Holanki, Papumpare AP",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site A]",silamrikarbi2021:p038:l023:A
abraham-daimary2021amrikarbi,38,28,24,6,rain,C,S Cherrapunjee,Khasi control,4,slap,slap,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site C]",
abraham-daimary2021amrikarbi,38,28,25,6,rain,H,"Hajarongpi, E K A",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site H]",silamrikarbi2021:p038:l025:H
abraham-daimary2021amrikarbi,38,28,26,6,rain,K,"Amguri, Kamrup",Amri Karbi,3,ʌ̆ɾwe,ʌ̆ɾwe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site K]",silamrikarbi2021:p038:l026:K
abraham-daimary2021amrikarbi,38,28,27,6,rain,M,"PaboiMisamari, Sonitpur",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site M]",silamrikarbi2021:p038:l027:M
abraham-daimary2021amrikarbi,38,28,28,6,rain,P,"Maina Kharong, Kamrup",Amri Karbi,3,aɾʋe,aɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site P]",silamrikarbi2021:p038:l028:P
abraham-daimary2021amrikarbi,38,28,29,6,rain,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,3,ʌ̆ɾwe,ʌ̆ɾwe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site S]",silamrikarbi2021:p038:l029:S
abraham-daimary2021amrikarbi,38,28,30,6,rain,Z,"Assamese, Dibrugarh",Assamese control,1,boɾəkhun,boɾəkhun,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site Z]",
abraham-daimary2021amrikarbi,38,28,31,6,rain,a,"Amguri, W K A",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site a]",silamrikarbi2021:p038:l031:a
abraham-daimary2021amrikarbi,38,28,32,6,rain,b,"Sermansingner, E K A",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site b]",silamrikarbi2021:p038:l032:b
abraham-daimary2021amrikarbi,38,28,33,6,rain,c,"Langhemphi, W K A",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site c]",silamrikarbi2021:p038:l033:c
abraham-daimary2021amrikarbi,38,28,34,6,rain,d,"Umrinti, W K A",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site d]",silamrikarbi2021:p038:l034:d
abraham-daimary2021amrikarbi,38,28,35,6,rain,h,"Bankri, W K A",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site h]",silamrikarbi2021:p038:l035:h
abraham-daimary2021amrikarbi,38,28,36,6,rain,k,"Rongtheang, E K A",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site k]",silamrikarbi2021:p038:l036:k
abraham-daimary2021amrikarbi,38,28,37,6,rain,l,"Sunajoli, Lakhimpur",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site l]",silamrikarbi2021:p038:l037:l
abraham-daimary2021amrikarbi,38,28,38,6,rain,m,"Mikirgaon, Nagaon",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site m]",silamrikarbi2021:p038:l038:m
abraham-daimary2021amrikarbi,38,28,39,6,rain,s,"Sardoka Ingti, E K A",Karbi,3,ʌ̆ɾʋe,ʌ̆ɾʋe,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 6, site s]",silamrikarbi2021:p038:l039:s
abraham-daimary2021amrikarbi,38,28,42,7,rainbow,A,"Holanki, Papumpare AP",Karbi,1,mukak,mukak,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 7, site A]",silamrikarbi2021:p038:l042:A
abraham-daimary2021amrikarbi,38,28,43,7,rainbow,A,"Holanki, Papumpare AP",Karbi,2,mukak,mukak,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,exact repeated source occurrence; installed once as silamrikarbi2021:p038:l042:A,,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 7, site A]",
abraham-daimary2021amrikarbi,38,28,44,7,rainbow,C,S Cherrapunjee,Khasi control,4,sĭmpĭlĭjan,sĭmpĭlĭjan,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 7, site C]",
abraham-daimary2021amrikarbi,38,28,45,7,rainbow,H,"Hajarongpi, E K A",Karbi,1,mukaʔ,mukaʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 7, site H]",silamrikarbi2021:p038:l045:H
abraham-daimary2021amrikarbi,38,28,46,7,rainbow,K,"Amguri, Kamrup",Amri Karbi,3,ɾamdɦĕnu,ɾamdɦĕnu,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 7, site K]",silamrikarbi2021:p038:l046:K
abraham-daimary2021amrikarbi,38,28,47,7,rainbow,M,"PaboiMisamari, Sonitpur",Karbi,3,ɾamdɦĕnu,ɾamdɦĕnu,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 7, site M]",silamrikarbi2021:p038:l047:M
abraham-daimary2021amrikarbi,38,28,48,7,rainbow,P,"Maina Kharong, Kamrup",Amri Karbi,3,ɾamdɦĕnu,ɾamdɦĕnu,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 7, site P]",silamrikarbi2021:p038:l048:P
abraham-daimary2021amrikarbi,38,28,49,7,rainbow,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,1,muka,muka,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 7, site S]",silamrikarbi2021:p038:l049:S
abraham-daimary2021amrikarbi,38,28,50,7,rainbow,Z,"Assamese, Dibrugarh",Assamese control,3,ɾamd̪ɦʌ̆nu,ɾamd̪ɦʌ̆nu,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 7, site Z]",
abraham-daimary2021amrikarbi,38,28,51,7,rainbow,a,"Amguri, W K A",Karbi,1,mukaʔ,mukaʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 38, printed p. 28, item 7, site a]",silamrikarbi2021:p038:l051:a
