Snapshot_Date,Collation_Date,Printed_Page,PDF_Page,Column,Item,List,Letter,Raw_Headword,Raw_Grammar,Raw_Gloss_German,Raw_Etymology,Unit_Form,Unit_Relation,Status,Reason,Entry_Key,Language_ID,Tags,Gloss_English,Source_Marks,Citations,Etymon_Cited,Etymon_Status,Etymon_Candidates,Parameter_ID,Review,Record_SHA256
2026-08-25,2026-08-25,313,314,L,16,Indische Etyma,B,bistarel,tr,vergessen,vgl. pk. vissaraï < ai. vi-smarati; vgl. hi. bisārnā,bistarel,head,ingested,,boretzky1994romani:ind:313:L:16,eur,verb tr,to forget,,,vi-smarati,linked,12021,12021,,772b5891d4a3a11e77411f4d9bf9b5cf886f80e761f4ddda09dd84fd31290699
2026-08-25,2026-08-25,313,314,L,17,Indische Etyma,B,biš,num,zwanzig,< ai. viṁśati; pa. vīsati,biš,head,ingested,,boretzky1994romani:ind:313:L:17,eur,num,twenty,,,viṁśati,ambiguous,11616 14802,,,740fe040c50a12d9023df7864b3df058cfda292b7b53c94f8f6f8ce00a9b5867
2026-08-25,2026-08-25,313,314,L,18,Indische Etyma,B,bižaj,adj,"schlau, listig",ohne Etym.,bižaj,head,ingested,,boretzky1994romani:ind:313:L:18,eur,adj,sly; cunning,,,,no-etymon,,,,fff29a38633c13dfe0cd4a9700e534148829e0af78d85860aedde0fb684c9c58
2026-08-25,2026-08-25,313,314,L,19,Indische Etyma,B,bokh,f,Hunger,< pk. bubukkhā < ai. bubhukṣā; vgl. hi. bhūkh,bokh,head,ingested,,boretzky1994romani:ind:313:L:19,eur,f noun,hunger,,,bubhukṣā,linked,9286,9286,,6ea414bcc8babd79b122d8c6c72df5063d30c8e031db24ffe6d9cca39fcf6ee5
2026-08-25,2026-08-25,313,314,L,20,Indische Etyma,B,boldel,tr,"drehen, wenden, zurückbringen",zu bolel ?,boldel,head,ingested,,boretzky1994romani:ind:313:L:20,eur,verb tr uncertain,to turn; to bring back,,,,no-etymon,,,,677b690373a6f287e1c36c7c18930eee6c2f5c34cdd06b589cee27c202e3643a
2026-08-25,2026-08-25,313,314,R,21,Indische Etyma,B,bolel,tr,"taufen, eintunken","< ai. bolayati < *boḍayati ""untertauchen""; vgl. hi. būṛnā",bolel,head,ingested,,boretzky1994romani:ind:313:R:21,eur,verb tr,to baptise; to dip,,,bolayati,unmatched,,,,3cc688ae858f1bd765d08dbfef03c0c6c17f7b0c76a16807c13e2e4730554899
2026-08-25,2026-08-25,313,314,R,22,Indische Etyma,B,bori,f,"Braut, Schwiegertochter","< pk. vahuliā- < ai. vadhūṭī ""junge Frau""",bori,head,ingested,,boretzky1994romani:ind:313:R:22,eur,f noun,bride; daughter-in-law,,,vadhūṭī,linked,11251,11251,,46db591447846f1cff37344c2224f3977bc4359c6db1075b37ce08e6fbb49aec
2026-08-25,2026-08-25,313,314,R,23,Indische Etyma,B,bradźi,f,"Kanne, Kübel",ohne Etym.,bradźi,head,ingested,,boretzky1994romani:ind:313:R:23,eur,f noun,jug; pail,,,,no-etymon,,,,77a42a784287bfc8390f4c8c5dafcc3ec6654fabcf9cdbac91062f4e557cca6b
2026-08-25,2026-08-25,313,314,R,24,Indische Etyma,B,brek(h),m (f),"Brust, Busen",ohne Etym.; s.a. Iran. Etyma,brek(h),head,ingested,,boretzky1994romani:ind:313:R:24,eur,mf noun,breast; bosom,,,,no-etymon,,,,83bcbaacdf8afe7cd4287eff912c2d34f0f18043bc86ec6ae35c41c725c2ff8f
2026-08-25,2026-08-25,313,314,R,25,Indische Etyma,B,brivel,tr,Wolle kämmen,"< pk. vivaraï ""öffnen, ausbreiten, Haare machen""; vgl. ved. vi-vṛṇoti ""kämmen""",brivel,head,ingested,,boretzky1994romani:ind:313:R:25,eur,verb tr,to card wool,,,,no-etymon,,,,2d9659ef7ee05ee19ed4f568bf10b5907887bdcfc1b613885c96174f811996ad
2026-08-25,2026-08-25,313,314,R,26,Indische Etyma,B,bršind,m,Regen,"< mi. varisanta-, part. zu ai. varṣati ""regnen""; vgl. hi. barasnā ""regnen""; mögl. kontam. mit pers. barsanda",bršind,head,ingested,,boretzky1994romani:ind:313:R:26,eur,m noun,rain,,,varṣati,linked,11394,11394,,bc8d440919bd13ec8c6c6575992a8ac869bc41adc60256eb1aa24d2f12559b08
2026-08-25,2026-08-25,313,314,R,27,Indische Etyma,B,bučhol,itr,heißen,ohne Etym.,bučhol,head,ingested,,boretzky1994romani:ind:313:R:27,eur,verb intr,to be called,,,,no-etymon,,,,21d492d68f769ed1b55f0de619a48fbe15f4a5a1b41e84d7cb109e6f83112dcb
2026-08-25,2026-08-25,313,314,R,28,Indische Etyma,B,budžo,m,Bündel,ohne Etym.,budžo,head,ingested,,boretzky1994romani:ind:313:R:28,eur,m noun,bundle,,,,no-etymon,,,,80a04c9035e2634503ae00d954dd647ac2bb98cbec645ae603fbff8f3ee5d404
2026-08-25,2026-08-25,313,314,R,29,Indische Etyma,B,buhlo,adj,"breit, weit","< ai. bahula- ""groß, dick"" ?",buhlo,head,ingested,,boretzky1994romani:ind:313:R:29,eur,adj uncertain,broad; wide,,,bahula-,linked,9194,9194,,34baf71f364a375ab1126bd5a48fa626654de166dfbcb69439d188081389b5aa
2026-08-25,2026-08-25,313,314,R,30,Indische Etyma,B,"buke pl, buko",m,:: kalo buko Leber; parne buke Lunge,"< ai. vṛkka- (pa. vakka-) ""Nieren"" ; vgl. auch ai. bukka- ""Herz""",buke,head,ingested,,boretzky1994romani:ind:313:R:30,eur,pl noun,liver (kalo buko); lungs (parne buke),,,vṛkka-,linked,12064,12064,gloss given only through the printed phrases,0f14aae52e984fafab2b96b46bcbd2927b4901d51614affac4b4731498441c3e
2026-08-25,2026-08-25,313,314,R,30,Indische Etyma,B,"buke pl, buko",m,:: kalo buko Leber; parne buke Lunge,"< ai. vṛkka- (pa. vakka-) ""Nieren"" ; vgl. auch ai. bukka- ""Herz""",buko,variant,ingested,,boretzky1994romani:ind:313:R:30:variant:2,eur,m noun alternate,liver (kalo buko); lungs (parne buke),,,vṛkka-,linked,12064,12064,gloss given only through the printed phrases,0f14aae52e984fafab2b96b46bcbd2927b4901d51614affac4b4731498441c3e
2026-08-25,2026-08-25,313,314,R,31,Indische Etyma,B,bul,f,"Gesäß, Anus","< ai. buli- ""vulva, anus""",bul,head,ingested,,boretzky1994romani:ind:313:R:31,eur,f noun,buttocks; anus,,,buli-,linked,9291,9291,,8b633420454aa9855fef57b079c926f2f9f477140b5b936826b98cc37abf0742
2026-08-25,2026-08-25,313,314,R,32,Indische Etyma,B,buri,f,Leinen,ohne Etym.,buri,head,ingested,,boretzky1994romani:ind:313:R:32,eur,f noun,linen,,,,no-etymon,,,,8abc5b2daf3706d811fe54c408b826809ab140bcd7aa44d53a4f6e923c57189e
2026-08-25,2026-08-25,313,314,R,33,Indische Etyma,B,buř,m/f,"Halm, Strauch","vgl. hi. būṭā ""Kichererbse"" (Turner)",buř,head,ingested,,boretzky1994romani:ind:313:R:33,eur,mf noun,stalk; shrub,,,,no-etymon,,,,f5d820b672bcb097a54bab304cfc29d11edfafcff5e35acc00952d5b047d9639
2026-08-25,2026-08-25,313,314,R,34,Indische Etyma,B,bus(t),f (m),"Spieß, Speer",ohne Etym.,bus(t),head,ingested,,boretzky1994romani:ind:313:R:34,eur,mf noun,spit; spear,,,,no-etymon,,,,7f6fc4606a5e44e02f90bc82708dbf57338b3761950761d0c2d127ac24af95ff
2026-08-25,2026-08-25,313,314,R,35,Indische Etyma,B,but,adj/adv,viel(e); sehr,"< pk. bahutta- < ai. bahutva- ""Überfluß""; vgl. hi. bahut",but,head,ingested,,boretzky1994romani:ind:313:R:35,eur,adj adv,"much, many; very",,,bahutva-,ambiguous,9190 14716,,,4fdebfef7cb902d64581667a95a18a7ae6a80bfa4c829e23a656e2242064a6e5
2026-08-25,2026-08-25,313,314,R,36,Indische Etyma,B,buti,f,"Arbeit, Sache","< pa. vutti- ""Praxis"" < ai. vṛtti- ""Lebensführung""; vgl. hi. buttī ""Lebensunterhalt"" (Turner)",buti,head,ingested,,boretzky1994romani:ind:313:R:36,eur,f noun,work; thing,,,vṛtti-,linked,12070,12070,,d62f5a6e2747ce4b16118379f7415f903c162a3f6591ad221f3ccaca9153979c
2026-08-25,2026-08-25,313,314,R,37,Indische Etyma,C,"cidel, crdel",tr,ziehen,kaum < čhiv-del (Mikl),cidel,head,ingested,,boretzky1994romani:ind:313:R:37,eur,verb tr,to pull,,,,no-etymon,,,,661961c6b9093b63c526be19ea66d3945acfe3c14a5d1b7138daafbd69e4b6cc
2026-08-25,2026-08-25,313,314,R,37,Indische Etyma,C,"cidel, crdel",tr,ziehen,kaum < čhiv-del (Mikl),crdel,variant,ingested,,boretzky1994romani:ind:313:R:37:variant:2,eur,verb tr alternate,to pull,,,,no-etymon,,,,661961c6b9093b63c526be19ea66d3945acfe3c14a5d1b7138daafbd69e4b6cc
2026-08-25,2026-08-25,313,314,R,38,Indische Etyma,C,cikno,xref,s. tikno,,,,crossref,s. tikno,,,,,,,,,,,see-reference,363f66552c08c8ebb2aa5e00c74f4cef82a5c10d3f734ceedcfad0cfb5aefce8
2026-08-25,2026-08-25,313,314,R,39,Indische Etyma,Č,čačo,adj,"wahr, wirklich","< pk. sacca < ai. satya-/tathya- ""wahr, richtig""",čačo,head,ingested,,boretzky1994romani:ind:313:R:39,eur,adj,true; real,,,satya-/tathya-,source-alternatives,13112 5648,,,f1c2ccdabeb35b675614799fc331db9223c4693eed1dd3f225ca9d1469c89e0a
2026-08-25,2026-08-25,313,314,R,40,Indische Etyma,Č,čajlo,adj,satt,"< ai. *čhādayati ""zufriedenstellen"", kaus zu čhadayati RV ""gut erscheinen""; unsicher",čajlo,head,ingested,,boretzky1994romani:ind:313:R:40,eur,adj,satiated,,,*čhādayati,unmatched,,,,c3120881d4b92a1505c4b1ee085b1b6e0ea4b062b93d5889a8d075a9163f269a
2026-08-25,2026-08-25,314,315,L,01,Indische Etyma,Č,čakerel,,"(Sa) treten, trampeln; (So) zudecken",ohne Etym.,čakerel,head,ingested,,boretzky1994romani:ind:314:L:01,eur,,to tread; to trample; to cover up,Sa,sampson1926welsh,,no-etymon,,,no grammatical label; Sampson and Sowa senses distinguished,b9ef63c34ee91fcc5aa89ed61d8a6e81cbc4f4064ffb7630747abcddda9cee01
2026-08-25,2026-08-25,314,315,L,02,Indische Etyma,Č,čalavel,tr,schlagen,"< ai. cālayati ""schütteln, verjagen"" oder cārayati ""schütteln, bewegen""; vgl. hi. cālnā",čalavel,head,ingested,,boretzky1994romani:ind:314:L:02,eur,verb tr,to strike,,,cālayati,linked,4772,4772,,e53ccbd1b994db951438875a09acd578f23383380c888c2cc2f1bd0c05969166
2026-08-25,2026-08-25,314,315,L,03,Indische Etyma,Č,čamb,xref,s. čhamb,,,,crossref,s. čhamb,,,,,,,,,,,see-reference,4bf203f19be9662090e5ec8900d371d0930c7b2fe60e136b3803e931d47b6b36
2026-08-25,2026-08-25,314,315,L,04,Indische Etyma,Č,čambel,tr,"kauen, beißen","< ai. *cambati ""kauen"" (statt carvati) oder zu č(h)amb ""Wange""?; vgl. hi. cabānā, cābnā (Turner); auch arm. čamel dass. paßt dazu",čambel,head,ingested,,boretzky1994romani:ind:314:L:04,eur,verb tr uncertain,to chew; to bite,,,*cambati,unmatched,,,,4c1d254e5393e8dc48b613efaf1d584e6931266bb68f9060a6a54411a7ae5681
2026-08-25,2026-08-25,314,315,L,05,Indische Etyma,Č,čang,f,Bein,"< pk. ai. janghā ""Schenkel""; vgl. hi. jã:gh ""(Ober-)Schenkel, Hüfte""",čang,head,ingested,,boretzky1994romani:ind:314:L:05,eur,f noun,leg,,,janghā,unmatched,,,,00e452eff700437f4790c79cf8ed63f3e0a6c06efc78bad062cdc33156ea2a19
2026-08-25,2026-08-25,314,315,L,06,Indische Etyma,Č,čar,f,"Gras, Kraut","< pk. cāri- ""Gras""; vgl. phalūṛa čār",čar,head,ingested,,boretzky1994romani:ind:314:L:06,eur,f noun,grass; herb,,,,no-etymon,,,,22c172170c4e4efc2be06c4af7a1d3688d5efaa76c3311b2eff603e0a01473dc
2026-08-25,2026-08-25,314,315,L,07,Indische Etyma,Č,"čarjavel tr, čarjol",itr,weiden,"< ai. kaus cārayati ?, itr carati ""grasen""; vgl. hi. carānā; vgl. auch pers. čarā kardan ""weiden""",čarjavel,head,ingested,,boretzky1994romani:ind:314:L:07,eur,verb tr uncertain,to graze,,,,no-etymon,,,,bebc420c0ac17ee050dedf52111736e9c2f6d3511b407a33c24d84f073fd06a4
2026-08-25,2026-08-25,314,315,L,07,Indische Etyma,Č,"čarjavel tr, čarjol",itr,weiden,"< ai. kaus cārayati ?, itr carati ""grasen""; vgl. hi. carānā; vgl. auch pers. čarā kardan ""weiden""",čarjol,sibling,ingested,,boretzky1994romani:ind:314:L:07:sibling:2,eur,verb intr uncertain,to graze,,,,no-etymon,,,,bebc420c0ac17ee050dedf52111736e9c2f6d3511b407a33c24d84f073fd06a4
2026-08-25,2026-08-25,314,315,L,08,Indische Etyma,Č,čaro,m,"Schüssel, Teller","< ai. caru- ""Topf, Soßenschüssel"", vgl. hi. carū ""Topf, Kessel""; vgl. auch pk. caḍḍa- (ai. cāṭṭa-/cāḍḍa-) u. hi. cāṭā",čaro,head,ingested,,boretzky1994romani:ind:314:L:08,eur,m noun,bowl; plate,,,caru-,linked,4692,4692,,9834f064c4db230365b55bcff6eef5ca8f29a9c22f4f3fe64cc1b1d8ba6e160b
2026-08-25,2026-08-25,314,315,L,09,Indische Etyma,Č,čařel,tr,lecken,"< pk. caṭṭēi ""lecken""; vgl. hi. cāṭnā",čařel,head,ingested,,boretzky1994romani:ind:314:L:09,eur,verb tr,to lick,,,,no-etymon,,,,3a5e56dbd6696996e95109a01e0c2bc9f15edd73d4984b8804edea556dd9e2f2
2026-08-25,2026-08-25,314,315,L,10,Indische Etyma,Č,čen,f,Ohrring,"< ai. jhaṇ- in jhaṅkāra- ""Klingeln, Läuten""",čen,head,ingested,,boretzky1994romani:ind:314:L:10,eur,f noun,earring,,,jhaṇ-,unmatched,,,,df04554b4dddc3ecbca969010c5254a038d71b7efbd492d5be6cc3211c98cc52
2026-08-25,2026-08-25,314,315,L,11,Indische Etyma,Č,čik,f,"Lehm, Schlamm","< ai. cikka- ""Augenbutter, Vogelleim""; vgl. hi. cīk ""Schlamm"" (Turner); semant. dazu paßt ćix ""Augenbutter"", aber nicht lautlich",čik,head,ingested,,boretzky1994romani:ind:314:L:11,eur,f noun,clay; mud,,,cikka-,ambiguous,4779 4780 4781,,,ffa20bdecfc76f22657a1f8f5475933cafb666a9f16d0a06cbfc3b276250d974
2026-08-25,2026-08-25,314,315,L,12,Indische Etyma,Č,"čikdel, del čhik",itr,niesen,"< ai. pk. chikkā ""Niesen"", hi. chĩ:k denā ""niesen""",čikdel,head,ingested,,boretzky1994romani:ind:314:L:12,eur,verb intr,to sneeze,,,chikkā,linked,5032,5032,,39244922238ef8949c9e6019c08e6e41339f403d38b0fefd89d263de3e77e676
2026-08-25,2026-08-25,314,315,L,12,Indische Etyma,Č,"čikdel, del čhik",itr,niesen,"< ai. pk. chikkā ""Niesen"", hi. chĩ:k denā ""niesen""",del čhik,variant,ingested,,boretzky1994romani:ind:314:L:12:variant:2,eur,verb intr alternate,to sneeze,,,chikkā,linked,5032,5032,,39244922238ef8949c9e6019c08e6e41339f403d38b0fefd89d263de3e77e676
2026-08-25,2026-08-25,314,315,L,13,Indische Etyma,Č,čiken,m,"Fett, Schmalz","< pk. ai. cikkaṇa- ""ölig, dick""; vgl. hi. ciknā ""ölig, fettig""",čiken,head,ingested,,boretzky1994romani:ind:314:L:13,eur,m noun,fat; lard,,,cikkaṇa-,linked,4782,4782,,bbbf983775f937dbdb2c906bfbfea01094fd889b5bdef9d9e8f388001e4d78e4
2026-08-25,2026-08-25,314,315,L,14,Indische Etyma,Č,"čingar, čhingar",m/f,"Geschrei, Zank","< ai. ciṅghāṭa-; hi. cĩghāṛ ""Lärm, Geschrei""",čingar,head,ingested,,boretzky1994romani:ind:314:L:14,eur,mf noun,shouting; quarrel,,,ciṅghāṭa-,linked,4787,4787,,81554abe6cf18f68baff83594541a70fe283320f44e3b86b7e8969af2198ae7a
2026-08-25,2026-08-25,314,315,L,14,Indische Etyma,Č,"čingar, čhingar",m/f,"Geschrei, Zank","< ai. ciṅghāṭa-; hi. cĩghāṛ ""Lärm, Geschrei""",čhingar,variant,ingested,,boretzky1994romani:ind:314:L:14:variant:2,eur,mf noun alternate,shouting; quarrel,,,ciṅghāṭa-,linked,4787,4787,,81554abe6cf18f68baff83594541a70fe283320f44e3b86b7e8969af2198ae7a
2026-08-25,2026-08-25,314,315,L,15,Indische Etyma,Č,čirikli,f,Vogel,"< pk. ciḍiga-, ciḍigarī; ai. pa. caṭaka- ""Spatz; Vogel""; vgl. hi. ciṛiyā",čirikli,head,ingested,,boretzky1994romani:ind:314:L:15,eur,f noun,bird,,,caṭaka-,linked,4571,4571,,ee294af43f6e825c1de6887d5da4c1e2ba12bd19fc0155c9bce1b2a5801c438f
2026-08-25,2026-08-25,314,315,L,16,Indische Etyma,Č,čor,m,Dieb,< ai. pk. cora-; vgl. hi. cor,čor,head,ingested,,boretzky1994romani:ind:314:L:16,eur,m noun,thief,,,cora-,linked,4931,4931,,45a0c53f57c03ca4ff63791a3238b42dad27e14e64700ccfa2292cc7fbffed21
2026-08-25,2026-08-25,314,315,L,17,Indische Etyma,Č,čorel,tr,stehlen,< pa. corēti < ai. corayati,čorel,head,ingested,,boretzky1994romani:ind:314:L:17,eur,verb tr,to steal,,,corayati,linked,4933,4933,,dd3098dbbbe6e4aa310af333a456a31be60acc39ee944f727cc21207618faa56
2026-08-25,2026-08-25,314,315,L,18,Indische Etyma,Č,čořo,adj,arm,"vgl. sindhī choro ""Waise"", lahndā chorā",čořo,head,ingested,,boretzky1994romani:ind:314:L:18,eur,adj,poor,,,,no-etymon,,,,512258893ba840a4cb00dc0638c72ebbc928ad6aa2bf71d009faade094608a9d
2026-08-25,2026-08-25,314,315,L,19,Indische Etyma,Č,čuči,f,"Brust, Busen, Zitze","< pk. cucuya-/cuccuya- ""Brustwarze""; vgl. hi. cūcī; ferner steht arm. čič",čuči,head,ingested,,boretzky1994romani:ind:314:L:19,eur,f noun,breast; bosom; teat,,,,no-etymon,,,,f8b0c22bf6b275d17fb86fe1fcbd79bc50fb2162747987a4091844dbf7f38c2e
2026-08-25,2026-08-25,314,315,R,20,Indische Etyma,Č,čučo,adj,leer,< pk. cuccha- < ai. tucchya-,čučo,head,ingested,,boretzky1994romani:ind:314:R:20,eur,adj,empty,,,tucchya-,ambiguous,5850 14568,,,1360c2999189e187fc6ef3f7123090d7dea0427da06c2e1619b78f2b142f9fe5
2026-08-25,2026-08-25,314,315,R,21,Indische Etyma,Č,čuljal,itr,leck sein,"< ai. cyotati ""fließen, sickern, tröpfeln""; vgl. hi. cūnā ""tropfen, lecken""",čuljal,head,ingested,,boretzky1994romani:ind:314:R:21,eur,verb intr,to leak,,,cyotati,linked,4948,4948,,621ac80225627672f30d6c3fcd2d88cca7082499cc0e6f84276ac891bb4a1485
2026-08-25,2026-08-25,314,315,R,22,Indische Etyma,Č,čum,f,"Kuß; čumi-del ""küssen""","< ai. cumba- ""Kuß"", cumbati ""küssen""; vgl. hi. cumbā",čum,head,ingested,,boretzky1994romani:ind:314:R:22,eur,f noun,kiss,,,cumba-,linked,4868,4868,,86a58d5bc8bbc01421e506ad24dfc5fd5f79259f916be967d4deadfacd79e605
2026-08-25,2026-08-25,314,315,R,22,Indische Etyma,Č,čum,f,"Kuß; čumi-del ""küssen""","< ai. cumba- ""Kuß"", cumbati ""küssen""; vgl. hi. cumbā",čumi-del,sibling,ingested,,boretzky1994romani:ind:314:R:22:sibling:2,eur,verb,to kiss,,,cumba-,linked,4868,4868,,86a58d5bc8bbc01421e506ad24dfc5fd5f79259f916be967d4deadfacd79e605
2026-08-25,2026-08-25,314,315,R,23,Indische Etyma,Č,čunř(a),f,"Zopf, Flechte","vgl. pk. cūḍa-, cūla- ""Knoten, Haarknoten"" < ai. cūḍa-; vgl. hi. cūṛ, cõḍā, cõṛā (Turner)",čunř(a),head,ingested,,boretzky1994romani:ind:314:R:23,eur,f noun,plait; braid,,,cūḍa-,ambiguous,4883 4884,,,5f4d5166d1fd3589a667c47e301cc058625da622f29e298a8d94db8c9d78fe42
2026-08-25,2026-08-25,314,315,R,24,Indische Etyma,ČH,čhadel,tr,erbrechen,"< pk. chaḍḍaï < ai. chardayati kaus ""überfließen machen; sich übergeben""; vgl. hi. chāṛnā (Turner)",čhadel,head,ingested,,boretzky1994romani:ind:314:R:24,eur,verb tr,to vomit,,,chardayati,unmatched,,,,b4326111d0ad712a9c41910310da463db81cca0d5f06972f9a4634aac90c6bd8
2026-08-25,2026-08-25,314,315,R,25,Indische Etyma,ČH,čham,f,Wange,"< ai. jambha- ""Zahn"", pl ""Kinnlade, Kiefer""; vgl. hi. jabhṛā, jābṛā ""Kiefer""",čham,head,ingested,,boretzky1994romani:ind:314:R:25,eur,f noun,cheek,,,jambha-,linked,5137,5137,,3d93b6fb5e92306cbf2daf9657185b063df6a83c909dc0e075181ff0c1d25fb9
2026-08-25,2026-08-25,314,315,R,26,Indische Etyma,ČH,"čhamb, čamb",m,"Schale, Schwarte","< pk. camma- < ai. carman- ""Leder, Haut""; kontamin. mit čham < ai. jambha-?",čhamb,head,ingested,,boretzky1994romani:ind:314:R:26,eur,m noun uncertain,rind; skin,,,carman-,ambiguous,4701 14488,,,54bffbc652322d4b3df1da84267b4d751a020917b9f4f64cac61df7969279ddd
2026-08-25,2026-08-25,314,315,R,26,Indische Etyma,ČH,"čhamb, čamb",m,"Schale, Schwarte","< pk. camma- < ai. carman- ""Leder, Haut""; kontamin. mit čham < ai. jambha-?",čamb,variant,ingested,,boretzky1994romani:ind:314:R:26:variant:2,eur,m noun alternate uncertain,rind; skin,,,carman-,ambiguous,4701 14488,,,54bffbc652322d4b3df1da84267b4d751a020917b9f4f64cac61df7969279ddd
2026-08-25,2026-08-25,314,315,R,27,Indische Etyma,ČH,"čhar, učhar",m/f,glühende Asche,"< pk. chāra- < ai. kṣāra- ""Pottasche""; vgl. hi. chār ""Asche""",čhar,head,ingested,,boretzky1994romani:ind:314:R:27,eur,mf noun,glowing ashes,,,kṣāra-,ambiguous,3674 3675,,,b90ba6ff64795669651eeab20dfff20f4a1ec8234199230b15d094a30e6afa48
2026-08-25,2026-08-25,314,315,R,27,Indische Etyma,ČH,"čhar, učhar",m/f,glühende Asche,"< pk. chāra- < ai. kṣāra- ""Pottasche""; vgl. hi. chār ""Asche""",učhar,variant,ingested,,boretzky1994romani:ind:314:R:27:variant:2,eur,mf noun alternate,glowing ashes,,,kṣāra-,ambiguous,3674 3675,,,b90ba6ff64795669651eeab20dfff20f4a1ec8234199230b15d094a30e6afa48
2026-08-25,2026-08-25,314,315,R,28,Indische Etyma,ČH,čhavo,m,"(Zigeuner-)Junge, Sohn","< pk. chāva- ""Tierjunges"" < pa. chāpa-; vgl. hi. chāwā, chāwṛā ""Tierjunges"" (Turner)",čhavo,head,ingested,,boretzky1994romani:ind:314:R:28,eur,m noun,(Gypsy) boy; son,,,,no-etymon,,,,25a1c5bd5f1ffdb1e58448aa540607a064486825a48eb548bbfab012724b7d55
2026-08-25,2026-08-25,314,315,R,29,Indische Etyma,ČH,čhela,pl,Blattern,"< ai. śītalā ""Blattern"" mit unregelm. tabuis. Lautwandel ?; vgl. aber šil",čhela,head,ingested,,boretzky1994romani:ind:314:R:29,eur,pl noun uncertain,smallpox,,,śītalā,linked,12490,12490,,83d09742556c894b51b6a95df336b7ef96331f8c7ad33dbff5391c78a10b0cd7
2026-08-25,2026-08-25,314,315,R,30,Indische Etyma,ČH,čhib,f,"Zunge, Sprache","< pk. jibbhā < ai. jihvā; vgl. hi. jībh ""Zunge""",čhib,head,ingested,,boretzky1994romani:ind:314:R:30,eur,f noun,tongue; language,,,jihvā,ambiguous,5228 14521,,,90ae170a9287e4c21769d6b2f1387ef8a4ff294188646c141ec218db7e38c245
2026-08-25,2026-08-25,314,315,R,31,Indische Etyma,ČH,čhik,xref,s. čikdel,,,,crossref,s. čikdel,,,,,,,,,,,see-reference,10a68216786e6be5968541f951830a47214a4f005ba96438b8913d995732ff53
2026-08-25,2026-08-25,314,315,R,32,Indische Etyma,ČH,čhinel,tr,schneiden,"< pa. chindati < ai. chinatti/ chindanti ""schneiden""; vgl. phalūṛa čhin-",čhinel,head,ingested,,boretzky1994romani:ind:314:R:32,eur,verb tr,to cut,,,chinatti/,linked,5045,5045,,efeb19cc1de7f6e698d730463e0f149dda22b890bc927d3d8862c0259a30f188
2026-08-25,2026-08-25,314,315,R,33,Indische Etyma,ČH,čhingar,xref,s. čingar,,,,crossref,s. čingar,,,,,,,,,,,see-reference,bbe4bed3d29c6be0c718550abc6f6b3eb9006d9b3e9bb2fb93025524526e80a7
2026-08-25,2026-08-25,314,315,R,34,Indische Etyma,ČH,čhivel,xref,s. čhudel,,,,crossref,s. čhudel,,,,,,,,,,,see-reference,a998298ea832d9d78750455e880bea07c0e8fff6b439eaf34ed5e115afc8737d
2026-08-25,2026-08-25,314,315,R,35,Indische Etyma,ČH,čholel,tr,"(be)hauen, hacken, abschneiden","< pk. chollaï ""schälen""; vgl. hi. cholnā ""schälen""",čholel,head,ingested,,boretzky1994romani:ind:314:R:35,eur,verb tr,to hew; to chop; to cut off,,,,no-etymon,,,,c1bd368333232de524149b5667b73ae50a1c358c2a3f44254bbcf2bf7238c127
2026-08-25,2026-08-25,314,315,R,36,Indische Etyma,ČH,"čhon, čhonut, čhomut",m,"Mond, Monat","čhon < pk. jonhā < ai. jyot-snā ""Mondlicht""; čhonut/čhomut < pa. komudī < ai. kaumudī; Aspiration u. Palatalisation durch Kontamination mit čhon ?",čhon,head,ingested,,boretzky1994romani:ind:314:R:36,eur,m noun uncertain,moon; month,,,jyot-snā,ambiguous,5301 14526,,,851acc7b5534e8016e88f2f970467b3a2172a7144ddf290b5c39c513c2f2bd99
2026-08-25,2026-08-25,314,315,R,36,Indische Etyma,ČH,"čhon, čhonut, čhomut",m,"Mond, Monat","čhon < pk. jonhā < ai. jyot-snā ""Mondlicht""; čhonut/čhomut < pa. komudī < ai. kaumudī; Aspiration u. Palatalisation durch Kontamination mit čhon ?",čhonut,variant,ingested,,boretzky1994romani:ind:314:R:36:variant:2,eur,m noun alternate uncertain,moon; month,,,jyot-snā,ambiguous,5301 14526,,,851acc7b5534e8016e88f2f970467b3a2172a7144ddf290b5c39c513c2f2bd99
2026-08-25,2026-08-25,314,315,R,36,Indische Etyma,ČH,"čhon, čhonut, čhomut",m,"Mond, Monat","čhon < pk. jonhā < ai. jyot-snā ""Mondlicht""; čhonut/čhomut < pa. komudī < ai. kaumudī; Aspiration u. Palatalisation durch Kontamination mit čhon ?",čhomut,variant,ingested,,boretzky1994romani:ind:314:R:36:variant:3,eur,m noun alternate uncertain,moon; month,,,jyot-snā,ambiguous,5301 14526,,,851acc7b5534e8016e88f2f970467b3a2172a7144ddf290b5c39c513c2f2bd99
