Source_File,Location_Code,Concept_Number,Gloss,Form,Split,Raw
chitral,KDR,22,blood,lei,exact,lei mIRu rIC7
chitral,KDR,23,urine,mIRu,exact,lei mIRu rIC7
chitral,KDR,24,feces,rIC7,exact,lei mIRu rIC7
chitral,BBK,22,blood,lui,exact,lui mutrV rIC7
chitral,BBK,23,urine,mutrV,exact,lui mutrV rIC7
chitral,BBK,24,feces,rIC7,exact,lui mutrV rIC7
chitral,BRK,22,blood,lui,exact,lui mutrV rIC7
chitral,BRK,23,urine,mutrV,exact,lui mutrV rIC7
chitral,BRK,24,feces,rIC7,exact,lui mutrV rIC7
chitral,URK,22,blood,loi,exact,loi muTrV irIc
chitral,URK,23,urine,muTrV,exact,loi muTrV irIc
chitral,URK,24,feces,irIc,exact,loi muTrV irIc
chitral,ASP,22,blood,ràth,exact,ràth | mutr C7h | ik
chitral,ASP,23,urine,mutr,exact,ràth | mutr C7h | ik
chitral,ASP,24,feces,C7hik,exact,ràth | mutr C7h | ik
chitral,BIP,22,blood,ràth,exact,ràth | mutr C7h | ik
chitral,BIP,23,urine,mutr,exact,ràth | mutr C7h | ik
chitral,BIP,24,feces,C7hik,exact,ràth | mutr C7h | ik
chitral,PUP,22,blood,ràth,exact,ràth | mutr C7h | ik
chitral,PUP,23,urine,mutr,exact,ràth | mutr C7h | ik
chitral,PUP,24,feces,C7hik,exact,ràth | mutr C7h | ik
chitral,SSS,22,blood,ràth,exact,ràth | muM gu
chitral,SSS,23,urine,muM,exact,ràth | muM gu
chitral,SSS,24,feces,gu,exact,ràth | muM gu
chitral,GWB,22,blood,lo cinI kà mUs7,heuristic,lo cinI kà mUs7 dVl mUs7
chitral,GWB,23,urine,dVl,heuristic,lo cinI kà mUs7 dVl mUs7
chitral,GWB,24,feces,mUs7,heuristic,lo cinI kà mUs7 dVl mUs7
chitral,DML,22,blood,loi,exact,loi | motr gu
chitral,DML,23,urine,motr,exact,loi | motr gu
chitral,DML,24,feces,gu,exact,loi | motr gu
chitral,SHK,22,blood,Lui,exact,Lui t_so3Œ†o3 giu
chitral,SHK,23,urine,t_so3Œ†o3,exact,Lui t_so3Œ†o3 giu
chitral,SHK,24,feces,giu,exact,Lui t_so3Œ†o3 giu
chitral,KAT,22,blood,lui,exact,lui t_su3Œ†o3 géi
chitral,KAT,23,urine,t_su3Œ†o3,exact,lui t_su3Œ†o3 géi
chitral,KAT,24,feces,géi,exact,lui t_su3Œ†o3 géi
chitral,YDG,22,blood,ino,exact,ino mizGo GV
chitral,YDG,23,urine,mizGo,exact,ino mizGo GV
chitral,YDG,24,feces,GV,exact,ino mizGo GV
chitral,MNJ,22,blood,yinV kus7ty u Go stIrus7ty,heuristic,yinV kus7ty | u Go stIrus7ty | u Go
chitral,MNJ,23,urine,u,heuristic,yinV kus7ty | u Go stIrus7ty | u Go
chitral,MNJ,24,feces,Go,heuristic,yinV kus7ty | u Go stIrus7ty | u Go
chitral,KSW,25,village,deh,exact,deh dUr Istàn
chitral,KSW,26,house,dUr,exact,deh dUr Istàn
chitral,KSW,27,roof,Istàn,exact,deh dUr Istàn
chitral,KIS,25,village,holàt,exact,holàt dur Istàn
chitral,KIS,26,house,dur,exact,holàt dur Istàn
chitral,KIS,27,roof,Istàn,exact,holàt dur Istàn
chitral,KPN,25,village,de,exact,de dUr stàn
chitral,KPN,26,house,dUr,exact,de dUr stàn
chitral,KPN,27,roof,stàn,exact,de dUr stàn
chitral,KTR,25,village,deh,exact,deh dUr Istàn
chitral,KTR,26,house,dUr,exact,deh dUr Istàn
chitral,KTR,27,roof,Istàn,exact,deh dUr Istàn
chitral,KGC,25,village,deh / gràm,exact,deh / gràm dUr stàn
chitral,KGC,26,house,dUr,exact,deh / gràm dUr stàn
chitral,KGC,27,roof,stàn,exact,deh / gràm dUr stàn
chitral,KDR,25,village,deh,exact,deh dUr Istàn
chitral,KDR,26,house,dUr,exact,deh dUr Istàn
chitral,KDR,27,roof,Istàn,exact,deh dUr Istàn
chitral,BBK,25,village,grom,exact,grom dur dràmi
chitral,BBK,26,house,dur,exact,grom dur dràmi
chitral,BBK,27,roof,dràmi,exact,grom dur dràmi
chitral,BRK,25,village,grom,exact,grom dur dràmi
chitral,BRK,26,house,dur,exact,grom dur dràmi
chitral,BRK,27,roof,dràmi,exact,grom dur dràmi
chitral,URK,25,village,grom,exact,grom ont Dràmi
chitral,URK,26,house,ont,exact,grom ont Dràmi
chitral,URK,27,roof,Dràmi,exact,grom ont Dràmi
chitral,ASP,25,village,dis7,exact,dis7 go5ëS7T s7àn
chitral,ASP,26,house,go5ëS7T,exact,dis7 go5ëS7T s7àn
chitral,ASP,27,roof,s7àn,exact,dis7 go5ëS7T s7àn
chitral,BIP,25,village,dis7,exact,dis7 go5ëS7T s7àn
chitral,BIP,26,house,go5ëS7T,exact,dis7 go5ëS7T s7àn
chitral,BIP,27,roof,s7àn,exact,dis7 go5ëS7T s7àn
chitral,PUP,25,village,dis7,exact,dis7 go5ëS7T s7àn
chitral,PUP,26,house,go5ëS7T,exact,dis7 go5ëS7T s7àn
chitral,PUP,27,roof,s7àn,exact,dis7 go5ëS7T s7àn
chitral,SSS,25,village,guràm,exact,guràm gos7 s7Vn
chitral,SSS,26,house,gos7,exact,guràm gos7 s7Vn
chitral,SSS,27,roof,s7Vn,exact,guràm gos7 s7Vn
chitral,GWB,25,village,làm,exact,làm àmo hIn
chitral,GWB,26,house,àmo,exact,làm àmo hIn
chitral,GWB,27,roof,hIn,exact,làm àmo hIn
chitral,DML,25,village,gràm,exact,gràm kol s7àràn
chitral,DML,26,house,kol,exact,gràm kol s7àràn
chitral,DML,27,roof,s7àràn,exact,gràm kol s7àràn
chitral,SHK,25,village,grVm,exact,grVm àmo kérom
chitral,SHK,26,house,àmo,exact,grVm àmo kérom
chitral,SHK,27,roof,kérom,exact,grVm àmo kérom
chitral,KAT,25,village,grom,exact,grom àmu3 krum
chitral,KAT,26,house,àmu3,exact,grom àmu3 krum
chitral,KAT,27,roof,krum,exact,grom àmu3 krum
chitral,YDG,25,village,lVmo,exact,lVmo ke esceG
chitral,YDG,26,house,ke,exact,lVmo ke esceG
chitral,YDG,27,roof,esceG,exact,lVmo ke esceG
chitral,MNJ,25,village,kVs7lok,exact,kVs7lok kyài iskiGo
chitral,MNJ,26,house,kyài,exact,kVs7lok kyài iskiGo
chitral,MNJ,27,roof,iskiGo,exact,kVs7lok kyài iskiGo
chitral,KSW,28,door,dowàt,exact,dowàt dàr màz7ini
chitral,KSW,29,firewood,dàr,exact,dowàt dàr màz7ini
chitral,KSW,30,broom,màz7ini,exact,dowàt dàr màz7ini
chitral,KIS,28,door,dowàRx½th,exact,dowàRx½th | dàr màz7ini
chitral,KIS,29,firewood,dàr,exact,dowàRx½th | dàr màz7ini
chitral,KIS,30,broom,màz7ini,exact,dowàRx½th | dàr màz7ini
chitral,KPN,28,door,dowàxt,exact,dowàxt dàr --
chitral,KPN,29,firewood,dàr,exact,dowàxt dàr --
chitral,KPN,30,broom,--,exact,dowàxt dàr --
chitral,KTR,28,door,dowàht,exact,dowàht dàru mVz7ini
chitral,KTR,29,firewood,dàru,exact,dowàht dàru mVz7ini
chitral,KTR,30,broom,mVz7ini,exact,dowàht dàru mVz7ini
chitral,KGC,28,door,dowàht,exact,dowàht dàr mVz7ini
chitral,KGC,29,firewood,dàr,exact,dowàht dàr mVz7ini
chitral,KGC,30,broom,mVz7ini,exact,dowàht dàr mVz7ini
chitral,KDR,28,door,dowàht,exact,dowàht dàr mVz7ini
chitral,KDR,29,firewood,dàr,exact,dowàht dàr mVz7ini
chitral,KDR,30,broom,mVz7ini,exact,dowàht dàr mVz7ini
chitral,BBK,28,door,dur,exact,dur s7ulà S7àS7koni
chitral,BBK,29,firewood,s7ulà,exact,dur s7ulà S7àS7koni
chitral,BBK,30,broom,S7àS7koni,exact,dur s7ulà S7àS7koni
chitral,BRK,28,door,dur,exact,dur s7ulà S7àS7koni
chitral,BRK,29,firewood,s7ulà,exact,dur s7ulà S7àS7koni
chitral,BRK,30,broom,S7àS7koni,exact,dur s7ulà S7àS7koni
chitral,URK,28,door,durwàt,exact,durwàt s7ulà sumwàni
chitral,URK,29,firewood,s7ulà,exact,durwàt s7ulà sumwàni
chitral,URK,30,broom,sumwàni,exact,durwàt s7ulà sumwàni
chitral,ASP,28,door,dàr,exact,dàr s7àkà jàrgi
chitral,ASP,29,firewood,s7àkà,exact,dàr s7àkà jàrgi
chitral,ASP,30,broom,jàrgi,exact,dàr s7àkà jàrgi
chitral,BIP,28,door,dàr,exact,dàr s7àkà jàrgi
chitral,BIP,29,firewood,s7àkà,exact,dàr s7àkà jàrgi
chitral,BIP,30,broom,jàrgi,exact,dàr s7àkà jàrgi
chitral,PUP,28,door,dàr,exact,dàr s7àk jàrgi
chitral,PUP,29,firewood,s7àk,exact,dàr s7àk jàrgi
chitral,PUP,30,broom,jàrgi,exact,dàr s7àk jàrgi
chitral,SSS,28,door,dVr,exact,dVr s7o3k bàbori
chitral,SSS,29,firewood,s7o3k,exact,dVr s7o3k bàbori
chitral,SSS,30,broom,bàbori,exact,dVr s7o3k bàbori
chitral,GWB,28,door,dVr,exact,dVr dàr bàrikh
chitral,GWB,29,firewood,dàr,exact,dVr dàr bàrikh
chitral,GWB,30,broom,bàrikh,exact,dVr dàr bàrikh
chitral,DML,28,door,dVr,exact,dVr dàro pVs7àwVni
chitral,DML,29,firewood,dàro,exact,dVr dàro pVs7àwVni
chitral,DML,30,broom,pVs7àwVni,exact,dVr dàro pVs7àwVni
chitral,SHK,28,door,du,exact,du dào sàKgo
chitral,SHK,29,firewood,dào,exact,du dào sàKgo
chitral,SHK,30,broom,sàKgo,exact,du dào sàKgo
chitral,KAT,28,door,du,exact,du dà skà3
chitral,KAT,29,firewood,dà,exact,du dà skà3
chitral,KAT,30,broom,skà3,exact,du dà skà3
chitral,YDG,28,door,lIvor,exact,lIvor ezmà refo
chitral,YDG,29,firewood,ezmà,exact,lIvor ezmà refo
chitral,YDG,30,broom,refo,exact,lIvor ezmà refo
chitral,MNJ,28,door,lowVr,exact,lowVr skUt rFfiko
chitral,MNJ,29,firewood,skUt,exact,lowVr skUt rFfiko
chitral,MNJ,30,broom,rFfiko,exact,lowVr skUt rFfiko
chitral,KSW,31,mortar,-----,exact,----- ----- sVtVk
chitral,KSW,32,pestle,-----,exact,----- ----- sVtVk
chitral,KSW,33,hammer,sVtVk,exact,----- ----- sVtVk
chitral,KIS,31,mortar,VNDor,exact,VNDor musul hVToRà
chitral,KIS,32,pestle,musul,exact,VNDor musul hVToRà
chitral,KIS,33,hammer,hVToRà,exact,VNDor musul hVToRà
chitral,KPN,31,mortar,VNDor,exact,VNDor musul hVTolà / bIDir
chitral,KPN,32,pestle,musul,exact,VNDor musul hVTolà / bIDir
chitral,KPN,33,hammer,hVTolà / bIDir,exact,VNDor musul hVTolà / bIDir
chitral,KTR,31,mortar,VNDor,exact,VNDor musul coTV / bEDir
chitral,KTR,32,pestle,musul,exact,VNDor musul coTV / bEDir
chitral,KTR,33,hammer,coTV / bEDir,exact,VNDor musul coTV / bEDir
chitral,KGC,31,mortar,VNDor,exact,VNDor musul coTV / bIDir
chitral,KGC,32,pestle,musul,exact,VNDor musul coTV / bIDir
chitral,KGC,33,hammer,coTV / bIDir,exact,VNDor musul coTV / bIDir
chitral,KDR,31,mortar,VNDor,exact,VNDor musul coTV / bIDir
chitral,KDR,32,pestle,musul,exact,VNDor musul coTV / bIDir
chitral,KDR,33,hammer,coTV / bIDir,exact,VNDor musul coTV / bIDir
chitral,BBK,31,mortar,bà3cUni,exact,bà3cUni muso cotà / bEdIr
chitral,BBK,32,pestle,muso,exact,bà3cUni muso cotà / bEdIr
chitral,BBK,33,hammer,cotà / bEdIr,exact,bà3cUni muso cotà / bEdIr
chitral,BRK,31,mortar,dipà,exact,dipà muso bVlkà
chitral,BRK,32,pestle,muso,exact,dipà muso bVlkà
chitral,BRK,33,hammer,bVlkà,exact,dipà muso bVlkà
chitral,URK,31,mortar,bàcàni,exact,bàcàni musul cVTVk
chitral,URK,32,pestle,musul,exact,bàcàni musul cVTVk
chitral,URK,33,hammer,cVTVk,exact,bàcàni musul cVTVk
chitral,ASP,31,mortar,bàrgoli,exact,bàrgoli muzVl t_sVTVk
chitral,ASP,32,pestle,muzVl,exact,bàrgoli muzVl t_sVTVk
chitral,ASP,33,hammer,t_sVTVk,exact,bàrgoli muzVl t_sVTVk
chitral,BIP,31,mortar,bVrGe,exact,bVrGe musVl sVTVk
chitral,BIP,32,pestle,musVl,exact,bVrGe musVl sVTVk
chitral,BIP,33,hammer,sVTVk,exact,bVrGe musVl sVTVk
chitral,PUP,31,mortar,bVrGe,exact,bVrGe muzVl cVTVk
chitral,PUP,32,pestle,muzVl,exact,bVrGe muzVl cVTVk
chitral,PUP,33,hammer,cVTVk,exact,bVrGe muzVl cVTVk
chitral,SSS,31,mortar,hInDorERi hInDorERV,heuristic,hInDorERi hInDorERV bàT t_sVTke
chitral,SSS,32,pestle,bàT,heuristic,hInDorERi hInDorERV bàT t_sVTke
chitral,SSS,33,hammer,t_sVTke,heuristic,hInDorERi hInDorERV bàT t_sVTke
chitral,GWB,31,mortar,hindurik hindurik,heuristic,hindurik hindurik wàt t_sVTVk
chitral,GWB,32,pestle,wàt,heuristic,hindurik hindurik wàt t_sVTVk
chitral,GWB,33,hammer,t_sVTVk,heuristic,hindurik hindurik wàt t_sVTVk
chitral,DML,31,mortar,InDori,exact,InDori omàli t_sVTVk
chitral,DML,32,pestle,omàli,exact,InDori omàli t_sVTVk
chitral,DML,33,hammer,t_sVTVk,exact,InDori omàli t_sVTVk
chitral,SHK,31,mortar,Iru,exact,Iru coIs7 t_sVTVk
chitral,SHK,32,pestle,coIs7,exact,Iru coIs7 t_sVTVk
chitral,SHK,33,hammer,t_sVTVk,exact,Iru coIs7 t_sVTVk
chitral,KAT,31,mortar,àru,exact,àru wo bU4DIl
chitral,KAT,32,pestle,wo,exact,àru wo bU4DIl
chitral,KAT,33,hammer,bU4DIl,exact,àru wo bU4DIl
chitral,YDG,31,mortar,bVNDux bVnDux,heuristic,bVNDux bVnDux càrxo bVlqo
chitral,YDG,32,pestle,càrxo,heuristic,bVNDux bVnDux càrxo bVlqo
chitral,YDG,33,hammer,bVlqo,heuristic,bVNDux bVnDux càrxo bVlqo
chitral,MNJ,31,mortar,jozUk cobi,heuristic,jozUk cobi jozUk pVtk
chitral,MNJ,32,pestle,jozUk,heuristic,jozUk cobi jozUk pVtk
chitral,MNJ,33,hammer,pVtk,heuristic,jozUk cobi jozUk pVtk
chitral,KSW,34,knife,kuTEr,exact,kuTEr bàrdox s7Imeni
chitral,KSW,35,axe,bàrdox,exact,kuTEr bàrdox s7Imeni
chitral,KSW,36,rope,s7Imeni,exact,kuTEr bàrdox s7Imeni
chitral,KIS,34,knife,càku,exact,càku bàrdox s7Imeni
chitral,KIS,35,axe,bàrdox,exact,càku bàrdox s7Imeni
chitral,KIS,36,rope,s7Imeni,exact,càku bàrdox s7Imeni
chitral,KPN,34,knife,cinE,exact,cinE bàrdox s7Imeni
chitral,KPN,35,axe,bàrdox,exact,cinE bàrdox s7Imeni
chitral,KPN,36,rope,s7Imeni,exact,cinE bàrdox s7Imeni
chitral,KTR,34,knife,càku / kutEr,exact,càku / kutEr bàrdox / TOKgi s7Imeni
chitral,KTR,35,axe,bàrdox / TOKgi,exact,càku / kutEr bàrdox / TOKgi s7Imeni
chitral,KTR,36,rope,s7Imeni,exact,càku / kutEr bàrdox / TOKgi s7Imeni
chitral,KGC,34,knife,càku / kutEr,exact,càku / kutEr bàrdox s7Imeni
chitral,KGC,35,axe,bàrdox,exact,càku / kutEr bàrdox s7Imeni
chitral,KGC,36,rope,s7Imeni,exact,càku / kutEr bàrdox s7Imeni
chitral,KDR,34,knife,càku / kuTer,exact,càku / kuTer bàrdox / Th | OKgi s7Imeni
chitral,KDR,35,axe,bàrdox / ThOKgi,exact,càku / kuTer bàrdox / Th | OKgi s7Imeni
chitral,KDR,36,rope,s7Imeni,exact,càku / kuTer bàrdox / Th | OKgi s7Imeni
chitral,BBK,34,knife,càku / kVtàr,exact,càku / kVtàr wàdok / bàdok ràjuk
chitral,BBK,35,axe,wàdok / bàdok,exact,càku / kVtàr wàdok / bàdok ràjuk
chitral,BBK,36,rope,ràjuk,exact,càku / kVtàr wàdok / bàdok ràjuk
chitral,BRK,34,knife,càku / kVtàr,exact,càku / kVtàr bàdok ràjuk
chitral,BRK,35,axe,bàdok,exact,càku / kVtàr bàdok ràjuk
chitral,BRK,36,rope,ràjuk,exact,càku / kVtàr bàdok ràjuk
chitral,URK,34,knife,càku / kVtEr,exact,càku / kVtEr wàdok àruëti
chitral,URK,35,axe,wàdok,exact,càku / kVtEr wàdok àruëti
chitral,URK,36,rope,àruëti,exact,càku / kVtEr wàdok àruëti
chitral,ASP,34,knife,càku / kVTEr,exact,càku / kVTEr TOKgi ràj
chitral,ASP,35,axe,TOKgi,exact,càku / kVTEr TOKgi ràj
chitral,ASP,36,rope,ràj,exact,càku / kVTEr TOKgi ràj
chitral,BIP,34,knife,càku,exact,càku TOKgi ràj
chitral,BIP,35,axe,TOKgi,exact,càku TOKgi ràj
chitral,BIP,36,rope,ràj,exact,càku TOKgi ràj
chitral,PUP,34,knife,càku,exact,càku TOKgi ràj
chitral,PUP,35,axe,TOKgi,exact,càku TOKgi ràj
chitral,PUP,36,rope,ràj,exact,càku TOKgi ràj
chitral,SSS,34,knife,cOku,exact,cOku ToKgoRi dh | omoRi
chitral,SSS,35,axe,ToKgoRi,exact,cOku ToKgoRi dh | omoRi
chitral,SSS,36,rope,dhomoRi,exact,cOku ToKgoRi dh | omoRi
chitral,GWB,34,knife,càëku,exact,càëku t_sàreTé kiwRi
chitral,GWB,35,axe,t_sàreTé,exact,càëku t_sàreTé kiwRi
chitral,GWB,36,rope,kiwRi,exact,càëku t_sàreTé kiwRi
chitral,DML,34,knife,càku / kVTEri,exact,càku / kVTEri cosi roëth
chitral,DML,35,axe,cosi,exact,càku / kVTEri cosi roëth
chitral,DML,36,rope,roëth,exact,càku / kVTEri cosi roëth
chitral,SHK,34,knife,càku,exact,càku wVnzu kà3nik
chitral,SHK,35,axe,wVnzu,exact,càku wVnzu kà3nik
chitral,SHK,36,rope,kà3nik,exact,càku wVnzu kà3nik
chitral,KAT,34,knife,càku / kUTo,exact,càku / kUTo wUzà3 mInV
chitral,KAT,35,axe,wUzà3,exact,càku / kUTo wUzà3 mInV
chitral,KAT,36,rope,mInV,exact,càku / kUTo wUzà3 mInV
chitral,YDG,34,knife,càqu / kELo,exact,càqu / kELo tuwEr loso
chitral,YDG,35,axe,tuwEr,exact,càqu / kELo tuwEr loso
chitral,YDG,36,rope,loso,exact,càqu / kELo tuwEr loso
chitral,MNJ,34,knife,kéLo / kéRo,exact,kéLo / kéRo tévéro lVso
chitral,MNJ,35,axe,tévéro,exact,kéLo / kéRo tévéro lVso
chitral,MNJ,36,rope,lVso,exact,kéLo / kéRo tévéro lVso
chitral,KSW,37,thread,s7utur,exact,s7utur s7unj zVp
chitral,KSW,38,needle,s7unj,exact,s7utur s7unj zVp
chitral,KSW,39,cloth,zVp,exact,s7utur s7unj zVp
chitral,KIS,37,thread,s7utUr,exact,s7utUr s7unz7 zVp
chitral,KIS,38,needle,s7unz7,exact,s7utUr s7unz7 zVp
chitral,KIS,39,cloth,zVp,exact,s7utUr s7unz7 zVp
chitral,KPN,37,thread,sUtur,exact,sUtur s7unj zVp
chitral,KPN,38,needle,s7unj,exact,sUtur s7unj zVp
chitral,KPN,39,cloth,zVp,exact,sUtur s7unj zVp
chitral,KTR,37,thread,s7utur,exact,s7utur s7unj zVp
chitral,KTR,38,needle,s7unj,exact,s7utur s7unj zVp
chitral,KTR,39,cloth,zVp,exact,s7utur s7unj zVp
chitral,KGC,37,thread,s7utur,exact,s7utur s7unj zVp
chitral,KGC,38,needle,s7unj,exact,s7utur s7unj zVp
chitral,KGC,39,cloth,zVp,exact,s7utur s7unj zVp
chitral,KDR,37,thread,s7utur,exact,s7utur s7unj zVp
chitral,KDR,38,needle,s7unj,exact,s7utur s7unj zVp
chitral,KDR,39,cloth,zVp,exact,s7utur s7unj zVp
chitral,BBK,37,thread,sutr,exact,sutr suz7ik cElegàr
chitral,BBK,38,needle,suz7ik,exact,sutr suz7ik cElegàr
chitral,BBK,39,cloth,cElegàr,exact,sutr suz7ik cElegàr
chitral,BRK,37,thread,sutr,exact,sutr suz7ik cElegàr
chitral,BRK,38,needle,suz7ik,exact,sutr suz7ik cElegàr
chitral,BRK,39,cloth,cElegàr,exact,sutr suz7ik cElegàr
chitral,URK,37,thread,sutr,exact,sutr suz7ik cEleGàr
chitral,URK,38,needle,suz7ik,exact,sutr suz7ik cEleGàr
chitral,URK,39,cloth,cEleGàr,exact,sutr suz7ik cEleGàr
chitral,ASP,37,thread,sutr,exact,sutr sEleni rVxt
chitral,ASP,38,needle,sEleni,exact,sutr sEleni rVxt
chitral,ASP,39,cloth,rVxt,exact,sutr sEleni rVxt
chitral,BIP,37,thread,sutr,exact,sutr sEleni rVxt
chitral,BIP,38,needle,sEleni,exact,sutr sEleni rVxt
chitral,BIP,39,cloth,rVxt,exact,sutr sEleni rVxt
chitral,PUP,37,thread,sutr,exact,sutr sEleni rVxt
chitral,PUP,38,needle,sEleni,exact,sutr sEleni rVxt
chitral,PUP,39,cloth,rVxt,exact,sutr sEleni rVxt
chitral,SSS,37,thread,dho8ë,exact,dh | o8ë sunEli rVxt
chitral,SSS,38,needle,sunEli,exact,dh | o8ë sunEli rVxt
chitral,SSS,39,cloth,rVxt,exact,dh | o8ë sunEli rVxt
chitral,GWB,37,thread,dàu,exact,dàu sUŒ† ToTV
chitral,GWB,38,needle,sUŒ†,exact,dàu sUŒ† ToTV
chitral,GWB,39,cloth,ToTV,exact,dàu sUŒ† ToTV
chitral,DML,37,thread,sUtr,exact,sUtr cu3ci rVx
chitral,DML,38,needle,cu3ci,exact,sUtr cu3ci rVx
chitral,DML,39,cloth,rVx,exact,sUtr cu3ci rVx
chitral,SHK,37,thread,pVce,exact,pVce cemis rVx
chitral,SHK,38,needle,cemis,exact,pVce cemis rVx
chitral,SHK,39,cloth,rVx,exact,pVce cemis rVx
chitral,KAT,37,thread,pcicE3,exact,pcicE3 cimcic pézisnà
chitral,KAT,38,needle,cimcic,exact,pcicE3 cimcic pézisnà
chitral,KAT,39,cloth,pézisnà,exact,pcicE3 cimcic pézisnà
chitral,YDG,37,thread,yurz7V,exact,yurz7V s7injo celVGàr / zVp
chitral,YDG,38,needle,s7injo,exact,yurz7V s7injo celVGàr / zVp
chitral,YDG,39,cloth,celVGàr / zVp,exact,yurz7V s7injo celVGàr / zVp
chitral,MNJ,37,thread,uRZ7o,exact,uRZ7o s7iz7no z7VgVf
chitral,MNJ,38,needle,s7iz7no,exact,uRZ7o s7iz7no z7VgVf
chitral,MNJ,39,cloth,z7VgVf,exact,uRZ7o s7iz7no z7VgVf
chitral,KSW,40,ring,puluKgus7tu,exact,puluKgus7tu yor mVs
chitral,KSW,41,sun,yor,exact,puluKgus7tu yor mVs
chitral,KSW,42,moon,mVs,exact,puluKgus7tu yor mVs
chitral,KIS,40,ring,puluKgus7Tu,exact,puluKgus7Tu yor mVs
chitral,KIS,41,sun,yor,exact,puluKgus7Tu yor mVs
chitral,KIS,42,moon,mVs,exact,puluKgus7Tu yor mVs
chitral,KPN,40,ring,puluKgus7tu,exact,puluKgus7tu yor mVs
chitral,KPN,41,sun,yor,exact,puluKgus7tu yor mVs
chitral,KPN,42,moon,mVs,exact,puluKgus7tu yor mVs
chitral,KTR,40,ring,puluKgus7Tu,exact,puluKgus7Tu yor mVs
chitral,KTR,41,sun,yor,exact,puluKgus7Tu yor mVs
chitral,KTR,42,moon,mVs,exact,puluKgus7Tu yor mVs
chitral,KGC,40,ring,puluKgus7Tu,exact,puluKgus7Tu yor mVs
chitral,KGC,41,sun,yor,exact,puluKgus7Tu yor mVs
chitral,KGC,42,moon,mVs,exact,puluKgus7Tu yor mVs
chitral,KDR,40,ring,puluKgus7Tu,exact,puluKgus7Tu yor mVs
chitral,KDR,41,sun,yor,exact,puluKgus7Tu yor mVs
chitral,KDR,42,moon,mVs,exact,puluKgus7Tu yor mVs
chitral,BBK,40,ring,VKgus7ty Vr,heuristic,VKgus7ty | Vr suëri mVstruk
chitral,BBK,41,sun,suëri,heuristic,VKgus7ty | Vr suëri mVstruk
chitral,BBK,42,moon,mVstruk,heuristic,VKgus7ty | Vr suëri mVstruk
chitral,BRK,40,ring,VKgus7ty Er,heuristic,VKgus7ty | Er suri mVstruk
chitral,BRK,41,sun,suri,heuristic,VKgus7ty | Er suri mVstruk
chitral,BRK,42,moon,mVstruk,heuristic,VKgus7ty | Er suri mVstruk
chitral,URK,40,ring,us7tumrik,exact,us7tumrik suëri mVstruk
chitral,URK,41,sun,suëri,exact,us7tumrik suëri mVstruk
chitral,URK,42,moon,mVstruk,exact,us7tumrik suëri mVstruk
chitral,ASP,40,ring,VKgus7teri,exact,VKgus7teri suëri yun
chitral,ASP,41,sun,suëri,exact,VKgus7teri suëri yun
chitral,ASP,42,moon,yun,exact,VKgus7teri suëri yun
chitral,BIP,40,ring,VKgus7teri,exact,VKgus7teri suëri yun
chitral,BIP,41,sun,suëri,exact,VKgus7teri suëri yun
chitral,BIP,42,moon,yun,exact,VKgus7teri suëri yun
chitral,PUP,40,ring,VKgus7teri,exact,VKgus7teri suëri yun
chitral,PUP,41,sun,suëri,exact,VKgus7teri suëri yun
chitral,PUP,42,moon,yun,exact,VKgus7teri suëri yun
chitral,SSS,40,ring,VKgus7i,exact,VKgus7i suri yuN
chitral,SSS,41,sun,suri,exact,VKgus7i suri yuN
chitral,SSS,42,moon,yuN,exact,VKgus7i suri yuN
chitral,GWB,40,ring,VKgustVr,exact,VKgustVr suri màsée
chitral,GWB,41,sun,suri,exact,VKgustVr suri màsée
chitral,GWB,42,moon,màsée,exact,VKgustVr suri màsée
chitral,DML,40,ring,VKgus7tEri,exact,VKgus7tEri sEr màs
chitral,DML,41,sun,sEr,exact,VKgus7tEri sEr màs
chitral,DML,42,moon,màs,exact,VKgus7tEri sEr màs
chitral,SHK,40,ring,Vs7te,exact,Vs7te su mos
chitral,SHK,41,sun,su,exact,Vs7te su mos
chitral,SHK,42,moon,mos,exact,Vs7te su mos
chitral,KAT,40,ring,V3Kgés7TŒ†,exact,V3Kgés7TŒ† su mo3s
chitral,KAT,41,sun,su,exact,V3Kgés7TŒ† su mo3s
chitral,KAT,42,moon,mo3s,exact,V3Kgés7TŒ† su mo3s
chitral,YDG,40,ring,porgoce,exact,porgoce mirà imoGo
chitral,YDG,41,sun,mirà,exact,porgoce mirà imoGo
chitral,YDG,42,moon,imoGo,exact,porgoce mirà imoGo
chitral,MNJ,40,ring,pVrGus7ky o,heuristic,pVrGus7ky | o mirà yumVgV
chitral,MNJ,41,sun,mirà,heuristic,pVrGus7ky | o mirà yumVgV
chitral,MNJ,42,moon,yumVgV,heuristic,pVrGus7ky | o mirà yumVgV
chitral,KSW,43,sky,àsmàn,exact,àsmàn Istàri bos7ik
chitral,KSW,44,star,Istàri,exact,àsmàn Istàri bos7ik
chitral,KSW,45,rain,bos7ik,exact,àsmàn Istàri bos7ik
chitral,KIS,43,sky,àsmàn,exact,àsmàn Istàri boS7ik
chitral,KIS,44,star,Istàri,exact,àsmàn Istàri boS7ik
chitral,KIS,45,rain,boS7ik,exact,àsmàn Istàri boS7ik
chitral,KPN,43,sky,àsmàn,exact,àsmàn Istàri bos7ik
chitral,KPN,44,star,Istàri,exact,àsmàn Istàri bos7ik
