Tab,Sheet_Row,Variant,Form,Gloss,Page,Legacy_Key,Score,Reason
Nagaraja,250,1,meːygo,"god, son of Ravana (Meghanand)",,nagaraja2014-wiktionary:1153,1.0000,exact_form_gloss
Nagaraja,251,1,muri,cock’s comb,,nagaraja2014-wiktionary:1193,1.0000,exact_form_gloss
Nagaraja,252,1,pakin,peacock,,nagaraja2014-wiktionary:1301,1.0000,exact_form_gloss
Nagaraja,253,1,puːrti-puːrti,petal(s),,nagaraja2014-wiktionary:1438,1.0000,exact_form_gloss
Nagaraja,254,1,pakor,body,,nagaraja2014-wiktionary:1303,1.0000,exact_form_gloss
Nagaraja,255,1,raːkhom-be,to wait for,,nagaraja2014-wiktionary:1454,1.0000,exact_form_gloss
Nagaraja,256,1,raccho,juice,,nagaraja2014-wiktionary:1444,1.0000,exact_form_gloss
Nagaraja,257,1,raːcco,honey,,nagaraja2014-wiktionary:1453,1.0000,exact_form_gloss
Nagaraja,258,1,sele-sele,to flow (water – slowly),,nagaraja2014-wiktionary:1515,1.0000,exact_form_gloss
Nagaraja,259,1,saːnḍa,joints,,nagaraja2014-wiktionary:1508,1.0000,exact_form_gloss
Nagaraja,260,1,sakrya,sugar,,nagaraja2014-wiktionary:1480,1.0000,exact_form_gloss
Nagaraja,261,1,soroːḍi-,to become stale (food),,nagaraja2014-wiktionary:1560,1.0000,exact_form_gloss
Nagaraja,262,1,thanḍa-thunḍa,cripple,,nagaraja2014-wiktionary:1604,1.0000,exact_form_gloss
Nagaraja,263,1,ghoːr,bump,,nagaraja2014-wiktionary:650,1.0000,exact_form_gloss
Nagaraja,264,1,aːrthikamaː-be,to make to stop weeping,,nagaraja2014-wiktionary:81,1.0000,exact_form_gloss
Nagaraja,265,1,kasto-be,to steal,,nagaraja2014-wiktionary:891,1.0000,exact_form_gloss
Nagaraja,266,1,paːtha,"old, elder",,nagaraja2014-wiktionary:1345,1.0000,exact_form_gloss
Nagaraja,267,1,engepaːlso,my child,,nagaraja2014-wiktionary:578,1.0000,exact_form_gloss
Nagaraja,268,1,paːlso,lamb (sheep/goat),,nagaraja2014-wiktionary:1333,1.0000,exact_form_gloss
Nagaraja,269,1,saroː-be,"to clean (floor with cow dung), polish",,nagaraja2014-wiktionary:1496,1.0000,exact_form_gloss
Nagaraja,270,1,sutti-jere,to go on exile,,nagaraja2014-wiktionary:1571,1.0000,exact_form_gloss
Nagaraja,271,1,sokko-be,to wash (cloth),,nagaraja2014-wiktionary:1554,1.0000,exact_form_gloss
Nagaraja,272,1,beḍe-beḍe,quickly,,nagaraja2014-wiktionary:162,1.0000,exact_form_gloss
Nagaraja,273,1,gon,with,,nagaraja2014-wiktionary:672,1.0000,exact_form_gloss
Nagaraja,274,1,hun (as in ne-hun ‘with you (sg.)’),with,,,,unmatched
Nagaraja,275,1,baː,father,,nagaraja2014-wiktionary:138,1.0000,exact_form_gloss
Nagaraja,275,2,aːba,father,,nagaraja2014-wiktionary:138:v2,1.0000,exact_form_gloss
Nagaraja,276,1,acaːr,end (of a cloth worn by ladies),,nagaraja2014-wiktionary:2,1.0000,exact_form_gloss
Nagaraja,277,1,aḍawḍi,all of a sudden,,nagaraja2014-wiktionary:5,1.0000,exact_form_gloss
Nagaraja,278,1,aːgaso,sky,,nagaraja2014-wiktionary:62,1.0000,exact_form_gloss
Nagaraja,279,1,angluj-be,to bathe,,nagaraja2014-wiktionary:34,1.0000,exact_form_gloss
Nagaraja,280,1,ayin,good,,nagaraja2014-wiktionary:53,1.0000,exact_form_gloss
Nagaraja,281,1,ayinkiben,gently,,nagaraja2014-wiktionary:54,1.0000,exact_form_gloss
Nagaraja,282,1,ayna,mirror,,nagaraja2014-wiktionary:55,1.0000,exact_form_gloss
Nagaraja,283,1,aji,husband’s younger sister,,nagaraja2014-wiktionary:17,1.0000,exact_form_gloss
Nagaraja,284,1,ajli-be,to bow/hold (leg),,nagaraja2014-wiktionary:20,1.0000,exact_form_gloss
Nagaraja,285,1,akha-be,to hang something,,nagaraja2014-wiktionary:24,1.0000,exact_form_gloss
Nagaraja,286,1,akkhaːji,Pora festival,,nagaraja2014-wiktionary:26,1.0000,exact_form_gloss
Nagaraja,287,1,aːkhu,axle,,nagaraja2014-wiktionary:65,1.0000,exact_form_gloss
Nagaraja,288,1,alago,to thin a bamboo,,nagaraja2014-wiktionary:29,1.0000,exact_form_gloss
Nagaraja,289,1,aːlabaːla-ki,quickly in fear,,nagaraja2014-wiktionary:66,1.0000,exact_form_gloss
Nagaraja,290,1,aːlu,potato,,nagaraja2014-wiktionary:67,1.0000,exact_form_gloss
Nagaraja,291,1,amso,new moon,,nagaraja2014-wiktionary:30,1.0000,exact_form_gloss
Nagaraja,292,1,aːna,"story, tale",,nagaraja2014-wiktionary:68,1.0000,exact_form_gloss
Nagaraja,293,1,aːnḍin,husband staying with his in-laws,,nagaraja2014-wiktionary:71,1.0000,exact_form_gloss
Nagaraja,294,1,kanṭhi,for the purpose of,,nagaraja2014-wiktionary:875,1.0000,exact_form_gloss
Nagaraja,295,1,aːnṭi,"for, because",,nagaraja2014-wiktionary:72,1.0000,exact_form_gloss
Nagaraja,296,1,anuj,to bend,,nagaraja2014-wiktionary:36,1.0000,exact_form_gloss
Nagaraja,297,1,aːnḍij,a root like potato,,nagaraja2014-wiktionary:70,1.0000,exact_form_gloss
Nagaraja,298,1,aphir-,to fly,,nagaraja2014-wiktionary:39,1.0000,exact_form_gloss
Nagaraja,299,1,aphirkam-be,to make to fly,,nagaraja2014-wiktionary:40,1.0000,exact_form_gloss
Nagaraja,300,1,aːphir kamaː-be,to fly (some thing),,nagaraja2014-wiktionary:74,1.0000,exact_form_gloss
Nagaraja,301,1,arn,to leave (behind something),,nagaraja2014-wiktionary:46,1.0000,exact_form_gloss
Nagaraja,302,1,arangaːji,stale food (left over food),,nagaraja2014-wiktionary:43,1.0000,exact_form_gloss
Nagaraja,303,1,aːrsa,idle,,nagaraja2014-wiktionary:79,1.0000,exact_form_gloss
Nagaraja,304,1,aːrsacakay,to feel drowsy,,nagaraja2014-wiktionary:80,1.0000,exact_form_gloss
Nagaraja,305,1,asra,support (n.),,nagaraja2014-wiktionary:47,1.0000,exact_form_gloss
Nagaraja,306,1,asuṛ,swing (n.),,nagaraja2014-wiktionary:48,1.0000,exact_form_gloss
Nagaraja,307,1,asuṛ-be,to swing,,nagaraja2014-wiktionary:49,1.0000,exact_form_gloss
Nagaraja,308,1,asuṛ-re,person swinging,,nagaraja2014-wiktionary:50,1.0000,exact_form_gloss
Nagaraja,309,1,asur-ki,to turn sides (a loaf),,nagaraja2014-wiktionary:51,1.0000,exact_form_gloss
Nagaraja,310,1,ayomkam-be,to break,,nagaraja2014-wiktionary:56,1.0000,exact_form_gloss
Nagaraja,311,1,emba,my father,,nagaraja2014-wiktionary:573,1.0000,exact_form_gloss
Nagaraja,312,1,baːw-re,father (one’s own),,nagaraja2014-wiktionary:153,1.0000,exact_form_gloss
Nagaraja,313,1,baːba,paddy,,nagaraja2014-wiktionary:140,1.0000,exact_form_gloss
Nagaraja,314,1,badak,duck,,nagaraja2014-wiktionary:95,1.0000,exact_form_gloss
Nagaraja,315,1,baːdo,after,,nagaraja2014-wiktionary:142,1.0000,exact_form_gloss
Nagaraja,316,1,bageṭika,silently,,nagaraja2014-wiktionary:100,1.0000,exact_form_gloss
Nagaraja,317,1,bage-bage,slowly,,nagaraja2014-wiktionary:99,1.0000,exact_form_gloss
Nagaraja,318,1,bhaːga bay,elder sister,,nagaraja2014-wiktionary:210,1.0000,exact_form_gloss
Nagaraja,319,1,bakaːn-be,"to leave, release",,nagaraja2014-wiktionary:101,1.0000,exact_form_gloss
Nagaraja,320,1,bammakey,otherwise,,nagaraja2014-wiktionary:114,1.0000,exact_form_gloss
Nagaraja,321,1,baːli,earring,,nagaraja2014-wiktionary:145,1.0000,exact_form_gloss
Nagaraja,322,1,bamra,wick,,nagaraja2014-wiktionary:115,1.0000,exact_form_gloss
Nagaraja,323,1,baripa,"noon, afternoon",,nagaraja2014-wiktionary:126,1.0000,exact_form_gloss
Nagaraja,324,1,bawan,wife’s younger sister,,nagaraja2014-wiktionary:137,1.0000,exact_form_gloss
Nagaraja,325,1,baːwṛi,"muscle, biceps",,nagaraja2014-wiktionary:154,1.0000,exact_form_gloss
Nagaraja,326,1,bela,bael tree,,nagaraja2014-wiktionary:165,1.0000,exact_form_gloss
Nagaraja,327,1,bella,to mix,,nagaraja2014-wiktionary:166,1.0000,exact_form_gloss
Nagaraja,328,1,beriyay,mad,,nagaraja2014-wiktionary:172,1.0000,exact_form_gloss
Nagaraja,329,1,besaːr,nose ring,,nagaraja2014-wiktionary:175,1.0000,exact_form_gloss
Nagaraja,330,1,bhaːwri,back of the body,,nagaraja2014-wiktionary:219,1.0000,exact_form_gloss
Nagaraja,331,1,bhardhwa(ː)n,earthworm,,nagaraja2014-wiktionary:204,1.0000,exact_form_gloss
Nagaraja,332,1,bhala,please,,nagaraja2014-wiktionary:201,1.0000,exact_form_gloss
Nagaraja,333,1,bhanja,sister’s son,,nagaraja2014-wiktionary:203,1.0000,exact_form_gloss
Nagaraja,334,1,bherya-,to fill (intr.),,nagaraja2014-wiktionary:222,1.0000,exact_form_gloss
Nagaraja,335,1,bheryaː-kam-be,to fill (tr.),,nagaraja2014-wiktionary:223,1.0000,exact_form_gloss
Nagaraja,336,1,bikkhari,beggar,,nagaraja2014-wiktionary:257,1.0000,exact_form_gloss
Nagaraja,337,1,bhiːk wayni-re,beggar,,nagaraja2014-wiktionary:227,1.0000,exact_form_gloss
Nagaraja,338,1,bhilla,kite (bird),,nagaraja2014-wiktionary:226,1.0000,exact_form_gloss
Nagaraja,339,1,bhola,dull,,nagaraja2014-wiktionary:228,1.0000,exact_form_gloss
Nagaraja,340,1,bhongaː-ka,naked (children),,nagaraja2014-wiktionary:229,1.0000,exact_form_gloss
Nagaraja,341,1,jikit bhuy-bhuy,eyelash,,nagaraja2014-wiktionary:830,1.0000,exact_form_gloss
Nagaraja,342,1,bhuːto,"ghost, spirit",,nagaraja2014-wiktionary:238,1.0000,exact_form_gloss
Nagaraja,343,1,bhat-bhatka joppo,waterfall,,nagaraja2014-wiktionary:205,1.0000,exact_form_gloss
Nagaraja,344,1,bhambra,cold (in a person),,nagaraja2014-wiktionary:202,1.0000,exact_form_gloss
Nagaraja,345,1,bica-be,to inquire,,nagaraja2014-wiktionary:240,1.0000,exact_form_gloss
Nagaraja,346,1,bigri,bangles,,nagaraja2014-wiktionary:251,1.0000,exact_form_gloss
Nagaraja,347,1,biːjo-,seed; to sprout,,nagaraja2014-wiktionary:269,1.0000,exact_form_gloss
Nagaraja,348,1,bendi,jungle,,nagaraja2014-wiktionary:168,1.0000,exact_form_gloss
Nagaraja,349,1,biṭil,sand,,nagaraja2014-wiktionary:262,1.0000,exact_form_gloss
Nagaraja,350,1,boṭhya,a variety of fish,,nagaraja2014-wiktionary:277,1.0000,exact_form_gloss
Nagaraja,351,1,boːy,grass,,nagaraja2014-wiktionary:281,1.0000,exact_form_gloss
Nagaraja,352,1,bonḍe,top portion of a plant,,nagaraja2014-wiktionary:276,1.0000,exact_form_gloss
Nagaraja,353,1,boːre aːḍḍo,jujube tree,,nagaraja2014-wiktionary:280,1.0000,exact_form_gloss
Nagaraja,354,1,buːcu,"breast, udder",,nagaraja2014-wiktionary:293,1.0000,exact_form_gloss
Nagaraja,355,1,budlic,nest (bird),,nagaraja2014-wiktionary:284,1.0000,exact_form_gloss
Nagaraja,356,1,bumli,navel,,nagaraja2014-wiktionary:287,1.0000,exact_form_gloss
Nagaraja,357,1,buthru,mole (n.),,nagaraja2014-wiktionary:291,1.0000,exact_form_gloss
Nagaraja,358,1,mungosengo,groundnut,,nagaraja2014-wiktionary:1191,1.0000,exact_form_gloss
Nagaraja,359,1,badra,cloud,,nagaraja2014-wiktionary:97,1.0000,exact_form_gloss
Nagaraja,360,1,badaːr,to scratch,,nagaraja2014-wiktionary:94,1.0000,exact_form_gloss
Nagaraja,361,1,bagarpaːlso,young one of buffalo,,nagaraja2014-wiktionary:98,1.0000,exact_form_gloss
Nagaraja,362,1,bakhra,(he-goat),,nagaraja2014-wiktionary:103,1.0000,exact_form_gloss
Nagaraja,363,1,balla,hill,,nagaraja2014-wiktionary:112,1.0000,exact_form_gloss
Nagaraja,364,1,bersi,spear,,nagaraja2014-wiktionary:174,1.0000,exact_form_gloss
Nagaraja,365,1,cabaːḍ-cabaːḍ,to mutter,,nagaraja2014-wiktionary:297,1.0000,exact_form_gloss
Nagaraja,366,1,caːcu,cock’s comb,,nagaraja2014-wiktionary:332,1.0000,exact_form_gloss
Nagaraja,367,1,caːlukamaːy,to start,,nagaraja2014-wiktionary:341,1.0000,exact_form_gloss
Nagaraja,368,1,caːndi,wound,,nagaraja2014-wiktionary:345,1.0000,exact_form_gloss
Nagaraja,369,1,caːpa,feather (bird’s),,nagaraja2014-wiktionary:347,1.0000,exact_form_gloss
Nagaraja,369,2,caːpha,feather (bird’s),,nagaraja2014-wiktionary:347:v2,1.0000,exact_form_gloss
Nagaraja,370,1,caphaːt-be,to chew,,nagaraja2014-wiktionary:316,1.0000,exact_form_gloss
Nagaraja,371,1,caraːw-,to graze,,nagaraja2014-wiktionary:318,1.0000,exact_form_gloss
Nagaraja,372,1,cark(h)a,hot (chillies),,nagaraja2014-wiktionary:320,1.0000,exact_form_gloss
Nagaraja,373,1,caːrumaːraːḍḍo,a wild tree...,,nagaraja2014-wiktionary:350,1.0000,exact_form_gloss
Nagaraja,374,1,caːrumaːru,centipede,,nagaraja2014-wiktionary:351,1.0000,exact_form_gloss
Nagaraja,375,1,catraːy,"shrewd, clever",,nagaraja2014-wiktionary:326,1.0000,exact_form_gloss
Nagaraja,376,1,caṭa,hot (weather),,nagaraja2014-wiktionary:325,1.0000,exact_form_gloss
Nagaraja,377,1,cawkhuṭ,square,,nagaraja2014-wiktionary:329,1.0000,exact_form_gloss
Nagaraja,378,1,cerej-be,"to cut, trim",,nagaraja2014-wiktionary:363,1.0000,exact_form_gloss
Nagaraja,379,1,cicia,tamarind,,nagaraja2014-wiktionary:377,1.0000,exact_form_gloss
Nagaraja,380,1,cecchiri,part of a house (front/back),,nagaraja2014-wiktionary:356,1.0000,exact_form_gloss
Nagaraja,381,1,cikaṭo,"selfish, miserly",,nagaraja2014-wiktionary:382,1.0000,exact_form_gloss
Nagaraja,382,1,cikna,sticky substance,,nagaraja2014-wiktionary:384,1.0000,exact_form_gloss
Nagaraja,383,1,ciːko,"sticky substance, sap of a plant",,nagaraja2014-wiktionary:407,1.0000,exact_form_gloss
Nagaraja,384,1,cikiñ,firefly (an insect),,nagaraja2014-wiktionary:383,1.0000,exact_form_gloss
Nagaraja,385,1,cilom,tobacco pipe,,nagaraja2014-wiktionary:388,1.0000,exact_form_gloss
Nagaraja,386,1,cile-ṭa,bedbug,,nagaraja2014-wiktionary:386,1.0000,exact_form_gloss
Nagaraja,387,1,cilaṭi,snake – fast running; a species of bush; lower half of grinding stone,,nagaraja2014-wiktionary:385,1.0000,exact_form_gloss
Nagaraja,388,1,cilṭyaːñ,mosquito – a variety,,nagaraja2014-wiktionary:389,1.0000,exact_form_gloss
Nagaraja,389,1,cini,white conductor in electric pole,,nagaraja2014-wiktionary:392,1.0000,exact_form_gloss
Nagaraja,390,1,cimnitel,kerosene,,nagaraja2014-wiktionary:390,1.0000,exact_form_gloss
Nagaraja,391,1,cersi-be,to sprinkle,,nagaraja2014-wiktionary:367,1.0000,exact_form_gloss
Nagaraja,392,1,cira-be,to tear,,nagaraja2014-wiktionary:395,1.0000,exact_form_gloss
Nagaraja,393,1,cirma,thief,,nagaraja2014-wiktionary:397,1.0000,exact_form_gloss
Nagaraja,394,1,ciṭipaːra,parting of the hair,,nagaraja2014-wiktionary:401,1.0000,exact_form_gloss
Nagaraja,395,1,ciṭhoːr,engagement (for marriage),,nagaraja2014-wiktionary:400,1.0000,exact_form_gloss
Nagaraja,396,1,corgi,woman’s top garment,,nagaraja2014-wiktionary:414,1.0000,exact_form_gloss
Nagaraja,397,1,cucurumunguyt,house lizard,,nagaraja2014-wiktionary:422,1.0000,exact_form_gloss
Nagaraja,398,1,cukaṭiñ,to miss,,nagaraja2014-wiktionary:423,1.0000,exact_form_gloss
Nagaraja,399,1,cunḍul akhanḍa,finger – first,,nagaraja2014-wiktionary:424,1.0000,exact_form_gloss
Nagaraja,400,1,cuṭiñ,sting (of scorpion),,nagaraja2014-wiktionary:426,1.0000,exact_form_gloss
Nagaraja,401,1,neygon cuṭiñ,sting of scorpion,,nagaraja2014-wiktionary:1243,1.0000,exact_form_gloss
Nagaraja,402,1,dhabla,a kind of bird,,nagaraja2014-wiktionary:480,1.0000,exact_form_gloss
Nagaraja,403,1,daːḍi,beard,,nagaraja2014-wiktionary:442,1.0000,exact_form_gloss
Nagaraja,404,1,daːnḍo,handle,,nagaraja2014-wiktionary:447,1.0000,exact_form_gloss
Nagaraja,405,1,ḍewri,threshold,,nagaraja2014-wiktionary:478,1.0000,exact_form_gloss
Nagaraja,406,1,dhanḍey baːri,plantation – sugarcane (garden),,nagaraja2014-wiktionary:483,1.0000,exact_form_gloss
Nagaraja,407,1,dhanḍey piːṛi,sugarcane rod,,nagaraja2014-wiktionary:484,1.0000,exact_form_gloss
Nagaraja,408,1,dhamin/dhaman,a snake – non-poisonous,,nagaraja2014-wiktionary:482,1.0000,exact_form_gloss
Nagaraja,409,1,dher,"to stop, to be enough",,nagaraja2014-wiktionary:499,1.0000,exact_form_gloss
Nagaraja,410,1,dhoknaːn,mosquito – large type,,nagaraja2014-wiktionary:506,1.0000,exact_form_gloss
Nagaraja,411,1,dhulla,dust,,nagaraja2014-wiktionary:518,1.0000,exact_form_gloss
Nagaraja,412,1,ḍoku,so,,,,unmatched
Nagaraja,413,1,dawra,harrow,,nagaraja2014-wiktionary:440,1.0000,exact_form_gloss
Nagaraja,414,1,daːḍi arku-be,to shave,,nagaraja2014-wiktionary:443,1.0000,exact_form_gloss
Nagaraja,415,1,daːḍo,itching,,nagaraja2014-wiktionary:449,1.0000,exact_form_gloss
Nagaraja,416,1,ḍay,brother,,nagaraja2014-wiktionary:460,1.0000,exact_form_gloss
Nagaraja,417,1,bhaːga ḍã(ː)y/ḍaːy,elder brother,,nagaraja2014-wiktionary:211,1.0000,exact_form_gloss
Nagaraja,418,1,ḍaka-jere-be,to rob,,nagaraja2014-wiktionary:456,1.0000,exact_form_gloss
Nagaraja,419,1,ḍaːka-,to rob,,nagaraja2014-wiktionary:461,1.0000,exact_form_gloss
Nagaraja,420,1,dakhriya,"left hand, left-handed person",,nagaraja2014-wiktionary:431,1.0000,exact_form_gloss
Nagaraja,421,1,daːm,money,,nagaraja2014-wiktionary:444,1.0000,exact_form_gloss
Nagaraja,422,1,ḍaːn-,to be,,nagaraja2014-wiktionary:464,1.0000,exact_form_gloss
Nagaraja,423,1,ḍangara,a vegetable similar to cucumber,,nagaraja2014-wiktionary:457,1.0000,exact_form_gloss
Nagaraja,424,1,daːṭo/i,"rough, thick",,nagaraja2014-wiktionary:453,1.0000,exact_form_gloss
Nagaraja,425,1,iːrḍaːy hiṭkel,two brothers,,nagaraja2014-wiktionary:767,1.0000,exact_form_gloss
Nagaraja,426,1,ḍeḍḍa,frog,,nagaraja2014-wiktionary:474,1.0000,exact_form_gloss
Nagaraja,427,1,ḍengra,log of wood,,nagaraja2014-wiktionary:477,1.0000,exact_form_gloss
Nagaraja,428,1,coːndhaːnḍi,bridge of the nose,,nagaraja2014-wiktionary:419,1.0000,exact_form_gloss
Nagaraja,429,1,dhabra,dung (animal),,nagaraja2014-wiktionary:481,1.0000,exact_form_gloss
Nagaraja,430,1,dhawni,to cure,,nagaraja2014-wiktionary:492,1.0000,exact_form_gloss
Nagaraja,431,1,ḍecki,big vessel for storing water,,nagaraja2014-wiktionary:473,1.0000,exact_form_gloss
Nagaraja,432,1,ḍhere,to turn,,nagaraja2014-wiktionary:504,1.0000,exact_form_gloss
Nagaraja,433,1,dhekli-be,to push,,nagaraja2014-wiktionary:498,1.0000,exact_form_gloss
Nagaraja,434,1,ḍhepi,wall,,nagaraja2014-wiktionary:502,1.0000,exact_form_gloss
Nagaraja,435,1,ḍophor,buttock,,nagaraja2014-wiktionary:549,1.0000,exact_form_gloss
Nagaraja,436,1,ora dhunḍi,duststorm,,nagaraja2014-wiktionary:1271,1.0000,exact_form_gloss
Nagaraja,437,1,dhuraː,field’s end,,nagaraja2014-wiktionary:519,1.0000,exact_form_gloss
Nagaraja,438,1,dhũãr,"fog, mist",,nagaraja2014-wiktionary:516,1.0000,exact_form_gloss
Nagaraja,439,1,ḍakaːr-,"to belch, belching",,nagaraja2014-wiktionary:455,1.0000,exact_form_gloss
Nagaraja,440,1,ḍimba,"paw, claw (animal)",,nagaraja2014-wiktionary:522,1.0000,exact_form_gloss
Nagaraja,441,1,ḍeːnḍu,a snake – non-poisonous,,nagaraja2014-wiktionary:479,1.0000,exact_form_gloss
Nagaraja,442,1,diwa,"lamp, light",,nagaraja2014-wiktionary:526,1.0000,exact_form_gloss
Nagaraja,443,1,diya,day,,nagaraja2014-wiktionary:528,1.0000,exact_form_gloss
Nagaraja,444,1,din,day,,nagaraja2014-wiktionary:523,1.0000,exact_form_gloss
Nagaraja,445,1,di-ay,to be late,,nagaraja2014-wiktionary:520,1.0000,exact_form_gloss
Nagaraja,446,1,ḍo,and,,nagaraja2014-wiktionary:533,1.0000,exact_form_gloss
Nagaraja,447,1,ḍoba,"bull, ox",,nagaraja2014-wiktionary:534,1.0000,exact_form_gloss
Nagaraja,448,1,dokka,a vegetable (used in distilling liquor),,nagaraja2014-wiktionary:532,1.0000,exact_form_gloss
Nagaraja,449,1,ḍoko,to hiccough,,nagaraja2014-wiktionary:538,1.0000,exact_form_gloss
Nagaraja,450,1,ḍonga,red ant,,nagaraja2014-wiktionary:546,1.0000,exact_form_gloss
Nagaraja,451,1,ḍonga kokoyñ,ant – a type,,nagaraja2014-wiktionary:547,1.0000,exact_form_gloss
Nagaraja,452,1,ḍong,boat,,nagaraja2014-wiktionary:545,1.0000,exact_form_gloss
Nagaraja,453,1,ḍongor,"forest, hill",,nagaraja2014-wiktionary:548,1.0000,exact_form_gloss
Nagaraja,454,1,darjo,door frame,,nagaraja2014-wiktionary:436,1.0000,exact_form_gloss
Nagaraja,455,1,darjo kiwaːr,door,,nagaraja2014-wiktionary:437,1.0000,exact_form_gloss
Nagaraja,456,1,ḍugi,red-faced monkey,,nagaraja2014-wiktionary:552,1.0000,exact_form_gloss
Nagaraja,457,1,ḍukrimaːy,grandmother,,nagaraja2014-wiktionary:554,1.0000,exact_form_gloss
Nagaraja,458,1,ḍukri,woman – old/aged,,nagaraja2014-wiktionary:553,1.0000,exact_form_gloss
Nagaraja,459,1,ḍopphu,marigold flower,,nagaraja2014-wiktionary:550,1.0000,exact_form_gloss
Nagaraja,460,1,dhoṭu,a bamboo basket,,nagaraja2014-wiktionary:508,1.0000,exact_form_gloss
Nagaraja,461,1,ḍaːngo,branch (of a tree),,nagaraja2014-wiktionary:466,1.0000,exact_form_gloss
Nagaraja,462,1,ekhaːy,to shake (in the breeze),,nagaraja2014-wiktionary:567,1.0000,exact_form_gloss
Nagaraja,463,1,ekhel-ekhel,fingers separately,,nagaraja2014-wiktionary:568,1.0000,exact_form_gloss
Nagaraja,464,1,ekhelka,alone,,nagaraja2014-wiktionary:569,1.0000,exact_form_gloss
Nagaraja,465,1,engaːn,brinjal,,nagaraja2014-wiktionary:575,1.0000,exact_form_gloss
Nagaraja,466,1,ganḍa-be,to cut (by saw),,nagaraja2014-wiktionary:597,1.0000,exact_form_gloss
Nagaraja,467,1,gaːrgoṭi,hailstone,,nagaraja2014-wiktionary:612,1.0000,exact_form_gloss
Nagaraja,468,1,gargada,lumps of clay,,nagaraja2014-wiktionary:600,1.0000,exact_form_gloss
Nagaraja,469,1,garga-ṭa,stone/pebble,,nagaraja2014-wiktionary:601,1.0000,exact_form_gloss
Nagaraja,470,1,gargaṭaːl,testicle,,nagaraja2014-wiktionary:602,1.0000,exact_form_gloss
Nagaraja,471,1,gargaṭaːl koṭṭo,to castrate,,nagaraja2014-wiktionary:603,1.0000,exact_form_gloss
Nagaraja,472,1,gele,maize,,nagaraja2014-wiktionary:618,1.0000,exact_form_gloss
Nagaraja,473,1,gener,to crawl (as a baby),,nagaraja2014-wiktionary:621,1.0000,exact_form_gloss
Nagaraja,474,1,thendejgiryaːni,lunar eclipse,,nagaraja2014-wiktionary:1608,1.0000,exact_form_gloss
Nagaraja,475,1,giryaːn,eclipse,,nagaraja2014-wiktionary:660,1.0000,exact_form_gloss
Nagaraja,476,1,ghaːm,sunshine,,nagaraja2014-wiktionary:639,1.0000,exact_form_gloss
Nagaraja,477,1,ghaːmodin,sunny day,,nagaraja2014-wiktionary:640,1.0000,exact_form_gloss
Nagaraja,478,1,ghana,oil extraction mill,,nagaraja2014-wiktionary:632,0.9671,conservative_fuzzy
Nagaraja,479,1,ghanimani,round and round,,nagaraja2014-wiktionary:635,1.0000,exact_form_gloss
Nagaraja,480,1,ghajjare,"to discover, find, get",,nagaraja2014-wiktionary:631,0.8863,conservative_fuzzy
Nagaraja,481,1,gheri-kam-be,to fold,,nagaraja2014-wiktionary:647,1.0000,exact_form_gloss
Nagaraja,482,1,ghuːnso ondor,bandicoot,,nagaraja2014-wiktionary:652,1.0000,exact_form_gloss
Nagaraja,483,1,gokhru-jere-be,to bend (body),,nagaraja2014-wiktionary:668,1.0000,exact_form_gloss
