Snapshot_Date,Unit_ID,Region,PDF_Page,Printed_Page,Locator,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Form,Final_Gloss,Final_Phonemic,Final_Tags,Final_Parameter,Emitted_Key,Merged_Into,Source,Record_SHA256
2026-08-25,ex18:1:3,interlinear,26,153,"p. 153, example 18",bä,we,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,bä,we,,,,kalkoti:ex18:1:3,kalkoti:t4:1pl:nom,"kalkoti[p. 153, example 18]",2b22f404387532f3eb331740263303607d6e3ea0be4c92dcc9fb1216a023bb18
2026-08-25,ex18:1:4,interlinear,26,153,"p. 153, example 18",käteeyi,some,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,käteeyi,some,,,,kalkoti:ex18:1:4,,"kalkoti[p. 153, example 18]",800f57da2e1756d3988590806c2366b4aebacaf554b1046885d3d6ec82ea69db
2026-08-25,ex18:1:5,interlinear,26,153,"p. 153, example 18",mälɡir,friends,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,mälɡir,friends,,,,kalkoti:ex18:1:5,,"kalkoti[p. 153, example 18]",ab70931e8a4653779dfecb7f62844c5dc4d7c43657a0cc3a6b084f12eb29d000
2026-08-25,ex18:1:6,interlinear,26,153,"p. 153, example 18",thäl-iǰ,Thal-to,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,thäliǰ,Thal to,,proper-noun,,kalkoti:ex18:1:6,,"kalkoti[p. 153, example 18]",acdda9fe32d0e1cdaad3c7daebc07e91dd6b9c9dfc83204d74848344779e6363
2026-08-25,ex18:1:7,interlinear,26,153,"p. 153, example 18",b-aan-s.,go-IPFV.MPL-PST,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,baans,go,,ipfv m pl pret,,kalkoti:ex18:1:7,,"kalkoti[p. 153, example 18]",c90fa4551fcb01c0286f7c84d7a7d6049b8634a2f9f3f0e1821ea059f9b2c475
2026-08-25,ex18:2:1,interlinear,26,153,"p. 153, example 18",bä,we,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,bä,we,,,,kalkoti:ex18:2:1,kalkoti:t4:1pl:nom,"kalkoti[p. 153, example 18]",4aafd8c957cc5da2d8a3b9f73ab9e572f962150a27b747e9da17efe46dcf4be0
2026-08-25,ex18:2:2,interlinear,26,153,"p. 153, example 18",ɡaaṛi,vehicle,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,ɡaaṛi,vehicle,,,4116,kalkoti:ex18:2:2,,"kalkoti[p. 153, example 18]",a7382b1093a73b3786c268602250bfa92ac33dfe32b068c2bad13c4d121467b0
2026-08-25,ex18:2:3,interlinear,26,153,"p. 153, example 18",mi,in,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,mi,in,,,,kalkoti:ex18:2:3,kalkoti:ex8:1:3,"kalkoti[p. 153, example 18]",f63646138a705e4420ee6cdb1417366981fd03969a79151a8733f9668da81738
2026-08-25,ex18:2:4,interlinear,26,153,"p. 153, example 18","bäs,",sit.down.PFV.PST,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,bäs,sit down,,pfv pret,,kalkoti:ex18:2:4,,"kalkoti[p. 153, example 18]",03d26d2217fdada773a3900b01045942fd2f9f42db5847a17372f0e18dc96fa5
2026-08-25,ex18:2:5,interlinear,26,153,"p. 153, example 18",äsi,our,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,äsi,our,,,,kalkoti:ex18:2:5,kalkoti:ex8:1:1,"kalkoti[p. 153, example 18]",dc2a5a59f3b2a4d887d5745bf28eb8b1459a6ad961b849c30bc19a6d65b20c4b
2026-08-25,ex18:2:6,interlinear,26,153,"p. 153, example 18",mukhä,front,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,mukhä,front,,,10174,kalkoti:ex18:2:6,,"kalkoti[p. 153, example 18]",6a0cc1c5127698883bd842959056b1c63fa480e859f3684afaffd292b4efafd0
2026-08-25,ex18:2:7,interlinear,26,153,"p. 153, example 18",ä,a,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,ä,a,,,,kalkoti:ex18:2:7,kalkoti:ex8:1:5,"kalkoti[p. 153, example 18]",9243f518c624ad0324177baeadb268e2b3da361aca453176cc09a4d45faef01e
2026-08-25,ex18:2:8,interlinear,26,153,"p. 153, example 18",puu,boy,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,puu,boy,,,,kalkoti:ex18:2:8,,"kalkoti[p. 153, example 18]",b8416bfc9270834185a82ec8d1532d0d7035b0fb37c03e46a779d413e0ad53f5
2026-08-25,ex18:2:9,interlinear,26,153,"p. 153, example 18",y-aal,come-PFV.MSG,"example=18; language=Kalk; translation=Once, we were some friends going to Thal. We had sat down in the vehicle, when a boy came up to us.",installed,read from the PDF text layer and installed unchanged,yaal,come,,pfv m sg,,kalkoti:ex18:2:9,,"kalkoti[p. 153, example 18]",73a1d5df222146510e954e67d06fd6ed3096f5fa3b8a23cb988aed7cdf8f147c
2026-08-25,prose:tea,prose,8,135,p. 135,/ʨeː/,tea,tags=noun; note=cited as a minimal pair with čhee ‘ash’ for the palatal aspiration contrast,installed,read from the PDF text layer and installed unchanged,čee,tea,ʨeː,noun,,kalkoti:prose:tea,,kalkoti[p. 135],7734fb3fe21b1e4dcc1a3c00fcdf367749f500ce7eb395cb6ee7f7f9a838d63f
2026-08-25,prose:ash,prose,8,135,p. 135,/ʨʰeː/,ash,tags=noun; note=cited as a minimal pair with čee ‘tea’ for the palatal aspiration contrast,installed,read from the PDF text layer and installed unchanged,čhee,ash,ʨʰeː,noun,,kalkoti:prose:ash,,kalkoti[p. 135],ccff4b399da59606f455b2da51ef6fc25b3954c3ab860d04695d1e643d0d67e1
2026-08-25,prose:vomit,prose,8,135,p. 135,[ʨʰəɖil],to vomit,tags=verb; note=intervocalic [ɖ]~[ɽ] alternation; printed=[ʨʰəɖil] ~ [ʨʰəɽil],installed,read from the PDF text layer and installed unchanged,čhäḍil,to vomit,ʨʰəɖil,verb,4998,kalkoti:prose:vomit,,kalkoti[p. 135],e28865dc01c3ce5c16c08f58d224d0ae64269863c1676ac042a40a1bf0cf982d
2026-08-25,prose:vomit:a2,prose,8,135,p. 135,[ʨʰəɽil],to vomit,tags=verb; note=intervocalic [ɖ]~[ɽ] alternation; variant_of=prose:vomit; printed=[ʨʰəɖil] ~ [ʨʰəɽil],installed,read from the PDF text layer and installed unchanged,čhäṛil,to vomit,ʨʰəɽil,verb,4998,kalkoti:prose:vomit:a2,,kalkoti[p. 135],130eeabfb42d6016d41e1a2477d14933f1cf76130786f53926b896577727168b
2026-08-25,prose:heavy,prose,8,135,p. 135,[ʊɡʊr],heavy,tags=adj; note=intervocalic [ɡ]~[ɣ] alternation; printed=[ʊɡʊr] ~ [ʊɣʊr],installed,read from the PDF text layer and installed unchanged,uɡur,heavy,ʊɡʊr,adj,1962,kalkoti:prose:heavy,,kalkoti[p. 135],463bb46867f6e8df51b528642a06e339a224dc33bf191fc4574e6e2b63af63e6
2026-08-25,prose:heavy:a2,prose,8,135,p. 135,[ʊɣʊr],heavy,tags=adj; note=intervocalic [ɡ]~[ɣ] alternation; variant_of=prose:heavy; printed=[ʊɡʊr] ~ [ʊɣʊr],installed,read from the PDF text layer and installed unchanged,uɣur,heavy,ʊɣʊr,adj,,kalkoti:prose:heavy:a2,,kalkoti[p. 135],bd807d60076f76313a6baa208fb2bd1b8a75ed3e1da16bc935325c1c955aec7d
2026-08-25,prose:full,prose,8,135,p. 135,[ʨʊpʊʈ],full,tags=adj; note=voicing alternation in the medial plosive; printed=[ʨʊpʊʈ] ~ [ʨʊbʊʈ],installed,read from the PDF text layer and installed unchanged,čupuṭ,full,ʨʊpʊʈ,adj,8574,kalkoti:prose:full,,kalkoti[p. 135],3f9eeef6eee03400bbf94924898e3404558c9d1fb434db1319a96ab01d557d40
2026-08-25,prose:full:a2,prose,8,135,p. 135,[ʨʊbʊʈ],full,tags=adj; note=voicing alternation in the medial plosive; variant_of=prose:full; printed=[ʨʊpʊʈ] ~ [ʨʊbʊʈ],installed,read from the PDF text layer and installed unchanged,čubuṭ,full,ʨʊbʊʈ,adj,,kalkoti:prose:full:a2,,kalkoti[p. 135],7b168983013c3876d1bed056e14aafed066d8b78624923c45c95bd981411c381
2026-08-25,prose:cut,prose,8,135,p. 135,[krʊʈil],to cut,tags=verb; note=voicing alternation in the medial plosive; printed=[krʊʈil] ~ [krʊɖil],installed,read from the PDF text layer and installed unchanged,kruṭil,to cut,krʊʈil,verb,2854,kalkoti:prose:cut,,kalkoti[p. 135],40005a6e7ae2cabdf1506b19bde94e336dd9a5337b6a9848e4a46bd8c0a24e27
2026-08-25,prose:cut:a2,prose,8,135,p. 135,[krʊɖil],to cut,tags=verb; note=voicing alternation in the medial plosive; variant_of=prose:cut; printed=[krʊʈil] ~ [krʊɖil],installed,read from the PDF text layer and installed unchanged,kruḍil,to cut,krʊɖil,verb,,kalkoti:prose:cut:a2,,kalkoti[p. 135],ed66df7d8a2a99b2e26322d22d52c62bf32c5941a05bf3ce1d2713b11c77fe3b
2026-08-25,prose:small,prose,8,135,p. 135,[lʊkuʈ],small,tags=adj; note=voicing alternation in the medial plosive; printed=[lʊkuʈ] ~ [lʊɡuʈ],installed,read from the PDF text layer and installed unchanged,lukuṭ,small,lʊkuʈ,adj,11072,kalkoti:prose:small,,kalkoti[p. 135],4c1dbef0859853329e5fad9083ca0957a390c7bda693a272bc2d593e979fb226
2026-08-25,prose:small:a2,prose,8,135,p. 135,[lʊɡuʈ],small,tags=adj; note=voicing alternation in the medial plosive; variant_of=prose:small; printed=[lʊkuʈ] ~ [lʊɡuʈ],installed,read from the PDF text layer and installed unchanged,luɡuṭ,small,lʊɡuʈ,adj,,kalkoti:prose:small:a2,,kalkoti[p. 135],1178367e2e470444dee380dda1a1aa4507005e18be3892b5aaee9b8c87e65224
2026-08-25,prose:dust,prose,8,135,p. 135,[dur],dust,tags=noun; note=word-final /r/~/ɽ/ alternation; printed=[dur] ~ [duɽ],installed,read from the PDF text layer and installed unchanged,dur,dust,dur,noun,,kalkoti:prose:dust,kalkoti:t11:2:u,kalkoti[p. 135],b26a4c5d99d34aecad1492de1eabdbc3090376e64fe7ea40942709ee3e0afdc8
2026-08-25,prose:dust:a2,prose,8,135,p. 135,[duɽ],dust,tags=noun; note=word-final /r/~/ɽ/ alternation; variant_of=prose:dust; printed=[dur] ~ [duɽ],installed,read from the PDF text layer and installed unchanged,duṛ,dust,duɽ,noun,6835,kalkoti:prose:dust:a2,,kalkoti[p. 135],06b192b38b240fc298fa8ef604444870da70fffb4b7a1436bb053d99ba2ce0f3
2026-08-25,prose:bone,prose,8,135,p. 135,[ɑɖ],bone,tags=noun; note=word-final /ɖ/~/ɽ/ alternation; printed=[ɑɖ] ~ [ɑɽ],installed,read from the PDF text layer and installed unchanged,aḍ,bone,ɑɖ,noun,13952,kalkoti:prose:bone,,kalkoti[p. 135],195de441353cb3de35a8aad11f4794e778f580bc42172d4eb480f409941b30e8
2026-08-25,prose:bone:a2,prose,8,135,p. 135,[ɑɽ],bone,tags=noun; note=word-final /ɖ/~/ɽ/ alternation; variant_of=prose:bone; printed=[ɑɖ] ~ [ɑɽ],installed,read from the PDF text layer and installed unchanged,aṛ,bone,ɑɽ,noun,,kalkoti:prose:bone:a2,,kalkoti[p. 135],ae060f3846eb8db29b3a54d7dc99544eb3a66d0471221a2f34aec0bf5cb27324
2026-08-25,prose:wife,prose,9,136,p. 136,/treːr/,"woman, wife",tags=noun f; note=cited for the stable word-initial /tr/ cluster,installed,read from the PDF text layer and installed unchanged,treer,"woman, wife",treːr,noun f,,kalkoti:prose:wife,,kalkoti[p. 136],4123ea6211755e06123fa292f2ceab579138acdc3d077fd5426af36b8dd60e63
2026-08-25,prose:village,prose,9,136,p. 136,/drɑːm/,village,tags=noun; note=cited for the stable word-initial /dr/ cluster,installed,read from the PDF text layer and installed unchanged,draam,village,drɑːm,noun,,kalkoti:prose:village,kalkoti:t8:4,kalkoti[p. 136],4eff8a97a65435d39cc591c284d5dc0ca92f945b35ae6a114f410c941d3fce4b
2026-08-25,prose:bad,prose,9,136,p. 136,[lɑːtɾ̥],bad,tags=adj; note=word-final /tr/ cluster alternating with loss of the [r] segment; printed=[lɑːtɾ̥] ~ [lɑːt],installed,read from the PDF text layer and installed unchanged,laatr,bad,lɑːtɾ̥,adj,10930,kalkoti:prose:bad,,kalkoti[p. 136],02e518e20c3afe70f85441b07c51e319bb9adb1eacc368e71d7d62600f0ddea5
2026-08-25,prose:bad:a2,prose,9,136,p. 136,[lɑːt],bad,tags=adj; note=word-final /tr/ cluster alternating with loss of the [r] segment; variant_of=prose:bad; printed=[lɑːtɾ̥] ~ [lɑːt],installed,read from the PDF text layer and installed unchanged,laat,bad,lɑːt,adj,,kalkoti:prose:bad:a2,,kalkoti[p. 136],1e10c212287b3f04af7430ab2eb54d883e29def741b7f62f883c40c93ccf27e0
2026-08-25,prose:writing,prose,9,136,p. 136,[ʨʊɳu:ns],was writing,tags=verb ipfv pret; note=printed as čuṇuun-s; cited for its final [ns] cluster,installed,read from the PDF text layer and installed unchanged,čuṇuuns,was writing,ʨʊɳu:ns,verb ipfv pret,,kalkoti:prose:writing,kalkoti:t20:3,kalkoti[p. 136],43e4724d445a1ac1fa2c1914703ed4dabd20b7313b6392dfc7d2efb87e0226fc
2026-08-25,prose:path,prose,9,136,p. 136,[pɑːnd],path,tags=noun; note=nasal-plosive cluster alternating with a plain nasal; printed=[pɑːnd] ~ [pɑːn],installed,read from the PDF text layer and installed unchanged,paand,path,pɑːnd,noun,,kalkoti:prose:path,kalkoti:t12:1:2,kalkoti[p. 136],7d204ba22b3131f00d63356ad88d9a4e4e2048b3339dd2a12d49cb05cbe67d68
2026-08-25,prose:path:a2,prose,9,136,p. 136,[pɑːn],path,tags=noun; note=nasal-plosive cluster alternating with a plain nasal; variant_of=prose:path; printed=[pɑːnd] ~ [pɑːn],installed,read from the PDF text layer and installed unchanged,paan,path,pɑːn,noun,,kalkoti:prose:path:a2,,kalkoti[p. 136],9f36143b39d82a1c4303d242e093afe79d12f8e719dee3488b61f134dae52180
2026-08-25,prose:tie,prose,9,136,p. 136,[ɡɛɳɖil],to tie,tags=verb; note=nasal-plosive cluster alternating with a plain nasal; printed=[ɡɛɳɖil] ~ [ɡɛɳil],installed,read from the PDF text layer and installed unchanged,ɡäṇḍil,to tie,ɡɛɳɖil,verb,4353,kalkoti:prose:tie,,kalkoti[p. 136],e6a5bda2d1b4a10467408ad7f3904e68d3e4ca9d7adadbdcc539f289ca091b9e
2026-08-25,prose:tie:a2,prose,9,136,p. 136,[ɡɛɳil],to tie,tags=verb; note=nasal-plosive cluster alternating with a plain nasal; variant_of=prose:tie; printed=[ɡɛɳɖil] ~ [ɡɛɳil],installed,read from the PDF text layer and installed unchanged,ɡäṇil,to tie,ɡɛɳil,verb,,kalkoti:prose:tie:a2,,kalkoti[p. 136],5290d5d4803e1eefbdf7e4bff9dabae72b4bde2f84c5edbae507a2c291ffe38c
2026-08-25,prose:snake,prose,9,136,p. 136,[nɑːŋɡ],snake,tags=noun; note=nasal-plosive cluster alternating with a plain nasal; printed=[nɑːŋɡ] ~ [nɑːŋ],installed,read from the PDF text layer and installed unchanged,naaŋɡ,snake,nɑːŋɡ,noun,,kalkoti:prose:snake,kalkoti:t11:2:aa,kalkoti[p. 136],20e12ad8aae8e27f354815cb889f56dbb6c687d8de70b5dad14edfcbc2a19d44
2026-08-25,prose:snake:a2,prose,9,136,p. 136,[nɑːŋ],snake,tags=noun; note=nasal-plosive cluster alternating with a plain nasal; variant_of=prose:snake; printed=[nɑːŋɡ] ~ [nɑːŋ],installed,read from the PDF text layer and installed unchanged,naaŋ,snake,nɑːŋ,noun,,kalkoti:prose:snake:a2,,kalkoti[p. 136],acae85c27d6bc82d6c49c900a1d08de4f0b8c7a6eadfdc4cee61a2ae414f0226
2026-08-25,prose:halal,prose,9,136,"p. 136, n. 5",/ɑlɑ:l/,"lawful slaughter, halal","tags=noun loanword; note=Liljegren derives it from Urdu حلال, with the source /h/ dropped; footnote=5",installed,read from the PDF text layer and installed unchanged,alaal,"lawful slaughter, halal",ɑlɑ:l,noun loanword,,kalkoti:prose:halal,,"kalkoti[p. 136, n. 5]",47dbd0dbd7ce5e8b235173b0b7d4babe00ea581c139d65591e9c87c2f7d79b36
2026-08-25,prose:gain,prose,9,136,"p. 136, n. 5",/æːsil/,gain,"tags=noun loanword; note=Liljegren derives it from Urdu حاصل, with the source /h/ dropped; footnote=5",installed,read from the PDF text layer and installed unchanged,ääsil,gain,æːsil,noun loanword,,kalkoti:prose:gain,,"kalkoti[p. 136, n. 5]",c3c7c0f305e21fefebb9db2cb212cafc542845cd1729a8f0fbebf034a1dd079d
2026-08-25,prose:brother,prose,9,136,"p. 136, n. 6",/drɑ/,brother,tags=noun m; note=cited for the dental assimilation of the bilabial-plus-/r/ cluster; footnote=6,installed,read from the PDF text layer and installed unchanged,dra,brother,drɑ,noun m,,kalkoti:prose:brother,kalkoti:t1:1,"kalkoti[p. 136, n. 6]",20fa59e657039406b23ff5f342d4565c6469d12cadcf90a44f43781171bb4a46
2026-08-25,prose:eight,prose,10,137,p. 137,[eːʂ],eight,tags=num; note=cited as evidence that the final segment of a fricative-plosive coda is dropped,installed,read from the PDF text layer and installed unchanged,eeṣ,eight,eːʂ,num,,kalkoti:prose:eight,kalkoti:t5:8,kalkoti[p. 137],bb7442e53d4331a8e6f302be973b77a2ed15fd20523d7dfa0f08191876ff76f9
2026-08-25,prose:eye,prose,10,137,p. 137,ic̣ii,eye,"tags=noun f; note=cited for its final open syllable, matching stressed-final Palula ac̣híi",installed,read from the PDF text layer and installed unchanged,ic̣ii,eye,,noun f,,kalkoti:prose:eye,kalkoti:t9:3,kalkoti[p. 137],7bffafcd5d2ff0bb09b04a860109d43c048c59335f1beff8c2e07457ab681dfc
2026-08-25,prose:dative,prose,17,144,p. 144,maṭee,to me,tags=pron personal 1sg dat; note=a separate first person singular dative form; printed=maṭee ~ maṭ,installed,read from the PDF text layer and installed unchanged,maṭee,to me,,pron personal 1sg dat,,kalkoti:prose:dative,,kalkoti[p. 144],a0876292578d317bd8949823ed1db8c30fb37ceed603ac7bf6d66232e508dda1
2026-08-25,prose:dative:a2,prose,17,144,p. 144,maṭ,to me,tags=pron personal 1sg dat; note=a separate first person singular dative form; variant_of=prose:dative; printed=maṭee ~ maṭ,installed,read from the PDF text layer and installed unchanged,maṭ,to me,,pron personal 1sg dat,,kalkoti:prose:dative:a2,,kalkoti[p. 144],342a4d357c811b631b781b9b5ce86b04d26e1f58b2894c3c6ba6513589560bb4
2026-08-25,seg:aga,segment,6,133,"p. 133, table 3",äɡa,rain,tags=noun; parent=t3:1; note=the article prints this element only inside the expression it cites in table 3; the segmentation is editorial,installed,read from the PDF text layer and installed unchanged,äɡa,rain,,noun,1008,kalkoti:seg:aga,,"kalkoti[p. 133, table 3]",138d257e3165c1becbbe5a920106c74553769fc9be2af3aaae06f4a794dc36e2
2026-08-25,seg:work,segment,6,133,"p. 133, table 3",traam,work,tags=noun; parent=t3:2; note=the article prints this element only inside the expression it cites in table 3; the segmentation is editorial,installed,read from the PDF text layer and installed unchanged,traam,work,,noun,,kalkoti:seg:work,kalkoti:t8:2,"kalkoti[p. 133, table 3]",de89b95169c0741737ecd2eace61b5c2c4886962890fa2f75f27453d780dac49
2026-08-25,seg:sleep,segment,6,133,"p. 133, table 3",niin,sleep,tags=noun; parent=t3:3; note=the article prints this element only inside the expression it cites in table 3; the segmentation is editorial,installed,read from the PDF text layer and installed unchanged,niin,sleep,,noun,7200,kalkoti:seg:sleep,,"kalkoti[p. 133, table 3]",c179298a603b8b8486f33e87c269f7a1954727b95e96d1299cc94c053bf5089a
2026-08-25,seg:flight,segment,6,133,"p. 133, table 3",šiiš,flight,tags=noun uncertain; parent=t3:4; note=the article prints this element only inside the expression it cites in table 3; the segmentation is editorial,installed,read from the PDF text layer and installed unchanged,šiiš,flight,,noun uncertain,,kalkoti:seg:flight,,"kalkoti[p. 133, table 3]",c7199fecc72a69608e7fe7865b438783cbc373f32965cc6e0507bf32cf2cd515
2026-08-25,seg:cold,segment,6,133,"p. 133, table 3",šidäl,cold,tags=noun; parent=t3:5; note=the article prints this element only inside the expression it cites in table 3; the segmentation is editorial,installed,read from the PDF text layer and installed unchanged,šidäl,cold,,noun,12487,kalkoti:seg:cold,,"kalkoti[p. 133, table 3]",708d5fce0724af85a4fcb1af52f71e6ad6220c3e852e22663e7099ad5ef4c94d
2026-08-25,seg:and,segment,7,134,"p. 134, table 6",tee,and,tags=conj; parent=t6:43; note=the article prints this element only inside the expression it cites in table 6; the segmentation is editorial,installed,read from the PDF text layer and installed unchanged,tee,and,,conj,5647,kalkoti:seg:and,,"kalkoti[p. 134, table 6]",090cb8ff1eb4f674d0c4ad133444f4769695429083727f92355a08e87653b00b
2026-08-25,seg:twenty,segment,7,134,"p. 134, table 6",biš,twenty,tags=num; parent=t6:43; note=the article prints this element only inside the expression it cites in table 6; the segmentation is editorial,installed,read from the PDF text layer and installed unchanged,biš,twenty,,num,11616,kalkoti:seg:twenty,,"kalkoti[p. 134, table 6]",aed24fddc90fa3281a4bd4ca9ee2170f3eca21ee110c1633c994e11e83bc4f98
2026-08-25,fn15:1,fn15,17,144,"p. 144, n. 15",pitri,father’s brother,tone=0; tags=noun m,installed,read from the PDF text layer and installed unchanged,pitri,father's brother,,noun m,,kalkoti:fn15:1,kalkoti:t1:13,"kalkoti[p. 144, n. 15]",698fdfd91142d02010996bac3d0265d9b65e552304b2baa159f0bc31c74e864a
2026-08-25,fn15:2,fn15,17,144,"p. 144, n. 15",ḍä̀rin,earth,tone=L; tags=noun,installed,read from the PDF text layer and installed unchanged,ḍä̀rin,earth,,noun,,kalkoti:fn15:2,,"kalkoti[p. 144, n. 15]",da7755cafe11b99e56dc47ce0f66f05c5deedc32c08f425bbdbb8160c091b46a
2026-08-25,fn15:3,fn15,17,144,"p. 144, n. 15",ic̣ì,eye,tone=L; tags=noun f,installed,read from the PDF text layer and installed unchanged,ic̣ì,eye,,noun f,,kalkoti:fn15:3,,"kalkoti[p. 144, n. 15]",bfb8ace2105957c910544a824bd72dde836f0f090a8df959b88994d4ae209d1e
2026-08-25,fn15:4,fn15,17,144,"p. 144, n. 15",lumaáṭ,tail,tone=H; tags=noun,installed,read from the PDF text layer and installed unchanged,lumaáṭ,tail,,noun,6638,kalkoti:fn15:4,,"kalkoti[p. 144, n. 15]",bfc7d224ac3ecc6e45a34498a263aa760b1ecbfe2c86b42c89ffa01b5157ef91
2026-08-25,fn15:5,fn15,17,144,"p. 144, n. 15",bä̀kaál,to kill,tone=LH; tags=verb tr,installed,read from the PDF text layer and installed unchanged,bä̀kaál,to kill,,verb tr,,kalkoti:fn15:5,,"kalkoti[p. 144, n. 15]",42e981f1b7e473a0506ba35eb108694fd22f4c7edd47b2fb60f320eb49b5ee89
