Snapshot_Date,Collation_Date,Unit_ID,PDF_Page,Printed_Page,Section,Span_Index,Raw_Form,Raw_Gloss,Status,Reason,Final_Forms,Final_Gloss,Final_Tags,Etymology,Emitted_Keys,Review,Material_Error,Source,Record_SHA256
2026-08-25,2026-08-25,2.3.14:3,6,128,2.3.14,3,gerās [gjerās],horse,ingest,Zargari lexical item glossed by the source,gerās/gerāst,horse,noun,< Armenian grast.,rezaibaghbidi2003zargari:p128:s2.3.14:i3 rezaibaghbidi2003zargari:p128:s2.3.14:i3:variant:2,the variant gerāst is printed as ge.rās(t) at 2.4.1,no,"rezaibaghbidi2003zargari[p. 128, section 2.3.14]",b68a26d1f8301a1429e228f16bb44075700d99cc2a6c5d9b11519561b5848b55
2026-08-25,2026-08-25,2.3.16:3,6,128,2.3.16,3,kon/qon,who?,ingest,Zargari lexical item glossed by the source,kon/qon,who?; which?,pron interr,,rezaibaghbidi2003zargari:p128:s2.3.16:i3 rezaibaghbidi2003zargari:p128:s2.3.16:i3:variant:2,gloss 'which?' added from the interrogative list at 3.3.5.1,no,"rezaibaghbidi2003zargari[p. 128, section 2.3.16]",2c1746480c3200d5d1d7bdd6541444caa7fcf8799a97f87cabe2382602a7efc0
2026-08-25,2026-08-25,2.3.20:3,6,128,2.3.20,3,džuv [džuw],louse,ingest,Zargari lexical item glossed by the source,džuv,louse,noun,,rezaibaghbidi2003zargari:p128:s2.3.20:i3,the realization [džuw] is phonetic,no,"rezaibaghbidi2003zargari[p. 128, section 2.3.20]",5b6d565327785ae6ed26c7dd8964ab01e80f194afba6e15426182ddffc659908
2026-08-25,2026-08-25,2.3.22:3,6,128,2.3.22,3,hāvās,air; weather,ingest,Zargari lexical item glossed by the source,hāvās,air; weather,noun loanword,cf. Persian havā.,rezaibaghbidi2003zargari:p128:s2.3.22:i3,,no,"rezaibaghbidi2003zargari[p. 128, section 2.3.22]",f6262ac31f48e857f07202417337862ea2d76d30b2da88096326bbcfdd9f3832
2026-08-25,2026-08-25,2.3.16:4,6,128,2.3.16,4,olusku/olusqu,his; for him; to him,ingest,Zargari lexical item glossed by the source,olusku/olusqu,his; for him; to him,pron personal 3sg dat gen,,rezaibaghbidi2003zargari:p128:s2.3.16:i4 rezaibaghbidi2003zargari:p128:s2.3.16:i4:variant:2,,no,"rezaibaghbidi2003zargari[p. 128, section 2.3.16]",b80034c7b57369a3ae03b0481c2beef0d3a8285272830633abf5765b44b22b6c
2026-08-25,2026-08-25,2.3.20:4,6,128,2.3.20,4,usquv [usquw],hat,ingest,Zargari lexical item glossed by the source,usquv,hat,noun,,rezaibaghbidi2003zargari:p128:s2.3.20:i4,the realization [usquw] is phonetic,no,"rezaibaghbidi2003zargari[p. 128, section 2.3.20]",0349ab1f068530a71b42df877ae243da2e421a47ef9233012d47404c43040665
2026-08-25,2026-08-25,2.3.22:4,6,128,2.3.22,4,heš,nothing,ingest,Zargari lexical item glossed by the source,heš,nothing,pron indef,cf. Persian hič.,rezaibaghbidi2003zargari:p128:s2.3.22:i4,,no,"rezaibaghbidi2003zargari[p. 128, section 2.3.22]",6a14c656620decbd8fd93d111ff2a798d81d8f20f48ce17a872b2e39cf44c9b5
2026-08-25,2026-08-25,2.3.16:5,6,128,2.3.16,5,sākulā/sāqulā,bag,ingest,Zargari lexical item glossed by the source,sākulā/sāqulā,bag,noun,,rezaibaghbidi2003zargari:p128:s2.3.16:i5 rezaibaghbidi2003zargari:p128:s2.3.16:i5:variant:2,,no,"rezaibaghbidi2003zargari[p. 128, section 2.3.16]",1c36f7e6249ec796764abb6a8c1d8d2f7bc6d093323d6dbeb9f91e7ffc0fa36c
2026-08-25,2026-08-25,2.3.22:5,6,128,2.3.22,5,hevidži,carrot,ingest,Zargari lexical item glossed by the source,hevidži,carrot,noun loanword,cf. Persian havij.,rezaibaghbidi2003zargari:p128:s2.3.22:i5,,no,"rezaibaghbidi2003zargari[p. 128, section 2.3.22]",d1cb180acd6469f4f59de9adee1ed47c32d1fcb09bb7a619f74d519efaa0d842
2026-08-25,2026-08-25,2.3.23:1,7,129,2.3.23,1,pučh,Ask!,ingest,Zargari lexical item glossed by the source,pučh,ask!,verb impv 2sg,,rezaibaghbidi2003zargari:p129:s2.3.23:i1,,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.23]",0f3e3245572d895008fa2c3c1e3b90312bbf7536c3fe0c6264a9d3f0a4357254
2026-08-25,2026-08-25,2.3.24:1,7,129,2.3.24,1,āngunlo/āngulno,"last, previous",ingest,Zargari lexical item glossed by the source,āngunlo/āngulno,last; previous,adj,,rezaibaghbidi2003zargari:p129:s2.3.24:i1 rezaibaghbidi2003zargari:p129:s2.3.24:i1:variant:2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.24]",76521623b671b31d433d9e23940389f235e72e944c2d0a2700f73e6fab2031c0
2026-08-25,2026-08-25,2.3.25:1,7,129,2.3.25,1,dākhār,king,dup,repeated mention; citation folded into the record installed at 2.3.8:2,,,,,rezaibaghbidi2003zargari:p127:s2.3.8:i2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.25]",8eda6439830687ee66ae42a635e43b7e4f9206b001eeee8f26a6bf1c0bc67eb9
2026-08-25,2026-08-25,2.3.26:1,7,129,2.3.26,1,274),"this harmony only affects non-high vowels and is only effected by non-high vowels, i.e. i and u are excluded from it",x-meta,"metalinguistic prose, an English gloss of a preceding gloss, a reconstruction, or a quotation",,,,,,quotation from Windfuhr (1970: 274),no,"rezaibaghbidi2003zargari[p. 129, section 2.3.26]",ee72d205a85a88edc09506fd9b1c6b1dd06decfee0e815054ba532f47c92ce62
2026-08-25,2026-08-25,2.3.27:1,7,129,2.3.27,1,čhib-ālo > čhub-ālo,cheeky,ingest,Zargari lexical item glossed by the source,čhub-ālo/čhib-ālo,cheeky,adj,Literally 'having a tongue'.,rezaibaghbidi2003zargari:p129:s2.3.27:i1 rezaibaghbidi2003zargari:p129:s2.3.27:i1:variant:2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.27]",33f0b8720d74d211e138a83d0986aa8d1cb012cada38d990ceb1a09ce532ea71
2026-08-25,2026-08-25,2.4.1:1,7,129,2.4.1,1,nāj,finger,ingest,Zargari lexical item glossed by the source,nāj,finger,noun,,rezaibaghbidi2003zargari:p129:s2.4.1:i1,,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.1]",35c53a132e5c447f738caae52d49281d0d64beaced33586c2a5d6facc16e4a27
2026-08-25,2026-08-25,2.4.2:1,7,129,2.4.2,1,[’]ā.māl,friend,ingest,Zargari lexical item glossed by the source,āmāl,friend,noun,,rezaibaghbidi2003zargari:p129:s2.4.2:i1,printed [']ā.māl; section 2.4.2 states the glottal onset is not phonemic and need not be written,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.2]",2053b511489dc84b58e2fd31247271ad6b2f1eb9f1fed19f89bf85ae8b2c97db
2026-08-25,2026-08-25,2.5.1:1,7,129,2.5.1,1,áw.sa,tear,ingest,Zargari lexical item glossed by the source,áwsa,tear,noun,,rezaibaghbidi2003zargari:p129:s2.5.1:i1,stress-marked citation; the source's syllable dots are editorial,no,"rezaibaghbidi2003zargari[p. 129, section 2.5.1]",33599eeba5f813546db928d4eeca15ed367d2f3f48ff2e58268296248fab1a48
2026-08-25,2026-08-25,2.3.23:2,7,129,2.3.23,2,pušlom,I asked,ingest,Zargari lexical item glossed by the source,pušlom,I asked,verb pret 1sg,,rezaibaghbidi2003zargari:p129:s2.3.23:i2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.23]",4eca41c4c7f581fba40b5c19691828455f1a4abf407e8bfd36030ecbb574b441
2026-08-25,2026-08-25,2.3.24:2,7,129,2.3.24,2,gudlo/guldo,"sugar; candy, sweet",ingest,Zargari lexical item glossed by the source,gudlo/guldo,sugar; candy; sweet,noun,,rezaibaghbidi2003zargari:p129:s2.3.24:i2 rezaibaghbidi2003zargari:p129:s2.3.24:i2:variant:2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.24]",dfafc13bd990291482a66a039857eff49890c4c12516cdf5fe7a9117b35ec6c0
2026-08-25,2026-08-25,2.3.26:2,7,129,2.3.26,2,bi-lovu > bu-lovu,moneyless,ingest,Zargari lexical item glossed by the source,bu-lovu/bi-lovu,moneyless,adj,,rezaibaghbidi2003zargari:p129:s2.3.26:i2 rezaibaghbidi2003zargari:p129:s2.3.26:i2:variant:2,the source's hyphens mark the prefix,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.26]",1f64c8cb2ed3a383094e1cca99901a56ad79acddcb5d74bc216792cb56a6b0d2
2026-08-25,2026-08-25,2.3.27:2,7,129,2.3.27,2,,having a tongue,x-meta,"metalinguistic prose, an English gloss of a preceding gloss, a reconstruction, or a quotation",,,,,,the literal rendering of the preceding form,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.27]",f9625eb590c1b47091252df29542f3ab5cab98ef0c563672d5045c424d25376b
2026-08-25,2026-08-25,2.4.1:2,7,129,2.4.1,2,lon,salt,ingest,Zargari lexical item glossed by the source,lon,salt,noun,,rezaibaghbidi2003zargari:p129:s2.4.1:i2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.1]",1fda6af4447872a475012d23f3e4040d577fb2baef8a2a5d8f932c9c120e3872
2026-08-25,2026-08-25,2.4.2:2,7,129,2.4.2,2,[’]en.na,nine,ingest,Zargari lexical item glossed by the source,enna,nine,num loanword,< Greek εννέα.,rezaibaghbidi2003zargari:p129:s2.4.2:i2,etymology printed at 5.3; printed [']en.na,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.2]",348adea1518e0602516989876b1e7b10043d7234db39573a1d48130e5711c795
2026-08-25,2026-08-25,2.5.1:2,7,129,2.5.1,2,bu.khā.ló,hungry,ingest,Zargari lexical item glossed by the source,bukhāló,hungry,adj,,rezaibaghbidi2003zargari:p129:s2.5.1:i2,stress-marked citation,no,"rezaibaghbidi2003zargari[p. 129, section 2.5.1]",9298bf7ecc635b11f8de0e5712a52f955a580c9510b6eeb858aa83fbc604558d
2026-08-25,2026-08-25,2.3.23:3,7,129,2.3.23,3,pušlān,you (sg.) asked,ingest,Zargari lexical item glossed by the source,pušlān,you asked,verb pret 2sg,,rezaibaghbidi2003zargari:p129:s2.3.23:i3,printed gloss 'you (sg.) asked',no,"rezaibaghbidi2003zargari[p. 129, section 2.3.23]",28ebffe02752759188c0ed03d20bb3845dc427c40326a238240b24af3ae444a3
2026-08-25,2026-08-25,2.3.26:3,7,129,2.3.26,3,tu-ke > tu-gu,for you; to you; your (sg.),ingest,Zargari lexical item glossed by the source,tu-gu/tu-ke,for you; to you; your,pron personal 2sg dat gen,,rezaibaghbidi2003zargari:p129:s2.3.26:i3 rezaibaghbidi2003zargari:p129:s2.3.26:i3:variant:2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.26]",a62e600b90dd6fc5d2727b991a4cd02628822f244bb9cb6098e129c710d3f294
2026-08-25,2026-08-25,2.3.27:3,7,129,2.3.27,3,čik-ālo > čukālo/čuq-ālo,muddy,ingest,Zargari lexical item glossed by the source,čuk-ālo/čuq-ālo/čik-ālo,muddy,adj,,rezaibaghbidi2003zargari:p129:s2.3.27:i3 rezaibaghbidi2003zargari:p129:s2.3.27:i3:variant:2 rezaibaghbidi2003zargari:p129:s2.3.27:i3:variant:3,,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.27]",9aebed18b5a17236d9c4be003f8428622f4b0d0f8303581ea907ec4e35b43d6b
2026-08-25,2026-08-25,2.4.1:3,7,129,2.4.1,3,dānd,tooth,dup,repeated mention; citation folded into the record installed at 2.3.6:3,,,,,rezaibaghbidi2003zargari:p127:s2.3.6:i3,,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.1]",6763607f2905dc5b1b12f56ccae23df20d3485e3f06d04f7153a90eaaa5a3ffd
2026-08-25,2026-08-25,2.4.2:3,7,129,2.4.2,3,[’]idž,yesterday,dup,repeated mention; citation folded into the record installed at 2.3.21:1,,,,,rezaibaghbidi2003zargari:p128:s2.3.21:i1,,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.2]",7a50bed14135e07e6bac1b97df6b37566f070ac5a778294b8c4690d94e36e39a
2026-08-25,2026-08-25,2.5.1:3,7,129,2.5.1,3,lā.čhó,good,ingest,Zargari lexical item glossed by the source,lāčhó,good,adj,,rezaibaghbidi2003zargari:p129:s2.5.1:i3,stress-marked citation; the unstressed spelling lāčho occurs only inside phrase examples,no,"rezaibaghbidi2003zargari[p. 129, section 2.5.1]",1c0ae2ad9f4b2d2bf88183a7948c42ecd3ba339a56b0b32b2b3501bcb6fcac32
2026-08-25,2026-08-25,2.3.26:4,7,129,2.3.26,4,te-phen-es > ti-phen-is,you (sg.) should say (subj.),ingest,Zargari lexical item glossed by the source,ti-phen-is/te-phen-es,you should say,verb subj 2sg,,rezaibaghbidi2003zargari:p129:s2.3.26:i4 rezaibaghbidi2003zargari:p129:s2.3.26:i4:variant:2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.26]",def1dbc0eaa3d7d359a8bf7f0e302ee56eddf18bfa5940d94db6819b7620cb93
2026-08-25,2026-08-25,2.3.27:4,7,129,2.3.27,4,dikh-āv > dukh-āv (or dikh-āv),I should see,ingest,Zargari lexical item glossed by the source,dukh-āv/dikh-āv,I should see,verb subj 1sg,,rezaibaghbidi2003zargari:p129:s2.3.27:i4 rezaibaghbidi2003zargari:p129:s2.3.27:i4:variant:2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.3.27]",bce2867b7ba82c72764bfa1feaf06848cee448b5cff14fd3b85e610bb2729138
2026-08-25,2026-08-25,2.4.1:4,7,129,2.4.1,4,du.rom,road,ingest,Zargari lexical item glossed by the source,durom,road,noun loanword,< Greek δρόμος; the source also compares Early Romani drom.,rezaibaghbidi2003zargari:p129:s2.4.1:i4,etymology printed at 5.3; the source's syllable dots are editorial,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.1]",2999cb3f703799ba5f6f9a59b1f6077b7c8a819d3b221f8d1a38a20db24573b9
2026-08-25,2026-08-25,2.4.2:4,7,129,2.4.2,4,[’]ox.to,eight,dup,repeated mention; citation folded into the record installed at 2.3.15:2,,,,,rezaibaghbidi2003zargari:p128:s2.3.15:i2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.2]",2c1ebf6be51383105a683f536f6b85bf2b121e983b054d2ca5af9e34a2d35d19
2026-08-25,2026-08-25,2.5.1:4,7,129,2.5.1,4,mi.tér,urine,ingest,Zargari lexical item glossed by the source,mitér,urine,noun,,rezaibaghbidi2003zargari:p129:s2.5.1:i4,stress-marked citation,no,"rezaibaghbidi2003zargari[p. 129, section 2.5.1]",331acbe2d1bbb02fb980c96f404052804e58d8ec6e0925c7a9f53f4eb02275a9
2026-08-25,2026-08-25,2.4.1:5,7,129,2.4.1,5,de.rāk,grape,ingest,Zargari lexical item glossed by the source,derāk,grape,noun,< Early Romani drakh.,rezaibaghbidi2003zargari:p129:s2.4.1:i5,the source's syllable dots are editorial,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.1]",d69b6f57698c3ae53713191b7869ff0439a8ba927edb36f0788fcb104cfd10a1
2026-08-25,2026-08-25,2.5.1:5,7,129,2.5.1,5,pār.nó,white,ingest,Zargari lexical item glossed by the source,pārnó,white,adj,,rezaibaghbidi2003zargari:p129:s2.5.1:i5,stress-marked citation; the unstressed spelling pārno occurs only inside phrase examples,no,"rezaibaghbidi2003zargari[p. 129, section 2.5.1]",e95415c8cb03ef497549f74171861eed0d103f73d9bc729a04f38b70092065f0
2026-08-25,2026-08-25,2.4.1:6,7,129,2.4.1,6,ge.rās(t),horse,dup,repeated mention; citation folded into the record installed at 2.3.14:3,,,,,rezaibaghbidi2003zargari:p128:s2.3.14:i3,,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.1]",fe2a5163e2af3e8a04a9cd91b15561e34cc0d0dd9ba6a0d2bc9f72230efef671
2026-08-25,2026-08-25,2.5.1:6,7,129,2.5.1,6,á.ja,if,ingest,Zargari lexical item glossed by the source,aja/ája/agar,if,conj,< Azari Turkish áya < Persian ágar.,rezaibaghbidi2003zargari:p129:s2.5.1:i6 rezaibaghbidi2003zargari:p129:s2.5.1:i6:variant:2 rezaibaghbidi2003zargari:p129:s2.5.1:i6:variant:3,agar is the variant printed at 3.20.3.1 and 4.6.5,no,"rezaibaghbidi2003zargari[p. 129, section 2.5.1]",b74fdb15c39adf810178f1ea4ea8cc2b901413bd6158c9fa1539218943473cf7
2026-08-25,2026-08-25,2.4.1:7,7,129,2.4.1,7,pho.rāl,brother,ingest,Zargari lexical item glossed by the source,phorāl,brother,noun,< Early Romani phral.,rezaibaghbidi2003zargari:p129:s2.4.1:i7,the source's syllable dots are editorial,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.1]",7d1b8892af54be3d7ed3fbd95e79ad5b310faf78375c35191e79fcf0e9b52888
2026-08-25,2026-08-25,2.5.1:7,7,129,2.5.1,7,bu.lú.ti,cloud,ingest,Zargari lexical item glossed by the source,bulúti,cloud,noun loanword,< Azari Turkish bulút.,rezaibaghbidi2003zargari:p129:s2.5.1:i7,the source also prints boluti at 5.1,no,"rezaibaghbidi2003zargari[p. 129, section 2.5.1]",6e064b990b75e529a6a934fbc16f66eee360ec76881fe11c022cfd6afe054c30
2026-08-25,2026-08-25,2.4.1:8,7,129,2.4.1,8,te.rin,three,ingest,Zargari lexical item glossed by the source,terin,three,num,,rezaibaghbidi2003zargari:p129:s2.4.1:i8,the source's syllable dots are editorial,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.1]",b68cb87a13b655de6520987e70768545610c642404840dd095c182c202341955
2026-08-25,2026-08-25,2.5.1:8,7,129,2.5.1,8,ox.tó,eight,dup,repeated mention; citation folded into the record installed at 2.3.15:2,,,,,rezaibaghbidi2003zargari:p128:s2.3.15:i2,,no,"rezaibaghbidi2003zargari[p. 129, section 2.5.1]",4b46d9e39eaf7e09bc2ae212a4788ab3bee20fab99f215817c9727caf1f074bb
2026-08-25,2026-08-25,2.4.1:9,7,129,2.4.1,9,qur.bā.qās,frog,ingest,Zargari lexical item glossed by the source,qurbāqās,frog,noun,,rezaibaghbidi2003zargari:p129:s2.4.1:i9,the source's syllable dots are editorial,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.1]",c8c25a896e2667827875e0411e506373986e1535d740bd8ca8aa2b671377c8b8
2026-08-25,2026-08-25,2.5.1:9,7,129,2.5.1,9,qó.qā.lā,bone,ingest,Zargari lexical item glossed by the source,qoqālā/qóqālā,bone,noun loanword,< Greek κόκκαλο.,rezaibaghbidi2003zargari:p129:s2.5.1:i9 rezaibaghbidi2003zargari:p129:s2.5.1:i9:variant:2,qóqālā is the stress-marked citation; etymology printed at 5.3,no,"rezaibaghbidi2003zargari[p. 129, section 2.5.1]",368b3d289c19b3f8e45e267608a3b56190f020ff9491c8b61bc4936161ea0567
2026-08-25,2026-08-25,2.4.1:10,7,129,2.4.1,10,pārt.la.me.ki,"to burst, to explode",ingest,Zargari lexical item glossed by the source,pārtlameki,to burst; to explode,verb inf loanword,"An Azari Turkish infinitive in -meki, cf. section 3.17.3.3.",rezaibaghbidi2003zargari:p129:s2.4.1:i10,the source's syllable dots are editorial,no,"rezaibaghbidi2003zargari[p. 129, section 2.4.1]",18a9cb86e5e488bde265db984e1d03d4f24ee16300319216716c720854c7e614
2026-08-25,2026-08-25,2.5.2:1,8,130,2.5.2,1,dév.lā,O God!,ingest,Zargari lexical item glossed by the source,dévlā,O God!,noun voc,,rezaibaghbidi2003zargari:p130:s2.5.2:i1,stress-marked citation,no,"rezaibaghbidi2003zargari[p. 130, section 2.5.2]",85752cf8f564c3490e9f3ed5b6abbcd6dc07ec84e7e28828383648ee4ddeef3a
2026-08-25,2026-08-25,2.5.3:1,8,130,2.5.3,1,mé.phen,Do not say!,ingest,Zargari lexical item glossed by the source,méphen,do not say!,verb impv neg 2sg,,rezaibaghbidi2003zargari:p130:s2.5.3:i1,,no,"rezaibaghbidi2003zargari[p. 130, section 2.5.3]",c0b83d4416848be91ffaea1edc1a18de36ce7db9eb1a35247171bbf19ae909d6
2026-08-25,2026-08-25,2.6.1:1,8,130,2.6.1,1,Alis ajili,Ali came,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 130, section 2.6.1]",0e194a3c791c6887142480f4b8a069cea84260228fc898375af67dda7709669a
2026-08-25,2026-08-25,2.5.3:2,8,130,2.5.3,2,mā́.khuv,Do not weave!,ingest,Zargari lexical item glossed by the source,mā́khuv,do not weave!,verb impv neg 2sg,,rezaibaghbidi2003zargari:p130:s2.5.3:i2,,no,"rezaibaghbidi2003zargari[p. 130, section 2.5.3]",c6fa90d8ca2a4ac6c184098123561e0ffe2d4b5a218ef227f6899c27390058d5
2026-08-25,2026-08-25,2.6.1:2,8,130,2.6.1,2,Alis ajili?,did Ali come?,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 130, section 2.6.1]",14e3a868da2617f4c625898a0353ac20189a2dd93e99af3b20485e0821f437ec
2026-08-25,2026-08-25,2.5.3:3,8,130,2.5.3,3,ná.ji.lom,I did not come,ingest,Zargari lexical item glossed by the source,nájilom,I did not come,verb neg 1sg,,rezaibaghbidi2003zargari:p130:s2.5.3:i3,,no,"rezaibaghbidi2003zargari[p. 130, section 2.5.3]",f73950681f7bf02fe19f4b4555a8604b9406cd0f9d670669e4e2160b6a4ca431
2026-08-25,2026-08-25,2.6.1:3,8,130,2.6.1,3,māngu lovu desā,you (sg.) give me some money,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 130, section 2.6.1]",b3cb82bdf2ad6bb5fc6ca6641c6ad4cc6fc5e9ae340be95a7d36bee5163b74ab
2026-08-25,2026-08-25,2.5.3:4,8,130,2.5.3,4,ná.ji.lo.mās,I had not come,ingest,Zargari lexical item glossed by the source,nájilomās,I had not come,verb neg 1sg,,rezaibaghbidi2003zargari:p130:s2.5.3:i4,,no,"rezaibaghbidi2003zargari[p. 130, section 2.5.3]",76b59344c262c9203bdb609bda6271733877a474c002a2c3862ab96154937e7b
2026-08-25,2026-08-25,2.6.1:4,8,130,2.6.1,4,māngu lovu desā?,do you give me some money?,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 130, section 2.6.1]",5b8916855fe7ea576fd8cbffd2744c3a184ae61a7f2edff3ec45d1f0587f6912
2026-08-25,2026-08-25,2.5.3:5,8,130,2.5.3,5,nā́.džā.nā.vās,I did not know,ingest,Zargari lexical item glossed by the source,nā́džānāvās,I did not know,verb neg 1sg,,rezaibaghbidi2003zargari:p130:s2.5.3:i5,,no,"rezaibaghbidi2003zargari[p. 130, section 2.5.3]",432afea095e44eebd223e9b1ade937791338fdff1f47efe1c6052f4afef3fbd9
2026-08-25,2026-08-25,3.1.3:1,9,131,3.1.3,1,görmiso nāšulā,the mouse runs,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 131, section 3.1.3]",0952b62d6fa62b41bb1ffdf3d6783ea7e5d3f5938d613bed5afc5450f3a22139
2026-08-25,2026-08-25,3.1.4:1,9,131,3.1.4,1,germis-es dikhlom,I saw the mouse,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 131, section 3.1.4]",672247c88c28441b3c0302e88b58b208e9a68d4109d9f327a23fb0288c83e79b
2026-08-25,2026-08-25,3.1.5:1,9,131,3.1.5,1,kher dikhlom,I saw the house,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 131, section 3.1.5]",85057960bfcad6180c296cf8ed75fac633d1599414dc101bf9ab7cf70e63e5ae
2026-08-25,2026-08-25,3.1.6:1,9,131,3.1.6,1,Parviz-es gölu,Parviz went,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 131, section 3.1.6]",f9f23d6282518acad5fbeddfd33b640e2bf2d51da823a94b4fe546443c802a29
2026-08-25,2026-08-25,3.1.7:1,9,131,3.1.7,1,Parvin-a geli,Parvin went,x-clause,"clause or sentence example illustrating syntax, not a lexical citation",,,,,,,no,"rezaibaghbidi2003zargari[p. 131, section 3.1.7]",9c96f0d9ae1e23721cff90c917cbfc69f9186c16dd2565e64d18f48670a93571
2026-08-25,2026-08-25,3.1.8:1,9,131,3.1.8,1,bār,stone,ingest,Zargari lexical item glossed by the source,bār,stone,noun,,rezaibaghbidi2003zargari:p131:s3.1.8:i1,,no,"rezaibaghbidi2003zargari[p. 131, section 3.1.8]",f57ba8a3ee355e08d4d9f8568cfbbe512a0161c35401eef73cdde680dce5eb69
