Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Page,Row,Item,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Parameter_ID,Link_Status,Alignment_Method,Rau_Citation,Rau_Form,Rau_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,bahl1962korwa:C:c1.p3.r17.i47,ayub,to be early evening.,,Korwa,kw,3,17,47,1,bahl1962korwa:C:c1.p3.r17.i47,,ayub,to be early evening.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 3, row 17, item 47]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,704453158c8159462340c7d2ac9fede041472b0c642ed4dca246dfa0a0cb55bf
2026-08-28,bahl1962korwa:C:c1.p4.r1.i48,ayum,"to hear, to listen.",,Korwa,kw,4,1,48,1,bahl1962korwa:C:c1.p4.r1.i48,,ayum,"to hear, to listen.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 4, row 1, item 48]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,2975b8e7859b4d858228e1caf762e9afcfe1e1f4311c10694746e808b7e6a815
2026-08-28,bahl1962korwa:C:c1.p4.r9.i56,ayumiː,"woman, wife.",,Korwa,kw,4,9,56,1,bahl1962korwa:C:c1.p4.r9.i56,,ayumiː,"woman, wife.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 4, row 9, item 56]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,79d24424265b9e761198a20c363426c8130099efd5aba21d157d633640c7d22e
2026-08-28,bahl1962korwa:C:c1.p2.r11.i25,aŋuʈʰaː,the thumb.,,Korwa,kw,2,11,25,1,bahl1962korwa:C:c1.p2.r11.i25,,aŋuʈʰaː,the thumb.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 2, row 11, item 25]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,1cc67e3cb5391c17582ea1d2be8d4a98d1710c3f7ea2fa0bac4c51838ded11dc
2026-08-28,bahl1962korwa:C:c1.p2.r14.i28,aɖiˀ,to cheat.,,Korwa,kw,2,14,28,1,bahl1962korwa:C:c1.p2.r14.i28,,aɖiˀ,to cheat.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 2, row 14, item 28]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,ce45c09c13ddf3326c940cb1e50b966dc69fcf0b4ef8468137efe64908a0c21e
2026-08-28,bahl1962korwa:C:c1.p5.r4.i66,aɽcaːɳuː,to wash hands.,,Korwa,kw,5,4,66,1,bahl1962korwa:C:c1.p5.r4.i66,,aɽcaːɳuː,to wash hands.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 5, row 4, item 66]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,e51b5b59cc2d278027220fc7da26094182367acdea0136a5e209e9ac01f32c63
2026-08-28,bahl1962korwa:C:c1.p5.r3.i65,aɽiaːo,to strut.,,Korwa,kw,5,3,65,1,bahl1962korwa:C:c1.p5.r3.i65,,aɽiaːo,to strut.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 5, row 3, item 65]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,3cbdea0e306e8b0ec99bb26e20e82ed489fff7e017962e37408c71180d7aedad
2026-08-28,bahl1962korwa:C:c1.p5.r5.i67,aɽvaː,rice husked without boiling.,,Korwa,kw,5,5,67,1,bahl1962korwa:C:c1.p5.r5.i67,,aɽvaː,rice husked without boiling.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 5, row 5, item 67]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,c143f13aab6688c7516c9f9b4e206e8ee0cf20dd1cf7cf2aaac0c18d07ad08f8
2026-08-28,bahl1962korwa:C:c1.p2.r12.i26,aʈkaːr,to guess.,,Korwa,kw,2,12,26,1,bahl1962korwa:C:c1.p2.r12.i26,,aʈkaːr,to guess.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 2, row 12, item 26]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,6d1e80ac5adf9a0a66e974cdf3e715387f98a95d1081c5f3452c2c3824ee13d2
2026-08-28,bahl1962korwa:C:c1.p9.r9.i129,aːb,to wash face.,,Korwa,kw,9,9,129,1,bahl1962korwa:C:c1.p9.r9.i129,,aːb,to wash face.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 9, item 129]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,4c27dc17f4ac7aeb0c5713e953ebcce4b9ed3beccbbbaa9ef25f962e91708641
2026-08-28,bahl1962korwa:C:c1.p9.r11.i131,aːbagaː,grains.,,Korwa,kw,9,11,131,1,bahl1962korwa:C:c1.p9.r11.i131,,aːbagaː,grains.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 11, item 131]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,6dab9693e4bc43150a0ee367be560ecff997e31fe7d03670ffb713fb34f691a9
2026-08-28,bahl1962korwa:C:c1.p9.r12.i132,aːbaː,second dual.,,Korwa,kw,9,12,132,1,bahl1962korwa:C:c1.p9.r12.i132,,aːbaː,second dual.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 12, item 132]",du,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,06a48c25d7abf0cc1aec19c366d8faf1fda2a9cb8209af69c0c62377ac937aaf
2026-08-28,bahl1962korwa:C:c1.p9.r13.i133,aːbuː,first plural inclusive.,,Korwa,kw,9,13,133,1,bahl1962korwa:C:c1.p9.r13.i133,,aːbuː,first plural inclusive.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 13, item 133]",pl,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,883ad463cdec0148eef4a04f90ae01b3f65afa21abcebe284af04331f0a6af2a
2026-08-28,bahl1962korwa:C:c1.p7.r14.i104,aːciː,to sneeze.,,Korwa,kw,7,14,104,1,bahl1962korwa:C:c1.p7.r14.i104,,aːciː,to sneeze.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 7, row 14, item 104]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,4701e170a905a669df9f1d575accdb4729653b74d92a1d241c12014566c4ed53
2026-08-28,bahl1962korwa:C:c1.p8.r14.i120,aːder,to bring something in.,,Korwa,kw,8,14,120,1,bahl1962korwa:C:c1.p8.r14.i120,,aːder,to bring something in.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 8, row 14, item 120]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,4b53709930ac6803d2cf77b76704816afe6f10f64d399289ee6b855e7c54862c
2026-08-28,bahl1962korwa:C:c1.p9.r1.i121,aːdʰaː,half.,,Korwa,kw,9,1,121,1,bahl1962korwa:C:c1.p9.r1.i121,,aːdʰaː,half.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 1, item 121]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,86d2926449f0a89d48ad1a0007fbe01ac152edc222e4e614e763f8e73d4eec7e
2026-08-28,bahl1962korwa:C:c1.p9.r4.i124,aːdʰeɽ,to be worn out.,,Korwa,kw,9,4,124,1,bahl1962korwa:C:c1.p9.r4.i124,,aːdʰeɽ,to be worn out.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 4, item 124]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,cafb787fbc17e8adfb262991b84b6c569873ca3e6b83447a2a80a7a8f4d43ddc
2026-08-28,bahl1962korwa:C:c1.p7.r1.i91,aːen,not yet.,,Korwa,kw,7,1,91,1,bahl1962korwa:C:c1.p7.r1.i91,,aːen,not yet.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 7, row 1, item 91]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,779026aa8c09e5b2a30e193e54d8714117ae5257bf461d19a6e0db8021bb3b3a
2026-08-28,bahl1962korwa:C:c1.p7.r2.i92,aːenaː,"glass, mirror.",,Korwa,kw,7,2,92,1,bahl1962korwa:C:c1.p7.r2.i92,,aːenaː,"glass, mirror.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 7, row 2, item 92]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,88f05b0905bc857ef1607f9c47eb47427da29efa36872f986e2caf5bd9121d1e
2026-08-28,bahl1962korwa:C:c1.p7.r4.i94,aːgaː,to hurt.,,Korwa,kw,7,4,94,1,bahl1962korwa:C:c1.p7.r4.i94,,aːgaː,to hurt.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 7, row 4, item 94]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,386ee4952a67665df75885f47f6cec31af8f622c0ed59a7e4fedb879e3e11e8e
2026-08-28,bahl1962korwa:C:c1.p7.r5.i95,aːguː,to bring.,,Korwa,kw,7,5,95,1,bahl1962korwa:C:c1.p7.r5.i95,,aːguː,to bring.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 7, row 5, item 95]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,2c1d9b2fe61fa6511d2dfea65853d1865913c701468b17c83891b27839470565
2026-08-28,bahl1962korwa:C:c1.p11.r17.i174,aːh,mouth.,,Korwa,kw,11,17,174,1,bahl1962korwa:C:c1.p11.r17.i174,,aːh,mouth.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 11, row 17, item 174]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,e0063bdcbe09579be1c96707800d8ef2b7045aa861135c1db8dcd0d6ea6d8061
2026-08-28,bahl1962korwa:C:c1.p11.r18.i175,aːhcakaː,suddenly.,,Korwa,kw,11,18,175,1,bahl1962korwa:C:c1.p11.r18.i175,,aːhcakaː,suddenly.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 11, row 18, item 175]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,81508f673cad9ef47d95aee0ae16845c9d597f960d7574855dbfe4e4055b7a2c
2026-08-28,bahl1962korwa:C:c1.p151.r25.i2042,aːjaː,"grandfather: father's father, mother's father.",,Korwa,kw,151,25,2042,1,bahl1962korwa:C:c1.p151.r25.i2042,,aːjaː,"grandfather: father's father, mother's father.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 151, row 25, item 2042]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,aca00c8be39c7d096bde17fa495451e22ef579230ed99db9d9bd16c2e80fcf23
2026-08-28,bahl1962korwa:C:c1.p7.r15.i105,aːjaː,"grandfather: father's father, mother's father.",1090+.,Korwa,kw,7,15,105,1,bahl1962korwa:C:c1.p7.r15.i105,,aːjaː,"grandfather: father's father, mother's father.",1090+.,,other,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 7, row 15, item 105]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,718aa7ac2b503a128edc45b82e1544de2f47f877b5dc8da4690bc8a7831a97f0
2026-08-28,bahl1962korwa:C:c1.p7.r16.i106,aːjiː,"grandmother: mother's mother, father's mother; elder sister.",1100+.,Korwa,kw,7,16,106,1,bahl1962korwa:C:c1.p7.r16.i106,,aːjiː,"grandmother: mother's mother, father's mother; elder sister.",1100+.,,other,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 7, row 16, item 106]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,5c941b5b3bf92c8e62d71a71268af5a91026e397f979d227d0781d2a3029204d
2026-08-28,bahl1962korwa:C:c1.p8.r1.i107,aːjo,to feed someone by putting food into the mouth.,,Korwa,kw,8,1,107,1,bahl1962korwa:C:c1.p8.r1.i107,,aːjo,to feed someone by putting food into the mouth.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 8, row 1, item 107]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,421a18b594e2982df09ad027faa0be16fe9bef5b40b6331f8ae14800b17be604
2026-08-28,bahl1962korwa:C:c1.p11.r1.i158,aːlaː,to parch a little.,,Korwa,kw,11,1,158,1,bahl1962korwa:C:c1.p11.r1.i158,,aːlaː,to parch a little.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 11, row 1, item 158]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,1d225ce3c64f5d6747d489af75aaa6abe3e150dc3aa88fd5cd69708824c2e019
2026-08-28,bahl1962korwa:C:c1.p11.r3.i160,aːlaːŋ,first dual inclusive.,,Korwa,kw,11,3,160,1,bahl1962korwa:C:c1.p11.r3.i160,,aːlaːŋ,first dual inclusive.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 11, row 3, item 160]",du,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,df828a1a5a35b659acfd0733d3b90cab2faf82a406d166deb74b0836c1e11843
2026-08-28,bahl1962korwa:C:c1.p11.r2.i159,aːlaːŋ,tongue.,,Korwa,kw,11,2,159,1,bahl1962korwa:C:c1.p11.r2.i159,,aːlaːŋ,tongue.,,Rau 2019 assigns Bahl's Korwa form to Proto-Munda m3; resolved by unique normalized source form and compatible meaning.,none,m3,linked,unique normalized source form plus compatible meaning,BAHL[p11],a:la:ŋ,tongue,ingested,structured dictionary record,"BAHL[p. 11, row 2, item 159]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,60b291a3f583f0fb2f75f32e6abce30255cb3f151ecc9d1049850967f7bf05b4
2026-08-28,bahl1962korwa:C:c1.p11.r6.i163,aːle,first plural exclusive.,,Korwa,kw,11,6,163,1,bahl1962korwa:C:c1.p11.r6.i163,,aːle,first plural exclusive.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 11, row 6, item 163]",pl,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,98aeffd21c8017b46086b912bae9d3e9b1a09a3cf6e429f9874e5d57e28dfb68
2026-08-28,bahl1962korwa:C:c1.p11.r4.i161,aːliŋ,first dual exclusive.,,Korwa,kw,11,4,161,1,bahl1962korwa:C:c1.p11.r4.i161,,aːliŋ,first dual exclusive.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 11, row 4, item 161]",du,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,3738306af366f49a3ba9b7541305427fe09e478835cb4afdb9a4b006877efdb5
2026-08-28,bahl1962korwa:C:c1.p11.r7.i164,aːlo,negative particle.,,Korwa,kw,11,7,164,1,bahl1962korwa:C:c1.p11.r7.i164,,aːlo,negative particle.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 11, row 7, item 164]",part,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,babe8e90857b7de382a6ec7de8be5a8283313fc96befd80db92eecba852c2383
2026-08-28,bahl1962korwa:C:c1.p11.r5.i162,aːluː,potatoes.,,Korwa,kw,11,5,162,1,bahl1962korwa:C:c1.p11.r5.i162,,aːluː,potatoes.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 11, row 5, item 162]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,a23e74da86ca4e1cf3008d628ee482d243abdc44507b773fa24129a853dd38e3
2026-08-28,bahl1962korwa:C:c1.p9.r14.i134,aːm,second singular.,,Korwa,kw,9,14,134,1,bahl1962korwa:C:c1.p9.r14.i134,,aːm,second singular.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 14, item 134]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,5c868b33a187c92f2d26da07c2a2ab2da657f85a9d3eb239d6828a39c150bce6
2026-08-28,bahl1962korwa:C:c1.p9.r15.i135,aːmiŋ,"to clean a spot of trees, level.",,Korwa,kw,9,15,135,1,bahl1962korwa:C:c1.p9.r15.i135,,aːmiŋ,"to clean a spot of trees, level.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 15, item 135]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,a1169bd28a71dd38ab7d10070ea7b49d73bfbaa2ae76139aaafeccb6a97f2870
2026-08-28,bahl1962korwa:C:c1.p7.r3.i93,aːosaːn,sickness.,,Korwa,kw,7,3,93,1,bahl1962korwa:C:c1.p7.r3.i93,,aːosaːn,sickness.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 7, row 3, item 93]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,d1502a055b14a11a8652f6c5d6eaf4cd76677acb4559062c320d3151e56cccf3
2026-08-28,bahl1962korwa:C:c1.p151.r3.i2020,aːpaɽoin,"uncle: father's younger brother, step-father.",,Korwa,kw,151,3,2020,1,bahl1962korwa:C:c1.p151.r3.i2020,,aːpaɽoin,"uncle: father's younger brother, step-father.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 151, row 3, item 2020]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,f5f85121a5c258df2a3612bf4fa15242da6a58b613460c04077a7605ce06b8ba
2026-08-28,bahl1962korwa:C:c1.p9.r5.i125,aːpaː,father.,,Korwa,kw,9,5,125,1,bahl1962korwa:C:c1.p9.r5.i125,,aːpaː,father.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 5, item 125]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,9dc61b5de0fb2a46421c2ac2e1863e147c990576b05f9212ca0d3c209d49af75
2026-08-28,bahl1962korwa:C:c1.p151.r1.i2018,"aːpaː, aːpuː",father.,,Korwa,kw,151,1,2018,1,bahl1962korwa:C:c1.p151.r1.i2018,,aːpaː,father.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 151, row 1, item 2018]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,c9ef37dfdf6efe1a6298416a204e7c7c4c5a654f4a5635f99ab97474e2916866
2026-08-28,bahl1962korwa:C:c1.p151.r1.i2018,"aːpaː, aːpuː",father.,,Korwa,kw,151,1,2018,2,bahl1962korwa:C:c1.p151.r1.i2018:v2,bahl1962korwa:C:c1.p151.r1.i2018,aːpuː,father.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 151, row 1, item 2018]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,c9ef37dfdf6efe1a6298416a204e7c7c4c5a654f4a5635f99ab97474e2916866
2026-08-28,bahl1962korwa:C:c1.p9.r7.i127,aːpe,second plural.,,Korwa,kw,9,7,127,1,bahl1962korwa:C:c1.p9.r7.i127,,aːpe,second plural.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 7, item 127]",pl,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,5bfb07272c0236d809024b20c12672ae62d182981f2f967b99af3a1ae6779d7b
2026-08-28,bahl1962korwa:C:c1.p9.r8.i128,aːpʰuːr,to winnow chaff.,,Korwa,kw,9,8,128,1,bahl1962korwa:C:c1.p9.r8.i128,,aːpʰuːr,to winnow chaff.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 9, row 8, item 128]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,215621c2080672d08ba5e766abca1d68b949e3a30ca36201b8d06fc0ec09b93f
