Snapshot_Table,Source_Row,Concept_Number,Source_Item,Source_Gloss,Canonical_Gloss,Source_Lect,Upstream_Language_ID,Jambu_Language_ID,Dialect_ID,Raw_Cell,Form_Index,Transcription,Status,Reason,Entry_Key
monpa.tsv,12,11,,all,all,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,gaŋpu,1,gaŋpu,installed,source-matrix form,abrahammonpa2018:monpa:r012:s:v1
monpa.tsv,12,11,,all,all,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,gaŋpu,1,gaŋpu,installed,source-matrix form,abrahammonpa2018:monpa:r012:h:v1
monpa.tsv,12,11,,all,all,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,kaŋpo,1,kaŋpo,installed,source-matrix form,abrahammonpa2018:monpa:r012:p:v1
monpa.tsv,12,11,,all,all,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,gaŋa,1,gaŋa,installed,source-matrix form,abrahammonpa2018:monpa:r012:q:v1
monpa.tsv,12,11,,all,all,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,gaŋpu,1,gaŋpu,installed,source-matrix form,abrahammonpa2018:monpa:r012:t:v1
monpa.tsv,12,11,,all,all,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,gaŋpu,1,gaŋpu,installed,source-matrix form,abrahammonpa2018:monpa:r012:u:v1
monpa.tsv,12,11,,all,all,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,gaŋpu,1,gaŋpu,installed,source-matrix form,abrahammonpa2018:monpa:r012:k:v1
monpa.tsv,12,11,,all,all,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,kaŋpu,1,kaŋpu,installed,source-matrix form,abrahammonpa2018:monpa:r012:n:v1
monpa.tsv,12,11,,all,all,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,gaŋpu,1,gaŋpu,installed,source-matrix form,abrahammonpa2018:monpa:r012:o:v1
monpa.tsv,13,12,,ant,ant,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,h̥rok,1,h̥rok,installed,source-matrix form,abrahammonpa2018:monpa:r013:f:v1
monpa.tsv,13,12,,ant,ant,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,h̥ropu,1,h̥ropu,installed,source-matrix form,abrahammonpa2018:monpa:r013:r:v1
monpa.tsv,13,12,,ant,ant,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,h̥rokpu,1,h̥rokpu,installed,source-matrix form,abrahammonpa2018:monpa:r013:s:v1
monpa.tsv,13,12,,ant,ant,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,khaŋdʒila,1,khaŋdʒila,installed,source-matrix form,abrahammonpa2018:monpa:r013:h:v1
monpa.tsv,13,12,,ant,ant,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,khaŋdʒila,1,khaŋdʒila,installed,source-matrix form,abrahammonpa2018:monpa:r013:p:v1
monpa.tsv,13,12,,ant,ant,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,khaŋdʒila,1,khaŋdʒila,installed,source-matrix form,abrahammonpa2018:monpa:r013:q:v1
monpa.tsv,13,12,,ant,ant,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,khaŋdʒila,1,khaŋdʒila,installed,source-matrix form,abrahammonpa2018:monpa:r013:t:v1
monpa.tsv,13,12,,ant,ant,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,khaŋdʒila,1,khaŋdʒila,installed,source-matrix form,abrahammonpa2018:monpa:r013:u:v1
monpa.tsv,13,12,,ant,ant,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,khaŋtʃila,1,khaŋtʃila,installed,source-matrix form,abrahammonpa2018:monpa:r013:k:v1
monpa.tsv,13,12,,ant,ant,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,khaŋtʃila,1,khaŋtʃila,installed,source-matrix form,abrahammonpa2018:monpa:r013:n:v1
monpa.tsv,13,12,,ant,ant,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,khaŋtʃila,1,khaŋtʃila,installed,source-matrix form,abrahammonpa2018:monpa:r013:o:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,mla,1,mla,installed,source-matrix form,abrahammonpa2018:monpa:r014:f:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,mla,1,mla,installed,source-matrix form,abrahammonpa2018:monpa:r014:r:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,mla,1,mla,installed,source-matrix form,abrahammonpa2018:monpa:r014:s:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,tʃaŋzerma,1,tʃaŋzerma,installed,source-matrix form,abrahammonpa2018:monpa:r014:h:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,diminzu,1,diminzu,installed,source-matrix form,abrahammonpa2018:monpa:r014:p:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,dimin,1,dimin,installed,source-matrix form,abrahammonpa2018:monpa:r014:q:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,dimin,1,dimin,installed,source-matrix form,abrahammonpa2018:monpa:r014:t:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,dimin,1,dimin,installed,source-matrix form,abrahammonpa2018:monpa:r014:u:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,lidimi,1,lidimi,installed,source-matrix form,abrahammonpa2018:monpa:r014:k:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,dimin,1,dimin,installed,source-matrix form,abrahammonpa2018:monpa:r014:n:v1
monpa.tsv,14,13,,arrow,arrow,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,dimin,1,dimin,installed,source-matrix form,abrahammonpa2018:monpa:r014:o:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,bla; d̪huo,1,bla,installed,source-matrix form,abrahammonpa2018:monpa:r015:f:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,bla; d̪huo,2,d̪huo,installed,source-matrix form,abrahammonpa2018:monpa:r015:f:v2
monpa.tsv,15,14,,ashes,ashes,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,bla,1,bla,installed,source-matrix form,abrahammonpa2018:monpa:r015:r:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,bla,1,bla,installed,source-matrix form,abrahammonpa2018:monpa:r015:s:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,thulu,1,thulu,installed,source-matrix form,abrahammonpa2018:monpa:r015:h:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,thulu,1,thulu,installed,source-matrix form,abrahammonpa2018:monpa:r015:p:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,thuli,1,thuli,installed,source-matrix form,abrahammonpa2018:monpa:r015:q:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,khari,1,khari,installed,source-matrix form,abrahammonpa2018:monpa:r015:t:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,khari,1,khari,installed,source-matrix form,abrahammonpa2018:monpa:r015:u:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,thuli,1,thuli,installed,source-matrix form,abrahammonpa2018:monpa:r015:k:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,thuli,1,thuli,installed,source-matrix form,abrahammonpa2018:monpa:r015:n:v1
monpa.tsv,15,14,,ashes,ashes,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,thuli,1,thuli,installed,source-matrix form,abrahammonpa2018:monpa:r015:o:v1
monpa.tsv,16,15,,axe,axe,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,tewan,1,tewan,installed,source-matrix form,abrahammonpa2018:monpa:r016:f:v1
monpa.tsv,16,15,,axe,axe,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,tewan,1,tewan,installed,source-matrix form,abrahammonpa2018:monpa:r016:r:v1
monpa.tsv,16,15,,axe,axe,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,tewan,1,tewan,installed,source-matrix form,abrahammonpa2018:monpa:r016:s:v1
monpa.tsv,16,15,,axe,axe,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,beŋɾa,1,beŋɾa,installed,source-matrix form,abrahammonpa2018:monpa:r016:h:v1
monpa.tsv,16,15,,axe,axe,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,bijaŋɾa,1,bijaŋɾa,installed,source-matrix form,abrahammonpa2018:monpa:r016:p:v1
monpa.tsv,16,15,,axe,axe,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,bijaŋɾa,1,bijaŋɾa,installed,source-matrix form,abrahammonpa2018:monpa:r016:q:v1
monpa.tsv,16,15,,axe,axe,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,beŋɾa,1,beŋɾa,installed,source-matrix form,abrahammonpa2018:monpa:r016:t:v1
monpa.tsv,16,15,,axe,axe,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,beŋɾa,1,beŋɾa,installed,source-matrix form,abrahammonpa2018:monpa:r016:u:v1
monpa.tsv,16,15,,axe,axe,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,bijaŋɾa,1,bijaŋɾa,installed,source-matrix form,abrahammonpa2018:monpa:r016:k:v1
monpa.tsv,16,15,,axe,axe,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,bijaŋɾa,1,bijaŋɾa,installed,source-matrix form,abrahammonpa2018:monpa:r016:n:v1
monpa.tsv,16,15,,axe,axe,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,beŋɾa,1,beŋɾa,installed,source-matrix form,abrahammonpa2018:monpa:r016:o:v1
monpa.tsv,17,16,,back,back,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,geptiŋ,1,geptiŋ,installed,source-matrix form,abrahammonpa2018:monpa:r017:f:v1
monpa.tsv,17,16,,back,back,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,geptiŋ,1,geptiŋ,installed,source-matrix form,abrahammonpa2018:monpa:r017:r:v1
monpa.tsv,17,16,,back,back,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,geptiŋ,1,geptiŋ,installed,source-matrix form,abrahammonpa2018:monpa:r017:s:v1
monpa.tsv,17,16,,back,back,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,tʃhiŋkhaŋ,1,tʃhiŋkhaŋ,installed,source-matrix form,abrahammonpa2018:monpa:r017:h:v1
monpa.tsv,17,16,,back,back,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,dʒap,1,dʒap,installed,source-matrix form,abrahammonpa2018:monpa:r017:p:v1
monpa.tsv,17,16,,back,back,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,dʒap,1,dʒap,installed,source-matrix form,abrahammonpa2018:monpa:r017:q:v1
monpa.tsv,17,16,,back,back,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,getʃik,1,getʃik,installed,source-matrix form,abrahammonpa2018:monpa:r017:t:v1
monpa.tsv,17,16,,back,back,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,ʔə̆tʃəbo; getʃik,1,ʔə̆tʃəbo,installed,source-matrix form,abrahammonpa2018:monpa:r017:u:v1
monpa.tsv,17,16,,back,back,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,ʔə̆tʃəbo; getʃik,2,getʃik,installed,source-matrix form,abrahammonpa2018:monpa:r017:u:v2
monpa.tsv,17,16,,back,back,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,tʃhiŋkhaŋ,1,tʃhiŋkhaŋ,installed,source-matrix form,abrahammonpa2018:monpa:r017:k:v1
monpa.tsv,17,16,,back,back,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,getʃi,1,getʃi,installed,source-matrix form,abrahammonpa2018:monpa:r017:n:v1
monpa.tsv,17,16,,back,back,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,tʃhiŋkhaŋ,1,tʃhiŋkhaŋ,installed,source-matrix form,abrahammonpa2018:monpa:r017:o:v1
monpa.tsv,18,17,,bad,bad,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,duktsa,1,duktsa,installed,source-matrix form,abrahammonpa2018:monpa:r018:f:v1
monpa.tsv,18,17,,bad,bad,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,harkhja,1,harkhja,installed,source-matrix form,abrahammonpa2018:monpa:r018:r:v1
monpa.tsv,18,17,,bad,bad,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,duktsa,1,duktsa,installed,source-matrix form,abrahammonpa2018:monpa:r018:s:v1
monpa.tsv,18,17,,bad,bad,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,dukpu,1,dukpu,installed,source-matrix form,abrahammonpa2018:monpa:r018:h:v1
monpa.tsv,18,17,,bad,bad,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,maljaka,1,maljaka,installed,source-matrix form,abrahammonpa2018:monpa:r018:p:v1
monpa.tsv,18,17,,bad,bad,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,dukpu,1,dukpu,installed,source-matrix form,abrahammonpa2018:monpa:r018:q:v1
monpa.tsv,18,17,,bad,bad,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,dukpu,1,dukpu,installed,source-matrix form,abrahammonpa2018:monpa:r018:t:v1
monpa.tsv,18,17,,bad,bad,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,dukpu,1,dukpu,installed,source-matrix form,abrahammonpa2018:monpa:r018:u:v1
monpa.tsv,18,17,,bad,bad,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,d̪uphula,1,d̪uphula,installed,source-matrix form,abrahammonpa2018:monpa:r018:k:v1
monpa.tsv,18,17,,bad,bad,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,dukpu,1,dukpu,installed,source-matrix form,abrahammonpa2018:monpa:r018:n:v1
monpa.tsv,18,17,,bad,bad,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,dukpu,1,dukpu,installed,source-matrix form,abrahammonpa2018:monpa:r018:o:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,soh̥,1,soh̥,installed,source-matrix form,abrahammonpa2018:monpa:r019:f:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,ɾih,1,ɾih,installed,source-matrix form,abrahammonpa2018:monpa:r019:r:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,rui,1,rui,installed,source-matrix form,abrahammonpa2018:monpa:r019:s:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,liʃiŋ,1,liʃiŋ,installed,source-matrix form,abrahammonpa2018:monpa:r019:h:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,liʃiŋ,1,liʃiŋ,installed,source-matrix form,abrahammonpa2018:monpa:r019:p:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,ʃi,1,ʃi,installed,source-matrix form,abrahammonpa2018:monpa:r019:q:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,ʃi,1,ʃi,installed,source-matrix form,abrahammonpa2018:monpa:r019:t:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,ʃi,1,ʃi,installed,source-matrix form,abrahammonpa2018:monpa:r019:u:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,ɕi,1,ɕi,installed,source-matrix form,abrahammonpa2018:monpa:r019:k:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,ʃi,1,ʃi,installed,source-matrix form,abrahammonpa2018:monpa:r019:n:v1
monpa.tsv,19,18,,bamboo,bamboo,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,ʃi,1,ʃi,installed,source-matrix form,abrahammonpa2018:monpa:r019:o:v1
monpa.tsv,20,19,,banana,banana,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,lamrep,1,lamrep,installed,source-matrix form,abrahammonpa2018:monpa:r020:f:v1
monpa.tsv,20,19,,banana,banana,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,lamrep,1,lamrep,installed,source-matrix form,abrahammonpa2018:monpa:r020:r:v1
monpa.tsv,20,19,,banana,banana,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,larmep,1,larmep,installed,source-matrix form,abrahammonpa2018:monpa:r020:s:v1
monpa.tsv,20,19,,banana,banana,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,laisi,1,laisi,installed,source-matrix form,abrahammonpa2018:monpa:r020:h:v1
monpa.tsv,20,19,,banana,banana,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,leisi,1,leisi,installed,source-matrix form,abrahammonpa2018:monpa:r020:p:v1
monpa.tsv,20,19,,banana,banana,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,lesi,1,lesi,installed,source-matrix form,abrahammonpa2018:monpa:r020:q:v1
monpa.tsv,20,19,,banana,banana,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,leisi,1,leisi,installed,source-matrix form,abrahammonpa2018:monpa:r020:t:v1
monpa.tsv,20,19,,banana,banana,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,leisi,1,leisi,installed,source-matrix form,abrahammonpa2018:monpa:r020:u:v1
monpa.tsv,20,19,,banana,banana,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,leisi,1,leisi,installed,source-matrix form,abrahammonpa2018:monpa:r020:k:v1
monpa.tsv,20,19,,banana,banana,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,lesi,1,lesi,installed,source-matrix form,abrahammonpa2018:monpa:r020:n:v1
monpa.tsv,20,19,,banana,banana,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,lesi,1,lesi,installed,source-matrix form,abrahammonpa2018:monpa:r020:o:v1
monpa.tsv,21,20,,bear,bear,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,wam,1,wam,installed,source-matrix form,abrahammonpa2018:monpa:r021:f:v1
monpa.tsv,21,20,,bear,bear,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,wam,1,wam,installed,source-matrix form,abrahammonpa2018:monpa:r021:r:v1
monpa.tsv,21,20,,bear,bear,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,wam,1,wam,installed,source-matrix form,abrahammonpa2018:monpa:r021:s:v1
monpa.tsv,21,20,,bear,bear,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,ʔomɕa,1,ʔomɕa,installed,source-matrix form,abrahammonpa2018:monpa:r021:h:v1
monpa.tsv,21,20,,bear,bear,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,omʃa,1,omʃa,installed,source-matrix form,abrahammonpa2018:monpa:r021:p:v1
monpa.tsv,21,20,,bear,bear,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,omʃa,1,omʃa,installed,source-matrix form,abrahammonpa2018:monpa:r021:q:v1
monpa.tsv,21,20,,bear,bear,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,omʃa,1,omʃa,installed,source-matrix form,abrahammonpa2018:monpa:r021:t:v1
monpa.tsv,21,20,,bear,bear,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,omʃa,1,omʃa,installed,source-matrix form,abrahammonpa2018:monpa:r021:u:v1
monpa.tsv,21,20,,bear,bear,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,omʃa,1,omʃa,installed,source-matrix form,abrahammonpa2018:monpa:r021:k:v1
monpa.tsv,21,20,,bear,bear,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,omʃa,1,omʃa,installed,source-matrix form,abrahammonpa2018:monpa:r021:n:v1
monpa.tsv,21,20,,bear,bear,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,omʃa,1,omʃa,installed,source-matrix form,abrahammonpa2018:monpa:r021:o:v1
monpa.tsv,22,21,,bee,bee,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,tʃiŋʃor,1,tʃiŋʃor,installed,source-matrix form,abrahammonpa2018:monpa:r022:f:v1
monpa.tsv,22,21,,bee,bee,Monpa (Zimithang),MonpaZimithang,Dakpakha,abrahammonpa2018_monpa_zimithang,siŋsur,1,siŋsur,installed,source-matrix form,abrahammonpa2018:monpa:r022:r:v1
monpa.tsv,22,21,,bee,bee,Monpa (Changprong),MonpaChangprong,Dakpakha,abrahammonpa2018_monpa_changprong,siŋsur,1,siŋsur,installed,source-matrix form,abrahammonpa2018:monpa:r022:s:v1
monpa.tsv,22,21,,bee,bee,Monpa (Kalaktang),MonpaKalaktang,KalaktangMonpa,abrahammonpa2018_monpa_kalaktang,muzuma,1,muzuma,installed,source-matrix form,abrahammonpa2018:monpa:r022:h:v1
monpa.tsv,22,21,,bee,bee,Monpa (Balemu),MonpaBalemu,KalaktangMonpa,abrahammonpa2018_monpa_balemu,suŋsuruŋ,1,suŋsuruŋ,installed,source-matrix form,abrahammonpa2018:monpa:r022:p:v1
monpa.tsv,22,21,,bee,bee,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,nizumba; siŋsur,1,nizumba,installed,source-matrix form,abrahammonpa2018:monpa:r022:q:v1
monpa.tsv,22,21,,bee,bee,Monpa (Tomko),MonpaTomko,KalaktangMonpa,abrahammonpa2018_monpa_tomko,nizumba; siŋsur,2,siŋsur,installed,source-matrix form,abrahammonpa2018:monpa:r022:q:v2
monpa.tsv,22,21,,bee,bee,Monpa (Namsu),MonpaNamsu,KalaktangMonpa,abrahammonpa2018_monpa_namsu,mizuŋba,1,mizuŋba,installed,source-matrix form,abrahammonpa2018:monpa:r022:t:v1
monpa.tsv,22,21,,bee,bee,Monpa (Tembang),MonpaTembang,Tshangla,abrahammonpa2018_monpa_tembang,mizumba,1,mizumba,installed,source-matrix form,abrahammonpa2018:monpa:r022:u:v1
monpa.tsv,22,21,,bee,bee,Monpa (Dirang Dum),MonpaDirangDum,Tshangla,abrahammonpa2018_monpa_dirang_dum,nizumba,1,nizumba,installed,source-matrix form,abrahammonpa2018:monpa:r022:k:v1
monpa.tsv,22,21,,bee,bee,Monpa (Sangti),MonpaSangti,Tshangla,abrahammonpa2018_monpa_sangti,nuzumba,1,nuzumba,installed,source-matrix form,abrahammonpa2018:monpa:r022:n:v1
monpa.tsv,22,21,,bee,bee,Monpa (Dirang),MonpaDirang,Tshangla,abrahammonpa2018_monpa_dirang,nizumba,1,nizumba,installed,source-matrix form,abrahammonpa2018:monpa:r022:o:v1
monpa.tsv,23,22,,belly,belly,Monpa (Tawang Monastery),MonpaTawangMonastery,Dakpakha,abrahammonpa2018_monpa_tawang_monastery,kepa,1,kepa,installed,source-matrix form,abrahammonpa2018:monpa:r023:f:v1
