Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Dialect_Tag,Page,Row,Item,Source_Record,Column,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Crossref_Target_Raw,Crossref_Target_Key,Crossref_Status,Crossref_Reason,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,bhattacharya1968bonda:C:c1.p5.r2.i86.s84,"a:a:, a:",yes,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,5,2,86,84,1,1,bhattacharya1968bonda:C:c1.p5.r2.i86.s84,,a:a:,yes,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 5, row 2, item 86]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,978b5af89a9d685600d2494c1aaa4030cb0984bc349c6e02134bbdda50b15bcf
2026-08-28,bhattacharya1968bonda:C:c1.p5.r2.i86.s84,"a:a:, a:",yes,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,5,2,86,84,1,2,bhattacharya1968bonda:C:c1.p5.r2.i86.s84:v2,bhattacharya1968bonda:C:c1.p5.r2.i86.s84,a:,yes,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 5, row 2, item 86]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,978b5af89a9d685600d2494c1aaa4030cb0984bc349c6e02134bbdda50b15bcf
2026-08-28,bhattacharya1968bonda:C:c1.p4.r18.i80.s78,a?-,to be thatched,!/ḍiɔ a?ga/ the house is thatched,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,18,80,78,1,1,bhattacharya1968bonda:C:c1.p4.r18.i80.s78,,a?-,to be thatched,/ḍiɔ a?ga/ the house is thatched,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 18, item 80]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,1240c64d1c26c4673530a3608b5c7a3f5df7e38430db95beaa79e86d5b0d7d59
2026-08-28,bhattacharya1968bonda:C:c1.p4.r19.i81.s79,a?-,to thatch roof,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,19,81,79,1,1,bhattacharya1968bonda:C:c1.p4.r19.i81.s79,,a?-,to thatch roof,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 19, item 81]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,dae8938a825d7f70ed13144fe4f210c14541c0c1b030666b6d8ed17b9a96997c
2026-08-28,bhattacharya1968bonda:C:c1.p4.r20.i82.s80,"a?a?, a?a","bamboo, kind of mushroom, bamboo shaft supporting the roof of a hut",,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,20,82,80,1,1,bhattacharya1968bonda:C:c1.p4.r20.i82.s80,,a?a?,"bamboo, kind of mushroom, bamboo shaft supporting the roof of a hut",,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 20, item 82]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,f89eba7b24636aaadcb2d7b0045a638a7eb368f7439493990f919c56ec0dbac2
2026-08-28,bhattacharya1968bonda:C:c1.p4.r20.i82.s80,"a?a?, a?a","bamboo, kind of mushroom, bamboo shaft supporting the roof of a hut",,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,20,82,80,1,2,bhattacharya1968bonda:C:c1.p4.r20.i82.s80:v2,bhattacharya1968bonda:C:c1.p4.r20.i82.s80,a?a,"bamboo, kind of mushroom, bamboo shaft supporting the roof of a hut",,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 20, item 82]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,f89eba7b24636aaadcb2d7b0045a638a7eb368f7439493990f919c56ec0dbac2
2026-08-28,bhattacharya1968bonda:C:c1.p5.r1.i85.s83,a?bṛak'-,to yawn,!also /'abṛak'-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,5,1,85,83,1,1,bhattacharya1968bonda:C:c1.p5.r1.i85.s83,,a?bṛak'-,to yawn,also /'abṛak'-/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 5, row 1, item 85]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,9334829202283f963822b69133fc5b857cdc3aa5fe3fd57d6d28c6b046ad5834
2026-08-28,bhattacharya1968bonda:C:c1.p4.r21.i83.s81,a?e-,to sharpen,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,21,83,81,1,1,bhattacharya1968bonda:C:c1.p4.r21.i83.s81,,a?e-,to sharpen,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 21, item 83]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,8fcd288bed1abe0f15089289e507f4c42f633ff7ec54d96607b55cd311f7fd98
2026-08-28,bhattacharya1968bonda:C:c1.p4.r22.i84.s82,a?e-ber,whetstone,!pl. /-e/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,22,84,82,1,1,bhattacharya1968bonda:C:c1.p4.r22.i84.s82,,a?e-ber,whetstone,pl. /-e/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 22, item 84]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,cd312637ccd160cae7d13194312d490d3af70a8acfc04dbb8e9afc3bd476d3b1
2026-08-28,bhattacharya1968bonda:C:c1.p1.r4.i4.s4,aat,cubit,ETY:De./ha:t/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,4,4,4,1,1,bhattacharya1968bonda:C:c1.p1.r4.i4.s4,,aat,cubit,,De./ha:t/,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 4, item 4]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,732ce72c0bfa44b9c681dd823ef7fd4a9e16d5fbea3c5d37f2a8828d705f3ca9
2026-08-28,bhattacharya1968bonda:C:c1.p1.r3.i3.s3,aaṭ,weekly market,ETY:De./ha:ṭ/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,3,3,3,1,1,bhattacharya1968bonda:C:c1.p1.r3.i3.s3,,aaṭ,weekly market,,De./ha:ṭ/,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 3, item 3]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,1984dd98f924f2908efeb619a40345a1c2752ddb8b097ca109c5c6e4278ecc55
2026-08-28,bhattacharya1968bonda:C:c1.p2.r11.i35.s35,abur,self-respect,ETY:De.__!/laǰ-abur nela-rem/ one who does not have shame or self-respect,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,2,11,35,35,1,1,bhattacharya1968bonda:C:c1.p2.r11.i35.s35,,abur,self-respect,/laǰ-abur nela-rem/ one who does not have shame or self-respect,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 2, row 11, item 35]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,eb5cbc45cbd3b149ceb1a9aa591a146b6d4de8c45fdc40e0db5b914434008e3b
2026-08-28,bhattacharya1968bonda:C:c1.p1.r13.i13.s13,"ager, ayer",unripe mango,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,13,13,13,1,1,bhattacharya1968bonda:C:c1.p1.r13.i13.s13,,ager,unripe mango,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 13, item 13]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,bea99771868e04ca3c280113ed52dbc733f09e217dcf438d271e8824aa6db9e2
2026-08-28,bhattacharya1968bonda:C:c1.p1.r13.i13.s13,"ager, ayer",unripe mango,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,13,13,13,1,2,bhattacharya1968bonda:C:c1.p1.r13.i13.s13:v2,bhattacharya1968bonda:C:c1.p1.r13.i13.s13,ayer,unripe mango,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 13, item 13]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,bea99771868e04ca3c280113ed52dbc733f09e217dcf438d271e8824aa6db9e2
2026-08-28,bhattacharya1968bonda:C:c1.p1.r5.i5.s5,"ai-, a?i-",to bail out (water),,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,5,5,5,1,1,bhattacharya1968bonda:C:c1.p1.r5.i5.s5,,ai-,to bail out (water),,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 5, item 5]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,5272cda87b2cc96635dbd37a91698c7f38d812bce75373993c3e0b3a51082d75
2026-08-28,bhattacharya1968bonda:C:c1.p1.r5.i5.s5,"ai-, a?i-",to bail out (water),,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,5,5,5,1,2,bhattacharya1968bonda:C:c1.p1.r5.i5.s5:v2,bhattacharya1968bonda:C:c1.p1.r5.i5.s5,a?i-,to bail out (water),,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 5, item 5]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,5272cda87b2cc96635dbd37a91698c7f38d812bce75373993c3e0b3a51082d75
2026-08-28,bhattacharya1968bonda:C:c1.p1.r9.i9.s9,"ak, aka",here,"!gen. /akna/ of this place, the one belonging to this place",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,9,9,9,1,1,bhattacharya1968bonda:C:c1.p1.r9.i9.s9,,ak,here,"gen. /akna/ of this place, the one belonging to this place",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 9, item 9]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo gen,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,7fb856a0329b72078130cdfa870e3e70a6e0f4fddcaedcb5cc7e036090e28362
2026-08-28,bhattacharya1968bonda:C:c1.p1.r9.i9.s9,"ak, aka",here,"!gen. /akna/ of this place, the one belonging to this place",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,9,9,9,1,2,bhattacharya1968bonda:C:c1.p1.r9.i9.s9:v2,bhattacharya1968bonda:C:c1.p1.r9.i9.s9,aka,here,"gen. /akna/ of this place, the one belonging to this place",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 9, item 9]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo gen,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,7fb856a0329b72078130cdfa870e3e70a6e0f4fddcaedcb5cc7e036090e28362
2026-08-28,bhattacharya1968bonda:C:c1.p1.r10.i10.s10,aka,an indeclinable which indicates emphasis,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,10,10,10,1,1,bhattacharya1968bonda:C:c1.p1.r10.i10.s10,,aka,an indeclinable which indicates emphasis,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 10, item 10]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo indecl emph,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,378357fcc59737d5c3628880ea817a3e533df134c6019e7e3929598f01d4d2b6
2026-08-28,bhattacharya1968bonda:C:c1.p1.r11.i11.s11,akɔnḍi,in this direction,!equiv. to /ak-kɔnḍi/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,11,11,11,1,1,bhattacharya1968bonda:C:c1.p1.r11.i11.s11,,akɔnḍi,in this direction,equiv. to /ak-kɔnḍi/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 11, item 11]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,f63f08a1e9db1ee839a4614112b4f68657647e82a599f1e8054a7b2196851d8d
2026-08-28,bhattacharya1968bonda:C:c1.p1.r12.i12.s12,akɔtɔ,rice,!used in a chait-porob song; see /rɔkɔtɔ/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,1,12,12,12,1,1,bhattacharya1968bonda:C:c1.p1.r12.i12.s12,,akɔtɔ,rice,used in a chait-porob song; see /rɔkɔtɔ/,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 1, row 12, item 12]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,1cb91e068f87f51e16fcbb3b575e085b6d13a978342cd498b86cdf473885fe79
2026-08-28,bhattacharya1968bonda:C:c1.p3.r22.i62.s62,al-,to be shaken,ETY:De./hal-/; see /alai-/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,3,22,62,62,1,1,bhattacharya1968bonda:C:c1.p3.r22.i62.s62,,al-,to be shaken,,De./hal-/; see /alai-/,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 3, row 22, item 62]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,4ef88836dcda138e43ac5b238b36c877ef4e5a833e871a5e2e0ccf3da87b5660
2026-08-28,bhattacharya1968bonda:C:c1.p4.r1.i63.s63,ala,line of ploughing,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,1,63,63,1,1,bhattacharya1968bonda:C:c1.p4.r1.i63.s63,,ala,line of ploughing,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 1, item 63]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,9b17efba6d0fb61d909c8768b1d4fe50cd53c35669db651e02dfa9eded00d7af
2026-08-28,bhattacharya1968bonda:C:c1.p4.r6.i68.s66,alad - ḍem-,to express joy,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,6,68,66,1,1,bhattacharya1968bonda:C:c1.p4.r6.i68.s66,,alad - ḍem-,to express joy,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 6, item 68]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,3eba5a69f9579929cb82bae294116e19c12e8b5cb312612cfc47c1a7cf08c3b3
2026-08-28,bhattacharya1968bonda:C:c1.p4.r5.i67.s66,alad - ḍik'-,to be delighted,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,5,67,66,1,1,bhattacharya1968bonda:C:c1.p4.r5.i67.s66,,alad - ḍik'-,to be delighted,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 5, item 67]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,dd415b3fe8fb3d58837db016a68e6b54ca0cf60b8b6f4627a3c6056f5923183e
2026-08-28,bhattacharya1968bonda:C:c1.p4.r4.i66.s66,alad,gladness,ETY:De.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,4,66,66,1,1,bhattacharya1968bonda:C:c1.p4.r4.i66.s66,,alad,gladness,,De.,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 4, item 66]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,bb2cae9ea3d488d4ce8bfa0da23233301dcea367f1ace661a3d96ef760e005a3
2026-08-28,bhattacharya1968bonda:C:c1.p4.r2.i64.s64,alai-,to shake,!cf. Hi./hila:na:/ id.,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,2,64,64,1,1,bhattacharya1968bonda:C:c1.p4.r2.i64.s64,,alai-,to shake,cf. Hi./hila:na:/ id.,,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 2, item 64]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,1acc759fa59cdc0c52a4a6588548ea73a430b6ad6890d93b2c2d5b05b2f296cd
2026-08-28,bhattacharya1968bonda:C:c1.p4.r3.i65.s65,alaŋ - ṭenḍka,a slow-moving lizard,ETY:De./ɔlɔm ṭenḍka:/,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,3,65,65,1,1,bhattacharya1968bonda:C:c1.p4.r3.i65.s65,,alaŋ - ṭenḍka,a slow-moving lizard,,De./ɔlɔm ṭenḍka:/,etymology,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 3, item 65]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,d884bf719c0f3efa3a8c63090b6a09b61f0eafc1d67bc95109e2bb0913e0c242
2026-08-28,bhattacharya1968bonda:C:c1.p4.r10.i72.s70,ale?,a stiff-necked person,"!masc. /ale?ṛa/, pl. /ale?ṛe/; fem. /ale?bɔi/, pl. /ale?bɔye/",Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,10,72,70,1,1,bhattacharya1968bonda:C:c1.p4.r10.i72.s70,,ale?,a stiff-necked person,"masc. /ale?ṛa/, pl. /ale?ṛe/; fem. /ale?bɔi/, pl. /ale?bɔye/",,comment,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 10, item 72]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f m,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,18d5e13449cf463673998fd60ac69a78d38efb32910764c775af43cb4bea90c2
2026-08-28,bhattacharya1968bonda:C:c1.p4.r9.i71.s69,alemɔ,leaf-stalk,,Bondo [Plains],re,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,4,9,71,69,1,1,bhattacharya1968bonda:C:c1.p4.r9.i71.s69,,alemɔ,leaf-stalk,,,none,,,not-cross-reference,ordinary lexical definition,ingested,structured dictionary record,"bhattacharya1968bonda[p. 4, row 9, item 71]",dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bhattacharya1968bonda,ca475126304c29a737b9cb2a359b3c9b7b483b3ac4490032ddb13c42e907c350,c382da13d42cb0cd2b2faac9c83f25e9fafc5fd6410183686db784b4144db94e
