Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Item,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Parameter_ID,Link_Status,Alignment_Method,Rau_Citation,Rau_Form,Rau_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,pinnow1960beitraege:C:i122,banɔg,two; both,"#Kh./ubar/, Sa., Mu., Ho/bar/, So./ba:gu/, /bar-/, Sa./banar/ ""both"", PT/panar/, /bərnar/ ""two"".  Cf. /bangrud/.",Juang,ju,122,1,pinnow1960beitraege:C:i122,,banɔg,two; both,,"#Kh./ubar/, Sa., Mu., Ho/bar/, So./ba:gu/, /bar-/, Sa./banar/ ""both"", PT/panar/, /bərnar/ ""two"".  Cf. /bangrud/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 122],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,8bb11a25169c8a45f4bec1ec7013e263f25f169d56cafef8b06d02da8b3fe5d0
2026-08-28,pinnow1960beitraege:C:i148,banɔg,two; both,"#Kh./ubar/, Sa., Mu., Ho/bar/, So./ba:gu/, /bar-/, Sa./banar/ ""both"", PT/panar/, /bərnar/ ""two"".  Cf. /bangrud/.",Juang,ju,148,1,pinnow1960beitraege:C:i148,,banɔg,two; both,,"#Kh./ubar/, Sa., Mu., Ho/bar/, So./ba:gu/, /bar-/, Sa./banar/ ""both"", PT/panar/, /bərnar/ ""two"".  Cf. /bangrud/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 148],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,284aac1cd88c0ca15350ea86a7cfe2b516dc2d30efe2f325adbf5eef322708fe
2026-08-28,pinnow1960beitraege:C:i598,hagu kɔrai-,"to befriend, to clasp in arms, to go arm in arm",#Mu./gati/.  Cf. /abɛkɔrai-/.,Juang,ju,598,1,pinnow1960beitraege:C:i598,,hagu kɔrai-,"to befriend, to clasp in arms, to go arm in arm",,#Mu./gati/.  Cf. /abɛkɔrai-/.,comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 598],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,1dce089fd7e654cbeae403b07a019dba599ce3c34367e21bf141d5be9e76c9f6
2026-08-28,pinnow1960beitraege:C:i900,hagu kɔrai-,"to befriend, to clasp in arms, to go arm in arm",#Mu./gati/.,Juang,ju,900,1,pinnow1960beitraege:C:i900,,hagu kɔrai-,"to befriend, to clasp in arms, to go arm in arm",,#Mu./gati/.,comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 900],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,a8266fc480af89f1408de52abde6f6c4fee43c756c5cd4d800a3f309bf1d5fd8
2026-08-28,pinnow1960beitraege:C:i1044,man-ɖi-a,where (lit. in which place),,Juang,ju,1044,1,pinnow1960beitraege:C:i1044,,man-ɖi-a,where (lit. in which place),,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1044],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,dcc97d85296dee2d4f51ad0f5be5faa692cdde8045596f32b9fc0c33c0556062
2026-08-28,pinnow1960beitraege:C:i435,man-ɖi-a,where (lit. in which place),,Juang,ju,435,1,pinnow1960beitraege:C:i435,,man-ɖi-a,where (lit. in which place),,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 435],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,3317eccf0847d682ef0a0d27e9224824fbfa8d9c07ee74229d1e858f6f10aaff
2026-08-28,pinnow1960beitraege:C:i119,ɔ[b]ɽɔg-,"to throw_down, to let fall, [to drop]","#Sa./ɔbɔr/ ""to sit on eggs, fall to the ground"", Mu., Ho/ɔbɔr/ ""to lie down of belly"".",Juang,ju,119,1,pinnow1960beitraege:C:i119,,ɔ[b]ɽɔg-,"to throw down, to let fall, [to drop]",,"#Sa./ɔbɔr/ ""to sit on eggs, fall to the ground"", Mu., Ho/ɔbɔr/ ""to lie down of belly"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 119],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,ca491639ff97484c05ae799d2b00e6a2b98acc88fb452a72c024a5728f5c6915
2026-08-28,pinnow1960beitraege:C:i1219,ɔ[b]ɽɔg-,"to throw_down, to let fall, [to drop]","#Sa./ɔbɔr/ ""to sit on eggs, fall to the ground"", Mu., Ho/ɔbɔr/ ""to lie down of belly"".",Juang,ju,1219,1,pinnow1960beitraege:C:i1219,,ɔ[b]ɽɔg-,"to throw down, to let fall, [to drop]",,"#Sa./ɔbɔr/ ""to sit on eggs, fall to the ground"", Mu., Ho/ɔbɔr/ ""to lie down of belly"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1219],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,63ab4d13b3694424061a539ec46ac14d1c1405e5698c03547c0893fc78c88db3
2026-08-28,pinnow1960beitraege:C:i1165,ɔb-gɔj-,to kill,#Kh./ɔbgɔ'j/.,Juang,ju,1165,1,pinnow1960beitraege:C:i1165,,ɔb-gɔj-,to kill,,#Kh./ɔbgɔ'j/.,comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1165],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,9f6d3677e2e4527d8f2a32573b346f1acb1b1bb6d72b77a7ad26bd6ed93a8ddb
2026-08-28,pinnow1960beitraege:C:i543,ɔb-gɔj-,to kill,#Kh./ɔb-gɔ'j/.,Juang,ju,543,1,pinnow1960beitraege:C:i543,,ɔb-gɔj-,to kill,,#Kh./ɔb-gɔ'j/.,comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 543],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,21aa1fbe516f872b998cde7721025b1fcd50dea5f64b35e3abf39566e664e2d0
2026-08-28,pinnow1960beitraege:C:i1167,ɔb-tɛj-,"to untie, to open",,Juang,ju,1167,1,pinnow1960beitraege:C:i1167,,ɔb-tɛj-,"to untie, to open",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1167],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,e1af80e00b22fc875c3103e5e46d528bb7eccb02eb7bcfcd2f97b790d950e484
2026-08-28,pinnow1960beitraege:C:i1532,ɔb-tɛj-,"to untie, to open",,Juang,ju,1532,1,pinnow1960beitraege:C:i1532,,ɔb-tɛj-,"to untie, to open",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1532],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,f6d45cc854c8ac03c611652098a178f9ce207672322251dfb695812525b47d33
2026-08-28,pinnow1960beitraege:C:i1166,ɔb-ɔŋɔ-,"to cause_to_hear, to tell",,Juang,ju,1166,1,pinnow1960beitraege:C:i1166,,ɔb-ɔŋɔ-,"to cause to hear, to tell",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1166],caus,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,bc16ad6d2882047ffaff4a45da5b51dbf61d29b4a23fb43b2191ece8473ea346
2026-08-28,pinnow1960beitraege:C:i1200,ɔb-ɔŋɔ-,"to cause_to_hear, to tell",,Juang,ju,1200,1,pinnow1960beitraege:C:i1200,,ɔb-ɔŋɔ-,"to cause to hear, to tell",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1200],caus,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,e6eb72a17ba013cf307a3836d024aeb6e088013a54eeec1532abe08d71441b52
2026-08-28,pinnow1960beitraege:C:i1634,-a,?,,Juang,ju,1634,1,pinnow1960beitraege:C:i1634,,-a,,Source gloss: ?,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 1634],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,0de6d17581ff1947a4d65529793264e16854fc24a56626a50d603e6161b0e992
2026-08-28,pinnow1960beitraege:C:i3,-a,dual,"#Kh./-ar/??.  Cf. /ba-/ ""we two"", etc.",Juang,ju,3,1,pinnow1960beitraege:C:i3,,-a,dual,,"#Kh./-ar/??.  Cf. /ba-/ ""we two"", etc.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 3],du uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,6be2567ff0f3c1678a2bd8cde94bbabc1a26fce1764c130f67b7a189a70e8b7d
2026-08-28,pinnow1960beitraege:C:i8,-a,"locative, temporal","E.g. /bɔṇɔ-a/ ""in the woods"", /man-ḍi-a/ ""where"" (lit. ""in which place""), /ɛ-rɛ bɛḷa/=/ɛ-rɛ bɛḷa-a/ ""at this time"", /mɔjhi-a/ ""in the middle"", /ḍag-a/ ""in water"", /mu kulɔu-a/ ""in the old days"".  Phon. a / 0 / __ a  Cf. /-ra/ ""in"".",Juang,ju,8,1,pinnow1960beitraege:C:i8,,-a,"locative, temporal","E.g. /bɔṇɔ-a/ ""in the woods"", /man-ḍi-a/ ""where"" (lit. ""in which place""), /ɛ-rɛ bɛḷa/=/ɛ-rɛ bɛḷa-a/ ""at this time"", /mɔjhi-a/ ""in the middle"", /ḍag-a/ ""in water"", /mu kulɔu-a/ ""in the old days"".  Phon. a / 0 / __ a","Cf. /-ra/ ""in"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 8],loc,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,3bfc440ba61af01851140900c1e75c29813aeb929a0ded198b147c7850ac8a6f
2026-08-28,pinnow1960beitraege:C:i2,-a,"possessive, genitive (object follows)","E.g. /marag-a ɛmɔḍ-ḍɔ/ ""eye of the peafowl"", /rusi-r-a ɛlaŋ-ḍɔ/ ""Rusi's tongue"", /aiñ-a/ ""my"", /ar-a/ ""his"".  #Kh., Sa., Mu., Ho/-a'/ ""possessive suffix"", So./ə-/ ""prefixed on noun expressing possessed thing"".  Phon. *g / 0 / __ # / suffix.",Juang,ju,2,1,pinnow1960beitraege:C:i2,,-a,"possessive, genitive (object follows)","E.g. /marag-a ɛmɔḍ-ḍɔ/ ""eye of the peafowl"", /rusi-r-a ɛlaŋ-ḍɔ/ ""Rusi's tongue"", /aiñ-a/ ""my"", /ar-a/ ""his"".","#Kh., Sa., Mu., Ho/-a'/ ""possessive suffix"", So./ə-/ ""prefixed on noun expressing possessed thing"".  Phon. *g / 0 / __ # / suffix.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 2],gen,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,3bf2204b1e78f306c7fd09282c6cd37a898693f7d5fa7ad0c35061b8ae1467d6
2026-08-28,pinnow1960beitraege:C:i108,-a-ta,from,"#Kh./-atai/, /-tae/ ""from"", Mu./-ate/, /-ete/.  Cf. /-a-tɛ/.",Juang,ju,108,1,pinnow1960beitraege:C:i108,,-a-ta,from,,"#Kh./-atai/, /-tae/ ""from"", Mu./-ate/, /-ete/.  Cf. /-a-tɛ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 108],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,e7c7abe94d5658a07e5b7cc634ce7436bf1845b8d818b60393abe1feb2395da7
2026-08-28,pinnow1960beitraege:C:i109,-a-tɛ,"on, in, for","#Mu./-ate/, /-ete/ ""ablative suffix"".  Cf. /-a-ta/.",Juang,ju,109,1,pinnow1960beitraege:C:i109,,-a-tɛ,"on, in, for",,"#Mu./-ate/, /-ete/ ""ablative suffix"".  Cf. /-a-ta/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 109],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,997d86369076c62d479701e0c42f76a521bbf53165939372bdf63b26f0f85c02
2026-08-28,pinnow1960beitraege:C:i9,-a=-na,aorist of intransitive verbs ending in a nasal,"E.g. /sɔŋ-a/ ""buy"", /baṇ-a/ ""forget"", /ḍañ-a/ ""climb"".  Phon. n / 0 / nasal __.",Juang,ju,9,1,pinnow1960beitraege:C:i9,,-a=-na,aorist of intransitive verbs ending in a nasal,"E.g. /sɔŋ-a/ ""buy"", /baṇ-a/ ""forget"", /ḍañ-a/ ""climb"".  Phon. n / 0 / nasal __.",,comment,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 9],intr,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,c57af89b0aff739a993427dd2412def486750cc6c11484363b21fe6430f6c93e
2026-08-28,pinnow1960beitraege:C:i72,-an,?,"#Sa./-an/ ""verb suffix used to form the simple past medium with indirect object"".  Cf. /-an-a/, /-an-ɔ/.",Juang,ju,72,1,pinnow1960beitraege:C:i72,,-an,,Source gloss: ?,"#Sa./-an/ ""verb suffix used to form the simple past medium with indirect object"".  Cf. /-an-a/, /-an-ɔ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 72],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,547d8e30a387ea0a6020f3f9ae1c107f0859f9ed75e16e0f5b9eea0ae293d084
2026-08-28,pinnow1960beitraege:C:i118,-b-,causative,"#Kh./-b-/, So./-b-/.",Juang,ju,118,1,pinnow1960beitraege:C:i118,,-b-,causative,,"#Kh./-b-/, So./-b-/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 118],caus,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,473806e73b36ef229271dc5f971d326c311c545d772cb9fd23d374210a4702b7
2026-08-28,pinnow1960beitraege:C:i337,-ciri,past indefinite,,Juang,ju,337,1,pinnow1960beitraege:C:i337,,-ciri,past indefinite,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 337],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,59df82da4ff59f7d4430062d3ff3a5fc2177a97163388592eb07f198f02a5cd1
2026-08-28,pinnow1960beitraege:C:i327,-cɛnɖai,"woman, girl",,Juang,ju,327,1,pinnow1960beitraege:C:i327,,-cɛnɖai,"woman, girl",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 327],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,cc4892bebd1c49af84081eff4acd9f25191fae5726767c52ce3df973db4ac043
2026-08-28,pinnow1960beitraege:C:i330,-cɛrɔ,pluperfect,"#Kh./-sikhɔ'/.  Cf. /cɛḍɛ/, /-ɔ/.",Juang,ju,330,1,pinnow1960beitraege:C:i330,,-cɛrɔ,pluperfect,,"#Kh./-sikhɔ'/.  Cf. /cɛḍɛ/, /-ɔ/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 330],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,a142ed4ba27222b5712b833d21e07e0fbf0f5cce2e28262973d0aa0e0bb6159e
2026-08-28,pinnow1960beitraege:C:i326,-cɛɖɛ,past indefinite ??,,Juang,ju,326,1,pinnow1960beitraege:C:i326,,-cɛɖɛ,past indefinite ??,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 326],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,fe64d458189ac03c38259ecf022236635c83b41c5fc88094e0871652eca2eecd
2026-08-28,pinnow1960beitraege:C:i513,-gar-,?,"E.g. /ḍub-gar-, ḍub-gaḍ-.  #Kh./gɔḍ-/, /gɔṛ-/ ""id."", Sa./gɔ'd/ ""only used suffixed to verbs; quickly, suddenly"", Mu./gɔ'd/ ""to pluck"".  Cf. /-gaḍ-/, /gɔr-/, /gɔḍ-/.",Juang,ju,513,1,pinnow1960beitraege:C:i513,,-gar-,,"E.g. /ḍub-gar-, ḍub-gaḍ-. Source gloss: ?","#Kh./gɔḍ-/, /gɔṛ-/ ""id."", Sa./gɔ'd/ ""only used suffixed to verbs; quickly, suddenly"", Mu./gɔ'd/ ""to pluck"".  Cf. /-gaḍ-/, /gɔr-/, /gɔḍ-/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 513],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,eca90765f95cb3a7b098950773b7813940a1b7561368d79ea3cf5e92a4023c39
2026-08-28,pinnow1960beitraege:C:i558,"-goʈa, -gɔʈa",numeral intensive suffix,"#Kh./goṭhaŋ/, Sa./goṭəŋ/, /gɔṭɛ'j/, Mu./gɔṭɔ/; Sad./goṭ/, O., Bh./goṭa/; cf. Ju./goṭo/ ""piece"", O./goṭa/ ""one"".",Juang,ju,558,1,pinnow1960beitraege:C:i558,,-goʈa,numeral intensive suffix,,"#Kh./goṭhaŋ/, Sa./goṭəŋ/, /gɔṭɛ'j/, Mu./gɔṭɔ/; Sad./goṭ/, O., Bh./goṭa/; cf. Ju./goṭo/ ""piece"", O./goṭa/ ""one"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 558],suffix,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,50c4ebc68f75560e67655cde7688b51eef5535739e0a3de18fe66a6a7d366a8a
2026-08-28,pinnow1960beitraege:C:i558,"-goʈa, -gɔʈa",numeral intensive suffix,"#Kh./goṭhaŋ/, Sa./goṭəŋ/, /gɔṭɛ'j/, Mu./gɔṭɔ/; Sad./goṭ/, O., Bh./goṭa/; cf. Ju./goṭo/ ""piece"", O./goṭa/ ""one"".",Juang,ju,558,2,pinnow1960beitraege:C:i558:v2,pinnow1960beitraege:C:i558,-gɔʈa,numeral intensive suffix,,"#Kh./goṭhaŋ/, Sa./goṭəŋ/, /gɔṭɛ'j/, Mu./gɔṭɔ/; Sad./goṭ/, O., Bh./goṭa/; cf. Ju./goṭo/ ""piece"", O./goṭa/ ""one"".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 558],suffix,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,50c4ebc68f75560e67655cde7688b51eef5535739e0a3de18fe66a6a7d366a8a
2026-08-28,pinnow1960beitraege:C:i570,-guɽa,potter,"#H./gUṇi/ ""virtuous, skillful, talented"", Sk./gUṇi/.",Juang,ju,570,1,pinnow1960beitraege:C:i570,,-guɽa,potter,,"#H./gUṇi/ ""virtuous, skillful, talented"", Sk./gUṇi/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 570],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,dfa2cd5a22849bbfdc7f9e9bd5fb98286cedfad73632b8e10420282a5e678fde
2026-08-28,pinnow1960beitraege:C:i535,-gɔɖ,?,"#Kh./san/ ""to go"", /san-gɔ'd/ ""to be able to walk"".  Cf. /-gɔr-/.",Juang,ju,535,1,pinnow1960beitraege:C:i535,,-gɔɖ,,Source gloss: ?,"#Kh./san/ ""to go"", /san-gɔ'd/ ""to be able to walk"".  Cf. /-gɔr-/.",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 535],uncertain,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,460f7b191e6106b63e3bcf701130fdeabdc9625873a7619fa8dc7746ccf3c0f1
2026-08-28,pinnow1960beitraege:C:i518,"-gɛ, -ge","emphatic particle, too, indeed","#Kh., Sa., Mu., /ge/; So./ge:/ ""suffix added to the stem of a word to express resemblance, manner, etc."".",Juang,ju,518,1,pinnow1960beitraege:C:i518,,-gɛ,"emphatic particle, too, indeed",,"#Kh., Sa., Mu., /ge/; So./ge:/ ""suffix added to the stem of a word to express resemblance, manner, etc."".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 518],part,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,8109c7b775b0824541bbeeeae4a5e7a4283590e15095fde49580ed04c9153c67
2026-08-28,pinnow1960beitraege:C:i518,"-gɛ, -ge","emphatic particle, too, indeed","#Kh., Sa., Mu., /ge/; So./ge:/ ""suffix added to the stem of a word to express resemblance, manner, etc."".",Juang,ju,518,2,pinnow1960beitraege:C:i518:v2,pinnow1960beitraege:C:i518,-ge,"emphatic particle, too, indeed",,"#Kh., Sa., Mu., /ge/; So./ge:/ ""suffix added to the stem of a word to express resemblance, manner, etc."".",comparative,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,PJDW[item 518],part,http://sealang.net/munda/dictionary/search.pl?caller=database&include=pinnow1960beitraege,6fc00f2689630d5bed5e5c04f6efd15654a40f11cd8a66b186d54fea5aede596,8109c7b775b0824541bbeeeae4a5e7a4283590e15095fde49580ed04c9153c67
