Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Source_Language,Language_ID,SEAlang_Record,Page,Column,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Parameter_ID,Link_Status,Alignment_Method,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,munda1968proto:R:c3.p1043.i128-2,*askal,light,proto Kherwarian,PKher,1043,128-2,3,1,munda1968proto:R:c3.p1043.i128-2,,*askal,light,pkh-1043-128x2,linked,self,ingested,source reconstruction,"munda1968proto[p. 128-2, SEAlang record 1043]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,38e1e41311c3887c7d556b713122ccf03bfaae945c13e2d56ebba9447c9b0c77
2026-08-28,munda1968proto:R:c3.p282.i72,*asul,to support,proto Kherwarian,PKher,282,72,3,1,munda1968proto:R:c3.p282.i72,,*asul,to support,pkh-282-72,linked,self,ingested,source reconstruction,"munda1968proto[p. 72, SEAlang record 282]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6c02154b70e9840762ee8fbc51b5a923aa98c19aaa9e5d8bccf65f0a5e2d1b40
2026-08-28,munda1968proto:R:c3.p950.i123,*ata,to parch,proto Kherwarian,PKher,950,123,3,1,munda1968proto:R:c3.p950.i123,,*ata,to parch,pkh-950-123,linked,self,ingested,source reconstruction,"munda1968proto[p. 123, SEAlang record 950]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,226d2195d901dd290986dedd2dae169849a188f4d8fac90f355028f9a1f110af
2026-08-28,munda1968proto:R:c3.p1045.i128,*atar,to burn,proto Kherwarian,PKher,1045,128,3,1,munda1968proto:R:c3.p1045.i128,,*atar,to burn,pkh-1045-128,linked,self,ingested,source reconstruction,"munda1968proto[p. 128, SEAlang record 1045]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4de14004122eea7c84bbf73bea1a4a02101e7706d01565ca64c5dac255e4fe51
2026-08-28,munda1968proto:R:c3.p1027.i127,*ataŋ,to receive,proto Kherwarian,PKher,1027,127,3,1,munda1968proto:R:c3.p1027.i127,,*ataŋ,to receive,pkh-1027-127,linked,self,ingested,source reconstruction,"munda1968proto[p. 127, SEAlang record 1027]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,36e383ce790005d5c69b29f6e0651fc4aec3f0ebe741fc11cb28ea1c2a6e4b4e
2026-08-28,munda1968proto:R:c3.p113.i59,*atiɲ ~ *atiŋ,to graze,proto Kherwarian,PKher,113,59,3,1,munda1968proto:R:c3.p113.i59,,*atiɲ,to graze,pkh-113-59,linked,self,ingested,source reconstruction,"munda1968proto[p. 59, SEAlang record 113]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6ee9e94463708025f4e4e69c358fafddbb0c29e140fe68bb1a4bdce4682ee182
2026-08-28,munda1968proto:R:c3.p113.i59,*atiɲ ~ *atiŋ,to graze,proto Kherwarian,PKher,113,59,3,2,munda1968proto:R:c3.p113.i59:v2,munda1968proto:R:c3.p113.i59,*atiŋ,to graze,pkh-113-59,linked,self,ingested,source reconstruction,"munda1968proto[p. 59, SEAlang record 113]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6ee9e94463708025f4e4e69c358fafddbb0c29e140fe68bb1a4bdce4682ee182
2026-08-28,munda1968proto:R:c3.p942.i121,*atur,to winnow,proto Kherwarian,PKher,942,121,3,1,munda1968proto:R:c3.p942.i121,,*atur,to winnow,pkh-942-121,linked,self,ingested,source reconstruction,"munda1968proto[p. 121, SEAlang record 942]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,76de5f124f177f181c3430bf5dd88eaabcdb609e1a0b6e0240c04cb802e164a0
2026-08-28,munda1968proto:R:c3.p659.i101,*atɔm,side (adverb),proto Kherwarian,PKher,659,101,3,1,munda1968proto:R:c3.p659.i101,,*atɔm,side,pkh-659-101,linked,self,ingested,source reconstruction,"munda1968proto[p. 101, SEAlang record 659]",adv,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,fcf551c12f3a6a72a0ef0f53dbe65225a1bff6cca1e470d958eaf428dcd3bee5
2026-08-28,munda1968proto:R:c3.p498.i88,*atɛ,to listen,proto Kherwarian,PKher,498,88,3,1,munda1968proto:R:c3.p498.i88,,*atɛ,to listen,pkh-498-88,linked,self,ingested,source reconstruction,"munda1968proto[p. 88, SEAlang record 498]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,6b41ae88bae9ae0178105e68ad2772bbc70f7e4845775eb88bdf168321100f7e
2026-08-28,munda1968proto:R:c3.p498.i88-2,*atɛn,to listen,proto Kherwarian,PKher,498,88-2,3,1,munda1968proto:R:c3.p498.i88-2,,*atɛn,to listen,pkh-498-88x2,linked,self,ingested,source reconstruction,"munda1968proto[p. 88-2, SEAlang record 498]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9e1b3a65b531240134c496e2b91c39293afe82847e974e4843c15b895fac6b7e
2026-08-28,munda1968proto:R:c3.p130.i60,*auri,not yet,proto Kherwarian,PKher,130,60,3,1,munda1968proto:R:c3.p130.i60,,*auri,not yet,pkh-130-60,linked,self,ingested,source reconstruction,"munda1968proto[p. 60, SEAlang record 130]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,026c0ce76994d9e75035f6720c1d2baf4e665429ce34f4acb39a78a450fc1d7f
2026-08-28,munda1968proto:R:c3.p774.i109,*aŋ(ɡa),morning,proto Kherwarian,PKher,774,109,3,1,munda1968proto:R:c3.p774.i109,,*aŋ(ɡa),morning,pkh-774-109,linked,self,ingested,source reconstruction,"munda1968proto[p. 109, SEAlang record 774]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,e55a9590ff3e8d3e9f663f9a2a7743c1b52c265a49712f7874a017640b3def78
2026-08-28,munda1968proto:R:c3.p652.i100,*aŋɡɔb,to yawn,proto Kherwarian,PKher,652,100,3,1,munda1968proto:R:c3.p652.i100,,*aŋɡɔb,to yawn,pkh-652-100,linked,self,ingested,source reconstruction,"munda1968proto[p. 100, SEAlang record 652]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,466711ec948c9171637e86140313c2907bbeb8f9f3967561eb7595139221e945
2026-08-28,munda1968proto:R:c3.p672.i102,*aɔ,at random,proto Kherwarian,PKher,672,102,3,1,munda1968proto:R:c3.p672.i102,,*aɔ,at random,pkh-672-102,linked,self,ingested,source reconstruction,"munda1968proto[p. 102, SEAlang record 672]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,77491e1ce6bf9f9b5c7fbbc9d4e4b5af28425d92eb011b6cc30d91ed2e5f5a3e
2026-08-28,munda1968proto:R:c3.p724.i106,*aɖɔ̀,urine,proto Kherwarian,PKher,724,106,3,1,munda1968proto:R:c3.p724.i106,,*aɖɔ̀,urine,pkh-724-106,linked,self,ingested,source reconstruction,"munda1968proto[p. 106, SEAlang record 724]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,e8815b04077650e29652cc97d5ec58ef6d377b6779537b51fa5c4348e9158685
2026-08-28,munda1968proto:R:c3.p759.i108,*aɟ,"he, she, it, 3rd person singular",proto Kherwarian,PKher,759,108,3,1,munda1968proto:R:c3.p759.i108,,*aɟ,"he, she, it, 3rd person singular",pkh-759-108,linked,self,ingested,source reconstruction,"munda1968proto[p. 108, SEAlang record 759]",sg 3sg,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,56e1bc42dd3a73047ac8dc8cf6cbcbb1757aa6fe5fc093470bd658319d27b88c
2026-08-28,munda1968proto:R:c3.p88.i58,*aɟi,elder sister,proto Kherwarian,PKher,88,58,3,1,munda1968proto:R:c3.p88.i58,,*aɟi,elder sister,pkh-88-58,linked,self,ingested,source reconstruction,"munda1968proto[p. 58, SEAlang record 88]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,578286b5b56823c793e74e6c8d7ae37c316cf2793c38a8593b8d071eb95b8570
2026-08-28,munda1968proto:R:c3.p250.i69,*aɡu,to bring,proto Kherwarian,PKher,250,69,3,1,munda1968proto:R:c3.p250.i69,,*aɡu,to bring,pkh-250-69,linked,self,ingested,source reconstruction,"munda1968proto[p. 69, SEAlang record 250]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,dfe2fa80003001ed280a399492fef6928df5d06da0c1f95f24fa3c86a31d31c3
2026-08-28,munda1968proto:R:c3.p491.i88,*aɲɟɛd,to get dry,proto Kherwarian,PKher,491,88,3,1,munda1968proto:R:c3.p491.i88,,*aɲɟɛd,to get dry,pkh-491-88,linked,self,ingested,source reconstruction,"munda1968proto[p. 88, SEAlang record 491]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a077a268324fc6f8c15d6d179622ba373cb23f0cbd4d2b052300fd43c2e4e278
2026-08-28,munda1968proto:R:c3.p801.i111,*aɳiɟ,to pour,proto Kherwarian,PKher,801,111,3,1,munda1968proto:R:c3.p801.i111,,*aɳiɟ,to pour,pkh-801-111,linked,self,ingested,source reconstruction,"munda1968proto[p. 111, SEAlang record 801]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,b615e52f24b6211477a30473dafc83b7257ba30c9a7541b7136186a11994b5bc
2026-08-28,munda1968proto:R:c3.p1026.i127,*aɽaŋ,to make noise,proto Kherwarian,PKher,1026,127,3,1,munda1968proto:R:c3.p1026.i127,,*aɽaŋ,to make noise,pkh-1026-127,linked,self,ingested,source reconstruction,"munda1968proto[p. 127, SEAlang record 1026]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,af576a744efa10077fc2f8e0f06005c2fee7a2ba26fa1054fc7b805646433710
2026-08-28,munda1968proto:R:c3.p1001.i126,*aɽaʔ,to let go,proto Kherwarian,PKher,1001,126,3,1,munda1968proto:R:c3.p1001.i126,,*aɽaʔ,to let go,pkh-1001-126,linked,self,ingested,source reconstruction,"munda1968proto[p. 126, SEAlang record 1001]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,2c07146e81be4f95b9cdc698c698fa57d275c5ad257eed89a7a130c3e339d942
2026-08-28,munda1968proto:R:c3.p1002.i126,*aɽaʔ,"vegetables, potherbs",proto Kherwarian,PKher,1002,126,3,1,munda1968proto:R:c3.p1002.i126,,*aɽaʔ,"vegetables, potherbs",pkh-1002-126,linked,self,ingested,source reconstruction,"munda1968proto[p. 126, SEAlang record 1002]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,ccd3b3e680dfc44194b0a85b3e01997d3b6fb6d5506ec03107b89a4f37e299bf
2026-08-28,munda1968proto:R:c3.p658.i101,*aɽɡɔm,to level,proto Kherwarian,PKher,658,101,3,1,munda1968proto:R:c3.p658.i101,,*aɽɡɔm,to level,pkh-658-101,linked,self,ingested,source reconstruction,"munda1968proto[p. 101, SEAlang record 658]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,8149aac4e9a81aaf51a59a7ece37beae7341b86aa696a5c77639a1a677633bec
2026-08-28,munda1968proto:R:c3.p1039.i128,*aʈal,layer,proto Kherwarian,PKher,1039,128,3,1,munda1968proto:R:c3.p1039.i128,,*aʈal,layer,pkh-1039-128,linked,self,ingested,source reconstruction,"munda1968proto[p. 128, SEAlang record 1039]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,374fd24a1a7e8c94a734d1cc7cc5ae5aa1e887c7cd9c1c26de735de8304d9b3d
2026-08-28,munda1968proto:R:c3.p1046.i129,*aʈkar,to feel,proto Kherwarian,PKher,1046,129,3,1,munda1968proto:R:c3.p1046.i129,,*aʈkar,to feel,pkh-1046-129,linked,self,ingested,source reconstruction,"munda1968proto[p. 129, SEAlang record 1046]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,7af33cbe55cff24c44a0b4e822e8d257ec10b645a3ceb30d08ab48c5a5022ef1
2026-08-28,munda1968proto:R:c3.p118.i59,*aʈkir,kind of creeper,proto Kherwarian,PKher,118,59,3,1,munda1968proto:R:c3.p118.i59,,*aʈkir,kind of creeper,pkh-118-59,linked,self,ingested,source reconstruction,"munda1968proto[p. 59, SEAlang record 118]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,b942ce8d66e4fcb9a0ee1ce82715adcf36356aaf5ceae9879f496500cd708c81
2026-08-28,munda1968proto:R:c3.p1243.i141,*aʈɛd,"to spread (e.g., a mat)",proto Kherwarian,PKher,1243,141,3,1,munda1968proto:R:c3.p1243.i141,,*aʈɛd,"to spread (e.g., a mat)",pkh-1243-141,linked,self,ingested,source reconstruction,"munda1968proto[p. 141, SEAlang record 1243]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,ed82622e3e104c550d5f7c2dbd38f9e8f1bf1a9fbbcbddb62843b3d6c81be6bf
2026-08-28,munda1968proto:R:c3.p321.i75,*b(h)ùʔ,to bark,proto Kherwarian,PKher,321,75,3,1,munda1968proto:R:c3.p321.i75,,*b(h)ùʔ,to bark,pkh-321-75,linked,self,ingested,source reconstruction,"munda1968proto[p. 75, SEAlang record 321]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,a674809134f7d1e092c991cf279d376c16b5d66f3e7ccf976e977712be5a5806
2026-08-28,munda1968proto:R:c3.p993.i126,*babata,to itch,proto Kherwarian,PKher,993,126,3,1,munda1968proto:R:c3.p993.i126,,*babata,to itch,pkh-993-126,linked,self,ingested,source reconstruction,"munda1968proto[p. 126, SEAlang record 993]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,e150d9111f69a3e665a8b7bd2901ed019e06ba8ca70312a88cdcb593918b58df
2026-08-28,munda1968proto:R:c3.p660.i101,*badcɔm ~ *baɡcɔm,kind of grass,proto Kherwarian,PKher,660,101,3,1,munda1968proto:R:c3.p660.i101,,*badcɔm,kind of grass,pkh-660-101,linked,self,ingested,source reconstruction,"munda1968proto[p. 101, SEAlang record 660]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,91c0fae71977330cf52401dd72c17c7063599e45d4bb6843d3f37b85112b70c1
2026-08-28,munda1968proto:R:c3.p660.i101,*badcɔm ~ *baɡcɔm,kind of grass,proto Kherwarian,PKher,660,101,3,2,munda1968proto:R:c3.p660.i101:v2,munda1968proto:R:c3.p660.i101,*baɡcɔm,kind of grass,pkh-660-101,linked,self,ingested,source reconstruction,"munda1968proto[p. 101, SEAlang record 660]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,91c0fae71977330cf52401dd72c17c7063599e45d4bb6843d3f37b85112b70c1
2026-08-28,munda1968proto:R:c3.p951.i123,*baha,flower,proto Kherwarian,PKher,951,123,3,1,munda1968proto:R:c3.p951.i123,,*baha,flower,pkh-951-123,linked,self,ingested,source reconstruction,"munda1968proto[p. 123, SEAlang record 951]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,716a476a44de684f54a91f79d16d6c099bb74c8a806e0452f4db7991505962a1
2026-08-28,munda1968proto:R:c3.p859.i115,*bahɛr ~ *babɛr,rope,proto Kherwarian,PKher,859,115,3,1,munda1968proto:R:c3.p859.i115,,*bahɛr,rope,pkh-859-115,linked,self,ingested,source reconstruction,"munda1968proto[p. 115, SEAlang record 859]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,59ebb75184670d6010891ac096592cd4ea0ec0a4e08c7f7164cac76fa555038e
2026-08-28,munda1968proto:R:c3.p859.i115,*bahɛr ~ *babɛr,rope,proto Kherwarian,PKher,859,115,3,2,munda1968proto:R:c3.p859.i115:v2,munda1968proto:R:c3.p859.i115,*babɛr,rope,pkh-859-115,linked,self,ingested,source reconstruction,"munda1968proto[p. 115, SEAlang record 859]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,59ebb75184670d6010891ac096592cd4ea0ec0a4e08c7f7164cac76fa555038e
2026-08-28,munda1968proto:R:c3.p787.i110,*bai,to make,proto Kherwarian,PKher,787,110,3,1,munda1968proto:R:c3.p787.i110,,*bai,to make,pkh-787-110,linked,self,ingested,source reconstruction,"munda1968proto[p. 110, SEAlang record 787]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,8c09b03f4615b3293c5d244167a1d9b25931b7ac003d988a083de0378b721ccd
2026-08-28,munda1968proto:R:c3.p263.i70,*bakuʔ ~ bakub,hook,proto Kherwarian,PKher,263,70,3,1,munda1968proto:R:c3.p263.i70,,*bakuʔ,hook,pkh-263-70,linked,self,ingested,source reconstruction,"munda1968proto[p. 70, SEAlang record 263]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1b7399488878b1c085949fab28051d0aa5b0e75e186e893a130c4a5f01712c70
2026-08-28,munda1968proto:R:c3.p263.i70,*bakuʔ ~ bakub,hook,proto Kherwarian,PKher,263,70,3,2,munda1968proto:R:c3.p263.i70:v2,munda1968proto:R:c3.p263.i70,bakub,hook,pkh-263-70,linked,self,ingested,source reconstruction,"munda1968proto[p. 70, SEAlang record 263]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,1b7399488878b1c085949fab28051d0aa5b0e75e186e893a130c4a5f01712c70
2026-08-28,munda1968proto:R:c3.p781.i110,*bal,to bore a hole,proto Kherwarian,PKher,781,110,3,1,munda1968proto:R:c3.p781.i110,,*bal,to bore a hole,pkh-781-110,linked,self,ingested,source reconstruction,"munda1968proto[p. 110, SEAlang record 781]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,0c3a9e28a1908df7ef4a1d34ee20266a0de7bad34c70bbbc4c1597ed6c879ab4
2026-08-28,munda1968proto:R:c3.p1040.i128,*balbal,sweat,proto Kherwarian,PKher,1040,128,3,1,munda1968proto:R:c3.p1040.i128,,*balbal,sweat,pkh-1040-128,linked,self,ingested,source reconstruction,"munda1968proto[p. 128, SEAlang record 1040]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,9fb5241cb449851ef1f5602469a4d96fc2ac4e995d5ecd95ca2d7d83508c119a
2026-08-28,munda1968proto:R:c3.p.i106,*balɔ̀,"mad, insane",proto Kherwarian,PKher,,106,3,1,munda1968proto:R:c3.p.i106,,*balɔ̀,"mad, insane",pkh-none-106,linked,self,ingested,source reconstruction,munda1968proto[p. 106],,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,8e5048a77048233db9164e83e4484f41f29775a4e9c59d7d8cb5538d30aee67b
2026-08-28,munda1968proto:R:c3.p952.i123,*bana,bear,proto Kherwarian,PKher,952,123,3,1,munda1968proto:R:c3.p952.i123,,*bana,bear,pkh-952-123,linked,self,ingested,source reconstruction,"munda1968proto[p. 123, SEAlang record 952]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,4fc3b03704d00d16991b19a352a9b3f4ccb7d8608f4f0c9c30b31b75bc4f13ca
2026-08-28,munda1968proto:R:c3.p1018.i127,*banam,fiddle,proto Kherwarian,PKher,1018,127,3,1,munda1968proto:R:c3.p1018.i127,,*banam,fiddle,pkh-1018-127,linked,self,ingested,source reconstruction,"munda1968proto[p. 127, SEAlang record 1018]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=munda1968proto,5624d596e1baff95c0a8578b65922a903a34f29ef414a58910c7690d44f4402f,055b5a2fb9fa6841880245dab38f11c23e19c518a9da93b803cb5e3d9b1e1abb
