Snapshot_Date,Collation_Date,Unit_ID,Printed_Page,Scan,Raw_Headline,Raw_Subparagraphs,Raw_Gloss_German,English_Gloss,Headwords,Labels,Turner_Claim,Final_Status,Final_Form,Final_Parameter_ID,Emitted_Keys,Resolution,Review,Material_Error,Source,Record_SHA256
2026-08-27,2026-08-27,p245:e08,245,TN446831,arunóo adv. von innen.,758.,von innen,from inside,arunóo,adv.,,installed_form,arunóo,,degener-shina2008:p245:e08,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 8]",73b2542f8d66d9a79e36fdd1edc3dc55cf8a7ce5fc1c5449d9d8854ae4741e7d
2026-08-27,2026-08-27,p245:e09,245,TN446831,aṛ- s. aṭ-,,,,aṛ-,,,audit_only_cross_reference,aṛ-,,,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 9]",c3dfd287a3c219d5d2f2d3c989b1a339eb688bbf901a9f540b06cdf023b72464
2026-08-27,2026-08-27,p245:e10,245,TN446831,as- itr. sein. [T. 977.3].,Inf Locii-s asoóikyer 599. Prät 3sf áši 342. Prät 3sf ašíl sie war 510.,sein,be,as-,itr.,977.3,installed_form,as-,977,degener-shina2008:p245:e10,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 10]",cc4d6df59d2c8ecf320120485fc78a0f4f50220efe8642c63c5466f0d2b5aa70
2026-08-27,2026-08-27,p245:e11,245,TN446831,asát Monatsname. [T. 1473].,Gen-s asatéi 757.,Monatsname,name of a month,asát,,1473,installed_form,asát,1473,degener-shina2008:p245:e11,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 11]",20559b71d3763c1c5acef01988c58b86896d3408ef4472f795616c6b7aefe233
2026-08-27,2026-08-27,p245:e12,245,TN446831,"asár fem. Spur, Wirkung. [← Ar.-Ur. as̱ar].",592. ⁋ asár th- wirken 753.,"Spur, Wirkung","trace, effect",asár,fem.,,installed_form,asár,,degener-shina2008:p245:e12,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 12]",77307a7da659ee6f8618ed36cc8f098ec5c4fa73cf549a3737ecc9bf817a585c
2026-08-27,2026-08-27,p245:e13,245,TN446831,asmáan Himmel. [← Pers.-Ur. aasmaan].,"Loci-s asmáaneǰ 47, 505.",Himmel,"sky, heaven",asmáan,,,installed_form,asmáan,,degener-shina2008:p245:e13,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 13]",d9dde5eefe340a921ef5c391dd2c35f450a1d32237ec93cb24700d4950ab3371
2026-08-27,2026-08-27,p245:e14,245,TN446831,"astakáal m. Greis, Alter. [Bur. astaqáal].",Gen-s astakáalyei 206.,"Greis, Alter",old man,astakáal,m.,,installed_form,astakáal,,degener-shina2008:p245:e14,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 14]",c2d9c8d75e02391807bac400d47214a25840b53edf41e696c47eb7be626fc543
2026-08-27,2026-08-27,p245:e15,245,TN446831,astóom fem. Gerechtigkeit; Rechtsfall. [Bur. astám gerichtliche Entscheidung; Prozess. T. 1517].,astóom súu~c̣i th- die Gerechtigkeit zur Richtschnur machen 495.,Gerechtigkeit; Rechtsfall,justice; legal case,astóom,fem.,,installed_form,astóom,,degener-shina2008:p245:e15,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 15]",9aa18ecf93e09d653f1f377397d65a099f524a857f20ec345bc7524a491eaf7a
2026-08-27,2026-08-27,p245:e16,245,TN446831,Astóor. ON Astor.,"Gen-s Astóorei 213, 215.",Astor,place name,Astóor,ON,,installed_form,Astóor,,degener-shina2008:p245:e16,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 16]",938a5e80048face8103f2bff9ca93ac45766307e16ebf6abe4f4291c87394b26
2026-08-27,2026-08-27,p245:e17,245,TN446831,"aš adv. heute. [T. 242, Atlas 16].",767.6.,heute,today,aš,adv.,242,installed_form,aš,242,degener-shina2008:p245:e17,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 17]",67d1faa7938f63a81de8f662b7181bc97a0763c896b7d05c6c52548f399b50f2
2026-08-27,2026-08-27,p245:e18,245,TN446831,"ašaáto adj. m. schwach. [T. 905, = Bur.].","41, 175, 59, 715.1. Gen-s ašaátei 351, ašaátakei 176. ⁋ fem ašaáti 350.",schwach,weak,ašaáto,adj. | m.,905,installed_form,ašaáto,905,degener-shina2008:p245:e18,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 18]",10131e92348079ad3e26a0e7d1b72d79ebd83791b7ad195d6d7092f1401b4934
2026-08-27,2026-08-27,p245:e19,245,TN446831,"áši, ašíl s. as-.",,,be,áši | ašíl,,,installed_cross_reference_variant,áši,,degener-shina2008:p245:e19 degener-shina2008:p245:e19:v2,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 19]",a692e204d68ee26c633b69b92d46b0a81ee8c78dcc73dec2603f186d4cf6acaf
2026-08-27,2026-08-27,p245:e20,245,TN446831,ašiŋáayo adv. plötzlich. [Bur. aśaṅaáyo].,731.,plötzlich,suddenly,ašiŋáayo,adv.,,installed_form,ašiŋáayo,,degener-shina2008:p245:e20,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 20]",4b07cd00fe8f2b8aabdeca9f2b1f1414f98f19ddc3d1f928c013c4295bcd36b9
2026-08-27,2026-08-27,p245:e21,245,TN446831,"á~špo m. Pferd. [T. 920, Atlas 31].","24, 57, 70, 214, 357, 359, 360, 527, 773, 787.1, 787.4. Erg-s á~špus 787.3. Gen-s á~špei 156, 282, 346, 361, 497, 723, 773. Dat-s á~špeṭ 70, 351, 358, 361, 722. Loci-s á~špeǰ 181.",Pferd,horse,á~špo,m.,920,installed_form,á~špo,920,degener-shina2008:p245:e21,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 245, glossary entry 21]",de4f3661bf917ba42552fbe88de76b815c75dc92fc0f204e6afa19a4ba43ac73
2026-08-27,2026-08-27,p246:e01,246,TN446831,aštóon m. Pferdeknecht. [Bur. aśtán].,Dat-s aštóoneṭ 70. Loci-s aštóoneǰ 70.,Pferdeknecht,"groom, stable hand",aštóon,m.,,installed_form,aštóon,,degener-shina2008:p246:e01,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 1]",fec33e497067888fffa576f643230d882e6ab6f826f23041db6c751e6bf48886
2026-08-27,2026-08-27,p246:e02,246,TN446831,aá~ṣo m. Träne. [T. 919].,661. pl aá~ṣe 661.,Träne,tear,aá~ṣo,m.,919,installed_form,aá~ṣo,919,degener-shina2008:p246:e02,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 2]",7f2cb49d1a2eddca6e3846c20d3addb574f39f4a910b84e4f6a2baffe83ab022
2026-08-27,2026-08-27,p246:e03,246,TN446831,atúulo adj. m. schwach. [Bur. =].,fem. atúuli 354.,schwach,weak,atúulo,adj. | m.,,installed_form,atúulo,,degener-shina2008:p246:e03,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 3]",42aaa78dabff0b9091430916ce7399b8bea4405540a29d2c7ae05feecc6393e5
2026-08-27,2026-08-27,p246:e04,246,TN446831,aṭ- bringen. [T. 178].,"Inf aṭoóiky 424. Präs 3sf aṭíin 459. Fut 3s aṭéi, aṛéi 300, 301. Imp 2-s aṭé 262. Abs. aṭeé 378.",bringen,bring,aṭ-,,178,installed_form,aṭ-,178,degener-shina2008:p246:e04,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 4]",e796a180904a2173715ddd5887383a733e9587b565425bd5d4474072ec8e5ea8
2026-08-27,2026-08-27,p246:e05,246,TN446831,"áa~ṭe m. (nur pl.). Mehl. [T. 1338, Atlas 53].","352, 629, 656.1.",(nur pl.). Mehl,flour,áa~ṭe,m.,1338,installed_form,áa~ṭe,1338,degener-shina2008:p246:e05,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 5]",f088e869e266ad194cd1ebe456f3f42e3f2507d405ae033bd22190c384616f45
2026-08-27,2026-08-27,p246:e06,246,TN446831,"á~ṭi fem. Knochen. [T. 958, Atlas 107].","470, 705, 768. Obl-s á~ṭye 504. Abl-s á~ṭyeǰo 93. Loci-s á~ṭyeǰ 8. Abl-pl á~ṭyoǰo (kein Beispiel).",Knochen,bone,á~ṭi,fem.,958,installed_form,á~ṭi,958,degener-shina2008:p246:e06,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 6]",e27f5c9d1786b6602b7984d6ecfefdc0d18b8c5218e7577de4bcd57ba044455e
2026-08-27,2026-08-27,p246:e07,246,TN446831,"áa~u báṛo m. Großmaul, Angeber. [áa~u = großer Mund, zu áa~i].",568. Erg-s áa~u báṛus 568.,"Großmaul, Angeber",loudmouth; braggart,áa~u báṛo,m.,,installed_form,áa~u báṛo,,degener-shina2008:p246:e07,two-word collocation headword,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 7]",7f1f32215151e13b91a6a5cc825c1d56bc29427d6b5d5029bc3a5ee544fa36c1
2026-08-27,2026-08-27,p246:e08,246,TN446831,"auláad fem. Nachkommenschaft, Kinder. [← Ar.-Ur.].","82, 90.","Nachkommenschaft, Kinder","offspring, children",auláad,fem.,,installed_form,auláad,,degener-shina2008:p246:e08,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 8]",0d1867ba41cfaffd4544d9e6b1356e24a94705067ce6a9baa4f84b0ff0620272
2026-08-27,2026-08-27,p246:e09,246,TN446831,awaáǰ- itr. nötig sein (+ Inf.: nötig sein zu ....; + Dat.: für etwas/ jmdn..). [T. 1197 oder 1221. → Bur. awaáji nötig].,"Präs 3sm awaáǰen 616. Fut 3s awaáǰei 623, 629, 639, 666, 673, 680, 685, 693, 695, 696, 699, 709, 758, 771.",nötig sein (+ Inf.: nötig sein zu ....; + Dat.: für etwas/ jmdn..),be necessary,awaáǰ-,itr.,,installed_form,awaáǰ-,,degener-shina2008:p246:e09,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 9]",39c83938d4011a44f85edae1af68bffaf67fb5bbab75cff0b0d9fce991d9a51c
2026-08-27,2026-08-27,p246:e10,246,TN446831,"awoó Gewichtseinheit zum Messen von Getreide, entspricht 2 ser (ca. 2 Kilo).",425.,"Gewichtseinheit zum Messen von Getreide, entspricht 2 ser (ca. 2 Kilo)","unit of weight for measuring grain, equal to 2 ser (ca. 2 kilos)",awoó,,,installed_form,awoó,,degener-shina2008:p246:e10,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 10]",d75cf103c1825f09e4170214b2852e1ae2c102ded561d96fddc9ae5b1b735fa8
2026-08-27,2026-08-27,p246:e11,246,TN446831,"ayóo adj. m. solch, solch ein. [T. 1611].",772. ⁋ fem. ayée solch(e). ayéek solch eine. 591.,"solch, solch ein","such, such a",ayóo,adj. | m.,1611,installed_form,ayóo,1611,degener-shina2008:p246:e11,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 11]",7ceceb3a46219864440dd2561fcfca3ce59dbc8d6bafecf46840bc8efc46a486
2026-08-27,2026-08-27,p246:e12,246,TN446831,azmát Größe. [← Ar.-Ur. ʿaẓmat].,576.,Größe,greatness,azmát,,,installed_form,azmát,,degener-shina2008:p246:e12,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 12]",ebd8b0119c227ee619f899266e26fd9f008a72f34e040523dbf05b938764dd9e
2026-08-27,2026-08-27,p246:e13,246,TN446831,"áẓo m. Regen, Feuchtes; Wolke. [T. 549 oder 1340? Ikoh ʌẓ rain, aẓ wet, Atlas 96]. Vgl. uwáalo-áẓo.","146, 165, 166, 505, 585, 586, 605, 654, 720, 721, 726, 736, 737, 739, 744. Gen-s áẓei 227, 562. Locii-s áẓer 562.","Regen, Feuchtes; Wolke. Vgl. uwáalo-áẓo","rain, moisture; cloud",áẓo,m.,,installed_form,áẓo,,degener-shina2008:p246:e13,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 13]",f606b334e19e81bb2f3c7b617a310af8e5e6c109aed8911e77fb4ccc3ea1a719
2026-08-27,2026-08-27,p246:e14,246,TN446831,"b- itr. werden. [T. 9416, 9552. Gramm. 5.7.2].","Inf boóiky 12, 34, 190, 227, 371, 373, 406, 644, 668, 717, 752, 758. Präs 1sm bámus 394; 2sm béenoo 228, 320; 3sm béen 64, 128, 186, 319, 588.4, 597, 617, 619, 643, 661, 684, 692, 700, 701, 708, 713, 715.3, 717, 746, 759.3, 764, 779; 3sf bíin 55, 168, 339, 434, 588.3, 591, 592, 593, 600, 601, 607, 645, 663, 664, 671, 681, 685, 690, 703, 712, 713, 714, 723, 759.3, 772, 780, 781; 3pl béenen 415, 457, 602, 606, 669, 678, 683, 688, 718, 756, 782. Fut 1s bam-a 1, 379; 3s bei 15, 22, 33, 42, 57, 58, 61, 64, 71, 74, 78, 80, 97, 114, 118, 122, 135, 137, 143, 209, 211, 224, 236, 264, 270, 295, 309, 323, 334, 355, 364, 366, 405, 408, 413, 418, 445, 450, 461, 483, 546, 569, 604, 621, 622, 626, 647, 667, 668, 672, 676, 729, 743, 745, 747; 1pl bóon-aa 415; 3pl béen 57, 490, bíin 459. Imp 2s bo 262, 462, 532. Opt bóot 24, 87, 105, 333, 357, 688, 715.1. Voluntativ 1. (29, 429) und 3. (215) Person beéš 29, 215, 429. Imperf 3sm bées 766.2; 3sf bíiš 767.3; 3pl béenes 767.1. Abs beé 117, 125, 209, 559, 588.2, 588.3, 588.4, 590, 611, 640, 661, 719, 731, 737, 747, 767.2, 782, 783, 787.4. Vb.nom. boósaŋ 602, 700. Vb.nom. Dat-s boósaŋeṭ 122. Prät 1sm bígas 379, 525; 3sm búgu-t 238; 3sm búlu 183, 787.3, búlu-t 61, 121, 122, 143, 145, 238, 307, 353, 566, 593, 702, 717, 724, búlu to 105, 121, 158, 713, 715.1, 760, 773; 3sf bíli 441, bíli-t 30, 353, 393, 481, 565, 596, 640, 670, 687, 743, 767.1, bíli to 441, 556, 642, 644, 659, 662, 689; 3pl bíle to 1, 67, 115, 614, 643, bíle-t 168, 717. Perf 3sm bulún 599, 715.1, 3sf bílin 285, 595. Plup 3sf bíiš 640. pp Gen-s bítakei 124; pp Loci-s bíiteǰ 683.",werden,become,b-,itr.,,installed_form,b-,,degener-shina2008:p246:e14,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 246, glossary entry 14]",f605afc89e976945b72427104952150bbe913d1a3cc9882f8bad298440c5c285
2026-08-27,2026-08-27,p247:e01,247,TN446831,"báa m. Viehstall für Kleintiere, Pferch, Hürde. [T. 11480].","Gen-s báai 179, 626. Dat-s báaṭ 179, 729. Abl-s báaejo 719, 721. Locii-s báar 700.","Viehstall für Kleintiere, Pferch, Hürde","stable for small livestock, pen, fold",báa,m.,11480,installed_form,báa,11480,degener-shina2008:p247:e01,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 247, glossary entry 1]",5f88a6eee025c285f57a82444f03a92009b91e7061454f8e80a74651e75c8857
2026-08-27,2026-08-27,p247:e02,247,TN446831,"babalá adv. oben, über dem Boden. [Bur. babalá schwebend, in Eile].","42, 490.","oben, über dem Boden","above, over the ground",babalá,adv.,,installed_form,babalá,,degener-shina2008:p247:e02,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 247, glossary entry 2]",f8b3d2b977046975058e30c1146ef14254710601272cbfa8d3b572ad12de3db5
2026-08-27,2026-08-27,p247:e03,247,TN446831,baábo m. Vater (auch als höfliche Anrede). [T. 9209].,"13, 434.",Vater (auch als höfliche Anrede),father (also as polite form of address),baábo,m.,9209,installed_form,baábo,9209,degener-shina2008:p247:e03,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 247, glossary entry 3]",1427a3a46b468a0a037354dadef9477a29048e31f5f90a36cff8c0c881fbcf10
2026-08-27,2026-08-27,p247:e04,247,TN446831,bačhár m. Kalb (älter als bačhóo). [T. 11241].,Gen-s bačharéi 767.2.,Kalb (älter als bačhóo),calf (older than bačhóo),bačhár,m.,11241,installed_form,bačhár,11241,degener-shina2008:p247:e04,manually collated printed glossary headword paragraph,full manual census against 300 dpi renders with zoomed band verification; Tesseract digit cross-check,no,"degener-shina2008[p. 247, glossary entry 4]",77f92f78b62e2bfd813b0ebc0caf34140963102fd9054becdd3690fa188f17bb
