Record_Type,Source_Key,PDF_Page,Printed_Page,Item,Gloss,Lect_Code,Language_Label,Site,Similarity_Group,Response_Index,Raw_Form,Form,Review,Uncertainty,Source_Scope,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Ga,Gahri,Gawzang,3,1,kɾʌ,kɾʌ,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Gahri-Gawzang]",sillahul2019:g003:sil-lahul-2019-ga-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Bh,Bhoti,Darcha,2,1,ɕɐ,ɕɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Bhoti-Darcha]",sillahul2019:g003:sil-lahul-2019-bh-darcha:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Bh,Bhoti,Darcha,3,2,tɹɐ,tɹɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Bhoti-Darcha]",sillahul2019:g003:sil-lahul-2019-bh-darcha:i2
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Bh,Bhoti,Darcha,6,3,tɹɐ,tɹɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Bhoti-Darcha]",sillahul2019:g003:sil-lahul-2019-bh-darcha:i3
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Bh,Bhoti,Kolong,2,1,ɕɐ,ɕɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Bhoti-Kolong]",sillahul2019:g003:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Bh,Bhoti,Rarig,2,1,ɕɐ,ɕɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-rarig,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Bhoti-Rarig]",sillahul2019:g003:sil-lahul-2019-bh-rarig:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Bh,Bhoti,Tingrat,2,1,ʂɐ,ʂɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Bhoti-Tingrat]",sillahul2019:g003:sil-lahul-2019-bh-tingrat:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Bh,Bhoti,Khoksar,2,1,ʃɐ,ʃɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-khoksar,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Bhoti-Khoksar]",sillahul2019:g003:sil-lahul-2019-bh-khoksar:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Ld,Ladakhi,Leh,2,1,ʂɐ,ʂɐ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Bh,Bhoti,Spiti,2,1,ʃɐ,ʃɐ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Bhoti-Spiti]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,3,hair,Tb,Tibetan,Lhasa,6,1,ta,ta,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 3, Tibetan-Lhasa]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Hi,Hindi,Standard,3,1,mũh,mũh,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Hindi-Standard]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Hi,Hindi,Standard,4,2,tʃehəɾɐ,tʃehəɾɐ,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Hindi-Standard]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Pg,Pangi,Tindi,3,1,mũ,mũ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Pangi-Tindi]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Ch,Chinali,Gushal,3,1,mũh,mũh,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Chinali-Gushal]",sillahul2019:g004:sil-lahul-2019-ch-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Ch,Chinali,Nalda,3,1,mũh,mũh,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-nalda,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Chinali-Nalda]",sillahul2019:g004:sil-lahul-2019-ch-nalda:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Lo,Lohari,Gondhla,3,1,mu,mu,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Lohari-Gondhla]",sillahul2019:g004:sil-lahul-2019-lo-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Lo,Lohari,Gawzang,3,1,mu,mu,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Lohari-Gawzang]",sillahul2019:g004:sil-lahul-2019-lo-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Pa,Pattani,Jobrang,2,1,moθ,moθ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-jobrang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Pattani-Jobrang]",sillahul2019:g004:sil-lahul-2019-pa-jobrang:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Pa,Pattani,Thirot,2,1,mot ̪,mot ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-thirot,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Pattani-Thirot]",sillahul2019:g004:sil-lahul-2019-pa-thirot:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Pa,Pattani,Udeypur,2,1,mot ̪,mot ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-udeypur,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Pattani-Udeypur]",sillahul2019:g004:sil-lahul-2019-pa-udeypur:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Pa,Pattani,Gushal,2,1,mot̪̚,mot̪̚,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Pattani-Gushal]",sillahul2019:g004:sil-lahul-2019-pa-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Pa,Pattani,Mooling,2,1,mɔt̃ ̪,mɔt̃ ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-mooling,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Pattani-Mooling]",sillahul2019:g004:sil-lahul-2019-pa-mooling:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Pa,Pattani,Tholang,2,1,mot̪̚,mot̪̚,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-tholang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Pattani-Tholang]",sillahul2019:g004:sil-lahul-2019-pa-tholang:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Pa,Pattani,Chimrat,2,1,mot ̪,mot ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-chimrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Pattani-Chimrat]",sillahul2019:g004:sil-lahul-2019-pa-chimrat:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Pa,Pattani,Salgram,2,1,mod ̪,mod ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-salgram,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Pattani-Salgram]",sillahul2019:g004:sil-lahul-2019-pa-salgram:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Ti,Tinani,Sissu,2,1,mʌt ̪,mʌt ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-sissu,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Tinani-Sissu]",sillahul2019:g004:sil-lahul-2019-ti-sissu:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Ti,Tinani,Gondhla,2,1,mod ̪,mod ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Tinani-Gondhla]",sillahul2019:g004:sil-lahul-2019-ti-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Ga,Gahri,Keylong,2,1,moð,moð,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-keylong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Gahri-Keylong]",sillahul2019:g004:sil-lahul-2019-ga-keylong:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Ga,Gahri,Stingri,2,1,mod ̪,mod ̪,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-stingri,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Gahri-Stingri]",sillahul2019:g004:sil-lahul-2019-ga-stingri:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Ga,Gahri,Gawzang,2,1,mod,mod,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Gahri-Gawzang]",sillahul2019:g004:sil-lahul-2019-ga-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Bh,Bhoti,Darcha,1,1,toŋ,toŋ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Bhoti-Darcha]",sillahul2019:g004:sil-lahul-2019-bh-darcha:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Bh,Bhoti,Kolong,1,1,d̪oŋ,d̪oŋ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Bhoti-Kolong]",sillahul2019:g004:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Bh,Bhoti,Rarig,1,1,d̪og,d̪og,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-rarig,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Bhoti-Rarig]",sillahul2019:g004:sil-lahul-2019-bh-rarig:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Bh,Bhoti,Tingrat,1,1,dõ.i,dõ.i,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Bhoti-Tingrat]",sillahul2019:g004:sil-lahul-2019-bh-tingrat:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Bh,Bhoti,Tingrat,1,2,d̪oŋ,d̪oŋ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Bhoti-Tingrat]",sillahul2019:g004:sil-lahul-2019-bh-tingrat:i2
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Bh,Bhoti,Khoksar,1,1,d̪oŋ,d̪oŋ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-khoksar,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Bhoti-Khoksar]",sillahul2019:g004:sil-lahul-2019-bh-khoksar:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Ld,Ladakhi,Leh,1,1,ld̩ oŋ,ld̩ oŋ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Bh,Bhoti,Spiti,1,1,doŋ,doŋ,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Bhoti-Spiti]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,4,face,Tb,Tibetan,Lhasa,1,1,doŋba,doŋba,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 4, Tibetan-Lhasa]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Hi,Hindi,Standard,1,1,ɐŋ̃ kh,ɐŋ̃ kh,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Hindi-Standard]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Pg,Pangi,Tindi,3,1,tir,tir,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Pangi-Tindi]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Ch,Chinali,Gushal,3,1,ʈiɾ,ʈiɾ,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Chinali-Gushal]",sillahul2019:g005:sil-lahul-2019-ch-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Ch,Chinali,Nalda,3,1,tiɾe,tiɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,cih,sil-lahul-2019-ch-nalda,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Chinali-Nalda]",sillahul2019:g005:sil-lahul-2019-ch-nalda:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Lo,Lohari,Gondhla,3,1,tiɾɐ,tiɾɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Lohari-Gondhla]",sillahul2019:g005:sil-lahul-2019-lo-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Lo,Lohari,Gawzang,3,1,tiɾə,tiɾə,Unicode Charis/Doulos SIL text layer,,target,installed,,lhl,sil-lahul-2019-lo-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Lohari-Gawzang]",sillahul2019:g005:sil-lahul-2019-lo-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Pa,Pattani,Jobrang,3,1,tiɾɐh,tiɾɐh,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-jobrang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Pattani-Jobrang]",sillahul2019:g005:sil-lahul-2019-pa-jobrang:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Pa,Pattani,Thirot,3,1,tiɾe,tiɾe,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-thirot,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Pattani-Thirot]",sillahul2019:g005:sil-lahul-2019-pa-thirot:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Pa,Pattani,Udeypur,3,1,tiɾɐ,tiɾɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-udeypur,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Pattani-Udeypur]",sillahul2019:g005:sil-lahul-2019-pa-udeypur:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Pa,Pattani,Gushal,3,1,ʈiɾɐ,ʈiɾɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-gushal,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Pattani-Gushal]",sillahul2019:g005:sil-lahul-2019-pa-gushal:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Pa,Pattani,Mooling,3,1,tiːɾɐ,tiːɾɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-mooling,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Pattani-Mooling]",sillahul2019:g005:sil-lahul-2019-pa-mooling:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Pa,Pattani,Tholang,3,1,ʈiɾɐ,ʈiɾɐ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-tholang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Pattani-Tholang]",sillahul2019:g005:sil-lahul-2019-pa-tholang:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Pa,Pattani,Chimrat,3,1,tiɾh,tiɾh,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-chimrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Pattani-Chimrat]",sillahul2019:g005:sil-lahul-2019-pa-chimrat:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Pa,Pattani,Salgram,3,1,tiɾ,tiɾ,Unicode Charis/Doulos SIL text layer,,target,installed,,lae,sil-lahul-2019-pa-salgram,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Pattani-Salgram]",sillahul2019:g005:sil-lahul-2019-pa-salgram:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Ti,Tinani,Sissu,2,1,mig̚,mig̚,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-sissu,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Tinani-Sissu]",sillahul2019:g005:sil-lahul-2019-ti-sissu:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Ti,Tinani,Gondhla,2,1,mig,mig,Unicode Charis/Doulos SIL text layer,,target,installed,,lbf,sil-lahul-2019-ti-gondhla,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Tinani-Gondhla]",sillahul2019:g005:sil-lahul-2019-ti-gondhla:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Ga,Gahri,Keylong,2,1,miʔ,miʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-keylong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Gahri-Keylong]",sillahul2019:g005:sil-lahul-2019-ga-keylong:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Ga,Gahri,Stingri,2,1,mi,mi,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-stingri,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Gahri-Stingri]",sillahul2019:g005:sil-lahul-2019-ga-stingri:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Ga,Gahri,Gawzang,2,1,miʔ,miʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,bfu,sil-lahul-2019-ga-gawzang,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Gahri-Gawzang]",sillahul2019:g005:sil-lahul-2019-ga-gawzang:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Bh,Bhoti,Darcha,2,1,mi,mi,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-darcha,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Bhoti-Darcha]",sillahul2019:g005:sil-lahul-2019-bh-darcha:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Bh,Bhoti,Kolong,2,1,miʔ,miʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-kolong,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Bhoti-Kolong]",sillahul2019:g005:sil-lahul-2019-bh-kolong:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Bh,Bhoti,Rarig,2,1,mɪk,mɪk,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-rarig,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Bhoti-Rarig]",sillahul2019:g005:sil-lahul-2019-bh-rarig:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Bh,Bhoti,Tingrat,2,1,miʔ,miʔ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-tingrat,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Bhoti-Tingrat]",sillahul2019:g005:sil-lahul-2019-bh-tingrat:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Bh,Bhoti,Khoksar,2,1,mɪ,mɪ,Unicode Charis/Doulos SIL text layer,,target,installed,,sbu,sil-lahul-2019-bh-khoksar,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Bhoti-Khoksar]",sillahul2019:g005:sil-lahul-2019-bh-khoksar:i1
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Ld,Ladakhi,Leh,2,1,mik̚,mik̚,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Ladakhi-Leh]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Bh,Bhoti,Spiti,2,1,mĩk,mĩk,Unicode Charis/Doulos SIL text layer,,prior_list,excluded,previously collected regional comparison list; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Bhoti-Spiti]",
wordlist response,chamberlain-chamberlain2019lahul,46,38,5,eye,Tb,Tibetan,Lhasa,2,1,mik,mik,Unicode Charis/Doulos SIL text layer,,comparison,excluded,standard comparison/control language; retained audit-only,,,"chamberlain-chamberlain2019lahul[Appendix A.4, printed p. 38, item 5, Tibetan-Lhasa]",
