Source_Key,PDF_Page,Printed_Page,Page_Line,Item,Gloss,Source_Code,List,Role,Existing_SSNP_Dialect,Source_Cell,Verified_Cell,Similarity_Groups,Expanded_Forms,Record_Type,Review_Method,Review_Status,Confidence,Status,Reason,Language_ID,Dialect_ID,Citation,Installed_Count,Entry_Keys
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,111,4,face,RAM,Rampur/H.P.,new Indian target,,1  mũ,1  mũ,1,mũ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 4, list RAM]",1,sileasterngujari2023:p042:i004:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,112,4,face,NAL,Nalagarh/H.P.,new Indian target,,1  mũ,1  mũ,1,mũ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 4, list NAL]",1,sileasterngujari2023:p042:i004:NAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,113,4,face,DEH,Dehradun/U.P.,new Indian target,,1  mũ,1  mũ,1,mũ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 4, list DEH]",1,sileasterngujari2023:p042:i004:DEH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,114,4,face,KOT,Kotdwara/U.P.,new Indian target,,1  mũ,1  mũ,1,mũ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 4, list KOT]",1,sileasterngujari2023:p042:i004:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,115,4,face,HAL,Haldwani/U.P.,new Indian target,,1  mũ / 2  tʃɛhɾʌ,1  mũ / 2  tʃɛhɾʌ,1 | 2,mũ | tʃɛhɾʌ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 4, list HAL]",2,sileasterngujari2023:p042:i004:HAL:a1 | sileasterngujari2023:p042:i004:HAL:a2
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,119,5,eye,URD,Urdu,Urdu control,,1  ɑ̃kh,1  ɑ̃kh,1,ɑ̃kh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,120,5,eye,CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,1  ʌkh,1  ʌkh,1,ʌkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,121,5,eye,SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,1  ʌkh,1  ʌkh,1,ʌkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,122,5,eye,GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,1  ʌkh,1  ʌkh,1,ʌkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,123,5,eye,KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,1  ʌkh,1  ʌkh,1,ʌkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,124,5,eye,NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,1  ʌkh,1  ʌkh,1,ʌkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,125,5,eye,CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  ʌkh,1  ʌkh,1,ʌkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,126,5,eye,UDH,Udhampur/J&K,new Indian target,,1  ɑkh,1  ɑkh,1,ɑkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list UDH]",1,sileasterngujari2023:p042:i005:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,127,5,eye,JAM,Jammu/J&K,new Indian target,,1  ɑkh,1  ɑkh,1,ɑkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list JAM]",1,sileasterngujari2023:p042:i005:JAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,128,5,eye,CHA,Chamba/H.P.,new Indian target,,1  ʌkh,1  ʌkh,1,ʌkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list CHA]",1,sileasterngujari2023:p042:i005:CHA:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,129,5,eye,RAM,Rampur/H.P.,new Indian target,,1  ɑkh,1  ɑkh,1,ɑkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list RAM]",1,sileasterngujari2023:p042:i005:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,130,5,eye,NAL,Nalagarh/H.P.,new Indian target,,1  ɑkh,1  ɑkh,1,ɑkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list NAL]",1,sileasterngujari2023:p042:i005:NAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,131,5,eye,DEH,Dehradun/U.P.,new Indian target,,1  ɑkh / 1  ʌkh,1  ɑkh / 1  ʌkh,1 | 1,ɑkh | ʌkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list DEH]",2,sileasterngujari2023:p042:i005:DEH:a1 | sileasterngujari2023:p042:i005:DEH:a2
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,132,5,eye,KOT,Kotdwara/U.P.,new Indian target,,1  ɑkh,1  ɑkh,1,ɑkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list KOT]",1,sileasterngujari2023:p042:i005:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,133,5,eye,HAL,Haldwani/U.P.,new Indian target,,1  ʌkh,1  ʌkh,1,ʌkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 5, list HAL]",1,sileasterngujari2023:p042:i005:HAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,137,6,ear,URD,Urdu,Urdu control,,1  kæn,1  kæn,1,kæn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,138,6,ear,CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,1  kɚs,1  kɚs,1,kɚs,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,139,6,ear,SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,1  kɚs,1  kɚs,1,kɚs,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,140,6,ear,GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,1  kɚn,1  kɚn,1,kɚn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,141,6,ear,KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,1  kɚɠ,1  kɚɠ,1,kɚɠ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list KGH]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,142,6,ear,NAK,North. Azad/Pak,republished SSNP list,SSNP-gojri-NAK,1  kʌɳ,1  kʌɳ,1,kʌɳ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-NAK,,SSNP-gojri-NAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list NAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,143,6,ear,CAK,Centr. Azad/Pak,republished SSNP list,SSNP-gojri-CAK,1  kʌɳ,1  kʌɳ,1,kʌɳ,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CAK,,SSNP-gojri-CAK,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list CAK]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,144,6,ear,UDH,Udhampur/J&K,new Indian target,,1  kɑn,1  kɑn,1,kɑn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-udhampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list UDH]",1,sileasterngujari2023:p042:i006:UDH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,145,6,ear,JAM,Jammu/J&K,new Indian target,,1  kʌn,1  kʌn,1,kʌn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-jammu,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list JAM]",1,sileasterngujari2023:p042:i006:JAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,146,6,ear,CHA,Chamba/H.P.,new Indian target,,1  kʌn,1  kʌn,1,kʌn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-chamba,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list CHA]",1,sileasterngujari2023:p042:i006:CHA:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,147,6,ear,RAM,Rampur/H.P.,new Indian target,,1  kʌn,1  kʌn,1,kʌn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-rampur,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list RAM]",1,sileasterngujari2023:p042:i006:RAM:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,148,6,ear,NAL,Nalagarh/H.P.,new Indian target,,1  kʌn,1  kʌn,1,kʌn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-nalagarh,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list NAL]",1,sileasterngujari2023:p042:i006:NAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,149,6,ear,DEH,Dehradun/U.P.,new Indian target,,1  kʌn,1  kʌn,1,kʌn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-dehra-dun,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list DEH]",1,sileasterngujari2023:p042:i006:DEH:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,150,6,ear,KOT,Kotdwara/U.P.,new Indian target,,1  kʌn,1  kʌn,1,kʌn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-kotdwara,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list KOT]",1,sileasterngujari2023:p042:i006:KOT:a1
hugoniot-polster-ahmad-rajan2023easterngujari,42,34,151,6,ear,HAL,Haldwani/U.P.,new Indian target,,1  kʌn,1  kʌn,1,kʌn,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,installed,,Goj,sil-eastern-gujari-1996-haldwani,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 42, printed p. 34, item 6, list HAL]",1,sileasterngujari2023:p042:i006:HAL:a1
hugoniot-polster-ahmad-rajan2023easterngujari,43,35,24,7,nose,URD,Urdu,Urdu control,,1  nɑk,1  nɑk,1,nɑk,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,Urdu comparison control,,,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 43, printed p. 35, item 7, list URD]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,43,35,25,7,nose,CHT,Chitral/Pak,republished SSNP list,SSNP-gojri-CHT,1  nʌk / 1  nɑs,1  nʌk / 1  nɑs,1 | 1,nʌk | nɑs,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-CHT,,SSNP-gojri-CHT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 43, printed p. 35, item 7, list CHT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,43,35,26,7,nose,SSW,Settlet Swat/Pak,republished SSNP list,SSNP-gojri-SSW,1  nɑs,1  nɑs,1,nɑs,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-SSW,,SSNP-gojri-SSW,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 43, printed p. 35, item 7, list SSW]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,43,35,27,7,nose,GLT,Gilgit/Pak,republished SSNP list,SSNP-gojri-GLT,1  nʌk,1  nʌk,1,nʌk,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-GLT,,SSNP-gojri-GLT,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 43, printed p. 35, item 7, list GLT]",0,
hugoniot-polster-ahmad-rajan2023easterngujari,43,35,28,7,nose,KGH,Kaghan/Pak,republished SSNP list,SSNP-gojri-KGH,1  nʌkh,1  nʌkh,1,nʌkh,response,manual visual comparison against 180-dpi rendered canonical PDF page; Unicode text layer used only as extraction scaffold,complete,high,excluded,audit-only reprint; primary SSNP data already installed as SSNP-gojri-KGH,,SSNP-gojri-KGH,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 43, printed p. 35, item 7, list KGH]",0,
