Status,Entry_Key,Printed_Page,Column,Source_Label,Raw_OCR_Label,Raw_OCR_Block,Form,Gloss,POS,Loan,Uncertain
ocr_unreviewed,mundlay1996:168,20,2,168,168,"batāme (NV) ‘thirst; to be thirsty’, cf. K. tam-, NM tetap.",batāme,thirst; to be thirsty,NV,no,no
ocr_unreviewed,mundlay1996:169,20,2,169,169,batita (Npl) ‘big flies (houseflies)’. The idea of using it in a singular form was laughed at as unrealistic.,batita,big flies (houseflies),Npl,no,no
ocr_unreviewed,mundlay1996:170,20,2,170,L170,"bātuko (N) ‘mango’, cf. Md. bathi, bitki for ‘mango-stone’.",bātuko,mango,N,yes,no
ocr_unreviewed,mundlay1996:171,20,2,171,L171,"bawan (N) ‘wife’s sister’, cf. M. bahin ‘sister’.",bawan,wife,N,yes,no
ocr_unreviewed,mundlay1996:172,20,2,172,172,báy (I) ‘today’.,báy,today,I,no,no
ocr_unreviewed,mundlay1996:173,20,2,173,173,"bãe(n)! (V) ‘to spread leaves on a roof, thatch’.",bãe,"to spread leaves on a roof, thatch",n,no,no
ocr_unreviewed,mundlay1996:174,20,2,174,174,"băen? (Adj) ‘bag’, cf. K. baen ‘good’. Such occasional instances of meaning change are used by Korkus to claim that Nihals do not speak properly and are inferior people.",băen?,bag,Adj,no,no
ocr_unreviewed,mundlay1996:175,20,2,175,?175,"bāãy-piyā (NC) ‘female papiha bird’. Its NH dialect name is piyu, bT M. ‘woman’.",bāãy-piyā,female papiha bird,NC,no,yes
ocr_unreviewed,mundlay1996:176,20,2,176,L176,"beččerko (V) ‘to advise; thoughť, cf. H. bicār, M. vičār.",beččerko,,V,yes,no
ocr_unreviewed,mundlay1996:177,20,2,177,177,"beddiso (NC) ‘opaque’. This is be-diso. Reduplication of d by phonological condi- tioning. diso > cf. HM dis ‘to appear, see’.",beddiso,opaque,NC,no,no
ocr_unreviewed,mundlay1996:178,20,2,178,178,bé (V) ‘to give’. (GRG bed-.),bé,to give,V,no,no
ocr_unreviewed,mundlay1996:179,20,2,179,179,bédi(N) dialect variant of 180.,bédi,,N,no,no
ocr_unreviewed,mundlay1996:180,20,2,180,180,bédo! (N) ‘enmity; eviľ.,bédo!,,N,no,no
ocr_unreviewed,mundlay1996:181,20,2,181,181,bedo? (N) ‘stick (wooden)’.,bedo?,stick (wooden),N,no,no
ocr_unreviewed,mundlay1996:182,20,2,182,182,"bekki (V) ‘to sow; to reap’, see 202.",bekki,to sow; to reap,V,no,no
ocr_unreviewed,mundlay1996:183,20,2,183,L183,"bela (V) ‘to mix (dough, etc.)’, cf. H. belnā ‘to roll out breaďd’.",bela,"to mix (dough, etc.)",V,yes,no
ocr_unreviewed,mundlay1996:184,20,2,184,L184,"beldār (N) ‘mason’, cf. M. beldār ‘stone cutter’.",beldār,mason,N,yes,no
ocr_unreviewed,mundlay1996:185,20,2,185,185,"bendi (N) ‘jungle’, ? cf. bir SM.",bendi,jungle,N,no,no
ocr_unreviewed,mundlay1996:186,20,2,186,186,bénge áji (NC) ‘husband’s elder sister’.,bénge áji,husband,NC,no,no
ocr_unreviewed,mundlay1996:187,20,2,187,?187,"benga (N) ‘unit of length between thumb and the small finger with hand stretched’, cf. M. vengh.",benga,unit of length between thumb and the small finger with hand stretched,N,no,yes
ocr_unreviewed,mundlay1996:188,20,2,188,188,be-nitto (NC) ‘blunt; not sharp’.,be-nitto,blunt; not sharp,NC,no,no
ocr_unreviewed,mundlay1996:189,20,2,189,189,"bepa (VY) ‘to thicken (gravy, ete. y’.",bepa,"to thicken (gravy, ete. y",VY,no,no
ocr_unreviewed,mundlay1996:190,20,2,190,?190,"bėra (N) ‘near relatives’, cf. Md. beda.",bėra,near relatives,N,no,yes
ocr_unreviewed,mundlay1996:191,20,2,191,L191,"berči (N) ‘spear’, cf. M. barči.",berči,spear,N,yes,no
ocr_unreviewed,mundlay1996:192,20,2,192,192,beríy (V) ‘to cut woođ’; -y- causal.,beríy,to cut woođ,V,no,no
ocr_unreviewed,mundlay1996:193,20,2,193,193,"béri! (V) ‘to gather’,",béri!,to gather,V,no,no
ocr_unreviewed,mundlay1996:194,20,2,194,?194,"ber? (V) ‘to beat a drum’, cf. M. bheri ʻa kind of a drum’; cf. SM bad-, baq-.",ber?,to beat a drum,V,no,yes
ocr_unreviewed,mundlay1996:195,20,2,195,195,"bér? (V) ‘to use’, e.g. dakhryaki bérika ‘uses left hand’, cf. Ga. ba()-,",bér?,to use,V,no,no
ocr_unreviewed,mundlay1996:196,21,1,196,196,"bérko (N) ‘frog’ in one dialect, ‘tomcat’ in another’.",bérko,frog,N,no,no
ocr_unreviewed,mundlay1996:197,21,1,197,L197,"berya (Adj) ‘naked’, cf. K. beria ‘mad’.",berya,naked,Adj,yes,no
ocr_unreviewed,mundlay1996:198,21,1,198,L198,beryay-re (NC) ‘madman’.,beryay-re,madman,NC,yes,no
ocr_unreviewed,mundlay1996:199,21,1,199,199,"bérto (N) ‘husband’s brother’, cf. HM bir, yir.",bérto,husband,N,no,no
ocr_unreviewed,mundlay1996:200,21,1,200,200,"beso (V) ‘to whistle’, cf. GR siq.",beso,to whistle,V,no,no
ocr_unreviewed,mundlay1996:201,21,1,201,L201,"besuddi (NV) ‘faint, swoon’, cf. M. bešuddhi.",besuddi,"faint, swoon",NV,yes,no
ocr_unreviewed,mundlay1996:202,21,1,202,202,bétki (V) ‘to sow’; see 182.,bétki,to sow,V,no,no
ocr_unreviewed,mundlay1996:203,21,1,203,203,betto (V) ‘to die’.,betto,to die,V,no,no
ocr_unreviewed,mundlay1996:204,21,1,204,204,"bétto (V) ‘to be destroyed by someone’, e.g. yedigota béttoka daveyna ‘bees killed by medicine’.",bétto,to be destroyed by someone,V,no,no
ocr_unreviewed,mundlay1996:205,21,1,205,205,"béthe (I) negative particle; bé?, béthela, béthel are other forms given by the same informant.",béthe,,I,no,no
ocr_unreviewed,mundlay1996:206,21,1,206,206,"bethei (I) ‘not, see 54a; no other recorded occurrence recorded separately; baithna (used as a euphemism for menstruation seclusion).",bethei,,I,no,no
ocr_unreviewed,mundlay1996:207,21,1,207,207,béthel(a) (I) see 205.,béthel,,a,no,no
ocr_unreviewed,mundlay1996:208,21,1,208,L208,"bether (PP) ‘underneath’, cf. H. bhitar.",bether,underneath,PP,yes,no
ocr_unreviewed,mundlay1996:209,21,1,209,209,"bí(V) ‘to rise, stand, wake up’, cf. K. bid-.",bí,"to rise, stand, wake up",V,no,no
ocr_unreviewed,mundlay1996:210,21,1,210,210,"bibol (N) ‘marking nuť’, bibbā.",bibol,marking nuť,N,no,no
ocr_unreviewed,mundlay1996:211,21,1,211,211,"bicala páåáto (VC) to be asked for in marriage’. (Among Nihals, the man invariably proposes.)",bicala páåáto,,VC,no,no
ocr_unreviewed,mundlay1996:212,21,1,212,212,bicå (V) ‘to ask a question’; see 176.,bicå,to ask a question,V,no,no
ocr_unreviewed,mundlay1996:213,21,1,213,L213,"bida (V) ‘to see off; say goodbye’, cf. H. bidā.",bida,to see off; say goodbye,V,yes,no
ocr_unreviewed,mundlay1996:214,21,1,214,214,"bidiko (num) ‘one’. Also found as bege (dialect variant), bada, bidik, bidi, cf. SG boi, GR mui (stem mid-).",bidiko,one,num,no,no
ocr_unreviewed,mundlay1996:215,21,1,215,L215,"bigar (I) ‘without’, cf. HM bigar.",bigar,without,I,yes,no
ocr_unreviewed,mundlay1996:216,21,1,216,?216,bigri (N) ‘name of a cooking vessel (possibly a loan).,bigri,,N,no,yes
ocr_unreviewed,mundlay1996:217,21,1,217,217,"bigi (V) ‘to blow (on fire); to blow (flute, etc.)’, cf. SM ped- ‘to blow a musical instrument’.",bigi,"to blow (on fire); to blow (flute, etc.)",V,no,no
ocr_unreviewed,mundlay1996:218,21,1,218,L218,"bigiri(N) ‘bangles’, cf. M. bangdi.",bigiri,bangles,N,yes,no
ocr_unreviewed,mundlay1996:219,21,1,219,L219,"bijali batti (NC) ‘petromax lamp’, cf. H. batti ‘light’, bijli ‘electric’.",bijali batti,petromax lamp,NC,yes,no
ocr_unreviewed,mundlay1996:220,21,1,220,220,biji negative particle used only with impera- tive verbs.,biji,,,no,no
ocr_unreviewed,mundlay1996:221,21,1,221,221,"bijjok (VC) ‘to lie in wait for prey’. The first element is *bid-, the second is obscure.",bijjok,to lie in wait for prey,VC,no,no
ocr_unreviewed,mundlay1996:222,21,1,222,222,"bikama (V) ‘to tum someone away’, cf. K. bae.",bikama,to tum someone away,V,no,no
ocr_unreviewed,mundlay1996:223,21,1,223,223,biki (V) ‘to make’.,biki,to make,V,no,no
ocr_unreviewed,mundlay1996:224,21,2,224,224,bikiko (V) ‘to be made’.,bikiko,to be made,V,no,no
ocr_unreviewed,mundlay1996:225,21,2,225,L225,"bira (N) ‘betel leaf, cf. HMd. bida.",bira,,N,yes,no
ocr_unreviewed,mundlay1996:226,21,2,226,L226,"biri (N) ‘Indian cigarette’, cf. HM biri.",biri,Indian cigarette,N,yes,no
ocr_unreviewed,mundlay1996:227,21,2,227,227,"birto (N) ‘father-in-law’; see 199,",birto,father-in-law,N,no,no
ocr_unreviewed,mundlay1996:228,21,2,228,228,birtom (N) ‘father’s elder brother; wife’s elder sister; father-in-law’; see 199 and 227.,birtom,father,N,no,no
ocr_unreviewed,mundlay1996:229,21,2,229,229,"bitini (NV) ‘bed; to spread bedclothes’, cf. NM bil-, bel- ‘to spread’, GR bed-saq.",bitini,bed; to spread bedclothes,NV,no,no
ocr_unreviewed,mundlay1996:230,21,2,230,230,"bitil (N) ‘sand’, cf. GR bitig ‘salt’.",bitil,sand,N,no,no
ocr_unreviewed,mundlay1996:231,21,2,231,231,bithil (N) dialect variant of 229.,bithil,,N,no,no
ocr_unreviewed,mundlay1996:232,21,2,232,232,"bitthāwi obscure verbal form; no recorded parallel: ‘union, horizon, meeting’, e.g. agāso bitthāwi khārā ‘sky and earth meeting on horizon’.",bitthāwi obscure verbal form; no recorded parallel,"union, horizon, meeting",,no,no
ocr_unreviewed,mundlay1996:233,21,2,233,233,"biyā (N) ‘village’. a. biyā raywāsi (NC) ‘village dweller’. L raywāsi loan, H. rahivasi.",biyā,village,N,no,no
ocr_unreviewed,mundlay1996:234,21,2,234,234,"bogon (NV) ‘cry of a monkey’, cf. SM bor-.",bogon,cry of a monkey,NV,no,no
ocr_unreviewed,mundlay1996:235,21,2,235,235,"bokki (V} ‘to construct, to tie something; bind’, cf. SM bod-. -ki- in Nihali is added to root morphemes of verbs — its function is obscure. In Korku, Ķi is an intensifier.",bokki,"to construct, to tie something; bind",V,no,no
ocr_unreviewed,mundlay1996:236,21,2,236,236,bokhārā (N) ‘loins’.,bokhārā,loins,N,no,no
ocr_unreviewed,mundlay1996:237,21,2,237,237,"bologo čikin (N) ‘caterpillar’, cf. K. cikkini ‘mosquito’. In Nihali, bologo does not occur by itself.",bologo čikin,caterpillar,N,no,no
ocr_unreviewed,mundlay1996:238,21,2,238,238,bolor (N) ‘an edible root’.,bolor,an edible root,N,no,no
ocr_unreviewed,mundlay1996:239,21,2,239,L239,"bombil (N) ʻa variety of fish known in Indian English as Bombay duck, cf. M. bombil.",bombil,,N,yes,no
ocr_unreviewed,mundlay1996:240,21,2,240,L?240,"bombo (NV) ‘cry of anguish at childbirth’, e.g. bombo biji ‘do not shout’, cf. M. bomb marne ‘cry loudly’. But M. uses it generally, not just for childbirth. Cf. R. bombo ‘sexual intercourse’. Is it a loan into Marathi? For in M. it also describes ritual shout at Holi celebration.",bombo,cry of anguish at childbirth,NV,yes,yes
ocr_unreviewed,mundlay1996:241,21,2,241,241,bo(m)moki (N) ‘siblings’; see 266 bum(b)luy-. f,bo,siblings,m,no,no
ocr_unreviewed,mundlay1996:242,21,2,242,242,"bonde (N) ‘bud’, cf. M. bond ‘bud on a cotton tree’.",bonde,bud,N,no,no
ocr_unreviewed,mundlay1996:243,21,2,243,243,bondo (V) ‘separate grain from chaff.,bondo,,V,no,no
ocr_unreviewed,mundlay1996:244,21,2,244,244,"bor(Adj- V) ‘hard’, cf. M. bobor.",bor,hard,Adj- V,no,no
ocr_unreviewed,mundlay1996:245,21,2,245,245,"bora (N) ‘scrotum’, cf. K. boda ‘penis’.",bora,scrotum,N,no,no
ocr_unreviewed,mundlay1996:246,21,2,246,246,borsal (N) ‘a species of bird’.,borsal,a species of bird,N,no,no
ocr_unreviewed,mundlay1996:247,21,2,247,L247,"boto (N) ‘finger’, cf. M. bot, K. booto.",boto,finger,N,yes,no
ocr_unreviewed,mundlay1996:248,21,2,248,L248,"botor (N) ‘hare; rabbit’, cf. Hd.",botor,hare; rabbit,N,yes,no
ocr_unreviewed,mundlay1996:249,21,2,249,249,bothya (N) ‘a variety of fish’.,bothya,a variety of fish,N,no,no
ocr_unreviewed,mundlay1996:250,21,2,250,L250,"bóy (N) ‘grass, reed, weed, etc.’, cf. K. boe.",bóy,"grass, reed, weed, etc.",N,yes,no
ocr_unreviewed,mundlay1996:251,22,1,251,251,búči(N) ‘nape of the neck’.,búči,nape of the neck,N,no,no
ocr_unreviewed,mundlay1996:252,22,1,252,L252,"buču (N) ‘breast, nipple’, cf. K. bucu, Md. buca.",buču,"breast, nipple",N,yes,no
ocr_unreviewed,mundlay1996:253,22,1,253,L253,"budi (N) ‘buttock’. Md. bud meaning same, also meaning ‘bottom’.",budi,buttock,N,yes,no
ocr_unreviewed,mundlay1996:254,22,1,254,L254,"búdi (V) ‘to set (of the sun); to drown’, cf. M. budne ‘sink, drown, set’.",búdi,to set (of the sun); to drown,V,yes,no
ocr_unreviewed,mundlay1996:255,22,1,255,255,buddi (V) dialect variant of 254.,buddi,,V,no,no
ocr_unreviewed,mundlay1996:256,22,1,256,Ł256,buddo-kāmāy (V) ‘to dip into’.,buddo-kāmāy,to dip into,V,yes,no
ocr_unreviewed,mundlay1996:257,22,1,257,257,bukki (V) ‘to kiss’.,bukki,to kiss,V,no,no
ocr_unreviewed,mundlay1996:258,22,1,258,258,"budu (V) dialect variant of 254, 255.",budu,,V,no,no
ocr_unreviewed,mundlay1996:259,22,1,259,259,buduluij (N) ‘bird’s nest’.,buduluij,bird,N,no,no
ocr_unreviewed,mundlay1996:260,22,1,260,260,"bulu (N) ‘bubble’, cf. SM. bubu-lap, M. budbuda, H. bulbula.",bulu,bubble,N,no,no
ocr_unreviewed,mundlay1996:261,22,1,261,26l,"buluruij (V) ‘slip (handhold, foothold, ete.)’.",buluruij,"slip (handhold, foothold, ete.)",V,no,no
ocr_unreviewed,mundlay1996:262,22,1,262,262,budulwi (N) dialect variant of 259.,budulwi,,N,no,no
ocr_unreviewed,mundlay1996:263,22,1,263,263,buluruy(e) (V) dialect variant of 261.,buluruy,,e,no,no
ocr_unreviewed,mundlay1996:264,22,1,264,264,bulurik (V) ‘to be tickleď’.,bulurik,to be tickleď,V,no,no
ocr_unreviewed,mundlay1996:265,22,1,265,265,bumli (N) ‘navel’.,bumli,navel,N,no,no
ocr_unreviewed,mundlay1996:266,22,1,266,Ł266,"bum(b)luy (N) ‘navel’, cf. K. būbluj, M. bembi. Cf. K. būībuki ‘siblings from the same navel’?",bum,navel,b,yes,no
ocr_unreviewed,mundlay1996:267,22,1,267,Ł267,"bundi! (N) ‘tree tunk’, cf. M. bundha.",bundi!,tree tunk,N,yes,no
ocr_unreviewed,mundlay1996:268,22,1,268,268,"bundi? (N) ‘nearby place’. This could be the same morpheme as 267,",bundi?,nearby place,N,no,no
ocr_unreviewed,mundlay1996:269,22,1,269,269,"burāco (Adj - V) ‘to be spoilt’, cf. H. burā ‘bad, spoilt’.",burāco,to be spoilt,Adj - V,no,no
ocr_unreviewed,mundlay1996:270,22,1,270,270,butu (N) ʻa kind of grass used for thatching’. bh,butu,a kind of grass used for thatching,N,no,no
ocr_unreviewed,mundlay1996:271,22,1,271,Ł271,"bhāgā (Adj) ‘big, much’. Sk. bhāgā is a ‘section, portion of and is definitely not related. a. bhāgā aba (NC) ‘grandfather’. b. bhāgā biya (NC) ‘town’, lit. ‘big village’. c. bhāgā dāi (NC) ʻelder brother’, cf. Sk. dāyabhāga ‘mheritance portion of the brothers’. d. bhägā dinā mānšo (NC) ‘old man’. e bhāgā dinā bāi (NC) ‘old woman’. f. bhaāgā dinā kol (NC) ‘old woman’. g. bhāgā māy (NC) ‘grandmother’.",bhāgā,"big, much",Adj,yes,no
ocr_unreviewed,mundlay1996:272,22,2,272,272,"bhāgāta (Npl) ‘ancestors’ (never in sg.), cf. M. bhagat ‘religious priest in the folk tradition who is possessed by “ancestors”?",bhāgāta,ancestors,Npl,no,no
ocr_unreviewed,mundlay1996:273,22,2,273,273,bhagān obscure formation from 271: ‘loudly’.,bhagān obscure formation from 271,loudly,,no,no
ocr_unreviewed,mundlay1996:274,22,2,274,274,bhāgeli (Adj) ‘long’.,bhāgeli,long,Adj,no,no
ocr_unreviewed,mundlay1996:275,22,2,275,275,"bhakkháru (NC) ʻa large group’. bhag(a) + kháru, lit. ‘big herd of cattle’, e.g., bhakkáru saduta ‘assembly of medicine-men’.",bhakkháru,a large group,NC,no,no
ocr_unreviewed,mundlay1996:276,22,2,276,276,"bhāgā pasārā (NC) ‘broad’, also ‘wide cervix’.",bhāgā pasārā,broad,NC,no,no
ocr_unreviewed,mundlay1996:277,22,2,277,277,bhāgel see 274.,bhāgel,,,no,no
ocr_unreviewed,mundlay1996:278,22,2,278,278,bhagato (N) ‘(white) magician’; see 272.,bhagato,(white) magician,N,no,no
ocr_unreviewed,mundlay1996:279,22,2,279,L279,"bhaggo (N) ‘stork’, cf. M. bagla, Sk. baka.",bhaggo,stork,N,yes,no
ocr_unreviewed,mundlay1996:280,22,2,280,7280,bhajá (V) ‘to engage in activity’.,bhajá,to engage in activity,V,no,no
ocr_unreviewed,mundlay1996:281,22,2,281,Ł281,"bhaji (N) ‘vegetables’, cf. M. bhaji.",bhaji,vegetables,N,yes,no
ocr_unreviewed,mundlay1996:282,22,2,282,Ł282,"bhakkam (Adj) ‘solid’, cf. M. bhakkam.",bhakkam,solid,Adj,yes,no
ocr_unreviewed,mundlay1996:283,22,2,283,Ł283,"bhālā (N) ‘spear’, M. bhālā.",bhālā,spear,N,yes,no
ocr_unreviewed,mundlay1996:284,22,2,284,284,"bhāl-kol (NC) ‘first wife (when alivey. Now bigamy is impossible, but folk stories have polygamy. a. bhāl kolnā palšo (NC) ‘first wife’s children’.",bhāl-kol,"first wife (when alivey. Now bigamy is impossible, but folk stories have polygamy. a. bhāl kolnā palšo (NC) ‘first wife",NC,no,no
ocr_unreviewed,mundlay1996:285,22,2,285,285,bham(b)(a)ra (N) ‘cough’.,bham,cough,b,no,no
ocr_unreviewed,mundlay1996:286,22,2,286,Ł286,"bhānda (N) ‘pot, Md. bhānda.",bhānda,,N,yes,no
ocr_unreviewed,mundlay1996:287,22,2,287,Ł287,"bhānda-kundā (NC) ‘pots and pans’, cf. M. bhāndi kundi.",bhānda-kundā,pots and pans,NC,yes,no
ocr_unreviewed,mundlay1996:288,22,2,288,288,bharan(e)wa (N) ‘earthworm.,bharan,,e,no,no
ocr_unreviewed,mundlay1996:289,22,2,289,289,bháte (I) ‘now’. a. bháte menditi (I) ‘approaching night’.,bháte,now,I,no,no
ocr_unreviewed,mundlay1996:290,22,2,290,290,"bhäwri (N) ‘back’. It could be bhaw-ri (re, -ri dialect variation of personalizers). a. bayi-bhāwri (NC) ‘women folk’, lit., ‘backs of women’ (cf. ‘heads of cattle, etc.’ in English).",bhäwri,back,N,no,no
ocr_unreviewed,mundlay1996:291,22,2,291,291,bhed(a)rā (N) ‘potato’.,bhed,potato,a,no,no
ocr_unreviewed,mundlay1996:292,22,2,292,292,bhekí (V) ‘to break’.,bhekí,to break,V,no,no
ocr_unreviewed,mundlay1996:293,22,2,293,293,bhek(V) dialect variant of 292.,bhek,,V,no,no
ocr_unreviewed,mundlay1996:294,22,2,294,294,"bheltāni (Adj) ‘various’, cf. M. bhalta ‘odd’, Md. bhalta ‘various’.",bheltāni,various,Adj,no,no
ocr_unreviewed,mundlay1996:295,22,2,295,Ł295,"bhendye (N) *okra (ladies fingers)’, cf. Md. bhende.",bhendye,,N,yes,no
ocr_unreviewed,mundlay1996:296,22,2,296,296,"bhengi (N) ‘member of the sweeper caste of Hindus’, cf. M. bhangi.",bhengi,member of the sweeper caste of Hindus,N,no,no
ocr_unreviewed,mundlay1996:297,22,2,297,297,bhér (V) ‘harrow’.,bhér,harrow,V,no,no
ocr_unreviewed,mundlay1996:298,22,2,298,Ł298,"bhéra (V) ‘to ll’, cf. M. bharne.",bhéra,to ll,V,yes,no
ocr_unreviewed,mundlay1996:299,22,2,299,299,bherjoli (N) ‘a small red jungle flower used as a spice in cooking’.,bherjoli,a small red jungle flower used as a spice in cooking,N,no,no
ocr_unreviewed,mundlay1996:300,22,2,300,300,bheriya (V) variant of 298.,bheriya,,V,no,no
ocr_unreviewed,mundlay1996:301,22,2,301,301,"bheriyākāmā (V) ‘to cause to fill, i.e., the pot fills; 1 fill the pot’.",bheriyākāmā,"to cause to fill, i.e., the pot fills; 1 fill the pot",V,no,no
ocr_unreviewed,mundlay1996:302,23,1,302,302,bherya (Adj) ‘fulr.,bherya,,Adj,no,no
ocr_unreviewed,mundlay1996:303,23,1,303,L?303,"bhketiri (V) ‘to cut, to chop wood’, cf. Sk. bhid ‘cut.",bhketiri,"to cut, to chop wood",V,yes,yes
ocr_unreviewed,mundlay1996:304,23,1,304,L304,"bhikko (V) ‘beg, cf. M. bhik (noun), bhikkhu Prakrit for Buddhist mendicant. Buddhist monks were contemptuously referred to as beggars later after Buddhism collapsed in India.",bhikko,,V,yes,no
ocr_unreviewed,mundlay1996:305,23,1,305,L305,"bhillā (N) ‘kite (birdy , cf. K. bhilla?",bhillā,,N,yes,no
ocr_unreviewed,mundlay1996:306,23,1,306,L306,"bhil (N) ‘man from the bhil tribe’, cf. M. bhilla, H. bhil.",bhil,man from the bhil tribe,N,yes,no
