Printed_Page|Column|Item|List|Letter|Headword|Grammar|Gloss_German|Gloss_English|Etymology|Editor_Note
334|R|37|gr|K|kakavi|f|Kessel, Kochtopf|kettle; cooking pot|< gr. κακκάβη|
334|R|38|gr|K|kalca, kalce|pl|Hose|trousers|< gr. κάλτσα|
334|R|39|gr|K|kalemida|f|Emaille, Glasur|enamel; glaze|eher < rum. cărămidă als < gr. κεραμίδι "Ziegel"?|
334|R|40|gr|K|kambana|f|(Sinti) Uhr|clock|< gr. καμπάνα "Glocke" ?|
334|R|41|gr|K|kanavi|f|Hanf|hemp|< gr. καννάβι|
335|L|01|gr|K|kanzavuri||Igel|hedgehog|< gr. σκαντζόχοιρος; ferner steht pers. xārāndaz "Stachelschwein"|no grammatical label
335|L|02|gr|K|kapa|f|Decke, Bettzeug|blanket; bedding|< gr. κάπ(π)α oder skr. kapa?|
335|L|03|gr|K|karavdi|f|Krebs, Krabbe|crayfish; crab|< gr. καραβίδα|
335|L|04|gr|K|karfin|f (m)|Nagel|nail|< gr. καρφί|
335|L|05|gr|K|katun|f|(Sa) Kleid, Decke, Leinen|garment; blanket; linen|< gr. κατούνα|
335|L|06|gr|K|kavadźi|f|Anteri, Kleid, Mantel|anteri; garment; coat|< mgr. καβαδή "männliches Kleidungsstück"|
335|L|07|gr|K|kerjasi f (So), kraš, kraši|f|(Sa) Kirsche|cherry|< gr. κεράσι|
335|L|08|gr|K|kinosarel|tr|schütteln|to shake|< gr. κινώ "bewegen"?|
335|L|09|gr|K|kirvo|m|Pate; Patenkind|godfather; godchild|kaum < gr. κουμπάρος (Mikl)|
335|L|10|gr|K|klidi|f|Schlüssel|key|< gr. κλειδί|
335|L|11|gr|K|kloškerida (Finck); kločika (Col); kockarida, lockarida|f|Rülpsen, Schluckauf|belching; hiccup|vgl. gr. κλόξος, λόξυγγας|
335|L|12|gr|K|klodol|tr|verschließen|to lock|< gr. κλειδώνω|
335|L|13|gr|K|klono|m|Traube|grape|< gr. κλώνος "Zweig"|
335|L|14|gr|K|koč|f (m)|Knie, Knöchel|knee; ankle|< gr. κότσι "Fußknöchel" oder arm. koč "Klotz, Baumstumpf"?; vgl. Ind. Etyma|
335|L|15|gr|K|kočano|m|Maiskolben, Strunk|corncob; stalk|zu gr. κοτσάνι?; vgl.a. rum. cocean "Maisstengel"; skr. kočan(j) "Strunk"|
335|L|16|gr|K|kókalo|m|Knochen|bone|< gr. κόκκαλο|
335|L|17|gr|K|kolis|f|Schweißstelle|weld|< gr. κόλληση "Klebstoff, Lötung"|
335|L|18|gr|K|koli(sare)l|tr|löten, schweißen|to solder; to weld|< gr. κολλώ "kleben"|
335|L|19|gr|K|kombo|m|Knoten|knot|< gr. κόμπος|
335|L|20|gr|K|komi|adv|(Sinti, Sa) mehr, noch|more; still|< gr. ἀκόμη|
335|L|21|gr|K|konaris|m|(Lípa) Ast|branch|< gr. κοντάρι ο. κλωνάρι|
335|L|22|gr|K|kopana|f|(Col) Trog|trough|< gr. κοπάνα|
335|L|23|gr|K|kopidi|f|Meißel|chisel|< gr. κοπίδι|
335|R|24|gr|K|kora|xref|s. ora|||see-reference
335|R|25|gr|K|korako m (Sinti), korangos (Urs)||Krähe|crow|< gr. κοράκι, κόρακας|no grammatical label on the second headword
335|R|26|gr|K|kovari, kuvari|m|Knäuel|ball of yarn|< gr. κουβάρι|
335|R|27|gr|K|kraj|m|Kornelkirsche (Frucht)|cornelian cherry|< gr. κρανιά|
335|R|28|gr|K|kraši|xref|s. kerjasi|||see-reference
335|R|29|gr|K|kris(i)|f/m|Urteil, Gericht|judgement; court|< gr. κρίση "Urteil"|
335|R|30|gr|K|krokidi|f|Werg|tow|< gr. κροκίδι|
335|R|31|gr|K|ksilavi, silavi|m|Zange|tongs|< mgr. ὀξυλάβη|
335|R|32|gr|K|kuduni|m|Glocke, Pferdeglocke|bell; horse bell|< gr. κουδούνι|
335|R|33|gr|K|kufo|m|Höhle, Käfig|cave; cage|Kontam. < gr. κουφός "hohl" u. κλουβί "Käfig"|
335|R|34|gr|K|kukli f (So), kukla (Thes)||Puppe|doll|< gr. κούκλα|no grammatical label on the second headword
335|R|35|gr|K|kukin|f|Korn, Same|grain; seed|< gr. κουκ(κ)ί|
335|R|36|gr|K|kukudi|f|Hagel|hail|< gr. κουκούδι|
335|R|37|gr|K|kukuj|m|Kügelchen|little ball|< gr. κουκούλι|
335|R|38|gr|K|kuna|f|Wiege, Schaukel|cradle; swing|< gr. κούνια, mgr. a. κοῦννα|
335|R|39|gr|K|kunil, kunizel|tr|schaukeln|to rock|< gr. κουνώ|
335|R|40|gr|K|kurka|f|Pute|turkey hen|< gr. κούρκα/ rum. curcă|
335|R|41|gr|K|kurko|m|Sonntag, Markt(tag), Woche|Sunday; market day; week|< gr. κυριακή "Sonntag"|
335|R|42|gr|K|kutula|f|Art Hammer, mit dem der Schmied seine Anwesenheit kundtut|kind of hammer with which the smith announces his presence|vgl. gr. κουτουλιά|
335|R|43|gr|L|lehusno|adj|: ~ řomni Wöchnerin|woman in childbed|< gr. λεχούσα "Wöchnerin"|gloss given only through the printed phrase lehusno řomni
335|R|44|gr|L|limóri|m|Grab|grave|< gr. dial. λιμόρι < μνημόριον|
335|R|45|gr|L|lisavel|itr|(Thes) trauern|to mourn|< gr. λυπούμαι, aor λυπ(ή)θηκε ?|
335|R|46|gr|L|livadźin|f|Weide, Wiese|pasture; meadow|< gr. λιβάδι|
335|R|47|gr|L|lockarida|xref|s. kloškerida|||see-reference
335|R|48|gr|L|luludźi|f|Blume|flower|< gr. λουλούδι|
335|R|49|gr|L|lutria, lutra|f|(Sa) Spülküche|scullery|< gr. λουτρό "Bad, Badehaus"|
336|L|01|gr|M|mahri(sare)l|tr|beschmutzen, verunreinigen|to soil; to defile|< gr. μαγαρίζω "beschmutzen" ?|
336|L|02|gr|M|makar|adv|wenigstens|at least|< rum. măcár / skr. mákar < gr. μακάρι|
336|L|03|gr|M|mami|f|Großmutter, alte Frau|grandmother; old woman|< gr. μαμμή "Hebamme"?; s.a. Ind. Etyma|
336|L|04|gr|M|melaxno|adj|brünett|dark-haired|< gr. μελαχροινός|
336|L|05|gr|M|meli|f|Biene|bee|< gr. μέλι "Honig"|
336|L|06|gr|M|mesali|f|Handtuch, Kopftuch|towel; headscarf|< gr. dial. μεσάλι "Serviette, Tischtuch"|
336|L|07|gr|M|mihani|m|Blasebalg|bellows|< gr. μηχανή|
336|L|08|gr|M|mijazol, amijol|itr|ähneln|to resemble|< gr. μοιάζει|
336|L|09|gr|M|milja|f|tausend|thousand|< mgr. μίλια "Meile", auch "1000" ?|
336|L|10|gr|M|misali|f|Tisch|table|< alb. mësállë, bulg. mesal < gr. με(ν)σαλι(ο)ν, μισάλιν|
336|L|11|gr|M|mismeri|m|Mittag|midday|< gr. μεσημέρι|
336|L|12|gr|M|mojra|pl/f|Senf|mustard|gekürzt < gr. σαλαμούρα o.ä.|
336|L|13|gr|M|molivi|m|Blei|lead|< gr. μολύβι|
336|L|14|gr|M|monaxo|m|(Bischoff) Mönch|monk|< gr. μοναχός|
336|L|15|gr|M|more!/ mori!|Anrede für männl./weibl. Person|he!|hey!|< gr. μωρέ/μωρή; slav. alb. móre|
336|L|16|gr|M|mrahozel|itr|frieren|to freeze|kontam. < slav. mraz + paho < gr. πάγος?|
336|L|17|gr|M|muhi|f|Moder|mould|< gr. μούχλα|
336|L|18|gr|M|muhjazel|itr|verschimmeln (Brot)|to go mouldy (of bread)|< gr. μουχλιάζει|
336|L|19|gr|M|muhli|f|Nebel|fog|< gr. ὀμίχλη|
336|L|20|gr|M|mura f, muros|m|(Thes) Beere|berry|< gr. μοῦρο, μουριά oder rum. mură|
336|L|21|gr|M|muskári m (Bug.), muskaris (Thes)||(männliches) Büffelkalb|male buffalo calf|< gr. μοσχάρι|
336|L|22|gr|M|mustak(a)|f|Schnurrbart|moustache|< gr. μουστάκα; vgl. skr. mustaci; rum. mustaţă|
336|R|23|gr|N|najis||danke!|thank you!|zu gr. νά ὑγιαίνης oder νά ζήσεις ?|no grammatical label
336|R|24|gr|N|namboreme|adj|krank|ill|< na + gr. μπορεῖ; vgl. gr. δέ μπορεῖ "ist krank" bzw. ἀνήμπορος|
336|R|25|gr|N|nandořimata|f|Unreife|unripeness|< nane + gr. ὥριμος "reif"|
336|R|26|gr|N|napoda|adj/adv|umgedreht, kopfüber|turned round; upside down|< gr. ἀνάποδα|
336|R|27|gr|O|oxto|num|acht|eight|< gr. ὀχτώ|
336|R|28|gr|O|ora f (Sa); kora (So)||Stunde|hour|< gr. ὥρα; kora < ek + ὥρα|
336|R|29|gr|O|orta, vorta|adv|aufrecht, geradeaus, richtig|upright; straight ahead; correct|< gr. ὀρθός, adv ὀρθά|
336|R|30|gr|O|orto(sare)l|tr|aufrichten, berichtigen|to set upright; to correct|< gr. ὀρθώνω|
336|R|31|gr|P|paho|m|Eis, Frost|ice; frost|< gr. πάγος "Eis, Frost"|
336|R|32|gr|P|pahosávol|p-i|gefrieren, sich erkälten|to freeze; to catch cold|< gr. παγώνω "frieren"|
336|R|33|gr|P|paxni|f|Tau, Rauhreif|dew; hoarfrost|< gr. πάχνη|
336|R|34|gr|P|paxuni|m|(So) Kinn|chin|kontam. aus gr. πηγούνι u. σαγόνι|
336|R|35|gr|P|paiano|m|(Sa) Pfau|peacock|< gr. παγόνι "Pfau"|
336|R|36|gr|P|pajda|f|Schleuder|sling|< gr. παγίδα oder mak. dial pajda|
336|R|37|gr|P|palaska|f|Säbel|sabre|< gr. παλάσκα "Patronentasche" oder rum. palască < tk. palaska "Koppel"|
336|R|38|gr|P|pale|adv|wieder, von neuem|again; anew|< gr. πάλι, πάλε "wieder"; kaum < ai. paryaya- "Wende, Drehung" o. pare (Sa)|
336|R|39|gr|P|panda|adv|noch, dazu|still; in addition|< gr. πάντα "immer"|
336|R|40|gr|P|papin|f|Gans, Ente|goose; duck|< gr. παπί "Ente"|
336|R|41|gr|P|papo, papus|m|Großvater|grandfather|< gr. παπποῦς, πάππος|
336|R|42|gr|P|paramiči, paramisi|f/m|Märchen, Erzählung|tale; story|< gr. παραμύθι|
336|R|43|gr|P|paraštuj f, parasko (Sa)||Freitag|Friday|< gr. παρασκευή|
336|R|44|gr|P|partokoli|m|Apfelsine|orange|< gr. πορτοκάλι|the etymology bracket is printed at the head of p. 337 col. 1
337|L|01|gr|P|patozel|tr|drücken, pressen|to press|< gr. πατώ "treten, zertreten"|the bracket printed above this entry belongs to partokoli on p. 336
337|L|02|gr|P|patum|f|Sohle, Ferse|sole; heel|< gr. πατούνα|
337|L|03|gr|P|pefti|f|Donnerstag|Thursday|< gr. πέμπτη|
337|L|04|gr|P|peninda, pinda|num|fünfzig|fifty|< gr. πενήντα|
337|L|05|gr|P|per(i)si|adv|voriges Jahr|last year|< gr. πέρ(υ)σι|
337|L|06|gr|P|petalo|m|Hufeisen|horseshoe|< gr. πέταλο|
337|L|07|gr|P|pezal|adv|(Thes) zu Fuß|on foot|< gr. πεζός + adv. -al|
337|L|08|gr|P|piperi|m|Pfeffer|pepper|< gr. πιπέρι|
337|L|09|gr|P|piro(sare)l|tr|härten; rösten|to harden; to roast|< gr. πυρώνω|
337|L|10|gr|P|pirostija|f|Dreifuß|trivet|< gr. πυροστιά "Dreifuß"; auch rum. pirostie, bulg.|
337|L|11|gr|P|pištena|f|(Sa) Taube|dove|< gr. πιτσούνι "junge Taube" ?|
337|L|12|gr|P|plima|f|(Thes) Schwemme|watering place|< gr. πλήμμη Flut|
337|L|13|gr|P|podźa¹|f|Unterrock|petticoat|< gr. ποδιά "Schürze"|homonym 1
337|L|14|gr|P|podźa²|pl|Schuhe; podźisarel Schuhe anziehen|shoes|zu gr. (ὑ)πόδημα|homonym 2; derived verb printed inside the entry
337|L|15|gr|P|popersi|adv|vorletztes Jahr|the year before last|< gr. πρόπερσι|
337|L|16|gr|P|porik|f|Kompott|stewed fruit|< gr. ὀπωρικό "Frucht"|
337|L|17|gr|P|praxosarel|tr|begraben|to bury|< gr. παραχώνω ? oder Eigenbildung zu slav. prax "Staub, Asche"|
337|L|18|gr|P|prandosávol|p-i|heiraten|to marry|< gr. παντρεύομαι|
337|L|19|gr|P|prepno|adj|(Thes) passend|fitting|< gr. (καθώς) πρέπει|
337|L|20|gr|P|proini|f|Tau|dew|< gr. πρωινός "morgendlich" ?|
337|L|21|gr|R|rafin|f|Rücken|back|kontam. < gr. ραφή "Naht" u. ράχη "Rücken"|
337|L|22|gr|R|rahciri|m|Schmiede|smithy|< gr. ἐργαστήριο "Werkstatt"|
337|L|23|gr|R|ramosarel|xref|s. hramosarel|||see-reference
337|L|24|gr|R|rapani, repani|f|(Sinti) Rübe, Rettich|turnip; radish|< gr. ραπάνι|
337|R|25|gr|R|ravnos|m|(Sa) Himmel|sky|< gr. οὐρανός "Himmel"|
337|R|26|gr|R|rimitil|xref|s. hrimitisarel|||see-reference
337|R|27|gr|R|rimo(sare)l, rumosarel|tr|verderben, zerstören|to spoil; to destroy|< gr. ρημάζω "zerstören"|
337|R|28|gr|R|rini, erni|f|Feile|file|< gr. ρίνη|
337|R|29|gr|R|riviti||(Col) Erbse|pea|< gr. ρεβίθι|no grammatical label
337|R|30|gr|R|roxer-|tr|(Sa) kastrieren|to castrate|durch Metathese < gr. ὄρχις "Hoden", ὀρχοτομέω "kastrieren" ?|
337|R|31|gr|R|rovli|f|Stab, Pfahl|staff; pole|gr. ραβδί bzw. ρόπαλον "Knüppel" nicht wahrscheinlich; s. Ind. Etyma|
337|R|32|gr|R|rutuni|f|Nasenflügel, Nasenloch|nostril|< gr. ρουθούνι|
337|R|33|gr|Ř|řəci|f|Harz, Teer|resin; tar|< gr. ρετσίνι "Harz", vgl.a. rum. rășină|
337|R|34|gr|S|sali f, pl salja||Speichel|saliva|< gr. σάλιο, pl σάλια; sali mit eigener Singularisierung|
337|R|35|gr|S|salivari|m|Zügel, Halfter|rein; halter|< mgr. σαλιβάριον|
337|R|36|gr|S|samuna|xref|s. šambona|||see-reference
337|R|37|gr|S|sanidi|f|Brett|board|< gr. σανίδι|
337|R|38|gr|S|sapuj|m|Seife|soap|< gr. σαπούνι|
337|R|39|gr|S|saranda|num|vierzig|forty|< gr. σαράντα|
337|R|40|gr|S|savato|m|Samstag|Saturday|< gr. σάββατο|
337|R|41|gr|S|sfiri|m|Hammer|hammer|< gr. σφυρί|
337|R|42|gr|S|sija(s)!|interj|zum Wohl!, danke|to your health!; thank you|< gr. εἰς ὑγιεία (σου)|
337|R|43|gr|S|silavi|xref|s. ksilavi|||see-reference
337|R|44|gr|S|siloderno|adj|gewaltsam, kräftig|violent; strong|zu gr. ξυλοδαρμός ?|
337|R|45|gr|S|simagi|f|Zeichen|sign|< gr. σημάδι|
337|R|46|gr|S|sirma|f|Saite, Draht|string; wire|< gr. σύρμα oder rum. sîrma < tk.|
337|R|47|gr|S|skafidi|f|Trog, Mulde|trough; hollow|< gr. σκαφίδι "kleiner Trog"|
337|R|48|gr|S|skamin|f|Sessel|chair|< gr. σκαμνί|
338|L|01|gr|S|skorjálos|m|Schlackenschaufel|slag shovel|zu gr. σκωρία "Schlacke"|
338|L|02|gr|S|skudela|f|(Sa) Geschirr, Teller|dishes; plate|< gr. σκουτέλ(λ)α < lat. scutella oder < frz. escudele|
338|L|03|gr|S|smaura|f|(Sa) Himbeere|raspberry|< gr. σμέουρο|
338|L|04|gr|S|sponxa|f|Schwamm|sponge|< gr. σπόγγος ?|
338|L|05|gr|S|stadik|f|Mütze, Kappe, Hut|cap; hat|< gr. σκιάδι|
338|L|06|gr|S|strafil|impers|es blitzt|it lightens|< gr. ἀστράφτει|
338|L|07|gr|S|strafin|f|Glanz, Helligkeit|brightness; light|< gr. ἀστραπή, mit p > f nach dem Verb|
338|L|08|gr|S|strangil|tr|auspressen|to squeeze out|< gr. στραγγίζω|
338|L|09|gr|Š|šambona f (Sa) Waldhorn; samuna (Thes)||Pfeife|pipe|< gr. τσαμπούνα, ζαμπούνα < ital. zampogna "Hirtenflöte" ?|
338|L|10|gr|Š|štopi(n)|f|Flachs|flax|< gr. στουπί|
338|L|11|gr|T|tasja, tajsa, tehara|adv|morgen|tomorrow|< gr. ταχιά "morgen"; s.a. Ind. Etyma: kaliko|
338|L|12|gr|T|terenice|pl|gleicher Abstand (bei Murmelspiel); equal distance (game of marbles)|equal distance (in a game of marbles)|< gr. ταίρι ?|the only entry in the lists with an English gloss beside the German
338|L|13|gr|T|tetradźi(n)|f|Mittwoch|Wednesday|< gr. τετάρτη "Mittwoch"+ dźi (< dives)|
338|L|14|gr|T|tigáni|m|Pfanne, Tiegel|pan; skillet|< serb. tiganj oder eher gr. τιγάνι|
338|L|15|gr|T|timin|f|(Bar) Preis, Wert|price; value|< gr. τιμή|
338|L|16|gr|T|tinanel, cinjazel|tr|schütteln; itr zittern|to shake; to tremble|< gr. τινάζω|
338|L|17|gr|T|tirax f/ m, čiox (Sa)||Schuh, Stiefel|shoe; boot|zu gr. τσαρούχι "Sandale"?; s.a. Iran. Etyma|
338|L|18|gr|T|trijanda, tranda|num|dreißig|thirty|< gr. τριάντα|
338|L|19|gr|T|tromal|itr|wagen, dürfen|to dare; to be allowed|< gr. τολμώ "wagen"; nicht < ai. tumra- "stark" (vgl. Turner)|
338|L|20|gr|T|tromin|xref|s. dromin|||see-reference
338|R|21|gr|T|tsewni|xref|s. cevni|||see-reference
338|R|22|gr|T|tumbe, tumbime|part|umgestürzt|overturned|< gr. τούμπα "Purzelbaum" oder skr. tumbati|
338|R|23|gr|TH|them|m|Land, Staat, Gebiet|land; state; region|< arm. them < gr. θέμα (Verwaltungseinheit)|
338|R|24|gr|V|valin|f|(Sinti, Sa) Fenster, Flasche|window; bottle|< gr. γυαλί "Glas"|
338|R|25|gr|V|valgora|f|(Sa) Markt|market|< gr. ἀγορά "Markt"|
338|R|26|gr|V|vardil|itr|beobachten, achtgeben|to watch; to pay attention|< skr. vardati "aufpassen, achtgeben"; vgl. gr. βάρδα! "Achtung!"|
338|R|27|gr|V|vari|f|großer Hammer|sledgehammer|< gr. βαριά "Vorschlaghammer"|
338|R|28|gr|V|Vasí|m|orthodoxes Neujahr|Orthodox New Year|< gr. Βασίλης; slav. Vasili|printed with a capital V
338|R|29|gr|V|vorta|xref|s. orta|||see-reference
338|R|30|gr|V|vraxnome|part|heiser, rauh, erkältet|hoarse; rough; having a cold|< gr. βραχνός|
338|R|31|gr|V|vraxtula, vraxtura|f|Schmiedewerkzeug|smith's tool|< gr. βρεχτούρα|
338|R|32|gr|V|vrasi|f|Kochen, Dampf|boiling; steam|< gr. βράση|
338|R|33|gr|V|vrontil|impers|es donnert|it thunders|< gr. βροντάει "es donnert"|
338|R|34|gr|V|vurca|f|Bürste|brush|< gr. βούρτσα|
338|R|35|gr|Z|zaharo|m|Zucker|sugar|< gr. ζάχαρη, bzw. rum. zahar|
338|R|36|gr|Z|zali(sare)l|tr|betäuben, bewußtlos schlagen|to stun; to knock unconscious|< gr. ζαλίζω "schwindlig machen"|
338|R|37|gr|Z|zarosardol|p-i|sich sträuben, schaudern|to bristle; to shudder|< gr. ζαρώνω "falten, runzeln"|
338|R|38|gr|Z|zerva|adv|(Sinti, Sa) links|left|< gr. ζερβός, adv. ζερβά "links"|
338|R|39|gr|Z|zgorija|f|Schlacke|slag|< gr. σκωρία|
338|R|40|gr|Z|zilvini, zilverel|tr|(Sa) Eifersucht erregen|to make jealous|< gr. ζήλεια "Eifersucht"|
338|R|41|gr|Z|zumbas|m|Ahle|awl|< gr. ζουμπᾶς < tk. zımba|
338|R|42|gr|Z|zumi|f|Suppe|soup||last entry of the section; the source prints no etymology bracket for it
