Record_Type,Item,Gloss,Site_Code,Site_Name,Source_Dialect_Label,PDF_Page,Printed_Page,Column,Cell_Image,Manual_Transcription,Manual_Review,Uncertainty,OCR_Evidence,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Keys
wordlist cell,16,bangle,MAN,Manali,Kullui,36,29,3,cells/i016-MAN-pdf036.png,ˈbəŋgə,manual-source-image,,16. banga,installed,,kul,sil-kullu-1985-manali,"blair2021kullu[Appendix C, printed p. 29, item 16, Manali]",silkullu1985:man:i016:v1
wordlist cell,1,body,RAI,Raila,Inner Seraji,36,29,1,cells/i001-RAI-pdf036.png,ˈkajə,manual-source-image,,'kaj^,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 1, Raila]",silkullu1985:rai:i001:v1
wordlist cell,2,head,RAI,Raila,Inner Seraji,36,29,1,cells/i002-RAI-pdf036.png,mʌɳɖə,manual-source-image,,mundo,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 2, Raila]",silkullu1985:rai:i002:v1
wordlist cell,3,face,RAI,Raila,Inner Seraji,36,29,1,cells/i003-RAI-pdf036.png,matʰə,manual-source-image,,matha,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 3, Raila]",silkullu1985:rai:i003:v1
wordlist cell,4,eye,RAI,Raila,Inner Seraji,36,29,1,cells/i004-RAI-pdf036.png,ˈatʃi,manual-source-image,,'atli,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 4, Raila]",silkullu1985:rai:i004:v1
wordlist cell,5,nose,RAI,Raila,Inner Seraji,36,29,1,cells/i005-RAI-pdf036.png,naːk,manual-source-image,,na:k,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 5, Raila]",silkullu1985:rai:i005:v1
wordlist cell,6,mouth,RAI,Raila,Inner Seraji,36,29,1,cells/i006-RAI-pdf036.png,kʰakʰ,manual-source-image,,khakh,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 6, Raila]",silkullu1985:rai:i006:v1
wordlist cell,7,arm,RAI,Raila,Inner Seraji,36,29,1,cells/i007-RAI-pdf036.png,baː,manual-source-image,,ba:,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 7, Raila]",silkullu1985:rai:i007:v1
wordlist cell,8,palm,RAI,Raila,Inner Seraji,36,29,1,cells/i008-RAI-pdf036.png,tʰəɳaːl,manual-source-image,,tàna:l',installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 8, Raila]",silkullu1985:rai:i008:v1
wordlist cell,9,finger,RAI,Raila,Inner Seraji,36,29,1,cells/i009-RAI-pdf036.png,gʌtʰi,manual-source-image,,gothi,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 9, Raila]",silkullu1985:rai:i009:v1
wordlist cell,10,belly,RAI,Raila,Inner Seraji,36,29,1,cells/i010-RAI-pdf036.png,dʌɳɖə,manual-source-image,,da:n?,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 10, Raila]",silkullu1985:rai:i010:v1
wordlist cell,11,leg,RAI,Raila,Inner Seraji,36,29,1,cells/i011-RAI-pdf036.png,dʒoŋgə,manual-source-image,,dzong®,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 11, Raila]",silkullu1985:rai:i011:v1
wordlist cell,12,foot,RAI,Raila,Inner Seraji,36,29,1,cells/i012-RAI-pdf036.png,dʒoŋgə,manual-source-image,,dzoyg,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 12, Raila]",silkullu1985:rai:i012:v1
wordlist cell,13,skin,RAI,Raila,Inner Seraji,36,29,1,cells/i013-RAI-pdf036.png,kʰaːl / kʊpɽə,manual-source-image,,kha:l/klp/^,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 13, Raila]",silkullu1985:rai:i013:v1|silkullu1985:rai:i013:v2
wordlist cell,14,bone,RAI,Raila,Inner Seraji,36,29,1,cells/i014-RAI-pdf036.png,həɖokə,manual-source-image,,. hapks,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 14, Raila]",silkullu1985:rai:i014:v1
wordlist cell,15,blood,RAI,Raila,Inner Seraji,36,29,1,cells/i015-RAI-pdf036.png,loː,manual-source-image,,lou,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 15, Raila]",silkullu1985:rai:i015:v1
wordlist cell,16,bangle,RAI,Raila,Inner Seraji,36,29,1,cells/i016-RAI-pdf036.png,bəŋgə,manual-source-image,,baygr,installed,,kul,sil-kullu-1985-raila,"blair2021kullu[Appendix C, printed p. 29, item 16, Raila]",silkullu1985:rai:i016:v1
wordlist cell,1,body,MAR,Maraur,Inner Seraji,36,29,2,cells/i001-MAR-pdf036.png,ʃəreːr / deː,manual-source-image,,Jaseif de,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 1, Maraur]",silkullu1985:mar:i001:v1|silkullu1985:mar:i001:v2
wordlist cell,2,head,MAR,Maraur,Inner Seraji,36,29,2,cells/i002-MAR-pdf036.png,muː / mʌɳɖə,manual-source-image,,ти: /mond,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 2, Maraur]",silkullu1985:mar:i002:v1|silkullu1985:mar:i002:v2
wordlist cell,3,face,MAR,Maraur,Inner Seraji,36,29,2,cells/i003-MAR-pdf036.png,muː,manual-source-image,,mu:,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 3, Maraur]",silkullu1985:mar:i003:v1
wordlist cell,4,eye,MAR,Maraur,Inner Seraji,36,29,2,cells/i004-MAR-pdf036.png,ətʃi,manual-source-image,,^ti,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 4, Maraur]",silkullu1985:mar:i004:v1
wordlist cell,5,nose,MAR,Maraur,Inner Seraji,36,29,2,cells/i005-MAR-pdf036.png,nak,manual-source-image,,nak,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 5, Maraur]",silkullu1985:mar:i005:v1
wordlist cell,6,mouth,MAR,Maraur,Inner Seraji,36,29,2,cells/i006-MAR-pdf036.png,kʰakʰ,manual-source-image,,khakh,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 6, Maraur]",silkullu1985:mar:i006:v1
wordlist cell,7,arm,MAR,Maraur,Inner Seraji,36,29,2,cells/i007-MAR-pdf036.png,ba,manual-source-image,,ba,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 7, Maraur]",silkullu1985:mar:i007:v1
wordlist cell,8,palm,MAR,Maraur,Inner Seraji,36,29,2,cells/i008-MAR-pdf036.png,tʰəɳaːl,manual-source-image,,tna:l,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 8, Maraur]",silkullu1985:mar:i008:v1
wordlist cell,9,finger,MAR,Maraur,Inner Seraji,36,29,2,cells/i009-MAR-pdf036.png,gʊtʰi,manual-source-image,,guthi,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 9, Maraur]",silkullu1985:mar:i009:v1
wordlist cell,10,belly,MAR,Maraur,Inner Seraji,36,29,2,cells/i010-MAR-pdf036.png,dʌɳɖə,manual-source-image,,daň',installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 10, Maraur]",silkullu1985:mar:i010:v1
wordlist cell,11,leg,MAR,Maraur,Inner Seraji,36,29,2,cells/i011-MAR-pdf036.png,tʰaːr / dəŋgə,manual-source-image,,thais/dango,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 11, Maraur]",silkullu1985:mar:i011:v1|silkullu1985:mar:i011:v2
wordlist cell,12,foot,MAR,Maraur,Inner Seraji,36,29,2,cells/i012-MAR-pdf036.png,dʒəŋgə,manual-source-image,,dz11g,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 12, Maraur]",silkullu1985:mar:i012:v1
wordlist cell,13,skin,MAR,Maraur,Inner Seraji,36,29,2,cells/i013-MAR-pdf036.png,kʰal,manual-source-image,,khal,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 13, Maraur]",silkullu1985:mar:i013:v1
wordlist cell,14,bone,MAR,Maraur,Inner Seraji,36,29,2,cells/i014-MAR-pdf036.png,(h)əɖokə,manual-source-image,,. h)1Fk^,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 14, Maraur]",silkullu1985:mar:i014:v1
wordlist cell,15,blood,MAR,Maraur,Inner Seraji,36,29,2,cells/i015-MAR-pdf036.png,loː,manual-source-image,,,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 15, Maraur]",silkullu1985:mar:i015:v1
wordlist cell,16,bangle,MAR,Maraur,Inner Seraji,36,29,2,cells/i016-MAR-pdf036.png,bəŋgə,manual-source-image,,vbheq,installed,,kul,sil-kullu-1985-maraur,"blair2021kullu[Appendix C, printed p. 29, item 16, Maraur]",silkullu1985:mar:i016:v1
wordlist cell,1,body,SID,Sidua,Inner Seraji,37,30,3,cells/i001-SID-pdf037.png,de,manual-source-image,,de,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 1, Sidua]",silkullu1985:sid:i001:v1
wordlist cell,2,head,SID,Sidua,Inner Seraji,37,30,3,cells/i002-SID-pdf037.png,mʊɳɖə,manual-source-image,,munda,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 2, Sidua]",silkullu1985:sid:i002:v1
wordlist cell,3,face,SID,Sidua,Inner Seraji,37,30,3,cells/i003-SID-pdf037.png,mũː,manual-source-image,,,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 3, Sidua]",silkullu1985:sid:i003:v1
wordlist cell,4,eye,SID,Sidua,Inner Seraji,37,30,3,cells/i004-SID-pdf037.png,akɪ,manual-source-image,,aki,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 4, Sidua]",silkullu1985:sid:i004:v1
wordlist cell,5,nose,SID,Sidua,Inner Seraji,37,30,3,cells/i005-SID-pdf037.png,nakʰ,manual-source-image,,nakh,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 5, Sidua]",silkullu1985:sid:i005:v1
wordlist cell,6,mouth,SID,Sidua,Inner Seraji,37,30,3,cells/i006-SID-pdf037.png,kʰakʰ,manual-source-image,,khakh,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 6, Sidua]",silkullu1985:sid:i006:v1
wordlist cell,7,arm,SID,Sidua,Inner Seraji,37,30,3,cells/i007-SID-pdf037.png,bʰa,manual-source-image,,bha,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 7, Sidua]",silkullu1985:sid:i007:v1
wordlist cell,8,palm,SID,Sidua,Inner Seraji,37,30,3,cells/i008-SID-pdf037.png,tʰəɳali,manual-source-image,,thanali,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 8, Sidua]",silkullu1985:sid:i008:v1
wordlist cell,9,finger,SID,Sidua,Inner Seraji,37,30,3,cells/i009-SID-pdf037.png,gʰʊntɪ,manual-source-image,,ghunti.,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 9, Sidua]",silkullu1985:sid:i009:v1
wordlist cell,10,belly,SID,Sidua,Inner Seraji,37,30,3,cells/i010-SID-pdf037.png,pʰet,manual-source-image,,phet,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 10, Sidua]",silkullu1985:sid:i010:v1
wordlist cell,11,leg,SID,Sidua,Inner Seraji,37,30,3,cells/i011-SID-pdf037.png,dʒəŋgə,manual-source-image,,ebüezp,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 11, Sidua]",silkullu1985:sid:i011:v1
wordlist cell,12,foot,SID,Sidua,Inner Seraji,37,30,3,cells/i012-SID-pdf037.png,dʒəŋgə,manual-source-image,,:ebhezp,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 12, Sidua]",silkullu1985:sid:i012:v1
wordlist cell,13,skin,SID,Sidua,Inner Seraji,37,30,3,cells/i013-SID-pdf037.png,tʃəmbəɖi,manual-source-image,,tfambadi,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 13, Sidua]",silkullu1985:sid:i013:v1
wordlist cell,14,bone,SID,Sidua,Inner Seraji,37,30,3,cells/i014-SID-pdf037.png,(h)əɖikeː,manual-source-image,,(h)adike:,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 14, Sidua]",silkullu1985:sid:i014:v1
wordlist cell,15,blood,SID,Sidua,Inner Seraji,37,30,3,cells/i015-SID-pdf037.png,lo,manual-source-image,,10,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 15, Sidua]",silkullu1985:sid:i015:v1
wordlist cell,16,bangle,SID,Sidua,Inner Seraji,37,30,3,cells/i016-SID-pdf037.png,tʃʊti,manual-source-image,,tsuti,installed,,kul,sil-kullu-1985-sidua,"blair2021kullu[Appendix C, printed p. 30, item 16, Sidua]",silkullu1985:sid:i016:v1
wordlist cell,1,body,JIB,Jibhi,Inner Seraji,37,30,1,cells/i001-JIB-pdf037.png,dʒɪsəm,manual-source-image,,dzisom,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 1, Jibhi]",silkullu1985:jib:i001:v1
wordlist cell,2,head,JIB,Jibhi,Inner Seraji,37,30,1,cells/i002-JIB-pdf037.png,mʌɳɖə,manual-source-image,,mondo,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 2, Jibhi]",silkullu1985:jib:i002:v1
wordlist cell,3,face,JIB,Jibhi,Inner Seraji,37,30,1,cells/i003-JIB-pdf037.png,moː,manual-source-image,,mo:,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 3, Jibhi]",silkullu1985:jib:i003:v1
wordlist cell,4,eye,JIB,Jibhi,Inner Seraji,37,30,1,cells/i004-JIB-pdf037.png,aːtʃ,manual-source-image,,a: t),installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 4, Jibhi]",silkullu1985:jib:i004:v1
wordlist cell,5,nose,JIB,Jibhi,Inner Seraji,37,30,1,cells/i005-JIB-pdf037.png,nakʰ,manual-source-image,,nakh,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 5, Jibhi]",silkullu1985:jib:i005:v1
wordlist cell,6,mouth,JIB,Jibhi,Inner Seraji,37,30,1,cells/i006-JIB-pdf037.png,kʰakʰ,manual-source-image,,khakh,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 6, Jibhi]",silkullu1985:jib:i006:v1
wordlist cell,7,arm,JIB,Jibhi,Inner Seraji,37,30,1,cells/i007-JIB-pdf037.png,baː,manual-source-image,,ba:,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 7, Jibhi]",silkullu1985:jib:i007:v1
wordlist cell,8,palm,JIB,Jibhi,Inner Seraji,37,30,1,cells/i008-JIB-pdf037.png,notʰali,manual-source-image,,nothali,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 8, Jibhi]",silkullu1985:jib:i008:v1
wordlist cell,9,finger,JIB,Jibhi,Inner Seraji,37,30,1,cells/i009-JIB-pdf037.png,gʊtʰi,manual-source-image,,guthi,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 9, Jibhi]",silkullu1985:jib:i009:v1
wordlist cell,10,belly,JIB,Jibhi,Inner Seraji,37,30,1,cells/i010-JIB-pdf037.png,peːt / dʌɳ,manual-source-image,,pe:t/dăn,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 10, Jibhi]",silkullu1985:jib:i010:v1|silkullu1985:jib:i010:v2
wordlist cell,11,leg,JIB,Jibhi,Inner Seraji,37,30,1,cells/i011-JIB-pdf037.png,dʒəŋgə,manual-source-image,,dzang,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 11, Jibhi]",silkullu1985:jib:i011:v1
wordlist cell,12,foot,JIB,Jibhi,Inner Seraji,37,30,1,cells/i012-JIB-pdf037.png,dʒəŋgə,manual-source-image,,dzang°,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 12, Jibhi]",silkullu1985:jib:i012:v1
wordlist cell,13,skin,JIB,Jibhi,Inner Seraji,37,30,1,cells/i013-JIB-pdf037.png,kʊpɽo,manual-source-image,,klpo,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 13, Jibhi]",silkullu1985:jib:i013:v1
wordlist cell,14,bone,JIB,Jibhi,Inner Seraji,37,30,1,cells/i014-JIB-pdf037.png,əkə,manual-source-image,,ACK^,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 14, Jibhi]",silkullu1985:jib:i014:v1
wordlist cell,15,blood,JIB,Jibhi,Inner Seraji,37,30,1,cells/i015-JIB-pdf037.png,loːu,manual-source-image,,,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 15, Jibhi]",silkullu1985:jib:i015:v1
wordlist cell,16,bangle,JIB,Jibhi,Inner Seraji,37,30,1,cells/i016-JIB-pdf037.png,bəŋgə,manual-source-image,,bayga,installed,,kul,sil-kullu-1985-jibhi,"blair2021kullu[Appendix C, printed p. 30, item 16, Jibhi]",silkullu1985:jib:i016:v1
wordlist cell,1,body,BAT,Bathad,Inner Seraji,37,30,2,cells/i001-BAT-pdf037.png,dʒʊsəm,manual-source-image,,dzuşam.:,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 1, Bathad]",silkullu1985:bat:i001:v1
wordlist cell,2,head,BAT,Bathad,Inner Seraji,37,30,2,cells/i002-BAT-pdf037.png,mʊɳɖə,manual-source-image,,mund..,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 2, Bathad]",silkullu1985:bat:i002:v1
wordlist cell,3,face,BAT,Bathad,Inner Seraji,37,30,2,cells/i003-BAT-pdf037.png,mũː,manual-source-image,,,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 3, Bathad]",silkullu1985:bat:i003:v1
wordlist cell,4,eye,BAT,Bathad,Inner Seraji,37,30,2,cells/i004-BAT-pdf037.png,otʃʰ,manual-source-image,,otsh,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 4, Bathad]",silkullu1985:bat:i004:v1
wordlist cell,5,nose,BAT,Bathad,Inner Seraji,37,30,2,cells/i005-BAT-pdf037.png,nakʰ,manual-source-image,,nakh,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 5, Bathad]",silkullu1985:bat:i005:v1
wordlist cell,6,mouth,BAT,Bathad,Inner Seraji,37,30,2,cells/i006-BAT-pdf037.png,kʰakʰ,manual-source-image,,khakh,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 6, Bathad]",silkullu1985:bat:i006:v1
wordlist cell,7,arm,BAT,Bathad,Inner Seraji,37,30,2,cells/i007-BAT-pdf037.png,bʰa,manual-source-image,,bha,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 7, Bathad]",silkullu1985:bat:i007:v1
wordlist cell,8,palm,BAT,Bathad,Inner Seraji,37,30,2,cells/i008-BAT-pdf037.png,natʰali,manual-source-image,,nathali,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 8, Bathad]",silkullu1985:bat:i008:v1
wordlist cell,9,finger,BAT,Bathad,Inner Seraji,37,30,2,cells/i009-BAT-pdf037.png,gʰʊntʰi,manual-source-image,,ghunthi,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 9, Bathad]",silkullu1985:bat:i009:v1
wordlist cell,10,belly,BAT,Bathad,Inner Seraji,37,30,2,cells/i010-BAT-pdf037.png,pʰetʰ,manual-source-image,,pheth,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 10, Bathad]",silkullu1985:bat:i010:v1
wordlist cell,11,leg,BAT,Bathad,Inner Seraji,37,30,2,cells/i011-BAT-pdf037.png,dʒoŋg,manual-source-image,,•БGczp,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 11, Bathad]",silkullu1985:bat:i011:v1
wordlist cell,12,foot,BAT,Bathad,Inner Seraji,37,30,2,cells/i012-BAT-pdf037.png,poɽi,manual-source-image,,pojil.,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 12, Bathad]",silkullu1985:bat:i012:v1
wordlist cell,13,skin,BAT,Bathad,Inner Seraji,37,30,2,cells/i013-BAT-pdf037.png,tʃəmbəɖi,manual-source-image,,tsamocali,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 13, Bathad]",silkullu1985:bat:i013:v1
wordlist cell,14,bone,BAT,Bathad,Inner Seraji,37,30,2,cells/i014-BAT-pdf037.png,həɖikə,manual-source-image,,hacika,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 14, Bathad]",silkullu1985:bat:i014:v1
wordlist cell,15,blood,BAT,Bathad,Inner Seraji,37,30,2,cells/i015-BAT-pdf037.png,lo,manual-source-image,,,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 15, Bathad]",silkullu1985:bat:i015:v1
wordlist cell,16,bangle,BAT,Bathad,Inner Seraji,37,30,2,cells/i016-BAT-pdf037.png,bəŋgə,manual-source-image,,.eslng,installed,,kul,sil-kullu-1985-bathad,"blair2021kullu[Appendix C, printed p. 30, item 16, Bathad]",silkullu1985:bat:i016:v1
wordlist cell,1,body,GAR,Garsah,Kullui,38,31,3,cells/i001-GAR-pdf038.png,dʒɪsəm,manual-source-image,,dzis'm,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 31, item 1, Garsah]",silkullu1985:gar:i001:v1
wordlist cell,2,head,GAR,Garsah,Kullui,38,31,3,cells/i002-GAR-pdf038.png,mʌɳɖi,manual-source-image,,2. mandi,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 31, item 2, Garsah]",silkullu1985:gar:i002:v1
wordlist cell,3,face,GAR,Garsah,Kullui,38,31,3,cells/i003-GAR-pdf038.png,muː,manual-source-image,,mu:,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 31, item 3, Garsah]",silkullu1985:gar:i003:v1
wordlist cell,4,eye,GAR,Garsah,Kullui,38,31,3,cells/i004-GAR-pdf038.png,ətʃi,manual-source-image,,1%. rtji,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 31, item 4, Garsah]",silkullu1985:gar:i004:v1
wordlist cell,5,nose,GAR,Garsah,Kullui,38,31,3,cells/i005-GAR-pdf038.png,nakʰ,manual-source-image,,5. nakh,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 31, item 5, Garsah]",silkullu1985:gar:i005:v1
wordlist cell,6,mouth,GAR,Garsah,Kullui,38,31,3,cells/i006-GAR-pdf038.png,kʰakʰ,manual-source-image,,khakh,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 31, item 6, Garsah]",silkullu1985:gar:i006:v1
wordlist cell,7,arm,GAR,Garsah,Kullui,38,31,3,cells/i007-GAR-pdf038.png,aːtʰ / baː,manual-source-image,,:7. aith/ba:,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 31, item 7, Garsah]",silkullu1985:gar:i007:v1|silkullu1985:gar:i007:v2
wordlist cell,8,palm,GAR,Garsah,Kullui,38,31,3,cells/i008-GAR-pdf038.png,tʰəɳaːl,manual-source-image,,tana:|,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 31, item 8, Garsah]",silkullu1985:gar:i008:v1
wordlist cell,9,finger,GAR,Garsah,Kullui,38,31,3,cells/i009-GAR-pdf038.png,gʌtʰi,manual-source-image,,19. gothi,installed,,kul,sil-kullu-1985-garsah,"blair2021kullu[Appendix C, printed p. 31, item 9, Garsah]",silkullu1985:gar:i009:v1
