Snapshot_Date,Gandhari_ID,Entry_Key,Lemma,Homograph,Sanskrit,Status,Exclusion_Reason,CDIAL_ID,Candidates,Gloss,POS_Raw,SubPOS_Raw,Tags,Source_Citation,Article_URL,Volume,Page,Column,Morphology_Raw,Attestations_Raw,Native,Phonetic,Etymology_Raw
2026-08-05,60,gandhari:60,aṭhavaṣaavhisita,,abhiṣikta,unmatched,No exact accent-normalized CDIAL head match,,,anointed for eight years.,adj.,,adj,"gandhari[entry 60, lemma aṭhavaṣaavhisita]",https://gandhari.org/dictionary/a%E1%B9%ADhava%E1%B9%A3aavhisita,,,,"m. sg. gen. aṭhavaṣaabhisitasa, aṭhavaṣabhisitasa.",Shāh XIII 1 aṭhavaṣaabhisitasa; Mān XIII 1 aṭhavaṣabhisitasa.,𐨀𐨛𐨬𐨮𐨀𐨵𐨁𐨯𐨁𐨟,ʔəʂʈəʋəʂːəʔəʋʰisitːə,"(#56 + #1532 + Skt. abhiṣikta, P abhisitta)"
2026-08-05,61,gandhari:61,aṭ́hi,,asthi,matched,,982,ásthi,bone.,m.,,noun m,"gandhari[entry 61, lemma aṭ́hi]",https://gandhari.org/dictionary/a%E1%B9%AD%CC%81hi,,,,"sg. dir. aṭhi, pl. dir. aṭi, aṭ́hiṇi.","DhpK 155 aṭ́hiṇi; SĀS1 r3 aṭi; CKD 187, o5 aṭhi.",𐨀𐨳𐨁,ʔətʰːi,"(Skt. asthi, P aṭṭhi)"
2026-08-05,62,gandhari:62,aṭ́himiṃja,,majjan,matched,,9712,majján-,bone marrow.,m.,,noun m,"gandhari[entry 62, lemma aṭ́himiṃja]",https://gandhari.org/dictionary/a%E1%B9%AD%CC%81himi%E1%B9%83ja,,,,f. sg. dir. aṭimi(*ja).,SĀS1 r3 aṭimi(*ja).,𐨀𐨳𐨁𐨨𐨁𐨎𐨗,ʔətʰːimind͡ʑə,"(#61 + Skt. majjan, P miñja)"
2026-08-05,64,gandhari:64,anaṃda,1,ānanda,matched,,1172,ānandá,joy.,m.,,noun m,"gandhari[entry 64, homograph 1, lemma anaṃda]",https://gandhari.org/dictionary/ana%E1%B9%83da,,,,sg. dir. (*a)ṇano.,DhpK 143 (*a)ṇano.,𐨀𐨣𐨎𐨡,ʔaːnəndə > ʔaːnənːə,"(Skt. ānanda, P ānanda)"
2026-08-05,65,gandhari:65,anavila,,anāvila,unmatched,No exact accent-normalized CDIAL head match,,,undisturbed.,adj.,,adj,"gandhari[entry 65, lemma anavila]",https://gandhari.org/dictionary/anavila,,,,"m. sg. dir. aṇavilo, aṇavila, aṇavela.","NirdL2 v123 aṇavilo, 130 aṇavilo, 134 aṇavilo, 136 aṇavilo; EĀL r8 aṇavela; DhpK 40 aṇavila, 225 aṇavilo; Śrphs v69 aṇavilo.",𐨀𐨣𐨬𐨁𐨫,ʔənaːʋilə,"(Skt. anāvila, P anāvila)"
2026-08-05,67,gandhari:67,anuṭ́hahaṃta,,anuttiṣṭhant,unmatched,No exact accent-normalized CDIAL head match,,,"not raising oneself, not exerting oneself.",adj.,,adj,"gandhari[entry 67, lemma anuṭ́hahaṃta]",https://gandhari.org/dictionary/anu%E1%B9%AD%CC%81haha%E1%B9%83ta,,,,m. sg. dir. aṇuṭ́hehadu.,DhpK 113 aṇuṭ́hehadu.,𐨀𐨣𐨂𐨳𐨱𐨎𐨟,ʔənutʰːəɦəntə > ʔənutʰːəɦəndə,"(Skt. anuttiṣṭhant, P anuṭṭhahanta)"
2026-08-05,68,gandhari:68,anuyuṃjadi,,anuyunakti | anuyuñjati | anuyuñjate,unmatched,No exact accent-normalized CDIAL head match,,,applies oneself to.,v.,,verb,"gandhari[entry 68, lemma anuyuṃjadi]",https://gandhari.org/dictionary/anuyu%E1%B9%83jadi,,,,pres. sg. 3rd aṇuyujadi. ◾ opt. sg. 3rd aṇuyujea.,DhpK 117 aṇuyujadi; DhpSp 5 aṇuyujea.,𐨀𐨣𐨂𐨩𐨂𐨎𐨗𐨡𐨁,ʔənujund͡ʑəði,"(Skt. anuyunakti, anuyuñjati, anuyuñjate, P anuyuñjati)"
2026-08-05,69,gandhari:69,anurakṣadi,,anurakṣati,unmatched,No exact accent-normalized CDIAL head match,,,protects.,v.,,verb,"gandhari[entry 69, lemma anurakṣadi]",https://gandhari.org/dictionary/anurak%E1%B9%A3adi,,,,pres. impv. pl. 2nd aṇurakṣadha.,DhpK 124 aṇurakṣadha.,𐨀𐨣𐨂𐨪𐨐𐨿𐨮𐨡𐨁,ʔənuɾəʈʂəði,"(Skt. anurakṣati, P anurakkhati)"
2026-08-05,70,gandhari:70,anuvadiyana,,an‐,unmatched,No exact accent-normalized CDIAL head match,,,not attaching oneself.,adj.,,adj,"gandhari[entry 70, lemma anuvadiyana]",https://gandhari.org/dictionary/anuvadiyana,,,,m. sg. dir. aṇuvadiaṇu.,DhpK 191 aṇuvadiaṇu.,𐨀𐨣𐨂𐨬𐨡𐨁𐨩𐨣,ʔənuʋaːdijaːnə,(Skt. an‐ + #7105)
2026-08-05,71,gandhari:71,aṃḍaga,,aṇḍa,unmatched,No exact accent-normalized CDIAL head match,,,egg.,m.,,noun m,"gandhari[entry 71, lemma aṃḍaga]",https://gandhari.org/dictionary/a%E1%B9%83%E1%B8%8Daga,,,,pl. dir. aḍag̱aṇi.,SĀS1 v41 aḍag̱aṇi.,𐨀𐨎𐨜𐨒,ʔəɳɖəjə,"(Skt. aṇḍa, P aṇḍa + -ga-)"
2026-08-05,72,gandhari:72,ataṃdrida,,tandrita,unmatched,No exact accent-normalized CDIAL head match,,,not weary.,adj.,,adj,"gandhari[entry 72, lemma ataṃdrida]",https://gandhari.org/dictionary/ata%E1%B9%83drida,,,,"m. sg. dir. ataṃtria, atadrida, atadrido, pl. dir. atadridi.","DhpK 60 atadridi, 62 atadrida, 319 atadrido; DhpSp 27 ataṃtria.",𐨀𐨟𐨎𐨡𐨿𐨪𐨁𐨡,ʔətəndɾiðə > ʔətəndɾijə,"(a- + Skt. tandrita, P tandita)"
2026-08-05,73,gandhari:73,atamana,,ātta,unmatched,No exact accent-normalized CDIAL head match,,,"in high spirits, content in mind.",adj.,,adj,"gandhari[entry 73, lemma atamana]",https://gandhari.org/dictionary/atamana,,,,"m. sg. dir. tamaṇa, atamaṃna, ata(*maṇa), atamaṇo, pl. dir. atamaṇa.","Khvs 25 tamaṇa; EĀL r36 atamaṇa; MĀS3 v75 ata(*maṇa); SĀS5 v32 atamaṇa; SĀS6 r11 atamaṇo, v30 atamaṇa; SĀS7 30 atamaṇa; CKD 489, r6 atamaṃna.",𐨀𐨟𐨨𐨣,ʔətːəmənə,"(Skt. ātta, P atta + #1326)"
2026-08-05,74,gandhari:74,adiṃna,2,ātīrṇa,unmatched,No exact accent-normalized CDIAL head match,,,crossed over.,adj.,,adj,"gandhari[entry 74, homograph 2, lemma adiṃna]",https://gandhari.org/dictionary/adi%E1%B9%83na,,,,m. sg. dir. adirno.,AvL6 r20 adirno.,𐨀𐨡𐨁𐨎𐨣,ʔaːðinːə,"(Skt. ātīrṇa, P ātiṇṇa)"
2026-08-05,75,gandhari:75,atra,,atra,matched,,228,átra,"in this respect, here, there.",adv.,,adv,"gandhari[entry 75, lemma atra]",https://gandhari.org/dictionary/atra,,,,"atra, adra, atra, atraṃ, ada, aḍi.","Shāh VIII 17 atra [2×], ada; IX 18 atra, 19 atra; X 22 atra; XIV 13 atra, 14 atra; Mān V 20 atra; VIII 35 atra, ada; IX 3 atra, 4 atra; X 11 atra; XIV 14 atra [2×]; AvL4 v236 atra, 238 atra; NirdL2 r13 atra, 46 atra, v166 atra, 175 atra, 187 atra, 194 atra; NirdL2 v73 atra; CKI 46, 2 atra; CKI 53, 3 atra; MSūB r5.24 atra; BC 11, r47 atra; CKI 331, C11 aḍi; CKI 147, 2 atra; SĀS7 r37 atra; CKI 244, 2 atra; CKI 156, 2 atra; CKI 159, 3 atra; CKI 509, 3 atra; unlinked cr1 atra; CKI 249, 10 atra; CKD 1, co3 atra; CKD 3, cr1 atra, uo3 atra [2×]; CKD 5, uo2 atra, 3 atra; CKD 6, cr1 atra, uo3 atra; CKD 7, cr1 atra; CKD 9, cr1 atra; CKD 10, uo2 atra; CKD 11, cr1 atra, uo3 atra [2×]; CKD 12, cr1 atra, 2 atra; CKD 13, uo3 atra; CKD 14, cr2 atra; CKD 15, cr1 atra, 2 atra; CKD 16, uo3 atra; CKD 17, cr1 atra [2×]; CKD 18, uo3 atra [2×]; CKD 19, uo2 atra [2×]; CKD 20, uo3 atra; CKD 21, uo3 atra, adra; CKD 24, cr1 atra [2×], 2 atra; CKD 25, o2 atra, 5 atra; CKD 26, o3 atra [2×]; CKD 27, cr1 atra, 2 atra, uo2 atra; CKD 28, o2 atra [2×]; CKD 29, cr1 atra, 2 atra; CKD 30, o3 atra [2×]; CKD 32, cr1 atra, 2 atra; CKD 33, uo2 atra, 4 atra; CKD 34, o4 atra, 6 atra; CKD 36, cr1 atra, uo3 (*atra); CKD 37, cr1 atra, 2 atra; CKD 38, o2 (*a)tra, 3 atra [2×]; CKD 39, cr2 atra [2×], uo3 atra [2×]; CKD 42, uo3 atra; CKD 45, cr1 atra [3×], uo4 atra [2×]; CKD 46, cr1 atra, uo2 atra, 3 atra; CKD 47, uo2 atra, 3 atra; CKD 49, uo2 atra, 3 atra [3×], 4 atra; CKD 50, r1 atra; CKD 51, r1 atra; CKD 52, cr1 atra; CKD 53, cr1 atra; CKD 54, o3 atra [2×]; CKD 56, uo2 atra; CKD 57, o2 atra [2×]; CKD 59, r1 atra [2×]; CKD 61, cr1 atra [2×]; CKD 62, co2 atra [2×], uo3 atra, 4 atra; CKD 63, uo2 atra, 3 atra [2×]; CKD 68, cr1 atra, 2 atra, uo2 atra, 3 atra; CKD 69, o4 atra; CKD 70, uo3 atra; CKD 71, cr3 atra [2×]; CKD 83, cr2 atra, 4 atra; CKD 84, r2 atra, 4 atra; CKD 86, r4 atra, 6 atra; CKD 100, r6 atra; CKD 106, cr4 atra, uo5 atra, 6 atra, 7 atra, 8 atra; CKD 107, o6 atra; CKD 109, r2 adra; CKD 113, r1 atra; CKD 124, cr1 atra, 3 atra, uo3 atra; CKD 130, uo5 atra; CKD 133, o4 atra; CKD 134, o3 atra; CKD 135, uo2 atra; CKD 136, uo2 atra; CKD 140, co3 atra, uo4 atra; CKD 142, r1 atra, 2 atra; CKD 144, co2 atra [2×]; CKD 152, cr2 atra, uo4 atra, 5 atra, 7 atra; CKD 153, r1 atra; CKD 156, uo1 atra, 3 atra; CKD 157, o3 atra; CKD 159, oB4 atra, r3 atra, 6 atra; CKD 160, o6 atra; CKD 161, cr1 atra, 3 atra, uo4 atra; CKD 162, cr3 atra, 4 atra, uo6 atra; CKD 164, o10 atra; CKD 165, o9 atra, 11 atra; CKD 166, r3 atra; CKD 177, r1 atra; CKD 189, o2 atra, 3 atra; CKD 192, r1 atra; CKD 197, r1 atra; CKD 198, o2 atra; CKD 200, o4 atra; CKD 206, uo6 atra; CKD 211, r2 atra, 4 atra; CKD 212, cr1 atra [2×]; CKD 213, r2 atra [2×]; CKD 219, uo2 atra; CKD 223, cr2 atra, uo4 atra [2×]; CKD 226, o4 atra; CKD 229, r1 atra; CKD 231, r3 atra; CKD 235, cr2 atra [2×], uo3 atra [2×]; CKD 240, r1 atra; CKD 243, o3 atra, 4 atra; CKD 246, r3 atra, 6 atra; CKD 247, o4 atra; CKD 248, o5 atra [2×], 8 atra; CKD 251, o2 atra; CKD 254, o3 atra; CKD 256, uo4 atra [2×]; CKD 262, uo2 atra [2×], 3 atra; CKD 265, uo3 atra [2×], 4 atra; CKD 271, o2 atra; CKD 272, o3 atra, 5 atra [2×], 6 atra, 8 atra, 9 atra; CKD 274, r1 atra; CKD 275, o2 atra, 3 atra; CKD 283, o6 atra; CKD 286, o3 atra; CKD 288, uo5 atra [2×]; CKD 289, o3 atra; CKD 291, o4 atra [2×]; CKD 292, o4 atra; CKD 295, o4 adra; CKD 296, uo2 atra, 3 atra; CKD 297, cr3 atra [2×], 4 atra [2×], uo2 atra, 3 atra [2×]; CKD 301, o2 atra; CKD 308, o3 atra [2×]; CKD 309, o1 atra, 3 atra; CKD 310, uo2 atra [2×], 4 atra; CKD 312, cr1 atra, 2 atra, uo3 atra [2×]; CKD 313, oC1 atra; CKD 314, o4 atra, 5 atra; CKD 315, uo3 atra [2×], 4 atra; CKD 320, r3 atra, 4 atra; CKD 329, o3 atra; CKD 333, o5 atra; CKD 338, r4 atra; CKD 339, o3 atra; CKD 340, o3 atra; CKD 341, o2 atra; CKD 344, r1 atra; CKD 347, r1 atra [2×]; CKD 349, o3 atra; CKD 351, o5 atra [2×]; CKD 355, o2 atra; CKD 356, o2 atra [2×], 3 atra; CKD 358, o3 atra, 5 atra [2×], 7 atra [2×]; CKD 359, r2 atra, 4 atra; CKD 361, o4 atra; CKD 362, o4 atra, 5 atra; CKD 364, r3 atra; CKD 366, o2 atra, 3 atra [2×]; CKD 370, cr1 atra, 5 atra; CKD 373, r4 atra; CKD 374, o3 atra; CKD 375, o3 atra, 4 atra [2×]; CKD 376, o3 atra; CKD 377, r1 atra, 6 atra; CKD 379, o4 atra; CKD 381, o2 atra; CKD 386, o3 atra; CKD 387, o6 atra, 8 atra; CKD 390, o5 atra; CKD 392, o5 atra, 7 atra; CKD 393, o2 atra, 3 atra [2×], 4 atra; CKD 396, o2 atra, 3 atra [2×]; CKD 399, o4 atra, rA2 atra [2×]; CKD 400, o3 atra [2×]; CKD 403, uo2 atra, 4 atra, 5 atra; CKD 408, r1 atra, 2 atra; CKD 414, r4 atra; CKD 423, r1 atra, 2 atra; CKD 424, o2 atra; CKD 427, o4 atra; CKD 430, uo2 atra, 3 atra; CKD 431, cr4 atra, 5 atra, uo8 atra; CKD 432, cr1 atra, 2 atra, uo6 atra; CKD 433, cr1 atra, uo3 atra [2×]; CKD 435, uo2 atra, 3 atra; CKD 439, uo3 atra; CKD 440, r1 atra; CKD 450, o3 atra, 4 atra; CKD 451, o3 atra; CKD 468, cr1 atra; CKD 471, r1 atra; CKD 473, cr2 atra [2×], uo3 atra; CKD 474, uo3 atra; CKD 475, r6 atra; CKD 479, cr1 atra, 2 atra, uo2 atra; CKD 480, cr2 atra [2×], uo3 atra; CKD 481, cr2 atra [2×], uo3 atra [2×]; CKD 482, cr2 atra, uo3 atra [2×]; CKD 484, co1 atra, 2 atra, 3 atra, uo3 atra; CKD 492, uo3 atra, 4 atra; CKD 494, cr1 atra [2×]; CKD 498, o4 atra; CKD 499, o5 atra; CKD 502, o3 atra [2×]; CKD 503, r2 atra; CKD 509, cr1 atra [2×], 3 atra; CKD 511, o5 atra; CKD 516, o2 atra; CKD 518, uo3 atra [2×]; CKD 519, o4 atra, r1 atra; CKD 520, uo3 atra [3×]; CKD 524, uo5 atra; CKD 526, cr1 atra, uo3 atra; CKD 528, cr2 atra; CKD 530, cr1 atra [2×], 3 atra; CKD 532, cr2 atra [2×], uo4 atra; CKD 537, r1 atra; CKD 538, cr2 atra; CKD 540, cr1 atra [2×], uo3 atra [2×]; CKD 542, cr1 atra [2×], uo3 atra, 4 atra; CKD 545, cr1 atra [2×], 2 atra, 3 atra, uo2 atra, 3 atra; CKD 546, o4 atra [2×], 5 atra, 9 atra; CKD 547, o1 atra, 3 atra; CKD 548, r1 atra; CKD 551, r3 atra; CKD 553, o3 atra [2×]; CKD 555, r2 atra; CKD 556, r1 atra; CKD 561, cr1 atra [2×], uo4 atra; CKD 562, uo3 atra, 4 atra; CKD 564, uo2 atra; CKD 566, o4 atra; CKD 567, uo3 atra [2×]; CKD 568, cr1 atraṃ; CKD 569, uo2 atra; CKD 572, uo4 atra; CKD 573, uo5 atra; CKD 575, uo2 atra; CKD 578, uo1 atra, r8 atra; CKD 580, uo7 atra; CKD 582, uo4 atra; CKD 585, cr2 atra, atra, 3 atra, 4 atra [2×], uo3 atra, 4 atra; CKD 586, uo3 atra; CKD 587, uo4 atra; CKD 590, uo5 atra; CKD 592, uo5 atra; CKD 602, o3 atra; CKD 606, o2 atra, 3 atra [2×]; CKD 609, r1 atra; CKD 612, o3 atra; CKD 621, o5 atra; CKD 622, o2 atra, 6 atra [2×]; CKD 630, o3 atra [2×]; CKD 632, o3 atra; CKD 633, r1 atra; CKD 634, o2 atra, 4 atra; CKD 635, r1 atra; CKD 636, uo2 atra, 3 atra; CKD 637, o11 atra; CKD 638, o2 atra [2×]; CKD 639, uo1 atra, 2 atra [2×], 3 atra; CKD 644, r1 atra, 4 atra; CKD 645, r2 atra; CKD 646, cr3 atra, 5 atra; CKD 652, uo2 atra; CKD 662, o4 atra; CKD 665, o5 atra; CKD 675, o4 atra; CKD 682, r1 atra; CKD 695, o3 atra; CKD 696, o4 atra; CKD 703, r1 atra, 2 atra, 3 atra, 4 atra, 5 atra; CKD 706, uo3 atra; CKD 713, o6 adra; CKD 714, o2 atra, 8 atra; CKD 719, o3 atra [3×], 4 atra; CKD 720, r1 atra; CKD 721, o5 atra; CKD 722, cr1 atra, 2 atra, uo5 atra, 6 atra, 8 atra; CKD 725, r2 atra; CKD 729, r1 atra, 2 atra; CKD 734, r1 atra [3×], 2 atra [2×]; CKD 735, r2 atra [2×]; CKD 736, r1 atra; CKD 737, r3 atra; CKD 738, r1 atra; CKD 741, r2 adra; CKD 743, o2 atra; CKD 751, o3 atra [2×]; CKD 770, uo11 atraṃ; CKD 775, uo3 atra; CKD 797, cr2 atra; CKD 815, B1 atra; CKD 816, A2 atra [2×], 3 atra [2×]; CKD 817, B3 atra; CKD 819, cr6 atra, uo4 atra; CKD 822, o3 atra; CKD 838, Obv2 atra, 3 atra; CKD 839, uo9 adra; CKD 840, cr5 atra, uo5 atra, 8 atra; CKD 859, co3 atra; CKD 860, co3 atra [2×], 4 atra; CKD 888, 3 atra; CKD 890, 3 atra; PP8, b1 atra; ASP r1-46 (*a)t(*ra), 1-48 atra, v5-39 atra, 5-44 atra; CKM 430, 4 atra.",𐨀𐨟𐨿𐨪,ʔətɾə,"(Skt. atra, P atra)"
2026-08-05,79,gandhari:79,atvaniya,,ātmanya,unmatched,No exact accent-normalized CDIAL head match,,,of the self.,adj.,,adj,"gandhari[entry 79, lemma atvaniya]",https://gandhari.org/dictionary/atvaniya,,,,m. sg. dir. atvaṇia.,SĀS1 r19 atvaṇia.,𐨀𐨟𐨿𐨬𐨣𐨁𐨩,ʔətʋənijə,"(Skt. ātmanya, P attaniya)"
2026-08-05,81,gandhari:81,adadadi,,ādadāti,unmatched,No exact accent-normalized CDIAL head match,,,takes.,v.,,verb,"gandhari[entry 81, lemma adadadi]",https://gandhari.org/dictionary/adadadi,,,,"abs. adaya, ātaya, adaï, adae, adaye.","DhpK 292 adaï; MPS 3v3 adaya; CKD 510, r3 ātaya; DhpSp 73 adaya, 80 adae, 81 adaye.",𐨀𐨡𐨡𐨡𐨁,ʔaːðəðaːði,"(Skt. ādadāti, P ādadāti, ādāti)"
2026-08-05,82,gandhari:82,adaśana,,adarśana,unmatched,No exact accent-normalized CDIAL head match,,,non‐seeing.,m.,,noun m,"gandhari[entry 82, lemma adaśana]",https://gandhari.org/dictionary/ada%C5%9Bana,,,,"sg. dir. a(*daśaṇa), instr. adaśeṇeṇa, loc. adaśaṇi, adaśaṇe.","DhpK 175 adaśeṇeṇa, 243 adaśaṇi, 257 adaśaṇe, 300 a(*daśaṇa).",𐨀𐨡𐨭𐨣,ʔəðəçːənə,"(Skt. adarśana, P adassana)"
2026-08-05,83,gandhari:83,adi,,ādi,matched,,1152,ādí,beginning.,m.,,noun m,"gandhari[entry 83, lemma adi]",https://gandhari.org/dictionary/adi,,,,"sg. dir. as̱i, adi.","MSūB r3H.44+1F.33 as̱i [2×]; DhpK 59 adi; CKD 305, o5 as̱i; CKD 760, o2 as̱i; CKD 841, uo4 as̱i.",𐨀𐨡𐨁,ʔaːði,"(Skt. ādi, P ādi)"
2026-08-05,84,gandhari:84,adiyadi,,ādatte,unmatched,No exact accent-normalized CDIAL head match,,,takes.,v.,,verb,"gandhari[entry 84, lemma adiyadi]",https://gandhari.org/dictionary/adiyadi,,,,pres. sg. 3rd adiadi.,DhpK 19 adiadi.,𐨀𐨡𐨁𐨩𐨡𐨁,ʔaːðijəði,"(Skt. ādatte, P ādiyati)"
2026-08-05,85,gandhari:85,adikramadi,,atikrāmati | atikramate,unmatched,No exact accent-normalized CDIAL head match,,,"surmounts, exceeds.",v.,,verb,"gandhari[entry 85, lemma adikramadi]",https://gandhari.org/dictionary/adikramadi,,,,pres. sg. 1st adikramami. ◾ opt. sg. 3rd adikamea. ◾ fut. pl. 3rd atikramiśaṃti.,"DhpK 274 adikamea; CKI 249, 1 adikramami; CKD 368, o5 atikramiśaṃti.",𐨀𐨡𐨁𐨐𐨿𐨪𐨨𐨡𐨁,ʔəðikɾəməði,"(Skt. atikrāmati, atikramate, P atikkamati)"
2026-08-05,86,gandhari:86,adikraṃta,,atikrānta,matched,,203,átikrānta,"surmounted, passed.",adj.,,adj,"gandhari[entry 86, lemma adikraṃta]",https://gandhari.org/dictionary/adikra%E1%B9%83ta,,,,n. sg. dir. atikrataṃ. ◾ f. sg. loc. adikradaya.,Shāh IV 7 atikrataṃ; V 11 atikrataṃ; VI 14 atikrataṃ; VIII 17 atikrataṃ; Mān IV 12 atikrataṃ; V 21 atikrataṃ; VI 26 atikrataṃ; VIII 34 atikrataṃ; DhpK 343 adikradaya.,𐨀𐨡𐨁𐨐𐨿𐨪𐨎𐨟,ʔəðikɾəntə,"(Skt. atikrānta, P atikanta)"
2026-08-05,87,gandhari:87,adica,,āditya,matched,,1153,ādityá,sun.,m.,,noun m,"gandhari[entry 87, lemma adica]",https://gandhari.org/dictionary/adica,,,,"sg. dir. adicu, adico.","DhpK 50 adicu, 279 adico.",𐨀𐨡𐨁𐨕,ʔaːdit͡ɕːə,"(Skt. āditya, P ādicca)"
2026-08-05,88,gandhari:88,adicabaṃdhu,,bandhu,matched,,9144,bándhu,relative of the sun.,m.,,noun m,"gandhari[entry 88, lemma adicabaṃdhu]",https://gandhari.org/dictionary/adicaba%E1%B9%83dhu,,,,sg. gen. adicabaṃdhus̱a.,Khvs 15 adicabaṃdhus̱a.,𐨀𐨡𐨁𐨕𐨦𐨎𐨢𐨂,ʔaːdit͡ɕːəbəndʱu,"(#87 + Skt. bandhu, P bandhu)"
2026-08-05,89,gandhari:89,adida,,atīta,matched,,220,atīta,past.,adj.,,adj,"gandhari[entry 89, lemma adida]",https://gandhari.org/dictionary/adida,,,,"m. sg. gen. adiḏas̱a, atitasa, atidasa, loc. adide, pl. dir. atīta, adiḏa, (*adida), anagaḏa. ◾ m. sg. dir. adiḏa, (*a)di(*ḏa), adiḏa, adiḏa, a(*diḏa), adi(*ḏa), ad(*i)ḏa, adiḏa, (*a)d(*i)ḏa, adiḏa, adiḏa, adiḏa, adiḏa, adiḏa, adiḏa, adiḏam, adiḏa. ◾ n. sg. dir. adido, aḏiḏaṃ, loc. (?) adide.","AnavL 18 (*adida); NirdL2 v140 adido, 141 adide, adido [2×], 147 adido, 152 adido, 157 adido [2×]; SaṅgCm r40 aḏiḏaṃ; AbhidhL3 51D(r)5 adiḏa, 51D(r)6 (*a)di(*ḏa), 51C+51F(r)2 adiḏa, 51jj(r) adiḏas̱a, 8 a(*diḏa), 9 adi(*ḏa), 16 ad(*i)ḏa, 71 adiḏa, 72 adiḏa [2×], 73 adiḏa [2×], 74 adiḏa, 75 adiḏa, 76 adiḏa, adiḏam, 77 adiḏas̱a, 78 adiḏas̱a, 79 adiḏas̱a, 124 adiḏa, a1 adiḏa, 2 anagaḏa, 4 adiḏa; CKI 242, 1 atidasa; BC 4, r24 adide; CKI 828, 1 atitasa; CKD 511, o3 atīta.",𐨀𐨡𐨁𐨡,ʔəðiːðə,"(Skt. atīta, P atīta)"
2026-08-05,90,gandhari:90,adinava,,ādīnava,unmatched,No exact accent-normalized CDIAL head match,,,danger.,m.,,noun m,"gandhari[entry 90, lemma adinava]",https://gandhari.org/dictionary/adinava,,,,"m. sg. dir. adiṇavo, adiṇa(*vo), ad(*i)ṇava.","Khvs 17 ad(*i)ṇava; NirdL2 vGCv2 adiṇavo, adiṇa(*vo), GCv11 adiṇavo, GCv13 adiṇavo.",𐨀𐨡𐨁𐨣𐨬,ʔaːðiːnəʋə,"(Skt. ādīnava, P ādīnava)"
2026-08-05,92,gandhari:92,adivadidava,,atipātayitavya,unmatched,No exact accent-normalized CDIAL head match,,,to be delivered.,adj.,,adj,"gandhari[entry 92, lemma adivadidava]",https://gandhari.org/dictionary/adivadidava,,,,"m. sg. dir. ativahidavo. ◾ n. sg. dir. ativatidavo, ativaditavya.","CKD 136, uo2 ativat(*i)davo; CKD 161, cr5 ativatidavo; CKD 297, uo4 ativahidavo; CKD 399, o5 ativaditavya; CKD 635, r2 ativatidavo.",𐨀𐨡𐨁𐨬𐨡𐨁𐨡𐨬,ʔəðiʋaːðiðəʋːə,"(Skt. atipātayitavya, P atipātetabba)"
2026-08-05,93,gandhari:93,adisaradi,,atisarati,unmatched,No exact accent-normalized CDIAL head match,,,transgresses.,v.,,verb,"gandhari[entry 93, lemma adisaradi]",https://gandhari.org/dictionary/adisaradi,,,,"pret. sg. 3rd (*a)cahari, ecasari, ecasari.","DhpL r9 (*a)cahari, 11 acahar(*i); DhpK 86 ecasari, 87 ecasari.",𐨀𐨡𐨁𐨯𐨪𐨡𐨁,ʔəðizəɾəði,"(Skt. atisarati, P atisarati)"
2026-08-05,94,gandhari:94,aduṭha,,duṣṭa,matched,,6472,duṣṭa,not corrupt.,adj.,,adj,"gandhari[entry 94, lemma aduṭha]",https://gandhari.org/dictionary/adu%E1%B9%ADha,,,,m. sg. dir. aduṭhu.,DhpK 28 aduṭhu.,𐨀𐨡𐨂𐨛,ʔəduʂʈə,"(a- + Skt. duṣṭa, P duṭṭha)"
2026-08-05,95,gandhari:95,adura,,ātura,unmatched,No exact accent-normalized CDIAL head match,,,sick.,adj.,,adj,"gandhari[entry 95, lemma adura]",https://gandhari.org/dictionary/adura,,,,"m. sg. instr. adureṇa, gen. adurasa, voc. adura.","DhpK 156 adureṇa, 237 adura, 256 adurasa; DhpSp 26 adurasa.",𐨀𐨡𐨂𐨪,ʔaːðuɾə,"(Skt. ātura, P ātura)"
2026-08-05,96,gandhari:96,ado,,ataḥ,unmatched,No exact accent-normalized CDIAL head match,,,from there.,adv.,,adv,"gandhari[entry 96, lemma ado]",https://gandhari.org/dictionary/ado,,,,"ado, ato, ate, ade.","Shāh V 11 ato; XIII 2 ato; NirdL2 v124 ado, 158 ado, 229 ado; NirdL2 v83 ado, 84 ado, 85 ado, 86 ado, 89 ado; CKI 249, 3 ate; CKD 225, o5 ade; DhpSp 60 ado; ASP v5-02 ado, 5-23 ado, 5-28 ado, 5-32 ado, 5-62 ado.",𐨀𐨡𐨆,ʔəðo,"(Skt. ataḥ, P ato)"
2026-08-05,99,gandhari:99,adhvana,,adhvan,matched,,281,ádhvan,road; time.,m.,,noun m,"gandhari[entry 99, lemma adhvana]",https://gandhari.org/dictionary/adhvana,,,,"sg. dir. adhvaṇa, loc. adhvaṇe, pl. dir. adhva.",AbhidhL3 r70 adhva [2×]; MSūB r5.12 adhvaṇe; DhpK 176 adhvaṇa; ASP v5-13 adh(*v)aṇe.,𐨀𐨢𐨿𐨬𐨣,ʔədʱʋaːnə,"(Skt. adhvan, P addhan)"
