Record_Type,Item,Gloss,Site_Code,Site_Name,Role,PDF_Page,Printed_Page,Column,Raw_Response,Similarity_Groups,Reviewed_Transcription,Manual_Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Keys
wordlist cell,7,nose,PAR,Kinumun Parenga Parja,comparison control,21,16,2,1 mũ,1,mũ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 16, item 7, Kinumun Parenga Parja]",
wordlist cell,7,nose,RON,Malenga Rona Desiya,comparison control,21,16,2,2 nak,2,nak,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 16, item 7, Malenga Rona Desiya]",
wordlist cell,7,nose,ODI,Cuttack Oriya,comparison control,21,16,2,2 nɑkho,2,nɑkho,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 16, item 7, Cuttack Oriya]",
wordlist cell,8,mouth,BIA,Biapada U. Didayi,target,22,17,1,1 tʊ̪mua,1,tʊ̪mua,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Biapada U. Didayi]",silbondadidayi1997:bia:i008:v1
wordlist cell,8,mouth,CHI,Chitrakonda L. Didayi,target,22,17,1,1 tʊ̪mua,1,tʊ̪mua,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i008:v1
wordlist cell,8,mouth,KAL,Kaluguda U. Didayi,target,22,17,1,1 tu̪mo,1,tu̪mo,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Kaluguda U. Didayi]",silbondadidayi1997:kal:i008:v1
wordlist cell,8,mouth,ORA,Orapadar U. Didayi,target,22,17,1,1 tʊ̪mo,1,tʊ̪mo,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Orapadar U. Didayi]",silbondadidayi1997:ora:i008:v1
wordlist cell,8,mouth,ORI,Oringi L. Didayi,target,22,17,1,1 tʊ̪mua,1,tʊ̪mua,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Oringi L. Didayi]",silbondadidayi1997:ori:i008:v1
wordlist cell,8,mouth,RAS,Rasabeda L. Bonda,target,22,17,1,1 tʊ̪mo,1,tʊ̪mo,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Rasabeda L. Bonda]",silbondadidayi1997:ras:i008:v1
wordlist cell,8,mouth,KEN,Kendhuguda L. Bonda,target,22,17,1,1 tu̪mo,1,tu̪mo,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i008:v1
wordlist cell,8,mouth,KAD,Kadamguda L. Bonda,target,22,17,1,1 tʊ̪mo,1,tʊ̪mo,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Kadamguda L. Bonda]",silbondadidayi1997:kad:i008:v1
wordlist cell,8,mouth,DUM,Dumripada U. Bonda,target,22,17,1,1 tʊ̪mo,1,tʊ̪mo,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Dumripada U. Bonda]",silbondadidayi1997:dum:i008:v1
wordlist cell,8,mouth,GUT,Tikrapada Gutob,comparison control,22,17,1,1 tʊ̪mo,1,tʊ̪mo,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Tikrapada Gutob]",
wordlist cell,8,mouth,PAR,Kinumun Parenga Parja,comparison control,22,17,1,3 to̪ɾ,3,to̪ɾ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Kinumun Parenga Parja]",
wordlist cell,8,mouth,RON,Malenga Rona Desiya,comparison control,22,17,1,4 ʈɔɳɖ,4,ʈɔɳɖ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Malenga Rona Desiya]",
wordlist cell,8,mouth,ODI,Cuttack Oriya,comparison control,22,17,1,2 pɑʈːi,2,pɑʈːi,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 8, Cuttack Oriya]",
wordlist cell,9,tooth,BIA,Biapada U. Didayi,target,22,17,1,1 gɪni,1,gɪni,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Biapada U. Didayi]",silbondadidayi1997:bia:i009:v1
wordlist cell,9,tooth,CHI,Chitrakonda L. Didayi,target,22,17,1,1 gɪni,1,gɪni,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i009:v1
wordlist cell,9,tooth,KAL,Kaluguda U. Didayi,target,22,17,1,1 gɪni,1,gɪni,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Kaluguda U. Didayi]",silbondadidayi1997:kal:i009:v1
wordlist cell,9,tooth,ORA,Orapadar U. Didayi,target,22,17,1,1 gɪni,1,gɪni,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Orapadar U. Didayi]",silbondadidayi1997:ora:i009:v1
wordlist cell,9,tooth,ORI,Oringi L. Didayi,target,22,17,1,1 gɪni,1,gɪni,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Oringi L. Didayi]",silbondadidayi1997:ori:i009:v1
wordlist cell,9,tooth,RAS,Rasabeda L. Bonda,target,22,17,1,1 gine,1,gine,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Rasabeda L. Bonda]",silbondadidayi1997:ras:i009:v1
wordlist cell,9,tooth,KEN,Kendhuguda L. Bonda,target,22,17,1,1 gine,1,gine,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i009:v1
wordlist cell,9,tooth,KAD,Kadamguda L. Bonda,target,22,17,1,1 gine,1,gine,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Kadamguda L. Bonda]",silbondadidayi1997:kad:i009:v1
wordlist cell,9,tooth,DUM,Dumripada U. Bonda,target,22,17,1,1 gine,1,gine,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Dumripada U. Bonda]",silbondadidayi1997:dum:i009:v1
wordlist cell,9,tooth,GUT,Tikrapada Gutob,comparison control,22,17,1,1 gɪnɛ,1,gɪnɛ,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Tikrapada Gutob]",
wordlist cell,9,tooth,PAR,Kinumun Parenga Parja,comparison control,22,17,1,3 dʒi,3,dʒi,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Kinumun Parenga Parja]",
wordlist cell,9,tooth,RON,Malenga Rona Desiya,comparison control,22,17,1,2 d̪ɐt̪̃,2,d̪ɐt̪̃,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Malenga Rona Desiya]",
wordlist cell,9,tooth,ODI,Cuttack Oriya,comparison control,22,17,1,2 d̪ɑnto̪,2,d̪ɑnto̪,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 9, Cuttack Oriya]",
wordlist cell,10,tongue,BIA,Biapada U. Didayi,target,22,17,1,3 n̩lia,3,n̩lia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Biapada U. Didayi]",silbondadidayi1997:bia:i010:v1
wordlist cell,10,tongue,CHI,Chitrakonda L. Didayi,target,22,17,1,3 n̩lia,3,n̩lia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i010:v1
wordlist cell,10,tongue,KAL,Kaluguda U. Didayi,target,22,17,1,3 n̩le,3,n̩le,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Kaluguda U. Didayi]",silbondadidayi1997:kal:i010:v1
wordlist cell,10,tongue,ORA,Orapadar U. Didayi,target,22,17,1,3 n̩lẽ,3,n̩lẽ,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Orapadar U. Didayi]",silbondadidayi1997:ora:i010:v1
wordlist cell,10,tongue,ORI,Oringi L. Didayi,target,22,17,1,3 n̩lia,3,n̩lia,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Oringi L. Didayi]",silbondadidayi1997:ori:i010:v1
wordlist cell,10,tongue,RAS,Rasabeda L. Bonda,target,22,17,1,4 lejʌŋ,4,lejʌŋ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Rasabeda L. Bonda]",silbondadidayi1997:ras:i010:v1
wordlist cell,10,tongue,KEN,Kendhuguda L. Bonda,target,22,17,1,4 lejʌŋ,4,lejʌŋ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i010:v1
wordlist cell,10,tongue,KAD,Kadamguda L. Bonda,target,22,17,1,4 lejʌŋ,4,lejʌŋ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Kadamguda L. Bonda]",silbondadidayi1997:kad:i010:v1
wordlist cell,10,tongue,DUM,Dumripada U. Bonda,target,22,17,1,4 lejʌŋ,4,lejʌŋ,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Dumripada U. Bonda]",silbondadidayi1997:dum:i010:v1
wordlist cell,10,tongue,GUT,Tikrapada Gutob,comparison control,22,17,1,1 lɐø,1,lɐø,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Tikrapada Gutob]",
wordlist cell,10,tongue,PAR,Kinumun Parenga Parja,comparison control,22,17,1,1 lɐŋ,1,lɐŋ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Kinumun Parenga Parja]",
wordlist cell,10,tongue,RON,Malenga Rona Desiya,comparison control,22,17,1,2 dʒɪb,2,dʒɪb,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Malenga Rona Desiya]",
wordlist cell,10,tongue,ODI,Cuttack Oriya,comparison control,22,17,1,2 dʒibɦə,2,dʒibɦə,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 10, Cuttack Oriya]",
wordlist cell,11,breast,BIA,Biapada U. Didayi,target,22,17,1,DISQUALIFIED,,,visual-source-page,,disqualified,prompt disqualified by source,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Biapada U. Didayi]",
wordlist cell,11,breast,CHI,Chitrakonda L. Didayi,target,22,17,1,DISQUALIFIED,,,visual-source-page,,disqualified,prompt disqualified by source,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Chitrakonda L. Didayi]",
wordlist cell,11,breast,KAL,Kaluguda U. Didayi,target,22,17,1,DISQUALIFIED,,,visual-source-page,,disqualified,prompt disqualified by source,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Kaluguda U. Didayi]",
wordlist cell,11,breast,ORA,Orapadar U. Didayi,target,22,17,1,DISQUALIFIED,,,visual-source-page,,disqualified,prompt disqualified by source,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Orapadar U. Didayi]",
wordlist cell,11,breast,ORI,Oringi L. Didayi,target,22,17,1,DISQUALIFIED,,,visual-source-page,,disqualified,prompt disqualified by source,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Oringi L. Didayi]",
wordlist cell,11,breast,RAS,Rasabeda L. Bonda,target,22,17,1,DISQUALIFIED,,,visual-source-page,,disqualified,prompt disqualified by source,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Rasabeda L. Bonda]",
wordlist cell,11,breast,KEN,Kendhuguda L. Bonda,target,22,17,1,DISQUALIFIED,,,visual-source-page,,disqualified,prompt disqualified by source,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Kendhuguda L. Bonda]",
wordlist cell,11,breast,KAD,Kadamguda L. Bonda,target,22,17,1,DISQUALIFIED,,,visual-source-page,,disqualified,prompt disqualified by source,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Kadamguda L. Bonda]",
wordlist cell,11,breast,DUM,Dumripada U. Bonda,target,22,17,1,DISQUALIFIED,,,visual-source-page,,disqualified,prompt disqualified by source,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Dumripada U. Bonda]",
wordlist cell,11,breast,GUT,Tikrapada Gutob,comparison control,22,17,1,DISQUALIFIED,,,visual-source-page,,excluded,excluded comparison control; prompt disqualified by source,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Tikrapada Gutob]",
wordlist cell,11,breast,PAR,Kinumun Parenga Parja,comparison control,22,17,1,DISQUALIFIED,,,visual-source-page,,excluded,excluded comparison control; prompt disqualified by source,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Kinumun Parenga Parja]",
wordlist cell,11,breast,RON,Malenga Rona Desiya,comparison control,22,17,1,DISQUALIFIED,,,visual-source-page,,excluded,excluded comparison control; prompt disqualified by source,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Malenga Rona Desiya]",
wordlist cell,11,breast,ODI,Cuttack Oriya,comparison control,22,17,1,DISQUALIFIED,,,visual-source-page,,excluded,excluded comparison control; prompt disqualified by source,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 11, Cuttack Oriya]",
wordlist cell,12,belly,BIA,Biapada U. Didayi,target,22,17,1,1 sʊle,1,sʊle,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Biapada U. Didayi]",silbondadidayi1997:bia:i012:v1
wordlist cell,12,belly,CHI,Chitrakonda L. Didayi,target,22,17,1,1 sʊloi,1,sʊloi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i012:v1
wordlist cell,12,belly,KAL,Kaluguda U. Didayi,target,22,17,1,1 sʊloi,1,sʊloi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Kaluguda U. Didayi]",silbondadidayi1997:kal:i012:v1
wordlist cell,12,belly,ORA,Orapadar U. Didayi,target,22,17,1,1 sʊloi,1,sʊloi,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Orapadar U. Didayi]",silbondadidayi1997:ora:i012:v1
wordlist cell,12,belly,ORI,Oringi L. Didayi,target,22,17,1,1 sʊlei,1,sʊlei,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Oringi L. Didayi]",silbondadidayi1997:ori:i012:v1
wordlist cell,12,belly,RAS,Rasabeda L. Bonda,target,22,17,1,1 sʊloi,1,sʊloi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Rasabeda L. Bonda]",silbondadidayi1997:ras:i012:v1
wordlist cell,12,belly,KEN,Kendhuguda L. Bonda,target,22,17,1,1 sʊloi,1,sʊloi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i012:v1
wordlist cell,12,belly,KAD,Kadamguda L. Bonda,target,22,17,2,1 sʊloi,1,sʊloi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Kadamguda L. Bonda]",silbondadidayi1997:kad:i012:v1
wordlist cell,12,belly,DUM,Dumripada U. Bonda,target,22,17,2,1 sʊloi,1,sʊloi,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Dumripada U. Bonda]",silbondadidayi1997:dum:i012:v1
wordlist cell,12,belly,GUT,Tikrapada Gutob,comparison control,22,17,2,1 sʊloi,1,sʊloi,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Tikrapada Gutob]",
wordlist cell,12,belly,PAR,Kinumun Parenga Parja,comparison control,22,17,2,"3 puʈɐ, 3 poʈɐ",3|3,puʈɐ | poʈɐ,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Kinumun Parenga Parja]",
wordlist cell,12,belly,RON,Malenga Rona Desiya,comparison control,22,17,2,2 peʈ,2,peʈ,visual-source-page,,excluded,excluded comparison control,AdivasiOriya,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Malenga Rona Desiya]",
wordlist cell,12,belly,ODI,Cuttack Oriya,comparison control,22,17,2,4 pett̪o̪,4,pett̪o̪,visual-source-page,,excluded,excluded comparison control,Or,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 12, Cuttack Oriya]",
wordlist cell,13,arm,BIA,Biapada U. Didayi,target,22,17,2,1 n̩ti̪,1,n̩ti̪,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-biapada-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Biapada U. Didayi]",silbondadidayi1997:bia:i013:v1
wordlist cell,13,arm,CHI,Chitrakonda L. Didayi,target,22,17,2,2 tɪ̪ti̪,2,tɪ̪ti̪,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-chitrakonda-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Chitrakonda L. Didayi]",silbondadidayi1997:chi:i013:v1
wordlist cell,13,arm,KAL,Kaluguda U. Didayi,target,22,17,2,1 n̩ti̪,1,n̩ti̪,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-kaluguda-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Kaluguda U. Didayi]",silbondadidayi1997:kal:i013:v1
wordlist cell,13,arm,ORA,Orapadar U. Didayi,target,22,17,2,1 n̩ti̪,1,n̩ti̪,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-orapadar-u-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Orapadar U. Didayi]",silbondadidayi1997:ora:i013:v1
wordlist cell,13,arm,ORI,Oringi L. Didayi,target,22,17,2,1 n̩ti̪,1,n̩ti̪,visual-source-page,,installed,,gt,sil-bonda-didayi-1997-oringi-l-didayi,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Oringi L. Didayi]",silbondadidayi1997:ori:i013:v1
wordlist cell,13,arm,RAS,Rasabeda L. Bonda,target,22,17,2,2 tɪ̪ti̪,2,tɪ̪ti̪,visual-source-page,,installed,,re,sil-bonda-didayi-1997-rasabeda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Rasabeda L. Bonda]",silbondadidayi1997:ras:i013:v1
wordlist cell,13,arm,KEN,Kendhuguda L. Bonda,target,22,17,2,2 tɪ̪ti̪,2,tɪ̪ti̪,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kendhuguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Kendhuguda L. Bonda]",silbondadidayi1997:ken:i013:v1
wordlist cell,13,arm,KAD,Kadamguda L. Bonda,target,22,17,2,2 tɪ̪ti̪,2,tɪ̪ti̪,visual-source-page,,installed,,re,sil-bonda-didayi-1997-kadamguda-l-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Kadamguda L. Bonda]",silbondadidayi1997:kad:i013:v1
wordlist cell,13,arm,DUM,Dumripada U. Bonda,target,22,17,2,2 tɪ̪ti̪,2,tɪ̪ti̪,visual-source-page,,installed,,re,sil-bonda-didayi-1997-dumripada-u-bonda,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Dumripada U. Bonda]",silbondadidayi1997:dum:i013:v1
wordlist cell,13,arm,GUT,Tikrapada Gutob,comparison control,22,17,2,2 tɪ̪tɪ̪,2,tɪ̪tɪ̪,visual-source-page,,excluded,excluded comparison control,gu,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Tikrapada Gutob]",
wordlist cell,13,arm,PAR,Kinumun Parenga Parja,comparison control,22,17,2,3 si,3,si,visual-source-page,,excluded,excluded comparison control,go,,"mathew-chamberlain2022bonda-didayi[Appendix B, printed p. 17, item 13, Kinumun Parenga Parja]",
