Snapshot_Date,Unit_ID,Parent_Unit_ID,PDF_Page,Printed_Page,Entry_Label,Series,Item_Type,Language,Dialect_Or_Source,Raw_Form,Raw_Gloss,Raw_Status,Raw_Relation,Old_Targets,Resolved_Targets,Final_Status,Final_Language_ID,Final_Parameter_ID,Emitted_Key,Resolution,Agent_Correction,Review,Material_Error,Source,Record_SHA256
2026-08-19,p400:u004,,5,400,163,DED,record,,,,,,,main:163,d196,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 163]",5c04882ca893596dc61196f74f8816d618f8ff9c7af5d4bccaa6ccfdd8608a80
2026-08-19,p400:u004:f001,p400:u004,5,400,163,DED,form,Gondi,Koya Su.,ēyāl,father,active,reflex,main:163,d196,installed_form,koya,d196,burrow-emeneau1972den1:p400:u004:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 163]",e9625dbe0e2615914d5cd436cf4e3fd51afe912b5cda5079669cb18dc5c5181a
2026-08-19,p400:u005,,5,400,168,DED,record,,,,,,,main:168,d202,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 168]",17ddf037e1b20addc5b8bbc61e327dafe9e825242b5ea69fc7a2007731fcf908
2026-08-19,p400:u005:f001,p400:u005,5,400,168,DED,form,Konda,,rayi maran,the pipal tree,active,reflex,main:168,d202,installed_form,Konda,d202,burrow-emeneau1972den1:p400:u005:f001,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'rayi maran' reconciled as 'rāyi maran',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 168]",6c599d45a327525c4a0b19207eb559a593bb487b406162436410bc652a026508
2026-08-19,p400:u006,,5,400,174,DED,record,,,,,,,main:174,d211,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 174]",669670f5cb3a3b39f075341f9264fcdac2b6cafa5e8a2c2815b62217044e5310
2026-08-19,p400:u006:f001,p400:u006,5,400,174,DED,form,Kolami,SR,raḍ,peg,active,reflex,main:174,d211,installed_form,Kolami,d211,burrow-emeneau1972den1:p400:u006:f001,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'raḍ' reconciled as 'rāḍ',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 174]",a6dc070d239e6ac067b106cefb16099a3ffdab554c647ae11dd3a73eb6c5e2de
2026-08-19,p400:u006:f002,p400:u006,5,400,174,DED,form,Kolami,SR,rāl,peg,active,variant,main:174,d211,installed_form,Kolami,d211,burrow-emeneau1972den1:p400:u006:f002,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 174]",7f91337baec3b879fd3583e4841e5d618c137f6234d56ea84d927557612cb141
2026-08-19,p400:u007,,5,400,176,DED,record,,,,,,,main:176,d213,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 176]",aacec4cb3984b40b88e3b9b5713168dd084b9a1d814210b313242e61cc504521
2026-08-19,p400:u007:f001,p400:u007,5,400,176,DED,form,Kodagu,Kar.,"ari- (-v-, -ñi-)",(also) (toddy) seeps from tree,active,reflex,main:176,d213,unreconciled_transcription,Kodagu,d213,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 176]",2e182db173e0f1d1112272b491dcbcb74554dc8fda91b45bd382daac27ce2599
2026-08-19,p400:u008,,5,400,178,DED,record,,,,,,,main:178,d215,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 178]",f45beaa878c3c4d1101f26a99e6208cc64ba1d1c40c569f31d62379be971d3f7
2026-08-19,p400:u008:f001,p400:u008,5,400,178,DED,form,Belari,LSB 2.2,argi,rice,active,reflex,main:178,d215,unreconciled_transcription,Belari,d215,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 178]",525c2a6758102eb9624e78c65601204c1fce86122a8d43ad0f97aba45ebda6e8
2026-08-19,p400:u009,,5,400,185,DED,record,,,,,,,main:185,d222,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 185]",a587f0cab4a23c45c854a4f7d48e166ca897ded27dcd0958e6d88c82c194c36c
2026-08-19,p400:u009:f001,p400:u009,5,400,185,DED,form,Telugu,,aru,"near, close by",active,reflex,main:185,d222,installed_form,Telugu,d222,burrow-emeneau1972den1:p400:u009:f001,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'aru' reconciled as 'aṟu',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 185]",5de9ea1a9d65c2c19874c80f0787ab6d2969ed54b85ce8a7a4abc8b75e359951
2026-08-19,p400:u009:f002,p400:u009,5,400,185,DED,form,Telugu,,aruta(n),"near, close by",active,variant,main:185,d222,installed_form,Telugu,d222,burrow-emeneau1972den1:p400:u009:f002,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 185]",5fbcfdaa1d80fcc040c568e65ab11135f1de57c794fc67d2f62a4c3db6e6fe91
2026-08-19,p400:u010,,5,400,189,DED,record,,,,,,,main:189,d226,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 189]",f24dddecd32b0399e91992adc7512009dd529e5b0467bfc57de2cb4404cb44b9
2026-08-19,p400:u010:f001,p400:u010,5,400,189,DED,form,Kuruba,LSB 1.11,ebbi,waterfall,active,reflex,main:189,d226,unreconciled_transcription,BettaKurumba,d226,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 189]",0a961ec2a084e5209e095220c287e2e1db2080ef89508dd4c69a35489a8e1ed9
2026-08-19,p400:u011,,5,400,191(a),DED,record,,,,,,,main:191,d228,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 191(a)]",5e85eb9a8f0e767cf78661a66531d3a52cefd9320ee53c3ab753b2dfef593e5d
2026-08-19,p400:u011:f001,p400:u011,5,400,191(a),DED,form,Telugu,,aravaralu,"bits, fragments",active,reflex,main:191,d228,installed_form,Telugu,d228,burrow-emeneau1972den1:p400:u011:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 191(a)]",265e675a2a03cfb6c46347cfff8deaa47d91e3807f6b630a4c29988dd74ef220
2026-08-19,p400:u011:f002,p400:u011,5,400,191(a),DED,form,Telugu,,aravaralu,"bits, fragments",active,variant,main:191,d228,installed_form,Telugu,d228,burrow-emeneau1972den1:p400:u011:f002,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 191(a)]",fc8cfc6333b54f026b6e436ecbb5961b0454689b5442b429c1997432638a30fc
2026-08-19,p400:u011:f003,p400:u011,5,400,191(a),DED,form,Telugu,,aravudu,"a bit, fragment",active,reflex,main:191,d228,installed_form,Telugu,d228,burrow-emeneau1972den1:p400:u011:f003,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'aravudu' reconciled as 'aravuḍu',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 191(a)]",6d84874334fc912b78d91e807b21dedce0b9cd1850f142b1a5ee1c58e5d40a22
2026-08-19,p400:u011:f004,p400:u011,5,400,191(a),DED,form,Pengo,,rec- (-c-),"to scrape (tongue with toothstick), sharpen (pencil)",active,reflex,main:191,d228,installed_form,Pengo,d228,burrow-emeneau1972den1:p400:u011:f004,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 191(a)]",dbc0145e51b5f497e1f7156b0ae44e029ab379a2389427fd90a558f507ed0e90
2026-08-19,p400:u012,,5,400,192,DED,record,,,,,,,main:192|main:266,d229|d315,raw_segment_audited,,,,structured raw segment retained in audit; 2 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 192]",7b650a71d591be437db3d623e679a3bd5894194e7f2ce84328cee5bdb5ade378
2026-08-19,p400:u012:f001,p400:u012,5,400,192,DED,form,Tulu,,araḷu,a person doing half a day's work,active,reflex,main:192|main:266,d229,installed_form,Tulu,d229,burrow-emeneau1972den1:p400:u012:f001,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'araḷu' reconciled as 'arāḷů',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 192]",d55a23df305a47430f1c915b0cdd1c86899c7652f5668de17bc630297d8db31f
2026-08-19,p400:u012:f002,p400:u012,5,400,192,DED,form,Telugu,,ara,"defect, incompleteness",deleted,reflex,main:192|main:266,d229,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 192]",7e0eed78ebe1a16c30061e885c1d710568f77662acb92c96d50782ea3fcad8f0
2026-08-19,p400:u013,,5,400,195,DED,record,,,,,,,main:195,d231,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 195]",c024242379d6c8a4e204704e18cf913aa0b395eb47794a8615fabd8a2281d20c
2026-08-19,p400:u013:f001,p400:u013,5,400,195,DED,form,Tulu,B-K,arumbu,to climb,queried,reflex,main:195,d231,excluded_nonaccepted,,,,tentative form retained in source prose without a rank-1 reflex edge,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 195]",df3bc9a4181bb0a05a9a4d8d0c3725c9e44bbd24b8e2c1f6f6a97dfb60ff5e9c
2026-08-19,p400:u014,,5,400,197,DED,record,,,,,,,main:197,d233,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 197]",e5b50da3fce5fa7483aca93f694aca56711ab69414ef7f01ffc498710792ed14
2026-08-19,p400:u014:f001,p400:u014,5,400,197,DED,form,Pengo,,rat-,"to let fall, drop",active,reflex,main:197,d233,unreconciled_transcription,Pengo,d233,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 197]",41d75ee44dbb197b8ed808c11778205f5c9b4487cd02564cfa55e9a8d9ea0621
2026-08-19,p400:u014:f002,p400:u014,5,400,197,DED,form,Pengo,,ratka-,motion,active,derived,main:197,d233,unreconciled_transcription,Pengo,d233,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 197]",37a280759c459dd4fd6e07cb86f8d3c40a80e7d6f6e53d285c3d97b3630546bc
2026-08-19,p400:u014:f003,p400:u014,5,400,197,DED,form,Pengo,,ratpa-,intensive,corrected,derived,main:197,d233,unreconciled_transcription,Pengo,d233,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 197]",35f41c8b823fae73b8bee8405820e2141c341166a0c47173921bc00005b3a798
2026-08-19,p400:u015,,5,400,203,DED,record,,,,,,,main:203,d240,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 203]",3f0822e080edc3c7de3341f93e0cbdd780946faa36bbd32237139ccc720b66c4
2026-08-19,p400:u015:f001,p400:u015,5,400,203,DED,form,Malayalam,,anaññuka,"to move, shake",active,reflex,main:203,d240,installed_form,Malayalam,d240,burrow-emeneau1972den1:p400:u015:f001,unique old-number resolution; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'anaññuka' reconciled as 'anaṅṅuka',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 203]",bb7a0b80d51d55665995035af1ea00cc72f096bc9ac25a3f1de1d3cd6efd908f
2026-08-19,p400:u015:f002,p400:u015,5,400,203,DED,form,Malayalam,,anakkuka,"to shake, fan, excite",active,variant,main:203,d240,installed_form,Malayalam,d240,burrow-emeneau1972den1:p400:u015:f002,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 203]",920119321ee2fb0cd200d82d5081667a75c40f8278ee4687cc4d3c96772cc5a6
2026-08-19,p400:u015:f003,p400:u015,5,400,203,DED,form,Malayalam,,anakkam,"moving, shaking",active,derived,main:203,d240,installed_form,Malayalam,d240,burrow-emeneau1972den1:p400:u015:f003,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 203]",f39eb51312d6d7f1edaf5af40137c7456a5ed6860aab3e0245c88715b5050def
2026-08-19,p400:u016,,5,400,208,DED,record,,,,,,,main:208,d246,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 208]",a0a87139c787c2cec92a42d0d602966e74c244967af5d8ca8d489bc3e8f4a970
2026-08-19,p400:u016:f001,p400:u016,5,400,208,DED,form,Tamil,"RS, p. 128, item 47",alaittal,to wash clothes by moving them about in water,active,reflex,main:208,d246,installed_form,Tamil,d246,burrow-emeneau1972den1:p400:u016:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 208]",b364df78ab54ffddcbe69389cd711d944294fc7f1783e1406577fca253ed391c
2026-08-19,p400:u017,,5,400,219,DED,record,,,,,,,main:219,d258,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 219]",42f474d6d6c3ebf18223bb28b5c5c4d105262ccd0b35bb8aefd62c804808615e
2026-08-19,p400:u017:f001,p400:u017,5,400,219,DED,form,Tamil,,alliyam,Kṛṣṇa's dance when he broke the tusk of the elephant that was set on him by Kaṃsa,active,reflex,main:219,d258,installed_form,Tamil,d258,burrow-emeneau1972den1:p400:u017:f001,unique old-number resolution; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den1[p. 400, entry 219]",368515087b77cdbadbcf01e0f4319a6fe789515b1b72f9e4b477cdad5beaee5f
2026-08-19,p400:u018,,5,400,226,DED,record,,,,,,,main:226,d267,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den1[p. 400, entry 226]",b8b6360dccc48d1456c6bf733ceb7206afa3fab2a6f5405b92b28a1eb629afc1
2026-08-19,p400:u018:f001,p400:u018,5,400,226,DED,form,Gondi,SR,javukānā,to kill,active,reflex,main:226,d267,unreconciled_transcription,adil,d267,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 226]",3320ff8fe8fe38a04e9f362b24a260a10537711295bf7f52002507e269b34fb6
2026-08-19,p400:u018:f002,p400:u018,5,400,226,DED,form,Gondi,Mu. M. S.,havk-,to kill,active,variant,main:226,d267,unreconciled_transcription,Gondi,d267,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 226]",b2b5ade8f1406ffa493a0a2b19fc05d027a8ddb921da55e89ffc4475187f4d38
2026-08-19,p400:u018:f003,p400:u018,5,400,226,DED,form,Gondi,Ma. Ko.,avk-,to kill,active,variant,main:226,d267,unreconciled_transcription,Gondi,d267,,unique old-number resolution; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den1[p. 400, entry 226]",1a30e2b5a330bb3affc7fa60b5e4a7652415f87357caf2da2359e70701bc5fb9
