Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Source_Language,Language_ID,Page,Item,Column,Comparison_Group,Group_Status,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,zide1982reconstruction:C:c2.p512.i1822,alɛd-lɛd-,"unsteady, unstable",Juray,Juray,512,1822,2,Z82-p512-i1822,paired,1,zide1982reconstruction:C:c2.p512.i1822,,alɛd-lɛd-,"unsteady, unstable",ingested,structured source comparison record,"zide1982reconstruction[p. 512, item 1822]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,83d0ff7368dfd439230e14a2887d9538130064b530b8857bc7118ee10c96f41b
2026-08-28,zide1982reconstruction:C:c2.p276.i394,"alɨn-, alen-",to thresh by trampling,Juray,Juray,276,394,2,Z82-p276-i394,paired,1,zide1982reconstruction:C:c2.p276.i394,,alɨn-,to thresh by trampling,ingested,structured source comparison record,"zide1982reconstruction[p. 276, item 394]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,56b2b7951b852b8c79c48f4ca90ac549bb7c15e565ae0c5132ef4657ef4a2aff
2026-08-28,zide1982reconstruction:C:c2.p276.i394,"alɨn-, alen-",to thresh by trampling,Juray,Juray,276,394,2,Z82-p276-i394,paired,2,zide1982reconstruction:C:c2.p276.i394:v2,zide1982reconstruction:C:c2.p276.i394,alen-,to thresh by trampling,ingested,structured source comparison record,"zide1982reconstruction[p. 276, item 394]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,56b2b7951b852b8c79c48f4ca90ac549bb7c15e565ae0c5132ef4657ef4a2aff
2026-08-28,zide1982reconstruction:C:c2.p388.i850,am-ben,you (pl.),Juray,Juray,388,850,2,Z82-p388-i850,paired,1,zide1982reconstruction:C:c2.p388.i850,,am-ben,you,ingested,structured source comparison record,"zide1982reconstruction[p. 388, item 850]",pl,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,7a00ff23b6ae4cbd4186fdbe671bc276bcaa018070b60602800d2b8f0cf26b9a
2026-08-28,zide1982reconstruction:C:c1.p388.i850,am-ben,you (pl.),Sora,so,388,850,1,Z82-p388-i850,paired,1,zide1982reconstruction:C:c1.p388.i850,,am-ben,you,ingested,structured source comparison record,"zide1982reconstruction[p. 388, item 850]",pl,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0c819429f0df5b9402f7f9b23e73af01346f933ae7be7bcd16fc5253520eb57b
2026-08-28,zide1982reconstruction:C:c2.p242.i108,am-da-,to skim off,Juray,Juray,242,108,2,Z82-p242-i108,paired,1,zide1982reconstruction:C:c2.p242.i108,,am-da-,to skim off,ingested,structured source comparison record,"zide1982reconstruction[p. 242, item 108]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,852a7b73e7c45bbeb05096bc74cb3dd3ca1a9579c20c4de6e7f4c26cb821edfc
2026-08-28,zide1982reconstruction:C:c1.p242.i108,am-da-,to skim off,Sora,so,242,108,1,Z82-p242-i108,paired,1,zide1982reconstruction:C:c1.p242.i108,,am-da-,to skim off,ingested,structured source comparison record,"zide1982reconstruction[p. 242, item 108]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,eecbbf7950ae491cb99855b9eff40c4cd8a3830223b299ecd88c8ca2b4a0c5e4
2026-08-28,zide1982reconstruction:C:c2.p339.i674,amjʌl-,"to pile earth over, to bury, mound earth over",Juray,Juray,339,674,2,Z82-p339-i674,paired,1,zide1982reconstruction:C:c2.p339.i674,,amjʌl-,"to pile earth over, to bury, mound earth over",ingested,structured source comparison record,"zide1982reconstruction[p. 339, item 674]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,334b469574a8ea074965ccfd7f1fb4a820ff99469c56b78002beb30d3aa15877
2026-08-28,zide1982reconstruction:C:c2.p242.i114,amu,peak,Juray,Juray,242,114,2,Z82-p242-i114,paired,1,zide1982reconstruction:C:c2.p242.i114,,amu,peak,ingested,structured source comparison record,"zide1982reconstruction[p. 242, item 114]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,2114491ece79f6092dfeb05f67fabf6452dd048988a95d9104920fcbbce7368a
2026-08-28,zide1982reconstruction:C:c1.p242.i114,amu,"tip, peak",Sora,so,242,114,1,Z82-p242-i114,paired,1,zide1982reconstruction:C:c1.p242.i114,,amu,"tip, peak",ingested,structured source comparison record,"zide1982reconstruction[p. 242, item 114]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,c5e0a5aa37dfbfcbd91a655c02ae020ffe7c57158e3211769052a12f5ea74143
2026-08-28,zide1982reconstruction:C:c1.p411.i1034,"amu, amu-ti",tip; peak (of a mountain),Sora,so,411,1034,1,Z82-p411-i1034,paired,1,zide1982reconstruction:C:c1.p411.i1034,,amu,tip; peak (of a mountain),ingested,structured source comparison record,"zide1982reconstruction[p. 411, item 1034]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,68bca067d7fd7815f907cd0bb9783d81b11af99b733c7a1f24e0080d2540d013
2026-08-28,zide1982reconstruction:C:c1.p411.i1034,"amu, amu-ti",tip; peak (of a mountain),Sora,so,411,1034,1,Z82-p411-i1034,paired,2,zide1982reconstruction:C:c1.p411.i1034:v2,zide1982reconstruction:C:c1.p411.i1034,amu-ti,tip; peak (of a mountain),ingested,structured source comparison record,"zide1982reconstruction[p. 411, item 1034]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,68bca067d7fd7815f907cd0bb9783d81b11af99b733c7a1f24e0080d2540d013
2026-08-28,zide1982reconstruction:C:c1.p238.i71,amu-n-ti-bɨr,tip (of an arrow),Sora,so,238,71,1,Z82-p238-i71,paired,1,zide1982reconstruction:C:c1.p238.i71,,amu-n-ti-bɨr,tip (of an arrow),ingested,structured source comparison record,"zide1982reconstruction[p. 238, item 71]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b11164298a3ef4d7ce80bdadbe2df847b36f72cb2e5ed95b32d880240769d8af
2026-08-28,zide1982reconstruction:C:c2.p411.i1034,"amu-n-ti-bɨr, amunti-suɟ, amunti-am","peak (of a mountain); tip (of a needle, arrow etc.)",Juray,Juray,411,1034,2,Z82-p411-i1034,paired,1,zide1982reconstruction:C:c2.p411.i1034,,amu-n-ti-bɨr,"peak (of a mountain); tip (of a needle, arrow etc.)",ingested,structured source comparison record,"zide1982reconstruction[p. 411, item 1034]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b853b0460b7fe59b3c02c4e80de29d62bbc6d573eb505040e6ca87602119f8aa
2026-08-28,zide1982reconstruction:C:c2.p411.i1034,"amu-n-ti-bɨr, amunti-suɟ, amunti-am","peak (of a mountain); tip (of a needle, arrow etc.)",Juray,Juray,411,1034,2,Z82-p411-i1034,paired,2,zide1982reconstruction:C:c2.p411.i1034:v2,zide1982reconstruction:C:c2.p411.i1034,amunti-suɟ,"peak (of a mountain); tip (of a needle, arrow etc.)",ingested,structured source comparison record,"zide1982reconstruction[p. 411, item 1034]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b853b0460b7fe59b3c02c4e80de29d62bbc6d573eb505040e6ca87602119f8aa
2026-08-28,zide1982reconstruction:C:c2.p411.i1034,"amu-n-ti-bɨr, amunti-suɟ, amunti-am","peak (of a mountain); tip (of a needle, arrow etc.)",Juray,Juray,411,1034,2,Z82-p411-i1034,paired,3,zide1982reconstruction:C:c2.p411.i1034:v3,zide1982reconstruction:C:c2.p411.i1034,amunti-am,"peak (of a mountain); tip (of a needle, arrow etc.)",ingested,structured source comparison record,"zide1982reconstruction[p. 411, item 1034]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b853b0460b7fe59b3c02c4e80de29d62bbc6d573eb505040e6ca87602119f8aa
2026-08-28,zide1982reconstruction:C:c2.p238.i71,amu-ti-bɨr,peak,Juray,Juray,238,71,2,Z82-p238-i71,paired,1,zide1982reconstruction:C:c2.p238.i71,,amu-ti-bɨr,peak,ingested,structured source comparison record,"zide1982reconstruction[p. 238, item 71]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,29bc717cb71d78cd0e44b0dd79b0f23779875a30272e2a3271cb4666d3505ffe
2026-08-28,zide1982reconstruction:C:c2.p411.i1033,"amʌn, -nʌm",you (singular),Juray,Juray,411,1033,2,Z82-p411-i1033,paired,1,zide1982reconstruction:C:c2.p411.i1033,,amʌn,you,ingested,structured source comparison record,"zide1982reconstruction[p. 411, item 1033]",sg,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,98560ffc48f664efb5e8092b8e61bbe6e1ca694817f20aab588666cd7db60bdd
2026-08-28,zide1982reconstruction:C:c2.p411.i1033,"amʌn, -nʌm",you (singular),Juray,Juray,411,1033,2,Z82-p411-i1033,paired,2,zide1982reconstruction:C:c2.p411.i1033:v2,zide1982reconstruction:C:c2.p411.i1033,-nʌm,you,ingested,structured source comparison record,"zide1982reconstruction[p. 411, item 1033]",sg,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,98560ffc48f664efb5e8092b8e61bbe6e1ca694817f20aab588666cd7db60bdd
2026-08-28,zide1982reconstruction:C:c1.p411.i1033,"amʌn, -nʌm",you(singular),Sora,so,411,1033,1,Z82-p411-i1033,paired,1,zide1982reconstruction:C:c1.p411.i1033,,amʌn,you(singular),ingested,structured source comparison record,"zide1982reconstruction[p. 411, item 1033]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,87d8e9d7b559a44b9b6cd652f6568b3c0b4fb767b076e01ae9a0b1f7e374c975
2026-08-28,zide1982reconstruction:C:c1.p411.i1033,"amʌn, -nʌm",you(singular),Sora,so,411,1033,1,Z82-p411-i1033,paired,2,zide1982reconstruction:C:c1.p411.i1033:v2,zide1982reconstruction:C:c1.p411.i1033,-nʌm,you(singular),ingested,structured source comparison record,"zide1982reconstruction[p. 411, item 1033]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,87d8e9d7b559a44b9b6cd652f6568b3c0b4fb767b076e01ae9a0b1f7e374c975
2026-08-28,zide1982reconstruction:C:c2.p595.i2401,ansɔ-,alone,Juray,Juray,595,2401,2,Z82-p595-i2401,paired,1,zide1982reconstruction:C:c2.p595.i2401,,ansɔ-,alone,ingested,structured source comparison record,"zide1982reconstruction[p. 595, item 2401]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,fc96fe518692938dcaf110736a5937cd1f2eb56610be1018c2934776d69a4ec5
2026-08-28,zide1982reconstruction:C:c1.p595.i2401,ansɔn-,alone,Sora,so,595,2401,1,Z82-p595-i2401,paired,1,zide1982reconstruction:C:c1.p595.i2401,,ansɔn-,alone,ingested,structured source comparison record,"zide1982reconstruction[p. 595, item 2401]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,ec21465ea8a03de12e29ec771b45f517acebeee9806fc278e8e20d0e6c9c03c8
2026-08-28,zide1982reconstruction:C:c2.p241.i107-2,ar-,to scrape out,Juray,Juray,241,107-2,2,Z82-p241-i107-2,singleton,1,zide1982reconstruction:C:c2.p241.i107-2,,ar-,to scrape out,ingested,structured source comparison record,"zide1982reconstruction[p. 241, item 107-2]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,5a0a286c8258c04dd8d7dcf6fc7de1fdd96bed45f3bf1925b71cb6f7661de5fc
2026-08-28,zide1982reconstruction:C:c2.p241.i107,ar-,"to scrape, peel, unstick, peel off",Juray,Juray,241,107,2,Z82-p241-i107,paired,1,zide1982reconstruction:C:c2.p241.i107,,ar-,"to scrape, peel, unstick, peel off",ingested,structured source comparison record,"zide1982reconstruction[p. 241, item 107]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0a5a7c0b549b084c3d0bf19504d2e733b579680eb7cf91c34d12bfb1ec3aa3d1
2026-08-28,zide1982reconstruction:C:c2.p243.i121,"ara, ʌra, -ra",tree,Juray,Juray,243,121,2,Z82-p243-i121,paired,1,zide1982reconstruction:C:c2.p243.i121,,ara,tree,ingested,structured source comparison record,"zide1982reconstruction[p. 243, item 121]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,8884a50fc7e6204e5a9ea055a69b4c962c69543d2e5733046e76a38ced970d3b
2026-08-28,zide1982reconstruction:C:c2.p243.i121,"ara, ʌra, -ra",tree,Juray,Juray,243,121,2,Z82-p243-i121,paired,2,zide1982reconstruction:C:c2.p243.i121:v2,zide1982reconstruction:C:c2.p243.i121,ʌra,tree,ingested,structured source comparison record,"zide1982reconstruction[p. 243, item 121]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,8884a50fc7e6204e5a9ea055a69b4c962c69543d2e5733046e76a38ced970d3b
2026-08-28,zide1982reconstruction:C:c2.p243.i121,"ara, ʌra, -ra",tree,Juray,Juray,243,121,2,Z82-p243-i121,paired,3,zide1982reconstruction:C:c2.p243.i121:v3,zide1982reconstruction:C:c2.p243.i121,-ra,tree,ingested,structured source comparison record,"zide1982reconstruction[p. 243, item 121]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,8884a50fc7e6204e5a9ea055a69b4c962c69543d2e5733046e76a38ced970d3b
2026-08-28,zide1982reconstruction:C:c1.p504.i1804,araj-,to protect,Sora,so,504,1804,1,Z82-p504-i1804,singleton,1,zide1982reconstruction:C:c1.p504.i1804,,araj-,to protect,ingested,structured source comparison record,"zide1982reconstruction[p. 504, item 1804]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b1446f4db18cd6a7d4e0789eac0f48a8e94a1d2ab7c78630fe7f94c4a080e6c9
2026-08-28,zide1982reconstruction:C:c1.p241.i107,arar-,"to scrape, peel, unstick, peel off",Sora,so,241,107,1,Z82-p241-i107,paired,1,zide1982reconstruction:C:c1.p241.i107,,arar-,"to scrape, peel, unstick, peel off",ingested,structured source comparison record,"zide1982reconstruction[p. 241, item 107]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f05bd0c8dd2b80f7781c23d945a13271fa18f7ca4da41cfe96b32aa7499ee356
2026-08-28,zide1982reconstruction:C:c2.p452.i1401,arrɛd,parrot,Juray,Juray,452,1401,2,Z82-p452-i1401,paired,1,zide1982reconstruction:C:c2.p452.i1401,,arrɛd,parrot,ingested,structured source comparison record,"zide1982reconstruction[p. 452, item 1401]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,b7825260706f0bc0e3df04804dd0d1f0c5e5f3e0e49f4218c9e46344345597dd
2026-08-28,zide1982reconstruction:C:c1.p251.i190,"arɛl, -rɛl","hail, hailstones",Sora,so,251,190,1,Z82-p251-i190,paired,1,zide1982reconstruction:C:c1.p251.i190,,arɛl,"hail, hailstones",ingested,structured source comparison record,"zide1982reconstruction[p. 251, item 190]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,abb4821d87f8eed2cb98e43f09506344872452c36711eacefa1385f8c27176dd
2026-08-28,zide1982reconstruction:C:c1.p251.i190,"arɛl, -rɛl","hail, hailstones",Sora,so,251,190,1,Z82-p251-i190,paired,2,zide1982reconstruction:C:c1.p251.i190:v2,zide1982reconstruction:C:c1.p251.i190,-rɛl,"hail, hailstones",ingested,structured source comparison record,"zide1982reconstruction[p. 251, item 190]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,abb4821d87f8eed2cb98e43f09506344872452c36711eacefa1385f8c27176dd
2026-08-28,zide1982reconstruction:C:c2.p576.i2239,arɛŋ-,to come to a stop,Juray,Juray,576,2239,2,Z82-p576-i2239,paired,1,zide1982reconstruction:C:c2.p576.i2239,,arɛŋ-,to come to a stop,ingested,structured source comparison record,"zide1982reconstruction[p. 576, item 2239]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0f22a52402a2359dd631fd888115e7b4e92f2c50f3f96b1c5b6b5dd102791caa
2026-08-28,zide1982reconstruction:C:c1.p576.i2239,arɛŋ-,to come to a stop,Sora,so,576,2239,1,Z82-p576-i2239,paired,1,zide1982reconstruction:C:c1.p576.i2239,,arɛŋ-,to come to a stop,ingested,structured source comparison record,"zide1982reconstruction[p. 576, item 2239]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0b4845e87184dd272c8afc7c0a9df44700370afd0dae025e9290c3dd35289933
2026-08-28,zide1982reconstruction:C:c1.p280.i432,arʌŋ,sour,Sora,so,280,432,1,Z82-p280-i432,singleton,1,zide1982reconstruction:C:c1.p280.i432,,arʌŋ,sour,ingested,structured source comparison record,"zide1982reconstruction[p. 280, item 432]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,d6bf8a162ae104caca79e025016ea092004be8d9e622899f1e45503c096d7e37
2026-08-28,zide1982reconstruction:C:c1.p383.i812,asaŋ-pisaŋ,"bitter, bitter (tagword)",Sora,so,383,812,1,Z82-p383-i812,singleton,1,zide1982reconstruction:C:c1.p383.i812,,asaŋ-pisaŋ,"bitter, bitter",ingested,structured source comparison record,"zide1982reconstruction[p. 383, item 812]",discourse-marker,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,2b9617f04aba199c49aea4abf9d263b19c435b5bc7bead06348c7994799ebdbc
2026-08-28,zide1982reconstruction:C:c1.p593.i2382,asaɟ-,to sift ashes,Sora,so,593,2382,1,Z82-p593-i2382,paired,1,zide1982reconstruction:C:c1.p593.i2382,,asaɟ-,to sift ashes,ingested,structured source comparison record,"zide1982reconstruction[p. 593, item 2382]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,5929fd6486efd3b5eb1f5795774fadd15ff5ce2783cd87415c321d2672cb32a9
