Source_Key,PDF_Page,Printed_Page,Source_Line,Item,Gloss,Similarity_Groups,Site_Code,Site,Scope,Manual_Form,Confidence,Review_Method,Review_Status,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Keys
behera2022korwakodaku,66,56,p66:l54,4,face,5,M,Musakhoel Korwa,Korwa target,sʌmʌŋg,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-musakhoel,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site M]",silkorwakodaku2022:i004:M:f1
behera2022korwakodaku,66,56,p66:l50,4,face,3,R,Rakkaya Korwa,Korwa target,gʌlʊ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-rakkaya,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site R]",silkorwakodaku2022:i004:R:f1
behera2022korwakodaku,66,56,p66:l43,4,face,1,S,Sagardinwa Kodaku,Kodaku target,mɛɖɨ aha,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site S]",silkorwakodaku2022:i004:S:f1
behera2022korwakodaku,66,56,p66:l49,4,face,3,T,Tanmai mixed variety,Tanmai comparison control,gall,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site T]",
behera2022korwakodaku,66,56,p66:l55,4,face,6,U,Mahuabathan Mundari,Mundari comparison control,mɛɖɨ mʊaɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site U]",
behera2022korwakodaku,66,56,p66:l51,4,face,4,V,Kotgohna Sadri,Sadri comparison control,aːkh muh,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site V]",
behera2022korwakodaku,66,56,p66:l54,4,face,5,Z,Sardih Korwa,Korwa target,sʌmʌŋg,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site Z]",silkorwakodaku2022:i004:Z:f1
behera2022korwakodaku,66,56,p66:l43,4,face,1,b,Jamuniatanr Kodaku,Kodaku target,mɛɖɨ aha,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jamuniatanr,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site b]",silkorwakodaku2022:i004:b:f1
behera2022korwakodaku,66,56,p66:l42,4,face,1,c,Chainpur Kodaku,Kodaku target,mɛɖ ɐha,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site c]",silkorwakodaku2022:i004:c:f1
behera2022korwakodaku,66,56,p66:l43,4,face,1,c,Chainpur Kodaku,Kodaku target,mɛɖɨ aha,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site c]",silkorwakodaku2022:i004:c:f2
behera2022korwakodaku,66,56,p66:l43,4,face,1,d,Dhengura Kodaku,Kodaku target,mɛɖɨ aha,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-dhengura,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site d]",silkorwakodaku2022:i004:d:f1
behera2022korwakodaku,66,56,p66:l45,4,face,1,j,Jhaleria Kodaku,Kodaku target,muh ɐha,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jhaleria,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site j]",silkorwakodaku2022:i004:j:f1
behera2022korwakodaku,66,56,p66:l48,4,face,2,k,Kesrelmal Standard Sadri,Sadri comparison control,tʃehəɾɐ,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site k]",
behera2022korwakodaku,66,56,p66:l47,4,face,2,m,Chilma Kodaku,Kodaku target,tʃɛhɾa,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site m]",silkorwakodaku2022:i004:m:f1
behera2022korwakodaku,66,56,p66:l52,4,face,4,p,Kodakupara Kodaku,Kodaku target,ah muh,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-kodakupara,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site p]",silkorwakodaku2022:i004:p:f1
behera2022korwakodaku,66,56,p66:l53,4,face,4,p,Kodakupara Kodaku,Kodaku target,akh muː,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-kodakupara,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site p]",silkorwakodaku2022:i004:p:f2
behera2022korwakodaku,66,56,p66:l56,4,face,7,t,Tharki Kodaku,Kodaku target,mʊrt̪han,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-tharki,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site t]",silkorwakodaku2022:i004:t:f1
behera2022korwakodaku,66,56,p66:l43,4,face,1,w,Baikanthpur Kodaku,Kodaku target,mɛɖɨ aha,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-baikanthpur,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 4, site w]",silkorwakodaku2022:i004:w:f1
behera2022korwakodaku,66,56,p66:l62,5,eye,1,A,Husambu Asuri,Asuri comparison control,meɖ,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site A]",
behera2022korwakodaku,66,56,p66:l66,5,eye,2,B,Dumortoli Sadri,Sadri comparison control,aikh,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site B]",
behera2022korwakodaku,66,56,p66:l63,5,eye,1,C,Chilma Korwa,Korwa target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site C]",silkorwakodaku2022:i005:C:f1
behera2022korwakodaku,66,56,p66:l63,5,eye,1,D,Dhaneshpur Korwa,Korwa target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-dhaneshpur,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site D]",silkorwakodaku2022:i005:D:f1
behera2022korwakodaku,66,56,p66:l63,5,eye,1,G,Gaseband Korwa,Korwa target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-gaseband,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site G]",silkorwakodaku2022:i005:G:f1
behera2022korwakodaku,66,56,p66:l63,5,eye,1,H,Harrapat Korwa,Korwa target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-harrapat,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site H]",silkorwakodaku2022:i005:H:f1
behera2022korwakodaku,66,56,p66:l69,5,eye,4,J,Arahas Birjia,Birjia comparison control,men,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site J]",
behera2022korwakodaku,66,56,p66:l63,5,eye,1,K,Bladerpat Korwa,Korwa target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site K]",silkorwakodaku2022:i005:K:f1
behera2022korwakodaku,66,56,p66:l63,5,eye,1,L,Kirkima Korwa,Korwa target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-kirkima,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site L]",silkorwakodaku2022:i005:L:f1
behera2022korwakodaku,66,56,p66:l63,5,eye,1,M,Musakhoel Korwa,Korwa target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-musakhoel,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site M]",silkorwakodaku2022:i005:M:f1
behera2022korwakodaku,66,56,p66:l63,5,eye,1,R,Rakkaya Korwa,Korwa target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-rakkaya,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site R]",silkorwakodaku2022:i005:R:f1
behera2022korwakodaku,66,56,p66:l60,5,eye,1,S,Sagardinwa Kodaku,Kodaku target,mɛɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site S]",silkorwakodaku2022:i005:S:f1
behera2022korwakodaku,66,56,p66:l60,5,eye,1,T,Tanmai mixed variety,Tanmai comparison control,mɛɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site T]",
behera2022korwakodaku,66,56,p66:l68,5,eye,3,U,Mahuabathan Mundari,Mundari comparison control,meʔen,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site U]",
behera2022korwakodaku,66,56,p66:l67,5,eye,2,V,Kotgohna Sadri,Sadri comparison control,aiŋkh,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site V]",
behera2022korwakodaku,66,56,p66:l63,5,eye,1,Z,Sardih Korwa,Korwa target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site Z]",silkorwakodaku2022:i005:Z:f1
behera2022korwakodaku,66,56,p66:l64,5,eye,1,b,Jamuniatanr Kodaku,Kodaku target,meɖɨʔ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jamuniatanr,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site b]",silkorwakodaku2022:i005:b:f1
behera2022korwakodaku,66,56,p66:l61,5,eye,1,c,Chainpur Kodaku,Kodaku target,mɛɖh,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site c]",silkorwakodaku2022:i005:c:f1
behera2022korwakodaku,66,56,p66:l64,5,eye,1,c,Chainpur Kodaku,Kodaku target,meɖɨʔ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site c]",silkorwakodaku2022:i005:c:f2
behera2022korwakodaku,66,56,p66:l63,5,eye,1,d,Dhengura Kodaku,Kodaku target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-dhengura,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site d]",silkorwakodaku2022:i005:d:f1
behera2022korwakodaku,66,56,p66:l60,5,eye,1,j,Jhaleria Kodaku,Kodaku target,mɛɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jhaleria,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site j]",silkorwakodaku2022:i005:j:f1
behera2022korwakodaku,66,56,p66:l65,5,eye,2,k,Kesrelmal Standard Sadri,Sadri comparison control,ɐikh,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site k]",
behera2022korwakodaku,66,56,p66:l63,5,eye,1,m,Chilma Kodaku,Kodaku target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site m]",silkorwakodaku2022:i005:m:f1
behera2022korwakodaku,66,56,p66:l60,5,eye,1,p,Kodakupara Kodaku,Kodaku target,mɛɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-kodakupara,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site p]",silkorwakodaku2022:i005:p:f1
behera2022korwakodaku,66,56,p66:l60,5,eye,1,t,Tharki Kodaku,Kodaku target,mɛɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-tharki,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site t]",silkorwakodaku2022:i005:t:f1
behera2022korwakodaku,66,56,p66:l63,5,eye,1,w,Baikanthpur Kodaku,Kodaku target,meɖɨ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-baikanthpur,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 5, site w]",silkorwakodaku2022:i005:w:f1
behera2022korwakodaku,66,56,p66:l74,6,ear,1,A,Husambu Asuri,Asuri comparison control,lut̪ur,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site A]",
behera2022korwakodaku,66,56,p66:l76,6,ear,2,B,Dumortoli Sadri,Sadri comparison control,kan,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site B]",
behera2022korwakodaku,66,56,p66:l73,6,ear,1,C,Chilma Korwa,Korwa target,lʊt̪uɾ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site C]",silkorwakodaku2022:i006:C:f1
behera2022korwakodaku,66,56,p66:l73,6,ear,1,D,Dhaneshpur Korwa,Korwa target,lʊt̪uɾ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-dhaneshpur,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site D]",silkorwakodaku2022:i006:D:f1
behera2022korwakodaku,66,56,p66:l73,6,ear,1,G,Gaseband Korwa,Korwa target,lʊt̪uɾ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-gaseband,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site G]",silkorwakodaku2022:i006:G:f1
behera2022korwakodaku,66,56,p66:l73,6,ear,1,H,Harrapat Korwa,Korwa target,lʊt̪uɾ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-harrapat,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site H]",silkorwakodaku2022:i006:H:f1
behera2022korwakodaku,66,56,p66:l74,6,ear,1,J,Arahas Birjia,Birjia comparison control,lut̪ur,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site J]",
behera2022korwakodaku,66,56,p66:l73,6,ear,1,K,Bladerpat Korwa,Korwa target,lʊt̪uɾ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site K]",silkorwakodaku2022:i006:K:f1
behera2022korwakodaku,66,56,p66:l73,6,ear,1,L,Kirkima Korwa,Korwa target,lʊt̪uɾ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-kirkima,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site L]",silkorwakodaku2022:i006:L:f1
behera2022korwakodaku,66,56,p66:l73,6,ear,1,M,Musakhoel Korwa,Korwa target,lʊt̪uɾ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-musakhoel,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site M]",silkorwakodaku2022:i006:M:f1
behera2022korwakodaku,66,56,p66:l73,6,ear,1,R,Rakkaya Korwa,Korwa target,lʊt̪uɾ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-rakkaya,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site R]",silkorwakodaku2022:i006:R:f1
behera2022korwakodaku,66,56,p66:l72,6,ear,1,S,Sagardinwa Kodaku,Kodaku target,lʊt̪t̪ʊr,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site S]",silkorwakodaku2022:i006:S:f1
behera2022korwakodaku,66,56,p66:l73,6,ear,1,T,Tanmai mixed variety,Tanmai comparison control,lʊt̪uɾ,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site T]",
behera2022korwakodaku,66,56,p66:l72,6,ear,1,U,Mahuabathan Mundari,Mundari comparison control,lʊt̪t̪ʊr,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site U]",
behera2022korwakodaku,66,56,p66:l76,6,ear,2,V,Kotgohna Sadri,Sadri comparison control,kan,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site V]",
behera2022korwakodaku,66,56,p66:l73,6,ear,1,Z,Sardih Korwa,Korwa target,lʊt̪uɾ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 56, item 6, site Z]",silkorwakodaku2022:i006:Z:f1
