PDF_Page	Printed_Page	Page_Line	Item	Gloss	List	Source_Cell	Record_Type	Verified_Cell	Review_Status	Confidence	Review_Note	Extraction_Note
43	35	109	10	tongue	Kotdwara/U.P.	1  dʒib	response	1  dʒib	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	110	10	tongue	Haldwani/U.P.	1  dʒib	response	1  dʒib	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	114	11	breast	Urdu	1  tʃhɑti	response	1  tʃhɑti	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	115	11	breast	Chitral/Pak	2  sino	response	2  sino	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	116	11	breast	Settlet Swat/Pak	2  sino	response	2  sino	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	117	11	breast	Gilgit/Pak	2  sinːʌ	response	2  sinːʌ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	118	11	breast	Kaghan/Pak	2  sinːʌ	response	2  sinːʌ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	119	11	breast	North. Azad/Pak	2  sino	response	2  sino	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	120	11	breast	Centr. Azad/Pak	1  tʃɑti	response	1  tʃɑti	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	121	11	breast	Udhampur/J&K	0    no entry	blank	0    no entry	complete	high	PDF p. 43 visually reviewed at 180 dpi; source explicitly prints no entry, so the cell is confirmed blank.	
43	35	122	11	breast	Jammu/J&K	0    no entry	blank	0    no entry	complete	high	PDF p. 43 visually reviewed at 180 dpi; source explicitly prints no entry, so the cell is confirmed blank.	
43	35	123	11	breast	Chamba/H.P.	0    no entry	blank	0    no entry	complete	high	PDF p. 43 visually reviewed at 180 dpi; source explicitly prints no entry, so the cell is confirmed blank.	
43	35	124	11	breast	Rampur/H.P.	0    no entry	blank	0    no entry	complete	high	PDF p. 43 visually reviewed at 180 dpi; source explicitly prints no entry, so the cell is confirmed blank.	
43	35	125	11	breast	Nalagarh/H.P.	0    no entry	blank	0    no entry	complete	high	PDF p. 43 visually reviewed at 180 dpi; source explicitly prints no entry, so the cell is confirmed blank.	
43	35	126	11	breast	Dehradun/U.P.	0    no entry	blank	0    no entry	complete	high	PDF p. 43 visually reviewed at 180 dpi; source explicitly prints no entry, so the cell is confirmed blank.	
43	35	127	11	breast	Kotdwara/U.P.	0    no entry	blank	0    no entry	complete	high	PDF p. 43 visually reviewed at 180 dpi; source explicitly prints no entry, so the cell is confirmed blank.	
43	35	128	11	breast	Haldwani/U.P.	0    no entry	blank	0    no entry	complete	high	PDF p. 43 visually reviewed at 180 dpi; source explicitly prints no entry, so the cell is confirmed blank.	
43	35	132	12	belly	Urdu	2  peʈ	response	2  peʈ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	133	12	belly	Chitral/Pak	1  ɖɪɖ / 2  pɛʈ	response	1  ɖɪɖ / 2  pɛʈ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	134	12	belly	Settlet Swat/Pak	1  ɖɪɖh	response	1  ɖɪɖh	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	135	12	belly	Gilgit/Pak	1  ɖɛɖ / 1  ɖhɛɖ	response	1  ɖɛɖ / 1  ɖhɛɖ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	136	12	belly	Kaghan/Pak	1  ʈɪɖh / 1  ɖɪɖ	response	1  ʈɪɖh / 1  ɖɪɖ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	137	12	belly	North. Azad/Pak	1  ʈɛɖh	response	1  ʈɛɖh	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	138	12	belly	Centr. Azad/Pak	2  peth	response	2  peth	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	139	12	belly	Udhampur/J&K	1  ʈeɖ	response	1  ʈeɖ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	140	12	belly	Jammu/J&K	1  ʈeɖ	response	1  ʈeɖ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	141	12	belly	Chamba/H.P.	1  ʈeɖ	response	1  ʈeɖ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	142	12	belly	Rampur/H.P.	1  ʈeɖ	response	1  ʈeɖ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	143	12	belly	Nalagarh/H.P.	1  ʈeɖ	response	1  ʈeɖ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	144	12	belly	Dehradun/U.P.	1  ʈeɖ	response	1  ʈeɖ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	145	12	belly	Kotdwara/U.P.	1  ʈeɖ	response	1  ʈeɖ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
43	35	146	12	belly	Haldwani/U.P.	1  ʈeɖ	response	1  ʈeɖ	complete	high	PDF p. 43 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	24	13	arm	Urdu	2  bɑzu	response	2  bɑzu	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	25	13	arm	Chitral/Pak	1  bʌ̃	response	1  bʌ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	26	13	arm	Settlet Swat/Pak	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	27	13	arm	Gilgit/Pak	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	28	13	arm	Kaghan/Pak	1  bʌ̃	response	1  bʌ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	29	13	arm	North. Azad/Pak	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	30	13	arm	Centr. Azad/Pak	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	31	13	arm	Udhampur/J&K	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	32	13	arm	Jammu/J&K	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	33	13	arm	Chamba/H.P.	1  bʌ̃	response	1  bʌ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	34	13	arm	Rampur/H.P.	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	35	13	arm	Nalagarh/H.P.	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	36	13	arm	Dehradun/U.P.	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	37	13	arm	Kotdwara/U.P.	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	38	13	arm	Haldwani/U.P.	1  bɑ̃	response	1  bɑ̃	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	42	14	elbow	Urdu	1  kohni	response	1  kohni	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	43	14	elbow	Chitral/Pak	1  qʊɳi	response	1  qʊɳi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	44	14	elbow	Settlet Swat/Pak	1  kuni	response	1  kuni	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	45	14	elbow	Gilgit/Pak	1  kuɳi	response	1  kuɳi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	46	14	elbow	Kaghan/Pak	1  kuɳi / 1  kʊɳi	response	1  kuɳi / 1  kʊɳi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	47	14	elbow	North. Azad/Pak	1  kuni	response	1  kuni	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	48	14	elbow	Centr. Azad/Pak	1  kuni	response	1  kuni	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	49	14	elbow	Udhampur/J&K	1  kuɳi	response	1  kuɳi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	50	14	elbow	Jammu/J&K	1  kuni	response	1  kuni	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	51	14	elbow	Chamba/H.P.	1  kɔɳi	response	1  kɔɳi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	52	14	elbow	Rampur/H.P.	1  kuni	response	1  kuni	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	53	14	elbow	Nalagarh/H.P.	1  kuɳi	response	1  kuɳi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	54	14	elbow	Dehradun/U.P.	1  kʊɳi	response	1  kʊɳi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	55	14	elbow	Kotdwara/U.P.	1  kʊɳi	response	1  kʊɳi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	56	14	elbow	Haldwani/U.P.	1  kuni	response	1  kuni	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	60	15	palm	Urdu	5  hʌtheli	response	5  hʌtheli	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	61	15	palm	Chitral/Pak	1  ʈʌi	response	1  ʈʌi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	62	15	palm	Settlet Swat/Pak	1  ʈhɑi	response	1  ʈhɑi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	63	15	palm	Gilgit/Pak	1  tʌɽi	response	1  tʌɽi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	64	15	palm	Kaghan/Pak	1  tʌli	response	1  tʌli	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	65	15	palm	North. Azad/Pak	1  tʌli	response	1  tʌli	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	66	15	palm	Centr. Azad/Pak	1  tʌli	response	1  tʌli	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	67	15	palm	Udhampur/J&K	1  tʌɭi	response	1  tʌɭi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	68	15	palm	Jammu/J&K	1  thʌli	response	1  thʌli	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	69	15	palm	Chamba/H.P.	1  thʌɭi	response	1  thʌɭi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	70	15	palm	Rampur/H.P.	1  thʌli	response	1  thʌli	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	71	15	palm	Nalagarh/H.P.	1  thʌɭi	response	1  thʌɭi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	72	15	palm	Dehradun/U.P.	1  thʌli	response	1  thʌli	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	73	15	palm	Kotdwara/U.P.	1  thʌɭi	response	1  thʌɭi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
44	36	74	15	palm	Haldwani/U.P.	1  thʌɭi	response	1  thʌɭi	complete	high	PDF p. 44 visually reviewed at 180 dpi; verified cell matches the rendered source, including all alternatives and diacritics.	
