PSD2,d106,aḍ[ḍ]-a,the tree Bauhinia racemosa,,,,"merriam2026dravidiandb[record 114, DEDR 106]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:114,,,,
PDr,d107,aḍr- (*-rl-),"bad; useless, empty, idle; adv. without sense or reason, without benefit, without shelter or food, idly, in vain",,,,"merriam2026dravidiandb[record 115, DEDR 107]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:115,,,,
PKMDr,d108,aḍr-,"to twist, strut",,,,"merriam2026dravidiandb[record 116, DEDR 108];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:116,,,,
PDr,d109,aḌ[Ḍ]- (?),thirst; to thirst,,,,"merriam2026dravidiandb[record 117, DEDR 109];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:117,,,,
PSD1,d110,aṇ-,"up, above",,,South Dravidian,"merriam2026dravidiandb[record 118, DEDR 110];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:118,,,,
PDr,d111,aṇV́-,"mockery, quarreling; (SAN, VN) to ridicule; to affront, mock",,,,"merriam2026dravidiandb[record 119, DEDR 111];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:119,,,,
PSTDr,d112,aṇá-ŋ-,"to suffer; to yield, submit, be humbled",,,,"merriam2026dravidiandb[record 120, DEDR 112];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:120,,,,
PSD1,d113,aṇaŋ-,offspring,,,South Dravidian,"merriam2026dravidiandb[record 121, DEDR 113];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:121,,,,
PSD1,d114,aṇaŋ- (?),"neck, jaw",,,South Dravidian,"merriam2026dravidiandb[record 122, DEDR 114];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:122,,,,
PSD1,d115,aṇā-,deceit; to deceive,,,South Dravidian,"merriam2026dravidiandb[record 123, DEDR 115];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:123,,,,
PSD1,d116,aṇi-,beauty; to wear (jewels),,,South Dravidian,"merriam2026dravidiandb[record 124, DEDR 116];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:124,,,,
PSTDr,d117,aṇi,"array, row; battle, war",,,,"merriam2026dravidiandb[record 125, DEDR 117]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:125,,,,
PSTDr,d118,aṇija-,prow; prow (comm. by Prof. K. S. R. Sharma),,,,"merriam2026dravidiandb[record 126, DEDR 118]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:126,,,,
PSD1,d119,aṇilai,"a large tree, gall-nut",,,South Dravidian,"merriam2026dravidiandb[record 127, DEDR 119];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:127,,,,
PDr,d120,aṇái-,"to approach; to join; to mix or mingle freely; to touch; n. touch, uncleanness, defilement by touch, impurity, pollution; bowstring; to attach (bowstring); to join, unite; to arrive; to copulate (of human beings)",,,,"merriam2026dravidiandb[record 128, DEDR 120];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:128,,,,
PDr,d120,anḍ-,"to approach; to join; to mix or mingle freely; to touch; n. touch, uncleanness, defilement by touch, impurity, pollution; bowstring; to attach (bowstring); to join, unite; to arrive; to copulate (of human beings)",,,,"merriam2026dravidiandb[record 129, DEDR 120];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:129,,,,
PSD1,d121,aṇai-,to be extinguished,,,South Dravidian,"merriam2026dravidiandb[record 130, DEDR 121];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:130,,,,
PSTDr,d122,aṇái,dam; bank or dam,,,,"merriam2026dravidiandb[record 131, DEDR 122];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:131,,,,
PSTDr,d123,aṇai,"support, prop; support",,,,"merriam2026dravidiandb[record 132, DEDR 123]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:132,,,,
PSTDr,d123,anḍai,"support, prop; support",,,,"merriam2026dravidiandb[record 133, DEDR 123]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:133,,,,
PSD1,d124,aṇai,interjection,,,South Dravidian,"merriam2026dravidiandb[record 134, DEDR 124];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:134,,,,
PSD1,d125,anḍa-r,shepherds,,,South Dravidian,"merriam2026dravidiandb[record 135, DEDR 125];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:135,,,,
PSD1,d126,anḍi,mango stone,,,South Dravidian,"merriam2026dravidiandb[record 136, DEDR 126];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:136,,,,
PSTDr,d127,anḍigai,"pannier or pack; one pannier or pack, half of a bullock load",,,,"merriam2026dravidiandb[record 137, DEDR 127]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:137,,,,
PSD1,d128,anḍi-punār,a k. of evergreen tree,,,South Dravidian,"merriam2026dravidiandb[record 138, DEDR 128];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:138,,,,
PSD1,d129,anḍ-,"anus, buttocks",,,South Dravidian,"merriam2026dravidiandb[record 139, DEDR 129];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:139,,,,
PSD1,d130,anḍai,"squirt, vessel for milking",,,South Dravidian,"merriam2026dravidiandb[record 140, DEDR 130];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:140,,,,
PDr,d131,áṇa-,elder brother; elder brother; termination of names of men,,,,"merriam2026dravidiandb[record 141, DEDR 131];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:141,,,,
PSTDr,d132,aṇṇ-,woman; a woman,,,,"merriam2026dravidiandb[record 142, DEDR 132]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:142,,,,
PDr,d133,adúm-,"to grind; to press, squeeze; to press, squeeze; to press",,,,"merriam2026dravidiandb[record 143, DEDR 133];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:143,,,,
PKMDr,d134,adr-,broken grain,,,,"merriam2026dravidiandb[record 144, DEDR 134];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:144,,,,
PSD1,d135,adaḷ[i],"noise, tumult",,,South Dravidian,"merriam2026dravidiandb[record 145, DEDR 135];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:145,,,,
PSD2,d136,adana-,"exceeding, much, great, excessive, too much",,,,"merriam2026dravidiandb[record 146, DEDR 136];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:146,,,,
PDr,d137,adír-,"to rebuke, scold, reprimand; to shake; to start, be alarmed or afraid; to tremble, shake, quake, shiver; n. trembling, shaking, tremor; to shake (tr.); to be agitated",,,,"merriam2026dravidiandb[record 147, DEDR 137];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:147,,,,
PSD1,d138,adiral-,wild jasmine,,,South Dravidian,"merriam2026dravidiandb[record 148, DEDR 138];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:148,,,,
PSTDr,d139,adu-,to be perplexed; surprise,,,,"merriam2026dravidiandb[record 149, DEDR 139]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:149,,,,
PSTDr,d140,adai-,"to swell; pride, arrogance, presumption",,,,"merriam2026dravidiandb[record 150, DEDR 140]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:150,,,,
PKMDr,d141,ātq-ā,leaf,,,,"merriam2026dravidiandb[record 151, DEDR 141];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:151,,,,
PDr,d142,átai,"father; elder relative; mother-in-law, father's sister, maternal uncle's wife; father's sister; grandmother",,,,"merriam2026dravidiandb[record 152, DEDR 142];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:152,,,,
PSD1,d143,atāẓa-,evening; supper,,,South Dravidian,"merriam2026dravidiandb[record 153, DEDR 143];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:153,,,,
PSTDr,d144,á[r]ti,fig; Ficus glomerata,,,,"merriam2026dravidiandb[record 154, DEDR 144];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:154,,,,
PDr,d145,at-,"to unite, join; to be attached or joined; to mend, join; to attach, join (any broken part); to be joined, attached; to wear",,,,"merriam2026dravidiandb[record 155, DEDR 145];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:155,,,,
PSD1,d146,at-,bark of Cadamba used for cleansing,,,South Dravidian,"merriam2026dravidiandb[record 156, DEDR 146];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:156,,,,
PDr,d147,ádda- [?],"mirror, pane of glass; mirror",,,,"merriam2026dravidiandb[record 157, DEDR 147];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:157,,,,
PSD1,d148,andaṇa-,brahman,,,South Dravidian,"merriam2026dravidiandb[record 158, DEDR 148];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:158,,,,
PSTDr,d149,and-,"to meet; reach; to reach at, take with the hand, obtain, gain, suffer, feel, be within reach; to reach, be within reach",,,,"merriam2026dravidiandb[record 159, DEDR 149];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:159,,,,
PSD1,d150,and-,a small insect,,,South Dravidian,"merriam2026dravidiandb[record 160, DEDR 150];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:160,,,,
PDr,d151,ándug-,"clearing nut; clearing nut plant, Strychnos potatorum; sāl tree",,,,"merriam2026dravidiandb[record 161, DEDR 151];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:161,,,,
PSTDr,d152,aparanǯi,refined gold; fine gold,,,,"merriam2026dravidiandb[record 162, DEDR 152]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:162,,,,
PSD2,d153,apka,only,,,,"merriam2026dravidiandb[record 163, DEDR 153]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:163,,,,
PSD1,d154,apa,a common weed,,,South Dravidian,"merriam2026dravidiandb[record 164, DEDR 154];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:164,,,,
PDr,d155,ápa-,cake; a kind of sweet cake; children's food,,,,"merriam2026dravidiandb[record 165, DEDR 155];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:165,,,,
PDr,d156,ápa-,"father; father; mother; elder sister; frequently added to names of men as a term of common respect; a k. of relative; grandmother; boy, son; father (with reference to 3rd person)",,,,"merriam2026dravidiandb[record 166, DEDR 156];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:166,,,,
PSTDr,d157,ap-,"to stick with the hand, apply (as paste or plaster); to slap, touch, tap, strike gently with the open hand, smear, apply",,,,"merriam2026dravidiandb[record 167, DEDR 157];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:167,,,,
PSTDr,d157,áp-aḷi-,"to stick with the hand, apply (as paste or plaster); to slap, touch, tap, strike gently with the open hand, smear, apply",,,,"merriam2026dravidiandb[record 168, DEDR 157];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:168,,,,
PSD1,d158,aN- (?),to embrace,,,South Dravidian,"merriam2026dravidiandb[record 169, DEDR 158];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:169,,,,
PSTDr,d159,amanǯi,"forced labour; (B) unpaid labour, drudgery",,,,"merriam2026dravidiandb[record 170, DEDR 159]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:170,,,,
PSD1,d160,amaḷ-,"to bully, repress",,,South Dravidian,"merriam2026dravidiandb[record 171, DEDR 160];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:171,,,,
PSD1,d161,amai-,"to be calm, settled",,,South Dravidian,"merriam2026dravidiandb[record 172, DEDR 161];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:172,,,,
PSD1,d161,amar-,"to be calm, settled",,,South Dravidian,"merriam2026dravidiandb[record 173, DEDR 161];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:173,,,,
PSTDr,d162,amái-,to get close; to join; to be useful or serviceable,,,,"merriam2026dravidiandb[record 174, DEDR 162];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:174,,,,
PSTDr,d163,amara-,stern (of vessel); stern of a boat,,,,"merriam2026dravidiandb[record 175, DEDR 163]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:175,,,,
PSD1,d164,amal-,close; full,,,South Dravidian,"merriam2026dravidiandb[record 176, DEDR 164];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:176,,,,
PSD1,d165,amaḷi,bed,,,South Dravidian,"merriam2026dravidiandb[record 177, DEDR 165];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:177,,,,
PSD1,d166,amaḷ-,tumult,,,South Dravidian,"merriam2026dravidiandb[record 178, DEDR 166];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:178,,,,
PSD1,d167,amuẓ-,"to sink, be immersed",,,South Dravidian,"merriam2026dravidiandb[record 179, DEDR 167];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:179,,,,
PSD1,d168,amuŋkirV-,a k. of root,,,South Dravidian,"merriam2026dravidiandb[record 180, DEDR 168];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:180,,,,
PDr,d169,am-,"to press, sink; to oppress, afflict; to knead",,,,"merriam2026dravidiandb[record 181, DEDR 169];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:181,,,,
PSD1,d170,śamai,"bamboo, reed",,,South Dravidian,"merriam2026dravidiandb[record 182, DEDR 170];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:182,,,,
PDr,d171,amai,purification; impurity; to allow (oneself or one's food) to be defiled by someone of a different caste,,,,"merriam2026dravidiandb[record 183, DEDR 171]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:183,,,,
PSD1,d172,ambarai-,"to hurry, be confounded",,,South Dravidian,"merriam2026dravidiandb[record 184, DEDR 172];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:184,,,,
PSD1,d173,ambala-,open space,,,South Dravidian,"merriam2026dravidiandb[record 185, DEDR 173];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:185,,,,
PDr,d174,ámbali,"boiled rice; porridge, pap; cooked rice; porridge prepared with ragi flour; porridge prepared with ḍēra (Eleusina coracana); water in which rice has been cooked",,,,"merriam2026dravidiandb[record 186, DEDR 174];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:186,,,,
PSD1,d175,amb[a]-,to bellow,,,South Dravidian,"merriam2026dravidiandb[record 187, DEDR 175];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:187,,,,
PSTDr,d176,ambārai,a k. of insect; (B) a tick which infests animals,,,,"merriam2026dravidiandb[record 188, DEDR 176]",,"Upstream reconstruction attribution: Merriam, 2025.",merriam2026dravidiandb:pdr:188,,,,
PSD1,d177,ambi,boat,,,South Dravidian,"merriam2026dravidiandb[record 189, DEDR 177];starostin2006dravidian",,"Upstream reconstruction attribution: Starostin, 2006–2013.",merriam2026dravidiandb:pdr:189,,,,
