Koch,,tʰəlɑj,tongue,,tʰəlɑj,,"kondakov2011koch[wordlist item 'tongue', site J, Tintekiya Koch]",,,silkoch2011:J:i1:tongue,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,tʰɑlɑj,tongue,,tʰɑlɑj,,"kondakov2011koch[wordlist item 'tongue', site K, Tintekiya Koch]",,,silkoch2011:K:i1:tongue,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,t͡ʃel,chest,,t͡ʃel,,"kondakov2011koch[wordlist item 'chest', site A, Garo]",,,silkoch2011:A:i1:chest,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Garo,,kʰɑʔbɑk,chest,,kʰɑʔbɑk,,"kondakov2011koch[wordlist item 'chest', site A, Garo]",,,silkoch2011:A:i2:chest,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,kʰəṕ ək̚,chest,,kʰəṕ ək̚,,"kondakov2011koch[wordlist item 'chest', site B, Rongdani Rabha]",,,silkoch2011:B:i1:chest,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,hɑpɑk̚,chest,,hɑpɑk̚,,"kondakov2011koch[wordlist item 'chest', site F, Koch-Rabha]",,,silkoch2011:F:i1:chest,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,buk,chest,,buk,,"kondakov2011koch[wordlist item 'chest', site I, Tintekiya Koch]",,,silkoch2011:I:i1:chest,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,həpək,chest,,həpək,,"kondakov2011koch[wordlist item 'chest', site G, Wanang Koch]",,,silkoch2011:G:i1:chest,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,hɑpɑk,chest,,hɑpɑk,,"kondakov2011koch[wordlist item 'chest', site H, Wanang Koch]",,,silkoch2011:H:i1:chest,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,həpək,chest,,həpək,,"kondakov2011koch[wordlist item 'chest', site D, Harigaya Koch]",,,silkoch2011:D:i1:chest,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,həpək,chest,,həpək,,"kondakov2011koch[wordlist item 'chest', site E, Harigaya Koch]",,,silkoch2011:E:i1:chest,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,həpək,chest,,həpək,,"kondakov2011koch[wordlist item 'chest', site C, Margan Koch]",,,silkoch2011:C:i1:chest,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,buk,chest,,buk,,"kondakov2011koch[wordlist item 'chest', site J, Tintekiya Koch]",,,silkoch2011:J:i1:chest,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,t͡ʃɑɾ,chest,,t͡ʃɑɾ,,"kondakov2011koch[wordlist item 'chest', site J, Tintekiya Koch]",,,silkoch2011:J:i2:chest,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,buk,chest,,buk,,"kondakov2011koch[wordlist item 'chest', site K, Tintekiya Koch]",,,silkoch2011:K:i1:chest,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,ok̚,belly,,ok̚,,"kondakov2011koch[wordlist item 'belly', site A, Garo]",,,silkoch2011:A:i1:belly,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,bokdɑm,belly,,bokdɑm,,"kondakov2011koch[wordlist item 'belly', site B, Rongdani Rabha]",,,silkoch2011:B:i1:belly,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,ok̚,belly,,ok̚,,"kondakov2011koch[wordlist item 'belly', site F, Koch-Rabha]",,,silkoch2011:F:i1:belly,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,hok̚,belly,,hok̚,,"kondakov2011koch[wordlist item 'belly', site I, Tintekiya Koch]",,,silkoch2011:I:i1:belly,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,ok̚,belly,,ok̚,,"kondakov2011koch[wordlist item 'belly', site G, Wanang Koch]",,,silkoch2011:G:i1:belly,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,ok̚,belly,,ok̚,,"kondakov2011koch[wordlist item 'belly', site H, Wanang Koch]",,,silkoch2011:H:i1:belly,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,ok̚,belly,,ok̚,,"kondakov2011koch[wordlist item 'belly', site D, Harigaya Koch]",,,silkoch2011:D:i1:belly,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,ok̚,belly,,ok̚,,"kondakov2011koch[wordlist item 'belly', site E, Harigaya Koch]",,,silkoch2011:E:i1:belly,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,ok̚,belly,,ok̚,,"kondakov2011koch[wordlist item 'belly', site C, Margan Koch]",,,silkoch2011:C:i1:belly,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,hok̚,belly,,hok̚,,"kondakov2011koch[wordlist item 'belly', site J, Tintekiya Koch]",,,silkoch2011:J:i1:belly,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,hok̚,belly,,hok̚,,"kondakov2011koch[wordlist item 'belly', site K, Tintekiya Koch]",,,silkoch2011:K:i1:belly,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,d͡ʒɑk̚,arm,,d͡ʒɑk̚,,"kondakov2011koch[wordlist item 'arm', site A, Garo]",,,silkoch2011:A:i1:arm,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,bɑhɑ,arm,,bɑhɑ,,"kondakov2011koch[wordlist item 'arm', site B, Rongdani Rabha]",,,silkoch2011:B:i1:arm,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,t͡ʃɨbuk,arm,,t͡ʃɨbuk,,"kondakov2011koch[wordlist item 'arm', site F, Koch-Rabha]",,,silkoch2011:F:i1:arm,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,t͡͡ʃotoŋ,arm,,t͡͡ʃotoŋ,,"kondakov2011koch[wordlist item 'arm', site F, Koch-Rabha]",,,silkoch2011:F:i2:arm,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,t͡ʃisi,arm,,t͡ʃisi,,"kondakov2011koch[wordlist item 'arm', site I, Tintekiya Koch]",,,silkoch2011:I:i1:arm,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,t͡ʃɑk̚,arm,,t͡ʃɑk̚,,"kondakov2011koch[wordlist item 'arm', site I, Tintekiya Koch]",,,silkoch2011:I:i2:arm,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,t͡ʃɑtoŋ,arm,,t͡ʃɑtoŋ,,"kondakov2011koch[wordlist item 'arm', site G, Wanang Koch]",,,silkoch2011:G:i1:arm,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,t͡ʃɑkɑm,arm,,t͡ʃɑkɑm,,"kondakov2011koch[wordlist item 'arm', site H, Wanang Koch]",,,silkoch2011:H:i1:arm,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,t͡ʃɑk̚,arm,,t͡ʃɑk̚,,"kondakov2011koch[wordlist item 'arm', site D, Harigaya Koch]",,,silkoch2011:D:i1:arm,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,t͡ʃɑk̚,arm,,t͡ʃɑk̚,,"kondakov2011koch[wordlist item 'arm', site E, Harigaya Koch]",,,silkoch2011:E:i1:arm,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,t͡ʃɑk̚,arm,,t͡ʃɑk̚,,"kondakov2011koch[wordlist item 'arm', site C, Margan Koch]",,,silkoch2011:C:i1:arm,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,t͡ʃɑk̚,arm,,t͡ʃɑk̚,,"kondakov2011koch[wordlist item 'arm', site J, Tintekiya Koch]",,,silkoch2011:J:i1:arm,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,t͡ʃɑk̚,arm,,t͡ʃɑk̚,,"kondakov2011koch[wordlist item 'arm', site K, Tintekiya Koch]",,,silkoch2011:K:i1:arm,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,d͡ʒɑk̚sku,elbow,,d͡ʒɑk̚sku,,"kondakov2011koch[wordlist item 'elbow', site A, Garo]",,,silkoch2011:A:i1:elbow,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,kelɑkʰoŋ,elbow,,kelɑkʰoŋ,,"kondakov2011koch[wordlist item 'elbow', site B, Rongdani Rabha]",,,silkoch2011:B:i1:elbow,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,t͡ʃəbuk ɡinti,elbow,,t͡ʃəbuk ɡinti,,"kondakov2011koch[wordlist item 'elbow', site F, Koch-Rabha]",,,silkoch2011:F:i1:elbow,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,t͡ʃɨbuk kɾeŋ,elbow,,t͡ʃɨbuk kɾeŋ,,"kondakov2011koch[wordlist item 'elbow', site F, Koch-Rabha]",,,silkoch2011:F:i2:elbow,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,ɡilɑj,elbow,,ɡilɑj,,"kondakov2011koch[wordlist item 'elbow', site I, Tintekiya Koch]",,,silkoch2011:I:i1:elbow,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,kiɾkun t͡ʃɨbuk,elbow,,kiɾkun t͡ʃɨbuk,,"kondakov2011koch[wordlist item 'elbow', site G, Wanang Koch]",,,silkoch2011:G:i1:elbow,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,kilkun,elbow,,kilkun,,"kondakov2011koch[wordlist item 'elbow', site H, Wanang Koch]",,,silkoch2011:H:i1:elbow,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,kiɾkun,elbow,,kiɾkun,,"kondakov2011koch[wordlist item 'elbow', site D, Harigaya Koch]",,,silkoch2011:D:i1:elbow,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,kiɾkun,elbow,,kiɾkun,,"kondakov2011koch[wordlist item 'elbow', site E, Harigaya Koch]",,,silkoch2011:E:i1:elbow,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,kilɑj ɡundɑ,elbow,,kilɑj ɡundɑ,,"kondakov2011koch[wordlist item 'elbow', site C, Margan Koch]",,,silkoch2011:C:i1:elbow,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,ɡitʰu,elbow,,ɡitʰu,,"kondakov2011koch[wordlist item 'elbow', site J, Tintekiya Koch]",,,silkoch2011:J:i1:elbow,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,ɡiləj,elbow,,ɡiləj,,"kondakov2011koch[wordlist item 'elbow', site K, Tintekiya Koch]",,,silkoch2011:K:i1:elbow,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Koch,,ɡilu,elbow,,ɡilu,,"kondakov2011koch[wordlist item 'elbow', site K, Tintekiya Koch]",,,silkoch2011:K:i2:elbow,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,d͡ʒɑk̚pʰɑ,palm,,d͡ʒɑk̚pʰɑ,,"kondakov2011koch[wordlist item 'palm', site A, Garo]",,,silkoch2011:A:i1:palm,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,tɑlɑ,palm,,tɑlɑ,,"kondakov2011koch[wordlist item 'palm', site B, Rongdani Rabha]",,,silkoch2011:B:i1:palm,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,t͡ʃɑftɑl,palm,,t͡ʃɑftɑl,,"kondakov2011koch[wordlist item 'palm', site F, Koch-Rabha]",,,silkoch2011:F:i1:palm,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,t͡ʃɑk tɑlɑ,palm,,t͡ʃɑk tɑlɑ,,"kondakov2011koch[wordlist item 'palm', site I, Tintekiya Koch]",,,silkoch2011:I:i1:palm,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,t͡ʃɑton tɑlɑ,palm,,t͡ʃɑton tɑlɑ,,"kondakov2011koch[wordlist item 'palm', site G, Wanang Koch]",,,silkoch2011:G:i1:palm,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,t͡ʃɑtoŋ tɑlɑ,palm,,t͡ʃɑtoŋ tɑlɑ,,"kondakov2011koch[wordlist item 'palm', site H, Wanang Koch]",,,silkoch2011:H:i1:palm,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,t͡ʃɑk̚ tɑlɑ,palm,,t͡ʃɑk̚ tɑlɑ,,"kondakov2011koch[wordlist item 'palm', site D, Harigaya Koch]",,,silkoch2011:D:i1:palm,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,t͡ʃɑk tɑlɑ,palm,,t͡ʃɑk tɑlɑ,,"kondakov2011koch[wordlist item 'palm', site E, Harigaya Koch]",,,silkoch2011:E:i1:palm,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,t͡ʃɑk pətɑ,palm,,t͡ʃɑk pətɑ,,"kondakov2011koch[wordlist item 'palm', site C, Margan Koch]",,,silkoch2011:C:i1:palm,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,t͡ʃɑk tɑlɑ,palm,,t͡ʃɑk tɑlɑ,,"kondakov2011koch[wordlist item 'palm', site J, Tintekiya Koch]",,,silkoch2011:J:i1:palm,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,t͡ʃɑk̚ tɑlɑ,palm,,t͡ʃɑk̚ tɑlɑ,,"kondakov2011koch[wordlist item 'palm', site K, Tintekiya Koch]",,,silkoch2011:K:i1:palm,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,d͡ʒɑk̚si,finger,,d͡ʒɑk̚si,,"kondakov2011koch[wordlist item 'finger', site A, Garo]",,,silkoch2011:A:i1:finger,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,t͡ʃɑskɑm,finger,,t͡ʃɑskɑm,,"kondakov2011koch[wordlist item 'finger', site B, Rongdani Rabha]",,,silkoch2011:B:i1:finger,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Rabha,,tɑś ikʰu,finger,,tɑś ikʰu,,"kondakov2011koch[wordlist item 'finger', site B, Rongdani Rabha]",,,silkoch2011:B:i2:finger,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,t͡ʃeskɾeŋ,finger,,t͡ʃeskɾeŋ,,"kondakov2011koch[wordlist item 'finger', site F, Koch-Rabha]",,,silkoch2011:F:i1:finger,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,t͡ʃɑsi,finger,,t͡ʃɑsi,,"kondakov2011koch[wordlist item 'finger', site I, Tintekiya Koch]",,,silkoch2011:I:i1:finger,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,t͡ʃɑskiɾeŋ,finger,,t͡ʃɑskiɾeŋ,,"kondakov2011koch[wordlist item 'finger', site G, Wanang Koch]",,,silkoch2011:G:i1:finger,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,t͡ʃɑtoŋ t͡ʃɑsi,finger,,t͡ʃɑtoŋ t͡ʃɑsi,,"kondakov2011koch[wordlist item 'finger', site G, Wanang Koch]",,,silkoch2011:G:i2:finger,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,ɑŋul,finger,,ɑŋul,,"kondakov2011koch[wordlist item 'finger', site H, Wanang Koch]",,,silkoch2011:H:i1:finger,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,t͡ʃɑsi,finger,,t͡ʃɑsi,,"kondakov2011koch[wordlist item 'finger', site D, Harigaya Koch]",,,silkoch2011:D:i1:finger,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,ɑŋul,finger,,ɑŋul,,"kondakov2011koch[wordlist item 'finger', site E, Harigaya Koch]",,,silkoch2011:E:i1:finger,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,ɑŋol,finger,,ɑŋol,,"kondakov2011koch[wordlist item 'finger', site C, Margan Koch]",,,silkoch2011:C:i1:finger,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,t͡ʃɑsi,finger,,t͡ʃɑsi,,"kondakov2011koch[wordlist item 'finger', site J, Tintekiya Koch]",,,silkoch2011:J:i1:finger,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,t͡ʃɑsi,finger,,t͡ʃɑsi,,"kondakov2011koch[wordlist item 'finger', site K, Tintekiya Koch]",,,silkoch2011:K:i1:finger,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,d͡ʒɑk̚skɨl,fingernail,,d͡ʒɑk̚skɨl,,"kondakov2011koch[wordlist item 'fingernail', site A, Garo]",,,silkoch2011:A:i1:fingernail,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,t͡ʃɑskoɾ,fingernail,,t͡ʃɑskoɾ,,"kondakov2011koch[wordlist item 'fingernail', site B, Rongdani Rabha]",,,silkoch2011:B:i1:fingernail,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,t͡ʃeskoɾ,fingernail,,t͡ʃeskoɾ,,"kondakov2011koch[wordlist item 'fingernail', site F, Koch-Rabha]",,,silkoch2011:F:i1:fingernail,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,t͡ʃɑsikoɾ,fingernail,,t͡ʃɑsikoɾ,,"kondakov2011koch[wordlist item 'fingernail', site I, Tintekiya Koch]",,,silkoch2011:I:i1:fingernail,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,t͡ʃɑsikoɾ,fingernail,,t͡ʃɑsikoɾ,,"kondakov2011koch[wordlist item 'fingernail', site G, Wanang Koch]",,,silkoch2011:G:i1:fingernail,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,tʃɑsikoɾ,fingernail,,tʃɑsikoɾ,,"kondakov2011koch[wordlist item 'fingernail', site H, Wanang Koch]",,,silkoch2011:H:i1:fingernail,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,t͡ʃɑsikuɾi,fingernail,,t͡ʃɑsikuɾi,,"kondakov2011koch[wordlist item 'fingernail', site D, Harigaya Koch]",,,silkoch2011:D:i1:fingernail,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,t͡ʃɑsikuɾɪ,fingernail,,t͡ʃɑsikuɾɪ,,"kondakov2011koch[wordlist item 'fingernail', site E, Harigaya Koch]",,,silkoch2011:E:i1:fingernail,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,t͡ʃɑsɪkoɾ,fingernail,,t͡ʃɑsɪkoɾ,,"kondakov2011koch[wordlist item 'fingernail', site C, Margan Koch]",,,silkoch2011:C:i1:fingernail,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,t͡ʃɑsikʰoɾ,fingernail,,t͡ʃɑsikʰoɾ,,"kondakov2011koch[wordlist item 'fingernail', site J, Tintekiya Koch]",,,silkoch2011:J:i1:fingernail,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,t͡ʃɑsikoɾ,fingernail,,t͡ʃɑsikoɾ,,"kondakov2011koch[wordlist item 'fingernail', site K, Tintekiya Koch]",,,silkoch2011:K:i1:fingernail,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,d͡ʒɑʔɑ,leg,,d͡ʒɑʔɑ,,"kondakov2011koch[wordlist item 'leg', site A, Garo]",,,silkoch2011:A:i1:leg,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,tɑt́ʰeŋ,leg,,tɑt́ʰeŋ,,"kondakov2011koch[wordlist item 'leg', site B, Rongdani Rabha]",,,silkoch2011:B:i1:leg,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,t͡ʃɑplɑk̚,leg,,t͡ʃɑplɑk̚,,"kondakov2011koch[wordlist item 'leg', site F, Koch-Rabha]",,,silkoch2011:F:i1:leg,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,t͡ʃɑkɑm,leg,,t͡ʃɑkɑm,,"kondakov2011koch[wordlist item 'leg', site F, Koch-Rabha]",,,silkoch2011:F:i2:leg,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,t͡ʃɑkɾeŋ,leg,,t͡ʃɑkɾeŋ,,"kondakov2011koch[wordlist item 'leg', site I, Tintekiya Koch]",,,silkoch2011:I:i1:leg,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,t͡ʃɑdəm,leg,,t͡ʃɑdəm,,"kondakov2011koch[wordlist item 'leg', site G, Wanang Koch]",,,silkoch2011:G:i1:leg,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,t͡ʃədɑm,leg,,t͡ʃədɑm,,"kondakov2011koch[wordlist item 'leg', site H, Wanang Koch]",,,silkoch2011:H:i1:leg,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,t͡ʃɑpʰɑŋ,leg,,t͡ʃɑpʰɑŋ,,"kondakov2011koch[wordlist item 'leg', site H, Wanang Koch]",,,silkoch2011:H:i2:leg,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,t͡ʃətʰuŋ,leg,,t͡ʃətʰuŋ,,"kondakov2011koch[wordlist item 'leg', site D, Harigaya Koch]",,,silkoch2011:D:i1:leg,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,t͡ʃətʰuŋ,leg,,t͡ʃətʰuŋ,,"kondakov2011koch[wordlist item 'leg', site E, Harigaya Koch]",,,silkoch2011:E:i1:leg,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,tɑtʰuŋ,leg,,tɑtʰuŋ,,"kondakov2011koch[wordlist item 'leg', site C, Margan Koch]",,,silkoch2011:C:i1:leg,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,t͡ʃɑkɾeŋ,leg,,t͡ʃɑkɾeŋ,,"kondakov2011koch[wordlist item 'leg', site J, Tintekiya Koch]",,,silkoch2011:J:i1:leg,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,t͡ʃɑk̚ɾeŋ,leg,,t͡ʃɑk̚ɾeŋ,,"kondakov2011koch[wordlist item 'leg', site K, Tintekiya Koch]",,,silkoch2011:K:i1:leg,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,biɡɨl,skin,,biɡɨl,,"kondakov2011koch[wordlist item 'skin', site A, Garo]",,,silkoch2011:A:i1:skin,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,kʰoɾtʰop,skin,,kʰoɾtʰop,,"kondakov2011koch[wordlist item 'skin', site B, Rongdani Rabha]",,,silkoch2011:B:i1:skin,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,holop̚,skin,,holop̚,,"kondakov2011koch[wordlist item 'skin', site F, Koch-Rabha]",,,silkoch2011:F:i1:skin,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,kʰopɑk,skin,,kʰopɑk,,"kondakov2011koch[wordlist item 'skin', site I, Tintekiya Koch]",,,silkoch2011:I:i1:skin,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
