bagri_loonkansar,992,hu,I (1st singular),,hu,,bagri
hadothi_devpura,,bani,ash,,bani,,hadothi
dhundari_badagaon,,bani,ash,,bani,,marwari
hadothi_pakkarana,,banni,ash,,banni,,hadothi
hadothi_gothda,,banni,ash,,banni,,hadothi
hadothi_piplia,,banni,ash,,banni,,hadothi
hadothi_silori,,banni,ash,,banni,,hadothi
hadothi_patera,,banni,ash,,banni,,hadothi
marwari_degana,,banːi,ash,,banːi,,marwari
marwari_husangsar,,banːi,ash,,banːi,,marwari
dhundari_badagaon,,banːi,ash,,banːi,,dhundari
dhundari_bamore,,banːi,ash,,banːi,,dhundari
mewari_hurda,,banːi,ash,,banːi,,mewari
dhundari_jorpura,,banːi,ash,,banːi,,dhundari
mewari_kishanji,,banːi,ash,,banːi,,mewari
mewari_kalgav,,banːi,ash,,banːi,,mewari
mewari_eklingpura,,banːi,ash,,banːi,,mewari
mewari_kannouj,,ban̪ːi,ash,,ban̪ːi,,mewari
mewari_pathera,,baɳi,ash,,baɳi,,mewari
marwari_gomat,,boni,ash,,boni,,marwari
marwari_fatehgarh,,boni,ash,,boni,,marwari
marwari_mukheri,,bon̪i,ash,,bon̪i,,marwari
dhundari_bhagatpur,,bɐnːni,ash,,bɐnːni,,marwari
mewari_dindoli,,bɦanːi,ash,,bɦanːi,,mewari
marwari_husangsar,,bʌni,ash,,bʌni,,marwari
dhundari_bhagatpur,,bʌnːni,ash,,bʌnːni,,dhundari
marwari_bagra,,hɛɭi,ash,,hɛɭi,,marwari
dhundari_deladi,10081,madʒɐɳi,ash,,madʒɐɳi,,dhundari
dhundari_pathalvas,10081,madʒɐɳi,ash,,madʒɐɳi,,dhundari
dhundari_bamore,10081,madʒɳi,ash,,madʒɳi,,dhundari
bagri_old_abaddi,,swa,ash,,swa,,bagri
marwari_bagra,,vaɳi,ash,,vaɳi,,marwari
mewari_jesingpura,,vɑni,ash,,vɑni,,mewari
mewati_hathiya,10552,ɾakh,ash,,ɾakh,,mewati
mewati_goyla,10552,ɾakh,ash,,ɾakh,,mewati
marwari_mukheri,10552,ɾakh,ash,,ɾakh,,marwari
mewati_jakhopur,10552,ɾakh,ash,,ɾakh,,mewati
hadothi_kawai,10552,ɾakh,ash,,ɾakh,,hadothi
mewati_gulpeda,10552,ɾakh,ash,,ɾakh,,mewati
dhundari_badagaon,10552,ɾakh,ash,,ɾakh,,dhundari
mewati_jhambaus,10552,ɾakh,ash,,ɾakh,,mewati
mewati_chirkana,10552,ɾakh,ash,,ɾakh,,mewati
mewati_udaka,10552,ɾakh,ash,,ɾakh,,mewati
mewati_akera,10552,ɾakh,ash,,ɾakh,,mewati
mewari_sangad,10552,ɾakhɔɖiɔ,ash,,ɾakhɔɖiɔ,,mewari
mewari_gorana,10552,ɾakhɔɖɔ,ash,,ɾakhɔɖɔ,,mewari
mewari_bannoda,10552,ɾukhoɖa,ash,,ɾukhoɖa,,mewari
dhundari_chalkoi,10552,ɾɐkhi,ash,,ɾɐkhi,,dhundari
mewari_kalgav,10552,ɾɐkhoɖɐ,ash,,ɾɐkhoɖɐ,,mewari
mewari_jesingpura,10552,ɾɐkhoɖɐ,ash,,ɾɐkhoɖɐ,,mewari
hadothi_kelwada,10552,ɾɐkhɔ̃ɖa,ash,,ɾɐkhɔ̃ɖa,,hadothi
bagri_loonkansar,10552,ɾɑkh,ash,,ɾɑkh,,bagri
bagri_pallu,10552,ɾɑkh,ash,,ɾɑkh,,bagri
bagri_makkasar,10552,ɾɑkh,ash,,ɾɑkh,,bagri
bagri_panjkosi,10552,ɾɑkh,ash,,ɾɑkh,,bagri
bagri_lakjikirani,10552,ɾɑkh,ash,,ɾɑkh,,bagri
bagri_fatehabad,10552,ɾɑkh,ash,,ɾɑkh,,bagri
bagri_sardarsahar,10552,ɾɑkh,ash,,ɾɑkh,,bagri
bagri_karnigedda,10552,ɾɑkh,ash,,ɾɑkh,,bagri
bagri_mannaksar,10552,ɾɑkh,ash,,ɾɑkh,,bagri
bagri_jamal,10552,ɾɑkh,ash,,ɾɑkh,,bagri
bagri_mirzawala,10552,ɾɑkh,ash,,ɾɑkh,,bagri
mewari_bhunyakhedi,10552,ɾɑkhoɖɪ,ash,,ɾɑkhoɖɪ,,mewari
marwari_husangsar,10552,ɾʌkhʌɖ,ash,,ɾʌkhʌɖ,,marwari
dhundari_chalkoi,10552,ɾ̪akh,ash,,ɾ̪akh,,marwari
dhundari_badagaon,10552,ɾ̪akh,ash,,ɾ̪akh,,marwari
mewari_padarada,,ʋani,ash,,ʋani,,mewari
mewari_basad,,ʋani,ash,,ʋani,,mewari
mewari_padarada,,ʋanɐ,ash,,ʋanɐ,,mewari
mewari_gorana,,ʋanːi,ash,,ʋanːi,,mewari
mewari_ajmer,,ʋan̪i,ash,,ʋan̪i,,mewari
mewari_sangad,,ʋan̪i,ash,,ʋan̪i,,mewari
mewari_sangad,,ʋan̪o,ash,,ʋan̪o,,mewari
mewari_dholpura,,ʋɐn̪n̪i,ash,,ʋɐn̪n̪i,,mewari
marwari_kherwa,,ʋɔɳi,ash,,ʋɔɳi,,marwari
mewari_khor,,ʋɔɳi,ash,,ʋɔɳi,,mewari
marwari_falna,,ʋɔɳi,ash,,ʋɔɳi,,marwari
mewari_gorana,3244,kaɾaɖi,axe,,kaɾaɖi,,mewari
mewari_godra,3244,khaɾwaɖi,axe,,khaɾwaɖi,,mewari
bagri_old_abaddi,3244,khwaɖi,axe,,khwaɖi,,bagri
hadothi_gothda,3244,khɐɾʋaɖi,axe,,khɐɾʋaɖi,,hadothi
dhundari_bamore,3244,khɐɾʋaɖi,axe,,khɐɾʋaɖi,,dhundari
hadothi_devpura,3244,khʊɾaɖijɔ,axe,,khʊɾaɖijɔ,,hadothi
marwari_fatehgarh,3244,kuaɖi,axe,,kuaɖi,,marwari
bagri_mannaksar,3244,kuaɖi,axe,,kuaɖi,,bagri
bagri_lakjikirani,3244,kuaɖi,axe,,kuaɖi,,bagri
bagri_mirzawala,3244,kuaɖi,axe,,kuaɖi,,bagri
bagri_fatehabad,3244,kuaɽi,axe,,kuaɽi,,bagri
bagri_jamal,3244,kuhɐɖi,axe,,kuhɐɖi,,bagri
bagri_sardarsahar,3244,kuhɐɖi,axe,,kuhɐɖi,,bagri
bagri_karnigedda,3244,kuhɐɖi,axe,,kuhɐɖi,,bagri
bagri_panjkosi,3244,kuhɐɖi,axe,,kuhɐɖi,,bagri
bagri_pallu,3244,kuhɐɖi,axe,,kuhɐɖi,,bagri
mewari_kalnsas,3244,kuwaɖi,axe,,kuwaɖi,,mewari
mewari_ajmer,3244,kuwaɖi,axe,,kuwaɖi,,mewari
mewari_khor,3244,kuwaɖo,axe,,kuwaɖo,,mewari
marwari_gomat,3244,kuwãi,axe,,kuwãi,,marwari
mewati_jakhopur,3244,kuɾɦaɖi,axe,,kuɾɦaɖi,,mewati
mewati_hathiya,3244,kuɾɦaɖi,axe,,kuɾɦaɖi,,mewati
mewati_jhambaus,3244,kuɾɦaɖi,axe,,kuɾɦaɖi,,mewati
bagri_loonkansar,3244,kwaɖija,axe,,kwaɖija,,bagri
marwari_husangsar,3244,kwãdki,axe,,kwãdki,,marwari
marwari_kherwa,3244,kwɐdijɔ,axe,,kwɐdijɔ,,marwari
marwari_mukheri,3244,kwɐdijɔ,axe,,kwɐdijɔ,,marwari
marwari_bagra,3244,kwɐdijɔ,axe,,kwɐdijɔ,,marwari
dhundari_chalkoi,3244,kwɐɖi,axe,,kwɐɖi,,dhundari
dhundari_badagaon,3244,kũaɖ,axe,,kũaɖ,,marwari
dhundari_bhagatpur,3244,kũaɖi,axe,,kũaɖi,,dhundari
dhundari_bhagatpur,3244,kũaɖi,axe,,kũaɖi,,marwari
dhundari_bhagatpur,3244,kũaɖijʌ,axe,,kũaɖijʌ,,dhundari
dhundari_jorpura,3244,kũʋaɖi,axe,,kũʋaɖi,,dhundari
mewari_padarada,3244,kɐɾaɖi,axe,,kɐɾaɖi,,mewari
mewari_bannoda,3244,kɐɾaɖi,axe,,kɐɾaɖi,,mewari
mewari_basad,3244,kɐɾaɖo,axe,,kɐɾaɖo,,mewari
mewari_sangad,3244,kɐɾaɖo,axe,,kɐɾaɖo,,mewari
mewari_jesingpura,3244,kɐɾaɖɪ,axe,,kɐɾaɖɪ,,mewari
mewari_bhunyakhedi,3244,kɐɾɑɖi,axe,,kɐɾɑɖi,,mewari
mewari_kishanji,3244,kɐɾʋaɖi,axe,,kɐɾʋaɖi,,mewari
dhundari_pathalvas,3244,kɐɾʋaɖɪjɔ,axe,,kɐɾʋaɖɪjɔ,,dhundari
mewari_pathera,3244,kɔɾaɖi,axe,,kɔɾaɖi,,mewari
mewari_sangad,3244,kɔɾaɖi,axe,,kɔɾaɖi,,mewari
dhundari_chalkoi,3244,kʊaɖi,axe,,kʊaɖi,,marwari
hadothi_silori,3244,kʊaɖi,axe,,kʊaɖi,,hadothi
dhundari_badagaon,3244,kʊhaɖ,axe,,kʊhaɖ,,dhundari
hadothi_kelwada,3244,kʊlaji,axe,,kʊlaji,,hadothi
bagri_makkasar,3244,kʊlhɑɖi,axe,,kʊlhɑɖi,,bagri
marwari_falna,3244,kʊwaɖijɔ,axe,,kʊwaɖijɔ,,marwari
marwari_degana,3244,kʊwaɖijɔ,axe,,kʊwaɖijɔ,,marwari
hadothi_patera,3244,kʊɾaɖi,axe,,kʊɾaɖi,,hadothi
hadothi_pakkarana,3244,kʊɾaɖi,axe,,kʊɾaɖi,,hadothi
mewari_dindoli,3244,kʊɾaɖi,axe,,kʊɾaɖi,,mewari
hadothi_kawai,3244,kʊɾaɖi,axe,,kʊɾaɖi,,hadothi
hadothi_silori,3244,kʊɾaɖi,axe,,kʊɾaɖi,,hadothi
mewari_kalgav,3244,kʊɾaɖi,axe,,kʊɾaɖi,,mewari
hadothi_piplia,3244,kʊɾaɖi,axe,,kʊɾaɖi,,hadothi
mewari_kannouj,3244,kʊɾaɖi,axe,,kʊɾaɖi,,mewari
hadothi_shyampura,3244,kʊɾaɖi,axe,,kʊɾaɖi,,hadothi
hadothi_pakkarana,3244,kʊɾaɖɐ,axe,,kʊɾaɖɐ,,hadothi
mewati_udaka,3244,kʊɾhaɖi,axe,,kʊɾhaɖi,,mewati
mewati_chirkana,3244,kʊɾhaɖi,axe,,kʊɾhaɖi,,mewati
mewati_goyla,3244,kʊɾhaɖi,axe,,kʊɾhaɖi,,mewati
mewati_akera,3244,kʊɾhaɖi,axe,,kʊɾhaɖi,,mewati
mewati_gulpeda,3244,kʊɾɦaɽi,axe,,kʊɾɦaɽi,,mewati
mewari_dholpura,3244,kʊ̃aɖi,axe,,kʊ̃aɖi,,mewari
mewari_eklingpura,3244,kʊ̃aɖi,axe,,kʊ̃aɖi,,mewari
mewari_hurda,3244,kʊ̃aɖɪja,axe,,kʊ̃aɖɪja,,mewari
dhundari_bamore,3244,kʌɾuaɽi,axe,,kʌɾuaɽi,,dhundari
dhundari_deladi,3244,kʌɾʋaɖi,axe,,kʌɾʋaɖi,,dhundari
mewati_akera,,tʃãʈja (small),axe,,tʃãʈja (small),,mewati
mewati_gulpeda,,ʈaɲtʃia,axe,,ʈaɲtʃia,,mewati
mewati_goyla,e59,bekaɾ,bad,,bekaɾ,,mewati
hadothi_silori,e59,bekaɾ,bad,,bekaɾ,,hadothi
hadothi_shyampura,e59,bekaɾ,bad,,bekaɾ,,hadothi
mewati_hathiya,e59,bekaɾ,bad,,bekaɾ,,mewati
mewati_udaka,e59,bekaɾ,bad,,bekaɾ,,mewati
mewati_gulpeda,e59,bekaɾ,bad,,bekaɾ,,mewati
mewati_jakhopur,e59,bekaɾ,bad,,bekaɾ,,mewati
mewati_akera,e59,bekaɾ,bad,,bekaɾ,,mewati
dhundari_chalkoi,e59,bekaɾ,bad,,bekaɾ,,marwari
dhundari_badagaon,e59,bekaɾ,bad,,bekaɾ,,marwari
hadothi_devpura,e59,bekaɾə,bad,,bekaɾə,,hadothi
dhundari_chalkoi,e59,bekɐɾ,bad,,bekɐɾ,,dhundari
dhundari_badagaon,e59,bekːaɾ,bad,,bekːaɾ,,dhundari
hadothi_patera,9289,beɾɔ,bad,,beɾɔ,,hadothi
mewari_bhunyakhedi,,bod̪a,bad,,bod̪a,,mewari
marwari_kherwa,,buɳɖɔ,bad,,buɳɖɔ,,marwari
marwari_mukheri,,buɳɖɔ,bad,,buɳɖɔ,,marwari
marwari_degana,,buɳɖɔ,bad,,buɳɖɔ,,marwari
mewari_khor,,buɳɖɔ,bad,,buɳɖɔ,,mewari
dhundari_badagaon,9289,buɾa,bad,,buɾa,,dhundari
mewari_jesingpura,9289,buɾo,bad,,buɾo,,mewari
mewati_hathiya,9289,buɾɔ,bad,,buɾɔ,,mewati
mewati_gulpeda,9289,buɾɔ,bad,,buɾɔ,,mewati
mewati_chirkana,9289,buɾɔ,bad,,buɾɔ,,mewati
mewati_jakhopur,9289,buɾɔ,bad,,buɾɔ,,mewati
mewati_udaka,9289,buɾɔ,bad,,buɾɔ,,mewati
dhundari_badagaon,9289,buɾ̪a,bad,,buɾ̪a,,marwari
mewari_kalnsas,9289,buɾ̪ɔ,bad,,buɾ̪ɔ,,mewari
mewari_ajmer,9289,buɾ̪ɔ,bad,,buɾ̪ɔ,,mewari
mewari_godra,9289,buɾ̪ɔ,bad,,buɾ̪ɔ,,mewari
mewari_kalnsas,11673,bɐgɐɖgjo,bad,,bɐgɐɖgjo,,mewari
mewari_kishanji,9289,bɐɾa,bad,,bɐɾa,,mewari
mewari_pathera,9289,bɐɾ̪ɔ,bad,,bɐɾ̪ɔ,,mewari
dhundari_bamore,9289,bɐɾ̪ɔ,bad,,bɐɾ̪ɔ,,dhundari
hadothi_shyampura,9289,bɐɾ̪ɔ,bad,,bɐɾ̪ɔ,,hadothi
dhundari_bamore,9289,bɛɾɔ,bad,,bɛɾɔ,,dhundari
marwari_fatehgarh,,bɦuɳɖɔ,bad,,bɦuɳɖɔ,,marwari
hadothi_silori,9289,bʊɾa,bad,,bʊɾa,,hadothi
hadothi_kelwada,9289,bʊɾa,bad,,bʊɾa,,hadothi
dhundari_bhagatpur,9289,bʊɾa,bad,,bʊɾa,,dhundari
dhundari_bhagatpur,9289,bʊɾa,bad,,bʊɾa,,marwari
hadothi_pakkarana,9289,bʊɾa,bad,,bʊɾa,,hadothi
dhundari_bhagatpur,9289,bʊɾo,bad,,bʊɾo,,marwari
dhundari_bhagatpur,9289,bʊɾo,bad,,bʊɾo,,dhundari
hadothi_kelwada,9289,bʊɾɔ,bad,,bʊɾɔ,,hadothi
dhundari_pathalvas,9289,bʊɾɔ,bad,,bʊɾɔ,,dhundari
dhundari_deladi,9289,bʊɾɔ,bad,,bʊɾɔ,,dhundari
dhundari_jorpura,9289,bʊɾɔ,bad,,bʊɾɔ,,dhundari
hadothi_kawai,9289,bʊɾ̪ɔ,bad,,bʊɾ̪ɔ,,hadothi
hadothi_gothda,9289,bʊɾ̪ɔ,bad,,bʊɾ̪ɔ,,hadothi
dhundari_deladi,9289,bʌɾɔ,bad,,bʌɾɔ,,dhundari
marwari_husangsar,e60,gaɳɖɔ,bad,,gaɳɖɔ,,marwari
bagri_old_abaddi,e60,gɐn̪d̪ɔ,bad,,gɐn̪d̪ɔ,,bagri
bagri_mirzawala,e60,gɐn̪d̪ɔ,bad,,gɐn̪d̪ɔ,,bagri
bagri_karnigedda,e60,gɐn̪d̪ɔ,bad,,gɐn̪d̪ɔ,,bagri
mewari_sangad,,hugɭi,bad,,hugɭi,,mewari
mewari_kalnsas,,hugɭjo,bad,,hugɭjo,,mewari
mewari_kannouj,,hugɭɔ,bad,,hugɭɔ,,mewari
mewari_dindoli,,hugɭɔ,bad,,hugɭɔ,,mewari
mewari_gorana,,hugɭɔ,bad,,hugɭɔ,,mewari
marwari_gomat,,hugɭɔ,bad,,hugɭɔ,,marwari
bagri_mirzawala,,kadʒɔ,bad,,kadʒɔ,,bagri
marwari_bagra,,khodʒo,bad,,khodʒo,,marwari
mewari_kannouj,3931,khoʈa,bad,,khoʈa,,mewari
mewari_khor,3931,khoʈo,bad,,khoʈo,,mewari
hadothi_piplia,e57,khɐɾab,bad,,khɐɾab,,hadothi
hadothi_kawai,e57,khɐɾab,bad,,khɐɾab,,hadothi
hadothi_pakkarana,e57,khɐɾab,bad,,khɐɾab,,hadothi
hadothi_patera,e57,khɐɾab,bad,,khɐɾab,,hadothi
mewari_jesingpura,e57,khɐɾab,bad,,khɐɾab,,mewari
mewari_kalgav,e57,khɐɾ̪ab,bad,,khɐɾ̪ab,,mewari
mewari_padarada,e57,khɐɾ̪ab,bad,,khɐɾ̪ab,,mewari
mewari_basad,e57,khɐɾ̪ab,bad,,khɐɾ̪ab,,mewari
mewari_bannoda,e57,khɐɾ̪ab,bad,,khɐɾ̪ab,,mewari
marwari_husangsar,3931,khɔʈɔ,bad,,khɔʈɔ,,marwari
mewati_jhambaus,e57,khəɾab,bad,,khəɾab,,mewati
bagri_jamal,e57,khəɾɑb,bad,,khəɾɑb,,bagri
bagri_lakjikirani,e57,khəɾɑb,bad,,khəɾɑb,,bagri
marwari_falna,,kujɔ,bad,,kujɔ,,marwari
bagri_loonkansar,,kɔtʃɔ,bad,,kɔtʃɔ,,bagri
bagri_karnigedda,9723,maɽɔ,bad,,maɽɔ,,bagri
bagri_loonkansar,9723,maɽɔ,bad,,maɽɔ,,bagri
bagri_panjkosi,9723,maɽɔ,bad,,maɽɔ,,bagri
bagri_pallu,9723,maɽɔ,bad,,maɽɔ,,bagri
bagri_sardarsahar,9723,maɽɔ,bad,,maɽɔ,,bagri
bagri_makkasar,9723,maɽɔ,bad,,maɽɔ,,bagri
bagri_old_abaddi,9723,maɽɔ,bad,,maɽɔ,,bagri
bagri_mannaksar,9723,maɽɔ,bad,,maɽɔ,,bagri
bagri_fatehabad,9723,maɽɔ,bad,,maɽɔ,,bagri
bagri_lakjikirani,9723,maɽɔ,bad,,maɽɔ,,bagri
marwari_bagra,,puɕijaɖɔ,bad,,puɕijaɖɔ,,marwari
mewari_eklingpura,,sugɭɐ,bad,,sugɭɐ,,mewari
mewari_kishanji,,sugɭɐ,bad,,sugɭɐ,,mewari
mewari_padarada,,sugɭɐ,bad,,sugɭɐ,,mewari
mewari_hurda,,sugɭɔ,bad,,sugɭɔ,,mewari
dhundari_deladi,,sugʌɭɔ,bad,,sugʌɭɔ,,dhundari
mewari_dholpura,,sʊgɭa,bad,,sʊgɭa,,mewari
mewari_kalgav,,sʊgɭa,bad,,sʊgɭa,,mewari
mewari_kalnsas,,ɕukəɭa,bad,,ɕukəɭa,,mewari
dhundari_bhagatpur,,ʃugla,bad,,ʃugla,,dhundari
dhundari_bhagatpur,,ʃugla,bad,,ʃugla,,marwari
dhundari_pathalvas,,ʃugəɭɔ,bad,,ʃugəɭɔ,,dhundari
mewari_gorana,11673,ʋɐgɐɖgjo,bad,,ʋɐgɐɖgjo,,mewari
mewati_jhambaus,2712,kela,banana,,kela,,mewati
dhundari_bamore,2712,kela,banana,,kela,,dhundari
mewari_sangad,2712,kela,banana,,kela,,mewari
mewari_dholpura,2712,kela,banana,,kela,,mewari
hadothi_piplia,2712,kela,banana,,kela,,hadothi
bagri_old_abaddi,2712,kella,banana,,kella,,bagri
bagri_fatehabad,2712,kelɑ,banana,,kelɑ,,bagri
bagri_loonkansar,2712,kelɑ,banana,,kelɑ,,bagri
dhundari_chalkoi,2712,kel̪ɐ,banana,,kel̪ɐ,,marwari
mewari_eklingpura,2712,keɭa,banana,,keɭa,,mewari
hadothi_devpura,2712,keɭa,banana,,keɭa,,hadothi
bagri_mannaksar,2712,keɭa,banana,,keɭa,,bagri
mewari_kishanji,2712,keɭa,banana,,keɭa,,mewari
bagri_jamal,2712,keɭa,banana,,keɭa,,bagri
bagri_panjkosi,2712,keɭa,banana,,keɭa,,bagri
mewari_kalgav,2712,keɭa,banana,,keɭa,,mewari
mewari_hurda,2712,keɭa,banana,,keɭa,,mewari
mewati_goyla,2712,keɭa,banana,,keɭa,,mewati
mewari_kalnsas,2712,keɭa,banana,,keɭa,,mewari
mewati_jhambaus,2712,keɭa,banana,,keɭa,,mewati
bagri_pallu,2712,keɭa,banana,,keɭa,,bagri
mewati_gulpeda,2712,keɭa,banana,,keɭa,,mewati
mewari_kannouj,2712,keɭa,banana,,keɭa,,mewari
mewati_akera,2712,keɭa,banana,,keɭa,,mewati
dhundari_deladi,2712,keɭa,banana,,keɭa,,dhundari
dhundari_pathalvas,2712,keɭa,banana,,keɭa,,dhundari
mewari_pathera,2712,keɭa,banana,,keɭa,,mewari
mewati_udaka,2712,keɭa,banana,,keɭa,,mewati
dhundari_jorpura,2712,keɭa,banana,,keɭa,,dhundari
mewari_gorana,2712,keɭa,banana,,keɭa,,mewari
bagri_sardarsahar,2712,keɭa,banana,,keɭa,,bagri
hadothi_patera,2712,keɭa,banana,,keɭa,,hadothi
mewati_jakhopur,2712,keɭa,banana,,keɭa,,mewati
mewati_hathiya,2712,keɭa,banana,,keɭa,,mewati
mewari_bannoda,2712,keɭa,banana,,keɭa,,mewari
hadothi_kawai,2712,keɭa,banana,,keɭa,,hadothi
hadothi_silori,2712,keɭa,banana,,keɭa,,hadothi
hadothi_pakkarana,2712,keɭã,banana,,keɭã,,hadothi
mewari_kalnsas,2712,keɭɔ,banana,,keɭɔ,,mewari
marwari_husangsar,2712,keɭɔ,banana,,keɭɔ,,marwari
hadothi_shyampura,2712,keɭɔ,banana,,keɭɔ,,hadothi
bagri_mirzawala,2712,keɭɔ,banana,,keɭɔ,,bagri
marwari_mukheri,2712,keɭɔ,banana,,keɭɔ,,marwari
marwari_degana,2712,keɭɔ,banana,,keɭɔ,,marwari
marwari_kherwa,2712,keɭɔ,banana,,keɭɔ,,marwari
dhundari_badagaon,2712,keɭɔ,banana,,keɭɔ,,marwari
mewari_khor,2712,keɭɔ,banana,,keɭɔ,,mewari
bagri_makkasar,2712,keɭɔ,banana,,keɭɔ,,bagri
hadothi_gothda,2712,keɭɔ,banana,,keɭɔ,,hadothi
marwari_gomat,2712,keɭɔ,banana,,keɭɔ,,marwari
mewari_padarada,2712,keɭɔ,banana,,keɭɔ,,mewari
bagri_lakjikirani,2712,keɭɔ,banana,,keɭɔ,,bagri
dhundari_bhagatpur,2712,keɭɔ,banana,,keɭɔ,,dhundari
marwari_fatehgarh,2712,keɭɔ,banana,,keɭɔ,,marwari
mewati_chirkana,2712,keɭɔ,banana,,keɭɔ,,mewati
mewari_dindoli,2712,keɭɔ,banana,,keɭɔ,,mewari
mewari_godra,2712,keɭɔ,banana,,keɭɔ,,mewari
marwari_bagra,2712,keɭɔ,banana,,keɭɔ,,marwari
dhundari_bhagatpur,2712,keɭɔ,banana,,keɭɔ,,marwari
marwari_falna,2712,keɭɔ,banana,,keɭɔ,,marwari
dhundari_bamore,2712,keɭɔ,banana,,keɭɔ,,dhundari
dhundari_badagaon,2712,keɭɔ,banana,,keɭɔ,,dhundari
mewari_jesingpura,2712,keɾo,banana,,keɾo,,mewari
mewari_bhunyakhedi,2712,keɾo,banana,,keɾo,,mewari
hadothi_kelwada,2712,keɾ̪a,banana,,keɾ̪a,,hadothi
mewari_basad,2712,keɾ̪o,banana,,keɾ̪o,,mewari
bagri_karnigedda,2712,kɛɭa,banana,,kɛɭa,,bagri
dhundari_chalkoi,2712,kɛɭa,banana,,kɛɭa,,dhundari
mewari_ajmer,2712,kẽɭɔ,banana,,kẽɭɔ,,mewari
dhundari_badagaon,,dʒɛd̪ə,belly,,dʒɛd̪ə,,dhundari
mewari_bannoda,,odʒɾo,belly,,odʒɾo,,mewari
hadothi_patera,,pan̪d̪ɐʋ,belly,,pan̪d̪ɐʋ,,hadothi
bagri_fatehabad,8376,pet,belly,,pet,,bagri
hadothi_silori,8376,peʈ,belly,,peʈ,,hadothi
hadothi_gothda,8376,peʈ,belly,,peʈ,,hadothi
dhundari_badagaon,8376,peʈ,belly,,peʈ,,dhundari
hadothi_devpura,8376,peʈ,belly,,peʈ,,hadothi
hadothi_shyampura,8376,peʈ,belly,,peʈ,,hadothi
mewari_ajmer,8376,peʈ,belly,,peʈ,,mewari
mewati_chirkana,8376,peʈ,belly,,peʈ,,mewati
mewari_gorana,8376,peʈ,belly,,peʈ,,mewari
mewari_jesingpura,8376,peʈ,belly,,peʈ,,mewari
dhundari_chalkoi,8376,peʈ,belly,,peʈ,,dhundari
hadothi_pakkarana,8376,peʈ,belly,,peʈ,,hadothi
mewari_basad,8376,peʈ,belly,,peʈ,,mewari
marwari_mukheri,8376,peʈ,belly,,peʈ,,marwari
mewari_eklingpura,8376,peʈ,belly,,peʈ,,mewari
dhundari_badagaon,8376,peʈ,belly,,peʈ,,marwari
dhundari_bamore,8376,peʈ,belly,,peʈ,,dhundari
mewari_hurda,8376,peʈ,belly,,peʈ,,mewari
hadothi_kelwada,8376,peʈ,belly,,peʈ,,hadothi
hadothi_kawai,8376,peʈ,belly,,peʈ,,hadothi
mewari_kalgav,8376,peʈ,belly,,peʈ,,mewari
marwari_gomat,8376,peʈ,belly,,peʈ,,marwari
mewari_dindoli,8376,peʈ,belly,,peʈ,,mewari
mewari_kannouj,8376,peʈ,belly,,peʈ,,mewari
dhundari_chalkoi,8376,peʈ,belly,,peʈ,,marwari
mewari_padarada,8376,peʈ,belly,,peʈ,,mewari
mewari_godra,8376,peʈ,belly,,peʈ,,mewari
hadothi_patera,8376,peʈ,belly,,peʈ,,hadothi
dhundari_pathalvas,8376,peʈ,belly,,peʈ,,dhundari
dhundari_bhagatpur,8376,peʈ,belly,,peʈ,,dhundari
marwari_degana,8376,peʈ,belly,,peʈ,,marwari
mewari_khor,8376,peʈ,belly,,peʈ,,mewari
mewari_kalnsas,8376,peʈ,belly,,peʈ,,mewari
dhundari_jorpura,8376,peʈ,belly,,peʈ,,dhundari
mewari_sangad,8376,peʈ,belly,,peʈ,,mewari
mewari_kishanji,8376,peʈ,belly,,peʈ,,mewari
marwari_bagra,8376,peʈ,belly,,peʈ,,marwari
hadothi_piplia,8376,peʈ,belly,,peʈ,,hadothi
mewati_udaka,8376,peʈ,belly,,peʈ,,mewati
mewari_dholpura,8376,peʈ,belly,,peʈ,,mewari
dhundari_bhagatpur,8376,peʈ,belly,,peʈ,,marwari
mewati_gulpeda,8376,peʈ,belly,,peʈ,,mewati
mewari_bhunyakhedi,8376,peʈ,belly,,peʈ,,mewari
marwari_falna,8376,peʈ,belly,,peʈ,,marwari
mewati_akera,8376,peʈ,belly,,peʈ,,mewati
dhundari_deladi,8376,peʈ,belly,,peʈ,,dhundari
mewati_jhambaus,8376,peʈ,belly,,peʈ,,mewati
mewari_pathera,8376,peʈ,belly,,peʈ,,mewari
mewati_jakhopur,8376,pieʈ,belly,,pieʈ,,mewati
mewati_goyla,8376,pieʈ,belly,,pieʈ,,mewati
mewati_udaka,8376,pijet,belly,,pijet,,mewati
mewati_gulpeda,8376,piɛʈ,belly,,piɛʈ,,mewati
bagri_pallu,8376,pɛʈ,belly,,pɛʈ,,bagri
bagri_lakjikirani,8376,pɛʈ,belly,,pɛʈ,,bagri
bagri_makkasar,8376,pɛʈ,belly,,pɛʈ,,bagri
marwari_fatehgarh,8376,pɛʈ,belly,,pɛʈ,,marwari
mewati_jakhopur,8376,pɛʈ,belly,,pɛʈ,,mewati
bagri_mannaksar,8376,pɛʈ,belly,,pɛʈ,,bagri
mewati_hathiya,8376,pɛʈ,belly,,pɛʈ,,mewati
bagri_karnigedda,8376,pɛʈ,belly,,pɛʈ,,bagri
bagri_mirzawala,8376,pɛʈ,belly,,pɛʈ,,bagri
marwari_husangsar,8376,pɛʈ,belly,,pɛʈ,,marwari
marwari_kherwa,8376,pɛʈ,belly,,pɛʈ,,marwari
