Entry_Key,Page_ID,Revision,Title,PIIr_Form,POS,Gloss,PIE_Parent,Uncertain,Sanskrit,Match_Key,Candidates,Matched_CDIAL_Head,Decision,Rank,Reason,Existing_Parent,Citations
enwikt:6625110,6625110,92152306,Reconstruction:Proto-Indo-Iranian/ǰʰánti,ǰʰánti,verb,"to strike, slay, kill",*gʷʰénti,,,,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[han]; R:ira:Cheung:2007[*ǰan][224-225]
enwikt:6629588,6629588,92152265,Reconstruction:Proto-Indo-Iranian/yúHš,yúHš,pronoun,you (plural),*yúHs,,yūyám,yūyam,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[yūyám][625]; R:ine:LIPP[389]; R:ira:ESIJa[138-139]
enwikt:6633541,6633541,92171774,Reconstruction:Proto-Indo-Iranian/gatás,gatás,verb,gone; come,*gʷm̥tós,,gatá,gata,4008,4008,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_jcedlk4txy4vq,R:ine:HCHIEL[1876]; R:inc:IAIL[gam]
enwikt:6634357,6634357,92152225,Reconstruction:Proto-Indo-Iranian/tyáǰas,tyáǰas,noun,"abandonment; difficulty, danger",,,tyájas,tyajas,,,unlinked,,no CDIAL head with this spelling,,R:ae:Brill[15]
enwikt:6635515,6635515,92152017,Reconstruction:Proto-Indo-Iranian/dáćšinas,dáćšinas,noun,right (side); south,,,dákṣiṇa,dakṣiṇa,14590 6119,6119,linked,1,unique after collapsing addendum onto its main entry,,R:inc:IAIL[dákṣina-]
enwikt:6639090,6639090,92152251,Reconstruction:Proto-Indo-Iranian/wáčas,wáčas,noun,"word, speech; voice",,,vácas,vacas,11200,11200,linked,1,unique spelling match,,R:inc:IAIL[vácas-]
enwikt:6643716,6643716,92152058,Reconstruction:Proto-Indo-Iranian/Hráwdʰitas,Hráwdʰitas,adjective,red,,,róhita,rohita,10866,10866,linked,1,unique spelling match,,R:inc:IAIL[róhita-]
enwikt:6644383,6644383,92152055,Reconstruction:Proto-Indo-Iranian/HriHyáti,HriHyáti,verb,"to flow, stream",,,rī́yate,rīyate,10753,10753,alternate,2,review:semantics — glosses do not overlap,,R:ira:Cheung[*HraiH][188]
enwikt:6655533,6655533,84334811,Reconstruction:Proto-Indo-Iranian/ȷ́ʰáwtā,ȷ́ʰáwtā,noun,"priest, offerer of oblations",,,hótṛ,hotr̥,,,unlinked,,no CDIAL head with this spelling,,
enwikt:6660160,6660160,87171127,Reconstruction:Proto-Indo-Iranian/spáćš,spáćš,noun,watcher; spy,*spéḱs,,spáś,spaś,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[paś-]; R:ae:Brill
enwikt:6684872,6684872,92152061,Reconstruction:Proto-Indo-Iranian/Hráwma,Hráwma,noun,"hair, body hair",*Hrew-,,,,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[róman-]
enwikt:6688246,6688246,92171801,Reconstruction:Proto-Indo-Iranian/krā́mHati,krā́mHati,verb,"to tread, stride, go; to thresh",,,ākrámati; krā́mati,ākramati; krāmati,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[?*k<sup>(ṷ)</sup>RemH-¹][368-369]; R:ira:Mayrhofer:1973[kram¹][409-410]; R:inc:IAIL[kramⁱ]; R:ira:Cheung:2007[*xrāmH][449]
enwikt:6691455,6691455,92171790,Reconstruction:Proto-Indo-Iranian/HyuHatáH,HyuHatáH,noun,youth,*h₂yuh₁n̥téh₂,,,,,,unlinked,,no CDIAL head with this spelling,,
enwikt:6692446,6692446,92152140,Reconstruction:Proto-Indo-Iranian/mr̥ȷ́ʰúš,mr̥ȷ́ʰúš,adjective,short; brief,*mréǵʰus,,,,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[múhur]; R:ira:CLI[212]; R:ira:Novak:2013[172]; R:ira:Kummel:2016[17]; R:ira:Hinz[*mrzuka-][169]
enwikt:6692597,6692597,92171831,Reconstruction:Proto-Indo-Iranian/swáHduš,swáHduš,adjective,sweet,*swéh₂dus,,svādú,svādu,13924,13924,linked,1,unique spelling match,,R:inc:IAIL[svādú-]
enwikt:6693197,6693197,92152197,Reconstruction:Proto-Indo-Iranian/swáHdištHas,swáHdištHas,adjective,"sweetest, most sweet",,,svā́diṣṭha,svādiṣṭʰa,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[svādú-]
enwikt:6694134,6694134,92152136,Reconstruction:Proto-Indo-Iranian/mr̥dúš,mr̥dúš,adjective,"soft, mild, weak",*ml̥dus,,,,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[mr̥dú-]; R:ira:CLI[212]
enwikt:6721627,6721627,92152033,Reconstruction:Proto-Indo-Iranian/gr̥Húš,gr̥Húš,adjective,heavy,*gʷréh₂us,,gurú,guru,4209,4209,linked,1,unique spelling match,,"R:inc:IAIL[gurú]; R:ira:ESIJa[*⁸gar-, *⁴grā-, *garu̯-(?) : grau- : grū-]"
enwikt:6753437,6753437,92152012,Reconstruction:Proto-Indo-Iranian/dwáyšas,dwáyšas,noun,"hatred, hostility, enmity",,,dvéṣas,dveṣas,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[dvés.as-]; R:pal:Mackenzie:1971[bēš-][18]
enwikt:6780456,6780456,92171855,Reconstruction:Proto-Indo-Iranian/Índras,Índras,proper noun,Indra,,,índra,indra,1572,1572,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_y6z7uzbslagyq,R:iir-pro:Substrate
enwikt:6781908,6781908,92152104,Reconstruction:Proto-Indo-Iranian/HáštraH,HáštraH,noun,whip (for driving cattle); goad,,,áṣṭrā,aṣṭrā,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[ás.t.rā-]; R:pal:Mackenzie:1971[aštar][13]; R:Uralonet[658]
enwikt:6804306,6804306,91063669,Reconstruction:Proto-Indo-Iranian/Hsućráwās,Hsućráwās,adjective,famous,*ḱléwos,,,,,,unlinked,,no CDIAL head with this spelling,,
enwikt:6806435,6806435,92152178,Reconstruction:Proto-Indo-Iranian/pántaHs,pántaHs,noun,path,*póntoh₁s,,panthā,pantʰā,14670 7785,7785,alternate,2,unique after collapsing addendum onto its main entry; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_lrticwkokofee,R:inc:IAIL[pánthā-]
enwikt:6807429,6807429,92171829,Reconstruction:Proto-Indo-Iranian/sáHdʰati,sáHdʰati,verb,"to reach a goal; to succeed, accomplish",,,sādhyá; sā́dhyati; sidhrá; sídhyati; sā́dhati,sādʰya; sādʰyati; sidʰra; sidʰyati; sādʰati,13407 13408 13409,,unlinked,,ambiguous: several CDIAL heads share this spelling,,R:ine:IEW[sē(i)dh-][892]; R:ine:LIV[*seHdʰ-]; R:inc:EWAia[SĀDH][722-723]; R:ira:ESIJa[*hād- : hid-]; R:ira:AiW[j. ²ā-sna-][341]
enwikt:6807699,6807699,91554880,Reconstruction:Proto-Indo-Iranian/sáHdʰuš,sáHdʰuš,adjective,"successful, accomplished",,,sā́dhiṣṭha; sā́dhu,sādʰiṣṭʰa; sādʰu,13337,13337,alternate,2,review:semantics — glosses do not overlap,,
enwikt:6808876,6808876,88639385,Reconstruction:Proto-Indo-Iranian/duHrás,duHrás,adjective,"distant, far; long, remote",*dweh₂rós,,dūrá,dūra,14615 6495,6495,alternate,2,unique after collapsing addendum onto its main entry; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_3nkoilli5d5mm,
enwikt:6810101,6810101,92152114,Reconstruction:Proto-Indo-Iranian/krátuš,krátuš,noun,"intelligence, mental power",,,krátu,kratu,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[krátu-]
enwikt:6848989,6848989,92151999,Reconstruction:Proto-Indo-Iranian/bʰudʰnás,bʰudʰnás,noun,"bottom, ground",,,abudhná; budhná,abudʰna; budʰna,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[budhná-]; R:ira:ESIJa[186–190]; R:ae:Brill[29]
enwikt:6854670,6854670,92152228,Reconstruction:Proto-Indo-Iranian/táwHsiH,táwHsiH,noun,"strength, might, power",,,táviṣī,taviṣī,,,unlinked,,no CDIAL head with this spelling,,R:ira:Kuiper:1976[249]
enwikt:6856423,6856423,92152249,Reconstruction:Proto-Indo-Iranian/wástram,wástram,noun,garment; cloth,,,vástra,vastra,11450,11450,alternate,2,review:semantics — glosses do not overlap,,R:inc:IAIL[vástra]; R:fa:Dehkhoda[ورشتک]
enwikt:6901546,6901546,92152237,Reconstruction:Proto-Indo-Iranian/ućíkš,ućíkš,noun,sacrificing priest,,yes,,,,,unlinked,,no CDIAL head with this spelling,,R:Witzel:2003[38]; R:inc:IAIL[uśíj-][533]
enwikt:6913089,6913089,92152190,Reconstruction:Proto-Indo-Iranian/sasás,sasás,noun,"corn, herb, grass",,,sasyá,sasya,13295,13295,alternate,2,review:semantics — glosses do not overlap,,"R:inc:IAIL[sasá]; R:ira:ESIJa[*haha-, *hahi̯a-][320-321]"
enwikt:6966156,6966156,92152125,Reconstruction:Proto-Indo-Iranian/kšáwdas,kšáwdas,noun,swell of the sea,,,kṣódas,kṣodas,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[ks.ódas-]
enwikt:6977543,6977543,91778716,Reconstruction:Proto-Indo-Iranian/amŕ̥tas,amŕ̥tas,verb,immortal,*n̥mr̥tós,,amṛ́ta,amr̥ta,571,571,linked,1,unique spelling match,,
enwikt:6992198,6992198,92152272,Reconstruction:Proto-Indo-Iranian/ástam,ástam,noun,home; house,,,,,,,unlinked,,no CDIAL head with this spelling,,R:sa:EWAia[ásta-][149]
enwikt:6992627,6992627,92171871,Reconstruction:Proto-Indo-Iranian/ȷ́ʰuHáyati,ȷ́ʰuHáyati,verb,"to call, summon",,,hváyati,hvayati,,,unlinked,,no CDIAL head with this spelling,,R:EWAia[811]; R:ine:LIV[181]; R:ae:Brill[30]; R:ira:EDIV[*zauH][472-473]
enwikt:6992838,6992838,92152219,Reconstruction:Proto-Indo-Iranian/stā́wti,stā́wti,verb,"to praise, laud",,,stáuti,stauti,,,unlinked,,no CDIAL head with this spelling,,"R:sa:EWAia[STAV][757]; R:ira:Cheung[*stau][366]; R:pal:Mackenzie[stūdan, stāy-][77]"
enwikt:6992857,6992857,92171770,Reconstruction:Proto-Indo-Iranian/bʰáHti,bʰáHti,verb,to shine,,,bhā́ti,bʰāti,9445,9445,alternate,2,review:semantics — glosses do not overlap,,R:ira:Cheung[*baH][1]
enwikt:6993177,6993177,92152224,Reconstruction:Proto-Indo-Iranian/twr̥Háti,twr̥Háti,verb,"to hurry, hasten",,,turáti; turá; turí; turayā; turaṇa; turaṇyati; tūrnás; tūrtá,turati; tura; turi; turayā; turaṇa; turaṇyati; tūrnas; tūrta,5874 5875 5876 5878,,unlinked,,ambiguous: several CDIAL heads share this spelling,,R:iir:Lubotsky:1988[38]; R:ira:Cheung:2007[*θu̯ar/tur][399]
enwikt:7014230,7014230,92152266,Reconstruction:Proto-Indo-Iranian/yáwktram,yáwktram,noun,"bridle, halter; rope, thong",,,yóktra,yoktra,10523,10523,linked,1,unique spelling match,,R:inc:IAIL[yóktra]
enwikt:7018760,7018760,92152060,Reconstruction:Proto-Indo-Iranian/Hráȷ́ištʰas,Hráȷ́ištʰas,adjective,straightest,,,rájiṣṭha,rajiṣṭʰa,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[r̥jú-]
enwikt:7045762,7045762,72664723,Reconstruction:Proto-Indo-Iranian/wr̥traǰʰā́,wr̥traǰʰā́,adjective,destroying obstacles,,,vṛtrahán,vr̥trahan,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7047133,7047133,88801184,Reconstruction:Proto-Indo-Iranian/wáȷ́ʰati,wáȷ́ʰati,verb,"to bring, carry, transport",*wéǵʰeti,,váhati,vahati,11453,11453,alternate,2,review:semantics — glosses do not overlap,,
enwikt:7051729,7051729,92152116,Reconstruction:Proto-Indo-Iranian/kr̥dʰúš,kr̥dʰúš,adjective,"short; crooked, defective",,,kṛdhú,kr̥dʰu,,,unlinked,,no CDIAL head with this spelling,,R:inc:EWAia[kṛdhú-]; R:wbl:ESVJa[kərd]
enwikt:7086464,7086464,92152002,Reconstruction:Proto-Indo-Iranian/bʰárȷ́ʰištʰas,bʰárȷ́ʰištʰas,adjective,"highest, most elevated",,,bárhiṣṭha,barhiṣṭʰa,9160,9160,linked,1,unique spelling match,,R:inc:IAIL[bárhis.t.ha-]
enwikt:7089302,7089302,92151973,Reconstruction:Proto-Indo-Iranian/(H)adʰáras,(H)adʰáras,adjective,low; inferior,,,ádhara,adʰara,247b,247b,alternate,2,review:semantics — glosses do not overlap,,R:inc:EWAia[ádhara-][66]; R:ira:ESIJa[*adah][80-81]; R:inc:IAIL[ádhara-]; R:ine:LIPP[48]
enwikt:7089304,7089304,92151972,Reconstruction:Proto-Indo-Iranian/(H)adʰamás,(H)adʰamás,adjective,lowest,,,adhamá,adʰama,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[adhamá-]; R:ira:ESIJa[*adah][80-81]
enwikt:7094288,7094288,89661462,Reconstruction:Proto-Indo-Iranian/matíš,matíš,noun,thought,*méntis,,mantrín,mantrin,9838,9838,alternate,2,review:semantics — glosses do not overlap,,
enwikt:7094580,7094580,91463862,Reconstruction:Proto-Indo-Iranian/pr̥náHti,pr̥náHti,verb,"to fill, be full",[[*pl̥néh₁ti,,pṛṇāti,pr̥ṇāti,,,unlinked,,no CDIAL head with this spelling,,R:ira:Cheung[*parH-][295-296]
enwikt:7102573,7102573,81585234,Reconstruction:Proto-Indo-Iranian/sakŕ̥t,sakŕ̥t,adverb,once; immediately,,,sakṛ́t,sakr̥t,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7114494,7114494,92171800,Reconstruction:Proto-Indo-Iranian/káti,káti,determiner,how many?,*kʷóti,,káti,kati,2694,2694,linked,1,unique spelling match,,R:inc:EWAia[káti][294]; R:CDIAL[káti]
enwikt:7116210,7116210,88449708,Reconstruction:Proto-Indo-Iranian/upári,upári,adverb,"above, over",*upér,,upári,upari,2218,2218,linked,1,unique spelling match,,
enwikt:7132270,7132270,92152247,Reconstruction:Proto-Indo-Iranian/wátati,wátati,verb,to be familiar with,,,ápi vatema,api vatema,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[*u̯at-]; R:inc:EWAia[vat][494-495]; R:ira:EDIV[*u̯at][428-429]; R:inc:IAIL[vat]
enwikt:7150249,7150249,91474358,Reconstruction:Proto-Indo-Iranian/dʰáǰʰati,dʰáǰʰati,verb,to burn,*dʰégʷʰeti,,dáhati,dahati,6245,6245,alternate,2,review:semantics — glosses do not overlap,,
enwikt:7150550,7150550,92084322,Reconstruction:Proto-Indo-Iranian/kr̥šnás,kr̥šnás,adjective,"black, dark",*kr̥snós,,kṛṣṇá,kr̥ṣṇa,3451,3451,linked,1,unique spelling match,,
enwikt:7155499,7155499,92152144,Reconstruction:Proto-Indo-Iranian/máryas,máryas,noun,young man,,,márya,marya,9894,9894,linked,1,unique spelling match,,R:itc:EDL[marītus]; R:inc:EWAia[márya-][329-330]; R:inc:IAIL
enwikt:7184548,7184548,92152241,Reconstruction:Proto-Indo-Iranian/wačyátay,wačyátay,verb,to be moved,,,vacyáte,vacyate,11208-2,11208-2,alternate,2,review:semantics — glosses do not overlap,,R:ine:LIV[*u̯enk-][683]; R:ira:Cheung[*u̯a(n)č][418]
enwikt:7195910,7195910,87172995,Reconstruction:Proto-Indo-Iranian/Hmíkš,Hmíkš,noun,"mist, cloud",,,míh,mih,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7196027,7196027,87168569,Reconstruction:Proto-Indo-Iranian/pā́ts,pā́ts,noun,foot,*pṓds,,pā́da; pád,pāda; pad,8056,8056,linked,1,unique spelling match,,
enwikt:7196181,7196181,84286510,Reconstruction:Proto-Indo-Iranian/bʰáHas,bʰáHas,noun,light,,,bhā́s,bʰās,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7216618,7216618,92171864,Reconstruction:Proto-Indo-Iranian/śćaHyáH,śćaHyáH,noun,"shade, shadow",*(s)ḱeh₃ih₂,,chāyā́,cʰāyā,5027,5027,linked,1,unique spelling match,,R:ira:IIFL[93]
enwikt:7232494,7232494,88417466,Reconstruction:Proto-Indo-Iranian/Háwa,Háwa,adverb,"away from, off; down",*h₂ew,,áva,ava,726,726,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_avu7ekohfxoa6,
enwikt:7243006,7243006,92152193,Reconstruction:Proto-Indo-Iranian/skambʰás,skambʰás,noun,"pillar, support",*skabʰ-,,,,,,unlinked,,no CDIAL head with this spelling,,R:sa:EWAia[SKAMBHᴵ][750-1]; R:CDIAL[skambhá]
enwikt:7243309,7243309,90121783,Reconstruction:Proto-Indo-Iranian/násatay,násatay,verb,"to approach, join",*nésetor,,,,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7248925,7248925,92152316,Reconstruction:Proto-Indo-Iranian/ȷ́ʰyás,ȷ́ʰyás,adverb,yesterday,*dʰǵʰyés,,hyás,hyas,,,unlinked,,no CDIAL head with this spelling,,R:iir:Lipp:2009[347]; R:ine:LIPP[267]; R:fa:Horn:1893[dī][131]
enwikt:7250572,7250572,87171287,Reconstruction:Proto-Indo-Iranian/ǰíHwati,ǰíHwati,verb,"to live, be alive",*gʷíh₃weti,,jī́vati,jīvati,5241,5241,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_p5pjoo77dsq3o,R:ira:ESIJa[¹gai-][105-112]
enwikt:7250849,7250849,87173135,Reconstruction:Proto-Indo-Iranian/māmsám,māmsám,noun,"flesh, meat",,,māṃsá,māṁsa,9982,9982,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_q46brg5ucoiuq,
enwikt:7251714,7251714,92152155,Reconstruction:Proto-Indo-Iranian/ná,ná,adverb,"not, no",*né,,néd; ná,ned; na,14655a 6906,6906,alternate,2,disambiguated by gloss overlap; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_eoy4wp34xikca,"R:inc:IAIL[321]; R:ine:LIPP[537]; R:xbc:Sims-Williams[¹να-, ¹να, ν-, ²ναυο, ναγο, ναγ-][235]; R:ira:ESIJa[400]"
enwikt:7253203,7253203,85057234,Reconstruction:Proto-Indo-Iranian/tŕ̥nam,tŕ̥nam,noun,blade of grass; grass; thorn,*tŕ̥nom,,,,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7253788,7253788,88557885,Reconstruction:Proto-Indo-Iranian/mićrás,mićrás,adjective,mixed,,,,,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7259600,7259600,92152263,Reconstruction:Proto-Indo-Iranian/yáwas,yáwas,noun,"barley; cereal, grain",*yéwos,,yáva,yava,10431,10431,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_2plgummced25q,R:inc:IAIL[yáva-]; R:ine:Blazek:2016[55]; R:ine:GI[564–565]
enwikt:7260229,7260229,89411571,Reconstruction:Proto-Indo-Iranian/kšáps,kšáps,noun,night,*kʷséps,,kṣáp,kṣap,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7263576,7263576,68704344,Reconstruction:Proto-Indo-Iranian/pr̥Hwás,pr̥Hwás,preposition,"before, first, in front of; ancient, old",,,pūrvyá,pūrvya,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7266471,7266471,87173081,Reconstruction:Proto-Indo-Iranian/kšurás,kšurás,noun,"dagger, razor, sharp knife",,,kṣurá,kṣura,14422 3727,3727,linked,1,unique after collapsing addendum onto its main entry,,
enwikt:7267418,7267418,90567811,Reconstruction:Proto-Indo-Iranian/yamás,yamás,noun,"pair, twin",*yemHós,,yamá,yama,10421 10422 14769,,unlinked,,ambiguous: several CDIAL heads share this spelling,,
enwikt:7267889,7267889,92152255,Reconstruction:Proto-Indo-Iranian/wípras,wípras,adjective,"ecstatic, trembling",,,vipra,vipra,11800,11800,alternate,2,review:semantics — glosses do not overlap,,R:inc:IAIL[viprá]; R:iir:Lubotsky:1988[92]; R:ine:HCHIEL[1954]; R:inc:EWAia[vípra-]
enwikt:7267945,7267945,92152252,Reconstruction:Proto-Indo-Iranian/wáypati,wáypati,verb,to tremble,,,vépate,vepate,,,unlinked,,no CDIAL head with this spelling,,R:ine:LIV[*u̯ei̯p-]; R:inc:IAIL[vep]; R:ira:EDIV[u̯aip]; R:sgh:EVSh[wib]
enwikt:7270309,7270309,92152086,Reconstruction:Proto-Indo-Iranian/HáHtmā,HáHtmā,noun,"breath; soul, self",*h₁éh₁tmō,,,,,,unlinked,,no CDIAL head with this spelling,,R:iir:Kummel:2015; R:inc:IAIL[ātmán-]
enwikt:7271616,7271616,92152011,Reconstruction:Proto-Indo-Iranian/dušmánās,dušmánās,adjective,ill-dispositioned; perverse-minded,*dusmenēs,,durmanas,durmanas,6443,6443,alternate,2,review:semantics — glosses do not overlap,,R:hi:Misra; R:ae:deVaan:2003[89]; R:ine:LIPP[163]
enwikt:7272644,7272644,92171778,Reconstruction:Proto-Indo-Iranian/Hnawatí,Hnawatí,numeral,ninety,*h₁newn̥tí,,navatí,navati,6995,6995,linked,1,unique spelling match,,R:inc:IAIL[navatí]
enwikt:7273343,7273343,92152100,Reconstruction:Proto-Indo-Iranian/Hásuš,Hásuš,noun,"life, existence, being; lord",[[*h₂émsus,,ásu,asu,,,unlinked,,no CDIAL head with this spelling,,R:ine:NIL[235]; R:inc:IAIL[ásu]; R:gem:EDPG[*ansu-]; R:ira:ESIJa[101-102]
enwikt:7298843,7298843,92152290,Reconstruction:Proto-Indo-Iranian/čitrás,čitrás,adjective,"bright, clear, shining",,,sucitrá; citrá,sucitra; citra,4803,4803,linked,1,unique spelling match,,R:inc:IAIL[citrá-]
enwikt:7315596,7315596,92152199,Reconstruction:Proto-Indo-Iranian/sákʰā,sákʰā,noun,"friend, companion",*sokʷh₂ṓy,,sákhi,sakʰi,13074,13074,linked,1,unique spelling match,,R:inc:EWAia[sákhāy-][684-685]; R:ira:Mayrhofer:1973[sákhāy-][684-685]; R:ine:HCHIEL[1945]
enwikt:7315609,7315609,92152287,Reconstruction:Proto-Indo-Iranian/ćúptiš,ćúptiš,noun,shoulder,*(s)ḱub-,,śúpti,śupti,,,unlinked,,no CDIAL head with this spelling,,R:ine:Mallory:2006[180]
enwikt:7315619,7315619,92152151,Reconstruction:Proto-Indo-Iranian/múHtram,múHtram,noun,"excrement, urine",*múHtrom,,mū́tra,mūtra,10234,10234,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_nyfgcwcqnpf3e,R:ine:HCHIEL[1952]; R:inc:EWAia[mū́tra]; R:inc:IAIL[mū́tra-]; R:ira:Tavernier[Mutrezza]
enwikt:7322116,7322116,83466227,Reconstruction:Proto-Indo-Iranian/Hwáyati,Hwáyati,verb,to weave,,,,,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[o]; R:EWAia[O][275-6]
enwikt:7323656,7323656,92152162,Reconstruction:Proto-Indo-Iranian/názdyas,názdyas,adjective,nearer; near,*nésdyos,,nédīyas,nedīyas,,,unlinked,,no CDIAL head with this spelling,,R:sa:EWAia[55-56]; R:sa:KEWA[178-179]; R:inc:IAIL; R:inc:IAIL
enwikt:7351748,7351748,89410349,Reconstruction:Proto-Indo-Iranian/kanyáH,kanyáH,noun,"young girl, maiden",*ken-,,kanyā́,kanyā,2737,2737,linked,1,unique spelling match,,
enwikt:7352935,7352935,92152043,Reconstruction:Proto-Indo-Iranian/HanyátʰaH,HanyátʰaH,adverb,otherwise; or else,,,anyáthā,anyatʰā,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[anyá-]
enwikt:7353930,7353930,92152177,Reconstruction:Proto-Indo-Iranian/párwatas,párwatas,noun,mountain,,,párvata,parvata,7945 7946,7945,linked,1,disambiguated by gloss overlap,,R:ine:Mallory:2006[122]
enwikt:7355925,7355925,92152191,Reconstruction:Proto-Indo-Iranian/satˢtrám,satˢtrám,noun,"session of sacrifice, sacrificial gathering",*sedtlóm,,sattrá,sattra,,,unlinked,,no CDIAL head with this spelling,,R:hi:Misra[50]; R:ine:Byrd:2015[23]
enwikt:7356693,7356693,92151989,Reconstruction:Proto-Indo-Iranian/ayám,ayám,pronoun,"he, this",*ís,,ayám,ayam,14238 587,587,linked,1,unique after collapsing addendum onto its main entry,,R:ine:LIPP[369]; R:HCHIEL[1901]; R:ae:Brill[72]; R:inc:EWAia[ay-][103]; R:iir-nur:Blazek:2010[56]
enwikt:7356695,7356695,92152110,Reconstruction:Proto-Indo-Iranian/iyám,iyám,pronoun,she,*ís,,iyám,iyam,,,unlinked,,no CDIAL head with this spelling,,R:inc:EWAia[ay-][103]; R:ae:Brill
enwikt:7364451,7364451,84334799,Reconstruction:Proto-Indo-Iranian/táwkš,táwkš,noun,"offspring, children",,,túc,tuc,,,unlinked,,no CDIAL head with this spelling,,R:inc:EWAia[túc-]
enwikt:7409490,7409490,92151980,Reconstruction:Proto-Indo-Iranian/-ā́ćš,-ā́ćš,suffix,,*-ḗḱs,,āśá,āśa,1452 908-2,,unlinked,,ambiguous: several CDIAL heads share this spelling,,R:iir:deVaan:2000
enwikt:7436204,7436204,92152133,Reconstruction:Proto-Indo-Iranian/mazǰʰā́,mazǰʰā́,noun,"marrow, pith; brain",,,majján,majjan,9712,9712,alternate,2,unique spelling match; review:duplicate — the head already has a Proto-Indo-Iranian parent,f_gresaxrxby7x2,R:iir:Lubotsky:1988[110]; R:sa:GDS[majj-án]; R:ira:Mayrhofer:1973[majján-][291-292]; R:inc:IAIL[majján-]; R:ine:HCHIEL[581]
enwikt:7458375,7458375,92171852,Reconstruction:Proto-Indo-Iranian/ádʰiHayti,ádʰiHayti,verb,to go,*h₁n̥dʰí,,ádhyeti,adʰyeti,,,unlinked,,no CDIAL head with this spelling,,R:CDIAL[ádhiyēti]; R:iir-nur:NEL[di]
enwikt:7469705,7469705,87966110,Reconstruction:Proto-Indo-Iranian/mriyátay,mriyátay,verb,to die,*mr̥yétor,,,,,,unlinked,,no CDIAL head with this spelling,,R:ira:Cheung[*mar¹][264-5]
enwikt:7498719,7498719,92152268,Reconstruction:Proto-Indo-Iranian/ákas,ákas,adjective,bad,,,áka,aka,4335-2,4335-2,alternate,2,unique spelling match; review:conflict — the head already has an accepted etymology,4335,R:iir-pro:Substrate[8]
enwikt:7500058,7500058,84286006,Reconstruction:Proto-Indo-Iranian/stáwras,stáwras,noun,"large domestic animal, cattle",*(s)táwros,,,,,,unlinked,,no CDIAL head with this spelling,,
enwikt:7512678,7512678,87171346,Reconstruction:Proto-Indo-Iranian/śćinátˢti,śćinátˢti,verb,to cut,*skinédti,,chinátti,cʰinatti,5045,5045,alternate,2,review:semantics — glosses do not overlap,,
enwikt:7528176,7528176,92152217,Reconstruction:Proto-Indo-Iranian/str̥náHti,str̥náHti,verb,"to strew, extend, spread out",*str̥néh₃ti,,stṛṇā́ti,str̥ṇāti,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL[starⁱ]; R:ira:Cheung[*starH¹][364-365]
enwikt:7531106,7531106,92171861,Reconstruction:Proto-Indo-Iranian/ćárguš,ćárguš,noun,predatory animal,,,sṛgālá,sr̥gāla,,,unlinked,,no CDIAL head with this spelling,,R:inc:EWAia[sṛgālá]; R:Witzel:2003[14]; R:Rybatzki[460-461]
enwikt:7549888,7549888,92152079,Reconstruction:Proto-Indo-Iranian/Hyaȷ́atás,Hyaȷ́atás,noun,worshiped; god,,,yajatá,yajata,,,unlinked,,no CDIAL head with this spelling,,R:inc:IAIL
