Item	Site_Code	PDF_Page	Printed_Page	Column	OCR_Candidate	OCR_Row_Top	OCR_Pitch	Review_Status
19	HJO	78	69	left	1 Oe	520	32	unreviewed
19	HDH	78	69	left	1 ae	552	32	unreviewed
19	HBG	78	69	left	1 Or	584	32	unreviewed
19	HO2	78	69	left	1 ar, 3 hacta	616	32	unreviewed
19	HRA	78	69	left	3 hacta	648	32	unreviewed
19	HO3	78	69	left	-----	680	32	unreviewed
19	HOP	78	69	right	1 Or	264	32	unreviewed
19	HBA	78	69	right	3 hacta	296	32	unreviewed
19	HNI	78	69	right	1 Or	328	32	unreviewed
19	BBG	78	69	right	t or	392	32	unreviewed
19	BMA	78	69	right	3 hacka	424	32	unreviewed
19	BOP	78	69	right	3 harta	456	32	unreviewed
19	BRA	78	69	right	3 harta	488	32	unreviewed
19	BGH	78	69	right	1 tir	520	32	unreviewed
19	MU1	78	69	right	-----	552	32	unreviewed
19	MU2	78	69	right	1 fr, 3 harta	584	32	unreviewed
19	SA1	78	69	right	3 harta	616	32	unreviewed
19	SBA	78	69	right	3 harta	648	32	unreviewed
19	OCU	78	69	right	2 tfarend	680	32	unreviewed
20	HO1	78	69	left	1 dzay	851	33	unreviewed
20	HTH	78	69	left	1 d3an	884	33	unreviewed
20	HKA	78	69	left	1 dgan	917	33	unreviewed
20	HKE	78	69	left	1 dzan	950	33	unreviewed
20	HCH	78	69	left	1 dzan	983	33	unreviewed
20	HCU	78	69	left	1 dgan	1016	33	unreviewed
20	HSU	78	69	left	1 dzan	1049	33	unreviewed
20	HSA	78	69	left	1 dzay	1082	33	unreviewed
20	HJO	78	69	left	1 dgan	1115	33	unreviewed
20	HDH	78	69	left	1 dzan	1148	33	unreviewed
20	HBG	78	69	left	1 dzan	1181	33	unreviewed
20	HO2	78	69	left	1 dzay	1214	33	unreviewed
20	HRA	78	69	left	1 dgay	1247	33	unreviewed
20	HO3	78	69	left	-----	1280	33	unreviewed
20	HOP	78	69	right	1 dzan	851	33	unreviewed
20	HBA	78	69	right	1 dgan	884	33	unreviewed
20	HNI	78	69	right	1 dgan	917	33	unreviewed
20	BBG	78	69	right	1 dzan	983	33	unreviewed
20	BMA	78	69	right	1 dzan	1016	33	unreviewed
20	BOP	78	69	right	1 dzan	1049	33	unreviewed
20	BRA	78	69	right	| dzan	1082	33	unreviewed
20	BGH	78	69	right	1 dzan	1115	33	unreviewed
20	MU1	78	69	right	-----	1148	33	unreviewed
20	MU2	78	69	right	1 d3ay	1181	33	unreviewed
20	SA1	78	69	right	1 dzan	1214	33	unreviewed
20	SBA	78	69	right	1 dzay	1247	33	unreviewed
20	OCU	78	69	right	2 ha-do	1280	33	unreviewed
21	HO1	78	69	left	1 dgibon, 9 su-e	1438	33	unreviewed
21	HTH	78	69	left	4 tik tik	1471	33	unreviewed
21	HKA	78	69	left	1 dzibon	1504	33	unreviewed
21	HKE	78	69	left	1 dztbon	1537	33	unreviewed
21	HCH	78	69	left	1 dzibon	1570	33	unreviewed
21	HCU	78	69	left	1 dzibon	1603	33	unreviewed
21	HSU	78	69	left	1 dzibon owa?a	1636	33	unreviewed
21	HSA	78	69	left	10 kaldga	1669	33	unreviewed
21	HJO	78	69	left	-----	1702	33	unreviewed
21	HDH	78	69	left	1 dzibon	1735	33	unreviewed
21	HBG	78	69	left	-----	1768	33	unreviewed
21	HO2	78	69	left	1 dzi	1801	33	unreviewed
21	HRA	78	69	left	-----	1834	33	unreviewed
21	HO3	78	69	left	-----	1867	33	unreviewed
21	HOP	78	69	right	1 dgtbon owa?a	1438	33	unreviewed
21	HBA	78	69	right	11 majam handa fe	1471	33	unreviewed
21	HNI	78	69	right	1 dgibon	1504	33	unreviewed
21	BBG	78	69	right	6 majam ora	1570	33	unreviewed
21	BMA	78	69	right	6 majam oda?	1603	33	unreviewed
21	BOP	78	69	right	-----	1636	33	unreviewed
21	BRA	78	69	right	5 majam kund!	1669	33	unreviewed
21	BGH	78	69	right	6 majam oda?	1702	33	unreviewed
21	MU1	78	69	right	-----	1735	33	unreviewed
21	MU2	78	69	right	1 d3i, 3 buka	1768	33	unreviewed
21	SA1	78	69	right	3 boko, 7 ontor	1801	33	unreviewed
21	SBA	78	69	right	-----	1834	33	unreviewed
21	OCU	78	69	right	2 herudalo	1867	33	unreviewed
22	HO1	79	70	left	1 majom	259	32	unreviewed
22	HTH	79	70	left	1 majam	291	32	unreviewed
22	HKA	79	70	left	1 majam	323	32	unreviewed
22	HKE	79	70	left	1 majam	355	32	unreviewed
22	HCH	79	70	left	1 majam	387	32	unreviewed
22	HCU	79	70	left	1 majam	419	32	unreviewed
22	HSU	79	70	left	1 majam	451	32	unreviewed
22	HSA	79	70	left	1 majam	483	32	unreviewed
22	HJO	79	70	left	ft majam	515	32	unreviewed
22	HDH	79	70	left	1 majam	547	32	unreviewed
22	HBG	79	70	left	1 majam	579	32	unreviewed
22	HO2	79	70	left	1 maiom	611	32	unreviewed
22	HRA	79	70	left	1 majam	643	32	unreviewed
22	HO3	79	70	left	-----	675	32	unreviewed
22	HOP	79	70	right	1 majam	259	32	unreviewed
22	HBA	79	70	right	1 majam	291	32	unreviewed
22	HNI	79	70	right	1 majam	323	32	unreviewed
22	BBG	79	70	right	1 maja	387	32	unreviewed
22	BMA	79	70	right	1 majam	419	32	unreviewed
22	BOP	79	70	right	1 majam	451	32	unreviewed
22	BRA	79	70	right	1 majam	483	32	unreviewed
22	BGH	79	70	right	1 majam	515	32	unreviewed
22	MU1	79	70	right	-----	547	32	unreviewed
22	MU2	79	70	right	1 majom, 2 rokot	579	32	unreviewed
22	SA1	79	70	right	1 majam	611	32	unreviewed
22	SBA	79	70	right	1 majay	643	32	unreviewed
22	OCU	79	70	right	2 rakto	675	32	unreviewed
23	HO1	79	70	left	1 quki	844	32	unreviewed
23	HTH	79	70	left	1 doki '	876	32	unreviewed
23	HKA	79	70	left	1 doki	908	32	unreviewed
23	HKE	79	70	left	1 duki	940	32	unreviewed
23	HCH	79	70	left	1 doki	972	32	unreviewed
23	HCU	79	70	left	1 duki	1004	32	unreviewed
23	HSU	79	70	left	1 doki	1036	32	unreviewed
23	HSA	79	70	left	1 doki	1068	32	unreviewed
23	HJO	79	70	left	1 doki	1100	32	unreviewed
23	HDH	79	70	left	1 duki	1132	32	unreviewed
23	HBG	79	70	left	1 duki	1164	32	unreviewed
23	HO2	79	70	left	1 duki	1196	32	unreviewed
23	HRA	79	70	left	1 duki	1228	32	unreviewed
23	HO3	79	70	left	------	1260	32	unreviewed
23	HOP	79	70	right	1 duki	844	32	unreviewed
23	HBA	79	70	right	1 doki	876	32	unreviewed
23	HNI	79	70	right	1 duki	908	32	unreviewed
23	BBG	79	70	right	1 duki	972	32	unreviewed
23	BMA	79	70	right	------	1004	32	unreviewed
23	BOP	79	70	right	1 duki	1036	32	unreviewed
23	BRA	79	70	right	3 dada	1068	32	unreviewed
23	BGH	79	70	right	3 dado	1100	32	unreviewed
23	MU1	79	70	right	------	1132	32	unreviewed
23	MU2	79	70	right	1 quki, 3 dodo	1164	32	unreviewed
23	SA1	79	70	right	4 adoeak	1196	32	unreviewed
23	SBA	79	70	right	3 dgarea	1228	32	unreviewed
23	OCU	79	70	right	2 mutto	1260	32	unreviewed
24	HO1	79	70	left	1 i714	1427	33	unreviewed
24	HTH	79	70	left	-----	1460	33	unreviewed
24	HKA	79	70	left	-----	1493	33	unreviewed
24	HKE	79	70	left	1 e?e	1526	33	unreviewed
24	HCH	79	70	left	1 171	1559	33	unreviewed
24	HCU	79	70	left	1 e7?e	1592	33	unreviewed
24	HSU	79	70	left	1 171	1625	33	unreviewed
24	HSA	79	70	left	1 171	1658	33	unreviewed
24	HJO	79	70	left	-----	1691	33	unreviewed
24	HDH	79	70	left	1 e?e	1724	33	unreviewed
24	HBG	79	70	left	1 i?	1757	33	unreviewed
24	HO2	79	70	left	1 1	1790	33	unreviewed
24	HRA	79	70	left	1 e?e	1823	33	unreviewed
24	HO3	79	70	left	-----	1856	33	unreviewed
24	HOP	79	70	right	1 171	1427	33	unreviewed
24	HBA	79	70	right	1 171	1460	33	unreviewed
24	HNI	79	70	right	1 171	1493	33	unreviewed
24	BBG	79	70	right	1 it	1559	33	unreviewed
24	BMA	79	70	right	1 171	1592	33	unreviewed
24	BOP	79	70	right	2 dzfada	1625	33	unreviewed
24	BRA	79	70	right	1 e?	1658	33	unreviewed
24	BGH	79	70	right	1 1-i?	1691	33	unreviewed
24	MU1	79	70	right	ftacec.	1724	33	unreviewed
24	MU2	79	70	right	1 eee, 5 id	1757	33	unreviewed
24	SA1	79	70	right	5 itf?, 4 dgidga	1790	33	unreviewed
24	SBA	79	70	right	-----	1823	33	unreviewed
24	OCU	79	70	right	2 dzara	1856	33	unreviewed
25	HO1	80	71	left	1 hatu	265	32	unreviewed
25	HTH	80	71	left	1 hake	297	32	unreviewed
25	HKA	80	71	left	t haku	329	32	unreviewed
25	HKE	80	71	left	1 hatu	361	32	unreviewed
25	HCH	80	71	left	1 haku	393	32	unreviewed
25	HCU	80	71	left	1 hatu	425	32	unreviewed
25	HSU	80	71	left	1 hatu	457	32	unreviewed
25	HSA	80	71	left	1 haku	489	32	unreviewed
25	HJO	80	71	left	1 hatu	521	32	unreviewed
25	HDH	80	71	left	1 hatu	553	32	unreviewed
25	HBG	80	71	left	1 haku	585	32	unreviewed
25	HO2	80	71	left	1 hatu	617	32	unreviewed
25	HRA	80	71	left	1 hatu	649	32	unreviewed
25	HO3	80	71	left	-----	681	32	unreviewed
25	HOP	80	71	right	1 haku	265	32	unreviewed
25	HBA	80	71	right	1 haku	297	32	unreviewed
25	HNI	80	71	right	1 haku	329	32	unreviewed
25	BBG	80	71	right	1 hatu	393	32	unreviewed
25	BMA	80	71	right	1 hatu	425	32	unreviewed
25	BOP	80	71	right	1 hatu	457	32	unreviewed
25	BRA	80	71	right	1 hatu	489	32	unreviewed
25	BGH	80	71	right	1 hatu	521	32	unreviewed
25	MU1	80	71	right	-----	553	32	unreviewed
25	MU2	80	71	right	1 hatu, 3 qi	585	32	unreviewed
25	SA1	80	71	right	1 ato	617	32	unreviewed
25	SBA	80	71	right	1 ato	649	32	unreviewed
25	OCU	80	71	right	gra- mb	681	32	unreviewed
26	HO1	80	71	left	1 owa?a	839	32	unreviewed
26	HTH	80	71	left	1 owa?a	871	32	unreviewed
26	HKA	80	71	left	{| owa?a	903	32	unreviewed
26	HKE	80	71	left	1 owa?a	935	32	unreviewed
26	HCH	80	71	left	1 owa?a	967	32	unreviewed
26	HCU	80	71	left	1 owa?a	999	32	unreviewed
26	HSU	80	71	left	1 owa?a	1031	32	unreviewed
26	HSA	80	71	left	1 owa?a	1063	32	unreviewed
26	HJO	80	71	left	1 owa?a	1095	32	unreviewed
26	HDH	80	71	left	1 owa?a	1127	32	unreviewed
26	HBG	80	71	left	1 uwa?	1159	32	unreviewed
26	HO2	80	71	left	1 0a	1191	32	unreviewed
26	HRA	80	71	left	1 wo?a	1223	32	unreviewed
26	HO3	80	71	left	1 0a	1255	32	unreviewed
26	HOP	80	71	right	1 owa?a	839	32	unreviewed
26	HBA	80	71	right	1 owa?a	871	32	unreviewed
26	HNI	80	71	right	1 owa?a	903	32	unreviewed
26	BBG	80	71	right	1 ora	967	32	unreviewed
26	BMA	80	71	right	1 oda?a	999	32	unreviewed
26	BOP	80	71	right	oda?a	1031	32	unreviewed
26	BRA	80	71	right	ofa	1063	32	unreviewed
26	BGH	80	71	right	oda?	1095	32	unreviewed
26	MU1	80	71	right	ora	1127	32	unreviewed
26	MU2	80	71	right	ora	1159	32	unreviewed
26	SA1	80	71	right	orak	1191	32	unreviewed
26	SBA	80	71	right	opa?a	1223	32	unreviewed
26	OCU	80	71	right	g*oro	1255	32	unreviewed
27	HO1	80	71	left	dal	1412	32	unreviewed
27	HTH	80	71	left		1444	32	unreviewed
27	HKA	80	71	left	owa?a tfilan	1476	32	unreviewed
27	HKE	80	71	left	dalab	1508	32	unreviewed
27	HCH	80	71	left	1 owa?a dal	1540	32	unreviewed
27	HCU	80	71	left	owa?a dal	1572	32	unreviewed
27	HSU	80	71	left	owa?a dal	1604	32	unreviewed
27	HSA	80	71	left	owa?a dal	1636	32	unreviewed
27	HJO	80	71	left	owa?a dal	1668	32	unreviewed
27	HDH	80	71	left	dal	1700	32	unreviewed
27	HBG	80	71	left	uwa? tfitan	1732	32	unreviewed
27	HO2	80	71	left	salandi	1764	32	unreviewed
27	HRA	80	71	left	dalop	1796	32	unreviewed
27	HO3	80	71	left		1828	32	unreviewed
27	HOP	80	71	right	dal	1412	32	unreviewed
27	HBA	80	71	right	owa?a dal	1444	32	unreviewed
27	HNI	80	71	right	owa?a dal	1476	32	unreviewed
27	BBG	80	71	right	sarima	1540	32	unreviewed
27	BMA	80	71	right	sadimi ted	1572	32	unreviewed
27	BOP	80	71	right	dabea	1604	32	unreviewed
27	BRA	80	71	right	dalab	1636	32	unreviewed
27	BGH	80	71	right	sadami	1668	32	unreviewed
27	MU1	80	71	right		1700	32	unreviewed
27	MU2	80	71	right	sarami	1732	32	unreviewed
27	SA1	80	71	right	tfal	1764	32	unreviewed
27	SBA	80	71	right		1796	32	unreviewed
27	OCU	80	71	right	tfra- to	1828	32	unreviewed
28	HO1	81	72	left	silpin	262	32	unreviewed
28	HTH	81	72	left	silpiy	294	32	unreviewed
28	HKA	81	72	left	1 silpin	326	32	unreviewed
28	HKE	81	72	left	1 silpin	358	32	unreviewed
28	HCH	81	72	left	1 silpiy, 3 handed	390	32	unreviewed
28	HCU	81	72	left	1 silpin	422	32	unreviewed
28	HSU	81	72	left	1 silpin	454	32	unreviewed
28	HSA	81	72	left	1 silpin	486	32	unreviewed
28	HJO	81	72	left	1 silpty	518	32	unreviewed
28	HDH	81	72	left	1 silpin	550	32	unreviewed
28	HBG	81	72	left	1 stiptn	582	32	unreviewed
28	HO2	81	72	left	1 silpin, 4 duac	614	32	unreviewed
28	HRA	81	72	left	1 stIpin	646	32	unreviewed
28	HO3	81	72	left		678	32	unreviewed
28	HOP	81	72	right	1 silpiy	262	32	unreviewed
28	HBA	81	72	right	duver bop	294	32	unreviewed
28	HNI	81	72	right	{ silpin, 4 guwar	326	32	unreviewed
28	BBG	81	72	right	1 silpin	390	32	unreviewed
28	BMA	81	72	right	tatl	422	32	unreviewed
28	BOP	81	72	right	1 silipin	454	32	unreviewed
28	BRA	81	72	right	tati	486	32	unreviewed
28	BGH	81	72	right	tati	518	32	unreviewed
28	MU1	81	72	right	-----	550	32	unreviewed
28	MU2	81	72	right	4 duac	582	32	unreviewed
28	SA1	81	72	right	1 silptn, 2 kapat	614	32	unreviewed
28	SBA	81	72	right	1 silpin	646	32	unreviewed
28	OCU	81	72	right	kobato	678	32	unreviewed
29	HO1	81	72	left	1 sa-n	837	32	unreviewed
29	HTH	81	72	left	1 san	869	32	unreviewed
29	HKA	81	72	left	1 san	901	32	unreviewed
29	HKE	81	72	left	1 sa-n	933	32	unreviewed
29	HCH	81	72	left	1 san	965	32	unreviewed
29	HCU	81	72	left	1 sa-n	997	32	unreviewed
29	HSU	81	72	left	1 san	1029	32	unreviewed
29	HSA	81	72	left	1 san	1061	32	unreviewed
29	HJO	81	72	left	1 san	1093	32	unreviewed
29	HDH	81	72	left	1 sa-n	1125	32	unreviewed
29	HBG	81	72	left	1 sap	1157	32	unreviewed
29	HO2	81	72	left	-----	1189	32	unreviewed
29	HRA	81	72	left	1 san	1221	32	unreviewed
29	HO3	81	72	left	-----	1253	32	unreviewed
29	HOP	81	72	right	1 sa-n	837	32	unreviewed
29	HBA	81	72	right	1 san	869	32	unreviewed
29	HNI	81	72	right	1 sahan	901	32	unreviewed
29	BBG	81	72	right	1 say	965	32	unreviewed
29	BMA	81	72	right	1 san	997	32	unreviewed
29	BOP	81	72	right	1 sa-n	1029	32	unreviewed
29	BRA	81	72	right	1 sahan	1061	32	unreviewed
29	BGH	81	72	right	1 san	1093	32	unreviewed
29	MU1	81	72	right	-----	1125	32	unreviewed
29	MU2	81	72	right	1 sahan	1157	32	unreviewed
29	SA1	81	72	right	1 sahan	1189	32	unreviewed
29	SBA	81	72	right	1 sahan	1221	32	unreviewed
29	OCU	81	72	right	2 ka- to	1253	32	unreviewed
30	HO1	81	72	left	&£ dgzono?o	1415	32	unreviewed
30	HTH	81	72	left	1 dgono7o	1447	32	unreviewed
30	HKA	81	72	left	1 dzgono?o	1479	32	unreviewed
30	HKE	81	72	left	1 dgana?a	1511	32	unreviewed
30	HCH	81	72	left	1 dzono?o	1543	32	unreviewed
30	HCU	81	72	left	1 dgana?o	1575	32	unreviewed
30	HSU	81	72	left	1 dzono?o	1607	32	unreviewed
30	HSA	81	72	left	1 dzono?o	1639	32	unreviewed
30	HJO	81	72	left	1 dzono?o	1671	32	unreviewed
30	HDH	81	72	left	dgana?o	1703	32	unreviewed
30	HBG	81	72	left	dzono	1735	32	unreviewed
30	HO2	81	72	left		1767	32	unreviewed
30	HRA	81	72	left	dzo?no	1799	32	unreviewed
30	HO3	81	72	left		1831	32	unreviewed
30	HOP	81	72	right	1 dzono?	1415	32	unreviewed
30	HBA	81	72	right	| dgono7?o	1447	32	unreviewed
30	HNI	81	72	right	1 dzono	1479	32	unreviewed
30	BBG	81	72	right	1 dgono?	1543	32	unreviewed
30	BMA	81	72	right	1 dgzono?o	1575	32	unreviewed
30	BOP	81	72	right	1 dzono?o	1607	32	unreviewed
30	BRA	81	72	right	1 dzono?	1639	32	unreviewed
30	BGH	81	72	right	| dgono?	1671	32	unreviewed
30	MU1	81	72	right		1703	32	unreviewed
30	MU2	81	72	right		1735	32	unreviewed
30	SA1	81	72	right	1 dgonok	1767	32	unreviewed
30	SBA	81	72	right	1 dgzano?a	1799	32	unreviewed
30	OCU	81	72	right	tfantfoni	1831	32	unreviewed
31	HO1	82	73	left	sasayn etd dici	265	32	unreviewed
31	HTH	82	73	left	sasay divi	297	32	unreviewed
31	HKA	82	73	left		329	32	unreviewed
31	HKE	82	73	left	ci?t dici	361	32	unreviewed
31	HCH	82	73	left	sasay eid diri	393	32	unreviewed
31	HCU	82	73	left	cit dici	425	32	unreviewed
31	HSU	82	73	left	sasay etd divi	457	32	unreviewed
31	HSA	82	73	left		489	32	unreviewed
31	HJO	82	73	left	t sasan ced dici	521	32	unreviewed
31	HDH	82	73	left	1 sasan etd diri, 3 atini	553	32	unreviewed
31	HBG	82	73	left	1 sasay eed dict	585	32	unreviewed
31	HO2	82	73	left	cid? diri	617	32	unreviewed
31	HRA	82	73	left		649	32	unreviewed
31	HO3	82	73	left	1 sasay cid dict	681	32	unreviewed
31	HOP	82	73	right	sasayn cid diri	265	32	unreviewed
31	HBA	82	73	right	sasan etd gicl	297	32	unreviewed
31	HNI	82	73	right	sasay ced dirt	329	32	unreviewed
31	BBG	82	73	right	sasay eed dici	393	32	unreviewed
31	BMA	82	73	right	sasan (2) etd dict, 7 sil	425	32	unreviewed
31	BOP	82	73	right		457	32	unreviewed
31	BRA	82	73	right		489	32	unreviewed
31	BGH	82	73	right	sasayn req diri	521	32	unreviewed
31	MU1	82	73	right	sasan etd dict	553	32	unreviewed
31	MU2	82	73	right		585	32	unreviewed
31	SA1	82	73	right		617	32	unreviewed
31	SBA	82	73	right	uktuc, 6	649	32	unreviewed
31	OCU	82	73	right	sasayn req diri ;	681	32	unreviewed
32	HO1	82	73	left	2 gugu diri	875	32	unreviewed
32	HTH	82	73	left	-----	907	32	unreviewed
32	HKA	82	73	left	-----	939	32	unreviewed
32	HKE	82	73	left	1 hudin ci?t dict	971	32	unreviewed
32	HCH	82	73	left	1 cid dici	1003	32	unreviewed
32	HCU	82	73	left	2 gugu dirt	1035	32	unreviewed
32	HSU	82	73	left	1 hudin dict	1067	32	unreviewed
32	HSA	82	73	left	-----	1099	32	unreviewed
32	HJO	82	73	left	2 gudugu dici	1131	32	unreviewed
32	HDH	82	73	left	1 hudiy ced dici	1163	32	unreviewed
32	HBG	82	73	left	1 cid bia	1195	32	unreviewed
32	HO2	82	73	left	-----	1227	32	unreviewed
32	HRA	82	73	left	2 gudgu	1259	32	unreviewed
32	HO3	82	73	left	-----	1291	32	unreviewed
32	HOP	82	73	right	gudgu	875	32	unreviewed
32	HBA	82	73	right	gudugu diri	907	32	unreviewed
32	HNI	82	73	right	gurgu diri	939	32	unreviewed
32	BBG	82	73	right	gorgi diri	1003	32	unreviewed
32	BMA	82	73	right	gudugu giri	1035	32	unreviewed
32	BOP	82	73	right	gudgu	1067	32	unreviewed
32	BRA	82	73	right	hone gfirci	1099	32	unreviewed
32	BGH	82	73	right	hone giri	1131	32	unreviewed
32	MU1	82	73	right	-----	1163	32	unreviewed
32	MU2	82	73	right	-----	1195	32	unreviewed
32	SA1	82	73	right	tok, 5 d®usea	1227	32	unreviewed
32	SBA	82	73	right	gudg*u dfici	1259	32	unreviewed
32	OCU	82	73	right	pottoro	1291	32	unreviewed
33	HO1	82	73	left	1 kofasi, 3 marckul, 4 kopam	1451	32	unreviewed
33	HTH	82	73	left	3 martul	1483	32	unreviewed
33	HKA	82	73	left	3 martul	1515	32	unreviewed
33	HKE	82	73	left	3 mackul	1547	32	unreviewed
33	HCH	82	73	left	1 kotasi	1579	32	unreviewed
33	HCU	82	73	left	3 mactul	1611	32	unreviewed
33	HSU	82	73	left	3 mactul	1643	32	unreviewed
33	HSA	82	73	left	3 mactul	1675	32	unreviewed
33	HJO	82	73	left	3 mactul	1707	32	unreviewed
33	HDH	82	73	left	3 martul	1739	32	unreviewed
33	HBG	82	73	left	1 kotasi, 3 matul	1771	32	unreviewed
33	HO2	82	73	left	1 kotasi	1803	32	unreviewed
33	HRA	82	73	left	3 mactul	1835	32	unreviewed
33	HO3	82	73	left	-----	1867	32	unreviewed
33	HOP	82	73	right	2 hakudi	1451	32	unreviewed
33	HBA	82	73	right	3 mackul	1483	32	unreviewed
33	HNI	82	73	right	2 hatuci	1515	32	unreviewed
33	BBG	82	73	right	3 macturc	1579	32	unreviewed
33	BMA	82	73	right	3 mactud	1611	32	unreviewed
33	BOP	82	73	right	3 martul	1643	32	unreviewed
33	BRA	82	73	right	3 martul	1675	32	unreviewed
33	BGH	82	73	right	3 martul	1707	32	unreviewed
33	MU1	82	73	right	-----	1739	32	unreviewed
33	MU2	82	73	right	1 kutasi, 2 hataopi	1771	32	unreviewed
33	SA1	82	73	right	1 kutasi, 3 markul	1803	32	unreviewed
33	SBA	82	73	right	1 kutasi, 3 martul	1835	32	unreviewed
33	OCU	82	73	right	2 hakud!	1867	32	unreviewed
34	HO1	83	74	left	1 katu	259	33	unreviewed
34	HTH	83	74	left	1 katu	292	33	unreviewed
34	HKA	83	74	left	1 katu	325	33	unreviewed
34	HKE	83	74	left	1 katu	358	33	unreviewed
34	HCH	83	74	left	1 katu	391	33	unreviewed
34	HCU	83	74	left	1 katu	424	33	unreviewed
34	HSU	83	74	left	1 katu	457	33	unreviewed
34	HSA	83	74	left	1 kau	490	33	unreviewed
34	HJO	83	74	left	1 katu	523	33	unreviewed
34	HDH	83	74	left	1 katu	556	33	unreviewed
34	HBG	83	74	left	1 katu, 2 tfuci	589	33	unreviewed
34	HO2	83	74	left	1 katu	622	33	unreviewed
34	HRA	83	74	left	1 katu	655	33	unreviewed
34	HO3	83	74	left	Sa5--	688	33	unreviewed
34	HOP	83	74	right	1 katu, 2 tfPuri	259	33	unreviewed
34	HBA	83	74	right	3 punkt	292	33	unreviewed
34	HNI	83	74	right	2 tfuri	325	33	unreviewed
34	BBG	83	74	right	2 tfuri	391	33	unreviewed
34	BMA	83	74	right	2 tftuci, 3 punki	424	33	unreviewed
34	BOP	83	74	right	2 tfrurt	457	33	unreviewed
34	BRA	83	74	right	2 tfhurt	490	33	unreviewed
34	BGH	83	74	right	2 tfhuct	523	33	unreviewed
34	MU1	83	74	right	-----	556	33	unreviewed
34	MU2	83	74	right	1 katu	589	33	unreviewed
34	SA1	83	74	right	2 tfhucl	622	33	unreviewed
34	SBA	83	74	right	2 tf*uri	655	33	unreviewed
34	OCU	83	74	right	2 tfhurt	688	33	unreviewed
35	HO1	83	74	left	1 hake	847	33	unreviewed
35	HTH	83	74	left	1 hake	880	33	unreviewed
35	HKA	83	74	left	1 hake	913	33	unreviewed
35	HKE	83	74	left	1 hake	946	33	unreviewed
35	HCH	83	74	left	1 hake	979	33	unreviewed
35	HCU	83	74	left	1 hake	1012	33	unreviewed
35	HSU	83	74	left	1 hake	1045	33	unreviewed
35	HSA	83	74	left	1 hake	1078	33	unreviewed
35	HJO	83	74	left	1 hake	1111	33	unreviewed
35	HDH	83	74	left	1 hake	1144	33	unreviewed
35	HBG	83	74	left	1 hake	1177	33	unreviewed
35	HO2	83	74	left	1 hake, 3 kapi	1210	33	unreviewed
35	HRA	83	74	left	1 hake	1243	33	unreviewed
35	HO3	83	74	left	ee	1276	33	unreviewed
35	HOP	83	74	right	1 hake	847	33	unreviewed
35	HBA	83	74	right	1 hake	880	33	unreviewed
35	HNI	83	74	right	1 hake	913	33	unreviewed
35	BBG	83	74	right	1 hake	979	33	unreviewed
35	BMA	83	74	right	4 bodeja	1012	33	unreviewed
35	BOP	83	74	right	1 hake	1045	33	unreviewed
35	BRA	83	74	right	4 bodia	1078	33	unreviewed
35	BGH	83	74	right	4 bodia	1111	33	unreviewed
35	MU1	83	74	right	-----	1144	33	unreviewed
35	MU2	83	74	right	3 kap!	1177	33	unreviewed
35	SA1	83	74	right	2 tangu, 5 potam	1210	33	unreviewed
35	SBA	83	74	right	2 tanga	1243	33	unreviewed
35	OCU	83	74	right	2 tangl-a	1276	33	unreviewed
36	HO1	83	74	left	1 bajer, 3 bor, 4 paga	1435	33	unreviewed
36	HTH	83	74	left	1 bajac	1468	33	unreviewed
36	HKA	83	74	left	1 ba jac	1501	33	unreviewed
36	HKE	83	74	left	1 bajac	1534	33	unreviewed
36	HCH	83	74	left	1 baJjac	1567	33	unreviewed
36	HCU	83	74	left	1 bajec	1600	33	unreviewed
36	HSU	83	74	left	1 bajar	1633	33	unreviewed
36	HSA	83	74	left	1 bajac	1666	33	unreviewed
36	HJO	83	74	left	1 bajac	1699	33	unreviewed
36	HDH	83	74	left	1 bajar	1732	33	unreviewed
36	HBG	83	74	left	1 bajac	1765	33	unreviewed
36	HO2	83	74	left	1 bair, 3 bor, 4 paga	1798	33	unreviewed
36	HRA	83	74	left	1 bajar	1831	33	unreviewed
36	HO3	83	74	left	-----	1864	33	unreviewed
36	HOP	83	74	right	1 bajar	1435	33	unreviewed
36	HBA	83	74	right	1 bajar	1468	33	unreviewed
36	HNI	83	74	right	1 bajar	1501	33	unreviewed
36	BBG	83	74	right	1 ba' jar	1567	33	unreviewed
36	BMA	83	74	right	1 baber	1600	33	unreviewed
36	BOP	83	74	right	1 bajar	1633	33	unreviewed
36	BRA	83	74	right	1 babec	1666	33	unreviewed
36	BGH	83	74	right	| bajar	1699	33	unreviewed
36	MU1	83	74	right	-----	1732	33	unreviewed
36	MU2	83	74	right	3 bor F	1765	33	unreviewed
36	SA1	83	74	right	1 bahari, 3 bor	1798	33	unreviewed
36	SBA	83	74	right	1 baber	1831	33	unreviewed
36	OCU	83	74	right	2 dowud!	1864	33	unreviewed
37	HO1	84	75	left	1 sutam	261	33	unreviewed
37	HTH	84	75	left	1 sutem	294	33	unreviewed
37	HKA	84	75	left	1 sutem	327	33	unreviewed
37	HKE	84	75	left	1 sutem	360	33	unreviewed
37	HCH	84	75	left	1 sutem	393	33	unreviewed
37	HCU	84	75	left	1 sutem	426	33	unreviewed
37	HSU	84	75	left	1 sutem	459	33	unreviewed
37	HSA	84	75	left	1 sutem	492	33	unreviewed
37	HJO	84	75	left	1 sutem	525	33	unreviewed
37	HDH	84	75	left	1 sutem	558	33	unreviewed
