Item	Gloss	Site_Code	Scope	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Disposition	Citation	Entry_Key
5	eye	SA1	comparison_control	73	64	right	1 mẽt	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 5, list SA1]	
5	eye	SBA	comparison_control	73	64	right	1 met	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 5, list SBA]	
5	eye	OCU	comparison_control	73	64	right	2 akhi	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 5, list OCU]	
6	ear	HO1	republished_control	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HO1]	
6	ear	HTH	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HTH]	ho2024-hth-i006
6	ear	HKA	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HKA]	ho2024-hka-i006
6	ear	HKE	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HKE]	ho2024-hke-i006
6	ear	HCH	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HCH]	ho2024-hch-i006
6	ear	HCU	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HCU]	ho2024-hcu-i006
6	ear	HSU	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HSU]	ho2024-hsu-i006
6	ear	HSA	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HSA]	ho2024-hsa-i006
6	ear	HJO	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HJO]	ho2024-hjo-i006
6	ear	HDH	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HDH]	ho2024-hdh-i006
6	ear	HBG	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HBG]	ho2024-hbg-i006
6	ear	HO2	republished_control	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HO2]	
6	ear	HRA	target	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HRA]	ho2024-hra-i006
6	ear	HO3	republished_control	73	64	left	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HO3]	
6	ear	HOP	target	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HOP]	ho2024-hop-i006
6	ear	HBA	target	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HBA]	ho2024-hba-i006
6	ear	HNI	target	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list HNI]	ho2024-hni-i006
6	ear	BBG	comparison_control	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list BBG]	
6	ear	BMA	comparison_control	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list BMA]	
6	ear	BOP	comparison_control	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list BOP]	
6	ear	BRA	comparison_control	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list BRA]	
6	ear	BGH	comparison_control	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list BGH]	
6	ear	MU1	comparison_control	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list MU1]	
6	ear	MU2	comparison_control	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list MU2]	
6	ear	SA1	comparison_control	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list SA1]	
6	ear	SBA	comparison_control	73	64	right	1 luṯur	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list SBA]	
6	ear	OCU	comparison_control	73	64	right	2 kaŋo	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 64, item 6, list OCU]	
7	nose	HO1	republished_control	74	65	left	1 muʃa, 3 muwa	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HO1]	
7	nose	HTH	target	74	65	left	1 mute	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HTH]	ho2024-hth-i007
7	nose	HKA	target	74	65	left	1 mute	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HKA]	ho2024-hka-i007
7	nose	HKE	target	74	65	left	1 mute	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HKE]	ho2024-hke-i007
7	nose	HCH	target	74	65	left	1 mute	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HCH]	ho2024-hch-i007
7	nose	HCU	target	74	65	left	1 mute	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HCU]	ho2024-hcu-i007
7	nose	HSU	target	74	65	left	1 mute	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HSU]	ho2024-hsu-i007
7	nose	HSA	target	74	65	left	1 mute	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HSA]	ho2024-hsa-i007
7	nose	HJO	target	74	65	left	3 muve	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HJO]	ho2024-hjo-i007
7	nose	HDH	target	74	65	left	1 mute	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HDH]	ho2024-hdh-i007
7	nose	HBG	target	74	65	left	1 mut·e	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HBG]	ho2024-hbg-i007
7	nose	HO2	republished_control	74	65	left	1 muʃa, 3 muã	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HO2]	
7	nose	HRA	target	74	65	left	3 muẽ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HRA]	ho2024-hra-i007
7	nose	HO3	republished_control	74	65	left	1 muʃa, 3 muã	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HO3]	
7	nose	HOP	target	74	65	right	1,3 mɨe	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HOP]	ho2024-hop-i007
7	nose	HBA	target	74	65	right	5 mo dʒaŋgi	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HBA]	ho2024-hba-i007
7	nose	HNI	target	74	65	right	3 mɨa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list HNI]	ho2024-hni-i007
7	nose	BBG	comparison_control	74	65	right	4 mɨ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list BBG]	
7	nose	BMA	comparison_control	74	65	right	4 mu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list BMA]	
7	nose	BOP	comparison_control	74	65	right	4 mu·	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list BOP]	
7	nose	BRA	comparison_control	74	65	right	4 mɨ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list BRA]	
7	nose	BGH	comparison_control	74	65	right	4 mu·	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list BGH]	
7	nose	MU1	comparison_control	74	65	right	4 muhõn	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list MU1]	
7	nose	MU2	comparison_control	74	65	right	4 muhu	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list MU2]	
7	nose	SA1	comparison_control	74	65	right	4 mɨ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list SA1]	
7	nose	SBA	comparison_control	74	65	right	4 mu·	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list SBA]	
7	nose	OCU	comparison_control	74	65	right	2 nakho	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 7, list OCU]	
8	mouth	HO1	republished_control	74	65	left	1 a·	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HO1]	
8	mouth	HTH	target	74	65	left	1 a	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HTH]	ho2024-hth-i008
8	mouth	HKA	target	74	65	left	1 a	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HKA]	ho2024-hka-i008
8	mouth	HKE	target	74	65	left	1 a·a	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HKE]	ho2024-hke-i008
8	mouth	HCH	target	74	65	left	1 a	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HCH]	ho2024-hch-i008
8	mouth	HCU	target	74	65	left	1 a·	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HCU]	ho2024-hcu-i008
8	mouth	HSU	target	74	65	left	1 a	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HSU]	ho2024-hsu-i008
8	mouth	HSA	target	74	65	left	1 a	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HSA]	ho2024-hsa-i008
8	mouth	HJO	target	74	65	left	1 a	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HJO]	ho2024-hjo-i008
8	mouth	HDH	target	74	65	left	1 a·a	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HDH]	ho2024-hdh-i008
8	mouth	HBG	target	74	65	left	1 a	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HBG]	ho2024-hbg-i008
8	mouth	HO2	republished_control	74	65	left	1 a	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HO2]	
8	mouth	HRA	target	74	65	left	3 motʃa	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HRA]	ho2024-hra-i008
8	mouth	HO3	republished_control	74	65	left	1 a	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HO3]	
8	mouth	HOP	target	74	65	right	3 motʃa	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HOP]	ho2024-hop-i008
8	mouth	HBA	target	74	65	right	3 motʃa	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HBA]	ho2024-hba-i008
8	mouth	HNI	target	74	65	right	3 mʌtʃʌm	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	staged	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list HNI]	ho2024-hni-i008
8	mouth	BBG	comparison_control	74	65	right	3 motʃa	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list BBG]	
8	mouth	BMA	comparison_control	74	65	right	3 motʃoŋ	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list BMA]	
8	mouth	BOP	comparison_control	74	65	right	3 motʃa	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list BOP]	
8	mouth	BRA	comparison_control	74	65	right	3 motʃoŋ	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list BRA]	
8	mouth	BGH	comparison_control	74	65	right	3 motʃʌŋ	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list BGH]	
8	mouth	MU1	comparison_control	74	65	right	3 motʃa	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list MU1]	
8	mouth	MU2	comparison_control	74	65	right	3 motʃa, 4 tʰotna	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list MU2]	
8	mouth	SA1	comparison_control	74	65	right	1 a	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list SA1]	
8	mouth	SBA	comparison_control	74	65	right	3 motʃa	attested	high		manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list SBA]	
8	mouth	OCU	comparison_control	74	65	right	2 pat·i	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 8, list OCU]	
9	teeth	HO1	republished_control	74	65	left	1 daṯa	attested	medium	diplomatic Unicode rendering of legacy survey-alphabet glyphs	manual-source-image; rendered-180dpi; OCR-not-accepted	control-excluded	varenkamp2024ho[Appendix D.3, printed p. 65, item 9, list HO1]	
