Item	Gloss	Similarity_Group	Raw_Form	Form	Site_Codes	Printed_Page	Response	Review
205	to push	2	nb	ɪnbɐʔ	7	60	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
205	to push	2	ilb	ilbʌ	1	60	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
205	to push	2	inb	inbʌ	23456	60	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
205	to push	3	nb	ɪnbɐʔ	7	60	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
205	to push	3	inb	inbʌ	23456	60	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
205	to push	3	tinb	tinbɐʔ	8	60	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	1	ana	ʈana	0	60	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	2	b	ʈʃɪŋbʌ	123456	60	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	2	tib	tiŋbɐʔ	8	60	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
206	to pull	2	tsb	tsɪŋbɐʔ	7	60	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	1	badha	bãdha	0	60	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	2	kisnb	kiːsɪnbɐʔ	7	60	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	2	ksikib	kɪsiːkiːbɐʔ	8	60	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	3	pulb	pulbʌ	16	60	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
207	to tie	3	punb	punbʌ	2345	60	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	1	moha	moʈʃha	0	60	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	2	npthkp	nɐpthɔːkpɐʔ	8	60	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	2	tithkp	tɛithɔːkpɐʔ	7	60	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
208	to wipe	2	teithokp	tei̯thokpʌ	23456	60	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
209	to weave (on loom)	1	tat bona	tatɛ bona	0	60	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
209	to weave (on loom)	2	phi ab	phi ʃabʌ	123456	60	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
209	to weave (on loom)	3	qb	qɐːbɐʔ	78	60	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
210	to sew	1	lai ka	ʃɛlai̯ kɔɾa	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
210	to sew	2	otp	ɸotpʌ	12	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
210	to sew	2	fotp	fotpʌ	3	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
210	to sew	2	photp	photpʌ	456	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
210	to sew	3	tub	tuːbɐʔ	78	61	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
211	to wash (face/hand)	1	dhoa	dhoa	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
211	to wash (face/hand)	2	tsmthkp	tsɐːmthɔːkpɐʔ	78	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
212	to take bath	1	osol ka	gosol kɔɾa	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
212	to take bath	2	ub	ɪɹuːbɐʔ	7	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
212	to take bath	2	uzb	ɪɹuːzɐbɐʔ	8	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
212	to take bath	2	iub / iuthokp	iɾubʌ / iɾuthokpʌ	123456	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
213	to cut (something)	1	kaa	kaʈa	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
213	to cut (something)	2	kkp	kɐkpɐʔ	8	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
213	to cut (something)	2	kp	kɐpɐʔ	7	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
213	to cut (something)	2	kakp	kakpʌ	234	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
213	to cut (something)	2	kkp	kʌkpʌ	56	61	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
214	to burn	1	poano	poɽano	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
214	to burn	2	thadokp	thadokpʌ	123456	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
214	to burn	3	mitskp	məitsɐːkpɐʔ	8	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
214	to burn	3	tskp	tsɐːkpɐʔ	7	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
215	to buy	1	kena	kena	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
215	to buy	2	lib	lɛibɐʔ	78	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
215	to buy	2	leib	lei̯bʌ	123456	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	1	biki ka	bikɾi kɔɾa	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	2	jnb	jɔnːbɐʔ	78	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	2	jorb	jorbʌ	1	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	3	donb	dʒonbʌ	23456	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
216	to sell	3	jnb	jɔnːbɐʔ	78	61	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	1	ui ka	ʈʃuɾi kɔɾa	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	2	hunb	huɹɐːnbɐʔ	78	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	2	huamb	huɾambʌ	12345	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
217	to steal	2	huanb	huɾanbʌ	6	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
218	to lie, fib	1	mttha bla	mɪttha bɔla	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
218	to lie, fib	2	nthib	ʈʃɪnthibʌ	123456	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
218	to lie, fib	3	idbb	ɔidɐbɐŋɐːŋbɐʔ	78	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
218	to lie, fib	4	phi	phɐgi	8	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
219	to take	1	na	nɛa	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
219	to take	2	lwb	lɔwbɐʔ	78	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
219	to take	2	loub	lou̯bʌ	123456	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
220	to give	1	da	dɛa	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
220	to give	2	bib	bibʌ	1	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
220	to give	2	pib	piːbɐʔ	78	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
220	to give	2	pib	pibʌ	23456	61	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
221	to kill	1	maa fla	maɾa fɛla	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
221	to kill	2	htp	hɐːtpɐʔ	78	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
222	to die	1	maa dawa	maɾa dʒawa	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
222	to die	2	ib	ʃibʌ	123456	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
222	to die	2	sib	siːbɐʔ	78	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	1	bhalobaa	bhalobaʃa	0	61	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	2	nuib	nuŋʃibʌ	123456	61	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
223	to love	2	nusib	nuŋsibɐʔ	78	61	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	1	hina ka	ghɾina kɔɾa	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	2	ithib	iŋthibʌ	1	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	3	tuktzb	tukɐtzɐbɐʔ	8	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	3	tukkab	tukʌkʈʃabʌ	2345	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	4	tathib	tathibʌ	6	62	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
224	to hate	5	nusidb	nuŋsiːdɐbɐʔ	7	62	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
225	one	1	ek	ek	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
225	one	2	ma	maʃɪŋ	123456	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
225	one	3	m	ɐmɐ	78	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	1	dui	dui̯	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	2	ni	ɐniː	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
226	two	2	ani	ani	123456	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
227	three	1	tn	tɪn	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
227	three	2	hum	ɐhum	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
227	three	2	ahum	ahum	123456	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
228	four	1	ar	ʈʃar	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
228	four	2	mi	mɐɹiː	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
228	four	2	mai	maɾi	123456	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
229	five	1	pa	paʈʃ	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
229	five	2	m	mɐŋɐː	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
229	five	2	maa	maŋŋa	123456	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
230	six	1	hi	ʈʃhɔi̯	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
230	six	2	tuk	tɐɹuk	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
230	six	2	tauk	taɾuk	123456	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	1	at	ʃat	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	2	tt	tɐɹɛːt	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
231	seven	2	tat	taɾɛt	123456	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	1	a	aʈ	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	2	npn	nɪpɐːn	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	2	npal	nɪpal	16	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
232	eight	2	npan	nɪpan	2345	62	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	1	ni	nɔi̯	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	2	mpn	mɐːpɐn	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
233	nine	2	mapn	mapʌn	123456	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
234	ten	1	d	dɔʃ	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
234	ten	2	t	tɐɹɐ	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
234	ten	2	taa	taɾa	123456	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
235	eleven	1	æao	ægaɾo	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
235	eleven	2	tmthi	tɐɹɐːmɐthɔi	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
235	eleven	2	taamathoi	taɾamathoi̯	123456	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
236	twelve	1	bao	baɽo	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
236	twelve	2	tnithi	tɐɹɐːnithɔi	78	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
236	twelve	2	taanithoi	taɾanithoi̯	123456	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
237	twenty	1	bi	biʃ	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
237	twenty	2	kun	kun	12345678	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
238	hundred	1		ʃɔ	0	62	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
238	hundred	2	ama	ʈʃama	123456	62	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
238	hundred	2	tsm	tsɐːmɐ	78	62	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
239	thousand	1	hadar	hadʒar	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
239	thousand	2	lsi	lɪsiŋ	78	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
239	thousand	2	li	liʃɪŋ	123456	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
240	few	1	kjk	kɔjɛk	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
240	few	2	khaa	khaɾa	123456	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
240	few	3	khzikt	khɐziktɐŋ	78	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
241	some	1	khu	kɪʈʃhu	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
241	some	2	khadk	khadʒɪk	12456	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
241	some	3	khata	khataŋ	3	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
241	some	4	kh	khɐɹɐ	78	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
242	many	1	nk	ɔnɛk	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
242	many	2	mjm	mɐjɐːm	8	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
242	many	2	mjm	mɐjɐːmɐʔ	7	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
242	many	2	majam	majam	123456	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
243	all	1	b	ʃɔb	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
243	all	2	lin	lɔinɐ	7	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
243	all	2	loina	loi̯na	16	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
243	all	3	punb	punbʌ	2345	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
243	all	4	punmk	punːɐmɐk	8	63	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
244	big	1	bo	bɔɽo	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
244	big	2	tsub	ɐtsɔubɐʔ	78	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
244	big	2	aaob	aʈʃao̯bʌ	12	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
244	big	2	aoub	aʈʃou̯bʌ	3456	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
245	small	1	hoto	ʈʃhoto	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
245	small	2	pikp	ɐpikpɐʔ	78	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
245	small	2	apkp	apɪkpʌ	123456	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	1	lmba	lɔmba	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	2	akuib	akui̯bʌ	16	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	3	ab	ʃaŋbʌ	23456	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
246	long	4	sb	ɐsɐːŋbɐʔ	78	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	1	khao	khaʈo	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	2	tnb	ɐtɛːnbɐʔ	78	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	2	atnb	atɛnbʌ	23456	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
247	short (length)	2	atrb	atɛrbʌ	1	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
248	heavy	1	bhai	bhaɾi	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
248	heavy	2	lumb	lumbʌ	123456	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
248	heavy	3	umb	ɐɹumbɐʔ	78	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
249	light (not heavy)	1	halka	halka	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
249	light (not heavy)	2	jb	ɐjɐːŋbɐʔ	78	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
249	light (not heavy)	2	adab	adʒaŋbʌ	2356	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
249	light (not heavy)	2	ajab	ajaŋbʌ	14	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	1	moa	moʈa	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	2	aaob	aʈʃao̯bʌ	124	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	2	aoub	aʈʃou̯bʌ	356	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	3	nib	ɐnɔibɐʔ	7	63	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
250	fat	3	nib	nɔibɐʔ	8	63	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
251	thin	1	ikon	ʈʃikon	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
251	thin	2	kb	ɐkɐŋbɐʔ	7	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
251	thin	3	mjkb	mɐjɐːŋkɐŋbɐʔ	8	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	1	a	ʈʃɔɽa	0	63	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	2	pkp	ɐpɐːkpɐʔ	78	63	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
252	wide, broad	2	apakp	apakpʌ	123456	63	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
253	narrow	1	u	ʃɔɾu	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
253	narrow	2	khub	ɐkhuːbɐʔ	78	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
253	narrow	2	akhub	akhubʌ	123456	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	1	obhir	gobhir	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	2	ub	ɐɹuːbɐʔ	78	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
254	deep	2	alub	alubʌ	123456	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
255	shallow	1	obhir	ɔgobhir	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
255	shallow	2	thnb	ɐthɛːnbɐʔ	78	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
255	shallow	2	athnb	athɛnbʌ	3456	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
255	shallow	2	athelb	athelbʌ	1	64	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
255	shallow	3	ludb	ludʌbʌ	2	64	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
256	full (cup)	1	purno	purno	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
256	full (cup)	2	thalb	thalbʌ	1	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
256	full (cup)	2	thanb	thanbʌ	2345	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
256	full (cup)	2	thnb	thʌnbʌ	6	64	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
256	full (cup)	3	thnb	ɐthɐnbɐʔ	78	64	5	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
256	full (cup)	3	thanb	thanbʌ	2345	64	6	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
256	full (cup)	3	thnb	thʌnbʌ	6	64	7	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
257	empty (cup)	1	khali	khali	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
257	empty (cup)	2	daodb	dʒao̯dʌbʌ	2345	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
257	empty (cup)	2	jaodb	jao̯dʌbʌ	16	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
257	empty (cup)	3	hb	ɐhɐːŋbɐʔ	78	64	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
258	hungry	1	khid laa	khidɛ laga	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
258	hungry	2	ak lamb	ʈʃak lambʌ	123456	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
258	hungry	3	mb	ɐɹɐːmbɐʔ	7	64	3	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
258	hungry	3	lmb	lɐmːbɐʔ	78	64	4	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
259	thirsty	1	pipaa pawa	pipaʃa pawa	0	64	1	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
259	thirsty	2	khwb	khɐwɹɐːŋbɐʔ	78	64	2	official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0
