Related_Source	Relation	Dhule_Site	Related_Site	Item	Gloss	Dhule_PDF_Page	Related_PDF_Pages	Dhule_Status	Dhule_Form	Related_Status	Related_Forms	Related_Entry_Keys	Comparison	Dhule_Disposition	Related_Disposition	Evidence
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	33	hammer	97	39	attested	1 at̪huɖi	attested	hʌʈhuɖi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	33	hammer	97	39	attested	1 at̪hoɖa	attested	aʈhoɖa		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	34	knife	97	39	attested	1 s̪uru	attested	saku | saku | saku | ʂuru | ʂuru		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	34	knife	97	39	attested	1 s̪uru	attested	saku | saku | saku | ʂuru | ʂuru		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	34	knife	97	40	attested	3 tʃaku	attested	tʃaku		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	35	axe	97	40	attested	1 kuwaɖo	attested	kuwaɖo		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	35	axe	97	40	attested	1 kuwaɖe	attested	kuwaɖɛ		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	35	axe	97	40	attested	1 kuraɖ	attested	kuraɖ		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	36	rope	98	40	attested	2 humb	attested	ɖoɖɔ | ɖuʔɖi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	36	rope	98	40	attested	2 humb	attested	ɖuʔɖi | humb		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	36	rope	98	40	attested	5 ɖawõ	attested	ɖoiɖo		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	37	thread	98	40	attested	1 huʈ	attested	huʈ | huʈ		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	37	thread	98	40	attested	1 huʈ	attested	huʈ | ɖoru | huʈ		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	37	thread	98	40	attested	1 huʈ	attested	huʈ | huʈ		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	38	needle	98	41	attested	1 hwi	attested	hwi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	38	needle	98	41	attested	1 hwi	attested	hui		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	38	needle	98	41	attested	1 hwi	attested	hui		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	39	cloth	98	41	attested	3 sako, 1 poʈʌɖʌ	attested	sako		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	39	cloth	98	41	attested	3 saʔkõ	attested	saʔkhõ | kʌpʌɽ		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	39	cloth	98	41	attested	6 ʈaɖko	attested	ɸaɖko		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	40	ring	98	41	attested	1 munɖi	attested	munɖi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	40	ring	98	41	attested	1 munɖi	attested	munɖi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	40	ring	98	41	attested	2 munɖʌɖo	attested	munɖʌɖo		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	41	sun	99	41	attested	1 dihi	attested	dihi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	41	sun	99	41	attested	1 dihi	attested	dihi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	41	sun	99	41	attested	1 ɖih	attested	ɖih		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	42	moon	99	41	attested	2 sãɖ	attested	sãɖ		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	42	moon	99	41	attested	2 sãɖ	attested	sãɖ		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	42	moon	99	41	attested	1 tʃaŋɖ	attested	tʃaɳɖ		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	43	sky	99	42	attested	1 dzuŋ	attested	dzʊg		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	43	sky	99	42	attested	1 dzuŋ	attested	dzʊg		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	43	sky	99	42	attested	1 dzuŋ	attested	dzug		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	44	star	99	42	attested	3 ʈaru	attested	ʈara | ʈaru		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	44	star	99	42	attested	3 ʈaru	attested	ʈaru		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	TOR	NTO	44	star	99	42	attested	3 ʈara	attested	ʈara		same-source-representation-differs	source-audit-only	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	AST	NAS	45	rain	99	42	attested	1 paɾ, 2 wohʌrʌʈ	attested	wohʌraʈ | paĩ		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
varghesekumar2015noira	later-republication-of-dhule-list	MUN	BMU	45	rain	99	42	attested	1 paʔɾ, 2 wohʌrʌʈ	attested	wohʌraʈ | pʌĩ poɖɛ hɛ | pʌĩ poɖɛ hɛ | pãʔi		same-source-representation-differs	primary-target-install-candidate	exclude Noira republication; retain primary ESR 2013-004 route	Noira package's exhaustive 630-cell republication crosswalk; consulted only after Dhule freeze
