item	site_code	site_variant	manual_entry_key	manual_physical_page	manual_printed_page	manual_line_id	manual_gloss	manual_group	manual_status	manual_form	legacy_pdf_page	legacy_group	legacy_status	legacy_raw_form	legacy_entry_key	legacy_reason	gloss_match	group_match	comparison
28	E	1	silkurux2011:i028:E:1	40	39	P040-L040	day	1	attested	ʊlːɛ	39	1	unresolved	'l%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
28	0	1	silkurux2011:i028:0:1	40	39	P040-L041	day	2	attested	din	39	2	attested	dɪn	silkurux2011:i028:0:1		true	true	form_difference
29	A	1	silkurux2011:i029:A:1	40	39	P040-L043	morning	1	attested	pʰɛⁱri	39	1	attested	phɑiɾi	silkurux2011:i029:A:1		true	true	form_difference
29	B	1	silkurux2011:i029:B:1	40	39	P040-L042	morning	1	attested	pairi	39	1	attested	paiɾ( i	silkurux2011:i029:B:1		true	true	form_difference
29	C	1	silkurux2011:i029:C:1	40	39	P040-L042	morning	1	attested	pairi	39	1	attested	paiɾ( i	silkurux2011:i029:C:1		true	true	form_difference
29	D	1	silkurux2011:i029:D:1	40	39	P040-L042	morning	1	attested	pairi	39	1	attested	paiɾ( i	silkurux2011:i029:D:1		true	true	form_difference
29	E	1	silkurux2011:i029:E:1	40	39	P040-L042	morning	1	attested	pairi	39	1	attested	paiɾ( i	silkurux2011:i029:E:1		true	true	form_difference
29	0	1	silkurux2011:i029:0:1	40	39	P040-L044	morning	2	attested	ʃɔkal	39	2	attested	ʃ kal	silkurux2011:i029:0:1		true	true	form_difference
30	A	1	silkurux2011:i030:A:1	40	39	P040-L045	noon	0	blank		39	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
30	B	1	silkurux2011:i030:B:1	40	39	P040-L047	noon	1	attested	dupar	39	1	attested	dupar	silkurux2011:i030:B:1		true	true	form_exact
30	B	2	silkurux2011:i030:B:2	40	39	P040-L048	noon	2	attested	dupar	39	2	attested	dupar	silkurux2011:i030:B:2		true	true	form_exact
30	C	1	silkurux2011:i030:C:1	40	39	P040-L046	noon	1	attested	dupahar	39	1	attested	dupahar	silkurux2011:i030:C:1		true	true	form_exact
30	D	1	silkurux2011:i030:D:1	40	39	P040-L047	noon	1	attested	dupar	39	1	attested	dupar	silkurux2011:i030:D:1		true	true	form_exact
30	D	2	silkurux2011:i030:D:2	40	39	P040-L048	noon	2	attested	dupar	39	2	attested	dupar	silkurux2011:i030:D:2		true	true	form_exact
30	E	1	silkurux2011:i030:E:1	40	39	P040-L047	noon	1	attested	dupar	39	1	attested	dupar	silkurux2011:i030:E:1		true	true	form_exact
30	E	2	silkurux2011:i030:E:2	40	39	P040-L048	noon	2	attested	dupar	39	2	attested	dupar	silkurux2011:i030:E:2		true	true	form_exact
30	0	1	silkurux2011:i030:0:1	40	39	P040-L049	noon	2	attested	dupur	39	2	attested	dupur	silkurux2011:i030:0:1		true	true	form_exact
31	A	1	silkurux2011:i031:A:1	40	39	P040-L050	evening	0	not_used		39	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
31	B	1	silkurux2011:i031:B:1	40	39	P040-L050	evening	0	not_used		39	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
31	C	1	silkurux2011:i031:C:1	40	39	P040-L050	evening	0	not_used		39	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
31	D	1	silkurux2011:i031:D:1	40	39	P040-L050	evening	0	not_used		39	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
31	E	1	silkurux2011:i031:E:1	40	39	P040-L050	evening	0	not_used		39	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
31	0	1	silkurux2011:i031:0:1	40	39	P040-L050	evening	0	not_used		39	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
32	A	1	silkurux2011:i032:A:1	40	39	P040-L051	night	1	attested	mɛxɛb	39	1	attested	mɑxɑb	silkurux2011:i032:A:1		true	true	form_difference
32	B	1	silkurux2011:i032:B:1	40	39	P040-L052	night	1	attested	maxa	39	1	attested	maxa	silkurux2011:i032:B:1		true	true	form_exact
32	C	1	silkurux2011:i032:C:1	40	39	P040-L052	night	1	attested	maxa	39	1	attested	maxa	silkurux2011:i032:C:1		true	true	form_exact
32	D	1	silkurux2011:i032:D:1	40	39	P040-L052	night	1	attested	maxa	39	1	attested	maxa	silkurux2011:i032:D:1		true	true	form_exact
32	E	1	silkurux2011:i032:E:1	40	39	P040-L052	night	1	attested	maxa	39	1	attested	maxa	silkurux2011:i032:E:1		true	true	form_exact
32	0	1	silkurux2011:i032:0:1	40	39	P040-L053	night	2	attested	rat	39	2	attested	rat	silkurux2011:i032:0:1		true	true	form_exact
33	A	1	silkurux2011:i033:A:1	41	40	P041-L001	paddy rice	0	blank		40	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
33	B	1	silkurux2011:i033:B:1	41	40	P041-L003	paddy rice	1	attested	xɛʃɛ	40	1	attested	xɛʃɛ	silkurux2011:i033:B:1		true	true	form_exact
33	C	1	silkurux2011:i033:C:1	41	40	P041-L002	paddy rice	1	attested	xɛs	40	1	attested	xɛs	silkurux2011:i033:C:1		true	true	form_exact
33	D	1	silkurux2011:i033:D:1	41	40	P041-L004	paddy rice	1	attested	xɛsɛ	40	1	attested	xɛsɛ	silkurux2011:i033:D:1		true	true	form_exact
33	E	1	silkurux2011:i033:E:1	41	40	P041-L003	paddy rice	1	attested	xɛʃɛ	40	1	attested	xɛʃɛ	silkurux2011:i033:E:1		true	true	form_exact
33	0	1	silkurux2011:i033:0:1	41	40	P041-L005	paddy rice	2	attested	dʰan	40	2	attested	dhan	silkurux2011:i033:0:1		true	true	form_difference
34	A	1	silkurux2011:i034:A:1	41	40	P041-L006	uncooked rice	0	blank		40	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
34	B	1	silkurux2011:i034:B:1	41	40	P041-L008	uncooked rice	1	attested	tixil	40	1	attested	tixil	silkurux2011:i034:B:1		true	true	form_exact
34	C	1	silkurux2011:i034:C:1	41	40	P041-L008	uncooked rice	1	attested	tixil	40	1	attested	tixil	silkurux2011:i034:C:1		true	true	form_exact
34	D	1	silkurux2011:i034:D:1	41	40	P041-L008	uncooked rice	1	attested	tixil	40	1	attested	tixil	silkurux2011:i034:D:1		true	true	form_exact
34	E	1	silkurux2011:i034:E:1	41	40	P041-L007	uncooked rice	1	attested	tihil	40	1	attested	tihil	silkurux2011:i034:E:1		true	true	form_exact
34	0	1	silkurux2011:i034:0:1	41	40	P041-L009	uncooked rice	2	attested	t͜ʃal	40	2	attested	tʃal	silkurux2011:i034:0:1		true	true	form_difference
35	A	1	silkurux2011:i035:A:1	41	40	P041-L013	cooked rice	3	attested	tɛkʰil	40	3	attested	tɛkhil	silkurux2011:i035:A:1		true	true	form_difference
35	B	1	silkurux2011:i035:B:1	41	40	P041-L011	cooked rice	1	attested	mandi	40	1	attested	mandi	silkurux2011:i035:B:1		true	true	form_exact
35	C	1	silkurux2011:i035:C:1	41	40	P041-L010	cooked rice	1	attested	mɛndi	40	1	attested	mɑndi	silkurux2011:i035:C:1		true	true	form_difference
35	D	1	silkurux2011:i035:D:1	41	40	P041-L011	cooked rice	1	attested	mandi	40	1	attested	mandi	silkurux2011:i035:D:1		true	true	form_exact
35	E	1	silkurux2011:i035:E:1	41	40	P041-L011	cooked rice	1	attested	mandi	40	1	attested	mandi	silkurux2011:i035:E:1		true	true	form_exact
35	0	1	silkurux2011:i035:0:1	41	40	P041-L012	cooked rice	2	attested	bʰat	40	2	attested	bhat	silkurux2011:i035:0:1		true	true	form_difference
36	A	1	silkurux2011:i036:A:1	41	40	P041-L014	wheat	1	attested	gohɛm	40	1	attested	ɡohəm	silkurux2011:i036:A:1		true	true	form_difference
36	B	1	silkurux2011:i036:B:1	41	40	P041-L015	wheat	1	attested	gohom	40	1	attested	ɡohom	silkurux2011:i036:B:1		true	true	form_difference
36	C	1	silkurux2011:i036:C:1	41	40	P041-L015	wheat	1	attested	gohom	40	1	attested	ɡohom	silkurux2011:i036:C:1		true	true	form_difference
36	D	1	silkurux2011:i036:D:1	41	40	P041-L015	wheat	1	attested	gohom	40	1	attested	ɡohom	silkurux2011:i036:D:1		true	true	form_difference
36	E	1	silkurux2011:i036:E:1	41	40	P041-L015	wheat	1	attested	gohom	40	1	attested	ɡohom	silkurux2011:i036:E:1		true	true	form_difference
36	0	1	silkurux2011:i036:0:1	41	40	P041-L016	wheat	2	attested	gom	40	2	attested	ɡ m	silkurux2011:i036:0:1		true	true	form_difference
37	A	1	silkurux2011:i037:A:1	41	40	P041-L017	corn	0	blank		40	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
37	B	1	silkurux2011:i037:B:1	41	40	P041-L019	corn	1	attested	d͜ʒinxor	40	1	unresolved	$ʒinxor		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
37	C	1	silkurux2011:i037:C:1	41	40	P041-L019	corn	1	attested	d͜ʒinxor	40	1	unresolved	$ʒinxor		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
37	D	1	silkurux2011:i037:D:1	41	40	P041-L018	corn	1	attested	d͜ʒinhor	40	1	unresolved	$ʒinhor		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
37	E	1	silkurux2011:i037:E:1	41	40	P041-L018	corn	1	attested	d͜ʒinhor	40	1	unresolved	$ʒinhor		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
37	0	1	silkurux2011:i037:0:1	41	40	P041-L020	corn	2	attested	bʰuʈʈa	40	2	attested	bhutta	silkurux2011:i037:0:1		true	true	form_difference
38	A	1	silkurux2011:i038:A:1	41	40	P041-L021	potato	1	attested	ɛlu	40	1	attested	ɑlu	silkurux2011:i038:A:1		true	true	form_difference
38	B	1	silkurux2011:i038:B:1	41	40	P041-L023	potato	1	attested	aluə̯	40	1	attested	alua (	silkurux2011:i038:B:1		true	true	form_difference
38	C	1	silkurux2011:i038:C:1	41	40	P041-L022	potato	1	attested	alu	40	1	attested	alu	silkurux2011:i038:C:1		true	true	form_exact
38	D	1	silkurux2011:i038:D:1	41	40	P041-L022	potato	1	attested	alu	40	1	attested	alu	silkurux2011:i038:D:1		true	true	form_exact
38	E	1	silkurux2011:i038:E:1	41	40	P041-L023	potato	1	attested	aluə̯	40	1	attested	alua (	silkurux2011:i038:E:1		true	true	form_difference
38	0	1	silkurux2011:i038:0:1	41	40	P041-L022	potato	1	attested	alu	40	1	attested	alu	silkurux2011:i038:0:1		true	true	form_exact
39	A	1	silkurux2011:i039:A:1	41	40	P041-L025	cauliflower	1	attested	pʼulkopi	40	1	unresolved	p*ulkopi		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
39	B	1	silkurux2011:i039:B:1	41	40	P041-L024	cauliflower	1	attested	fulkopi	40	1	attested	fulkopi	silkurux2011:i039:B:1		true	true	form_exact
39	C	1	silkurux2011:i039:C:1	41	40	P041-L024	cauliflower	1	attested	fulkopi	40	1	attested	fulkopi	silkurux2011:i039:C:1		true	true	form_exact
39	D	1	silkurux2011:i039:D:1	41	40	P041-L024	cauliflower	1	attested	fulkopi	40	1	attested	fulkopi	silkurux2011:i039:D:1		true	true	form_exact
39	E	1	silkurux2011:i039:E:1	41	40	P041-L024	cauliflower	1	attested	fulkopi	40	1	attested	fulkopi	silkurux2011:i039:E:1		true	true	form_exact
39	0	1	silkurux2011:i039:0:1	41	40	P041-L024	cauliflower	1	attested	fulkopi	40	1	attested	fulkopi	silkurux2011:i039:0:1		true	true	form_exact
40	A	1	silkurux2011:i040:A:1	41	40	P041-L027	cabbage	1	attested	bɛndɛkobi	40	1	attested	bəndəkobi	silkurux2011:i040:A:1		true	true	form_difference
40	B	1	silkurux2011:i040:B:1	41	40	P041-L026	cabbage	1	attested	badʰakopi	40	1	attested	badhakopi	silkurux2011:i040:B:1		true	true	form_difference
40	C	1	silkurux2011:i040:C:1	41	40	P041-L026	cabbage	1	attested	badʰakopi	40	1	attested	badhakopi	silkurux2011:i040:C:1		true	true	form_difference
40	D	1	silkurux2011:i040:D:1	41	40	P041-L026	cabbage	1	attested	badʰakopi	40	1	attested	badhakopi	silkurux2011:i040:D:1		true	true	form_difference
40	E	1	silkurux2011:i040:E:1	41	40	P041-L026	cabbage	1	attested	badʰakopi	40	1	attested	badhakopi	silkurux2011:i040:E:1		true	true	form_difference
40	0	1	silkurux2011:i040:0:1	41	40	P041-L026	cabbage	1	attested	badʰakopi	40	1	attested	badhakopi	silkurux2011:i040:0:1		true	true	form_difference
41	A	1	silkurux2011:i041:A:1	41	40	P041-L028	eggplant	1	attested	bɛtɛŋo	40	1	unresolved	bɛtɑ!o		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
41	B	1	silkurux2011:i041:B:1	41	40	P041-L030	eggplant	1	attested	bɛtaŋo	40	1	unresolved	bɛta!o		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
41	C	1	silkurux2011:i041:C:1	41	40	P041-L029	eggplant	1	attested	bɛtaŋgo	40	1	unresolved	bɛta!ɡo		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
41	D	1	silkurux2011:i041:D:1	41	40	P041-L032	eggplant	2	attested	bɛgun	40	2	attested	bɛɡun	silkurux2011:i041:D:1		true	true	form_difference
41	E	1	silkurux2011:i041:E:1	41	40	P041-L031	eggplant	2	attested	bai̯gun	40	2	attested	baiɡ( un	silkurux2011:i041:E:1		true	true	form_difference
41	0	1	silkurux2011:i041:0:1	41	40	P041-L032	eggplant	2	attested	bɛgun	40	2	attested	bɛɡun	silkurux2011:i041:0:1		true	true	form_difference
42	A	1	silkurux2011:i042:A:1	41	40	P041-L033	peanut	0	blank		40	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
42	B	1	silkurux2011:i042:B:1	41	40	P041-L034	peanut	1	attested	badam	40	1	attested	badam	silkurux2011:i042:B:1		true	true	form_exact
42	C	1	silkurux2011:i042:C:1	41	40	P041-L034	peanut	1	attested	badam	40	1	attested	badam	silkurux2011:i042:C:1		true	true	form_exact
42	D	1	silkurux2011:i042:D:1	41	40	P041-L034	peanut	1	attested	badam	40	1	attested	badam	silkurux2011:i042:D:1		true	true	form_exact
42	E	1	silkurux2011:i042:E:1	41	40	P041-L034	peanut	1	attested	badam	40	1	attested	badam	silkurux2011:i042:E:1		true	true	form_exact
42	0	1	silkurux2011:i042:0:1	41	40	P041-L034	peanut	1	attested	badam	40	1	attested	badam	silkurux2011:i042:0:1		true	true	form_exact
43	A	1	silkurux2011:i043:A:1	41	40	P041-L035	tree	1	attested	mɛn	40	1	attested	mɑn	silkurux2011:i043:A:1		true	true	form_difference
43	B	1	silkurux2011:i043:B:1	41	40	P041-L036	tree	1	attested	manːɛ	40	1	unresolved	man%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
43	C	1	silkurux2011:i043:C:1	41	40	P041-L036	tree	1	attested	manːɛ	40	1	unresolved	man%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
43	D	1	silkurux2011:i043:D:1	41	40	P041-L036	tree	1	attested	manːɛ	40	1	unresolved	man%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
43	E	1	silkurux2011:i043:E:1	41	40	P041-L036	tree	1	attested	manːɛ	40	1	unresolved	man%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
43	0	1	silkurux2011:i043:0:1	41	40	P041-L037	tree	2	attested	gat͜ʃʰ	40	2	attested	ɡatʃh	silkurux2011:i043:0:1		true	true	form_difference
44	A	1	silkurux2011:i044:A:1	41	40	P041-L038	branch	0	blank		40	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
44	B	1	silkurux2011:i044:B:1	41	40	P041-L040	branch	1	attested	daɽi	40	1	attested	daɽi	silkurux2011:i044:B:1		true	true	form_exact
44	C	1	silkurux2011:i044:C:1	41	40	P041-L039	branch	1	attested	daɽa	40	1	attested	daɽa	silkurux2011:i044:C:1		true	true	form_exact
44	D	1	silkurux2011:i044:D:1	41	40	P041-L039	branch	1	attested	daɽa	40	1	attested	daɽa	silkurux2011:i044:D:1		true	true	form_exact
44	E	1	silkurux2011:i044:E:1	41	40	P041-L039	branch	1	attested	daɽa	40	1	attested	daɽa	silkurux2011:i044:E:1		true	true	form_exact
44	0	1	silkurux2011:i044:0:1	41	40	P041-L041	branch	2	attested	ɖal	40	2	unresolved	$al		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
45	A	1	silkurux2011:i045:A:1	41	40	P041-L042	leaf	1	attested	ɛtkʰɛ / ɛtxɛ	40	1	attested	ɑtkhɑ / ɑtxɑ	silkurux2011:i045:A:1		true	true	form_difference
45	B	1	silkurux2011:i045:B:1	41	40	P041-L043	leaf	1	attested	atxa	40	1	attested	atxa	silkurux2011:i045:B:1		true	true	form_exact
45	C	1	silkurux2011:i045:C:1	41	40	P041-L043	leaf	1	attested	atxa	40	1	attested	atxa	silkurux2011:i045:C:1		true	true	form_exact
45	D	1	silkurux2011:i045:D:1	41	40	P041-L043	leaf	1	attested	atxa	40	1	attested	atxa	silkurux2011:i045:D:1		true	true	form_exact
45	E	1	silkurux2011:i045:E:1	41	40	P041-L043	leaf	1	attested	atxa	40	1	attested	atxa	silkurux2011:i045:E:1		true	true	form_exact
45	0	1	silkurux2011:i045:0:1	41	40	P041-L044	leaf	2	attested	pata	40	2	attested	pata	silkurux2011:i045:0:1		true	true	form_exact
46	A	1	silkurux2011:i046:A:1	41	40	P041-L048	thorn	3	attested	ɛt͜ʃʰ	40	3	attested	ɑtʃh	silkurux2011:i046:A:1		true	true	form_difference
46	B	1	silkurux2011:i046:B:1	41	40	P041-L045	thorn	1	attested	att͜ʃɛ	40	1	attested	attʃɛ	silkurux2011:i046:B:1		true	true	form_difference
46	C	1	silkurux2011:i046:C:1	41	40	P041-L046	thorn	1	attested	att͜ʃʰɛ	40	1	attested	attʃhɛ	silkurux2011:i046:C:1		true	true	form_difference
46	D	1	silkurux2011:i046:D:1	41	40	P041-L045	thorn	1	attested	att͜ʃɛ	40	1	attested	attʃɛ	silkurux2011:i046:D:1		true	true	form_difference
46	E	1	silkurux2011:i046:E:1	41	40	P041-L046	thorn	1	attested	att͜ʃʰɛ	40	1	attested	attʃhɛ	silkurux2011:i046:E:1		true	true	form_difference
46	0	1	silkurux2011:i046:0:1	41	40	P041-L047	thorn	2	attested	kaʈa	40	2	attested	kata	silkurux2011:i046:0:1		true	true	form_difference
47	A	1	silkurux2011:i047:A:1	41	40	P041-L049	root	1	attested	pɛdɛr	40	1	attested	pɑdər	silkurux2011:i047:A:1		true	true	form_difference
47	B	1	silkurux2011:i047:B:1	41	40	P041-L050	root	1	attested	pada	40	1	attested	pada	silkurux2011:i047:B:1		true	true	form_exact
47	C	1	silkurux2011:i047:C:1	41	40	P041-L050	root	1	attested	pada	40	1	attested	pada	silkurux2011:i047:C:1		true	true	form_exact
47	D	1	silkurux2011:i047:D:1	41	40	P041-L050	root	1	attested	pada	40	1	attested	pada	silkurux2011:i047:D:1		true	true	form_exact
47	E	1	silkurux2011:i047:E:1	41	40	P041-L050	root	1	attested	pada	40	1	attested	pada	silkurux2011:i047:E:1		true	true	form_exact
47	0	1	silkurux2011:i047:0:1	41	40	P041-L051	root	2	attested	mul	40	2	attested	mul	silkurux2011:i047:0:1		true	true	form_exact
48	A	1	silkurux2011:i048:A:1	41	40	P041-L052	bamboo	0	blank		40	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
48	B	1	silkurux2011:i048:B:1	41	40	P041-L053	bamboo	1	attested	bãʃ	40	1	unresolved	baʃ�		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
48	C	1	silkurux2011:i048:C:1	41	40	P041-L053	bamboo	1	attested	bãʃ	40	1	unresolved	baʃ�		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
48	D	1	silkurux2011:i048:D:1	41	40	P041-L053	bamboo	1	attested	bãʃ	40	1	unresolved	baʃ�		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
48	E	1	silkurux2011:i048:E:1	41	40	P041-L053	bamboo	1	attested	bãʃ	40	1	unresolved	baʃ�		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
48	0	1	silkurux2011:i048:0:1	41	40	P041-L053	bamboo	1	attested	bãʃ	40	1	unresolved	baʃ�		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
49	A	1	silkurux2011:i049:A:1	42	41	P042-L001	fruit	1	attested	kʰɛnd͜ʒə	41	1	unresolved	khɑn$ʒə		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
49	B	1	silkurux2011:i049:B:1	42	41	P042-L002	fruit	1	attested	xand͜ʒpa	41	1	unresolved	xan$ʒpa		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
49	C	1	silkurux2011:i049:C:1	42	41	P042-L002	fruit	1	attested	xand͜ʒpa	41	1	unresolved	xan$ʒpa		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
49	D	1	silkurux2011:i049:D:1	42	41	P042-L002	fruit	1	attested	xand͜ʒpa	41	1	unresolved	xan$ʒpa		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
49	E	1	silkurux2011:i049:E:1	42	41	P042-L003	fruit	2	attested	pʰal	41	2	attested	phal	silkurux2011:i049:E:1		true	true	form_difference
49	0	1	silkurux2011:i049:0:1	42	41	P042-L004	fruit	3	attested	fɔl	41	3	attested	f l	silkurux2011:i049:0:1		true	true	form_difference
50	A	1	silkurux2011:i050:A:1	42	41	P042-L005	jackfruit	0	blank		41	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
50	B	1	silkurux2011:i050:B:1	42	41	P042-L007	jackfruit	1	attested	gatʰaɽa	41	1	attested	ɡathaɾa	silkurux2011:i050:B:1		true	true	form_difference
50	B	2	silkurux2011:i050:B:2	42	41	P042-L010	jackfruit	2	attested	gatʰaɽa	41	2	attested	ɡathaɾa	silkurux2011:i050:B:2		true	true	form_difference
50	C	1	silkurux2011:i050:C:1	42	41	P042-L006	jackfruit	1	attested	gatʰaɽa	41	1	attested	ɡathaɽa	silkurux2011:i050:C:1		true	true	form_difference
50	C	2	silkurux2011:i050:C:2	42	41	P042-L009	jackfruit	2	attested	gatʰaɽa	41	2	attested	ɡathaɽa	silkurux2011:i050:C:2		true	true	form_difference
50	D	1	silkurux2011:i050:D:1	42	41	P042-L006	jackfruit	1	attested	gatʰaɽa	41	1	attested	ɡathaɽa	silkurux2011:i050:D:1		true	true	form_difference
50	D	2	silkurux2011:i050:D:2	42	41	P042-L009	jackfruit	2	attested	gatʰaɽa	41	2	attested	ɡathaɽa	silkurux2011:i050:D:2		true	true	form_difference
50	E	1	silkurux2011:i050:E:1	42	41	P042-L008	jackfruit	1	attested	gatʰɽa	41	1	attested	ɡathɽa	silkurux2011:i050:E:1		true	true	form_difference
50	0	1	silkurux2011:i050:0:1	42	41	P042-L011	jackfruit	2	attested	katʰal	41	2	attested	kathal	silkurux2011:i050:0:1		true	true	form_difference
51	A	1	silkurux2011:i051:A:1	42	41	P042-L012	coconut (ripe)	0	blank		41	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
