entry_key	item	site_code	site_variant	role	language_id	dialect_id	status	form	gloss	physical_page	printed_page	line_id	disposition	reason
silkurux2011:i029:0:1	29	0	1	control	B	kurux2011-0-bangla	attested	ʃɔkal	morning	40	39	P040-L044	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i030:A:1	30	A	1	target	Kurux	kurux2011-A-dima	blank		noon	40	39	P040-L045	excluded_blank	printed no-entry cell
silkurux2011:i030:B:1	30	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	dupar	noon	40	39	P040-L047	staged_target	attested Kurux target-site form
silkurux2011:i030:B:2	30	B	2	target	Kurux	kurux2011-B-gabindanagar	attested	dupar	noon	40	39	P040-L048	staged_target	attested Kurux target-site form
silkurux2011:i030:C:1	30	C	1	target	Kurux	kurux2011-C-boldipukur	attested	dupahar	noon	40	39	P040-L046	staged_target	attested Kurux target-site form
silkurux2011:i030:D:1	30	D	1	target	Kurux	kurux2011-D-lohanipara	attested	dupar	noon	40	39	P040-L047	staged_target	attested Kurux target-site form
silkurux2011:i030:D:2	30	D	2	target	Kurux	kurux2011-D-lohanipara	attested	dupar	noon	40	39	P040-L048	staged_target	attested Kurux target-site form
silkurux2011:i030:E:1	30	E	1	target	Kurux	kurux2011-E-dulhapur	attested	dupar	noon	40	39	P040-L047	staged_target	attested Kurux target-site form
silkurux2011:i030:E:2	30	E	2	target	Kurux	kurux2011-E-dulhapur	attested	dupar	noon	40	39	P040-L048	staged_target	attested Kurux target-site form
silkurux2011:i030:0:1	30	0	1	control	B	kurux2011-0-bangla	attested	dupur	noon	40	39	P040-L049	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i031:A:1	31	A	1	target	Kurux	kurux2011-A-dima	not_used		evening	40	39	P040-L050	excluded_not_used	item printed [not used] for all sites
silkurux2011:i031:B:1	31	B	1	target	Kurux	kurux2011-B-gabindanagar	not_used		evening	40	39	P040-L050	excluded_not_used	item printed [not used] for all sites
silkurux2011:i031:C:1	31	C	1	target	Kurux	kurux2011-C-boldipukur	not_used		evening	40	39	P040-L050	excluded_not_used	item printed [not used] for all sites
silkurux2011:i031:D:1	31	D	1	target	Kurux	kurux2011-D-lohanipara	not_used		evening	40	39	P040-L050	excluded_not_used	item printed [not used] for all sites
silkurux2011:i031:E:1	31	E	1	target	Kurux	kurux2011-E-dulhapur	not_used		evening	40	39	P040-L050	excluded_not_used	item printed [not used] for all sites
silkurux2011:i031:0:1	31	0	1	control	B	kurux2011-0-bangla	not_used		evening	40	39	P040-L050	excluded_not_used	item printed [not used] for all sites
silkurux2011:i032:A:1	32	A	1	target	Kurux	kurux2011-A-dima	attested	mɛxɛb	night	40	39	P040-L051	staged_target	attested Kurux target-site form
silkurux2011:i032:B:1	32	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	maxa	night	40	39	P040-L052	staged_target	attested Kurux target-site form
silkurux2011:i032:C:1	32	C	1	target	Kurux	kurux2011-C-boldipukur	attested	maxa	night	40	39	P040-L052	staged_target	attested Kurux target-site form
silkurux2011:i032:D:1	32	D	1	target	Kurux	kurux2011-D-lohanipara	attested	maxa	night	40	39	P040-L052	staged_target	attested Kurux target-site form
silkurux2011:i032:E:1	32	E	1	target	Kurux	kurux2011-E-dulhapur	attested	maxa	night	40	39	P040-L052	staged_target	attested Kurux target-site form
silkurux2011:i032:0:1	32	0	1	control	B	kurux2011-0-bangla	attested	rat	night	40	39	P040-L053	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i033:A:1	33	A	1	target	Kurux	kurux2011-A-dima	blank		paddy rice	41	40	P041-L001	excluded_blank	printed no-entry cell
silkurux2011:i033:B:1	33	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	xɛʃɛ	paddy rice	41	40	P041-L003	staged_target	attested Kurux target-site form
silkurux2011:i033:C:1	33	C	1	target	Kurux	kurux2011-C-boldipukur	attested	xɛs	paddy rice	41	40	P041-L002	staged_target	attested Kurux target-site form
silkurux2011:i033:D:1	33	D	1	target	Kurux	kurux2011-D-lohanipara	attested	xɛsɛ	paddy rice	41	40	P041-L004	staged_target	attested Kurux target-site form
silkurux2011:i033:E:1	33	E	1	target	Kurux	kurux2011-E-dulhapur	attested	xɛʃɛ	paddy rice	41	40	P041-L003	staged_target	attested Kurux target-site form
silkurux2011:i033:0:1	33	0	1	control	B	kurux2011-0-bangla	attested	dʰan	paddy rice	41	40	P041-L005	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i034:A:1	34	A	1	target	Kurux	kurux2011-A-dima	blank		uncooked rice	41	40	P041-L006	excluded_blank	printed no-entry cell
silkurux2011:i034:B:1	34	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tixil	uncooked rice	41	40	P041-L008	staged_target	attested Kurux target-site form
silkurux2011:i034:C:1	34	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tixil	uncooked rice	41	40	P041-L008	staged_target	attested Kurux target-site form
silkurux2011:i034:D:1	34	D	1	target	Kurux	kurux2011-D-lohanipara	attested	tixil	uncooked rice	41	40	P041-L008	staged_target	attested Kurux target-site form
silkurux2011:i034:E:1	34	E	1	target	Kurux	kurux2011-E-dulhapur	attested	tihil	uncooked rice	41	40	P041-L007	staged_target	attested Kurux target-site form
silkurux2011:i034:0:1	34	0	1	control	B	kurux2011-0-bangla	attested	t͜ʃal	uncooked rice	41	40	P041-L009	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i035:A:1	35	A	1	target	Kurux	kurux2011-A-dima	attested	tɛkʰil	cooked rice	41	40	P041-L013	staged_target	attested Kurux target-site form
silkurux2011:i035:B:1	35	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	mandi	cooked rice	41	40	P041-L011	staged_target	attested Kurux target-site form
silkurux2011:i035:C:1	35	C	1	target	Kurux	kurux2011-C-boldipukur	attested	mɛndi	cooked rice	41	40	P041-L010	staged_target	attested Kurux target-site form
silkurux2011:i035:D:1	35	D	1	target	Kurux	kurux2011-D-lohanipara	attested	mandi	cooked rice	41	40	P041-L011	staged_target	attested Kurux target-site form
silkurux2011:i035:E:1	35	E	1	target	Kurux	kurux2011-E-dulhapur	attested	mandi	cooked rice	41	40	P041-L011	staged_target	attested Kurux target-site form
silkurux2011:i035:0:1	35	0	1	control	B	kurux2011-0-bangla	attested	bʰat	cooked rice	41	40	P041-L012	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i036:A:1	36	A	1	target	Kurux	kurux2011-A-dima	attested	gohɛm	wheat	41	40	P041-L014	staged_target	attested Kurux target-site form
silkurux2011:i036:B:1	36	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	gohom	wheat	41	40	P041-L015	staged_target	attested Kurux target-site form
silkurux2011:i036:C:1	36	C	1	target	Kurux	kurux2011-C-boldipukur	attested	gohom	wheat	41	40	P041-L015	staged_target	attested Kurux target-site form
silkurux2011:i036:D:1	36	D	1	target	Kurux	kurux2011-D-lohanipara	attested	gohom	wheat	41	40	P041-L015	staged_target	attested Kurux target-site form
silkurux2011:i036:E:1	36	E	1	target	Kurux	kurux2011-E-dulhapur	attested	gohom	wheat	41	40	P041-L015	staged_target	attested Kurux target-site form
silkurux2011:i036:0:1	36	0	1	control	B	kurux2011-0-bangla	attested	gom	wheat	41	40	P041-L016	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i037:A:1	37	A	1	target	Kurux	kurux2011-A-dima	blank		corn	41	40	P041-L017	excluded_blank	printed no-entry cell
silkurux2011:i037:B:1	37	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	d͜ʒinxor	corn	41	40	P041-L019	staged_target	attested Kurux target-site form
silkurux2011:i037:C:1	37	C	1	target	Kurux	kurux2011-C-boldipukur	attested	d͜ʒinxor	corn	41	40	P041-L019	staged_target	attested Kurux target-site form
silkurux2011:i037:D:1	37	D	1	target	Kurux	kurux2011-D-lohanipara	attested	d͜ʒinhor	corn	41	40	P041-L018	staged_target	attested Kurux target-site form
silkurux2011:i037:E:1	37	E	1	target	Kurux	kurux2011-E-dulhapur	attested	d͜ʒinhor	corn	41	40	P041-L018	staged_target	attested Kurux target-site form
silkurux2011:i037:0:1	37	0	1	control	B	kurux2011-0-bangla	attested	bʰuʈʈa	corn	41	40	P041-L020	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i038:A:1	38	A	1	target	Kurux	kurux2011-A-dima	attested	ɛlu	potato	41	40	P041-L021	staged_target	attested Kurux target-site form
silkurux2011:i038:B:1	38	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	aluə̯	potato	41	40	P041-L023	staged_target	attested Kurux target-site form
silkurux2011:i038:C:1	38	C	1	target	Kurux	kurux2011-C-boldipukur	attested	alu	potato	41	40	P041-L022	staged_target	attested Kurux target-site form
silkurux2011:i038:D:1	38	D	1	target	Kurux	kurux2011-D-lohanipara	attested	alu	potato	41	40	P041-L022	staged_target	attested Kurux target-site form
silkurux2011:i038:E:1	38	E	1	target	Kurux	kurux2011-E-dulhapur	attested	aluə̯	potato	41	40	P041-L023	staged_target	attested Kurux target-site form
silkurux2011:i038:0:1	38	0	1	control	B	kurux2011-0-bangla	attested	alu	potato	41	40	P041-L022	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i039:A:1	39	A	1	target	Kurux	kurux2011-A-dima	attested	pʼulkopi	cauliflower	41	40	P041-L025	staged_target	attested Kurux target-site form
silkurux2011:i039:B:1	39	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	fulkopi	cauliflower	41	40	P041-L024	staged_target	attested Kurux target-site form
silkurux2011:i039:C:1	39	C	1	target	Kurux	kurux2011-C-boldipukur	attested	fulkopi	cauliflower	41	40	P041-L024	staged_target	attested Kurux target-site form
silkurux2011:i039:D:1	39	D	1	target	Kurux	kurux2011-D-lohanipara	attested	fulkopi	cauliflower	41	40	P041-L024	staged_target	attested Kurux target-site form
silkurux2011:i039:E:1	39	E	1	target	Kurux	kurux2011-E-dulhapur	attested	fulkopi	cauliflower	41	40	P041-L024	staged_target	attested Kurux target-site form
silkurux2011:i039:0:1	39	0	1	control	B	kurux2011-0-bangla	attested	fulkopi	cauliflower	41	40	P041-L024	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i040:A:1	40	A	1	target	Kurux	kurux2011-A-dima	attested	bɛndɛkobi	cabbage	41	40	P041-L027	staged_target	attested Kurux target-site form
silkurux2011:i040:B:1	40	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	badʰakopi	cabbage	41	40	P041-L026	staged_target	attested Kurux target-site form
silkurux2011:i040:C:1	40	C	1	target	Kurux	kurux2011-C-boldipukur	attested	badʰakopi	cabbage	41	40	P041-L026	staged_target	attested Kurux target-site form
silkurux2011:i040:D:1	40	D	1	target	Kurux	kurux2011-D-lohanipara	attested	badʰakopi	cabbage	41	40	P041-L026	staged_target	attested Kurux target-site form
silkurux2011:i040:E:1	40	E	1	target	Kurux	kurux2011-E-dulhapur	attested	badʰakopi	cabbage	41	40	P041-L026	staged_target	attested Kurux target-site form
silkurux2011:i040:0:1	40	0	1	control	B	kurux2011-0-bangla	attested	badʰakopi	cabbage	41	40	P041-L026	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i041:A:1	41	A	1	target	Kurux	kurux2011-A-dima	attested	bɛtɛŋo	eggplant	41	40	P041-L028	staged_target	attested Kurux target-site form
silkurux2011:i041:B:1	41	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	bɛtaŋo	eggplant	41	40	P041-L030	staged_target	attested Kurux target-site form
silkurux2011:i041:C:1	41	C	1	target	Kurux	kurux2011-C-boldipukur	attested	bɛtaŋgo	eggplant	41	40	P041-L029	staged_target	attested Kurux target-site form
silkurux2011:i041:D:1	41	D	1	target	Kurux	kurux2011-D-lohanipara	attested	bɛgun	eggplant	41	40	P041-L032	staged_target	attested Kurux target-site form
silkurux2011:i041:E:1	41	E	1	target	Kurux	kurux2011-E-dulhapur	attested	bai̯gun	eggplant	41	40	P041-L031	staged_target	attested Kurux target-site form
silkurux2011:i041:0:1	41	0	1	control	B	kurux2011-0-bangla	attested	bɛgun	eggplant	41	40	P041-L032	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i042:A:1	42	A	1	target	Kurux	kurux2011-A-dima	blank		peanut	41	40	P041-L033	excluded_blank	printed no-entry cell
silkurux2011:i042:B:1	42	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	badam	peanut	41	40	P041-L034	staged_target	attested Kurux target-site form
silkurux2011:i042:C:1	42	C	1	target	Kurux	kurux2011-C-boldipukur	attested	badam	peanut	41	40	P041-L034	staged_target	attested Kurux target-site form
silkurux2011:i042:D:1	42	D	1	target	Kurux	kurux2011-D-lohanipara	attested	badam	peanut	41	40	P041-L034	staged_target	attested Kurux target-site form
silkurux2011:i042:E:1	42	E	1	target	Kurux	kurux2011-E-dulhapur	attested	badam	peanut	41	40	P041-L034	staged_target	attested Kurux target-site form
silkurux2011:i042:0:1	42	0	1	control	B	kurux2011-0-bangla	attested	badam	peanut	41	40	P041-L034	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i043:A:1	43	A	1	target	Kurux	kurux2011-A-dima	attested	mɛn	tree	41	40	P041-L035	staged_target	attested Kurux target-site form
silkurux2011:i043:B:1	43	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	manːɛ	tree	41	40	P041-L036	staged_target	attested Kurux target-site form
silkurux2011:i043:C:1	43	C	1	target	Kurux	kurux2011-C-boldipukur	attested	manːɛ	tree	41	40	P041-L036	staged_target	attested Kurux target-site form
silkurux2011:i043:D:1	43	D	1	target	Kurux	kurux2011-D-lohanipara	attested	manːɛ	tree	41	40	P041-L036	staged_target	attested Kurux target-site form
silkurux2011:i043:E:1	43	E	1	target	Kurux	kurux2011-E-dulhapur	attested	manːɛ	tree	41	40	P041-L036	staged_target	attested Kurux target-site form
silkurux2011:i043:0:1	43	0	1	control	B	kurux2011-0-bangla	attested	gat͜ʃʰ	tree	41	40	P041-L037	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i044:A:1	44	A	1	target	Kurux	kurux2011-A-dima	blank		branch	41	40	P041-L038	excluded_blank	printed no-entry cell
silkurux2011:i044:B:1	44	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	daɽi	branch	41	40	P041-L040	staged_target	attested Kurux target-site form
silkurux2011:i044:C:1	44	C	1	target	Kurux	kurux2011-C-boldipukur	attested	daɽa	branch	41	40	P041-L039	staged_target	attested Kurux target-site form
silkurux2011:i044:D:1	44	D	1	target	Kurux	kurux2011-D-lohanipara	attested	daɽa	branch	41	40	P041-L039	staged_target	attested Kurux target-site form
silkurux2011:i044:E:1	44	E	1	target	Kurux	kurux2011-E-dulhapur	attested	daɽa	branch	41	40	P041-L039	staged_target	attested Kurux target-site form
silkurux2011:i044:0:1	44	0	1	control	B	kurux2011-0-bangla	attested	ɖal	branch	41	40	P041-L041	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i045:A:1	45	A	1	target	Kurux	kurux2011-A-dima	attested	ɛtkʰɛ / ɛtxɛ	leaf	41	40	P041-L042	staged_target	attested Kurux target-site form
silkurux2011:i045:B:1	45	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	atxa	leaf	41	40	P041-L043	staged_target	attested Kurux target-site form
silkurux2011:i045:C:1	45	C	1	target	Kurux	kurux2011-C-boldipukur	attested	atxa	leaf	41	40	P041-L043	staged_target	attested Kurux target-site form
silkurux2011:i045:D:1	45	D	1	target	Kurux	kurux2011-D-lohanipara	attested	atxa	leaf	41	40	P041-L043	staged_target	attested Kurux target-site form
silkurux2011:i045:E:1	45	E	1	target	Kurux	kurux2011-E-dulhapur	attested	atxa	leaf	41	40	P041-L043	staged_target	attested Kurux target-site form
silkurux2011:i045:0:1	45	0	1	control	B	kurux2011-0-bangla	attested	pata	leaf	41	40	P041-L044	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i046:A:1	46	A	1	target	Kurux	kurux2011-A-dima	attested	ɛt͜ʃʰ	thorn	41	40	P041-L048	staged_target	attested Kurux target-site form
silkurux2011:i046:B:1	46	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	att͜ʃɛ	thorn	41	40	P041-L045	staged_target	attested Kurux target-site form
silkurux2011:i046:C:1	46	C	1	target	Kurux	kurux2011-C-boldipukur	attested	att͜ʃʰɛ	thorn	41	40	P041-L046	staged_target	attested Kurux target-site form
silkurux2011:i046:D:1	46	D	1	target	Kurux	kurux2011-D-lohanipara	attested	att͜ʃɛ	thorn	41	40	P041-L045	staged_target	attested Kurux target-site form
silkurux2011:i046:E:1	46	E	1	target	Kurux	kurux2011-E-dulhapur	attested	att͜ʃʰɛ	thorn	41	40	P041-L046	staged_target	attested Kurux target-site form
silkurux2011:i046:0:1	46	0	1	control	B	kurux2011-0-bangla	attested	kaʈa	thorn	41	40	P041-L047	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i047:A:1	47	A	1	target	Kurux	kurux2011-A-dima	attested	pɛdɛr	root	41	40	P041-L049	staged_target	attested Kurux target-site form
silkurux2011:i047:B:1	47	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	pada	root	41	40	P041-L050	staged_target	attested Kurux target-site form
silkurux2011:i047:C:1	47	C	1	target	Kurux	kurux2011-C-boldipukur	attested	pada	root	41	40	P041-L050	staged_target	attested Kurux target-site form
silkurux2011:i047:D:1	47	D	1	target	Kurux	kurux2011-D-lohanipara	attested	pada	root	41	40	P041-L050	staged_target	attested Kurux target-site form
silkurux2011:i047:E:1	47	E	1	target	Kurux	kurux2011-E-dulhapur	attested	pada	root	41	40	P041-L050	staged_target	attested Kurux target-site form
silkurux2011:i047:0:1	47	0	1	control	B	kurux2011-0-bangla	attested	mul	root	41	40	P041-L051	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i048:A:1	48	A	1	target	Kurux	kurux2011-A-dima	blank		bamboo	41	40	P041-L052	excluded_blank	printed no-entry cell
silkurux2011:i048:B:1	48	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	bãʃ	bamboo	41	40	P041-L053	staged_target	attested Kurux target-site form
silkurux2011:i048:C:1	48	C	1	target	Kurux	kurux2011-C-boldipukur	attested	bãʃ	bamboo	41	40	P041-L053	staged_target	attested Kurux target-site form
silkurux2011:i048:D:1	48	D	1	target	Kurux	kurux2011-D-lohanipara	attested	bãʃ	bamboo	41	40	P041-L053	staged_target	attested Kurux target-site form
silkurux2011:i048:E:1	48	E	1	target	Kurux	kurux2011-E-dulhapur	attested	bãʃ	bamboo	41	40	P041-L053	staged_target	attested Kurux target-site form
silkurux2011:i048:0:1	48	0	1	control	B	kurux2011-0-bangla	attested	bãʃ	bamboo	41	40	P041-L053	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i049:A:1	49	A	1	target	Kurux	kurux2011-A-dima	attested	kʰɛnd͜ʒə	fruit	42	41	P042-L001	staged_target	attested Kurux target-site form
silkurux2011:i049:B:1	49	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	xand͜ʒpa	fruit	42	41	P042-L002	staged_target	attested Kurux target-site form
silkurux2011:i049:C:1	49	C	1	target	Kurux	kurux2011-C-boldipukur	attested	xand͜ʒpa	fruit	42	41	P042-L002	staged_target	attested Kurux target-site form
silkurux2011:i049:D:1	49	D	1	target	Kurux	kurux2011-D-lohanipara	attested	xand͜ʒpa	fruit	42	41	P042-L002	staged_target	attested Kurux target-site form
silkurux2011:i049:E:1	49	E	1	target	Kurux	kurux2011-E-dulhapur	attested	pʰal	fruit	42	41	P042-L003	staged_target	attested Kurux target-site form
